zone,x/Dj,y/Dj,u/Uj,v/Uj,u'v'/Uj^2,k/Uj^2
x/Dj=5,5.0,0.4569838345,0.6481374502,0.01021980122,0.009902039543,0.02778449468
x/Dj=5,5.0,0.4605059028,0.6431717277,0.01022796333,0.009931641631,0.02789854072
x/Dj=5,5.0,0.4637596905,0.6386052966,0.01023266837,0.009956728667,0.02799740434
x/Dj=5,5.0,0.4667629004,0.6344153881,0.01023371704,0.00997722894,0.02808119357
x/Dj=5,5.0,0.4695326686,0.6305637956,0.01023286488,0.009994845837,0.02815489657
x/Dj=5,5.0,0.4720854759,0.6270260811,0.01023009047,0.01000971347,0.02821904421
x/Dj=5,5.0,0.4744368792,0.623783052,0.01022564154,0.01002183277,0.02827380039
x/Dj=5,5.0,0.4766018391,0.6208016276,0.01022089459,0.0100324573,0.02832275257
x/Dj=5,5.0,0.4785944223,0.6180713177,0.01021484472,0.01004093327,0.02836406231
x/Dj=5,5.0,0.4804278612,0.6155621409,0.01020880416,0.01004837081,0.02840103768
x/Dj=5,5.0,0.4821145535,0.6132605672,0.01020243205,0.01005460322,0.02843331546
x/Dj=5,5.0,0.4836661816,0.6111502647,0.01019557379,0.01005960442,0.02846092358
x/Dj=5,5.0,0.4850935936,0.6092094183,0.01018926408,0.01006419677,0.02848630026
x/Dj=5,5.0,0.4864068031,0.6074299812,0.01018267777,0.01006784476,0.02850798517
x/Dj=5,5.0,0.4876152575,0.6057970524,0.01017602626,0.01007076353,0.02852668241
x/Dj=5,5.0,0.4887275994,0.604293406,0.01016990282,0.01007345505,0.02854391187
x/Dj=5,5.0,0.4897518754,0.6029093862,0.01016426552,0.01007592864,0.02855975926
x/Dj=5,5.0,0.4906954467,0.6016405225,0.01015828922,0.01007761713,0.02857269533
x/Dj=5,5.0,0.4915651679,0.6004725695,0.01015258674,0.01007902529,0.02858420461
x/Dj=5,5.0,0.4923673868,0.5993946791,0.01014732569,0.01008033194,0.02859483846
x/Dj=5,5.0,0.4931077659,0.598400414,0.01014247071,0.01008153148,0.02860463597
x/Dj=5,5.0,0.4937916696,0.597481966,0.01013798546,0.01008263882,0.0286136847
x/Dj=5,5.0,0.4944239855,0.5966347456,0.01013360452,0.01008348167,0.02862154879
x/Dj=5,5.0,0.4950091243,0.5958537459,0.01012917422,0.01008397061,0.02862801775
x/Dj=5,5.0,0.4955511689,0.5951303244,0.01012507081,0.01008442324,0.02863401175
x/Dj=5,5.0,0.4960539043,0.5944593549,0.01012126449,0.01008484326,0.02863957174
x/Dj=5,5.0,0.4965206981,0.5938357115,0.01011773013,0.01008523908,0.02864474989
x/Dj=5,5.0,0.4969546497,0.5932565331,0.01011444442,0.01008560229,0.02864954807
x/Dj=5,5.0,0.49735865,0.5927173495,0.01011138596,0.01008593943,0.02865401655
x/Dj=5,5.0,0.4977352619,0.5922147036,0.01010853518,0.01008625422,0.02865818143
x/Dj=5,5.0,0.4980868697,0.5917454362,0.01010587253,0.01008654851,0.02866206877
x/Dj=5,5.0,0.4984156191,0.5913068056,0.01010337193,0.01008681394,0.02866567671
x/Dj=5,5.0,0.4987234771,0.5908983946,0.01010073908,0.01008685399,0.02866843157
x/Dj=5,5.0,0.4990122318,0.5905153751,0.01009826921,0.01008689124,0.02867101692
x/Dj=5,5.0,0.4992835522,0.5901554823,0.01009594928,0.0100869257,0.02867344394
x/Dj=5,5.0,0.4995388389,0.5898168683,0.01009376533,0.01008695923,0.02867572941
x/Dj=5,5.0,0.4997795224,0.5894976258,0.01009170711,0.01008698996,0.02867788263
x/Dj=5,5.0,0.5000067353,0.5891962051,0.01008976437,0.01008701976,0.02867991664
x/Dj=5,5.0,0.5002217293,0.5889110565,0.01008792594,0.01008704677,0.02868184075
x/Dj=5,5.0,0.5004253983,0.5886408687,0.01008618344,0.01008707378,0.02868366428
x/Dj=5,5.0,0.5006232858,0.5883777738,0.01008449029,0.01008710265,0.02868545055
x/Dj=5,5.0,0.5008255243,0.5881095529,0.01008275989,0.01008712873,0.02868726104
x/Dj=5,5.0,0.5010375381,0.5878282785,0.01008094754,0.01008715574,0.02868915722
x/Dj=5,5.0,0.5012603998,0.5875326991,0.01007904112,0.01008718461,0.02869115211
x/Dj=5,5.0,0.5014950633,0.587221384,0.01007703412,0.01008721441,0.02869325317
x/Dj=5,5.0,0.501742661,0.5868929625,0.01007491723,0.01008724701,0.02869546786
x/Dj=5,5.0,0.5020044446,0.5865457058,0.01007267833,0.01008728053,0.02869781107
x/Dj=5,5.0,0.5022817254,0.5861779451,0.01007030718,0.01008731592,0.02870029211
x/Dj=5,5.0,0.5025758743,0.5857877731,0.01006779168,0.01008735411,0.02870292589
x/Dj=5,5.0,0.5028883219,0.5853757262,0.01006482355,0.01008717623,0.0287050996
x/Dj=5,5.0,0.5032205582,0.5849376917,0.01006165985,0.01008698065,0.02870739251
x/Dj=5,5.0,0.5035742521,0.5844714046,0.01005829126,0.01008677203,0.02870983444
x/Dj=5,5.0,0.5039510727,0.5839745998,0.01005470287,0.01008654945,0.02871243656
x/Dj=5,5.0,0.5043527484,0.5834450126,0.010050877,0.01008631289,0.02871521004
x/Dj=5,5.0,0.5047810078,0.5828797817,0.01004679687,0.01008606609,0.02871818095
x/Dj=5,5.0,0.5052376986,0.5822776556,0.0100424476,0.01008579694,0.02872133441
x/Dj=5,5.0,0.5057281852,0.5816310048,0.01003777608,0.01008550823,0.0287247207
x/Dj=5,5.0,0.5062550306,0.5809363723,0.01003275905,0.01008519717,0.02872835845
x/Dj=5,5.0,0.5068169832,0.5801961422,0.01002732851,0.01008480694,0.02873207442
x/Dj=5,5.0,0.5074157119,0.5794115663,0.01002105325,0.01008402091,0.02873502113
x/Dj=5,5.0,0.5080527067,0.5785768628,0.01001437753,0.01008318458,0.0287381541
x/Dj=5,5.0,0.5087293386,0.5776901841,0.01000728551,0.0100822961,0.02874148265
x/Dj=5,5.0,0.5094466209,0.5767496228,0.009999766015,0.01008135825,0.0287450254
x/Dj=5,5.0,0.5102052689,0.575755477,0.009991814382,0.01008036174,0.02874875814
x/Dj=5,5.0,0.5110058188,0.5747076273,0.009983282536,0.01007921807,0.0287524052
x/Dj=5,5.0,0.5118480921,0.5736105442,0.009973671287,0.0100776013,0.02875492908
x/Dj=5,5.0,0.5127317905,0.5724594593,0.009963586926,0.0100759035,0.0287575759
x/Dj=5,5.0,0.5136559606,0.5712550879,0.009953037836,0.01007413212,0.02876035869
x/Dj=5,5.0,0.514619112,0.5700005293,0.009942047298,0.01007228252,0.02876324393
x/Dj=5,5.0,0.5156190991,0.5687032342,0.00993000716,0.01006994117,0.02876497619
x/Dj=5,5.0,0.5166534781,0.5673639178,0.009917245246,0.01006731391,0.02876614779
x/Dj=5,5.0,0.5177191496,0.5659835339,0.00990409404,0.01006461028,0.02876736596
x/Dj=5,5.0,0.5188294649,0.5645459294,0.009890394285,0.01006179024,0.02876862325
x/Dj=5,5.0,0.5200125575,0.5630218983,0.009874925017,0.01005808637,0.02876812406
x/Dj=5,5.0,0.5212849379,0.561383605,0.009858131409,0.01005398482,0.02876727469
x/Dj=5,5.0,0.5226536393,0.5596219301,0.009840072133,0.01004956942,0.02876635268
x/Dj=5,5.0,0.5241265297,0.5577346087,0.009819699451,0.01004417613,0.02876341157
x/Dj=5,5.0,0.5257119536,0.5557054877,0.009797440842,0.01003815141,0.02875957824
x/Dj=5,5.0,0.5274189711,0.5535244346,0.009773133323,0.01003143098,0.02875472978
x/Dj=5,5.0,0.5292574167,0.5511852503,0.009745807387,0.01002343558,0.02874716371
x/Dj=5,5.0,0.531237781,0.5486681461,0.009716152214,0.01001464948,0.02873854339
x/Dj=5,5.0,0.5333715081,0.5459692478,0.009682726115,0.01000405662,0.02872624807
x/Dj=5,5.0,0.5356709361,0.5430670381,0.009646083228,0.009992256761,0.02871173806
x/Dj=5,5.0,0.5381493568,0.5399504304,0.009605273604,0.009978744201,0.02869349904
x/Dj=5,5.0,0.5408211946,0.5366052389,0.009559701197,0.009963128716,0.02867068723
x/Dj=5,5.0,0.5437020063,0.5330113769,0.009509233758,0.009945356287,0.02864344791
x/Dj=5,5.0,0.5468085408,0.5291517973,0.009453057311,0.009924949147,0.02861065418
x/Dj=5,5.0,0.5501589775,0.5250104666,0.009390292689,0.009901577607,0.02857091278
x/Dj=5,5.0,0.5537729263,0.5205677152,0.009320194833,0.009874746203,0.02852314897
x/Dj=5,5.0,0.5576715469,0.5158008337,0.009241957217,0.009844086133,0.02846649662
x/Dj=5,5.0,0.5618778467,0.5106899142,0.009154295549,0.009808920324,0.02839909494
x/Dj=5,5.0,0.5664163828,0.5052123666,0.009056059644,0.00976866018,0.02831934765
x/Dj=5,5.0,0.5713140368,0.4993406832,0.008946197107,0.009722849354,0.02822588012
x/Dj=5,5.0,0.5765995979,0.493052125,0.00882319361,0.009670495056,0.02811638266
x/Dj=5,5.0,0.5823043585,0.4863215983,0.008685024455,0.009609219618,0.02798675932
x/Dj=5,5.0,0.5884619951,0.4791229963,0.008529893123,0.009542257525,0.02783817612
x/Dj=5,5.0,0.5951089859,0.4714240432,0.008355915546,0.009464881383,0.02766462602
x/Dj=5,5.0,0.6022846699,0.4631990194,0.008160539903,0.009377128445,0.02746351622
x/Dj=5,5.0,0.610031724,0.4544220269,0.007940918207,0.009277208708,0.0272307042
x/Dj=5,5.0,0.618396163,0.4450601339,0.007694379892,0.009164243937,0.02696266957
x/Dj=5,5.0,0.6274276972,0.4350876808,0.007417296991,0.009036474861,0.02665446699
x/Dj=5,5.0,0.6371801496,0.4244740009,0.007106082048,0.008892410435,0.02630149573
x/Dj=5,5.0,0.6477115154,0.4131873846,0.006757003721,0.00873030629,0.02589872107
x/Dj=5,5.0,0.6590847373,0.401204139,0.006365498994,0.008548175916,0.02544003539
x/Dj=5,5.0,0.6713677049,0.3885022104,0.005926250014,0.008344354108,0.0249197986
x/Dj=5,5.0,0.6846337318,0.3750498295,0.005434716586,0.008117254823,0.02433261089
x/Dj=5,5.0,0.6989623308,0.3608421087,0.00488420995,0.007864424959,0.02367074788
x/Dj=5,5.0,0.7144392729,0.345844388,0.004269709345,0.007584583946,0.0229296796
x/Dj=5,5.0,0.7311573029,0.3300692141,0.003583729267,0.007275794633,0.02210187539
x/Dj=5,5.0,0.7492167354,0.3134960234,0.00282024825,0.006936859805,0.02118269913
x/Dj=5,5.0,0.7687261105,0.2961257696,0.001972548431,0.00656673871,0.02016746439
x/Dj=5,5.0,0.7898026705,0.2779890001,0.00103272486,0.006164974067,0.01905176044
x/Dj=5,5.0,0.8125730753,0.2591097057,-5.661382147e-06,0.005731435027,0.01783365943
x/Dj=5,5.0,0.8371742368,0.2395169735,-0.001148964977,0.005267254543,0.01651316881
x/Dj=5,5.0,0.8637545109,0.2192675471,-0.002402735874,0.00477413414,0.01509262435
x/Dj=5,5.0,0.8924743533,0.1984353215,-0.003771135584,0.004255136009,0.01357756369
x/Dj=5,5.0,0.9235073924,0.1771142334,-0.005256851204,0.003714551218,0.01197735686
x/Dj=5,5.0,0.957041502,0.1554203033,-0.006858686451,0.003157938831,0.01030561607
x/Dj=5,5.0,0.9932800531,0.1335918903,-0.008570001461,0.00259478623,0.008586855605
x/Dj=5,5.0,1.032442927,0.1118227467,-0.01037559845,0.002034378704,0.006848621648
x/Dj=5,5.0,1.074768305,0.09037728608,-0.01224809419,0.001487329835,0.005125206895
x/Dj=5,5.0,1.120514035,0.06978341192,-0.01412981097,0.0009699066286,0.00347254076
x/Dj=5,5.0,1.16995883,0.05132628977,-0.01584896632,0.0005134844105,0.002001759131
x/Dj=5,5.0,1.223405004,0.03670187294,-0.01711964607,0.0001660213602,0.0008221808821
x/Dj=5,5.0,1.281179667,0.02928105369,-0.01733436249,2.880464672e-05,0.00019716323
x/Dj=5,5.0,1.343637228,0.02724864148,-0.01678411104,2.576502709e-07,9.315919669e-06
x/Dj=5,5.0,1.411161423,0.02764932811,-0.01593548246,-1.443203423e-08,1.310697968e-07
x/Dj=5,5.0,1.484168053,0.02762473933,-0.01514037326,1.927135534e-12,4.174544044e-11
x/Dj=5,5.0,1.563108206,0.02755464986,-0.01437292527,1.468619172e-12,4.048646834e-11
x/Dj=5,5.0,1.648470402,0.02748564258,-0.01362595335,1.400454514e-12,4.043422194e-11
x/Dj=5,5.0,1.740784407,0.02740928158,-0.0129080629,1.446420783e-12,4.037859977e-11
x/Dj=5,5.0,1.840624928,0.02732429653,-0.012215483,1.464681241e-12,4.031867895e-11
x/Dj=5,5.0,1.948615432,0.02723389864,-0.01154129114,1.465372203e-12,4.025428602e-11
x/Dj=5,5.0,2.06543231,0.02713578567,-0.0108939521,1.458008519e-12,4.018540709e-11
x/Dj=5,5.0,2.191810369,0.02703505382,-0.01027278136,1.402473732e-12,4.01121289e-11
x/Dj=5,5.0,2.328547239,0.02693456784,-0.009672289714,1.342639108e-12,4.003432308e-11
x/Dj=5,5.0,2.476509571,0.02683053538,-0.009093391709,1.289274351e-12,3.995179881e-11
x/Dj=5,5.0,2.636639595,0.02673597634,-0.008538582362,1.181197067e-12,3.986489958e-11
x/Dj=5,5.0,2.809961796,0.02665255778,-0.00800006371,1.120915969e-12,3.977326801e-11
x/Dj=5,5.0,2.997590542,0.02656611986,-0.007484912872,1.059617563e-12,3.967689718e-11
x/Dj=5,5.0,3.200739145,0.02647613175,-0.006997730117,9.396008277e-13,3.957560321e-11
x/Dj=5,5.0,3.42072916,0.02638620324,-0.006540314294,7.943738983e-13,3.946850485e-11
x/Dj=5,5.0,3.65900135,0.02630872466,-0.006111348514,7.241249701e-13,3.93532637e-11
x/Dj=5,5.0,3.917126656,0.02623208053,-0.005702496506,7.049460299e-13,3.922761074e-11
x/Dj=5,5.0,4.196819305,0.02615339682,-0.005314179696,6.850489143e-13,3.908897858e-11
x/Dj=5,5.0,4.499952316,0.02607218549,-0.004946672823,6.619118773e-13,3.893530984e-11
x/Dj=5,5.0,4.828574181,0.02598519623,-0.00460025575,6.506942337e-13,3.87658447e-11
x/Dj=5,5.0,5.184924126,0.02588891797,-0.00427552592,6.43985516e-13,3.858301179e-11
x/Dj=5,5.0,5.571456432,0.02578746527,-0.003975484055,6.065144047e-13,3.839415244e-11
x/Dj=5,5.0,5.990862846,0.025697954,-0.003700535279,5.401735916e-13,3.820853703e-11
x/Dj=5,5.0,6.446096897,0.02562873065,-0.003450728487,5.236098014e-13,3.803016929e-11
x/Dj=5,5.0,6.940405846,0.02555848472,-0.003233506577,5.602382707e-13,3.786225153e-11
x/Dj=5,5.0,7.477362633,0.02549687028,-0.003051894717,5.530407404e-13,3.770980056e-11
x/Dj=5,5.0,8.06090641,0.02547013201,-0.002898952691,5.19644874e-13,3.758301309e-11
x/Dj=5,5.0,8.695384979,0.02546866611,-0.002767406171,4.703144883e-13,3.749229052e-11
x/Dj=5,5.0,9.385604858,0.02549903467,-0.002648452064,4.132977326e-13,3.743820531e-11
x/Dj=5,5.0,10.13689232,0.02554759197,-0.002538074506,3.830767897e-13,3.741127894e-11
x/Dj=5,5.0,10.95515728,0.0256007053,-0.002428488107,3.654860431e-13,3.739308516e-11
x/Dj=5,5.0,11.84697342,0.02562400326,-0.002314747311,3.575446688e-13,3.735375204e-11
x/Dj=5,5.0,12.81966877,0.02558905259,-0.002201114083,3.323285657e-13,3.727967587e-11
x/Dj=5,5.0,13.88143063,0.02555267513,-0.002084881766,2.746727542e-13,3.717767066e-11
x/Dj=5,5.0,15.04143238,0.02549739368,-0.001966223354,2.522313955e-13,3.702808199e-11
x/Dj=5,5.0,16.3099823,0.02538127638,-0.001842503203,3.281729272e-13,3.682402994e-11
x/Dj=5,5.0,17.69869232,0.02507184073,-0.001717304462,4.200519056e-13,3.665372866e-11
x/Dj=5,5.0,19.22069931,0.02462877892,-0.001578974654,4.896199006e-13,3.734714968e-11
x/Dj=5,5.0,20.89090538,0.0239950642,-0.001433515688,5.729213761e-13,4.255864064e-11
x/Dj=5,5.0,22.72629166,0.02317008749,-0.001283567166,7.421501022e-13,6.775977002e-11
x/Dj=5,5.0,24.74628448,0.02193304896,-0.001176242717,1.277175197e-12,2.470747218e-10
x/Dj=10,10.0,0.001276876777,0.7713250518,0.0002281409543,4.38196621e-05,0.01972739026
x/Dj=10,10.0,0.003942391835,0.7713014483,0.0004478514311,0.0001602960256,0.01972910017
x/Dj=10,10.0,0.006839782,0.7712293863,0.0004638433747,0.0003038354334,0.01973432861
x/Dj=10,10.0,0.009986088611,0.7711077332,0.0006115113501,0.0004430039262,0.01974323951
x/Dj=10,10.0,0.01339897607,0.7709254026,0.0008073177305,0.0005933507928,0.01975676976
x/Dj=10,10.0,0.01709663123,0.7706686258,0.001027587801,0.0007555405027,0.01977597177
x/Dj=10,10.0,0.02109762281,0.7703131437,0.001266297186,0.0009309228626,0.01980260201
x/Dj=10,10.0,0.0254207328,0.7698571086,0.001522126608,0.001118368818,0.01983661205
x/Dj=10,10.0,0.0300847441,0.7692685127,0.001797638251,0.001320327749,0.01988059282
x/Dj=10,10.0,0.03510820121,0.7685273886,0.002090966562,0.001535523217,0.01993560418
x/Dj=10,10.0,0.04050911963,0.7676092982,0.002404149622,0.001765235793,0.02000361681
x/Dj=10,10.0,0.04630465806,0.766492188,0.002735120943,0.002007900504,0.02008556202
x/Dj=10,10.0,0.05251073092,0.7651335001,0.003085046774,0.002264530631,0.02018466778
x/Dj=10,10.0,0.05914162099,0.7635189891,0.003452364122,0.002534008119,0.02030124515
x/Dj=10,10.0,0.06620952487,0.7616199851,0.003835419659,0.002814949024,0.02043658122
x/Dj=10,10.0,0.07372406125,0.7593920231,0.004232386593,0.003106296994,0.02059303969
x/Dj=10,10.0,0.0816918239,0.7568151951,0.00464161532,0.003406587755,0.02077109367
x/Dj=10,10.0,0.0901158601,0.7538623214,0.005060393829,0.003714327933,0.02097128704
x/Dj=10,10.0,0.09899522364,0.7505164146,0.005485494155,0.0040266742,0.02119307965
x/Dj=10,10.0,0.1083244979,0.7467617393,0.005913717672,0.004341580905,0.02143565752
x/Dj=10,10.0,0.118093431,0.7425889969,0.006341436878,0.004656264558,0.0216975417
x/Dj=10,10.0,0.128286615,0.7379959226,0.00676495349,0.004968303256,0.02197658643
x/Dj=10,10.0,0.1388832778,0.7329882383,0.007180703338,0.005274786614,0.02227003127
x/Dj=10,10.0,0.1498571634,0.7275795937,0.007585170679,0.005573601928,0.02257458866
x/Dj=10,10.0,0.1611765772,0.7217909098,0.00797520671,0.005862297025,0.02288658172
x/Dj=10,10.0,0.1728046238,0.7156509757,0.008348028176,0.006138580851,0.02320208959
x/Dj=10,10.0,0.184699446,0.7091948986,0.00870104041,0.006400888786,0.02351710014
x/Dj=10,10.0,0.1968148351,0.7024633884,0.009032361209,0.006647943053,0.02382768504
x/Dj=10,10.0,0.2091008127,0.6955016255,0.009340638295,0.006878439337,0.02413015813
x/Dj=10,10.0,0.2215044498,0.6883581281,0.009624879807,0.007091870531,0.02442119829
x/Dj=10,10.0,0.2339707166,0.6810828447,0.009884783998,0.007288053166,0.02469797246
x/Dj=10,10.0,0.2464434803,0.6737264395,0.01012146194,0.007466889452,0.02495819516
x/Dj=10,10.0,0.2588665485,0.6663457751,0.01033422817,0.007628662512,0.0251999069
x/Dj=10,10.0,0.2711845934,0.658988893,0.01052304078,0.007774232887,0.02542201616
x/Dj=10,10.0,0.283344239,0.6516949534,0.01068872865,0.007903438993,0.02562293969
x/Dj=10,10.0,0.2952948213,0.6444889307,0.01083339937,0.008017725311,0.02580452152
x/Dj=10,10.0,0.3069894016,0.6374393702,0.01095986925,0.008118775673,0.02596623451
x/Dj=10,10.0,0.3183852434,0.6305686235,0.01106737088,0.008206394501,0.02610716969
x/Dj=10,10.0,0.3294444382,0.6238908768,0.01115905121,0.008282537572,0.02623089962
x/Dj=10,10.0,0.3401342928,0.6174550056,0.01123561431,0.008347718045,0.02633607201
x/Dj=10,10.0,0.3504275084,0.6112600565,0.01129963063,0.008403896354,0.02642637305
x/Dj=10,10.0,0.3603022993,0.6053235531,0.01135083102,0.008450719528,0.02650101669
x/Dj=10,10.0,0.3697421551,0.5996750593,0.01139249373,0.008490570821,0.02656245045
x/Dj=10,10.0,0.3787358701,0.5943049788,0.01142535452,0.008523892611,0.02661243454
x/Dj=10,10.0,0.3872771859,0.589210391,0.01145025622,0.008551121689,0.02665225044
x/Dj=10,10.0,0.3953642249,0.5844013095,0.01146850828,0.008573153988,0.02668291144
x/Dj=10,10.0,0.4029993415,0.5798751712,0.01148113143,0.008591040038,0.02670561522
x/Dj=10,10.0,0.4101884663,0.5756266117,0.01148908492,0.00860537868,0.02672153711
x/Dj=10,10.0,0.4169406593,0.5716484785,0.01149322651,0.008616530336,0.0267317947
x/Dj=10,10.0,0.4232676029,0.5679246187,0.01149385702,0.008624739014,0.02673752047
x/Dj=10,10.0,0.4291831851,0.5644490123,0.01149186119,0.008630882017,0.02673964947
x/Dj=10,10.0,0.434703052,0.5612224936,0.01148857549,0.008635666221,0.02673901431
x/Dj=10,10.0,0.4398440719,0.5582296252,0.01148319151,0.008638557047,0.02673496865
x/Dj=10,10.0,0.444624126,0.5554366112,0.01147654559,0.008640159853,0.02672952041
x/Dj=10,10.0,0.4490616322,0.5528630614,0.01146976743,0.008641258813,0.02672294341
x/Dj=10,10.0,0.4531752765,0.5504760146,0.01146159694,0.008641086519,0.02671455033
x/Dj=10,10.0,0.4569838345,0.5482726097,0.0114538474,0.008640823886,0.0267063193
x/Dj=10,10.0,0.4605059028,0.546235919,0.01144513302,0.00863953121,0.02669667639
x/Dj=10,10.0,0.4637596905,0.5443640351,0.01143710595,0.00863834843,0.02668746747
x/Dj=10,10.0,0.4667629004,0.5426279902,0.01142865233,0.008636567742,0.02667790838
x/Dj=10,10.0,0.4695326686,0.5410416126,0.01142057218,0.008634740487,0.0266682636
x/Dj=10,10.0,0.4720854759,0.5395740271,0.01141299587,0.00863296818,0.02665937878
x/Dj=10,10.0,0.4744368792,0.538220942,0.01140515786,0.008630789816,0.02665013261
x/Dj=10,10.0,0.4766018391,0.5369851589,0.0113978507,0.008628755808,0.02664121427
x/Dj=10,10.0,0.4785944223,0.5358484983,0.01139114145,0.008626897819,0.02663300559
x/Dj=10,10.0,0.4804278612,0.5347947478,0.0113847889,0.008625047281,0.0266254507
x/Dj=10,10.0,0.4821145535,0.5338292718,0.0113782417,0.008622925729,0.02661744319
x/Dj=10,10.0,0.4836661816,0.5329464078,0.01137233153,0.008621071465,0.02661008388
x/Dj=10,10.0,0.4850935936,0.5321367979,0.01136695314,0.008619416505,0.02660331689
x/Dj=10,10.0,0.4864068031,0.5313891172,0.0113619417,0.008617838845,0.02659708634
x/Dj=10,10.0,0.4876152575,0.5306974053,0.0113572469,0.008616317064,0.02659134567
x/Dj=10,10.0,0.4887275994,0.5300621986,0.01135266013,0.008614750579,0.02658566646
x/Dj=10,10.0,0.4897518754,0.5294783711,0.01134825964,0.008613198064,0.02658017352
x/Dj=10,10.0,0.4906954467,0.5289425254,0.01134424563,0.008611800149,0.0265751183
x/Dj=10,10.0,0.4915651679,0.5284512043,0.01134059578,0.008610554971,0.02657046914
x/Dj=10,10.0,0.4923673868,0.5279980302,0.01133722905,0.008609405719,0.02656617947
x/Dj=10,10.0,0.4931077659,0.5275797844,0.01133412216,0.008608344942,0.02656221949
x/Dj=10,10.0,0.4937916696,0.527191937,0.01133122202,0.008607340977,0.02655855753
x/Dj=10,10.0,0.4944239855,0.5268315077,0.01132850535,0.008606382646,0.02655516751
x/Dj=10,10.0,0.4950091243,0.5264979601,0.01132599078,0.008605495095,0.02655202895
x/Dj=10,10.0,0.4955511689,0.5261889696,0.01132366247,0.008604673669,0.02654912136
x/Dj=10,10.0,0.4960539043,0.5259031653,0.01132137328,0.008603828959,0.02654621936
x/Dj=10,10.0,0.4965206981,0.5256382227,0.01131919213,0.008603009395,0.02654343657
x/Dj=10,10.0,0.4969546497,0.5253918767,0.01131716464,0.008602247573,0.02654084936
x/Dj=10,10.0,0.49735865,0.525162518,0.01131527685,0.008601538837,0.02653844096
x/Dj=10,10.0,0.4977352619,0.5249487758,0.01131351758,0.008600877598,0.02653619461
x/Dj=10,10.0,0.4980868697,0.5247499943,0.01131188776,0.008600274101,0.02653410286
x/Dj=10,10.0,0.4984156191,0.5245650411,0.01131037902,0.008599725552,0.02653214894
x/Dj=10,10.0,0.4987234771,0.52439183,0.01130896714,0.008599212393,0.02653032169
x/Dj=10,10.0,0.4990122318,0.5242294073,0.01130764186,0.008598729968,0.02652860619
x/Dj=10,10.0,0.4992835522,0.5240767598,0.01130639669,0.008598277345,0.026526995
x/Dj=10,10.0,0.4995388389,0.5239331126,0.01130522508,0.008597851731,0.02652547881
x/Dj=10,10.0,0.4997795224,0.5237977505,0.01130412053,0.008597450331,0.0265240483
x/Dj=10,10.0,0.5000067353,0.5236698985,0.01130307838,0.008597071283,0.02652269974
x/Dj=10,10.0,0.5002217293,0.5235489607,0.01130209118,0.008596712723,0.02652142197
x/Dj=10,10.0,0.5004253983,0.5234344006,0.01130115706,0.008596372791,0.02652021311
x/Dj=10,10.0,0.5006232858,0.5233230591,0.01130024903,0.008596042171,0.02651903592
x/Dj=10,10.0,0.5008255243,0.5232092738,0.0112993205,0.008595705032,0.02651783638
x/Dj=10,10.0,0.5010375381,0.5230900049,0.01129834726,0.00859535113,0.02651657723
x/Dj=10,10.0,0.5012603998,0.5229638815,0.01129731257,0.008594966494,0.02651524916
x/Dj=10,10.0,0.5014950633,0.5228306651,0.0112962164,0.008594554849,0.02651385032
x/Dj=10,10.0,0.501742661,0.5226901174,0.0112950597,0.008594119921,0.02651237324
x/Dj=10,10.0,0.5020044446,0.522541523,0.01129383594,0.008593659848,0.02651081234
x/Dj=10,10.0,0.5022817254,0.5223841071,0.01129254047,0.008593173698,0.02650916018
x/Dj=10,10.0,0.5025758743,0.5222171545,0.01129116584,0.008592656814,0.02650740556
x/Dj=10,10.0,0.5028883219,0.5220397711,0.01128970645,0.008592108265,0.02650554292
x/Dj=10,10.0,0.5032205582,0.521851182,0.01128815394,0.008591525257,0.02650356106
x/Dj=10,10.0,0.5035742521,0.5216510296,0.01128641702,0.008590840735,0.0265013054
x/Dj=10,10.0,0.5039510727,0.5214380026,0.01128453109,0.008590083569,0.02649883926
x/Dj=10,10.0,0.5043527484,0.5212109685,0.01128251944,0.008589276113,0.0264962092
x/Dj=10,10.0,0.5047810078,0.520968914,0.01128037553,0.008588415571,0.02649340592
x/Dj=10,10.0,0.5052376986,0.5207107663,0.01127808914,0.008587498218,0.02649041638
x/Dj=10,10.0,0.5057281852,0.5204344988,0.01127563789,0.008586534299,0.02648721077
x/Dj=10,10.0,0.5062550306,0.5201393366,0.01127301157,0.008585533127,0.02648377791
x/Dj=10,10.0,0.5068169832,0.5198245049,0.01127021015,0.0085844649,0.02648011409
x/Dj=10,10.0,0.5074157119,0.5194890499,0.01126722526,0.008583326824,0.02647621185
x/Dj=10,10.0,0.5080527067,0.5191321373,0.01126404945,0.008582116105,0.02647206001
x/Dj=10,10.0,0.5087293386,0.5187529325,0.01126067527,0.008580828086,0.02646764927
x/Dj=10,10.0,0.5094466209,0.5183475018,0.01125708502,0.00857938733,0.02646295354
x/Dj=10,10.0,0.5102052689,0.5179187059,0.01125328708,0.008577862754,0.02645798586
x/Dj=10,10.0,0.5110058188,0.5174664259,0.01124923676,0.008576230146,0.02645269409
x/Dj=10,10.0,0.5118480921,0.5169923902,0.0112446323,0.008574311621,0.0264467001
x/Dj=10,10.0,0.5127317905,0.5164949894,0.01123980246,0.008572299965,0.02644040994
x/Dj=10,10.0,0.5136559606,0.5159775615,0.01123482175,0.00857024733,0.02643385343
x/Dj=10,10.0,0.514619112,0.5154402256,0.01122968365,0.008568146266,0.02642703243
