zone,x/Dj,y/Dj,u/Uj,v/Uj,u'v'/Uj^2,k/Uj^2
x/Dj=10,10.0,-1.299999952,0.1281999946,0.003368000034,-0.00190100004,0.00747299986
x/Dj=10,10.0,-1.279999971,0.1316999942,0.003382999916,-0.001962000038,0.007707000244
x/Dj=10,10.0,-1.25999999,0.1400000006,0.002982999897,-0.002128999913,0.008063999936
x/Dj=10,10.0,-1.24000001,0.1437000036,0.002746999962,-0.002212000079,0.008314000443
x/Dj=10,10.0,-1.220000029,0.1543000042,0.002216999885,-0.002453000052,0.008900499903
x/Dj=10,10.0,-1.200000048,0.159799993,0.00197699992,-0.00255399989,0.009247500449
x/Dj=10,10.0,-1.179999948,0.1708000004,0.00149699999,-0.002776999958,0.009810999967
x/Dj=10,10.0,-1.159999967,0.174999997,0.001267999993,-0.002867999952,0.01009549946
x/Dj=10,10.0,-1.139999986,0.1854999959,0.0007257999969,-0.003078999929,0.01062749978
x/Dj=10,10.0,-1.120000005,0.1905000061,0.0005476999795,-0.003182000015,0.01096600015
x/Dj=10,10.0,-1.100000024,0.2032999992,-1.104999956e-05,-0.003428000025,0.01159249991
x/Dj=10,10.0,-1.080000043,0.2092999965,-6.849999772e-05,-0.003514999989,0.01191699971
x/Dj=10,10.0,-1.059999943,0.2211000025,-0.0005812000018,-0.00370900007,0.01243999973
x/Dj=10,10.0,-1.039999962,0.2259999961,-0.0006545999786,-0.003780999919,0.01269400027
x/Dj=10,10.0,-1.019999981,0.2386000007,-0.001350000035,-0.003994000144,0.0132360002
x/Dj=10,10.0,-1.0,0.2453999966,-0.001695999992,-0.004143000115,0.01366350055
x/Dj=10,10.0,-0.9800000191,0.2594999969,-0.002465999918,-0.00438300008,0.01428500004
x/Dj=10,10.0,-0.9599999785,0.2657000124,-0.002801999915,-0.004499000032,0.01462549996
x/Dj=10,10.0,-0.9399999976,0.2788000107,-0.003531999886,-0.004699999932,0.01514199935
x/Dj=10,10.0,-0.9200000167,0.285100013,-0.003978000022,-0.004796999972,0.0154459998
x/Dj=10,10.0,-0.8999999762,0.2996999919,-0.004714000039,-0.004964999855,0.01598799974
x/Dj=10,10.0,-0.8799999952,0.307099998,-0.005152000114,-0.005032999907,0.01632349938
x/Dj=10,10.0,-0.8600000143,0.3210000098,-0.005706000142,-0.005173000041,0.0168129988
x/Dj=10,10.0,-0.8399999738,0.3274999857,-0.005991000216,-0.005222000182,0.01706250012
x/Dj=10,10.0,-0.8199999928,0.342200011,-0.006382999942,-0.005348999985,0.01756050065
x/Dj=10,10.0,-0.8000000119,0.3501999974,-0.006856000051,-0.005425999872,0.0178504996
x/Dj=10,10.0,-0.7799999714,0.3666999936,-0.00738399988,-0.005592000205,0.01834550127
x/Dj=10,10.0,-0.7599999905,0.3743999898,-0.007608999964,-0.005681000184,0.01863449998
x/Dj=10,10.0,-0.7400000095,0.3889999986,-0.007864000276,-0.005818000063,0.0190045014
x/Dj=10,10.0,-0.7200000286,0.3964000046,-0.007934999652,-0.005894000176,0.01919649914
x/Dj=10,10.0,-0.6999999881,0.4129999876,-0.008222999983,-0.005981999915,0.01953350008
x/Dj=10,10.0,-0.6800000072,0.4226000011,-0.008528999984,-0.006037999876,0.0198270008
x/Dj=10,10.0,-0.6600000262,0.4390999973,-0.00867800042,-0.006136999931,0.0202239994
x/Dj=10,10.0,-0.6399999857,0.4465999901,-0.00887400005,-0.006194000132,0.02043350041
x/Dj=10,10.0,-0.6200000048,0.462199986,-0.008990000002,-0.006293999963,0.02074149996
x/Dj=10,10.0,-0.6000000238,0.4711999893,-0.00916299969,-0.006347999908,0.02092000097
x/Dj=10,10.0,-0.5799999833,0.4896000028,-0.009327000007,-0.006378000136,0.02117250115
x/Dj=10,10.0,-0.5600000024,0.5005000234,-0.009479999542,-0.006380999926,0.02128849924
x/Dj=10,10.0,-0.5400000215,0.5164999962,-0.009727999568,-0.006388999987,0.02138349973
x/Dj=10,10.0,-0.5199999809,0.5248000026,-0.009974000044,-0.006384999957,0.02140649967
x/Dj=10,10.0,-0.5,0.5410000086,-0.0101300003,-0.006370000076,0.02143399976
x/Dj=10,10.0,-0.4799999893,0.5521000028,-0.01035999972,-0.006362999789,0.02145250142
x/Dj=10,10.0,-0.4600000083,0.5705000162,-0.01039000042,-0.00632000016,0.02144899964
x/Dj=10,10.0,-0.4399999976,0.5803999901,-0.01040999964,-0.006277000066,0.02141850069
x/Dj=10,10.0,-0.4199999869,0.5953000188,-0.01032999996,-0.006182999816,0.02137649991
x/Dj=10,10.0,-0.400000006,0.6039000154,-0.01020999998,-0.006116999779,0.02132200077
x/Dj=10,10.0,-0.3799999952,0.6202999949,-0.009944000281,-0.005938999821,0.02118900046
x/Dj=10,10.0,-0.3600000143,0.6323999763,-0.009821999818,-0.005778999999,0.02098299935
x/Dj=10,10.0,-0.3400000036,0.6485000253,-0.009651999921,-0.005532000214,0.02074149996
x/Dj=10,10.0,-0.3199999928,0.6578000188,-0.009533000179,-0.005406000186,0.0205854997
x/Dj=10,10.0,-0.3000000119,0.6707000136,-0.009286999702,-0.00516200019,0.02033199929
x/Dj=10,10.0,-0.2800000012,0.6800000072,-0.009189000353,-0.004976999946,0.0200849995
x/Dj=10,10.0,-0.2599999905,0.6938999891,-0.008597999811,-0.00462799985,0.01967750117
x/Dj=10,10.0,-0.2399999946,0.704400003,-0.00819600001,-0.004379000049,0.01932400092
x/Dj=10,10.0,-0.2199999988,0.7159000039,-0.007677000016,-0.004040000029,0.01898949966
x/Dj=10,10.0,-0.200000003,0.7235999703,-0.007335999981,-0.003790999996,0.01873400062
x/Dj=10,10.0,-0.1800000072,0.7325999737,-0.006761999801,-0.003436000086,0.01843599975
x/Dj=10,10.0,-0.1599999964,0.7404999733,-0.006326000206,-0.003116999986,0.01818699948
x/Dj=10,10.0,-0.1400000006,0.7491000295,-0.005768000148,-0.002680999925,0.01793250069
x/Dj=10,10.0,-0.1199999973,0.755400002,-0.005214999896,-0.002342999913,0.01772800088
x/Dj=10,10.0,-0.1000000015,0.7610999942,-0.004492999986,-0.001951999962,0.01753049903
x/Dj=10,10.0,-0.07999999821,0.7652999759,-0.003783999942,-0.001616999973,0.01737499982
x/Dj=10,10.0,-0.05999999866,0.769299984,-0.002902999986,-0.001198000042,0.01718449965
x/Dj=10,10.0,-0.03999999911,0.7721999884,-0.001945000025,-0.0008131000213,0.01704199985
x/Dj=10,10.0,-0.01999999955,0.7734000087,-0.0008773999871,-0.000392899994,0.01699399948
x/Dj=10,10.0,1.501999947e-07,0.7741000056,0.0,0.0,0.0169879999
x/Dj=10,10.0,0.01999999955,0.7734000087,0.0008773999871,0.000392899994,0.01699399948
x/Dj=10,10.0,0.03999999911,0.7721999884,0.001945000025,0.0008131000213,0.01704199985
x/Dj=10,10.0,0.05999999866,0.769299984,0.002902999986,0.001198000042,0.01718449965
x/Dj=10,10.0,0.07999999821,0.7652999759,0.003783999942,0.001616999973,0.01737499982
x/Dj=10,10.0,0.1000000015,0.7610999942,0.004492999986,0.001951999962,0.01753049903
x/Dj=10,10.0,0.1199999973,0.755400002,0.005214999896,0.002342999913,0.01772800088
x/Dj=10,10.0,0.1400000006,0.7491000295,0.005768000148,0.002680999925,0.01793250069
x/Dj=10,10.0,0.1599999964,0.7404999733,0.006326000206,0.003116999986,0.01818699948
x/Dj=10,10.0,0.1800000072,0.7325999737,0.006761999801,0.003436000086,0.01843599975
x/Dj=10,10.0,0.200000003,0.7235999703,0.007335999981,0.003790999996,0.01873400062
x/Dj=10,10.0,0.2199999988,0.7159000039,0.007677000016,0.004040000029,0.01898949966
x/Dj=10,10.0,0.2399999946,0.704400003,0.00819600001,0.004379000049,0.01932400092
x/Dj=10,10.0,0.2599999905,0.6938999891,0.008597999811,0.00462799985,0.01967750117
x/Dj=10,10.0,0.2800000012,0.6800000072,0.009189000353,0.004976999946,0.0200849995
x/Dj=10,10.0,0.3000000119,0.6707000136,0.009286999702,0.00516200019,0.02033199929
x/Dj=10,10.0,0.3199999928,0.6578000188,0.009533000179,0.005406000186,0.0205854997
x/Dj=10,10.0,0.3400000036,0.6485000253,0.009651999921,0.005532000214,0.02074149996
x/Dj=10,10.0,0.3600000143,0.6323999763,0.009821999818,0.005778999999,0.02098299935
x/Dj=10,10.0,0.3799999952,0.6202999949,0.009944000281,0.005938999821,0.02118900046
x/Dj=10,10.0,0.400000006,0.6039000154,0.01020999998,0.006116999779,0.02132200077
x/Dj=10,10.0,0.4199999869,0.5953000188,0.01032999996,0.006182999816,0.02137649991
x/Dj=10,10.0,0.4399999976,0.5803999901,0.01040999964,0.006277000066,0.02141850069
x/Dj=10,10.0,0.4600000083,0.5705000162,0.01039000042,0.00632000016,0.02144899964
x/Dj=10,10.0,0.4799999893,0.5521000028,0.01035999972,0.006362999789,0.02145250142
x/Dj=10,10.0,0.5,0.5410000086,0.0101300003,0.006370000076,0.02143399976
x/Dj=10,10.0,0.5199999809,0.5248000026,0.009974000044,0.006384999957,0.02140649967
x/Dj=10,10.0,0.5400000215,0.5164999962,0.009727999568,0.006388999987,0.02138349973
x/Dj=10,10.0,0.5600000024,0.5005000234,0.009479999542,0.006380999926,0.02128849924
x/Dj=10,10.0,0.5799999833,0.4896000028,0.009327000007,0.006378000136,0.02117250115
x/Dj=10,10.0,0.6000000238,0.4711999893,0.00916299969,0.006347999908,0.02092000097
x/Dj=10,10.0,0.6200000048,0.462199986,0.008990000002,0.006293999963,0.02074149996
x/Dj=10,10.0,0.6399999857,0.4465999901,0.00887400005,0.006194000132,0.02043350041
x/Dj=10,10.0,0.6600000262,0.4390999973,0.00867800042,0.006136999931,0.0202239994
x/Dj=10,10.0,0.6800000072,0.4226000011,0.008528999984,0.006037999876,0.0198270008
x/Dj=10,10.0,0.6999999881,0.4129999876,0.008222999983,0.005981999915,0.01953350008
x/Dj=10,10.0,0.7200000286,0.3964000046,0.007934999652,0.005894000176,0.01919649914
x/Dj=10,10.0,0.7400000095,0.3889999986,0.007864000276,0.005818000063,0.0190045014
x/Dj=10,10.0,0.7599999905,0.3743999898,0.007608999964,0.005681000184,0.01863449998
x/Dj=10,10.0,0.7799999714,0.3666999936,0.00738399988,0.005592000205,0.01834550127
x/Dj=10,10.0,0.8000000119,0.3501999974,0.006856000051,0.005425999872,0.0178504996
x/Dj=10,10.0,0.8199999928,0.342200011,0.006382999942,0.005348999985,0.01756050065
x/Dj=10,10.0,0.8399999738,0.3274999857,0.005991000216,0.005222000182,0.01706250012
x/Dj=10,10.0,0.8600000143,0.3210000098,0.005706000142,0.005173000041,0.0168129988
x/Dj=10,10.0,0.8799999952,0.307099998,0.005152000114,0.005032999907,0.01632349938
x/Dj=10,10.0,0.8999999762,0.2996999919,0.004714000039,0.004964999855,0.01598799974
x/Dj=10,10.0,0.9200000167,0.285100013,0.003978000022,0.004796999972,0.0154459998
x/Dj=10,10.0,0.9399999976,0.2788000107,0.003531999886,0.004699999932,0.01514199935
x/Dj=10,10.0,0.9599999785,0.2657000124,0.002801999915,0.004499000032,0.01462549996
x/Dj=10,10.0,0.9800000191,0.2594999969,0.002465999918,0.00438300008,0.01428500004
x/Dj=10,10.0,1.0,0.2453999966,0.001695999992,0.004143000115,0.01366350055
x/Dj=10,10.0,1.019999981,0.2386000007,0.001350000035,0.003994000144,0.0132360002
x/Dj=10,10.0,1.039999962,0.2259999961,0.0006545999786,0.003780999919,0.01269400027
x/Dj=10,10.0,1.059999943,0.2211000025,0.0005812000018,0.00370900007,0.01243999973
x/Dj=10,10.0,1.080000043,0.2092999965,6.849999772e-05,0.003514999989,0.01191699971
x/Dj=10,10.0,1.100000024,0.2032999992,1.104999956e-05,0.003428000025,0.01159249991
x/Dj=10,10.0,1.120000005,0.1905000061,-0.0005476999795,0.003182000015,0.01096600015
x/Dj=10,10.0,1.139999986,0.1854999959,-0.0007257999969,0.003078999929,0.01062749978
x/Dj=10,10.0,1.159999967,0.174999997,-0.001267999993,0.002867999952,0.01009549946
x/Dj=10,10.0,1.179999948,0.1708000004,-0.00149699999,0.002776999958,0.009810999967
x/Dj=10,10.0,1.200000048,0.159799993,-0.00197699992,0.00255399989,0.009247500449
x/Dj=10,10.0,1.220000029,0.1543000042,-0.002216999885,0.002453000052,0.008900499903
x/Dj=10,10.0,1.24000001,0.1437000036,-0.002746999962,0.002212000079,0.008314000443
x/Dj=10,10.0,1.25999999,0.1400000006,-0.002982999897,0.002128999913,0.008063999936
x/Dj=10,10.0,1.279999971,0.1316999942,-0.003382999916,0.001962000038,0.007707000244
x/Dj=10,10.0,1.299999952,0.1281999946,-0.003368000034,0.00190100004,0.00747299986
x/Dj=10,10.0,1.320000052,0.1181000024,-0.003938000184,0.001706999959,0.006928000133
x/Dj=10,10.0,1.340000033,0.1143999994,-0.004106000066,0.001634999993,0.006628000177
x/Dj=10,10.0,1.360000014,0.1061000004,-0.004705000203,0.001470000017,0.006213000044
x/Dj=10,10.0,1.379999995,0.1042999998,-0.004850000143,0.001435999991,0.006114999764
x/Dj=15,15.0,-1.379999995,0.1897000074,-0.002369999886,-0.002602000022,0.009500999935
x/Dj=15,15.0,-1.360000014,0.1914999932,-0.002556999912,-0.002633000026,0.009572500363
x/Dj=15,15.0,-1.340000033,0.1981000006,-0.002832999919,-0.002719999989,0.009775999933
x/Dj=15,15.0,-1.320000052,0.2011999935,-0.002950000111,-0.002767999889,0.009913000278
x/Dj=15,15.0,-1.299999952,0.2085999995,-0.00315600005,-0.002866999945,0.01017600019
x/Dj=15,15.0,-1.279999971,0.2113000005,-0.003308000043,-0.0029180001,0.01030500047
x/Dj=15,15.0,-1.25999999,0.2175000012,-0.003552000038,-0.003020999953,0.01046000049
x/Dj=15,15.0,-1.24000001,0.2203000039,-0.003653999884,-0.003064000048,0.01054999977
x/Dj=15,15.0,-1.220000029,0.2277999967,-0.003911000211,-0.003155000042,0.01078149956
x/Dj=15,15.0,-1.200000048,0.2314999998,-0.004040000029,-0.003199999919,0.01094700024
x/Dj=15,15.0,-1.179999948,0.238499999,-0.00433900021,-0.003273000009,0.01116850041
x/Dj=15,15.0,-1.159999967,0.2414000034,-0.004426000174,-0.00330500002,0.0113049997
x/Dj=15,15.0,-1.139999986,0.2486000061,-0.004803000018,-0.003373000072,0.01152900048
x/Dj=15,15.0,-1.120000005,0.2522000074,-0.004956000019,-0.003422999987,0.01167299971
x/Dj=15,15.0,-1.100000024,0.2606000006,-0.005371000152,-0.00349500007,0.01193149947
x/Dj=15,15.0,-1.080000043,0.2644999921,-0.005522999913,-0.003532999894,0.01209949981
x/Dj=15,15.0,-1.059999943,0.2718000114,-0.005845999811,-0.003581000026,0.01228300016
x/Dj=15,15.0,-1.039999962,0.2752000093,-0.006004999857,-0.0035949999,0.0123839993
x/Dj=15,15.0,-1.019999981,0.2829000056,-0.006204999983,-0.003653000109,0.01256449986
x/Dj=15,15.0,-1.0,0.2870999873,-0.006318000145,-0.00366799999,0.01266549993
x/Dj=15,15.0,-0.9800000191,0.2955000103,-0.006517000031,-0.003726999974,0.01284549944
x/Dj=15,15.0,-0.9599999785,0.2991000116,-0.006531000137,-0.003745000111,0.01290000044
x/Dj=15,15.0,-0.9399999976,0.3066000044,-0.006711000111,-0.003776999889,0.0130105
x/Dj=15,15.0,-0.9200000167,0.3106000125,-0.006767000072,-0.003800000064,0.0130754998
x/Dj=15,15.0,-0.8999999762,0.3190999925,-0.006907999981,-0.003849999979,0.01322250068
x/Dj=15,15.0,-0.8799999952,0.3237000108,-0.007145000156,-0.003893000074,0.01332500018
x/Dj=15,15.0,-0.8600000143,0.3318000138,-0.007278000005,-0.003926999867,0.01349100005
x/Dj=15,15.0,-0.8399999738,0.3352000117,-0.007354999892,-0.003934999928,0.01357400045
x/Dj=15,15.0,-0.8199999928,0.342900008,-0.007385999896,-0.00395799987,0.01371400058
x/Dj=15,15.0,-0.8000000119,0.3474000096,-0.007579000201,-0.003967000172,0.01380699966
x/Dj=15,15.0,-0.7799999714,0.3560000062,-0.007629999891,-0.00400000019,0.01394250058
x/Dj=15,15.0,-0.7599999905,0.3603000045,-0.007679000031,-0.004019999877,0.01404799987
x/Dj=15,15.0,-0.7400000095,0.3679000139,-0.007838999853,-0.004029999953,0.01415350009
x/Dj=15,15.0,-0.7200000286,0.3716999888,-0.007938000374,-0.004029000178,0.01421099994
x/Dj=15,15.0,-0.6999999881,0.3799999952,-0.008028999902,-0.004009000026,0.01428999938
x/Dj=15,15.0,-0.6800000072,0.3851999938,-0.008201000281,-0.003988999873,0.01430799998
x/Dj=15,15.0,-0.6600000262,0.3935000002,-0.008291999809,-0.00395799987,0.01436350029
x/Dj=15,15.0,-0.6399999857,0.3973999918,-0.00829599984,-0.003928000107,0.01438299939
x/Dj=15,15.0,-0.6200000048,0.4047999978,-0.00829999987,-0.003864000086,0.01440900005
x/Dj=15,15.0,-0.6000000238,0.4088999927,-0.008294999599,-0.00383400009,0.01442850009
x/Dj=15,15.0,-0.5799999833,0.4169999957,-0.008089000359,-0.003758999985,0.01443499979
x/Dj=15,15.0,-0.5600000024,0.4214000106,-0.008000999689,-0.003705000039,0.01441399939
x/Dj=15,15.0,-0.5400000215,0.4282000065,-0.007890000008,-0.003615000052,0.01441700011
x/Dj=15,15.0,-0.5199999809,0.4318000078,-0.00781300012,-0.003583000042,0.01442349982
x/Dj=15,15.0,-0.5,0.4384000003,-0.0075699999,-0.003487000009,0.01439500041
x/Dj=15,15.0,-0.4799999893,0.4427999854,-0.007557999808,-0.00342600001,0.01436250005
x/Dj=15,15.0,-0.4600000083,0.4498000145,-0.007385999896,-0.003290999914,0.01428150013
x/Dj=15,15.0,-0.4399999976,0.4535000026,-0.007211999968,-0.003215000033,0.01422599982
x/Dj=15,15.0,-0.4199999869,0.4591999948,-0.007050999906,-0.003119000001,0.01417849958
x/Dj=15,15.0,-0.400000006,0.4623999894,-0.006967999972,-0.003051999956,0.01416299958
x/Dj=15,15.0,-0.3799999952,0.4684000015,-0.006740000099,-0.002920000115,0.0140894996
x/Dj=15,15.0,-0.3600000143,0.4727999866,-0.006546000019,-0.002836999949,0.01403299998
x/Dj=15,15.0,-0.3400000036,0.4781999886,-0.00622199988,-0.002722000005,0.01395549998
x/Dj=15,15.0,-0.3199999928,0.481400013,-0.006025999784,-0.002651999937,0.01392900012
x/Dj=15,15.0,-0.3000000119,0.485799998,-0.005690999795,-0.002525999909,0.01388449967
x/Dj=15,15.0,-0.2800000012,0.4891000092,-0.005514999852,-0.002438999945,0.01384750009
x/Dj=15,15.0,-0.2599999905,0.4936000109,-0.004962000065,-0.002239000052,0.01376000047
x/Dj=15,15.0,-0.2399999946,0.4970999956,-0.0046740002,-0.002061000094,0.01368500013
x/Dj=15,15.0,-0.2199999988,0.5005999804,-0.004277999979,-0.001878999989,0.01360750012
x/Dj=15,15.0,-0.200000003,0.503099978,-0.004015000071,-0.001743000001,0.01355350018
x/Dj=15,15.0,-0.1800000072,0.506099999,-0.003704000032,-0.001571999979,0.01346550044
x/Dj=15,15.0,-0.1599999964,0.50849998,-0.003407000098,-0.001426000032,0.01337900013
x/Dj=15,15.0,-0.1400000006,0.5109999776,-0.003169999924,-0.001225000015,0.01331750024
x/Dj=15,15.0,-0.1199999973,0.5127000213,-0.002861999907,-0.001076000044,0.0132635003
x/Dj=15,15.0,-0.1000000015,0.5141999722,-0.002492000116,-0.0009028000059,0.0132360002
x/Dj=15,15.0,-0.07999999821,0.5155000091,-0.002105999971,-0.0007467999822,0.01320399996
x/Dj=15,15.0,-0.05999999866,0.5167000294,-0.001607000013,-0.0005442000111,0.01321000047
x/Dj=15,15.0,-0.03999999911,0.5174999833,-0.001067999983,-0.0003655999899,0.01325100008
x/Dj=15,15.0,-0.01999999955,0.5177000165,-0.0005821000086,-0.0001745000045,0.01329000015
x/Dj=15,15.0,1.501999947e-07,0.5178999901,0.0,0.0,0.01331599988
x/Dj=15,15.0,0.01999999955,0.5177000165,0.0005821000086,0.0001745000045,0.01329000015
x/Dj=15,15.0,0.03999999911,0.5174999833,0.001067999983,0.0003655999899,0.01325100008
x/Dj=15,15.0,0.05999999866,0.5167000294,0.001607000013,0.0005442000111,0.01321000047
x/Dj=15,15.0,0.07999999821,0.5155000091,0.002105999971,0.0007467999822,0.01320399996
x/Dj=15,15.0,0.1000000015,0.5141999722,0.002492000116,0.0009028000059,0.0132360002
x/Dj=15,15.0,0.1199999973,0.5127000213,0.002861999907,0.001076000044,0.0132635003
x/Dj=15,15.0,0.1400000006,0.5109999776,0.003169999924,0.001225000015,0.01331750024
x/Dj=15,15.0,0.1599999964,0.50849998,0.003407000098,0.001426000032,0.01337900013
x/Dj=15,15.0,0.1800000072,0.506099999,0.003704000032,0.001571999979,0.01346550044
x/Dj=15,15.0,0.200000003,0.503099978,0.004015000071,0.001743000001,0.01355350018
x/Dj=15,15.0,0.2199999988,0.5005999804,0.004277999979,0.001878999989,0.01360750012
x/Dj=15,15.0,0.2399999946,0.4970999956,0.0046740002,0.002061000094,0.01368500013
x/Dj=15,15.0,0.2599999905,0.4936000109,0.004962000065,0.002239000052,0.01376000047
x/Dj=15,15.0,0.2800000012,0.4891000092,0.005514999852,0.002438999945,0.01384750009
x/Dj=15,15.0,0.3000000119,0.485799998,0.005690999795,0.002525999909,0.01388449967
x/Dj=15,15.0,0.3199999928,0.481400013,0.006025999784,0.002651999937,0.01392900012
x/Dj=15,15.0,0.3400000036,0.4781999886,0.00622199988,0.002722000005,0.01395549998
x/Dj=15,15.0,0.3600000143,0.4727999866,0.006546000019,0.002836999949,0.01403299998
x/Dj=15,15.0,0.3799999952,0.4684000015,0.006740000099,0.002920000115,0.0140894996
x/Dj=15,15.0,0.400000006,0.4623999894,0.006967999972,0.003051999956,0.01416299958
x/Dj=15,15.0,0.4199999869,0.4591999948,0.007050999906,0.003119000001,0.01417849958
x/Dj=15,15.0,0.4399999976,0.4535000026,0.007211999968,0.003215000033,0.01422599982
x/Dj=15,15.0,0.4600000083,0.4498000145,0.007385999896,0.003290999914,0.01428150013
x/Dj=15,15.0,0.4799999893,0.4427999854,0.007557999808,0.00342600001,0.01436250005
x/Dj=15,15.0,0.5,0.4384000003,0.0075699999,0.003487000009,0.01439500041
x/Dj=15,15.0,0.5199999809,0.4318000078,0.00781300012,0.003583000042,0.01442349982
x/Dj=15,15.0,0.5400000215,0.4282000065,0.007890000008,0.003615000052,0.01441700011
x/Dj=15,15.0,0.5600000024,0.4214000106,0.008000999689,0.003705000039,0.01441399939
x/Dj=15,15.0,0.5799999833,0.4169999957,0.008089000359,0.003758999985,0.01443499979
x/Dj=15,15.0,0.6000000238,0.4088999927,0.008294999599,0.00383400009,0.01442850009
x/Dj=15,15.0,0.6200000048,0.4047999978,0.00829999987,0.003864000086,0.01440900005
x/Dj=15,15.0,0.6399999857,0.3973999918,0.00829599984,0.003928000107,0.01438299939
x/Dj=15,15.0,0.6600000262,0.3935000002,0.008291999809,0.00395799987,0.01436350029
x/Dj=15,15.0,0.6800000072,0.3851999938,0.008201000281,0.003988999873,0.01430799998
x/Dj=15,15.0,0.6999999881,0.3799999952,0.008028999902,0.004009000026,0.01428999938
x/Dj=15,15.0,0.7200000286,0.3716999888,0.007938000374,0.004029000178,0.01421099994
x/Dj=15,15.0,0.7400000095,0.3679000139,0.007838999853,0.004029999953,0.01415350009
x/Dj=15,15.0,0.7599999905,0.3603000045,0.007679000031,0.004019999877,0.01404799987
x/Dj=15,15.0,0.7799999714,0.3560000062,0.007629999891,0.00400000019,0.01394250058
x/Dj=15,15.0,0.8000000119,0.3474000096,0.007579000201,0.003967000172,0.01380699966
x/Dj=15,15.0,0.8199999928,0.342900008,0.007385999896,0.00395799987,0.01371400058
x/Dj=15,15.0,0.8399999738,0.3352000117,0.007354999892,0.003934999928,0.01357400045
x/Dj=15,15.0,0.8600000143,0.3318000138,0.007278000005,0.003926999867,0.01349100005
x/Dj=15,15.0,0.8799999952,0.3237000108,0.007145000156,0.003893000074,0.01332500018
x/Dj=15,15.0,0.8999999762,0.3190999925,0.006907999981,0.003849999979,0.01322250068
x/Dj=15,15.0,0.9200000167,0.3106000125,0.006767000072,0.003800000064,0.0130754998
x/Dj=15,15.0,0.9399999976,0.3066000044,0.006711000111,0.003776999889,0.0130105
x/Dj=15,15.0,0.9599999785,0.2991000116,0.006531000137,0.003745000111,0.01290000044
x/Dj=15,15.0,0.9800000191,0.2955000103,0.006517000031,0.003726999974,0.01284549944
x/Dj=15,15.0,1.0,0.2870999873,0.006318000145,0.00366799999,0.01266549993
x/Dj=15,15.0,1.019999981,0.2829000056,0.006204999983,0.003653000109,0.01256449986
x/Dj=15,15.0,1.039999962,0.2752000093,0.006004999857,0.0035949999,0.0123839993
x/Dj=15,15.0,1.059999943,0.2718000114,0.005845999811,0.003581000026,0.01228300016
x/Dj=15,15.0,1.080000043,0.2644999921,0.005522999913,0.003532999894,0.01209949981
x/Dj=15,15.0,1.100000024,0.2606000006,0.005371000152,0.00349500007,0.01193149947
x/Dj=15,15.0,1.120000005,0.2522000074,0.004956000019,0.003422999987,0.01167299971
x/Dj=15,15.0,1.139999986,0.2486000061,0.004803000018,0.003373000072,0.01152900048
x/Dj=15,15.0,1.159999967,0.2414000034,0.004426000174,0.00330500002,0.0113049997
x/Dj=15,15.0,1.179999948,0.238499999,0.00433900021,0.003273000009,0.01116850041
x/Dj=15,15.0,1.200000048,0.2314999998,0.004040000029,0.003199999919,0.01094700024
x/Dj=15,15.0,1.220000029,0.2277999967,0.003911000211,0.003155000042,0.01078149956
x/Dj=15,15.0,1.24000001,0.2203000039,0.003653999884,0.003064000048,0.01054999977
x/Dj=15,15.0,1.25999999,0.2175000012,0.003552000038,0.003020999953,0.01046000049
x/Dj=15,15.0,1.279999971,0.2113000005,0.003308000043,0.0029180001,0.01030500047
x/Dj=15,15.0,1.299999952,0.2085999995,0.00315600005,0.002866999945,0.01017600019
x/Dj=15,15.0,1.320000052,0.2011999935,0.002950000111,0.002767999889,0.009913000278
x/Dj=15,15.0,1.340000033,0.1981000006,0.002832999919,0.002719999989,0.009775999933
x/Dj=15,15.0,1.360000014,0.1914999932,0.002556999912,0.002633000026,0.009572500363
x/Dj=15,15.0,1.379999995,0.1897000074,0.002369999886,0.002602000022,0.009500999935
x/Dj=20,20.0,-1.379999995,0.2105000019,-0.005181000102,-0.002318999963,0.008514500223
x/Dj=20,20.0,-1.360000014,0.2117999941,-0.005270999856,-0.00233999989,0.008531999774
x/Dj=20,20.0,-1.340000033,0.2161999941,-0.005462000147,-0.002379999962,0.008608000353
x/Dj=20,20.0,-1.320000052,0.2182999998,-0.005441000219,-0.002395000076,0.008651499636
x/Dj=20,20.0,-1.299999952,0.2229000032,-0.005503000226,-0.002413999988,0.008712000214
x/Dj=20,20.0,-1.279999971,0.2246000022,-0.005466000177,-0.002411999973,0.008700000122
x/Dj=20,20.0,-1.25999999,0.2286999971,-0.005816999823,-0.002420000033,0.008684
x/Dj=20,20.0,-1.24000001,0.2304999977,-0.005909000058,-0.002428000094,0.00867450051
x/Dj=20,20.0,-1.220000029,0.2354000062,-0.006209999789,-0.002449000021,0.008741999976
x/Dj=20,20.0,-1.200000048,0.2381000072,-0.006434999872,-0.002447000006,0.00877050031
x/Dj=20,20.0,-1.179999948,0.2425999939,-0.00665100012,-0.002447000006,0.008830999956
x/Dj=20,20.0,-1.159999967,0.2442999929,-0.006725999992,-0.002431999892,0.008844999596
x/Dj=20,20.0,-1.139999986,0.2484000027,-0.006570999976,-0.002424000064,0.008886000142
x/Dj=20,20.0,-1.120000005,0.2509000003,-0.006481000222,-0.002421000041,0.008921000175
x/Dj=20,20.0,-1.100000024,0.2560000122,-0.006564000156,-0.002421000041,0.008998000063
x/Dj=20,20.0,-1.080000043,0.2587000132,-0.006756000221,-0.002424000064,0.00906999968
