x,y,um,vm,wm,pm,uu,vv,ww,uv,
2.87933,0.00710052,-0.0792279,-5.099e-05,-0.000512324,-0.0223259,0.00599521,3.96884e-05,0.0069846,2.2589e-05,
2.93055,0.00709821,-0.0781773,-6.43204e-05,-0.000504483,-0.0174863,0.00602225,3.96096e-05,0.00709903,2.23049e-05,
2.9829,0.00709584,-0.0771307,-6.43743e-05,-0.000615544,-0.0125063,0.00603169,3.96799e-05,0.00720503,1.98694e-05,
3.03637,0.00709343,-0.0760444,-8.26393e-05,-0.00063602,-0.00738281,0.00608096,3.98166e-05,0.00732695,1.65479e-05,
3.09094,0.00709096,-0.0744171,-9.77652e-05,-0.000729625,-0.00210475,0.00616754,3.99609e-05,0.00740655,1.68962e-05,
3.1466,0.00708845,-0.0728365,-0.00010209,-0.000561189,0.00318219,0.00623761,4.07532e-05,0.00753114,1.59082e-05,
3.20332,0.00708589,-0.0709433,-0.000126312,-0.000449744,0.00874118,0.00624956,4.10213e-05,0.00765779,1.23956e-05,
3.26106,0.00708328,-0.0686452,-0.00012257,-0.000300936,0.0143095,0.00628433,4.0279e-05,0.0077304,8.00825e-06,
3.31982,0.00708062,-0.0668248,-0.000108655,-0.000303277,0.019911,0.00627787,3.97918e-05,0.00773725,9.29707e-06,
3.37955,0.00707793,-0.0648417,-0.000147017,-0.000264965,0.0256376,0.00624052,3.98031e-05,0.0078169,9.32247e-06,
3.44022,0.00707518,-0.0617659,-0.000162876,-0.000454714,0.0313601,0.00632441,4.0495e-05,0.00792234,3.39945e-06,
3.50179,0.0070724,-0.0591901,-0.000139444,-0.000617629,0.0369349,0.00635023,4.02381e-05,0.00798176,4.37498e-06,
3.56423,0.00706958,-0.0567028,-0.00017145,-0.00086473,0.0427522,0.00624459,3.99655e-05,0.00805795,4.62235e-06,
3.62748,0.00706673,-0.0531161,-0.000177758,-0.000825813,0.0484627,0.00610894,3.92673e-05,0.00795793,-4.02456e-06,
3.69151,0.00706383,-0.0504274,-0.000145656,-0.00082263,0.0539302,0.00616398,3.74527e-05,0.0078225,-8.21927e-06,
3.75626,0.00706091,-0.0477201,-0.000165475,-0.00110062,0.0594713,0.00620158,3.71317e-05,0.00778982,-8.08205e-06,
3.82169,0.00705795,-0.0442863,-0.00015795,-0.00109601,0.0649849,0.00620459,3.65472e-05,0.00772809,-1.15197e-05,
3.88774,0.00705497,-0.0418925,-0.000138087,-0.000880026,0.0702387,0.00616166,3.58264e-05,0.00759623,-1.10667e-05,
3.95436,0.00705196,-0.0390209,-0.000170988,-0.000480395,0.0756404,0.0060847,3.52265e-05,0.00752949,-1.13078e-05,
4.02148,0.00704893,-0.0354856,-0.000171215,-0.000621273,0.0807493,0.00605391,3.43606e-05,0.00742689,-1.47486e-05,
4.08906,0.00704588,-0.0325752,-0.00014982,-0.000697526,0.0856798,0.00605263,3.36844e-05,0.0073139,-1.37976e-05,
4.15702,0.00704281,-0.0297198,-0.000138886,-5.57438e-05,0.0905265,0.00597315,3.3576e-05,0.00725229,-1.83727e-05,
4.22531,0.00703972,-0.0271881,-0.000146269,0.000202612,0.0952688,0.00595064,3.26956e-05,0.00715481,-1.93149e-05,
4.29386,0.00703662,-0.0240271,-0.000159395,0.000434655,0.0999246,0.00584164,3.22016e-05,0.00706326,-1.84169e-05,
4.36261,0.00703352,-0.0210373,-0.000151127,0.00047491,0.10437,0.00574729,3.19882e-05,0.0069736,-2.313e-05,
4.43149,0.00703041,-0.0182107,-0.000147177,0.000626748,0.108664,0.00568139,3.07774e-05,0.00684361,-2.50213e-05,
4.50044,0.00702729,-0.0153064,-0.000122313,0.00072813,0.112715,0.00565554,3.0708e-05,0.006773,-2.80732e-05,
4.56938,0.00702418,-0.0132763,-0.00011989,0.000683426,0.116802,0.00560402,2.98862e-05,0.00670848,-2.66398e-05,
4.63826,0.00702107,-0.0104956,-0.000126103,0.000492019,0.120908,0.0054458,2.90751e-05,0.00656138,-2.9388e-05,
4.70701,0.00701796,-0.00838542,-0.000126081,0.000614383,0.124717,0.00535681,2.85224e-05,0.00644918,-2.88998e-05,
4.77556,0.00701486,-0.00560831,-0.000143913,0.000555532,0.128455,0.00528242,2.8572e-05,0.0064067,-2.93539e-05,
4.84385,0.00701178,-0.00287589,-0.000138473,0.000377587,0.131899,0.00522337,2.81726e-05,0.00638424,-3.17524e-05,
4.91181,0.00700871,-0.000300252,-0.000101614,0.000349466,0.135207,0.00522512,2.77406e-05,0.00628733,-3.59315e-05,
4.97939,0.00700566,0.00108706,-8.19252e-05,0.000386114,0.138368,0.00516481,2.71127e-05,0.00615531,-3.48842e-05,
5.04651,0.00700263,0.00292853,-9.91207e-05,0.000259819,0.141591,0.00511106,2.63422e-05,0.0060369,-3.59623e-05,
5.11313,0.00699962,0.00488182,-0.000104819,0.000337699,0.144556,0.00500561,2.54643e-05,0.00590207,-3.60868e-05,
5.17918,0.00699663,0.0069293,-0.000115829,0.000270074,0.147594,0.00487885,2.5083e-05,0.00577823,-3.57054e-05,
5.24461,0.00699368,0.00911826,-8.68451e-05,0.000375786,0.150277,0.00476811,2.44693e-05,0.00566004,-3.7667e-05,
5.30936,0.00699075,0.0101361,-5.93988e-05,0.000407324,0.152842,0.00478127,2.39379e-05,0.00554304,-3.76106e-05,
5.37339,0.00698786,0.0113955,-6.91307e-05,0.000570278,0.155446,0.00473112,2.3675e-05,0.00544722,-3.80399e-05,
5.43665,0.006985,0.0126901,-6.85105e-05,0.000499376,0.157907,0.00466609,2.28748e-05,0.00535743,-3.78153e-05,
5.49908,0.00698218,0.0139276,-6.68936e-05,0.000310956,0.160354,0.00457287,2.23507e-05,0.00526811,-3.83173e-05,
5.56065,0.0069794,0.0151188,-5.41734e-05,0.00037484,0.162735,0.00447815,2.18287e-05,0.00519303,-3.81343e-05,
5.62132,0.00697666,0.015865,-3.87689e-05,0.000509855,0.165,0.00440386,2.12485e-05,0.00507414,-3.85109e-05,
5.68105,0.00697396,0.0165444,-4.07954e-05,0.000489349,0.167291,0.00433551,2.09458e-05,0.00499278,-3.83802e-05,
5.73981,0.00697131,0.0173071,-4.60165e-05,0.00059808,0.169483,0.00427,2.05832e-05,0.00487098,-3.92736e-05,
5.79756,0.0069687,0.0181285,-5.97465e-05,0.000554703,0.171659,0.00420277,2.03936e-05,0.00477451,-3.80404e-05,
5.85427,0.00696614,0.0192696,-5.51581e-05,0.000504922,0.173717,0.00410137,2.00836e-05,0.0046773,-3.68113e-05,
5.90993,0.00696362,0.0199076,-3.07221e-05,0.000564657,0.175687,0.00399696,1.96532e-05,0.00457645,-3.80954e-05,
5.9645,0.00696116,0.020287,-2.25725e-05,0.000723676,0.177609,0.00395754,1.921e-05,0.00450779,-3.86969e-05,
6.01797,0.00695874,0.020689,-1.28223e-05,0.000816066,0.17952,0.00388245,1.88029e-05,0.0044352,-3.90227e-05,
6.07033,0.00695638,0.0207691,-9.26748e-06,0.000761547,0.181395,0.00382391,1.83248e-05,0.00436802,-3.82378e-05,
6.12155,0.00695406,0.0210529,-2.47055e-05,0.000784306,0.183273,0.00376756,1.84374e-05,0.00432598,-3.79684e-05,
6.17162,0.0069518,0.0215227,-2.72368e-05,0.000750617,0.185082,0.00370978,1.84286e-05,0.0042746,-3.83832e-05,
6.22055,0.00694959,0.0218423,-6.78221e-06,0.000738325,0.186833,0.00365572,1.79405e-05,0.00418986,-3.91363e-05,
6.26831,0.00694743,0.0217749,9.79982e-06,0.000760735,0.188535,0.00361288,1.74496e-05,0.00410536,-3.6728e-05,
6.31492,0.00694533,0.0216729,1.29069e-05,0.000752385,0.190259,0.00352539,1.74935e-05,0.00405252,-3.55091e-05,
6.36036,0.00694328,0.021473,2.33933e-05,0.000715664,0.191906,0.00346286,1.72955e-05,0.00400532,-3.48428e-05,
6.40464,0.00694128,0.0211142,3.39946e-05,0.000767328,0.193536,0.00338184,1.72636e-05,0.00396657,-3.41386e-05,
6.44775,0.00693933,0.020675,4.07826e-05,0.000811933,0.19513,0.00331673,1.71583e-05,0.00392783,-3.48155e-05,
6.48972,0.00693743,0.0201785,5.1042e-05,0.000737916,0.196711,0.00328188,1.70605e-05,0.00388858,-3.61851e-05,
6.53054,0.00693559,0.0195458,6.00579e-05,0.000650776,0.19826,0.00327415,1.69044e-05,0.00385276,-3.57364e-05,
6.57022,0.0069338,0.0189158,5.75238e-05,0.000613747,0.199846,0.00322746,1.68286e-05,0.0038258,-3.35197e-05,
6.60877,0.00693206,0.0183427,5.39835e-05,0.000537274,0.201391,0.00316759,1.69421e-05,0.0038092,-3.20348e-05,
6.6462,0.00693036,0.0178132,5.69998e-05,0.000448981,0.20294,0.00309362,1.70294e-05,0.0037996,-3.16886e-05,
6.68254,0.00692872,0.0171946,6.54285e-05,0.000379744,0.204447,0.00301466,1.68595e-05,0.00378386,-3.13671e-05,
6.71778,0.00692713,0.0165257,7.41837e-05,0.000392354,0.205951,0.00293795,1.65045e-05,0.00375563,-3.11618e-05,
6.75195,0.00692559,0.015748,8.84147e-05,0.000455622,0.207399,0.00286733,1.62198e-05,0.00372329,-3.05321e-05,
6.78507,0.00692409,0.0148614,0.000110275,0.000525564,0.208836,0.00280759,1.59501e-05,0.00369975,-2.96587e-05,
6.81715,0.00692264,0.0137384,0.000132133,0.000542659,0.210227,0.00274641,1.58948e-05,0.00368663,-2.92117e-05,
6.84821,0.00692124,0.0125599,0.000140995,0.000573258,0.211638,0.0027093,1.56993e-05,0.0036807,-2.90515e-05,
6.87827,0.00691988,0.0113507,0.000141655,0.000578193,0.213013,0.00265349,1.5614e-05,0.00368128,-2.73524e-05,
6.90735,0.00691857,0.0102319,0.000147014,0.00057277,0.214409,0.00259642,1.54654e-05,0.00368197,-2.59972e-05,
6.93548,0.0069173,0.00896856,0.00016145,0.000560955,0.21573,0.00252775,1.54096e-05,0.00368806,-2.46229e-05,
6.96266,0.00691607,0.00773223,0.000179836,0.000555328,0.217085,0.00247548,1.5405e-05,0.00371056,-2.44845e-05,
6.98893,0.00691488,0.00625982,0.000204256,0.000527968,0.218353,0.00242352,1.55096e-05,0.00374463,-2.37661e-05,
7.015,0.00693067,0.00477705,0.000238601,0.000497209,0.219734,0.00238301,1.55665e-05,0.0037951,-2.08965e-05,
7.04134,0.00696341,0.00284485,0.000277218,0.000497245,0.221065,0.00234784,1.54844e-05,0.00385155,-1.89517e-05,
7.06767,0.00705291,0.000846917,0.000269318,0.000473879,0.222587,0.00227524,1.53939e-05,0.0039292,-6.41204e-06,
7.094,0.00744672,-0.00109161,0.000169287,0.000474877,0.224028,0.00221677,1.59121e-05,0.00403418,3.31045e-05,
7.12032,0.00849917,-0.00207469,-2.45102e-05,0.000469659,0.225648,0.00222784,2.03244e-05,0.00422177,0.000100506,
7.14659,0.0103485,-0.0025912,-0.000183108,0.000475538,0.227098,0.00225692,2.88825e-05,0.00441662,0.000167679,
7.17279,0.0130212,-0.00264529,-0.000352603,0.000424821,0.22875,0.00228671,4.34875e-05,0.00463626,0.000245862,
7.1989,0.0165304,-0.00217039,-0.00039129,0.000365461,0.230208,0.00234855,6.1858e-05,0.00482971,0.000322946,
7.22489,0.0207896,-0.00164227,-0.000385887,0.000331354,0.231827,0.00240462,8.36751e-05,0.00502203,0.00039803,
7.25076,0.0257654,-0.000818233,-0.000288781,0.000320012,0.2333,0.00243108,0.000110908,0.0051806,0.000475039,
7.27648,0.0314611,0.000167076,-0.000126003,0.000357756,0.234897,0.00243532,0.000140979,0.00534358,0.00054596,
7.30203,0.0378845,0.00153994,0.000224751,0.000430989,0.236324,0.00244539,0.000177426,0.00548149,0.00062269,
7.32739,0.0450153,0.00287914,0.000641008,0.000507481,0.237795,0.00246719,0.000216682,0.00561914,0.000698127,
7.35256,0.0528087,0.00453382,0.00125776,0.000556618,0.239132,0.00247493,0.000258966,0.00573719,0.000770182,
7.37753,0.0612297,0.00593281,0.00185744,0.000596165,0.24046,0.0024828,0.00030308,0.00584469,0.000839128,
7.40228,0.070264,0.00771081,0.00268837,0.000595741,0.241708,0.00248215,0.000353087,0.00595653,0.000909578,
7.4268,0.0799152,0.00926005,0.00352751,0.000594363,0.242845,0.00250748,0.000409929,0.00605588,0.000988692,
7.45109,0.090139,0.0112162,0.00461438,0.000622508,0.243953,0.00253606,0.000468222,0.00618188,0.00106578,
7.47514,0.100902,0.0127376,0.00562539,0.000637028,0.244883,0.00254969,0.000531385,0.00626698,0.00114121,
7.49895,0.112216,0.0146491,0.00688807,0.000643517,0.245871,0.00255281,0.000599733,0.00638031,0.00121562,
7.5225,0.124042,0.016585,0.00825076,0.000653591,0.246592,0.00256116,0.00066477,0.00646923,0.00128408,
7.54582,0.136329,0.0184603,0.00964873,0.000637936,0.247391,0.00252084,0.000720459,0.00656955,0.00132745,
7.56888,0.149091,0.0205774,0.0113468,0.000614011,0.247922,0.00250653,0.000788083,0.00667594,0.00138588,
7.59169,0.162298,0.0226767,0.0130874,0.000611731,0.248378,0.00253737,0.000865018,0.0067508,0.00146255,
7.61427,0.175896,0.0245123,0.0146128,0.000597745,0.248686,0.00249855,0.000915772,0.00690266,0.00149379,
7.63654,0.190003,0.0278113,0.0177445,0.000564576,0.248902,0.00258558,0.0010713,0.00703801,0.00164573,
7.6587,0.204296,0.030083,0.018875,0.000544891,0.248449,0.0026843,0.00105938,0.00715782,0.00166756,
7.68076,0.218718,0.0312874,0.020589,0.000531694,0.24888,0.00260774,0.0011377,0.00730385,0.00170402,
7.70257,0.233533,0.0343773,0.0232127,0.000513915,0.24824,0.00270854,0.00124342,0.0074731,0.00181689,
7.7242,0.248613,0.0366357,0.0254057,0.000516465,0.248075,0.00272662,0.00131876,0.00766208,0.00187773,
7.74569,0.263888,0.0397401,0.027975,0.000482185,0.247226,0.00279851,0.00139028,0.00786342,0.00195373,
7.76707,0.279314,0.0418556,0.0299504,0.000448872,0.246703,0.00277641,0.00142722,0.00803985,0.00197165,
7.78832,0.294912,0.0453483,0.0330274,0.000427241,0.245692,0.00282657,0.00149911,0.00826312,0.00203926,
7.80948,0.310646,0.0476841,0.0350487,0.000408158,0.244639,0.00283011,0.00152902,0.00844332,0.00206059,
7.83056,0.326487,0.0517545,0.0385456,0.000346941,0.243466,0.0028913,0.00159352,0.00872929,0.00212664,
7.85156,0.342431,0.0536735,0.0402747,0.000349269,0.241848,0.00288422,0.00161729,0.00883536,0.00213946,
7.8725,0.358453,0.0588766,0.0445741,0.000349302,0.240605,0.00298899,0.00169173,0.00927209,0.00222776,
7.8934,0.374535,0.0598863,0.0456064,0.000385151,0.238162,0.00296751,0.00169683,0.00909753,0.00222328,
7.91426,0.39065,0.0659011,0.0497812,0.000399423,0.237167,0.00315918,0.0017835,0.0100759,0.00234994,
7.935,0.406646,0.0681172,0.052405,0.000365832,0.234274,0.00310581,0.00179797,0.00981156,0.00234035,
7.9556,0.422523,0.0703116,0.0537083,0.000358758,0.232762,0.00309416,0.0017751,0.00995721,0.00232101,
7.97619,0.438416,0.0736183,0.0563801,0.00034445,0.229953,0.00308143,0.0017659,0.0100213,0.0023102,
7.99676,0.454338,0.0763708,0.0587062,0.00031681,0.227974,0.0031071,0.00179268,0.0101909,0.00233783,
8.01732,0.470264,0.07916,0.0607428,0.000292466,0.224972,0.00308179,0.00176659,0.0102434,0.00231117,
8.03785,0.486234,0.0820126,0.0635131,0.000264179,0.222819,0.00308338,0.00180182,0.0104925,0.00233485,
8.05832,0.50228,0.0856021,0.0666748,0.00022434,0.219361,0.00308454,0.00181822,0.0105575,0.00234623,
8.07877,0.518363,0.0887948,0.0693335,0.000184408,0.216545,0.00310747,0.00183905,0.0107833,0.00236859,
8.09918,0.534486,0.0923589,0.0725171,0.000136352,0.212837,0.00310174,0.00185304,0.0108961,0.00237559,
8.11955,0.550655,0.0956417,0.0753938,8.80449e-05,0.209496,0.00309489,0.00186385,0.0111235,0.00237998,
8.13987,0.566889,0.0996284,0.0792688,6.46232e-05,0.205369,0.00308617,0.00188964,0.0112536,0.00239341,
8.16014,0.583188,0.102954,0.0821083,4.83479e-05,0.201282,0.00306992,0.00188781,0.0114833,0.00238577,
8.1803,0.599631,0.108222,0.0883378,4.39408e-05,0.196726,0.00310552,0.00199919,0.0117407,0.00247013,
8.2004,0.61613,0.114723,0.092732,3.05139e-05,0.190556,0.00323428,0.00204036,0.0119561,0.00254715,
8.22055,0.63258,0.116906,0.0947312,2.82101e-05,0.185887,0.00309498,0.00195777,0.012123,0.00243984,
8.24058,0.649173,0.123298,0.102145,1.25466e-05,0.179854,0.00315729,0.00208539,0.012441,0.00254441,
8.26049,0.665905,0.130703,0.108669,1.75603e-05,0.172264,0.00326669,0.00217209,0.0126862,0.00264186,
8.28041,0.68263,0.137615,0.114,1.35531e-05,0.164715,0.0033505,0.0022068,0.0130061,0.002697,
8.30031,0.699379,0.1439,0.120286,3.2035e-05,0.15657,0.00337671,0.0022636,0.0132655,0.00274236,
8.32016,0.716183,0.152244,0.127242,3.64258e-05,0.147246,0.00348507,0.00233162,0.0136277,0.00282789,
8.33992,0.733102,0.161382,0.13735,6.13767e-05,0.137095,0.00360668,0.0025032,0.0140581,0.00298135,
8.35963,0.750074,0.17644,0.148592,6.35712e-05,0.123391,0.00397993,0.00270201,0.0145962,0.00325466,
8.37942,0.766944,0.1874,0.156605,8.5863e-05,0.110312,0.00417618,0.00279162,0.0150515,0.00338862,
8.39934,0.783674,0.200255,0.1641,7.5946e-05,0.0952803,0.00440911,0.00282395,0.0154354,0.00350184,
8.41927,0.800384,0.213217,0.176314,9.78776e-05,0.0805316,0.00465042,0.00303189,0.016121,0.00372671,
8.43927,0.817013,0.237585,0.190897,8.61031e-05,0.0583512,0.00536306,0.00329836,0.0167297,0.00417534,
8.45949,0.833377,0.251417,0.197034,0.000104987,0.0402278,0.00566556,0.00330768,0.0173656,0.00429583,
8.47992,0.84947,0.278832,0.212372,9.60755e-05,0.0157969,0.00650905,0.00358129,0.0180385,0.00479269,
8.50066,0.865163,0.29255,0.212266,0.000111777,-0.0065804,0.0068573,0.00341454,0.0183181,0.00480047,
8.52164,0.880538,0.318465,0.226402,0.00010692,-0.0298175,0.00763829,0.00363171,0.0190678,0.00522685,
8.54284,0.895618,0.345974,0.235006,0.000111804,-0.0608613,0.00866557,0.00376253,0.0196492,0.00566404,
8.56438,0.910191,0.379871,0.243786,0.00011814,-0.0898092,0.0100766,0.00388082,0.0204268,0.00620247,
8.58632,0.924175,0.40681,0.245884,0.000123275,-0.123165,0.0112864,0.00385028,0.0205659,0.00653421,
8.60869,0.937452,0.443985,0.247148,0.000128952,-0.155582,0.0133147,0.00381634,0.0210749,0.00706226,
8.63155,0.949858,0.46872,0.238668,0.000130367,-0.189224,0.0149723,0.00357889,0.0205753,0.0072444,
8.65494,0.961247,0.490842,0.221587,0.000135668,-0.217324,0.0170892,0.00315251,0.0200262,0.00725239,
8.67884,0.971544,0.507704,0.205663,0.000131659,-0.243217,0.0191824,0.00283165,0.0191912,0.00726978,
8.70332,0.980365,0.501442,0.165797,0.000131774,-0.265077,0.0213805,0.0020291,0.0167631,0.00646324,
8.72829,0.987709,0.447168,0.127048,0.000125065,-0.262345,0.0200243,0.0013642,0.0142155,0.00510723,
8.75359,0.993793,0.439989,0.103444,0.000125389,-0.269866,0.0230989,0.00104806,0.0127193,0.00478676,
8.77923,0.998143,0.324601,0.0549221,0.000121066,-0.26204,0.0179085,0.000363604,0.00850614,0.00239121,
8.80501,1.00169,0.282883,0.0444137,0.000126568,-0.238732,0.0177441,0.000331377,0.00868479,0.00230388,
8.83087,1.00458,0.260856,0.0298014,0.000129003,-0.241185,0.0186773,0.000177913,0.00702579,0.00166457,
8.85687,1.0058,0.162691,0.0122949,0.000148389,-0.223881,0.0126338,4.13902e-05,0.00528292,0.000427153,
8.88289,1.00644,0.123331,0.00763548,0.000162472,-0.210199,0.0106625,3.4141e-05,0.00510822,0.000352149,
8.90891,1.00706,0.102149,0.00437328,0.000173895,-0.201261,0.0104631,2.67674e-05,0.00490212,0.000168277,
8.93493,1.00724,0.0757544,0.00235886,0.000174806,-0.191942,0.00903226,2.67839e-05,0.00476742,1.17431e-05,
8.96096,1.00722,0.063042,0.00133468,0.000171956,-0.183709,0.00878774,3.16414e-05,0.00480746,-4.57431e-05,
8.98699,1.00721,0.0512831,0.000734123,0.000162863,-0.17713,0.00880128,3.97704e-05,0.00500073,-8.6289e-05,
9.01301,1.00721,0.049155,0.000418575,0.000147162,-0.169892,0.00958814,5.01648e-05,0.0052978,-0.000115977,
9.03904,1.00722,0.0425219,0.000316582,0.000139917,-0.165143,0.0103902,6.32368e-05,0.00555801,-0.000151403,
9.05205,1.00723,0,0,0,-0.154259,0,0,0,0,
-0.0521055,1.00939,0,0,0,-0.177739,0,0,0,0,
-0.0390793,1.00938,0.0966992,0.0025247,0.000218714,-0.183711,0.0147109,6.93127e-05,0.00690628,-7.89164e-05,
-0.0130265,1.00936,0.0802868,0.00143831,0.000206385,-0.177148,0.0144585,8.63701e-05,0.00713087,-0.00016072,
0.0130264,1.00936,0.0758646,0.000868295,0.000187404,-0.169925,0.0154021,0.000108623,0.00751797,-0.00022468,
0.0390793,1.00938,0.0666268,0.000603398,0.000179734,-0.165191,0.0162873,0.000136444,0.00784128,-0.000292438,
0.0651326,1.00939,0.0680607,-5.07424e-05,0.000163807,-0.158276,0.0182911,0.000167828,0.00859561,-0.000376055,
0.0911846,1.00921,0.0643307,1.45707e-05,0.00016684,-0.15437,0.0200845,0.000203282,0.00888062,-0.000556504,
0.11723,1.0086,0.058089,-0.000832609,0.000183731,-0.147803,0.0200949,0.000263761,0.00916125,-0.000964416,
0.143274,1.00796,0.0516065,-0.00109435,0.000210403,-0.143423,0.0218965,0.000273668,0.0100219,-0.000795991,
0.169292,1.00672,0.0592502,-0.00239155,0.000253729,-0.136586,0.0238974,0.000366171,0.00991349,-0.00166676,
0.19518,1.00381,0.0253094,0.000909872,0.000328018,-0.134219,0.017434,0.000551031,0.00871448,-0.00228181,
0.221002,1.00025,0.0121784,-5.21968e-05,0.000395718,-0.124905,0.0169431,0.00053199,0.00919967,-0.00215488,
0.246682,0.995884,0.00191325,0.00253279,0.000490403,-0.123108,0.0143723,0.000807172,0.00846212,-0.00277906,
0.272008,0.989782,-0.0219469,0.0081544,0.000557196,-0.116459,0.0113352,0.00101076,0.00807051,-0.00290186,
0.296991,0.982418,-0.0268315,0.00952181,0.000564165,-0.113676,0.00974392,0.00119634,0.00781718,-0.00301328,
0.321472,0.97357,-0.037633,0.0157723,0.000537226,-0.109846,0.00852946,0.00159427,0.0073833,-0.00338256,
0.345382,0.963247,-0.0367679,0.016422,0.000497876,-0.107276,0.00761577,0.00181042,0.00716897,-0.00346321,
0.368787,0.951833,-0.0372276,0.0186611,0.000489257,-0.105052,0.00715824,0.00210639,0.00684801,-0.00368071,
0.391668,0.9394,-0.0331229,0.0179855,0.00050449,-0.10301,0.00662267,0.00230676,0.00653987,-0.00374428,
0.414053,0.926098,-0.0304048,0.0180207,0.000522586,-0.101608,0.00610597,0.00245674,0.00615275,-0.00374085,
0.436003,0.912089,-0.0262155,0.0164203,0.000543109,-0.0998484,0.00557948,0.00249574,0.00578915,-0.00362497,
0.457564,0.897491,-0.0235926,0.0157935,0.000551473,-0.0990114,0.00509122,0.0025209,0.0053923,-0.00349729,
0.478774,0.882388,-0.0204656,0.0142159,0.000555385,-0.0973952,0.00456428,0.00245048,0.00505432,-0.00327425,
0.499773,0.866991,-0.0181258,0.0130319,0.000583871,-0.096941,0.00425369,0.00235426,0.00472965,-0.003105,
0.520531,0.851273,-0.0170545,0.012817,0.000627517,-0.0957409,0.00391179,0.00235932,0.00442455,-0.0029879,
0.540981,0.835158,-0.0147465,0.011454,0.000636186,-0.0952022,0.00350235,0.00223883,0.00411817,-0.00275784,
0.561213,0.81877,-0.0140002,0.0111348,0.000573701,-0.0943303,0.00324045,0.00216289,0.00385263,-0.00261162,
0.581231,0.802122,-0.0120544,0.00985377,0.000448234,-0.0937644,0.00288149,0.00204362,0.0036153,-0.00239569,
0.601183,0.785395,-0.0113135,0.00920286,0.000316799,-0.0931492,0.00273181,0.00189191,0.00343126,-0.00224601,
0.621115,0.768645,-0.0103593,0.00861341,0.000221823,-0.0927589,0.00254025,0.00181446,0.00323799,-0.00212226,
0.640929,0.751755,-0.00983488,0.00826315,0.000143153,-0.0922696,0.00234834,0.00170942,0.00304171,-0.00198164,
0.660659,0.734767,-0.00906762,0.00771816,4.30333e-05,-0.0918977,0.00216023,0.00161454,0.00287,-0.00184802,
0.680436,0.717834,-0.00878918,0.0073946,-4.94835e-05,-0.0915466,0.00208207,0.00149798,0.00274186,-0.00174823,
0.70031,0.701015,-0.00871056,0.00736553,-9.65812e-05,-0.0913056,0.00200392,0.00143499,0.0026239,-0.00167935,
0.720229,0.684249,-0.00878681,0.00738198,-9.14171e-05,-0.0910156,0.00194133,0.00136239,0.00251532,-0.00161128,
0.740168,0.667507,-0.00892257,0.00752364,-6.4259e-05,-0.090815,0.00185923,0.0013095,0.0024082,-0.00154652,
0.760106,0.650763,-0.0089292,0.00748739,-2.28933e-05,-0.0905204,0.00175813,0.00123261,0.00232359,-0.00145904,
0.78016,0.634159,-0.00905156,0.0074723,3.01813e-05,-0.0903809,0.00172257,0.00115378,0.00225923,-0.00139703,
0.800327,0.617691,-0.00962063,0.00794924,0.000105667,-0.0902643,0.00172533,0.00114628,0.00218816,-0.00139415,
0.820456,0.601177,-0.00995009,0.00828874,0.000183642,-0.0901095,0.00165181,0.00112197,0.00211954,-0.00134975,
0.840633,0.584722,-0.0102637,0.00838744,0.000260341,-0.089968,0.0016312,0.00105815,0.00206679,-0.00130244,
0.860926,0.568409,-0.011079,0.0090556,0.000314234,-0.0899395,0.00161945,0.00104182,0.00200815,-0.00128801,
0.88127,0.55216,-0.0116952,0.00947867,0.000355814,-0.089772,0.00160197,0.00101204,0.00195512,-0.00126292,
0.901666,0.535977,-0.0126873,0.0102334,0.00040343,-0.089792,0.00159225,0.000995795,0.00191031,-0.00124912,
0.922099,0.519838,-0.0133191,0.0106929,0.000447494,-0.08959,0.00158413,0.000979515,0.00186873,-0.00123582,
0.942563,0.503741,-0.0144995,0.0116277,0.000455604,-0.0896852,0.00157077,0.00096403,0.00183301,-0.00122089,
0.963058,0.487683,-0.0153019,0.0122137,0.000430724,-0.0894049,0.00156203,0.00095077,0.00180957,-0.00120912,
0.983611,0.471698,-0.0168125,0.0133182,0.000406687,-0.0895939,0.00157452,0.000939974,0.00177385,-0.00120733,
1.0042,0.455756,-0.0178895,0.0141829,0.000373618,-0.0892349,0.00159519,0.000954898,0.00175702,-0.00122503,
1.02479,0.43982,-0.019641,0.0154989,0.000367575,-0.0894583,0.00160489,0.000952218,0.00174067,-0.00122692,
1.0454,0.423911,-0.0205118,0.0160943,0.000385371,-0.0889503,0.00162404,0.000959736,0.00174426,-0.00123921,
1.06603,0.408037,-0.0222273,0.0176256,0.000423693,-0.0892768,0.00165433,0.00098272,0.00175244,-0.0012656,
1.08677,0.392047,-0.0240381,0.0186214,0.000463554,-0.0885878,0.00169279,0.000976676,0.00181227,-0.00127649,
1.10762,0.375943,-0.0238574,0.0186907,0.000433416,-0.0889329,0.00159391,0.000924803,0.00171696,-0.00120559,
1.12851,0.359889,-0.0263648,0.020458,0.000428981,-0.0882872,0.00163393,0.000938574,0.00178079,-0.00122964,
1.14944,0.343895,-0.0263699,0.0202895,0.000406852,-0.0883467,0.00158743,0.000897613,0.00178598,-0.00118471,
1.17043,0.32798,-0.0282258,0.0215394,0.000409926,-0.0879129,0.00162098,0.000902305,0.0018165,-0.0012003,
1.1915,0.312169,-0.0286884,0.0216109,0.000415414,-0.0877849,0.00161714,0.000876827,0.00185181,-0.00118145,
