# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
0                      	N/A	N/A	N/A	N/A
2088                   	9.526851606901875e-05	4.166775834333086e-04	6.707000090162614e-04	1.411896193600108e-04	1.208141368065422e-06
2089                   	9.509332139626997e-05	4.159371701023033e-04	6.692766490261453e-04	1.405632680516376e-04	1.206320737797916e-06
2090                   	9.491938368819975e-05	4.152063411580510e-04	6.680160472888758e-04	1.399396843559543e-04	1.204491828388642e-06
2091                   	9.474583249788763e-05	4.144865972315406e-04	6.675244784177392e-04	1.393200248948940e-04	1.202663551913887e-06
2092                   	9.457200403544821e-05	4.137709869398926e-04	6.670274488712253e-04	1.387035606542714e-04	1.200827229455500e-06
2093                   	9.439819567906234e-05	4.130590508109248e-04	6.663913362578463e-04	1.380922478449501e-04	1.198992255266637e-06
2094                   	9.422436912779156e-05	4.123547747751584e-04	6.651717855499685e-04	1.374834648085430e-04	1.197159793921113e-06
2095                   	9.405072303270862e-05	4.116547740601893e-04	6.625799851918468e-04	1.368801795917354e-04	1.195316537663257e-06
2096                   	9.387753206539044e-05	4.109615616109042e-04	6.608537211467446e-04	1.362817491767185e-04	1.193453879036063e-06
2097                   	9.370508880376390e-05	4.102773353637812e-04	6.609336651156923e-04	1.356868735344725e-04	1.191578421184779e-06
2098                   	9.353307076185685e-05	4.095959724810668e-04	6.602793002864081e-04	1.350954107629879e-04	1.189683723303819e-06
2099                   	9.336180766249845e-05	4.089225332007769e-04	6.588511388976616e-04	1.345059317358244e-04	1.187785822425213e-06
2100                   	9.319086989153509e-05	4.082539247306010e-04	6.568453093679798e-04	1.339216043263396e-04	1.185881945385504e-06
2101                   	9.302049754255978e-05	4.076002735209107e-04	6.556231428670275e-04	1.333418614142709e-04	1.183977223375601e-06
2102                   	9.285071804096735e-05	4.069543938301032e-04	6.545832859970236e-04	1.327670840025838e-04	1.182078629691077e-06
2103                   	9.268116051430170e-05	4.063109863534046e-04	6.533222847606082e-04	1.321930693363937e-04	1.180185718745673e-06
2104                   	9.251235358326766e-05	4.056738802638190e-04	6.531409904505225e-04	1.316226284209901e-04	1.178287860651376e-06
2105                   	9.234428870171852e-05	4.050497842422308e-04	6.521705900535846e-04	1.310551874488290e-04	1.176380879241310e-06
2106                   	9.217658431294092e-05	4.044358372118888e-04	6.512182412488958e-04	1.304907466061375e-04	1.174453922721129e-06
2107                   	9.200957746163667e-05	4.038275863307707e-04	6.506403898943817e-04	1.299297948033690e-04	1.172516031447931e-06
2108                   	9.184307593382717e-05	4.032252082655428e-04	6.497542143325165e-04	1.293727573226480e-04	1.170566701660442e-06
2109                   	9.167744026401448e-05	4.026299851253219e-04	6.487072990965563e-04	1.288207541483011e-04	1.168609107749865e-06
2110                   	9.151150773921206e-05	4.020387073297357e-04	6.478598070108926e-04	1.282721876878931e-04	1.166649813818015e-06
2111                   	9.134630090691670e-05	4.014492699990238e-04	6.469835573314753e-04	1.277264392942748e-04	1.164686476466740e-06
2112                   	9.118094444760459e-05	4.008673429501765e-04	6.460520294811638e-04	1.271838569635528e-04	1.162729438072862e-06
2113                   	9.101555863909713e-05	4.002934403749868e-04	6.450763849448480e-04	1.266449683534156e-04	1.160779695280455e-06
2114                   	9.085070050872305e-05	3.997279560134792e-04	6.434719975983906e-04	1.261120334002580e-04	1.158806022961170e-06
2115                   	9.068688541742387e-05	3.991669611304979e-04	6.420386680147482e-04	1.255803702815963e-04	1.156834740419542e-06
2116                   	9.052360244571099e-05	3.986106892804884e-04	6.406964666081619e-04	1.250529806350383e-04	1.154855744401117e-06
2117                   	9.036059906904269e-05	3.980627359768740e-04	6.396978388530368e-04	1.245315180075331e-04	1.152856360553767e-06
2118                   	9.019763425269971e-05	3.975278591989469e-04	6.391476878633074e-04	1.240140128728452e-04	1.150847123660855e-06
2119                   	9.003544934910832e-05	3.970019105163420e-04	6.383159730641455e-04	1.235002458688195e-04	1.148836626936009e-06
2120                   	8.987317331816663e-05	3.964848857850681e-04	6.379186940276995e-04	1.229893954862077e-04	1.146832848242048e-06
2121                   	8.971119886429514e-05	3.959727667186792e-04	6.372387624793996e-04	1.224819090412638e-04	1.144832240475468e-06
2122                   	8.955024949061176e-05	3.954667049507259e-04	6.372465106335972e-04	1.219772483272116e-04	1.142828065424235e-06
2123                   	8.938965320411514e-05	3.949668070569947e-04	6.371212814644985e-04	1.214774209383534e-04	1.140823842855290e-06
2124                   	8.923029082528555e-05	3.944782302660289e-04	6.364907226290783e-04	1.209810609120687e-04	1.138806991228852e-06
2125                   	8.907150166367985e-05	3.939954313415208e-04	6.355422024929706e-04	1.204884522778018e-04	1.136823760533930e-06
2126                   	8.891257131054461e-05	3.935177879848617e-04	6.337527003580965e-04	1.199988500119261e-04	1.134788483574365e-06
2127                   	8.875416253294852e-05	3.930425827311644e-04	6.323918383514231e-04	1.195115487143132e-04	1.132755266791130e-06
2128                   	8.859608373289193e-05	3.925743429648097e-04	6.312333067579729e-04	1.190296317184933e-04	1.130728270721423e-06
2129                   	8.843851620892273e-05	3.921106592420311e-04	6.299322144117446e-04	1.185515017172536e-04	1.128692887603672e-06
2130                   	8.828078522105307e-05	3.916529265474142e-04	6.293161863143113e-04	1.180788683966839e-04	1.126653284787314e-06
2131                   	8.812306318301924e-05	3.911985685059929e-04	6.287540524583983e-04	1.176104534609329e-04	1.124600529944820e-06
2132                   	8.796544966010622e-05	3.907592636003043e-04	6.284107268826330e-04	1.171459880392250e-04	1.122549936643899e-06
2133                   	8.780782015285230e-05	3.903334372795324e-04	6.281313446054415e-04	1.166836982475427e-04	1.120509339952092e-06
2134                   	8.765110423385322e-05	3.899139342921951e-04	6.269971602714307e-04	1.162246111613948e-04	1.118452762262763e-06
2135                   	8.749520371576167e-05	3.894988545917386e-04	6.256272045916766e-04	1.157711356446717e-04	1.116375750038102e-06
2136                   	8.733987669945767e-05	3.890904591525492e-04	6.246055999445047e-04	1.153211646005024e-04	1.114295352659174e-06
2137                   	8.718505259555401e-05	3.886874496890296e-04	6.243303543494177e-04	1.148745615018009e-04	1.112246794662519e-06
2138                   	8.703010004942286e-05	3.882959063845271e-04	6.239545571713528e-04	1.144339781346128e-04	1.110198848403885e-06
2139                   	8.687559164554576e-05	3.879123585708595e-04	6.229546404911030e-04	1.139977112489298e-04	1.108140216453688e-06
2140                   	8.672192870955158e-05	3.875340802950554e-04	6.220793290590058e-04	1.135641310181103e-04	1.106071172877179e-06
2141                   	8.656852678283970e-05	3.871617314906209e-04	6.211751554803462e-04	1.131340721249825e-04	1.104008504040887e-06
2142                   	8.641533445354033e-05	3.867948722636070e-04	6.207057203491606e-04	1.127095296509359e-04	1.101929966949320e-06
2143                   	8.626285336456396e-05	3.864387029647921e-04	6.186551577403277e-04	1.122895846954737e-04	1.099867675052126e-06
2144                   	8.611007190910831e-05	3.860930653068380e-04	6.176671835114654e-04	1.118752871359712e-04	1.097803195658985e-06
2145                   	8.595749514886752e-05	3.857496774911665e-04	6.181497279267291e-04	1.114689667943959e-04	1.095731175559635e-06
2146                   	8.580533257463315e-05	3.854203043190780e-04	6.203211331698742e-04	1.110699667878959e-04	1.093646528743982e-06
2147                   	8.565370851111614e-05	3.851012000137666e-04	6.224654675991703e-04	1.106733956791089e-04	1.091562306409110e-06
2148                   	8.550247154219863e-05	3.847935661712138e-04	6.234942113657074e-04	1.102827012168779e-04	1.089484562021319e-06
2149                   	8.535150460249858e-05	3.844978208963079e-04	6.225437392193530e-04	1.098967708226506e-04	1.087392796748159e-06
2150                   	8.520095309534052e-05	3.842135229508977e-04	6.219399617118862e-04	1.095152157483470e-04	1.085303516260573e-06
2151                   	8.505051571644803e-05	3.839444604841967e-04	6.212004311383358e-04	1.091368917873081e-04	1.083212047073367e-06
2152                   	8.490081280864140e-05	3.836856812713398e-04	6.210172505645251e-04	1.087602115582801e-04	1.081123565864905e-06
2153                   	8.475170295097768e-05	3.834358996221165e-04	6.216821945860200e-04	1.083863311545301e-04	1.079037376688997e-06
2154                   	8.460299884323353e-05	3.831938888072163e-04	6.220655991862667e-04	1.080169976208718e-04	1.076947664228869e-06
2155                   	8.445451413517847e-05	3.829601912687913e-04	6.219043936854814e-04	1.076555879642000e-04	1.074856696463033e-06
2156                   	8.430590869392269e-05	3.827339317083739e-04	6.215292366406404e-04	1.072967874252602e-04	1.072766806731367e-06
2157                   	8.415757648749485e-05	3.825139673210802e-04	6.201853210627798e-04	1.069424164058433e-04	1.070688726667704e-06
2158                   	8.401041851011272e-05	3.823041572782322e-04	6.194799570292422e-04	1.065918885906351e-04	1.068601827033926e-06
2159                   	8.386411608734580e-05	3.821005056161175e-04	6.196778230890863e-04	1.062444637971196e-04	1.066507712687676e-06
2160                   	8.371806615388082e-05	3.819026328702525e-04	6.194874108869316e-04	1.059009425731291e-04	1.064426388790097e-06
2161                   	8.357166658903793e-05	3.817154157990972e-04	6.196517446773254e-04	1.055597760634076e-04	1.062353429778416e-06
2162                   	8.342514986618143e-05	3.815395514304812e-04	6.190848024171838e-04	1.052199026263280e-04	1.060288653440335e-06
2163                   	8.327884451022184e-05	3.813770608756160e-04	6.181174415436355e-04	1.048845758146915e-04	1.058212448001621e-06
2164                   	8.313338552892143e-05	3.812162794601970e-04	6.178392950078422e-04	1.045557943304142e-04	1.056134061677725e-06
2165                   	8.298826074605452e-05	3.810564324286807e-04	6.170366273023500e-04	1.042322490144044e-04	1.054058437708056e-06
2166                   	8.284355677570175e-05	3.808998892012003e-04	6.165887279484207e-04	1.039128976206024e-04	1.051976425350885e-06
2167                   	8.269881660955554e-05	3.807438463457431e-04	6.158623022849490e-04	1.035973711178873e-04	1.049900882948838e-06
2168                   	8.255420725523974e-05	3.805871507126037e-04	6.151225909190346e-04	1.032872490470332e-04	1.047834202026705e-06
2169                   	8.241048864809996e-05	3.804330540617913e-04	6.139600678634365e-04	1.029814901358484e-04	1.045787072372627e-06
2170                   	8.226755863223431e-05	3.802857431029014e-04	6.137276912174326e-04	1.026811029102553e-04	1.043742406365822e-06
2171                   	8.212469866546239e-05	3.801425284705034e-04	6.129387380362627e-04	1.023837274219429e-04	1.041691215927800e-06
2172                   	8.198116086008710e-05	3.800022747950777e-04	6.125449957412805e-04	1.020924285611804e-04	1.039649202222104e-06
2173                   	8.183821980425388e-05	3.798638672714384e-04	6.124199548682481e-04	1.018055548873382e-04	1.037603559982999e-06
2174                   	8.169550793561937e-05	3.797278349587871e-04	6.119337327256077e-04	1.015235408857144e-04	1.035550551627320e-06
2175                   	8.155310296539830e-05	3.795887802216078e-04	6.104428737311353e-04	1.012437955816338e-04	1.033517762963474e-06
2176                   	8.141127695205585e-05	3.794565927670580e-04	6.106109420354357e-04	1.009664612493416e-04	1.031494623707414e-06
2177                   	8.126959071946019e-05	3.793319743351194e-04	6.106314053080522e-04	1.006912914643717e-04	1.029474695034987e-06
2178                   	8.112784055245786e-05	3.792092980127323e-04	6.101689278499413e-04	1.004192610931192e-04	1.027469875171303e-06
2179                   	8.098603590526410e-05	3.790865607047640e-04	6.100001702797444e-04	1.001509463824397e-04	1.025464256185792e-06
2180                   	8.084474808781943e-05	3.789648308498253e-04	6.092997241661299e-04	9.988604953483118e-05	1.023457759158389e-06
2181                   	8.070403361576655e-05	3.788432336481486e-04	6.095098428166091e-04	9.962632519891573e-05	1.021452185488311e-06
2182                   	8.056342189235114e-05	3.787222681437808e-04	6.092515931496894e-04	9.936911139478114e-05	1.019447328051683e-06
2183                   	8.042321749601015e-05	3.786017897328305e-04	6.083494084162479e-04	9.911426994863407e-05	1.017444289050289e-06
2184                   	8.028307046655199e-05	3.784842164153530e-04	6.080811172775201e-04	9.886317576194642e-05	1.015458358244505e-06
2185                   	8.014257729908171e-05	3.783671524122365e-04	6.080320275596208e-04	9.861398419401288e-05	1.013470095822366e-06
2186                   	8.000247504240581e-05	3.782478615491006e-04	6.078258070444277e-04	9.836838917915386e-05	1.011491509862688e-06
2187                   	7.986341687137933e-05	3.781301969286988e-04	6.071345467249490e-04	9.812557239332257e-05	1.009519008147743e-06
2188                   	7.972482618533512e-05	3.780145310433555e-04	6.064893905630532e-04	9.788577793274458e-05	1.007552468495331e-06
2189                   	7.958655984254992e-05	3.779046938431126e-04	6.061750820860308e-04	9.764939424222128e-05	1.005590053394683e-06
2190                   	7.944824914764985e-05	3.778016050782530e-04	6.052027212811492e-04	9.741594874118746e-05	1.003631440217986e-06
2191                   	7.931074327956609e-05	3.776992262976523e-04	6.042023010284014e-04	9.718584672019451e-05	1.001675614696908e-06
2192                   	7.917335696624508e-05	3.775968392783079e-04	6.033102049982764e-04	9.695804239450519e-05	9.997257911252950e-07
2193                   	7.903630307088059e-05	3.774931632824282e-04	6.029351066937937e-04	9.673323723205764e-05	9.977919042414885e-07
2194                   	7.889967531824686e-05	3.773919087177879e-04	6.021964809673935e-04	9.651614364909481e-05	9.958628529068269e-07
2195                   	7.876322583369687e-05	3.772893306723695e-04	6.009371390242474e-04	9.630419425591680e-05	9.939326291040262e-07
2196                   	7.862671386700390e-05	3.771884624795510e-04	6.003468865918278e-04	9.609494234469528e-05	9.920008146392913e-07
2197                   	7.849071787267012e-05	3.770862318667609e-04	5.998350588401183e-04	9.588764762572580e-05	9.900689288978820e-07
2198                   	7.835509011195687e-05	3.769802520676940e-04	5.992862872475916e-04	9.568310647417916e-05	9.881730585290267e-07
2199                   	7.822027613492805e-05	3.768752382915861e-04	5.989537146101259e-04	9.548226269585249e-05	9.862769181324409e-07
2200                   	7.808548888516179e-05	3.767706060448636e-04	5.982834132070450e-04	9.528463215507173e-05	9.843925880138918e-07
2201                   	7.795088845964410e-05	3.766704662238481e-04	5.977116366882758e-04	9.508965462200867e-05	9.825091002690883e-07
2202                   	7.781636372975571e-05	3.765724790018819e-04	5.975428264005753e-04	9.489613513654748e-05	9.806157814249422e-07
2203                   	7.768205593466020e-05	3.764747571890161e-04	5.968178385658860e-04	9.470700552083394e-05	9.787392095804190e-07
2204                   	7.754821540729185e-05	3.763762626751386e-04	5.961881954156906e-04	9.444428202615389e-05	9.768795900744296e-07
2205                   	7.741534725909391e-05	3.762767109119694e-04	5.955134286997085e-04	9.417681218339427e-05	9.703265324203286e-07
2206                   	7.728230441791001e-05	3.761841818639811e-04	5.962558529535205e-04	9.392935052962037e-05	9.637884151926714e-07
2207                   	7.714911656253098e-05	3.760971133359982e-04	5.970834440462094e-04	9.369733271913053e-05	9.584869612571855e-07
2208                   	7.701695320103757e-05	3.760080284008723e-04	5.964417919054257e-04	9.348422626365770e-05	9.541148840996400e-07
2209                   	7.688472642001047e-05	3.759158375050358e-04	5.947746299663054e-04	9.330063160162436e-05	9.508113388145222e-07
2210                   	7.675210038983499e-05	3.758220004173136e-04	5.928499625276980e-04	9.305752748358650e-05	9.490616720154378e-07
2211                   	7.662032910942231e-05	3.757231025987722e-04	5.911896872388945e-04	9.281218606190269e-05	9.431824393075608e-07
2212                   	7.648823477789509e-05	3.756249701905176e-04	5.913532836529521e-04	9.249584585368996e-05	9.373680737724992e-07
2213                   	7.635747311531467e-05	3.755254451694898e-04	5.919361039048189e-04	9.223098486845337e-05	9.263284166402970e-07
2214                   	7.622565263140032e-05	3.754335583631960e-04	5.931244987864351e-04	9.199804758380687e-05	9.192396793009669e-07
2215                   	7.609471385266855e-05	3.753432025025473e-04	5.922326793327331e-04	9.177188751925085e-05	9.138402906393266e-07
2216                   	7.596481178353325e-05	3.752508692142955e-04	5.903287047961667e-04	9.155700473111012e-05	9.087719450667172e-07
2217                   	7.583443788859629e-05	3.751579691210425e-04	5.883468592315555e-04	9.135213951433426e-05	9.040728406348125e-07
2218                   	7.570380569413762e-05	3.750657185350608e-04	5.868081323169851e-04	9.115647324003141e-05	8.996541385189935e-07
2219                   	7.557310246864041e-05	3.749737166783658e-04	9.990780464276905e-04	9.105350772130076e-05	9.030624001511441e-07
2220                   	7.485672246046681e-05	3.876020177915875e-04	9.194822917415207e-04	9.091946973379509e-05	9.006468021027575e-07
2221                   	7.449830737197476e-05	3.929178122923210e-04	7.820531051124075e-04	9.078978320290723e-05	8.979650335277656e-07
2222                   	7.457859361403057e-05	3.886610827709724e-04	7.379654708989023e-04	9.067256962244709e-05	8.952820370948100e-07
2223                   	7.467425859539255e-05	3.835202265004276e-04	6.545739571478143e-04	9.056677803394884e-05	8.925675256631613e-07
2224                   	7.454750154001112e-05	3.828227684163382e-04	6.391619802428393e-04	9.046842535053356e-05	8.897479822881030e-07
2225                   	7.430622213968678e-05	3.848450461873381e-04	6.306694059468931e-04	9.037463647798819e-05	8.869174865614970e-07
2226                   	7.412930848037302e-05	3.858962614396965e-04	6.284790307056114e-04	9.028568917201790e-05	8.841070297859571e-07
2227                   	7.404831370247355e-05	3.849825355774080e-04	6.126778855100682e-04	9.020261893647499e-05	8.812834133966067e-07
2228                   	7.398258516156760e-05	3.835684599120762e-04	5.944368512050462e-04	9.012540077435425e-05	8.784224103232292e-07
2229                   	7.387164138982416e-05	3.829537381217096e-04	5.885074860155984e-04	9.005397103214636e-05	8.755310666344493e-07
2230                   	7.372691563310070e-05	3.830546422787259e-04	5.887070976505485e-04	8.998555027441508e-05	8.726468034935891e-07
2231                   	7.358753336048292e-05	3.831181447088035e-04	5.914990328259942e-04	8.992064572290391e-05	8.697937674886868e-07
2232                   	7.346958612458262e-05	3.827873285062119e-04	5.916740977284137e-04	8.985931847285088e-05	8.669626359522773e-07
2233                   	7.336156490467954e-05	3.822536782172261e-04	5.881371834096767e-04	8.980053497159593e-05	8.641531116683012e-07
2234                   	7.324785998097883e-05	3.818186195723626e-04	5.838660736527998e-04	8.974378328986702e-05	8.613473962434708e-07
2235                   	7.312520837496788e-05	3.815473026525553e-04	5.822977182178188e-04	8.969107595722097e-05	8.585583805655866e-07
2236                   	7.300016878195753e-05	3.813287621235776e-04	5.828673458965653e-04	8.964107578529962e-05	8.557890223372846e-07
2237                   	7.287853754977474e-05	3.810683677477949e-04	5.836217153533485e-04	8.959435070369144e-05	8.530355688436238e-07
2238                   	7.275972825507231e-05	3.807573007086803e-04	5.826841325195671e-04	8.954969426374557e-05	8.502926700219326e-07
2239                   	7.264139950673989e-05	3.804435296153264e-04	5.809370984361648e-04	8.950889880338229e-05	8.476001537797600e-07
2240                   	7.252167383885253e-05	3.801549861791772e-04	5.799603086458513e-04	8.947057480601486e-05	8.449251351305993e-07
2241                   	7.240122518791949e-05	3.798872074700321e-04	5.791102208940843e-04	8.943426541855603e-05	8.422667679748762e-07
2242                   	7.228111445722238e-05	3.796190457850905e-04	5.781243528192321e-04	8.939956686035377e-05	8.396265793729851e-07
2243                   	7.216144836341174e-05	3.793476217643200e-04	5.778336817276410e-04	8.936627035917360e-05	8.370138925221329e-07
2244                   	7.204188250283030e-05	3.790783816834365e-04	5.776181540530530e-04	8.933442721429326e-05	8.344313427061170e-07
2245                   	7.192169128022760e-05	3.788155299624671e-04	5.767085138037706e-04	8.930458610382991e-05	8.318647160281356e-07
2246                   	7.180166188319036e-05	3.785580062823245e-04	5.757528379888964e-04	8.927507424098944e-05	8.293200137341659e-07
2247                   	7.168180398102606e-05	3.783028371210640e-04	5.745684935868205e-04	8.924644467517750e-05	8.268057513458648e-07
2248                   	7.156229188059369e-05	3.780521777867154e-04	5.740263771457012e-04	8.921722762785573e-05	8.243116212709634e-07
2249                   	7.144351063521536e-05	3.778032118443035e-04	5.730855978061248e-04	8.918941384523372e-05	8.218446365572763e-07
2250                   	7.132463855736993e-05	3.775574432739408e-04	5.724606594495652e-04	8.916209979862262e-05	8.193986166571076e-07
2251                   	7.120579310830740e-05	3.773157121720083e-04	5.717181468045525e-04	8.913436783514330e-05	8.169746703756376e-07
2252                   	7.108701569440424e-05	3.770782923713638e-04	5.707157678092239e-04	8.910893143625972e-05	8.145712384405994e-07
2253                   	7.096805995233669e-05	3.768443566063836e-04	5.694936679380095e-04	8.908410594346271e-05	8.121920729680322e-07
2254                   	7.084891128444498e-05	3.766181505518573e-04	5.691429944858613e-04	8.905896510176382e-05	8.098271292385458e-07
2255                   	7.072971271719401e-05	3.763931065352325e-04	5.685531118298156e-04	8.903387012066653e-05	8.074805321254997e-07
2256                   	7.061108216888700e-05	3.761709571468112e-04	5.674503156704595e-04	8.900767614737570e-05	8.051588828125572e-07
2257                   	7.049269925044768e-05	3.759514566118162e-04	5.664688644632918e-04	8.898090227986820e-05	8.028512185917297e-07
2258                   	7.037448249416425e-05	3.757354142750000e-04	5.657427432537199e-04	8.895429647508107e-05	8.005700935194517e-07
2259                   	7.025637197600913e-05	3.755231456520499e-04	5.647370205896696e-04	8.892765404222389e-05	7.983093501405116e-07
2260                   	7.013831577365142e-05	3.753127214231360e-04	5.638653513996721e-04	8.890138310685643e-05	7.960633505695190e-07
2261                   	7.002017529187764e-05	3.751049778607399e-04	5.627318229631891e-04	8.887416972923708e-05	7.938341120341373e-07
2262                   	6.990195299662195e-05	3.749000737193928e-04	5.615789181357973e-04	8.884636613301413e-05	7.916230427650015e-07
2263                   	6.978327386277277e-05	3.746991825142119e-04	5.606071680543830e-04	8.881762279227767e-05	7.894224800717745e-07
2264                   	6.966462686411777e-05	3.745005357554194e-04	5.599142079559163e-04	8.878867746407458e-05	7.872397412055826e-07
2265                   	6.954654656126814e-05	3.743035422892542e-04	5.594511610746090e-04	8.875999594801970e-05	7.850715990686380e-07
2266                   	6.942853286504033e-05	3.741096035372222e-04	5.592912495691263e-04	8.873080760495891e-05	7.829235115657211e-07
2267                   	6.931051584089100e-05	3.739215593660364e-04	5.588131845815666e-04	8.869987455707705e-05	7.807948851379599e-07
2268                   	6.919258534673679e-05	3.737357381248460e-04	5.578968876994817e-04	8.866919020609598e-05	7.786823979991155e-07
2269                   	6.907482623546115e-05	3.735537066256743e-04	5.569556704943851e-04	8.863833662075482e-05	7.765993963961944e-07
2270                   	6.895702642125940e-05	3.733748417500287e-04	5.562611550592279e-04	8.860737477360375e-05	7.745269758865895e-07
2271                   	6.883947753182351e-05	3.732042076533891e-04	5.554756727175228e-04	8.857524262393399e-05	7.724671334911132e-07
2272                   	6.872209303969505e-05	3.730379032787139e-04	5.546885289282475e-04	8.854233589418239e-05	7.704197813724032e-07
2273                   	6.860500252762581e-05	3.728733001172697e-04	5.536630804190058e-04	8.850909209758678e-05	7.683850442188393e-07
2274                   	6.848743744902116e-05	3.727130887509693e-04	5.528135212913358e-04	8.847786928786162e-05	7.663784862418613e-07
2275                   	6.836952192893332e-05	3.725580125010730e-04	5.523592369607879e-04	8.844780125726338e-05	7.643727645369197e-07
2276                   	6.825151121826952e-05	3.724050073789156e-04	5.512027476109176e-04	8.841645419612708e-05	7.623723961631410e-07
2277                   	6.813312336956431e-05	3.722542504022329e-04	5.500752372735196e-04	8.838423237093802e-05	7.603869061748870e-07
2278                   	6.801494604877690e-05	3.721101248716433e-04	5.495111298106376e-04	8.835247903887863e-05	7.584139308937992e-07
2279                   	6.789709699297271e-05	3.719740837907953e-04	5.490283123130757e-04	8.832173432951250e-05	7.564461946657036e-07
2280                   	6.777925620959459e-05	3.718428675004499e-04	5.480833788614442e-04	8.829005040248368e-05	7.544853617881313e-07
2281                   	6.766116786066203e-05	3.717196480952516e-04	5.471374695900364e-04	8.825932606689111e-05	7.525399410803623e-07
2282                   	6.754308104985528e-05	3.715999528643443e-04	5.466046130044279e-04	8.822836218132209e-05	7.506079013390737e-07
2283                   	6.742533917473964e-05	3.714878913364432e-04	5.458442258703721e-04	8.819604165068412e-05	7.486821865783526e-07
2284                   	6.730798217372810e-05	3.713798694646666e-04	5.448948345173174e-04	8.816508556638393e-05	7.467639818700026e-07
2285                   	6.719035685902640e-05	3.712807056112616e-04	5.444468305289623e-04	8.813570687564898e-05	7.448720401799935e-07
2286                   	6.707214826231413e-05	3.711934722225098e-04	5.435436477587984e-04	8.810596464884814e-05	7.429907668644202e-07
2287                   	6.695306228132778e-05	3.711156785261653e-04	5.422824924338912e-04	8.807509335687399e-05	7.411199573168247e-07
2288                   	6.683399631474388e-05	3.710490669497138e-04	5.417338916358746e-04	8.804508275004288e-05	7.392609089263593e-07
2289                   	6.671477880011905e-05	3.709926475503378e-04	5.413875429802041e-04	8.801592738355607e-05	7.374089938633400e-07
2290                   	6.659480893483522e-05	3.709529926124022e-04	5.409937317687973e-04	8.798752158464262e-05	7.355557836912578e-07
2291                   	6.647499829170485e-05	3.709280517914490e-04	5.403834552176749e-04	8.796004024069177e-05	7.337067859407348e-07
2292                   	6.635418300760565e-05	3.709166329634136e-04	5.394005271180167e-04	8.793232095068305e-05	7.318657027785793e-07
2293                   	6.623292352840311e-05	3.709212386765198e-04	5.388577746280346e-04	8.790451406145787e-05	7.300322710051830e-07
2294                   	6.611062451776006e-05	3.709461270788901e-04	5.379882145095476e-04	8.787761033830030e-05	7.282082797504641e-07
2295                   	6.598746089621474e-05	3.709927818991307e-04	5.371837770006876e-04	8.785283455749990e-05	7.263891095472911e-07
2296                   	6.586319401867926e-05	3.710654962021820e-04	5.369621789846594e-04	8.782874139656678e-05	7.245727650041971e-07
2297                   	6.573853997530073e-05	3.711654321622897e-04	5.360176694808266e-04	8.780571173280246e-05	7.227695913658555e-07
2298                   	6.561268701276618e-05	3.713010453396510e-04	5.356204913526221e-04	8.778394665333483e-05	7.209888408443767e-07
2299                   	6.548517689683915e-05	3.714750254990579e-04	5.354136134011532e-04	8.776277996719737e-05	7.192135114803375e-07
2300                   	6.535564690977556e-05	3.716942529275830e-04	5.350716792281832e-04	8.774328081774485e-05	7.174437728355464e-07
2301                   	6.522376587031524e-05	3.719664169783434e-04	5.338159675744919e-04	8.772640559635401e-05	7.156871747894765e-07
2302                   	6.508869489520035e-05	3.723038449431881e-04	5.327516748024809e-04	8.771030964520417e-05	7.139271804195978e-07
2303                   	6.494980781470828e-05	3.727171870219449e-04	5.324196031507997e-04	8.769447077622348e-05	7.121630072204900e-07
2304                   	6.480602529274018e-05	3.732277768393816e-04	5.324625386752772e-04	8.767880317496638e-05	7.103920585568290e-07
2305                   	6.465707213143566e-05	3.738609350655628e-04	5.326762315330357e-04	8.766312033456682e-05	7.086087182917521e-07
2306                   	6.450083400915005e-05	3.746397577403386e-04	5.329737962022946e-04	8.764800533853227e-05	7.068180307245940e-07
2307                   	6.433528942768363e-05	3.756049414440871e-04	5.351071543301815e-04	8.763417782599100e-05	7.050186596771738e-07
2308                   	6.415701660267723e-05	3.768178827521534e-04	8.484959138053881e-04	8.762083730015085e-05	7.041830298974010e-07
2309                   	6.473342975559861e-05	3.640766533028284e-04	8.518632199354167e-04	8.761837451756622e-05	7.021489139938577e-07
2310                   	6.497943747492800e-05	3.571118241250189e-04	6.407338258815578e-04	8.761846386522089e-05	7.002497183413127e-07
2311                   	6.472656470604700e-05	3.593214959545565e-04	6.153012712145957e-04	8.761620236449457e-05	6.984678622696833e-07
2312                   	6.438801327033739e-05	3.634325713997538e-04	5.753661691902933e-04	8.761251898515463e-05	6.969521622174842e-07
2313                   	6.423508390832680e-05	3.643065932343920e-04	5.736830572188308e-04	8.761202512000998e-05	6.954957200150728e-07
2314                   	6.421579229997305e-05	3.626163544115848e-04	5.588232728519320e-04	8.761377160799803e-05	6.939651757730156e-07
2315                   	6.418123536523348e-05	3.610674752164051e-04	5.292190655111561e-04	8.761756234256002e-05	6.923926191696205e-07
2316                   	6.407662958414538e-05	3.607888088905234e-04	5.207393448059531e-04	8.762228399158368e-05	6.908261763022495e-07
2317                   	6.394146959123381e-05	3.611233183773175e-04	5.290047265416799e-04	8.762706533567310e-05	6.892892002584542e-07
2318                   	6.382306846546268e-05	3.611908363691229e-04	5.341296855794862e-04	8.763258784302619e-05	6.877872386816094e-07
2319                   	6.372862846448003e-05	3.608340223901407e-04	5.299497108739080e-04	8.763924829816918e-05	6.863040167142460e-07
