# Residuals   
# Time        	Ux            	Uz            	p             	k             	omega         
0             	N/A	N/A	N/A	N/A
324           	2.488089e-04	2.161808e-03	1.034937e-03	3.390388e-04	4.549065e-06
325           	2.558763e-04	2.209327e-03	1.066695e-03	3.508569e-04	4.599828e-06
326           	2.628711e-04	2.256002e-03	1.099707e-03	3.633583e-04	4.667810e-06
327           	2.697551e-04	2.301186e-03	1.132026e-03	3.760499e-04	4.741287e-06
328           	2.765337e-04	2.345756e-03	1.162235e-03	3.889602e-04	4.819253e-06
329           	2.832243e-04	2.387793e-03	1.190189e-03	4.020461e-04	4.894797e-06
330           	2.897214e-04	2.428990e-03	1.220642e-03	4.154299e-04	4.991744e-06
331           	2.961020e-04	2.468060e-03	1.249114e-03	4.290704e-04	5.085077e-06
332           	3.022190e-04	2.504917e-03	1.279915e-03	4.427393e-04	5.173949e-06
333           	3.080740e-04	2.540173e-03	1.310684e-03	4.565137e-04	5.287215e-06
334           	3.137490e-04	2.573671e-03	1.335631e-03	4.704871e-04	5.372056e-06
335           	3.191364e-04	2.604053e-03	1.367965e-03	4.845212e-04	5.496472e-06
336           	3.242334e-04	2.632308e-03	1.394686e-03	4.988047e-04	5.602883e-06
337           	3.289275e-04	2.658153e-03	1.420117e-03	5.130119e-04	5.727994e-06
338           	3.332512e-04	2.681495e-03	1.447302e-03	5.275033e-04	5.868961e-06
339           	3.372127e-04	2.701825e-03	1.473769e-03	5.420339e-04	6.024036e-06
340           	3.406781e-04	2.719923e-03	1.498404e-03	5.572186e-04	6.198680e-06
341           	3.438363e-04	2.734163e-03	1.525291e-03	5.729700e-04	6.350761e-06
342           	3.464165e-04	2.747890e-03	1.554096e-03	5.888725e-04	6.545225e-06
343           	3.484453e-04	2.758771e-03	1.588698e-03	6.048357e-04	6.714179e-06
344           	3.499760e-04	2.769143e-03	1.622026e-03	6.209132e-04	6.933989e-06
345           	3.509914e-04	2.777671e-03	1.662634e-03	6.366970e-04	7.096649e-06
346           	3.512960e-04	2.784703e-03	1.706688e-03	6.523606e-04	7.351078e-06
347           	3.509690e-04	2.788778e-03	1.755161e-03	6.675776e-04	7.553644e-06
348           	3.500511e-04	2.792970e-03	1.806019e-03	6.826078e-04	7.817544e-06
349           	3.486314e-04	2.795730e-03	1.869580e-03	6.969844e-04	8.072150e-06
350           	3.470108e-04	2.797789e-03	1.943196e-03	7.106120e-04	8.355835e-06
351           	3.450558e-04	2.798203e-03	2.031494e-03	7.239909e-04	8.742475e-06
352           	3.428920e-04	2.797037e-03	2.127093e-03	7.367263e-04	9.068145e-06
353           	3.402120e-04	2.793350e-03	2.249400e-03	7.489061e-04	9.488443e-06
354           	3.370834e-04	2.786071e-03	2.367832e-03	7.606339e-04	9.962236e-06
355           	3.334272e-04	2.775142e-03	2.504988e-03	7.722332e-04	1.043758e-05
356           	3.288915e-04	2.759335e-03	2.674026e-03	7.829956e-04	1.092101e-05
357           	3.235999e-04	2.735094e-03	2.863997e-03	7.923757e-04	1.147000e-05
358           	3.181058e-04	2.704626e-03	3.095832e-03	8.014065e-04	1.210952e-05
359           	3.120960e-04	2.669847e-03	3.355860e-03	8.099921e-04	1.265454e-05
360           	3.068618e-04	2.634081e-03	3.634149e-03	8.172849e-04	1.313536e-05
361           	3.052042e-04	2.602740e-03	3.979631e-03	8.234425e-04	1.372122e-05
362           	3.074441e-04	2.589539e-03	4.354306e-03	8.284264e-04	1.433184e-05
363           	3.172891e-04	2.633411e-03	4.789000e-03	8.333619e-04	1.491468e-05
364           	3.456908e-04	2.821395e-03	5.207542e-03	8.416522e-04	1.543546e-05
365           	3.968746e-04	3.216545e-03	5.713147e-03	8.530683e-04	1.578265e-05
366           	4.585555e-04	3.770505e-03	6.193869e-03	8.681653e-04	1.633238e-05
367           	5.296535e-04	4.475853e-03	6.679200e-03	8.867607e-04	1.685061e-05
368           	6.062223e-04	5.312747e-03	7.146975e-03	9.077254e-04	1.670482e-05
369           	6.875617e-04	6.265778e-03	7.552419e-03	9.287666e-04	1.658853e-05
370           	7.700909e-04	7.314543e-03	7.793261e-03	9.515313e-04	1.615840e-05
371           	8.491332e-04	8.403560e-03	7.880461e-03	9.753005e-04	1.553383e-05
372           	9.198236e-04	9.441554e-03	7.612103e-03	1.001716e-03	1.482485e-05
373           	9.819752e-04	1.029994e-02	7.160303e-03	1.035836e-03	1.363425e-05
374           	1.037512e-03	1.087568e-02	6.610172e-03	1.074786e-03	1.232532e-05
375           	1.073134e-03	1.103614e-02	5.761587e-03	1.110680e-03	1.098507e-05
376           	1.076600e-03	1.067633e-02	4.760688e-03	1.124952e-03	9.897731e-06
377           	1.049892e-03	9.863357e-03	4.040763e-03	1.121229e-03	8.996871e-06
378           	1.000359e-03	8.874387e-03	3.303190e-03	1.106006e-03	8.321887e-06
379           	9.356195e-04	7.976338e-03	2.804574e-03	1.084748e-03	7.864421e-06
380           	8.664722e-04	7.417541e-03	3.059072e-03	1.056732e-03	7.449719e-06
381           	8.050508e-04	6.456200e-03	2.154917e-03	1.025694e-03	7.211871e-06
382           	7.430796e-04	5.958774e-03	2.342188e-03	9.909499e-04	6.834071e-06
383           	6.899822e-04	5.176521e-03	1.816075e-03	9.567804e-04	6.656917e-06
384           	6.394169e-04	4.753344e-03	1.851200e-03	9.217909e-04	6.320278e-06
385           	5.973447e-04	4.136268e-03	1.365472e-03	8.888789e-04	6.028516e-06
386           	5.584652e-04	3.665066e-03	1.251905e-03	8.585600e-04	5.725731e-06
387           	5.248154e-04	3.260557e-03	1.187626e-03	8.316313e-04	5.503601e-06
388           	4.962661e-04	2.915152e-03	1.139218e-03	8.079166e-04	5.293738e-06
389           	4.723023e-04	2.622056e-03	1.106166e-03	7.871937e-04	5.117942e-06
390           	4.522173e-04	2.377357e-03	1.068627e-03	7.692764e-04	4.947572e-06
391           	4.354185e-04	2.174745e-03	1.029191e-03	7.536594e-04	4.789236e-06
392           	4.214056e-04	2.009750e-03	9.916930e-04	7.405889e-04	4.647727e-06
393           	4.096810e-04	1.875053e-03	9.523450e-04	7.297270e-04	4.523412e-06
394           	3.999387e-04	1.766846e-03	9.093687e-04	7.205899e-04	4.416729e-06
395           	3.918321e-04	1.677097e-03	8.690753e-04	7.127075e-04	4.326476e-06
396           	3.849951e-04	1.605162e-03	8.290552e-04	7.062238e-04	4.247227e-06
397           	3.791560e-04	1.546378e-03	8.021093e-04	7.009250e-04	4.175326e-06
398           	3.740782e-04	1.497153e-03	7.970689e-04	6.966060e-04	4.116410e-06
399           	3.695038e-04	1.456068e-03	7.964913e-04	6.932767e-04	4.062239e-06
400           	3.653378e-04	1.423115e-03	7.892666e-04	6.907722e-04	4.014964e-06
401           	3.613989e-04	1.395635e-03	7.770403e-04	6.891791e-04	3.970507e-06
402           	3.575561e-04	1.372865e-03	7.569260e-04	6.882024e-04	3.932197e-06
403           	3.536895e-04	1.353429e-03	7.369027e-04	6.877448e-04	3.897308e-06
404           	3.497276e-04	1.336277e-03	7.262352e-04	6.877055e-04	3.865293e-06
405           	3.456697e-04	1.321640e-03	7.296990e-04	6.879886e-04	3.836550e-06
406           	3.414190e-04	1.306927e-03	7.373611e-04	6.885029e-04	3.805740e-06
407           	3.370229e-04	1.292494e-03	7.358804e-04	6.891462e-04	3.781292e-06
408           	3.324750e-04	1.277953e-03	7.290760e-04	6.898874e-04	3.755857e-06
409           	3.277651e-04	1.262832e-03	7.202258e-04	6.908183e-04	3.732831e-06
410           	3.229164e-04	1.247909e-03	7.095296e-04	6.919731e-04	3.706764e-06
411           	3.179055e-04	1.232314e-03	7.037127e-04	6.931630e-04	3.682338e-06
412           	3.127497e-04	1.216329e-03	6.938301e-04	6.942511e-04	3.656347e-06
413           	3.074910e-04	1.200597e-03	6.805832e-04	6.951420e-04	3.627480e-06
414           	3.021244e-04	1.184434e-03	6.702651e-04	6.958429e-04	3.605212e-06
415           	2.967009e-04	1.168267e-03	6.720783e-04	6.962703e-04	3.586803e-06
416           	2.912224e-04	1.151830e-03	6.810708e-04	6.965653e-04	3.572882e-06
417           	2.857225e-04	1.135073e-03	6.960919e-04	6.966179e-04	3.566289e-06
418           	2.802111e-04	1.117854e-03	7.213479e-04	6.964419e-04	3.562278e-06
419           	2.747416e-04	1.100954e-03	7.704495e-04	6.960029e-04	3.566419e-06
420           	2.693530e-04	1.083990e-03	8.442903e-04	6.952762e-04	3.570100e-06
421           	2.641019e-04	1.067024e-03	9.449572e-04	6.943620e-04	3.580914e-06
422           	2.590792e-04	1.050866e-03	1.070572e-03	6.933233e-04	3.578740e-06
423           	2.543439e-04	1.035595e-03	1.218324e-03	6.922131e-04	3.570581e-06
424           	2.499910e-04	1.021511e-03	1.386220e-03	6.909736e-04	3.559208e-06
425           	2.461431e-04	1.011477e-03	1.567850e-03	6.897090e-04	3.523040e-06
426           	2.430141e-04	1.010288e-03	1.763889e-03	6.884991e-04	3.502976e-06
427           	2.404984e-04	1.018422e-03	1.974406e-03	6.875344e-04	3.449865e-06
428           	2.389984e-04	1.038682e-03	2.205348e-03	6.867789e-04	3.405958e-06
429           	2.383450e-04	1.067387e-03	2.529465e-03	6.862513e-04	3.428665e-06
430           	2.389996e-04	1.106469e-03	2.738987e-03	6.859285e-04	3.454999e-06
431           	2.405243e-04	1.151744e-03	2.850096e-03	6.858581e-04	3.463583e-06
432           	2.424610e-04	1.195709e-03	2.988172e-03	6.858565e-04	3.449657e-06
433           	2.448039e-04	1.239491e-03	2.959943e-03	6.857361e-04	3.398933e-06
434           	2.474537e-04	1.275381e-03	2.884444e-03	6.857093e-04	3.335264e-06
435           	2.500718e-04	1.312510e-03	2.801331e-03	6.855876e-04	3.256004e-06
436           	2.528537e-04	1.345232e-03	2.649275e-03	6.849955e-04	3.178890e-06
437           	2.560800e-04	1.374307e-03	2.238308e-03	6.841695e-04	3.140407e-06
438           	2.591597e-04	1.394620e-03	2.573530e-03	6.830332e-04	3.096943e-06
439           	2.614029e-04	1.404098e-03	2.311802e-03	6.809560e-04	3.041688e-06
440           	2.619384e-04	1.395933e-03	1.669665e-03	6.782819e-04	2.975131e-06
441           	2.607937e-04	1.367101e-03	1.359930e-03	6.751499e-04	2.906637e-06
442           	2.583417e-04	1.323474e-03	1.174835e-03	6.715913e-04	2.862666e-06
443           	2.550292e-04	1.273887e-03	1.013860e-03	6.673784e-04	2.831047e-06
444           	2.509630e-04	1.220498e-03	9.306973e-04	6.626752e-04	2.800731e-06
445           	2.464894e-04	1.168179e-03	8.604351e-04	6.575147e-04	2.769681e-06
446           	2.418263e-04	1.118095e-03	7.988014e-04	6.519349e-04	2.741050e-06
447           	2.370892e-04	1.070671e-03	7.604629e-04	6.460010e-04	2.717641e-06
448           	2.324182e-04	1.026358e-03	7.453557e-04	6.397946e-04	2.692326e-06
449           	2.278406e-04	9.842841e-04	7.330004e-04	6.333392e-04	2.669116e-06
450           	2.234578e-04	9.454433e-04	7.155317e-04	6.266608e-04	2.645446e-06
451           	2.192218e-04	9.088410e-04	6.930082e-04	6.197933e-04	2.621684e-06
452           	2.151240e-04	8.745614e-04	6.668106e-04	6.127538e-04	2.597757e-06
453           	2.111632e-04	8.422524e-04	6.379555e-04	6.056077e-04	2.573771e-06
454           	2.073719e-04	8.121257e-04	6.198524e-04	5.983771e-04	2.552317e-06
455           	2.037451e-04	7.837968e-04	6.119286e-04	5.910922e-04	2.532365e-06
456           	2.003031e-04	7.569566e-04	6.100600e-04	5.837980e-04	2.512817e-06
457           	1.970691e-04	7.318252e-04	6.162671e-04	5.765571e-04	2.491941e-06
458           	1.940475e-04	7.083554e-04	6.341903e-04	5.693578e-04	2.470751e-06
459           	1.912524e-04	6.869742e-04	6.638589e-04	5.622103e-04	2.451025e-06
460           	1.886773e-04	6.679945e-04	6.941628e-04	5.551553e-04	2.431627e-06
461           	1.863629e-04	6.533313e-04	7.158139e-04	5.482146e-04	2.412977e-06
462           	1.842775e-04	6.415110e-04	7.262477e-04	5.413991e-04	2.395855e-06
463           	1.824483e-04	6.329280e-04	7.306084e-04	5.347447e-04	2.377196e-06
464           	1.808506e-04	6.268490e-04	7.471890e-04	5.282715e-04	2.362233e-06
465           	1.794580e-04	6.224646e-04	7.642846e-04	5.219679e-04	2.348238e-06
466           	1.782268e-04	6.190723e-04	7.231089e-04	5.158126e-04	2.334434e-06
467           	1.770965e-04	6.161779e-04	6.399578e-04	5.098066e-04	2.321021e-06
468           	1.760023e-04	6.122547e-04	5.732869e-04	5.039237e-04	2.308501e-06
469           	1.748742e-04	6.072787e-04	5.383685e-04	4.981452e-04	2.293843e-06
470           	1.736632e-04	6.006135e-04	5.203901e-04	4.924506e-04	2.278413e-06
471           	1.723820e-04	5.930018e-04	5.087312e-04	4.868180e-04	2.261942e-06
472           	1.709875e-04	5.842345e-04	4.923474e-04	4.812690e-04	2.245447e-06
473           	1.695322e-04	5.750223e-04	4.767171e-04	4.757866e-04	2.227606e-06
474           	1.680364e-04	5.656902e-04	4.592716e-04	4.703614e-04	2.211957e-06
475           	1.664953e-04	5.562674e-04	4.433571e-04	4.649694e-04	2.195997e-06
476           	1.649239e-04	5.467898e-04	4.265041e-04	4.596494e-04	2.180794e-06
477           	1.633456e-04	5.375526e-04	4.123113e-04	4.543738e-04	2.165216e-06
478           	1.617756e-04	5.286472e-04	3.993425e-04	4.491280e-04	2.149277e-06
479           	1.602131e-04	5.199239e-04	3.879245e-04	4.439383e-04	2.133918e-06
480           	1.586730e-04	5.116442e-04	3.779907e-04	4.388254e-04	2.119533e-06
481           	1.571619e-04	5.038636e-04	3.699792e-04	4.337809e-04	2.105084e-06
482           	1.556631e-04	4.962184e-04	3.641040e-04	4.288077e-04	2.090856e-06
483           	1.542059e-04	4.891717e-04	3.593128e-04	4.239086e-04	2.077665e-06
484           	1.527820e-04	4.825783e-04	3.555531e-04	4.190705e-04	2.064911e-06
485           	1.513734e-04	4.760648e-04	3.505909e-04	4.143028e-04	2.052870e-06
486           	1.500123e-04	4.702036e-04	3.449549e-04	4.096350e-04	2.041299e-06
487           	1.486611e-04	4.643699e-04	3.414283e-04	4.050677e-04	2.030705e-06
488           	1.473625e-04	4.592226e-04	3.395082e-04	4.005868e-04	2.020422e-06
489           	1.460681e-04	4.539989e-04	3.381055e-04	3.961864e-04	2.011082e-06
490           	1.448100e-04	4.491529e-04	3.358369e-04	3.918805e-04	2.002150e-06
491           	1.435722e-04	4.444551e-04	3.331013e-04	3.877075e-04	1.993467e-06
492           	1.423585e-04	4.399245e-04	3.297322e-04	3.836531e-04	1.985627e-06
493           	1.411635e-04	4.355166e-04	3.269318e-04	3.796839e-04	1.978381e-06
494           	1.399866e-04	4.312146e-04	3.244229e-04	3.757740e-04	1.971435e-06
495           	1.388249e-04	4.269147e-04	3.216088e-04	3.719066e-04	1.964233e-06
496           	1.376795e-04	4.226542e-04	3.181698e-04	3.680694e-04	1.956567e-06
497           	1.365553e-04	4.185533e-04	3.149776e-04	3.642859e-04	1.948653e-06
498           	1.354409e-04	4.144134e-04	3.128408e-04	3.605496e-04	1.940819e-06
499           	1.343454e-04	4.103218e-04	3.103904e-04	3.568628e-04	1.933790e-06
500           	1.332637e-04	4.063227e-04	3.077557e-04	3.532207e-04	1.927123e-06
501           	1.321892e-04	4.022214e-04	3.048090e-04	3.496146e-04	1.919299e-06
502           	1.311292e-04	3.981665e-04	3.019562e-04	3.460533e-04	1.911201e-06
503           	1.300899e-04	3.942842e-04	2.986851e-04	3.425375e-04	1.903080e-06
504           	1.290526e-04	3.902759e-04	2.956361e-04	3.390558e-04	1.895333e-06
505           	1.280335e-04	3.864050e-04	2.925269e-04	3.356059e-04	1.887835e-06
506           	1.270260e-04	3.826198e-04	2.893981e-04	3.321736e-04	1.880095e-06
507           	1.260296e-04	3.789130e-04	2.864262e-04	3.287808e-04	1.872113e-06
508           	1.250440e-04	3.753023e-04	2.835985e-04	3.254386e-04	1.864171e-06
509           	1.240691e-04	3.718115e-04	2.804176e-04	3.221441e-04	1.856670e-06
510           	1.231048e-04	3.684293e-04	2.774319e-04	3.188878e-04	1.849222e-06
511           	1.221508e-04	3.651894e-04	2.749207e-04	3.156690e-04	1.841589e-06
512           	1.212067e-04	3.620780e-04	2.718539e-04	3.124925e-04	1.833387e-06
513           	1.202736e-04	3.591130e-04	2.691682e-04	3.093686e-04	1.825332e-06
514           	1.193464e-04	3.562429e-04	2.659498e-04	3.062829e-04	1.817645e-06
515           	1.184332e-04	3.535324e-04	2.630228e-04	3.032357e-04	1.810151e-06
516           	1.175258e-04	3.509075e-04	2.589452e-04	3.002267e-04	1.802563e-06
517           	1.166275e-04	3.483763e-04	2.548140e-04	2.972424e-04	1.794108e-06
518           	1.157381e-04	3.459238e-04	2.511718e-04	2.942961e-04	1.785526e-06
519           	1.148542e-04	3.435068e-04	2.472651e-04	2.913896e-04	1.777760e-06
520           	1.139775e-04	3.411291e-04	2.424886e-04	2.885176e-04	1.770504e-06
521           	1.131070e-04	3.387753e-04	2.381005e-04	2.856776e-04	1.762852e-06
522           	1.122418e-04	3.364053e-04	2.338402e-04	2.828672e-04	1.754776e-06
523           	1.113813e-04	3.340133e-04	2.298154e-04	2.800836e-04	1.747664e-06
524           	1.105252e-04	3.315851e-04	2.254633e-04	2.773286e-04	1.741037e-06
525           	1.096727e-04	3.291156e-04	2.213045e-04	2.746132e-04	1.734063e-06
526           	1.088210e-04	3.265649e-04	2.173042e-04	2.719274e-04	1.727163e-06
527           	1.079753e-04	3.240427e-04	2.134315e-04	2.692672e-04	1.720428e-06
528           	1.071315e-04	3.214567e-04	2.092765e-04	2.666373e-04	1.715099e-06
529           	1.062878e-04	3.188102e-04	2.053930e-04	2.640375e-04	1.708185e-06
530           	1.054475e-04	3.161548e-04	2.014299e-04	2.614661e-04	1.702645e-06
531           	1.046109e-04	3.134937e-04	1.975698e-04	2.589237e-04	1.694780e-06
532           	1.037729e-04	3.107591e-04	1.938192e-04	2.564106e-04	1.688546e-06
533           	1.029386e-04	3.080068e-04	1.902974e-04	2.539211e-04	1.681200e-06
534           	1.021067e-04	3.052596e-04	1.867260e-04	2.514529e-04	1.670229e-06
535           	1.012771e-04	3.025066e-04	1.830920e-04	2.490053e-04	1.656695e-06
536           	1.004489e-04	2.997356e-04	1.796848e-04	2.465828e-04	1.644473e-06
537           	9.962331e-05	2.969583e-04	1.763414e-04	2.441855e-04	1.634166e-06
538           	9.879946e-05	2.941692e-04	1.730232e-04	2.418066e-04	1.624402e-06
539           	9.797805e-05	2.913602e-04	1.696448e-04	2.394427e-04	1.615135e-06
540           	9.715881e-05	2.885587e-04	1.657436e-04	2.370986e-04	1.606439e-06
541           	9.634124e-05	2.857396e-04	1.622467e-04	2.347643e-04	1.597426e-06
542           	9.552632e-05	2.829401e-04	1.588222e-04	2.324492e-04	1.587673e-06
543           	9.471326e-05	2.801355e-04	1.556532e-04	2.301497e-04	1.577346e-06
544           	9.390239e-05	2.773301e-04	1.526594e-04	2.278664e-04	1.567274e-06
545           	9.309383e-05	2.745243e-04	1.497536e-04	2.255906e-04	1.557368e-06
546           	9.228768e-05	2.717200e-04	1.469985e-04	2.233211e-04	1.547393e-06
547           	9.148391e-05	2.689189e-04	1.442789e-04	2.210690e-04	1.537389e-06
548           	9.068248e-05	2.661255e-04	1.415249e-04	2.188396e-04	1.527344e-06
549           	8.988348e-05	2.633428e-04	1.388452e-04	2.166318e-04	1.517288e-06
550           	8.908705e-05	2.605730e-04	1.361293e-04	2.144471e-04	1.507242e-06
551           	8.829477e-05	2.578412e-04	1.335682e-04	2.122827e-04	1.497151e-06
552           	8.750258e-05	2.550758e-04	1.310803e-04	2.101377e-04	1.487343e-06
553           	8.671515e-05	2.523475e-04	1.285270e-04	2.080124e-04	1.477673e-06
554           	8.593101e-05	2.496350e-04	1.261144e-04	2.059115e-04	1.468052e-06
555           	8.515109e-05	2.469474e-04	1.236292e-04	2.038314e-04	1.458212e-06
556           	8.437513e-05	2.442742e-04	1.212801e-04	2.017702e-04	1.448490e-06
557           	8.360369e-05	2.416188e-04	1.189858e-04	1.997338e-04	1.438837e-06
558           	8.283709e-05	2.389823e-04	1.167483e-04	1.977182e-04	1.429234e-06
559           	8.207547e-05	2.363671e-04	1.145791e-04	1.957140e-04	1.419661e-06
560           	8.131873e-05	2.337757e-04	1.124462e-04	1.937444e-04	1.410042e-06
561           	8.056739e-05	2.312035e-04	1.104099e-04	1.917948e-04	1.400405e-06
562           	7.982153e-05	2.286656e-04	1.084448e-04	1.898623e-04	1.390672e-06
563           	7.908058e-05	2.261498e-04	1.064715e-04	1.879471e-04	1.380889e-06
564           	7.834465e-05	2.236593e-04	1.046569e-04	1.860486e-04	1.371017e-06
565           	7.761369e-05	2.211948e-04	1.029776e-04	1.841699e-04	1.361032e-06
566           	7.688763e-05	2.187553e-04	1.012832e-04	1.823120e-04	1.351022e-06
567           	7.616640e-05	2.163416e-04	9.968815e-05	1.804757e-04	1.341018e-06
568           	7.544989e-05	2.139539e-04	9.816261e-05	1.786585e-04	1.331023e-06
569           	7.473817e-05	2.115935e-04	9.660584e-05	1.768621e-04	1.321021e-06
570           	7.403125e-05	2.092609e-04	9.509970e-05	1.750850e-04	1.310982e-06
571           	7.332924e-05	2.069560e-04	9.363559e-05	1.733343e-04	1.300912e-06
572           	7.263228e-05	2.046782e-04	9.218677e-05	1.716051e-04	1.290831e-06
573           	7.194049e-05	2.024272e-04	9.076167e-05	1.698964e-04	1.280729e-06
574           	7.125401e-05	2.002026e-04	8.939217e-05	1.682065e-04	1.270617e-06
575           	7.057278e-05	1.980038e-04	8.805636e-05	1.665366e-04	1.260496e-06
576           	6.989729e-05	1.958286e-04	8.689000e-05	1.648866e-04	1.250369e-06
577           	6.922749e-05	1.936757e-04	8.556281e-05	1.632568e-04	1.240200e-06
578           	6.856340e-05	1.915541e-04	8.426347e-05	1.616467e-04	1.230068e-06
579           	6.790473e-05	1.894523e-04	8.302632e-05	1.600561e-04	1.219957e-06
580           	6.725159e-05	1.873734e-04	8.188505e-05	1.584825e-04	1.209832e-06
581           	6.660390e-05	1.853166e-04	8.082084e-05	1.569264e-04	1.199712e-06
582           	6.596152e-05	1.832800e-04	7.980368e-05	1.553898e-04	1.189620e-06
583           	6.532430e-05	1.812680e-04	7.876087e-05	1.538714e-04	1.179515e-06
584           	6.469217e-05	1.792745e-04	7.775237e-05	1.523704e-04	1.169412e-06
585           	6.406503e-05	1.772997e-04	7.676583e-05	1.508885e-04	1.159333e-06
586           	6.344280e-05	1.753456e-04	7.578615e-05	1.494234e-04	1.149301e-06
587           	6.282539e-05	1.734122e-04	7.483976e-05	1.479775e-04	1.139230e-06
588           	6.221287e-05	1.714988e-04	7.392249e-05	1.465501e-04	1.129185e-06
589           	6.160521e-05	1.696052e-04	7.319955e-05	1.451458e-04	1.119154e-06
590           	6.100264e-05	1.677334e-04	7.262832e-05	1.437619e-04	1.109119e-06
591           	6.040510e-05	1.658833e-04	7.208066e-05	1.423966e-04	1.099124e-06
592           	5.981251e-05	1.640549e-04	7.148268e-05	1.410513e-04	1.089130e-06
593           	5.922480e-05	1.622484e-04	7.086244e-05	1.397250e-04	1.079145e-06
594           	5.864193e-05	1.604635e-04	7.023705e-05	1.384153e-04	1.069195e-06
595           	5.806370e-05	1.586986e-04	6.955933e-05	1.371247e-04	1.059267e-06
596           	5.749035e-05	1.569498e-04	6.896170e-05	1.358526e-04	1.049376e-06
597           	5.692165e-05	1.552165e-04	6.828580e-05	1.345992e-04	1.039514e-06
598           	5.635754e-05	1.534942e-04	6.759229e-05	1.333622e-04	1.029643e-06
599           	5.579809e-05	1.517913e-04	6.673130e-05	1.321420e-04	1.019814e-06
600           	5.524293e-05	1.500910e-04	6.605325e-05	1.309385e-04	1.009999e-06
601           	5.469261e-05	1.484107e-04	6.523490e-05	1.297519e-04	1.000181e-06
602           	5.414674e-05	1.467419e-04	6.443027e-05	1.285816e-04	9.904411e-07
603           	5.360545e-05	1.450871e-04	6.356099e-05	1.274265e-04	9.807609e-07
604           	5.306878e-05	1.434486e-04	6.264073e-05	1.262888e-04	9.711588e-07
605           	5.253669e-05	1.418274e-04	6.167737e-05	1.251689e-04	9.615988e-07
606           	5.200930e-05	1.402250e-04	6.074795e-05	1.240619e-04	9.520130e-07
607           	5.148659e-05	1.386425e-04	5.987413e-05	1.229691e-04	9.424984e-07
608           	5.096862e-05	1.370796e-04	5.906360e-05	1.218920e-04	9.330486e-07
609           	5.045538e-05	1.355356e-04	5.827742e-05	1.208289e-04	9.236401e-07
610           	4.994690e-05	1.340097e-04	5.754300e-05	1.197797e-04	9.142796e-07
611           	4.944310e-05	1.325007e-04	5.682889e-05	1.187454e-04	9.049785e-07
612           	4.894401e-05	1.310084e-04	5.615325e-05	1.177256e-04	8.957238e-07
613           	4.844957e-05	1.295322e-04	5.548402e-05	1.167205e-04	8.865168e-07
614           	4.795976e-05	1.280716e-04	5.486898e-05	1.157304e-04	8.773648e-07
615           	4.747463e-05	1.266264e-04	5.423792e-05	1.147563e-04	8.682658e-07
616           	4.699411e-05	1.251961e-04	5.364087e-05	1.137980e-04	8.592237e-07
617           	4.651819e-05	1.237805e-04	5.303890e-05	1.128544e-04	8.502661e-07
618           	4.604677e-05	1.223797e-04	5.245706e-05	1.119271e-04	8.413705e-07
619           	4.557990e-05	1.209921e-04	5.199069e-05	1.110144e-04	8.325125e-07
620           	4.511750e-05	1.196193e-04	5.148080e-05	1.101161e-04	8.237190e-07
621           	4.465946e-05	1.182603e-04	5.099091e-05	1.092322e-04	8.149847e-07
622           	4.420571e-05	1.169150e-04	5.052289e-05	1.083618e-04	8.063054e-07
623           	4.375619e-05	1.155817e-04	5.008218e-05	1.075048e-04	7.976978e-07
624           	4.331098e-05	1.142663e-04	4.960965e-05	1.066616e-04	7.891433e-07
625           	4.286979e-05	1.129619e-04	4.916439e-05	1.058260e-04	7.806766e-07
626           	4.243268e-05	1.116691e-04	4.869780e-05	1.050029e-04	7.722694e-07
627           	4.199966e-05	1.103878e-04	4.817154e-05	1.041932e-04	7.639100e-07
628           	4.157073e-05	1.091182e-04	4.761254e-05	1.033961e-04	7.556127e-07
629           	4.114588e-05	1.078617e-04	4.702117e-05	1.026116e-04	7.473583e-07
630           	4.072514e-05	1.066192e-04	4.640867e-05	1.018410e-04	7.391865e-07
631           	4.030855e-05	1.053909e-04	4.582020e-05	1.010834e-04	7.310990e-07
632           	3.989610e-05	1.041767e-04	4.522857e-05	1.003370e-04	7.230695e-07
633           	3.948784e-05	1.029759e-04	4.466271e-05	9.960141e-05	7.151047e-07
634           	3.908374e-05	1.017880e-04	4.411316e-05	9.887622e-05	7.072078e-07
635           	3.868382e-05	1.006127e-04	4.357827e-05	9.816147e-05	6.993849e-07
636           	3.828804e-05	9.945008e-05	4.305377e-05	9.745436e-05	6.916677e-07
637           	3.789636e-05	9.829991e-05	4.251109e-05	9.675498e-05	6.840137e-07
638           	3.750868e-05	9.716238e-05	4.198445e-05	9.606404e-05	6.764070e-07
639           	3.712500e-05	9.603756e-05	4.148488e-05	9.537914e-05	6.688596e-07
640           	3.674516e-05	9.492528e-05	4.099062e-05	9.469977e-05	6.613706e-07
641           	3.636908e-05	9.382572e-05	4.049415e-05	9.402385e-05	6.539441e-07
642           	3.599668e-05	9.273883e-05	3.999900e-05	9.335445e-05	6.465803e-07
643           	3.562786e-05	9.166437e-05	3.953322e-05	9.268992e-05	6.392781e-07
644           	3.526255e-05	9.060248e-05	3.907541e-05	9.203005e-05	6.320287e-07
645           	3.490072e-05	8.955267e-05	3.862756e-05	9.137753e-05	6.248492e-07
646           	3.454233e-05	8.851514e-05	3.819710e-05	9.073049e-05	6.177354e-07
647           	3.418737e-05	8.748968e-05	3.780485e-05	9.008811e-05	6.106743e-07
