x,y,um,vm,wm,pm,uu,vv,ww,uv,
1.27903,0.414775,-0.153153,0.127967,-0.00027144,-0.0862358,0.0157879,0.01159,0.0143736,-0.00577903,
1.29936,0.401159,-0.15521,0.126462,-0.000252425,-0.0863653,0.015968,0.0114737,0.0143638,-0.00566457,
1.31972,0.387582,-0.157844,0.125329,-0.000236296,-0.086425,0.0161424,0.0114086,0.014397,-0.00556705,
1.34027,0.374298,-0.159882,0.123489,-0.000287577,-0.0864856,0.0163189,0.0112963,0.0144248,-0.00545263,
1.3611,0.361472,-0.162263,0.121722,-0.000396241,-0.0866117,0.016574,0.011316,0.0144745,-0.00538267,
1.38206,0.348864,-0.164119,0.11957,-0.000602173,-0.0866488,0.0167951,0.01126,0.0145452,-0.00528939,
1.40306,0.336303,-0.166596,0.11723,-0.000795583,-0.0867563,0.0170871,0.0112295,0.0146245,-0.00522219,
1.42409,0.323803,-0.168715,0.114866,-0.000959473,-0.0867649,0.0173194,0.0111623,0.0147459,-0.00511634,
1.44534,0.311686,-0.171337,0.111975,-0.00109686,-0.0868426,0.0176492,0.0111429,0.0148513,-0.00500346,
1.46682,0.299969,-0.173579,0.109109,-0.00110382,-0.086913,0.0179012,0.011171,0.0150441,-0.00489439,
1.48836,0.288382,-0.17634,0.105518,-0.00105272,-0.0869362,0.0182411,0.0111839,0.01523,-0.00480618,
1.50997,0.276904,-0.178871,0.10225,-0.000997425,-0.0869481,0.0184786,0.011195,0.0153834,-0.00470822,
1.532,0.266321,-0.181691,0.0983577,-0.000940276,-0.0869224,0.0188117,0.0112171,0.0155393,-0.00460856,
1.55458,0.256941,-0.183588,0.0946725,-0.000849711,-0.0871326,0.0191444,0.0113875,0.0158414,-0.00456749,
1.57734,0.247989,-0.186197,0.0903131,-0.000717679,-0.0871569,0.0195495,0.011466,0.0161385,-0.00450398,
1.60014,0.239157,-0.188224,0.0863247,-0.000607923,-0.0872688,0.019935,0.0115688,0.016462,-0.0044844,
1.62311,0.23074,-0.191024,0.0817584,-0.000554142,-0.0872596,0.0203113,0.0116627,0.0167723,-0.00443459,
1.64639,0.223295,-0.193033,0.0775499,-0.00057292,-0.0874157,0.0207589,0.0118396,0.017148,-0.00442819,
1.66989,0.216527,-0.195361,0.0727833,-0.000726159,-0.0875369,0.0212348,0.0120626,0.0175673,-0.00443101,
1.69343,0.209902,-0.197475,0.0683849,-0.000849227,-0.0875836,0.0216823,0.012239,0.0180027,-0.00442361,
1.71704,0.203516,-0.199939,0.063632,-0.000878956,-0.0876113,0.0220727,0.012459,0.018492,-0.00445112,
1.74087,0.198032,-0.202087,0.059021,-0.00108217,-0.0876031,0.0225488,0.0126973,0.0189598,-0.00448681,
1.76488,0.193366,-0.203947,0.0542836,-0.00120452,-0.0877578,0.023036,0.0130652,0.0194734,-0.00460779,
1.78891,0.18886,-0.206113,0.0495444,-0.0014177,-0.0876876,0.0235381,0.0133198,0.0200294,-0.00466331,
1.81305,0.184935,-0.207984,0.0450116,-0.00112562,-0.0877054,0.0240064,0.0136354,0.0206264,-0.00477,
1.83735,0.182291,-0.209488,0.0405736,-0.00123125,-0.0877098,0.0246267,0.0140044,0.0212337,-0.00488603,
1.86174,0.180533,-0.210325,0.0363497,-0.000816444,-0.0878532,0.0252525,0.0144598,0.0218512,-0.00509653,
1.88614,0.178969,-0.211533,0.032055,-0.00122533,-0.0877251,0.0258588,0.0148529,0.0224468,-0.00524293,
1.91055,0.177738,-0.212216,0.0282742,-0.0009952,-0.0876,0.0263873,0.0152655,0.0230778,-0.00541382,
1.93499,0.177189,-0.21286,0.0245691,-0.0016971,-0.0873343,0.0269942,0.0157352,0.0237552,-0.00556504,
1.95945,0.177128,-0.212769,0.021409,-0.00143361,-0.0871104,0.0275179,0.0162408,0.0244177,-0.00578605,
1.98391,0.177133,-0.213077,0.0184097,-0.00163413,-0.0866759,0.028038,0.0165997,0.0250279,-0.00591573,
2.00837,0.177149,-0.212851,0.0158828,-0.00141433,-0.0862048,0.0284538,0.016891,0.0256095,-0.00606862,
2.03339,0.177158,-0.212903,0.013272,-0.00135522,-0.0855488,0.0289092,0.0171713,0.0262314,-0.00616564,
2.05943,0.177158,-0.212531,0.010987,-0.00101706,-0.0848444,0.0293373,0.0174996,0.0267993,-0.00628825,
2.08638,0.177158,-0.212212,0.00872431,-0.000597564,-0.0839571,0.0298353,0.0178034,0.0273951,-0.00642083,
2.11426,0.177158,-0.21167,0.00664753,-0.000374977,-0.0829951,0.0302857,0.018143,0.0279115,-0.00663092,
2.14309,0.177158,-0.211141,0.00442972,7.2958e-05,-0.0818694,0.030784,0.018499,0.0285422,-0.0068498,
2.1729,0.177158,-0.21024,0.00226327,0.00032026,-0.0806214,0.0312854,0.0188898,0.0292503,-0.00710247,
2.20369,0.177158,-0.209438,9.84986e-05,0.000534482,-0.0791764,0.0317202,0.0192654,0.029915,-0.00732543,
2.23549,0.177158,-0.20806,-0.00197984,0.000347218,-0.0775727,0.0322004,0.0196313,0.0306026,-0.00755299,
2.26832,0.177158,-0.206572,-0.00393916,0.000207853,-0.0757165,0.0326436,0.0200352,0.0313778,-0.00773947,
2.3022,0.177158,-0.204434,-0.00570129,4.07777e-05,-0.0737024,0.0331756,0.0204177,0.0321579,-0.00786388,
2.33714,0.177158,-0.201883,-0.00759654,-0.000371017,-0.0715015,0.0337848,0.0208099,0.0327698,-0.00808466,
2.37316,0.177158,-0.199029,-0.00954423,-0.000874877,-0.0691111,0.0343514,0.0212391,0.0335094,-0.00825246,
2.41028,0.177158,-0.195785,-0.0115017,-0.000876114,-0.066402,0.0348833,0.021626,0.0342026,-0.00842108,
2.4485,0.177158,-0.192263,-0.0135833,-0.00105981,-0.0634651,0.0353014,0.0220101,0.0349255,-0.0086379,
2.48783,0.177158,-0.188077,-0.0148704,-0.000987312,-0.0601993,0.0358034,0.0222964,0.0354701,-0.00873443,
2.5283,0.177158,-0.183483,-0.0161221,-0.00117928,-0.0567945,0.0362724,0.0225724,0.035955,-0.00894058,
2.5699,0.177158,-0.178786,-0.017659,-0.000991101,-0.0531545,0.0365987,0.0228903,0.0365461,-0.00913909,
2.61265,0.177158,-0.173831,-0.0187421,-0.00122937,-0.0493407,0.0367989,0.0230782,0.0370488,-0.00923382,
2.65655,0.177158,-0.168613,-0.0199641,-0.00120334,-0.0454863,0.0371535,0.0233689,0.0376601,-0.00941326,
2.7016,0.177158,-0.163123,-0.0212219,-0.00130537,-0.0413346,0.0373933,0.0236648,0.0381932,-0.00952758,
2.7478,0.177158,-0.157031,-0.0225068,-0.00159153,-0.0369866,0.0377348,0.0239569,0.0388093,-0.00972861,
2.79515,0.177158,-0.150674,-0.0236808,-0.00182885,-0.0324703,0.0380339,0.0241886,0.0394217,-0.00981786,
2.84366,0.177158,-0.143551,-0.023812,-0.00157302,-0.0277821,0.0383243,0.0243177,0.0398698,-0.00973769,
2.8933,0.177158,-0.135854,-0.023607,-0.00162466,-0.022929,0.0386682,0.0243733,0.0404934,-0.00966996,
2.94408,0.177158,-0.128172,-0.0238273,-0.00117453,-0.0180021,0.0389129,0.0245467,0.04079,-0.00975694,
2.99598,0.177158,-0.120034,-0.0245608,-0.00208368,-0.0129055,0.0391724,0.0247108,0.0410164,-0.00991063,
3.04899,0.177158,-0.112007,-0.0252734,-0.00206619,-0.00785301,0.0393168,0.0249236,0.0415309,-0.010035,
3.1031,0.177158,-0.103858,-0.0256976,-0.00249892,-0.00271186,0.0394906,0.0250143,0.0418258,-0.0100419,
3.15827,0.177158,-0.0951542,-0.0263293,-0.00269924,0.00246777,0.039582,0.0250293,0.0420969,-0.010073,
3.2145,0.177158,-0.0860471,-0.0266633,-0.0028753,0.00767487,0.039813,0.0252919,0.0419821,-0.0100764,
3.27175,0.177158,-0.0768425,-0.0267454,-0.00262738,0.0129833,0.0399974,0.0253109,0.0418985,-0.0100043,
3.33,0.177158,-0.0675982,-0.0271041,-0.00138649,0.0182001,0.0401676,0.0253624,0.0419203,-0.0100919,
3.38922,0.177158,-0.0584713,-0.0272569,-0.00141617,0.0233487,0.0404623,0.0253842,0.0418143,-0.00999264,
3.44936,0.177158,-0.0483079,-0.0268588,-0.000808828,0.0285849,0.0407158,0.0252619,0.0420397,-0.00975582,
3.51041,0.177158,-0.0391277,-0.0265148,-0.000785018,0.0337901,0.0408745,0.0252407,0.0417095,-0.00971565,
3.5723,0.177158,-0.0291454,-0.0265003,-0.00121908,0.0392389,0.040985,0.025218,0.0419541,-0.00958007,
3.63501,0.177158,-0.0191146,-0.0265393,-0.00244185,0.0444845,0.0409226,0.0251064,0.0418275,-0.0095449,
3.69849,0.177158,-0.00920534,-0.0269096,-0.00124862,0.0498608,0.0408911,0.0250308,0.0420904,-0.00951469,
3.76269,0.177158,0.0015063,-0.0270171,-0.00148607,0.0549355,0.040774,0.024938,0.0420779,-0.00938256,
3.82755,0.177157,0.0121358,-0.02634,-0.00154761,0.0599496,0.0407471,0.0247695,0.0420595,-0.00926238,
3.89303,0.177157,0.0226466,-0.0256858,-0.00139455,0.0649514,0.0404724,0.0244869,0.0419809,-0.00919774,
3.95908,0.177157,0.0323831,-0.0252934,-0.00117179,0.0697921,0.0403971,0.0242856,0.0417582,-0.00904427,
4.02562,0.177157,0.0424803,-0.0239161,-0.00326043,0.0746096,0.0402028,0.0239317,0.0417218,-0.00884288,
4.09261,0.177157,0.0526531,-0.023546,-0.00193,0.0791887,0.0401399,0.0237378,0.0417241,-0.00875754,
4.15999,0.177157,0.0628561,-0.0231223,-0.00311398,0.0836592,0.0398181,0.0236202,0.0412667,-0.00865207,
4.22769,0.177157,0.0719541,-0.0227744,-0.00272004,0.0878272,0.0399561,0.0233552,0.0405841,-0.00865835,
4.29565,0.177157,0.0811654,-0.022566,-0.00283769,0.0920564,0.0399221,0.0232335,0.0402354,-0.00853003,
4.36381,0.177157,0.0904464,-0.0218243,-0.0014203,0.0960079,0.0399963,0.0233211,0.0397997,-0.0083644,
4.4321,0.177157,0.0992747,-0.0213228,-0.000756012,0.0999938,0.039975,0.0230399,0.0392897,-0.00815907,
4.50045,0.177157,0.108087,-0.0208404,-0.0024504,0.103714,0.0400234,0.0228244,0.0392381,-0.00814929,
4.5688,0.177157,0.116614,-0.0209333,-0.00375612,0.107397,0.0400109,0.0225215,0.0390165,-0.0079766,
4.63709,0.177157,0.125598,-0.0204469,-0.00341457,0.11094,0.0398186,0.0223714,0.0387885,-0.00777198,
4.70525,0.177157,0.13384,-0.019654,-0.00288443,0.114537,0.0396299,0.0220458,0.039026,-0.0075975,
4.77321,0.177157,0.142431,-0.019039,-0.00133591,0.117906,0.0395003,0.0218595,0.0390835,-0.00750639,
4.84091,0.177157,0.150805,-0.0190378,-0.00106209,0.121062,0.0394208,0.0216533,0.0382987,-0.00744831,
4.90828,0.177157,0.158472,-0.0187169,-2.65508e-06,0.1242,0.0392134,0.0213924,0.038105,-0.00724426,
4.97528,0.177157,0.166002,-0.0179872,0.000775821,0.127135,0.039056,0.0211228,0.0376855,-0.00701412,
5.04182,0.177157,0.173399,-0.0180377,0.00157997,0.130232,0.0385843,0.0208589,0.0373424,-0.00686911,
5.10787,0.177157,0.180568,-0.017104,0.00252827,0.133024,0.038276,0.0205719,0.0368952,-0.00687402,
5.17335,0.177157,0.186729,-0.016396,0.00280464,0.135746,0.0382826,0.0203439,0.0369345,-0.00677301,
5.23821,0.177157,0.193042,-0.0155006,0.00211842,0.138294,0.0380757,0.0201133,0.0365506,-0.00668032,
5.30241,0.177157,0.198642,-0.0138843,0.00196617,0.140848,0.0379901,0.0198892,0.0360809,-0.0066715,
5.36589,0.177157,0.203852,-0.0130867,0.00215088,0.143278,0.0379984,0.0195944,0.0357941,-0.00661458,
5.4286,0.177157,0.208954,-0.0125832,0.00171727,0.145645,0.0380434,0.0193509,0.0353277,-0.00646948,
5.49049,0.177157,0.2143,-0.0120776,0.00177782,0.147835,0.0379005,0.019139,0.0351769,-0.0062664,
5.55153,0.177157,0.219374,-0.0114346,0.00141131,0.150117,0.0376156,0.0189869,0.0349036,-0.00616222,
5.61168,0.177157,0.223627,-0.0108612,0.00194125,0.152303,0.0375068,0.0187587,0.0345809,-0.00607735,
5.6709,0.177157,0.227656,-0.0100719,0.00187284,0.154503,0.0374267,0.0184799,0.034253,-0.00611252,
5.72915,0.177157,0.231485,-0.00933568,0.00156632,0.156585,0.0374245,0.0183177,0.0339931,-0.00615124,
5.7864,0.177157,0.235003,-0.00902788,0.00169165,0.158639,0.0373943,0.0180539,0.033751,-0.00604238,
5.84262,0.177157,0.238417,-0.00852919,0.00174633,0.160588,0.03737,0.0178154,0.0335063,-0.00593209,
5.8978,0.177157,0.241504,-0.00799976,0.00151348,0.162613,0.0372348,0.017583,0.0333378,-0.00586615,
5.9519,0.177157,0.244289,-0.00728154,0.00130693,0.164574,0.037084,0.0173453,0.033043,-0.00577822,
6.00492,0.177157,0.24688,-0.00628129,0.000979175,0.166527,0.0369141,0.0171079,0.0329036,-0.00574368,
6.05682,0.177157,0.249119,-0.00559838,0.00115299,0.168408,0.0368135,0.0169168,0.0326731,-0.00569292,
6.1076,0.177157,0.251265,-0.00490678,0.0016201,0.170293,0.0365882,0.0166969,0.0323864,-0.00561391,
6.15724,0.177157,0.253135,-0.00419207,0.00174901,0.172152,0.0363633,0.0164477,0.0322099,-0.00550504,
6.20575,0.177157,0.254717,-0.00351204,0.00235313,0.174005,0.0361058,0.01621,0.0322531,-0.00538085,
6.2531,0.177157,0.255849,-0.00259126,0.00292698,0.175837,0.0359513,0.0159737,0.0322738,-0.00531466,
6.2993,0.177157,0.256853,-0.00188736,0.00339042,0.177681,0.0357494,0.0157515,0.0322203,-0.00520166,
6.34435,0.177157,0.257539,-0.00125346,0.00339298,0.179498,0.0356107,0.0155254,0.0321263,-0.00508345,
6.38825,0.177157,0.258062,-0.000312421,0.00357299,0.181266,0.0354974,0.0153476,0.0320704,-0.00498939,
6.431,0.177157,0.258391,0.000513229,0.0037059,0.182987,0.0353135,0.0151729,0.0320159,-0.00493221,
6.4726,0.177157,0.258538,0.00146916,0.00373914,0.184657,0.0351919,0.01503,0.0318903,-0.00488743,
6.51307,0.177157,0.258414,0.00255375,0.00365717,0.186292,0.0350663,0.0148632,0.0317726,-0.00487181,
6.5524,0.177157,0.258194,0.00367889,0.00409409,0.18794,0.0349116,0.0146693,0.0316806,-0.00484008,
6.59062,0.177157,0.257742,0.00472142,0.00415267,0.189566,0.0347486,0.0144834,0.0316697,-0.00478615,
6.62774,0.177157,0.257279,0.00591603,0.00393906,0.191192,0.0345538,0.014306,0.0317874,-0.00471966,
6.66376,0.177157,0.256637,0.00699729,0.0033654,0.19275,0.0343159,0.0141386,0.0319129,-0.00463559,
6.6987,0.177157,0.25587,0.00803172,0.00318642,0.194306,0.0341441,0.0139921,0.0320345,-0.00455361,
6.73257,0.177157,0.254936,0.00903453,0.0025795,0.195838,0.0339063,0.0138635,0.0320296,-0.00448479,
6.76541,0.177157,0.253999,0.0101723,0.00228196,0.197382,0.0337061,0.0137325,0.0320277,-0.00440681,
6.79721,0.177157,0.252778,0.0114055,0.0017555,0.198881,0.0334624,0.0136064,0.0320711,-0.00434542,
6.828,0.177157,0.251468,0.0128475,0.00164179,0.200402,0.0332712,0.0134572,0.0322621,-0.00429339,
6.85781,0.177157,0.249822,0.0142089,0.00123868,0.201881,0.0330328,0.0132623,0.032422,-0.00423171,
6.88664,0.177157,0.248299,0.0156838,0.00144606,0.203349,0.032834,0.0131064,0.0326714,-0.00417649,
6.91452,0.177157,0.246477,0.0171556,0.00111854,0.20474,0.0325863,0.0129838,0.0328731,-0.0041095,
6.94147,0.177157,0.244821,0.0188184,0.00132947,0.206143,0.0323758,0.0128804,0.0331624,-0.00404394,
6.96751,0.177157,0.242842,0.020447,0.00130932,0.207449,0.0321219,0.0127866,0.0334085,-0.00397478,
6.99252,0.177149,0.241062,0.0220752,0.00170507,0.20875,0.0319483,0.0127056,0.033748,-0.00390345,
7.01696,0.177133,0.238858,0.023666,0.00179022,0.209991,0.0317338,0.0125926,0.0339913,-0.00381992,
7.04139,0.17713,0.236978,0.0252144,0.00201135,0.211304,0.0315494,0.012497,0.0343091,-0.00368881,
7.06583,0.177194,0.234512,0.0269393,0.00234962,0.212598,0.0312545,0.0123317,0.0345601,-0.00358419,
7.09024,0.177763,0.232712,0.0286116,0.00211662,0.21395,0.0309519,0.0122515,0.0349535,-0.00344977,
7.11463,0.179015,0.230861,0.0307225,0.00251657,0.215132,0.0306257,0.0121705,0.0353289,-0.00334422,
7.13902,0.180585,0.229432,0.0327872,0.00242738,0.216418,0.0303023,0.0121472,0.0358413,-0.00319256,
7.16337,0.182346,0.227393,0.0352489,0.00280212,0.217642,0.0298725,0.0120311,0.0362828,-0.00306514,
7.18764,0.185023,0.226149,0.037419,0.00277293,0.218921,0.0294991,0.0120475,0.0368554,-0.00290785,
7.21175,0.188982,0.225586,0.0403737,0.00301556,0.219925,0.0291231,0.0120978,0.0374407,-0.00282992,
7.23576,0.193488,0.22541,0.0432438,0.00298206,0.22101,0.0287878,0.0122175,0.0381557,-0.00270492,
7.25974,0.198151,0.224586,0.0465843,0.00319463,0.22208,0.0284115,0.012193,0.0388699,-0.00261473,
7.28353,0.203649,0.224551,0.049579,0.00332846,0.22316,0.028073,0.012313,0.0396741,-0.00245319,
7.30711,0.210052,0.225221,0.0534518,0.00356951,0.223973,0.0277617,0.0124157,0.0404501,-0.002377,
7.33062,0.216675,0.225544,0.0570128,0.00377027,0.224903,0.0274212,0.0125323,0.0412654,-0.00221491,
7.35409,0.223437,0.226192,0.0610257,0.00385923,0.22573,0.027082,0.0126073,0.0421729,-0.002078,
7.37734,0.230891,0.226743,0.0648107,0.00372218,0.226561,0.0267563,0.0127474,0.0430666,-0.00188242,
7.40028,0.239318,0.228717,0.0691766,0.00358772,0.227124,0.0265085,0.0129981,0.0439745,-0.00173816,
7.42306,0.248145,0.229975,0.0736018,0.00354844,0.227651,0.0262886,0.013156,0.044886,-0.00155858,
7.44579,0.25709,0.232043,0.0782441,0.00347463,0.228137,0.026069,0.0133853,0.0458168,-0.00141832,
7.46835,0.266483,0.233424,0.0830809,0.0032121,0.22849,0.0258568,0.0134565,0.0467549,-0.00125038,
7.49037,0.277083,0.236696,0.0878912,0.00289263,0.228682,0.0256577,0.013801,0.0476599,-0.00114218,
7.51197,0.288558,0.240304,0.0932987,0.00256834,0.228423,0.0255566,0.0140423,0.0485293,-0.00109924,
7.53349,0.300136,0.24391,0.098524,0.00228814,0.228397,0.02539,0.0143441,0.0494647,-0.00103124,
7.55495,0.311849,0.24772,0.104118,0.00187988,0.228014,0.0252442,0.0145201,0.050422,-0.000964031,
7.57618,0.323961,0.251734,0.109462,0.00154568,0.227772,0.0250814,0.0148285,0.0513624,-0.000897499,
7.59719,0.336452,0.256621,0.115274,0.00114412,0.227034,0.0249781,0.015105,0.0522823,-0.000846628,
7.61817,0.349002,0.260985,0.120556,0.000929337,0.226565,0.0248459,0.0153896,0.0532572,-0.0007776,
7.63911,0.361598,0.265918,0.126639,0.000568824,0.225703,0.0247469,0.0156071,0.0542516,-0.000680808,
7.65992,0.374416,0.270585,0.132056,0.000280592,0.224983,0.0246453,0.0157971,0.0551936,-0.000631906,
7.68044,0.38769,0.276081,0.138455,4.42885e-05,0.223837,0.0245781,0.0160385,0.0561129,-0.000569076,
7.70078,0.401254,0.281809,0.143815,-5.25954e-05,0.222642,0.0245615,0.0162671,0.0569199,-0.000574428,
7.72109,0.414858,0.287553,0.150485,-9.73366e-05,0.221279,0.0245069,0.0165042,0.0578028,-0.000517764,
7.74137,0.428505,0.293771,0.155715,-0.000193546,0.219788,0.0244719,0.0167097,0.0586288,-0.000523981,
7.76141,0.442514,0.299797,0.162522,-0.000277934,0.218195,0.024448,0.016922,0.0594598,-0.000486402,
7.78093,0.457236,0.307211,0.167589,-0.000309471,0.2162,0.0244575,0.01721,0.0600994,-0.000557671,
7.80018,0.472331,0.314445,0.174374,-0.000344194,0.214069,0.0245436,0.0175689,0.0605764,-0.000644153,
7.8194,0.487445,0.321909,0.179521,-0.000368461,0.211818,0.0245682,0.0177249,0.0612644,-0.000655845,
7.8385,0.502711,0.329678,0.186191,-0.000418073,0.209353,0.0247328,0.0181777,0.0617347,-0.000804033,
7.8592,0.518766,0.3381,0.191601,-0.000423492,0.206709,0.0246723,0.0183121,0.0623032,-0.00078386,
7.88152,0.535577,0.346401,0.199335,-0.000461134,0.203949,0.0246498,0.0183935,0.0630401,-0.000808182,
7.90376,0.552504,0.355834,0.205583,-0.000472364,0.2006,0.0245984,0.0185491,0.0635186,-0.000872915,
7.926,0.569434,0.364567,0.213138,-0.000479929,0.197447,0.0245822,0.0187205,0.064473,-0.000918293,
7.94822,0.586373,0.374126,0.21979,-0.000381375,0.193685,0.0245641,0.0188521,0.0649475,-0.000984941,
7.97044,0.603323,0.383351,0.227347,-0.00021773,0.190048,0.0245724,0.0190675,0.0660239,-0.00102468,
7.99266,0.620272,0.393192,0.234417,-9.09747e-05,0.1858,0.0245979,0.0191819,0.066383,-0.00106089,
8.01487,0.637239,0.403057,0.242213,5.68965e-06,0.18157,0.0246032,0.019418,0.0674696,-0.00112179,
8.03705,0.654244,0.413414,0.249727,2.64074e-06,0.176726,0.0246073,0.0195224,0.0676828,-0.00118827,
8.0591,0.671416,0.424029,0.257794,-6.28433e-06,0.171791,0.0245797,0.0197884,0.0688914,-0.00124998,
8.08102,0.68875,0.435328,0.265536,-0.000145898,0.166145,0.0245936,0.0199502,0.0688424,-0.00135514,
8.10293,0.706102,0.446872,0.273966,-0.000204326,0.160282,0.0245919,0.020231,0.0701213,-0.00141457,
8.12482,0.723467,0.45896,0.281989,-0.000357651,0.153812,0.0246235,0.0203542,0.0699274,-0.00152449,
8.14662,0.740961,0.471662,0.290885,-0.000433997,0.146841,0.0246458,0.0206222,0.0712881,-0.00159381,
8.1683,0.758585,0.485206,0.29884,-0.000650049,0.139271,0.024697,0.0208146,0.0708469,-0.00174515,
8.18998,0.77622,0.499236,0.308115,-0.000726238,0.131015,0.0247313,0.0210759,0.0723283,-0.00181438,
8.21164,0.793889,0.514457,0.316122,-0.000955746,0.122065,0.0248021,0.0212682,0.0716618,-0.00198683,
8.23321,0.811647,0.530271,0.325395,-0.00104752,0.112281,0.02489,0.0215582,0.0731933,-0.00207025,
8.25467,0.829551,0.547546,0.333027,-0.00125981,0.101782,0.0250064,0.0217879,0.0721554,-0.00226143,
8.27605,0.847551,0.565811,0.341766,-0.00133395,0.0901273,0.0251555,0.0221263,0.0736165,-0.00237442,
8.29741,0.865565,0.585402,0.348488,-0.00155173,0.0779303,0.0253309,0.0223852,0.0721954,-0.0026048,
8.31875,0.883612,0.606171,0.356195,-0.00168315,0.0643107,0.0255449,0.0227338,0.0736033,-0.00272369,
8.34004,0.901713,0.628125,0.360969,-0.00187785,0.0505105,0.025782,0.0230371,0.0716683,-0.00300971,
8.36132,0.919832,0.651337,0.366802,-0.00201662,0.0350598,0.02604,0.0234445,0.0729447,-0.00314974,
8.38262,0.937923,0.67556,0.368748,-0.00226253,0.0198084,0.0263112,0.0237702,0.0705105,-0.00351082,
8.40392,0.95601,0.700711,0.371795,-0.00239623,0.00290567,0.026585,0.0242125,0.0715804,-0.00368952,
8.42537,0.973918,0.726702,0.36964,-0.00264472,-0.013149,0.0268824,0.0246378,0.0685644,-0.00414215,
8.44717,0.991404,0.752707,0.369785,-0.00275136,-0.0308719,0.0272154,0.0250522,0.0696027,-0.00428288,
8.4692,1.0086,0.779527,0.363649,-0.00294797,-0.047417,0.0275728,0.0254773,0.0664245,-0.00472439,
8.49131,1.0257,0.805331,0.35961,-0.00304861,-0.0647635,0.0279403,0.0258812,0.0671781,-0.00490086,
8.51351,1.04268,0.831791,0.348226,-0.00328232,-0.0804388,0.02818,0.0264375,0.0634758,-0.00543279,
8.53631,1.05885,0.856042,0.339332,-0.00341115,-0.0960654,0.0284472,0.0268513,0.0635477,-0.00562469,
8.55968,1.07419,0.880055,0.325255,-0.00354114,-0.110583,0.028728,0.0272454,0.0607436,-0.00600068,
8.58315,1.08935,0.901622,0.312183,-0.0036273,-0.123679,0.0290549,0.0277062,0.0606288,-0.0061826,
8.6068,1.10429,0.92081,0.293774,-0.00373403,-0.133911,0.0290846,0.0282127,0.0574426,-0.00657536,
8.63145,1.11747,0.938669,0.278238,-0.00384307,-0.14367,0.0290488,0.0286083,0.0565469,-0.00669123,
8.65701,1.12888,0.954531,0.260356,-0.003855,-0.15303,0.0292604,0.0285908,0.0554277,-0.00682948,
8.68268,1.13992,0.968237,0.243807,-0.00399659,-0.159363,0.0292561,0.029166,0.0545779,-0.00680019,
8.70879,1.14992,0.978594,0.224574,-0.00398742,-0.164186,0.0292696,0.0290926,0.0532277,-0.00688388,
8.73574,1.15735,0.989234,0.209158,-0.00411851,-0.168605,0.0289496,0.0293022,0.0525109,-0.00667982,
8.76321,1.16268,0.99759,0.191707,-0.00402327,-0.17328,0.0290822,0.0287007,0.0527855,-0.00663023,
8.7907,1.16779,1.00424,0.176864,-0.00415008,-0.174649,0.0288741,0.0288929,0.0520929,-0.00619936,
8.81837,1.17148,1.0087,0.159945,-0.00405392,-0.175904,0.0288619,0.0283002,0.0518677,-0.00615951,
8.84627,1.17329,1.01345,0.146994,-0.00411082,-0.176765,0.0286412,0.0280022,0.052199,-0.00562756,
8.8742,1.17456,1.01569,0.131391,-0.00395075,-0.176213,0.0287545,0.0272617,0.052232,-0.00551627,
8.90214,1.1755,1.0173,0.119628,-0.00401845,-0.174723,0.0285702,0.0268945,0.0523548,-0.00499258,
8.9301,1.17589,1.01768,0.105319,-0.00383402,-0.172506,0.0287125,0.0260597,0.0523547,-0.0049208,
8.95806,1.17588,1.01704,0.0952491,-0.00382724,-0.169591,0.0285513,0.0255502,0.0525209,-0.00445631,
8.98602,1.17588,1.0161,0.0822781,-0.00369435,-0.166068,0.0287637,0.024699,0.0524847,-0.00444697,
9.01398,1.17588,1.01321,0.073879,-0.00371655,-0.161636,0.0286209,0.024236,0.0523023,-0.00409264,
9.04195,1.17588,1.01148,0.0624133,-0.00365298,-0.157288,0.0288767,0.0234028,0.0523242,-0.00416371,
9.05593,1.17589,0,0,0,-0.156299,0,0,0,0,
-0.056063,1.18246,0,0,0,-0.170127,0,0,0,0,
-0.0420473,1.18245,1.01535,0.0954554,-0.00394024,-0.167523,0.0284924,0.0261212,0.0511605,-0.00478965,
-0.0140158,1.18245,1.01483,0.0827298,-0.00382603,-0.16421,0.028692,0.025291,0.0511881,-0.00475231,
0.014018,1.18245,1.01186,0.0743793,-0.0038054,-0.159964,0.0285339,0.0248343,0.0509866,-0.00440317,
0.0420541,1.18245,1.01053,0.0631283,-0.00377345,-0.15581,0.0287682,0.0240189,0.0510509,-0.00444178,
0.0700916,1.18246,1.00577,0.0564258,-0.00374318,-0.1505,0.0286546,0.0236547,0.0505721,-0.00417702,
0.0981247,1.18207,1.00406,0.0467577,-0.00374225,-0.145929,0.0289369,0.0228891,0.0507534,-0.0042438,
0.126142,1.18109,0.997911,0.041434,-0.00370718,-0.1402,0.0289013,0.0224901,0.0502942,-0.00408984,
0.154146,1.17978,0.996325,0.0333479,-0.00371919,-0.135642,0.0293098,0.021814,0.0507889,-0.00417193,
0.182142,1.17797,0.9887,0.0292546,-0.00370341,-0.129516,0.0294257,0.0214443,0.0501022,-0.0040059,
0.209926,1.17424,0.987422,0.022742,-0.00365513,-0.125245,0.0299087,0.0207044,0.0508985,-0.00407948,
0.237495,1.16905,0.97812,0.0187067,-0.00353068,-0.119568,0.0305246,0.0199675,0.0511285,-0.00427006,
