x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
80.0,-200.0,98.0,36.8,2.4,1.24,5.92,4.84,4.51,15.8,-0.221,-225.0,-102.0,0.433,-128.0,-2.88,-99.2,-69.1
80.0,-200.0,118.0,36.0,2.29,1.9,5.94,4.65,4.54,14.4,-0.802,-239.0,-90.8,12.4,-112.0,5.5,-92.3,-66.9
80.0,-200.0,138.0,36.3,2.28,2.63,5.61,4.36,4.27,12.2,-0.74,-222.0,-75.1,2.44,-92.1,2.6,-75.3,-65.5
80.0,-200.0,158.0,37.0,2.49,3.15,4.91,3.94,3.77,9.67,-0.301,-152.0,-66.2,4.55,-74.0,2.83,-62.9,-44.3
80.0,-200.0,178.0,37.9,2.66,3.39,4.43,3.51,3.31,7.62,-0.453,-118.0,-49.0,-1.66,-53.7,3.25,-45.4,-28.9
80.0,-200.0,198.0,38.0,2.55,3.69,4.33,3.48,3.18,7.79,0.377,-105.0,-44.7,-7.43,-47.9,-2.95,-40.1,-28.3
80.0,-200.0,218.0,38.9,2.77,4.53,3.94,3.26,2.97,6.87,0.281,-81.8,-34.9,-7.83,-38.5,-6.39,-31.3,-23.0
80.0,-200.0,238.0,38.4,3.18,5.04,4.4,4.39,3.49,8.81,1.7,-105.0,-95.7,-26.4,-38.2,-17.4,-39.1,-36.0
80.0,-200.0,258.0,40.3,6.97,7.96,3.78,3.07,2.71,5.05,-1.23,-98.2,-57.1,7.35,-31.6,7.16,-31.6,-21.3
80.0,-200.0,278.0,41.4,11.1,5.27,0.486,0.464,0.549,0.033,-0.016,-0.009,-0.043,0.069,-0.021,0.018,-0.013,-0.006
80.0,-200.0,298.0,40.8,11.0,1.69,0.347,0.329,0.397,0.014,-0.003,-0.007,-0.022,0.007,-0.014,-0.004,-0.008,-0.002
80.0,-200.0,318.0,40.6,9.66,-0.54,0.317,0.321,0.322,0.008,0.0,-0.005,-0.012,-0.004,-0.013,-0.004,-0.008,-0.002
80.0,-200.0,338.0,40.6,8.27,-1.84,0.31,0.335,0.306,0.008,-0.004,-0.005,-0.018,-0.01,-0.014,-0.004,-0.01,-0.001
80.0,-200.0,358.0,40.7,7.14,-2.59,0.309,0.305,0.291,0.006,0.0,-0.006,-0.018,-0.015,-0.011,-0.006,-0.008,-0.006
80.0,-200.0,378.0,40.9,6.12,-3.05,0.319,0.319,0.268,0.007,-0.002,-0.005,-0.016,-0.008,-0.015,-0.002,-0.007,-0.002
80.0,-200.0,398.0,40.9,5.26,-3.12,0.313,0.305,0.262,0.008,-0.001,0.0,-0.017,-0.009,-0.015,-0.004,-0.009,-0.002
80.0,-200.0,418.0,41.0,4.76,-3.07,0.316,0.314,0.252,0.009,0.001,-0.005,-0.023,-0.009,-0.016,-0.003,-0.012,-0.002
80.0,-200.0,438.0,41.1,4.17,-2.92,0.323,0.328,0.25,0.01,-0.001,-0.005,-0.021,-0.008,-0.018,-0.004,-0.013,-0.002
80.0,-200.0,488.0,41.3,3.08,-2.52,0.342,0.316,0.265,0.002,-0.002,-0.533,-0.013,-0.009,-0.019,-0.012,-0.007,-0.002
80.0,-200.0,538.0,41.3,2.19,-2.14,0.321,0.339,0.267,-0.001,0.0,-0.008,-0.015,-0.01,-0.018,-0.004,-0.009,-0.001
80.0,-180.0,28.0,31.0,1.66,1.18,3.58,3.6,3.25,0.05,-0.85,0.902,7.36,-4.06,0.703,-2.4,6.47,-3.43
80.0,-180.0,38.0,29.7,0.979,1.71,4.44,4.23,3.82,-1.25,4.8,-57.0,18.1,-46.0,1.08,-36.9,-17.0,-35.2
80.0,-180.0,58.0,11.9,-1.76,0.619,6.04,6.08,6.72,3.66,19.3,7.07,34.4,1.86,4.5,9.04,9.05,5.01
80.0,-180.0,78.0,5.48,-1.07,-1.69,6.36,6.12,6.07,10.8,8.03,-148.0,82.9,20.4,-1.05,-25.5,-14.0,-23.3
80.0,-180.0,98.0,2.12,-2.03,-1.75,7.25,6.19,6.34,11.2,6.52,-119.0,56.4,18.1,21.1,4.05,-14.1,-33.6
80.0,-180.0,118.0,-0.589,-2.86,0.051,7.57,6.24,6.18,11.5,1.52,-81.6,68.4,25.2,36.3,0.732,7.6,-12.1
80.0,-180.0,138.0,-2.12,-2.8,2.87,7.51,6.12,6.09,10.0,-1.04,2.9,91.5,-38.7,39.4,-38.8,6.83,2.95
80.0,-180.0,158.0,-1.15,-2.27,5.65,7.29,5.71,5.74,9.44,-5.19,21.6,46.5,0.587,50.9,-32.1,6.95,5.08
80.0,-180.0,178.0,0.301,-1.53,7.26,6.61,5.51,5.43,11.3,-4.45,-1.87,49.9,57.4,36.4,-1.47,22.3,6.13
80.0,-180.0,198.0,2.19,-1.63,7.68,5.35,4.79,4.63,7.95,-5.49,-10.2,46.7,25.7,16.0,15.3,4.81,4.72
80.0,-180.0,218.0,4.62,-4.03,8.5,5.09,7.35,4.77,-4.61,-8.57,7.93,-193.0,3.72,-89.0,2.23,64.3,12.9
80.0,-180.0,238.0,20.2,-0.624,9.38,9.15,9.91,7.33,-43.2,-29.3,241.0,18.7,-81.0,-24.1,-74.1,-1.16,99.8
80.0,-180.0,258.0,39.5,8.22,12.8,6.02,4.29,5.09,-1.68,-6.06,-318.0,9.14,-1.78,18.2,63.3,-45.6,-85.9
80.0,-180.0,278.0,34.9,18.5,6.47,4.43,1.57,3.53,1.04,-5.3,-76.0,-4.56,33.2,-5.52,22.9,-5.62,-26.0
80.0,-180.0,298.0,39.9,14.1,0.035,0.34,0.344,0.493,0.006,-0.005,-0.019,-0.012,0.013,-0.025,0.002,-0.006,-0.002
80.0,-180.0,318.0,40.1,10.9,-2.27,0.295,0.313,0.365,0.002,-0.004,-0.01,-0.016,-0.005,-0.015,-0.002,-0.004,-0.001
80.0,-180.0,338.0,40.3,8.9,-3.17,0.286,0.302,0.284,0.003,-0.001,-0.009,-0.018,-0.007,-0.015,-0.004,-0.006,-0.002
80.0,-180.0,358.0,40.5,7.4,-3.52,0.293,0.306,0.277,0.006,0.0,-0.008,-0.011,-0.006,-0.02,-0.003,-0.006,-0.001
80.0,-180.0,378.0,40.7,6.31,-3.72,0.298,0.315,0.27,0.005,-0.001,-0.004,-0.014,-0.007,-0.015,-0.004,-0.009,-0.002
80.0,-180.0,398.0,40.7,5.32,-3.66,0.314,0.299,0.276,0.005,-0.002,-0.007,-0.013,-0.01,-0.017,-0.004,-0.009,-0.003
80.0,-180.0,418.0,40.9,4.75,-3.52,0.317,0.307,0.271,0.006,0.0,-0.006,-0.019,-0.01,-0.016,-0.003,-0.01,-0.002
80.0,-180.0,438.0,41.0,4.18,-3.37,0.32,0.328,0.259,0.006,-0.001,-0.004,-0.019,-0.011,-0.019,-0.004,-0.009,-0.001
80.0,-180.0,488.0,41.2,3.05,-2.92,0.322,0.318,0.259,0.0,0.0,-0.008,-0.014,-0.007,-0.018,-0.005,-0.004,-0.001
80.0,-180.0,538.0,41.3,2.22,-2.37,0.32,0.339,0.267,-0.002,0.0,-0.012,-0.014,-0.009,-0.018,-0.005,-0.009,-0.003
80.0,-160.0,28.0,31.8,1.15,1.66,3.85,3.45,3.35,-2.06,-0.636,0.083,-2.25,-6.8,-3.38,-0.437,2.74,-4.89
80.0,-160.0,38.0,30.6,0.814,2.06,4.84,4.1,4.1,-1.17,5.15,-47.7,-16.9,-54.6,-6.34,-39.5,-15.0,-37.6
80.0,-160.0,58.0,12.3,-2.28,2.0,6.46,6.84,6.87,1.84,22.2,-29.9,-8.19,0.98,-19.7,-1.19,-31.1,-16.3
80.0,-160.0,78.0,-0.041,-3.37,-2.09,6.95,6.01,5.91,8.01,8.43,-117.0,-36.0,42.0,-7.15,-17.5,-35.4,-16.0
80.0,-160.0,98.0,-4.85,-4.55,-1.57,7.2,6.09,5.77,8.23,2.91,24.9,1.59,4.12,15.9,19.3,-2.6,0.814
80.0,-160.0,118.0,-7.14,-4.76,0.922,6.3,5.83,5.46,5.72,1.92,65.6,18.3,-25.1,20.4,4.24,8.48,9.91
80.0,-160.0,138.0,-7.48,-4.4,3.65,6.02,5.57,5.19,4.22,-0.776,33.4,13.4,-20.7,2.66,-6.16,1.12,3.14
80.0,-160.0,158.0,-6.44,-3.11,5.65,5.71,5.14,4.59,2.34,-1.11,2.5,2.54,-9.24,7.09,-4.65,5.48,-4.65
80.0,-160.0,178.0,-4.38,-2.41,6.5,5.44,4.69,4.4,0.609,-5.04,4.3,-1.22,-11.0,6.12,-9.55,1.27,1.34
80.0,-160.0,198.0,-0.677,-2.87,5.54,5.95,5.38,5.17,1.45,-8.81,-35.8,-60.7,-59.2,-7.51,-17.4,-24.8,2.22
80.0,-160.0,218.0,27.9,-6.0,-6.39,8.1,6.8,9.07,-10.6,-38.2,-207.0,218.0,258.0,88.1,172.0,-103.0,-171.0
80.0,-160.0,238.0,39.0,-14.4,-2.68,3.21,2.6,3.67,0.083,-1.46,-2.63,4.1,16.0,1.13,6.18,-1.5,-1.68
80.0,-160.0,258.0,36.3,32.2,9.62,3.21,2.27,6.06,1.67,4.05,-8.44,1.83,35.8,0.413,13.1,0.131,-5.96
80.0,-160.0,278.0,29.6,23.8,-3.04,3.91,1.96,4.07,0.09,-0.757,-21.6,4.56,25.0,-0.353,6.68,-4.37,4.83
80.0,-160.0,298.0,38.5,15.4,-5.0,0.331,0.377,0.513,-0.005,-0.019,-0.004,-0.009,0.041,-0.016,0.001,-0.007,-0.002
80.0,-160.0,318.0,39.3,11.3,-5.3,0.317,0.308,0.331,0.001,-0.005,-0.006,-0.01,-0.005,-0.018,-0.004,-0.003,0.0
80.0,-160.0,338.0,39.9,8.98,-5.12,0.3,0.305,0.275,0.003,-0.004,-0.014,-0.016,-0.005,-0.018,-0.002,-0.007,-0.003
80.0,-160.0,358.0,40.2,7.38,-4.92,0.277,0.304,0.252,0.006,0.0,-0.013,-0.01,-0.002,-0.02,-0.004,-0.006,-0.002
80.0,-160.0,378.0,40.4,6.23,-4.71,0.284,0.314,0.255,0.005,0.0,-0.009,-0.014,-0.004,-0.02,-0.002,-0.008,-0.002
80.0,-160.0,398.0,40.7,5.3,-4.57,0.295,0.293,0.257,0.006,0.0,0.001,-0.012,-0.005,-0.019,-0.004,-0.009,-0.002
80.0,-160.0,418.0,40.8,4.65,-4.33,0.305,0.313,0.256,0.003,0.001,-0.01,-0.018,-0.006,-0.018,-0.003,-0.009,-0.002
80.0,-160.0,438.0,40.9,4.06,-3.98,0.31,0.312,0.259,0.009,0.002,-0.012,-0.014,-0.006,-0.023,-0.005,-0.012,-0.003
80.0,-160.0,488.0,41.2,2.9,-3.34,0.314,0.32,0.256,0.002,0.0,-0.012,-0.015,-0.008,-0.018,-0.005,-0.007,-0.001
80.0,-160.0,538.0,41.3,2.15,-2.69,0.314,0.338,0.247,-0.002,-0.002,-0.012,-0.014,-0.006,-0.02,-0.005,-0.007,-0.002
80.0,-140.0,28.0,34.8,0.738,1.22,4.16,3.58,3.45,-3.3,0.767,-12.3,-2.6,-14.2,-3.32,-5.6,-0.92,-10.4
80.0,-140.0,38.0,32.6,0.453,1.75,5.71,4.65,4.48,-0.684,9.46,-120.0,-27.2,-70.0,-26.9,-81.6,-40.8,-69.6
80.0,-140.0,58.0,11.3,-2.6,1.23,7.37,7.34,7.4,6.87,24.9,-128.0,22.5,21.1,-29.4,-6.79,-48.9,-11.8
80.0,-140.0,78.0,-3.54,-4.07,-3.17,7.79,6.86,6.5,7.64,8.71,41.2,12.7,30.3,-1.52,37.1,-18.6,22.6
80.0,-140.0,98.0,-8.45,-5.01,-1.77,6.59,6.31,6.01,4.38,2.94,92.7,37.8,1.13,14.1,19.6,13.6,22.2
80.0,-140.0,118.0,-9.3,-4.94,1.14,6.11,6.06,5.67,3.32,0.306,58.0,34.4,-13.1,8.39,9.28,19.8,29.1
80.0,-140.0,138.0,-8.57,-3.9,3.5,6.07,5.77,5.38,0.6,-2.22,40.2,-0.658,-17.1,0.064,9.32,6.35,7.34
80.0,-140.0,158.0,-6.65,-2.02,5.01,6.06,5.46,5.04,-1.24,-5.4,19.2,-7.46,-16.3,-5.58,-10.3,6.76,3.54
80.0,-140.0,178.0,-3.88,-0.76,5.38,5.93,5.09,4.99,-3.58,-8.05,-14.0,-14.1,-12.1,-4.34,-4.68,-3.93,-2.27
80.0,-140.0,198.0,6.84,-1.08,-1.25,7.36,7.41,8.44,-5.19,-24.6,-68.8,-50.4,-242.0,2.32,-5.54,-27.8,35.3
80.0,-140.0,218.0,38.4,-1.8,-17.1,3.57,1.98,4.93,0.602,-5.76,-35.1,7.83,151.0,2.16,42.7,-0.547,-56.4
80.0,-140.0,238.0,32.7,-2.26,-26.5,2.86,2.45,2.64,-2.28,0.164,-4.2,4.93,0.46,2.34,0.202,-2.31,-0.937
80.0,-140.0,258.0,27.9,14.9,-27.9,3.24,3.08,2.71,-2.23,0.215,-6.12,6.59,-2.03,3.3,0.836,-3.63,0.631
80.0,-140.0,278.0,35.4,17.1,-16.4,1.09,0.703,1.07,-0.062,-0.514,-2.17,0.174,2.02,0.042,1.42,-0.023,-1.21
80.0,-140.0,298.0,37.8,13.3,-10.5,0.335,0.406,0.367,-0.013,-0.027,-0.017,-0.008,0.006,-0.014,0.001,-0.008,-0.005
80.0,-140.0,318.0,38.9,10.5,-8.48,0.307,0.345,0.311,-0.003,-0.008,-0.003,-0.015,-0.003,-0.014,-0.001,-0.007,-0.003
80.0,-140.0,338.0,39.5,8.46,-7.36,0.311,0.323,0.272,0.001,-0.002,-0.007,-0.015,-0.008,-0.02,-0.003,-0.005,-0.001
80.0,-140.0,358.0,40.0,6.92,-6.67,0.295,0.299,0.257,0.008,-0.002,-0.015,-0.015,-0.005,-0.016,-0.004,-0.009,-0.001
80.0,-140.0,378.0,40.3,5.89,-6.0,0.285,0.31,0.258,0.006,-0.001,-0.013,-0.013,-0.006,-0.018,-0.003,-0.01,-0.002
80.0,-140.0,398.0,40.5,5.05,-5.51,0.292,0.289,0.244,0.005,0.001,-0.002,-0.015,-0.008,-0.017,-0.005,-0.007,-0.001
80.0,-140.0,418.0,40.7,4.38,-5.04,0.303,0.315,0.223,0.01,-0.001,-0.004,-0.018,-0.005,-0.017,-0.004,-0.011,-0.001
80.0,-140.0,438.0,40.9,3.83,-4.59,0.307,0.32,0.241,0.009,-0.001,-0.006,-0.015,-0.004,-0.02,-0.004,-0.011,-0.002
80.0,-140.0,488.0,41.2,2.75,-3.67,0.31,0.325,0.257,0.003,0.002,-0.004,-0.019,-0.01,-0.021,-0.005,-0.009,-0.004
80.0,-140.0,538.0,41.3,1.93,-2.87,0.316,0.337,0.242,-0.004,0.002,-0.013,-0.01,-0.007,-0.02,-0.006,-0.006,-0.003
80.0,-120.0,28.0,37.8,-0.561,1.06,3.88,3.526,3.28,-3.147,1.13,-25.0,14.609,-16.5,5.538,-8.71,-11.478,-11.6
80.0,-120.0,38.0,34.6,-0.524,1.55,5.85,5.082,4.55,-1.454,9.57,-162.0,-12.427,-87.4,-20.228,-92.4,-66.486,-77.8
80.0,-120.0,58.0,9.83,-3.069,0.211,8.78,8.15,8.29,11.653,33.6,-244.0,18.465,36.0,-16.518,-38.4,-67.309,-22.3
80.0,-120.0,78.0,-6.47,-4.456,-3.54,7.93,6.931,6.98,4.728,6.97,151.0,66.369,116.0,27.414,54.5,33.359,68.7
80.0,-120.0,98.0,-10.3,-4.775,-1.95,6.43,6.197,6.17,1.714,0.797,78.9,45.589,7.57,17.309,5.19,15.619,25.3
80.0,-120.0,118.0,-10.5,-4.029,0.86,6.27,5.854,5.75,-0.072,-2.34,48.7,19.107,-2.58,-0.082,-3.94,8.315,20.8
80.0,-120.0,138.0,-8.4,-2.443,3.03,6.41,5.92,5.59,0.005,-6.05,75.1,-10.307,-0.685,-19.598,-13.8,2.605,9.12
80.0,-120.0,158.0,-5.15,-0.394,4.11,6.4,5.596,5.59,-3.056,-10.2,22.2,-18.341,-2.71,-14.692,-1.02,-0.075,0.243
80.0,-120.0,178.0,-1.39,0.993,3.51,6.32,5.167,5.55,-4.916,-11.7,-50.7,-26.057,9.77,-1.641,-1.87,-18.089,-29.4
80.0,-120.0,198.0,12.2,0.527,-6.02,6.37,7.425,8.49,-6.181,-20.8,-12.9,29.797,-108.0,9.541,-8.91,-8.528,8.11
80.0,-120.0,218.0,36.7,2.546,-19.0,2.67,2.079,3.23,0.074,-1.52,-4.43,-4.306,45.2,-1.779,10.8,-4.772,-11.4
80.0,-120.0,238.0,37.4,3.599,-23.0,0.859,0.764,0.956,-0.168,0.021,0.119,-0.245,0.423,-0.086,0.062,0.108,-0.049
80.0,-120.0,258.0,36.3,8.352,-22.6,0.552,0.69,0.552,-0.156,0.023,0.017,-0.061,-0.019,0.005,0.008,0.018,0.003
80.0,-120.0,278.0,36.9,10.82,-17.5,0.426,0.595,0.332,-0.126,-0.009,0.008,-0.072,-0.002,0.009,0.002,0.016,-0.002
80.0,-120.0,298.0,38.0,10.196,-13.3,0.356,0.547,0.288,-0.116,-0.012,-0.009,-0.079,-0.002,0.009,0.0,0.018,-0.002
80.0,-120.0,318.0,38.7,8.632,-10.8,0.32,0.503,0.279,-0.095,-0.005,0.003,-0.075,-0.003,0.015,-0.003,0.013,-0.001
80.0,-120.0,338.0,39.4,7.153,-9.18,0.318,0.484,0.25,-0.101,-0.002,-0.004,-0.062,-0.003,0.0,-0.002,0.018,0.0
80.0,-120.0,358.0,39.8,6.043,-7.94,0.302,0.497,0.265,-0.097,0.0,-0.014,-0.069,-0.007,0.009,-0.003,0.017,-0.003
80.0,-120.0,378.0,40.2,5.083,-7.05,0.282,0.48,0.228,-0.093,-0.002,-0.007,-0.066,-0.004,0.011,-0.003,0.016,-0.001
80.0,-120.0,398.0,40.4,4.241,-6.27,0.293,0.498,0.245,-0.091,0.0,-0.018,-0.072,-0.01,0.01,-0.005,0.016,-0.003
80.0,-120.0,418.0,40.6,3.586,-5.66,0.299,0.494,0.243,-0.096,-0.001,-0.005,-0.061,-0.007,0.003,-0.004,0.021,-0.002
80.0,-120.0,438.0,40.8,3.086,-5.12,0.304,0.481,0.219,-0.094,-0.002,-0.006,-0.058,-0.004,-0.008,-0.003,0.018,-0.001
80.0,-120.0,488.0,41.1,2.5,-3.93,0.305,0.335,0.254,0.001,0.0,-0.008,-0.017,-0.006,-0.02,-0.005,-0.008,-0.003
80.0,-120.0,538.0,41.2,1.8,-2.96,0.305,0.335,0.236,0.004,0.0,-0.012,-0.013,-0.005,-0.024,-0.005,-0.01,-0.001
80.0,-100.0,28.0,39.4,-0.634,1.0,3.61,3.1,3.06,-1.881,1.26,-29.6,15.713,-15.9,5.517,-8.69,-11.272,-12.8
80.0,-100.0,38.0,35.8,-0.29,1.52,5.79,5.047,4.48,-0.435,9.8,-189.0,5.452,-80.0,-17.867,-92.9,-75.038,-80.4
80.0,-100.0,58.0,8.94,-3.059,-0.188,9.17,8.88,8.68,13.225,33.2,-323.0,50.915,47.7,-25.661,-47.1,-62.515,-34.5
80.0,-100.0,78.0,-8.4,-4.614,-4.25,8.24,7.008,7.55,3.461,1.85,227.0,77.728,97.4,47.669,78.7,41.912,64.0
80.0,-100.0,98.0,-11.8,-4.735,-2.48,6.52,6.296,6.44,-0.628,-3.2,71.7,66.132,28.0,6.979,2.34,11.775,37.3
80.0,-100.0,118.0,-10.4,-3.87,0.113,6.68,6.007,6.1,-1.306,-7.09,50.7,29.506,43.1,-3.941,-13.4,4.457,13.8
80.0,-100.0,138.0,-6.91,-1.578,1.96,7.15,6.03,6.09,-2.515,-11.9,8.69,-16.5,40.0,-11.089,1.19,-3.45,-6.87
80.0,-100.0,158.0,-1.94,0.714,1.9,6.84,5.658,5.88,-4.227,-14.5,-124.0,-25.787,65.4,-18.058,60.0,-23.135,-59.7
80.0,-100.0,178.0,2.27,1.943,0.904,5.7,5.16,5.82,-6.49,-12.5,-129.0,-20.135,-4.99,16.166,49.2,-33.194,-51.6
80.0,-100.0,198.0,13.4,1.29,-7.3,5.41,6.633,7.45,-5.176,-17.5,22.1,38.477,-101.0,14.786,-25.4,-8.989,32.6
80.0,-100.0,218.0,32.9,4.178,-16.7,4.46,3.281,4.81,3.393,-9.96,-56.9,-37.741,111.0,-18.314,41.8,-28.818,-52.7
80.0,-100.0,238.0,37.5,4.895,-19.5,1.74,1.292,1.68,-0.106,-0.341,-4.09,-5.737,7.31,-1.513,2.14,-1.182,-2.5
80.0,-100.0,258.0,37.5,6.487,-19.1,1.11,0.729,0.904,-0.176,-0.077,-0.213,-0.254,0.329,-0.138,0.047,0.156,-0.04
80.0,-100.0,278.0,37.8,7.555,-16.8,0.785,0.591,0.617,-0.109,-0.025,0.143,-0.063,0.09,-0.013,0.003,0.02,0.027
80.0,-100.0,298.0,38.2,7.502,-14.1,0.61,0.537,0.476,-0.079,-0.015,0.001,-0.067,-0.043,-0.005,-0.013,0.019,0.011
80.0,-100.0,318.0,38.8,6.803,-11.8,0.52,0.503,0.416,-0.071,-0.014,-0.101,-0.081,-0.05,-0.01,-0.021,0.022,-0.01
80.0,-100.0,338.0,39.3,5.966,-10.1,0.416,0.515,0.361,-0.073,-0.004,-0.05,-0.078,0.015,-0.008,0.004,0.021,-0.014
80.0,-100.0,358.0,39.8,5.03,-8.85,0.327,0.502,0.292,-0.068,0.0,-0.01,-0.079,0.029,-0.004,0.006,0.02,-0.005
80.0,-100.0,378.0,40.1,4.504,-7.74,0.286,0.506,0.258,-0.061,-0.001,-0.011,-0.093,-0.006,-0.004,-0.002,0.02,-0.002
80.0,-100.0,398.0,40.3,3.727,-6.96,0.283,0.508,0.231,-0.059,-0.001,-0.008,-0.071,-0.005,-0.002,-0.004,0.016,-0.002
80.0,-100.0,418.0,40.5,3.153,-6.15,0.292,0.494,0.244,-0.062,0.001,-0.007,-0.064,-0.009,-0.007,-0.005,0.014,-0.003
80.0,-100.0,438.0,40.7,2.674,-5.43,0.3,0.494,0.233,-0.066,0.0,-0.007,-0.077,-0.007,-0.01,-0.004,0.021,-0.002
80.0,-100.0,488.0,41.0,2.2,-4.09,0.308,0.341,0.256,-0.001,0.0,-0.009,-0.013,-0.009,-0.016,-0.006,-0.01,-0.003
80.0,-100.0,538.0,41.2,1.62,-3.11,0.313,0.33,0.24,-0.002,0.0,-0.008,-0.01,-0.008,-0.022,-0.005,-0.006,-0.002
80.0,-80.0,28.0,40.2,-0.35,0.925,3.49,2.637,3.0,-0.844,1.82,-28.7,6.244,-16.1,2.676,-9.75,-10.576,-13.8
80.0,-80.0,38.0,35.9,-0.069,1.5,5.99,4.77,4.63,-0.095,11.6,-250.0,4.083,-101.0,-11.59,-117.0,-70.751,-102.0
80.0,-80.0,58.0,7.55,-2.625,-0.818,10.1,8.868,9.34,9.576,33.8,-346.0,52.543,78.6,-28.825,-6.34,-63.356,-32.8
80.0,-80.0,78.0,-9.89,-3.9,-4.61,8.2,7.066,7.73,3.65,0.367,273.0,114.332,115.0,43.283,61.1,58.808,96.0
80.0,-80.0,98.0,-12.2,-4.172,-2.81,6.79,6.082,6.69,-1.12,-6.28,33.0,56.378,48.7,0.603,-12.2,10.848,16.2
80.0,-80.0,118.0,-9.59,-3.163,-0.451,7.17,6.084,6.37,-0.521,-12.0,2.32,11.28,70.8,-9.171,-1.02,-9.09,-2.96
80.0,-80.0,138.0,-3.79,-0.791,0.459,7.38,6.143,6.23,-1.052,-15.4,-140.0,-7.018,104.0,-12.514,51.7,-25.998,-71.9
80.0,-80.0,158.0,1.78,1.46,-0.41,5.91,5.402,5.51,-5.272,-11.6,-228.0,-29.306,117.0,1.742,106.0,-44.685,-98.4
80.0,-80.0,178.0,6.03,1.664,-2.76,4.4,4.785,5.38,-5.02,-6.12,-84.6,-4.806,-39.9,17.894,21.2,-22.306,-22.2
80.0,-80.0,198.0,15.6,1.682,-9.42,5.18,6.104,7.44,-2.761,-15.9,15.5,9.827,-47.5,9.322,-15.5,-4.427,12.5
80.0,-80.0,218.0,31.7,4.541,-17.5,4.35,4.811,4.62,4.629,-8.24,-74.8,-54.881,112.0,-15.37,47.9,-31.137,-57.7
80.0,-80.0,238.0,35.7,4.463,-19.1,2.65,2.954,2.67,1.771,-2.19,-29.0,-36.43,30.0,-17.51,11.7,-19.868,-14.3
80.0,-80.0,258.0,37.6,5.079,-18.5,1.39,1.552,1.39,-0.219,-0.288,-2.58,-12.099,3.9,-3.552,1.1,-2.276,-1.24
80.0,-80.0,278.0,38.2,5.584,-16.5,0.737,0.695,0.76,-0.18,-0.046,0.468,-0.558,0.583,-0.268,0.105,0.241,0.005
80.0,-80.0,298.0,38.6,5.476,-14.2,0.464,0.527,0.472,-0.092,-0.008,0.082,-0.069,-0.004,-0.016,-0.014,0.03,0.018
80.0,-80.0,318.0,39.0,5.119,-12.3,0.381,0.497,0.364,-0.082,0.002,0.009,-0.076,-0.004,-0.016,-0.003,0.025,0.002
80.0,-80.0,338.0,39.4,4.8,-10.8,0.331,0.491,0.296,-0.076,0.002,0.0,-0.084,-0.001,-0.01,-0.001,0.024,0.0
80.0,-80.0,358.0,39.8,4.18,-9.42,0.309,0.505,0.263,-0.074,0.002,-0.012,-0.085,-0.011,-0.006,-0.005,0.024,-0.004
80.0,-80.0,378.0,40.1,3.628,-8.33,0.284,0.506,0.266,-0.07,-0.001,-0.01,-0.066,-0.005,0.005,-0.002,0.016,-0.001
80.0,-80.0,398.0,40.3,3.12,-7.32,0.281,0.483,0.234,-0.066,0.0,-0.005,-0.064,-0.009,-0.006,-0.004,0.019,-0.002
80.0,-80.0,418.0,40.5,2.661,-6.47,0.284,0.493,0.242,-0.07,-0.001,-0.003,-0.075,-0.006,-0.011,-0.004,0.022,-0.001
80.0,-80.0,438.0,40.7,2.179,-5.73,0.298,0.509,0.249,-0.073,-0.002,-0.001,-0.072,-0.006,-0.012,-0.004,0.021,0.0
80.0,-80.0,488.0,41.0,1.88,-4.3,0.309,0.336,0.253,0.002,0.0,-0.007,-0.012,-0.005,-0.022,-0.005,-0.008,-0.002
80.0,-80.0,538.0,41.2,1.42,-3.26,0.313,0.323,0.242,0.001,0.0,-0.009,-0.009,-0.01,-0.02,-0.006,-0.009,-0.002
80.0,-60.0,28.0,41.1,-0.118,0.998,3.35,2.301,2.95,-0.536,2.21,-37.3,4.061,-24.1,0.982,-17.1,-9.832,-20.0
80.0,-60.0,38.0,35.9,-0.007,1.48,6.1,4.583,4.68,0.451,13.1,-267.0,-11.582,-106.0,-11.139,-126.0,-77.59,-111.0
80.0,-60.0,58.0,6.86,-2.107,-0.966,10.7,8.797,9.55,12.668,31.0,-481.0,52.153,90.6,-47.75,-16.2,-58.967,-37.3
80.0,-60.0,78.0,-11.1,-3.323,-4.75,8.03,6.916,8.1,3.125,-3.0,260.0,96.996,142.0,64.009,44.4,67.231,97.5
80.0,-60.0,98.0,-12.4,-3.481,-3.22,6.96,5.995,6.64,-1.183,-7.78,44.1,47.135,76.2,3.761,-15.6,10.044,5.59
80.0,-60.0,118.0,-7.89,-2.439,-1.28,7.49,6.157,6.32,0.753,-14.2,-62.4,16.714,93.4,0.457,20.9,-7.302,-42.8
80.0,-60.0,138.0,-1.28,-0.425,-0.87,6.9,6.173,6.05,-0.035,-13.9,-279.0,-3.396,159.0,-7.582,126.0,-57.375,-111.0
80.0,-60.0,158.0,3.71,1.52,-1.87,4.56,5.003,4.75,-4.2,-5.31,-126.0,-7.496,63.8,15.404,69.7,-50.368,-58.9
80.0,-60.0,178.0,7.34,1.104,-4.29,3.65,4.759,5.2,-3.491,-3.76,0.395,2.176,-90.9,13.666,-11.3,-20.255,6.28
80.0,-60.0,198.0,15.3,1.666,-10.0,4.92,5.894,7.0,-0.801,-13.7,25.8,22.373,-45.8,11.9,-21.1,-4.13,18.6
