x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
-38.0,-100.0,298.0,39.1,5.06,-17.6,1.92,1.59,2.11,-0.179,-1.29,-19.4,-11.231,28.6,-2.32,10.7,-3.59,-15.0
-38.0,-100.0,308.0,40.0,5.17,-16.6,1.14,0.844,1.23,-0.23,-0.341,-1.63,-1.251,6.37,-0.212,3.2,0.321,-2.85
-38.0,-100.0,318.0,40.4,5.14,-15.4,0.73,0.594,0.722,-0.137,-0.088,0.368,-0.15,0.413,-0.062,0.004,0.073,0.111
-38.0,-100.0,328.0,40.7,5.11,-14.2,0.557,0.517,0.553,-0.108,-0.046,0.067,-0.085,0.161,-0.033,0.0,0.04,0.061
-38.0,-100.0,338.0,41.0,5.05,-13.0,0.473,0.469,0.426,-0.088,-0.023,0.013,-0.072,0.018,-0.023,-0.005,0.028,0.009
-38.0,-100.0,348.0,41.3,4.84,-12.0,0.436,0.447,0.372,-0.072,-0.019,-0.006,-0.068,-0.006,-0.017,-0.008,0.022,0.002
-38.0,-100.0,368.0,41.7,4.44,-10.1,0.415,0.458,0.309,-0.072,-0.012,-0.033,-0.07,-0.004,-0.013,-0.006,0.024,-0.001
-38.0,-100.0,388.0,41.9,4.01,-8.66,0.415,0.46,0.292,-0.067,-0.007,-0.034,-0.062,-0.002,-0.011,-0.006,0.021,-0.002
-38.0,-100.0,438.0,42.1,2.8,-5.83,0.397,0.434,0.271,-0.065,-0.008,-0.04,-0.059,-0.007,-0.01,-0.007,0.018,-0.002
-38.0,-100.0,538.0,41.9,1.45,-3.0,0.391,0.43,0.251,-0.062,-0.003,-0.045,-0.043,-0.005,-0.009,-0.007,0.016,-0.001
-38.0,-90.0,278.0,27.8,5.21,-14.2,6.04,5.504,6.39,5.424,-13.9,-137.0,-89.938,145.0,-32.174,63.2,-68.84,-80.9
-38.0,-90.0,288.0,33.7,4.26,-16.6,5.2,3.98,5.07,3.352,-11.0,-179.0,-70.568,181.0,-39.2,85.2,-65.093,-113.0
-38.0,-90.0,298.0,38.3,4.18,-17.4,3.42,2.328,3.35,0.164,-3.62,-104.0,-30.492,84.1,-10.308,40.0,-13.365,-50.4
-38.0,-90.0,308.0,40.1,4.31,-16.6,1.74,1.185,1.94,-0.284,-0.57,-5.02,-5.007,17.0,-0.946,4.71,-0.308,-4.94
-38.0,-90.0,318.0,40.6,4.3,-15.4,1.05,0.706,1.12,-0.188,-0.123,1.82,-0.307,1.86,-0.173,0.224,0.156,0.441
-38.0,-90.0,328.0,40.9,4.37,-14.2,0.708,0.56,0.702,-0.129,-0.044,0.367,-0.119,0.149,-0.064,0.015,0.055,0.123
-38.0,-90.0,338.0,41.1,4.38,-13.1,0.55,0.493,0.499,-0.095,-0.027,0.088,-0.081,0.034,-0.033,0.001,0.035,0.031
-38.0,-90.0,348.0,41.4,4.26,-12.1,0.468,0.477,0.422,-0.088,-0.021,0.013,-0.078,0.003,-0.02,-0.001,0.031,0.009
-38.0,-90.0,368.0,41.7,3.89,-10.4,0.421,0.46,0.321,-0.069,-0.016,-0.018,-0.055,-0.004,-0.005,-0.005,0.014,0.0
-38.0,-90.0,388.0,41.9,3.6,-8.82,0.407,0.455,0.276,-0.065,-0.011,-0.038,-0.053,-0.003,-0.011,-0.006,0.016,-0.001
-38.0,-90.0,438.0,42.1,2.52,-6.03,0.399,0.443,0.277,-0.064,-0.01,-0.046,-0.058,-0.01,-0.012,-0.01,0.019,-0.003
-38.0,-90.0,538.0,41.9,1.34,-3.02,0.392,0.42,0.246,-0.058,-0.007,-0.041,-0.04,-0.005,-0.01,-0.006,0.016,0.0
-38.0,-80.0,278.0,24.4,4.98,-12.6,6.7,6.682,7.67,5.923,-17.7,-72.2,-100.719,177.0,-21.224,41.9,-59.625,-71.6
-38.0,-80.0,288.0,30.5,3.71,-15.2,6.64,5.291,6.78,3.321,-19.4,-236.0,-83.049,311.0,-32.111,118.0,-98.854,-168.0
-38.0,-80.0,298.0,36.6,3.35,-16.8,4.98,3.552,4.95,1.344,-9.68,-227.0,-63.53,213.0,-27.784,109.0,-48.427,-143.0
-38.0,-80.0,308.0,39.7,3.5,-16.4,2.77,1.763,3.04,-0.105,-2.1,-55.9,-15.54,60.1,-5.755,25.3,-5.354,-33.5
-38.0,-80.0,318.0,40.7,3.57,-15.4,1.52,0.888,1.73,-0.264,-0.318,0.057,-1.629,13.6,-0.534,2.6,0.428,-1.36
-38.0,-80.0,328.0,41.0,3.69,-14.3,0.928,0.616,0.956,-0.16,-0.041,0.845,-0.161,1.08,-0.125,-0.027,0.109,0.433
-38.0,-80.0,338.0,41.2,3.77,-13.3,0.661,0.511,0.631,-0.111,-0.023,0.27,-0.078,0.131,-0.034,0.032,0.038,0.107
-38.0,-80.0,348.0,41.4,3.65,-12.3,0.515,0.475,0.485,-0.089,-0.014,0.037,-0.055,0.044,-0.023,0.005,0.028,0.021
-38.0,-80.0,368.0,41.8,3.38,-10.5,0.434,0.445,0.336,-0.071,-0.01,-0.026,-0.05,0.002,-0.011,-0.006,0.02,0.001
-38.0,-80.0,388.0,42.0,3.17,-8.98,0.408,0.435,0.266,-0.063,-0.011,-0.037,-0.053,-0.002,-0.016,-0.006,0.02,-0.001
-38.0,-80.0,438.0,42.1,2.24,-6.3,0.394,0.442,0.287,-0.067,-0.01,-0.04,-0.055,-0.008,-0.017,-0.009,0.019,0.0
-38.0,-80.0,538.0,41.9,1.26,-3.08,0.39,0.415,0.251,-0.061,-0.007,-0.045,-0.041,-0.007,-0.01,-0.008,0.014,-0.001
-38.0,-70.0,278.0,21.5,3.12,-11.1,7.12,6.61,8.35,3.639,-19.0,-19.3,-34.245,131.0,0.103,16.8,24.226,-34.4
-38.0,-70.0,288.0,27.7,2.56,-13.7,7.26,5.468,7.97,3.536,-23.5,-187.0,-40.771,389.0,-27.952,103.0,-72.204,-165.0
-38.0,-70.0,298.0,34.5,2.45,-15.7,6.25,3.41,6.31,0.664,-17.0,-324.0,-18.602,364.0,-8.777,171.0,-41.346,-224.0
-38.0,-70.0,308.0,39.0,2.75,-16.0,3.98,1.376,4.4,-0.186,-5.79,-144.0,-4.764,167.0,-1.029,81.2,-2.407,-102.0
-38.0,-70.0,318.0,40.7,3.12,-15.2,2.1,0.621,2.61,-0.145,-0.935,-10.1,-0.282,45.8,-0.24,14.7,0.22,-16.5
-38.0,-70.0,328.0,41.2,3.42,-14.3,1.19,0.479,1.33,-0.07,0.041,2.71,-0.053,3.41,-0.026,0.463,0.019,1.52
-38.0,-70.0,338.0,41.4,3.4,-13.3,0.792,0.455,0.813,-0.057,-0.004,1.2,-0.05,0.707,-0.024,0.175,0.015,0.295
-38.0,-70.0,348.0,41.6,3.36,-12.4,0.586,0.441,0.563,-0.059,-0.006,0.166,-0.052,0.104,-0.024,0.033,0.018,0.06
-38.0,-70.0,368.0,41.9,3.15,-10.7,0.451,0.435,0.352,-0.055,-0.013,-0.031,-0.056,0.009,-0.018,-0.003,0.017,0.003
-38.0,-70.0,388.0,42.0,3.0,-9.13,0.414,0.437,0.275,-0.051,-0.011,-0.04,-0.055,-0.004,-0.018,-0.006,0.016,-0.001
-38.0,-70.0,438.0,42.1,2.37,-6.56,0.389,0.455,0.273,-0.06,-0.009,-0.042,-0.068,-0.007,-0.029,-0.006,0.022,-0.001
-38.0,-70.0,538.0,41.9,1.31,-3.26,0.394,0.423,0.261,-0.051,-0.007,-0.033,-0.044,-0.007,-0.02,-0.007,0.016,-0.001
-38.0,-60.0,278.0,19.2,2.34,-9.84,7.35,6.472,8.93,-1.277,-21.7,8.22,-11.153,121.0,-21.745,-6.6,15.065,-19.8
-38.0,-60.0,288.0,25.2,1.91,-12.1,7.76,5.868,8.84,-0.854,-29.3,-151.0,-9.334,430.0,7.99,102.0,-71.223,-191.0
-38.0,-60.0,298.0,32.3,2.03,-14.4,7.33,3.523,7.52,-0.343,-24.3,-393.0,-2.529,510.0,-0.376,219.0,-42.336,-300.0
-38.0,-60.0,308.0,37.9,2.31,-15.3,5.11,1.504,5.61,-0.003,-10.3,-263.0,-1.389,308.0,-0.659,139.0,-4.992,-182.0
-38.0,-60.0,318.0,40.6,2.62,-15.0,2.73,0.688,3.54,-0.124,-1.86,-39.9,-1.103,102.0,-0.155,31.3,0.435,-39.3
-38.0,-60.0,328.0,41.3,2.87,-14.2,1.5,0.481,1.87,-0.075,0.032,2.17,-0.077,15.0,-0.041,2.32,0.037,2.78
-38.0,-60.0,338.0,41.5,2.87,-13.4,0.926,0.45,1.01,-0.062,0.004,1.14,-0.061,2.2,-0.035,0.502,0.03,0.173
-38.0,-60.0,348.0,41.6,2.89,-12.5,0.637,0.43,0.632,-0.06,0.012,0.211,-0.061,0.223,-0.035,0.071,0.026,0.111
-38.0,-60.0,368.0,41.9,2.73,-10.8,0.463,0.44,0.366,-0.062,-0.012,-0.016,-0.068,0.011,-0.031,-0.004,0.029,0.005
-38.0,-60.0,388.0,42.0,2.61,-9.36,0.414,0.442,0.285,-0.058,-0.012,-0.043,-0.07,-0.007,-0.035,-0.005,0.027,0.001
-38.0,-60.0,438.0,42.1,2.01,-6.61,0.398,0.464,0.263,-0.063,-0.006,-0.042,-0.059,-0.007,-0.038,-0.009,0.027,-0.001
-38.0,-60.0,538.0,41.9,1.18,-3.4,0.389,0.417,0.265,-0.057,-0.008,-0.03,-0.048,-0.001,-0.027,-0.006,0.024,0.004
-38.0,-50.0,278.0,17.5,1.2,-8.91,7.47,6.251,8.86,-2.697,-23.5,36.7,-7.701,29.0,4.608,-24.3,-22.921,13.7
-38.0,-50.0,288.0,23.6,1.52,-11.3,8.15,5.435,9.2,-2.661,-34.2,-120.0,23.497,418.0,17.024,80.2,-63.189,-190.0
-38.0,-50.0,298.0,30.7,1.74,-13.4,7.83,3.355,8.18,-0.926,-32.2,-402.0,17.792,601.0,12.554,253.0,-41.917,-363.0
-38.0,-50.0,308.0,36.9,1.96,-14.6,5.8,1.46,6.35,-0.146,-15.8,-327.0,4.916,426.0,2.618,197.0,-5.429,-262.0
-38.0,-50.0,318.0,40.4,2.22,-14.6,3.27,0.639,4.2,-0.066,-3.74,-65.7,-0.148,169.0,-0.14,57.2,-0.099,-78.5
-38.0,-50.0,328.0,41.4,2.42,-14.0,1.7,0.497,2.32,-0.069,-0.352,2.05,-0.069,38.6,-0.033,8.28,0.033,-4.78
-38.0,-50.0,338.0,41.6,2.42,-13.2,1.04,0.468,1.17,-0.064,0.096,2.28,-0.067,2.96,-0.036,0.75,0.026,1.17
-38.0,-50.0,348.0,41.7,2.41,-12.4,0.682,0.459,0.721,-0.061,0.011,0.331,-0.065,0.969,-0.036,0.059,0.027,0.167
-38.0,-50.0,368.0,41.9,2.37,-11.0,0.472,0.454,0.38,-0.066,-0.01,-0.021,-0.068,0.023,-0.033,0.003,0.026,0.011
-38.0,-50.0,388.0,42.1,2.26,-9.53,0.418,0.455,0.3,-0.057,-0.011,-0.036,-0.068,-0.009,-0.031,-0.004,0.023,0.002
-38.0,-50.0,438.0,42.1,1.71,-6.7,0.396,0.455,0.256,-0.06,-0.008,-0.039,-0.049,-0.004,-0.027,-0.007,0.023,-0.001
-38.0,-50.0,538.0,41.9,1.05,-3.43,0.395,0.409,0.259,-0.052,-0.007,-0.042,-0.05,-0.009,-0.028,-0.008,0.019,-0.001
-38.0,-40.0,278.0,16.6,1.45,-8.6,7.55,6.14,8.95,-2.94,-26.9,45.3,12.994,68.0,2.669,-26.1,-60.0,-9.56
-38.0,-40.0,288.0,22.7,1.28,-10.8,8.32,5.091,9.31,-3.288,-36.0,-117.0,34.344,388.0,21.2,80.0,-80.838,-177.0
-38.0,-40.0,298.0,29.9,1.39,-12.8,8.27,2.77,8.48,-0.504,-36.8,-457.0,18.702,613.0,8.961,299.0,-23.347,-381.0
-38.0,-40.0,308.0,36.7,1.58,-14.3,6.19,1.292,6.59,0.062,-18.3,-400.0,2.273,456.0,-0.383,241.0,-1.42,-305.0
-38.0,-40.0,318.0,40.3,1.89,-14.4,3.5,0.757,4.38,-0.058,-4.44,-103.0,2.826,175.0,-0.009,78.0,0.266,-93.9
-38.0,-40.0,328.0,41.4,2.05,-13.9,1.83,0.518,2.47,-0.07,-0.36,-1.42,-0.065,37.3,-0.032,9.08,0.04,-7.02
-38.0,-40.0,338.0,41.7,1.97,-13.1,1.06,0.474,1.23,-0.063,0.086,2.47,-0.059,4.11,-0.031,0.797,0.025,0.985
-38.0,-40.0,348.0,41.8,1.97,-12.4,0.701,0.469,0.747,-0.072,0.017,0.273,-0.06,0.669,-0.038,0.158,0.025,0.063
-38.0,-40.0,368.0,41.9,1.98,-11.0,0.477,0.457,0.389,-0.064,-0.007,-0.019,-0.055,0.021,-0.031,-0.001,0.025,0.009
-38.0,-40.0,388.0,42.1,1.89,-9.66,0.417,0.447,0.308,-0.064,-0.009,-0.033,-0.052,-0.007,-0.037,-0.004,0.023,0.001
-38.0,-40.0,438.0,42.1,1.42,-6.8,0.395,0.438,0.248,-0.064,-0.011,-0.033,-0.046,-0.004,-0.039,-0.008,0.026,-0.001
-38.0,-40.0,538.0,41.9,0.96,-3.46,0.39,0.415,0.261,-0.059,-0.007,-0.036,-0.053,-0.011,-0.028,-0.008,0.019,-0.001
-38.0,-30.0,278.0,16.9,1.3,-8.73,7.44,6.21,8.72,-2.656,-23.8,21.1,-11.776,44.4,7.362,-28.1,-50.914,1.38
-38.0,-30.0,288.0,23.0,1.05,-10.9,8.24,4.453,9.21,-0.258,-34.6,-123.0,12.409,367.0,-4.184,83.8,-52.915,-172.0
-38.0,-30.0,298.0,30.3,1.07,-13.0,8.02,2.277,8.34,0.018,-34.6,-415.0,6.281,620.0,0.843,268.0,-9.53,-365.0
-38.0,-30.0,308.0,36.9,1.3,-14.3,5.95,1.195,6.39,0.077,-16.4,-362.0,-1.495,430.0,-0.194,221.0,-0.452,-287.0
-38.0,-30.0,318.0,40.4,1.49,-14.4,3.27,0.722,4.24,-0.082,-3.53,-77.5,-0.2,162.0,-0.107,57.1,0.047,-77.2
-38.0,-30.0,328.0,41.5,1.65,-13.8,1.72,0.532,2.38,-0.074,-0.13,2.81,-0.08,35.6,-0.04,8.11,0.037,-3.58
-38.0,-30.0,338.0,41.7,1.59,-13.1,1.06,0.471,1.22,-0.071,0.032,2.42,-0.05,5.23,-0.049,1.47,0.03,-0.03
-38.0,-30.0,348.0,41.8,1.52,-12.3,0.695,0.455,0.717,-0.062,0.024,0.361,-0.049,0.337,-0.038,0.108,0.027,0.163
-38.0,-30.0,368.0,42.0,1.6,-11.0,0.473,0.439,0.403,-0.062,-0.003,-0.023,-0.044,0.03,-0.036,0.002,0.026,0.007
-38.0,-30.0,388.0,42.1,1.52,-9.76,0.417,0.439,0.303,-0.065,-0.011,-0.037,-0.046,-0.007,-0.044,-0.004,0.026,0.001
-38.0,-30.0,438.0,42.1,1.11,-6.88,0.397,0.418,0.243,-0.063,-0.009,-0.047,-0.049,-0.005,-0.032,-0.007,0.027,-0.001
-38.0,-30.0,538.0,41.9,0.77,-3.54,0.395,0.421,0.265,-0.061,-0.009,-0.042,-0.061,-0.009,-0.04,-0.01,0.026,-0.002
-38.0,-20.0,278.0,18.6,1.03,-9.55,7.47,5.844,8.54,-0.509,-21.8,28.3,21.926,95.0,0.252,-4.0,-49.684,-11.0
-38.0,-20.0,288.0,24.5,0.92,-11.6,7.95,4.212,8.91,0.173,-30.8,-145.0,-5.783,414.0,5.509,96.5,-53.569,-160.0
-38.0,-20.0,298.0,31.5,0.85,-13.5,7.58,2.398,7.71,0.37,-28.4,-410.0,-8.917,534.0,-0.785,239.0,-9.746,-319.0
-38.0,-20.0,308.0,37.6,1.01,-14.6,5.64,1.363,5.94,0.067,-14.7,-351.0,-2.611,383.0,-0.847,210.0,-0.219,-254.0
-38.0,-20.0,318.0,40.6,1.14,-14.5,2.98,0.829,3.86,-0.054,-3.03,-60.9,-0.341,134.0,-0.163,47.4,-0.102,-60.0
-38.0,-20.0,328.0,41.5,1.24,-13.8,1.6,0.56,2.14,-0.08,-0.085,0.172,-0.093,28.2,-0.074,5.16,0.038,-1.74
-38.0,-20.0,338.0,41.7,1.19,-13.1,1.0,0.474,1.09,-0.066,0.075,2.81,-0.06,1.83,-0.043,0.975,0.029,1.27
-38.0,-20.0,348.0,41.9,1.12,-12.3,0.659,0.444,0.698,-0.066,0.019,0.277,-0.05,0.73,-0.045,0.135,0.028,0.217
-38.0,-20.0,368.0,42.0,1.19,-11.0,0.472,0.426,0.394,-0.059,-0.003,-0.02,-0.045,0.018,-0.039,-0.001,0.026,0.005
-38.0,-20.0,388.0,42.1,1.12,-9.78,0.418,0.428,0.31,-0.062,-0.01,-0.046,-0.048,-0.006,-0.04,-0.006,0.032,0.001
-38.0,-20.0,438.0,42.1,0.85,-6.99,0.404,0.417,0.245,-0.06,-0.011,-0.037,-0.059,-0.006,-0.047,-0.007,0.027,0.0
-38.0,-20.0,538.0,41.9,0.6,-3.59,0.398,0.424,0.262,-0.064,-0.006,-0.047,-0.063,-0.008,-0.045,-0.009,0.026,-0.001
-38.0,-10.0,278.0,20.6,1.29,-10.7,7.33,6.354,8.3,-0.083,-23.8,-10.2,-0.132,128.0,1.668,17.0,-63.369,-43.4
-38.0,-10.0,288.0,27.0,0.86,-12.9,7.43,4.603,8.01,1.854,-25.3,-186.0,-39.314,364.0,-22.388,111.0,-69.523,-177.0
-38.0,-10.0,298.0,33.4,0.64,-14.4,6.78,2.794,6.86,0.628,-20.9,-349.0,-22.847,449.0,-7.864,191.0,-18.941,-250.0
-38.0,-10.0,308.0,38.6,0.62,-15.1,4.72,1.676,4.92,-0.119,-9.15,-237.0,-6.313,227.0,-1.074,124.0,-2.197,-151.0
-38.0,-10.0,318.0,41.0,0.7,-14.6,2.48,0.925,3.11,-0.133,-1.84,-33.5,-0.528,81.6,-0.249,28.0,0.012,-36.4
-38.0,-10.0,328.0,41.6,0.84,-13.9,1.34,0.587,1.71,-0.085,-0.133,1.45,-0.109,14.4,-0.077,4.3,0.033,-2.05
-38.0,-10.0,338.0,41.7,0.77,-13.2,0.833,0.474,0.94,-0.068,0.008,0.811,-0.066,1.88,-0.051,0.219,0.029,0.219
-38.0,-10.0,348.0,41.8,0.71,-12.5,0.615,0.434,0.613,-0.067,0.007,0.174,-0.06,0.164,-0.048,0.064,0.031,0.094
-38.0,-10.0,368.0,42.0,0.76,-11.1,0.461,0.422,0.368,-0.064,-0.007,-0.03,-0.058,0.015,-0.048,-0.001,0.028,0.004
-38.0,-10.0,388.0,42.1,0.79,-9.81,0.419,0.416,0.3,-0.062,-0.012,-0.042,-0.055,-0.007,-0.039,-0.008,0.025,-0.001
-38.0,-10.0,438.0,42.1,0.64,-7.14,0.397,0.42,0.239,-0.063,-0.012,-0.036,-0.061,-0.005,-0.041,-0.006,0.025,0.0
-38.0,-10.0,538.0,41.9,0.43,-3.56,0.392,0.432,0.264,-0.067,-0.008,-0.04,-0.059,-0.008,-0.041,-0.008,0.031,0.0
-38.0,0.0,278.0,15.3,0.95,-8.76,8.83,6.737,9.86,3.061,-35.6,15.5,-42.742,93.5,-12.703,-12.4,-47.552,-35.2
-38.0,0.0,288.0,21.7,0.78,-11.0,9.49,5.625,10.2,4.158,-46.5,-215.0,-48.405,536.0,-27.467,140.0,-90.455,-287.0
-38.0,0.0,298.0,29.5,0.39,-13.4,9.02,3.636,9.23,1.231,-42.2,-535.0,-39.264,796.0,-22.456,358.0,-46.926,-505.0
-38.0,0.0,308.0,36.5,0.16,-14.7,7.04,1.899,7.31,0.115,-24.0,-538.0,-11.767,589.0,-7.474,335.0,-5.835,-418.0
-38.0,0.0,318.0,40.5,0.23,-14.9,4.25,0.912,5.14,-0.119,-7.87,-186.0,-1.763,297.0,-0.892,129.0,-0.249,-166.0
-38.0,0.0,328.0,42.1,0.47,-14.5,2.23,0.527,2.96,-0.071,-0.793,-11.8,-0.116,66.8,-0.098,20.0,0.051,-15.7
-38.0,0.0,338.0,42.4,0.43,-13.8,1.35,0.455,1.64,-0.028,0.001,2.18,-0.054,11.6,-0.018,3.63,0.001,0.108
-38.0,0.0,348.0,42.5,0.34,-13.1,0.859,0.432,0.957,-0.025,0.032,1.05,-0.048,1.59,-0.012,0.373,0.002,0.459
-38.0,0.0,368.0,42.5,0.41,-11.7,0.482,0.423,0.465,-0.021,-0.001,0.034,-0.044,0.08,-0.011,0.031,-0.001,0.023
-38.0,0.0,388.0,42.6,0.47,-10.4,0.369,0.412,0.337,-0.022,-0.009,-0.016,-0.042,0.022,-0.008,0.01,-0.003,-0.002
-38.0,0.0,438.0,42.6,0.41,-7.54,0.302,0.407,0.249,-0.021,-0.006,-0.015,-0.044,0.005,-0.009,0.005,-0.004,-0.003
-38.0,0.0,538.0,42.3,0.29,-3.93,0.31,0.412,0.266,-0.019,-0.006,-0.019,-0.04,0.01,-0.003,0.005,-0.004,-0.002
-38.0,10.0,278.0,15.8,0.56,-8.9,8.42,7.032,9.79,5.09,-30.6,-29.8,-22.946,114.0,15.3,-2.36,-29.653,-49.9
-38.0,10.0,288.0,22.4,0.25,-11.5,9.02,6.098,9.86,5.72,-40.6,-178.0,-53.139,492.0,-28.978,123.0,-92.172,-253.0
-38.0,10.0,298.0,29.9,-0.05,-13.7,8.62,4.159,8.84,2.003,-37.8,-493.0,-34.944,724.0,-22.137,328.0,-71.992,-442.0
-38.0,10.0,308.0,36.8,-0.07,-15.0,6.65,2.335,6.97,0.064,-20.4,-466.0,-17.131,543.0,-4.499,272.0,-15.712,-346.0
-38.0,10.0,318.0,40.8,-0.04,-15.1,3.83,0.953,4.66,-0.109,-5.75,-127.0,-1.365,230.0,-0.823,98.0,-0.482,-123.0
-38.0,10.0,328.0,42.1,0.1,-14.6,2.08,0.546,2.82,-0.065,-0.774,-0.985,-0.202,72.2,-0.103,13.1,0.1,-13.8
-38.0,10.0,338.0,42.4,0.03,-13.9,1.28,0.474,1.58,-0.028,0.015,3.7,-0.043,16.4,-0.021,2.94,0.007,0.779
-38.0,10.0,348.0,42.4,-0.08,-13.1,0.829,0.442,0.893,-0.026,0.032,0.812,-0.035,1.18,-0.012,0.3,0.0,0.368
-38.0,10.0,368.0,42.5,-0.03,-11.7,0.464,0.422,0.453,-0.021,-0.002,0.023,-0.038,0.07,-0.008,0.027,-0.006,0.021
-38.0,10.0,388.0,42.6,0.2,-10.5,0.363,0.419,0.328,-0.025,-0.008,-0.011,-0.041,0.017,-0.003,0.008,-0.004,-0.001
-38.0,10.0,438.0,42.6,0.18,-7.49,0.313,0.418,0.254,-0.019,-0.009,-0.018,-0.04,0.006,-0.008,0.005,-0.005,-0.003
-38.0,10.0,538.0,42.3,0.16,-4.01,0.313,0.417,0.265,-0.019,-0.008,-0.02,-0.039,0.012,-0.008,0.006,-0.003,-0.004
-38.0,20.0,278.0,16.8,-0.17,-9.34,8.15,7.19,9.72,2.48,-28.9,-11.3,-65.113,128.0,3.35,-4.28,4.176,-51.5
-38.0,20.0,288.0,23.2,-0.35,-11.8,8.52,6.503,9.61,1.687,-36.1,-159.0,-12.588,499.0,-0.706,120.0,-71.343,-223.0
-38.0,20.0,298.0,30.7,-0.35,-14.1,8.21,4.677,8.43,1.293,-32.4,-440.0,-11.171,675.0,-16.961,267.0,-93.145,-392.0
-38.0,20.0,308.0,37.5,-0.29,-15.5,6.09,2.5,6.31,0.133,-16.7,-395.0,-7.239,418.0,-5.904,228.0,-24.143,-275.0
-38.0,20.0,318.0,40.9,-0.24,-15.4,3.48,1.064,4.31,-0.117,-4.92,-102.0,1.58,194.0,0.117,76.7,-0.841,-98.1
-38.0,20.0,328.0,42.0,-0.32,-14.8,1.86,0.545,2.35,-0.032,-0.32,-2.77,0.131,34.1,-0.03,5.73,0.099,-5.17
-38.0,20.0,338.0,42.3,-0.41,-14.0,1.14,0.46,1.32,-0.023,0.06,2.68,-0.027,5.29,-0.007,1.18,0.006,1.08
-38.0,20.0,348.0,42.4,-0.46,-13.2,0.744,0.424,0.793,-0.026,0.005,0.428,-0.031,0.7,-0.007,0.158,0.0,0.195
-38.0,20.0,368.0,42.5,-0.4,-11.8,0.458,0.41,0.431,-0.018,-0.01,0.014,-0.032,0.056,-0.009,0.024,-0.005,0.011
-38.0,20.0,388.0,42.6,-0.23,-10.4,0.361,0.412,0.322,-0.021,-0.01,-0.015,-0.036,0.017,-0.006,0.009,-0.002,-0.001
-38.0,20.0,438.0,42.6,-0.09,-7.39,0.306,0.41,0.241,-0.019,-0.007,-0.015,-0.034,0.005,-0.005,0.006,-0.004,-0.003
-38.0,20.0,538.0,42.3,0.0,-4.04,0.307,0.42,0.258,-0.021,-0.007,-0.013,-0.036,0.011,-0.003,0.005,-0.002,-0.003
-38.0,30.0,278.0,18.2,-1.21,-10.0,7.81,7.136,9.29,-2.361,-24.8,-3.53,17.698,150.0,-7.232,-5.18,-14.693,-42.6
-38.0,30.0,288.0,24.7,-0.65,-12.6,8.21,6.407,9.1,-1.739,-32.4,-186.0,-8.368,459.0,3.914,123.0,-67.45,-215.0
-38.0,30.0,298.0,31.9,-0.68,-14.7,7.77,4.618,8.08,-1.039,-30.5,-474.0,6.691,628.0,8.262,293.0,-82.42,-384.0
-38.0,30.0,308.0,38.3,-0.56,-15.9,5.33,2.423,5.66,-0.482,-11.9,-298.0,15.532,344.0,6.287,168.0,-22.304,-215.0
-38.0,30.0,318.0,41.2,-0.53,-15.6,2.97,0.977,3.73,-0.03,-2.66,-64.6,1.296,136.0,0.601,40.1,-0.44,-55.1
-38.0,30.0,328.0,42.0,-0.66,-14.9,1.6,0.536,2.01,0.006,-0.237,0.768,0.065,23.6,0.043,5.34,0.053,-2.99
-38.0,30.0,338.0,42.2,-0.74,-14.1,0.997,0.443,1.12,-0.013,0.01,1.52,-0.028,2.65,-0.001,0.423,0.007,0.743
-38.0,30.0,348.0,42.3,-0.76,-13.3,0.688,0.419,0.71,-0.016,0.001,0.301,-0.03,0.404,-0.004,0.119,0.001,0.152
-38.0,30.0,368.0,42.4,-0.74,-11.8,0.438,0.405,0.412,-0.018,-0.014,0.001,-0.034,0.038,-0.007,0.018,-0.003,0.009
-38.0,30.0,388.0,42.5,-0.59,-10.3,0.356,0.405,0.31,-0.019,-0.013,-0.013,-0.03,0.013,-0.001,0.007,0.0,-0.003
-38.0,30.0,438.0,42.5,-0.37,-7.34,0.308,0.411,0.233,-0.02,-0.007,-0.019,-0.032,0.004,-0.01,0.004,-0.002,-0.003
-38.0,30.0,538.0,42.3,-0.17,-4.03,0.309,0.416,0.261,-0.02,-0.007,-0.015,-0.036,0.011,-0.005,0.006,0.001,-0.003
-38.0,40.0,278.0,19.9,-1.84,-10.6,7.57,6.881,8.94,-3.363,-23.7,-28.9,29.345,142.0,5.95,9.85,-16.17,-51.6
-38.0,40.0,288.0,26.6,-1.24,-13.3,7.87,6.163,8.55,-3.872,-28.2,-228.0,19.005,438.0,12.471,130.0,-79.33,-201.0
-38.0,40.0,298.0,33.8,-0.93,-15.6,6.97,4.122,6.93,-2.499,-21.7,-390.0,37.16,460.0,30.479,215.0,-72.189,-286.0
-38.0,40.0,308.0,39.3,-0.94,-16.4,4.39,2.151,4.79,-0.425,-7.63,-192.0,13.127,225.0,7.203,114.0,-11.38,-144.0
-38.0,40.0,318.0,41.3,-0.89,-15.8,2.31,0.882,2.91,0.092,-1.36,-23.0,0.728,64.2,0.386,19.1,-0.092,-22.7
-38.0,40.0,328.0,41.9,-1.01,-15.0,1.31,0.524,1.54,0.03,-0.023,3.29,0.046,7.59,0.066,2.41,0.051,1.77
-38.0,40.0,338.0,42.0,-1.01,-14.1,0.851,0.439,0.957,-0.008,-0.016,0.825,-0.029,3.29,0.005,0.233,0.009,0.335
