x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
500.0,-200.0,98.0,31.6,0.82,5.06,5.13,5.598,4.68,6.768,-6.51,-47.1,-123.93,11.7,-17.182,8.34,-30.466,-18.2
500.0,-200.0,118.0,33.4,1.99,5.8,5.26,5.549,4.77,7.746,-7.2,-84.9,-136.97,30.0,-30.728,24.8,-48.528,-35.6
500.0,-200.0,138.0,35.0,3.08,5.98,5.06,5.338,4.76,8.378,-5.92,-114.0,-140.41,47.7,-43.083,31.1,-58.421,-52.7
500.0,-200.0,158.0,36.0,3.84,5.55,4.9,4.833,4.5,7.866,-5.58,-129.0,-115.82,68.5,-43.546,36.3,-57.185,-53.6
500.0,-200.0,178.0,36.6,4.47,4.76,4.67,4.348,4.34,7.213,-5.29,-142.0,-106.44,80.4,-50.333,39.5,-59.122,-59.7
500.0,-200.0,198.0,37.4,5.11,3.82,4.05,3.722,3.82,5.521,-3.69,-116.0,-79.931,69.0,-43.566,35.6,-47.337,-48.5
500.0,-200.0,218.0,38.3,5.43,2.86,3.23,2.836,3.2,2.781,-2.78,-71.4,-41.579,63.5,-22.782,33.2,-25.993,-34.6
500.0,-200.0,238.0,39.1,5.45,1.9,2.05,1.797,2.41,0.916,-1.19,-20.3,-12.22,43.9,-7.551,15.5,-6.419,-13.6
500.0,-200.0,258.0,39.3,5.35,0.97,1.21,0.989,1.46,0.148,-0.201,-2.3,-2.616,14.2,-1.089,4.03,-0.376,-1.85
500.0,-200.0,278.0,39.3,4.91,0.223,0.683,0.526,0.755,0.029,0.036,0.578,-0.19,1.41,-0.082,0.375,0.014,0.146
500.0,-200.0,298.0,39.3,4.41,-0.263,0.478,0.41,0.499,-0.002,0.001,0.027,-0.037,0.334,-0.007,0.056,0.002,0.015
500.0,-200.0,318.0,39.4,4.06,-0.687,0.406,0.396,0.365,-0.014,0.002,-0.002,-0.029,0.031,-0.016,0.004,0.002,0.003
500.0,-200.0,338.0,39.4,3.77,-0.966,0.367,0.385,0.301,-0.021,0.0,-0.01,-0.022,0.003,-0.01,-0.002,0.001,0.001
500.0,-200.0,358.0,39.4,3.2,-1.12,0.352,0.359,0.27,-0.015,-0.001,-0.01,-0.022,-0.004,-0.014,-0.002,0.0,-0.002
500.0,-200.0,378.0,39.5,3.0,-1.28,0.342,0.35,0.259,-0.017,-0.003,-0.008,-0.026,-0.008,-0.011,-0.003,0.002,0.0
500.0,-200.0,398.0,39.6,2.66,-1.34,0.342,0.36,0.258,-0.019,-0.002,-0.017,-0.026,-0.009,-0.015,-0.004,0.001,-0.003
500.0,-200.0,418.0,39.6,2.39,-1.35,0.331,0.366,0.252,-0.018,-0.002,-0.014,-0.024,-0.01,-0.014,-0.003,0.0,-0.001
500.0,-200.0,438.0,39.6,2.25,-1.37,0.327,0.379,0.244,-0.019,-0.002,-0.015,-0.021,-0.009,-0.01,-0.004,0.004,-0.003
500.0,-200.0,488.0,39.8,1.92,-1.3,0.327,0.358,0.235,-0.009,-0.002,-0.02,-0.014,-0.008,-0.01,-0.004,-0.004,-0.001
500.0,-200.0,538.0,39.8,1.28,-1.24,0.323,0.341,0.23,-0.004,-0.002,-0.017,-0.013,-0.007,-0.013,-0.003,-0.003,-0.001
500.0,-180.0,28.0,26.2,-8.28,-0.057,5.0,6.745,5.01,2.02,-4.8,-14.1,-79.36,-8.19,-21.2,7.15,-21.248,-7.8
500.0,-180.0,38.0,27.1,-6.27,0.736,5.03,6.616,5.1,2.993,-5.34,-21.2,-85.309,-3.7,-37.321,6.45,-21.531,-15.0
500.0,-180.0,58.0,28.2,-3.6,2.2,5.16,6.338,5.19,2.973,-4.46,-45.6,-102.88,-23.6,-17.791,4.23,-11.0,-9.45
500.0,-180.0,78.0,29.0,-1.95,3.71,5.39,6.464,5.22,2.309,-5.47,-55.8,-101.73,-23.9,-6.307,2.75,1.118,-9.82
500.0,-180.0,98.0,29.9,-0.59,5.17,5.53,6.686,5.23,2.429,-5.77,-45.5,-136.27,-25.8,-4.152,-1.2,6.274,-11.2
500.0,-180.0,118.0,30.9,1.18,6.34,5.65,6.804,5.21,3.535,-4.6,-50.1,-140.33,-7.38,-5.179,-2.1,0.796,-20.5
500.0,-180.0,138.0,32.2,2.82,6.91,5.7,6.649,5.2,6.546,-5.02,-74.6,-184.89,13.9,-11.351,10.9,-14.027,-29.2
500.0,-180.0,158.0,33.2,4.48,6.56,5.48,5.952,5.21,8.761,-5.18,-91.0,-156.41,35.5,-27.466,16.2,-34.436,-36.6
500.0,-180.0,178.0,34.1,5.58,5.51,5.3,5.186,5.19,8.926,-5.1,-110.0,-111.74,66.8,-33.652,23.3,-45.79,-48.7
500.0,-180.0,198.0,35.1,6.3,4.25,5.01,4.4,4.87,7.884,-5.36,-126.0,-83.003,81.8,-41.981,32.7,-49.163,-54.6
500.0,-180.0,218.0,36.7,6.67,2.98,4.25,3.584,4.24,5.019,-4.77,-115.0,-55.521,93.2,-32.519,40.9,-38.956,-53.9
500.0,-180.0,238.0,38.2,6.52,1.81,3.09,2.489,3.35,1.917,-2.96,-61.5,-20.705,72.7,-11.849,31.6,-15.36,-33.8
500.0,-180.0,258.0,39.0,6.04,0.753,1.73,1.416,2.15,0.465,-0.764,-10.0,-6.054,34.6,-1.755,10.3,-3.01,-8.88
500.0,-180.0,278.0,39.2,5.6,-0.055,0.966,0.66,1.23,0.094,-0.136,-0.547,-0.413,12.0,-0.116,2.84,-0.01,-1.82
500.0,-180.0,298.0,39.2,4.9,-0.593,0.522,0.418,0.609,0.01,0.011,0.061,-0.073,2.03,-0.012,0.077,0.029,0.142
500.0,-180.0,318.0,39.3,4.38,-0.901,0.418,0.388,0.393,-0.009,-0.001,0.004,-0.03,0.055,-0.009,0.012,0.006,0.006
500.0,-180.0,338.0,39.3,3.75,-1.1,0.375,0.378,0.313,-0.013,0.0,-0.012,-0.02,0.002,-0.014,-0.002,0.002,0.0
500.0,-180.0,358.0,39.4,3.3,-1.3,0.36,0.355,0.289,-0.017,-0.005,-0.017,-0.018,-0.007,-0.014,-0.003,0.002,0.0
500.0,-180.0,378.0,39.4,3.07,-1.46,0.351,0.348,0.282,-0.019,-0.003,-0.006,-0.022,-0.009,-0.011,-0.004,0.002,0.0
500.0,-180.0,398.0,39.5,2.74,-1.56,0.344,0.351,0.27,-0.018,-0.003,-0.019,-0.026,-0.008,-0.012,-0.003,0.002,-0.001
500.0,-180.0,418.0,39.5,2.48,-1.54,0.341,0.366,0.256,-0.017,-0.004,-0.013,-0.027,-0.009,-0.014,-0.004,0.0,-0.002
500.0,-180.0,438.0,39.6,2.15,-1.52,0.333,0.371,0.255,-0.02,-0.003,-0.019,-0.023,-0.008,-0.012,-0.004,0.003,-0.002
500.0,-180.0,488.0,39.7,1.83,-1.38,0.331,0.365,0.242,-0.008,-0.003,-0.015,-0.016,-0.009,-0.013,-0.004,-0.003,-0.001
500.0,-180.0,538.0,39.8,1.18,-1.28,0.325,0.337,0.24,-0.004,-0.005,-0.02,-0.011,-0.008,-0.009,-0.003,-0.002,-0.001
500.0,-160.0,28.0,26.9,-9.66,-1.23,5.21,7.078,5.69,0.801,-6.3,-17.7,-19.852,1.37,-19.094,8.98,-8.905,-6.81
500.0,-160.0,38.0,27.9,-7.72,-0.916,5.27,6.909,5.77,-0.216,-6.03,-26.2,-58.191,-12.1,-16.055,9.26,-19.289,-12.3
500.0,-160.0,58.0,29.1,-5.15,0.155,5.5,6.811,6.09,0.17,-4.87,-43.2,-49.017,-31.8,-27.372,0.288,-12.503,-13.7
500.0,-160.0,78.0,29.3,-3.81,1.87,5.76,7.08,5.91,-2.859,-3.68,-48.6,-20.908,-18.3,-8.839,-8.76,-3.796,-6.79
500.0,-160.0,98.0,29.3,-2.64,3.72,5.85,7.402,5.81,-5.372,-3.83,-31.7,-33.414,-34.9,2.171,-10.6,6.978,0.354
500.0,-160.0,118.0,29.4,-0.92,5.44,5.77,7.741,5.59,-6.148,-2.14,-13.9,-67.328,-32.7,-10.747,-13.3,26.586,-4.93
500.0,-160.0,138.0,29.8,1.88,6.52,5.76,7.632,5.48,-0.378,-1.05,-24.1,-142.76,-24.5,-7.467,-11.6,28.278,-6.89
500.0,-160.0,158.0,30.6,4.77,6.6,5.67,6.815,5.55,6.42,-2.11,-44.9,-167.99,-10.2,-2.325,-2.35,4.141,-14.0
500.0,-160.0,178.0,31.6,6.84,5.6,5.54,5.7,5.75,8.974,-3.74,-62.7,-113.13,20.3,-14.397,6.21,-22.572,-28.1
500.0,-160.0,198.0,32.6,7.6,4.21,5.45,4.843,5.6,8.415,-4.95,-87.8,-66.069,63.0,-21.62,13.5,-30.195,-41.2
500.0,-160.0,218.0,34.4,7.77,2.55,5.05,4.1,4.99,6.706,-6.15,-110.0,-52.825,80.0,-30.561,33.8,-38.664,-54.0
500.0,-160.0,238.0,36.8,7.66,1.43,3.91,3.027,4.06,3.124,-4.54,-87.6,-23.319,84.2,-18.898,37.6,-25.854,-41.5
500.0,-160.0,258.0,38.4,6.88,0.179,2.26,1.726,2.66,0.791,-1.63,-24.2,-3.323,46.5,-4.392,17.7,-5.542,-17.1
500.0,-160.0,278.0,38.9,6.02,-0.625,1.16,0.836,1.47,0.125,-0.341,-2.76,0.158,15.1,0.248,4.29,-0.343,-3.44
500.0,-160.0,298.0,39.1,5.27,-1.12,0.59,0.441,0.679,0.035,-0.022,-0.018,-0.025,1.26,-0.012,0.34,0.004,-0.177
500.0,-160.0,318.0,39.1,4.54,-1.3,0.434,0.379,0.426,0.0,-0.003,0.032,-0.024,0.084,-0.017,0.023,0.003,0.01
500.0,-160.0,338.0,39.2,3.84,-1.42,0.385,0.368,0.337,-0.012,-0.002,-0.009,-0.021,0.004,-0.016,0.001,0.001,0.001
500.0,-160.0,358.0,39.3,3.4,-1.57,0.364,0.359,0.302,-0.014,-0.004,-0.012,-0.016,-0.006,-0.014,-0.005,0.0,0.001
500.0,-160.0,378.0,39.3,3.06,-1.59,0.344,0.349,0.282,-0.017,-0.004,-0.009,-0.02,-0.007,-0.013,-0.004,0.001,0.0
500.0,-160.0,398.0,39.4,2.77,-1.6,0.344,0.348,0.264,-0.017,-0.006,-0.012,-0.026,-0.007,-0.012,-0.005,-0.001,-0.001
500.0,-160.0,418.0,39.5,2.46,-1.57,0.332,0.358,0.266,-0.016,-0.005,-0.01,-0.023,-0.009,-0.013,-0.003,0.0,-0.001
500.0,-160.0,438.0,39.5,2.13,-1.6,0.334,0.359,0.258,-0.016,-0.002,-0.017,-0.019,-0.008,-0.013,-0.004,-0.003,-0.003
500.0,-160.0,488.0,39.7,1.72,-1.52,0.326,0.35,0.251,-0.006,-0.004,-0.014,-0.012,-0.009,-0.01,-0.003,-0.003,-0.002
500.0,-160.0,538.0,39.7,1.18,-1.31,0.329,0.327,0.233,-0.006,-0.002,-0.019,-0.013,-0.007,-0.012,-0.004,-0.002,-0.001
500.0,-140.0,28.0,27.9,-9.8,-2.7,5.52,6.874,6.02,-1.466,-8.22,-27.1,9.766,4.57,-7.379,15.7,-6.069,-7.12
500.0,-140.0,38.0,29.2,-8.46,-2.73,5.51,6.792,6.33,-1.101,-7.72,-38.4,12.632,-6.14,-10.259,14.1,-18.744,-20.0
500.0,-140.0,58.0,30.4,-6.56,-2.41,5.62,7.0,6.59,-2.254,-4.62,-51.7,21.333,11.0,-6.194,7.65,-26.525,-23.9
500.0,-140.0,78.0,30.5,-5.67,-1.16,5.86,7.055,6.53,-3.324,-3.16,-41.2,44.813,6.83,7.715,-6.24,-31.382,-9.05
500.0,-140.0,98.0,29.9,-5.18,0.886,5.97,7.37,6.2,-5.546,-0.658,-19.1,98.432,-9.01,8.051,-17.6,-31.746,-1.41
500.0,-140.0,118.0,28.6,-3.0,3.01,5.99,7.997,5.97,-7.828,1.14,-1.3,58.665,-27.0,-6.949,-18.3,2.217,1.55
500.0,-140.0,138.0,27.9,0.63,4.66,5.78,8.231,5.84,-3.981,3.64,6.11,-94.126,-30.5,-14.522,-7.97,33.69,-0.416
500.0,-140.0,158.0,28.0,4.81,4.92,5.66,7.425,5.96,6.481,2.26,5.5,-169.2,-18.1,-9.495,-8.23,24.817,2.26
500.0,-140.0,178.0,28.9,7.61,4.09,5.6,6.037,6.07,9.398,-0.733,-17.7,-95.586,-4.98,-6.427,-5.62,-11.587,-4.11
500.0,-140.0,198.0,30.3,8.66,2.7,5.44,5.15,6.02,8.918,-3.62,-38.5,-45.792,33.1,-14.774,5.66,-18.405,-15.6
500.0,-140.0,218.0,32.3,8.7,1.41,5.27,4.513,5.5,7.419,-5.55,-75.3,-42.851,69.3,-21.073,24.6,-30.736,-41.3
500.0,-140.0,238.0,35.1,8.56,0.167,4.56,3.437,4.57,4.027,-5.3,-102.0,-19.894,86.9,-21.695,36.2,-26.789,-52.8
500.0,-140.0,258.0,37.6,7.64,-0.686,2.91,2.036,3.14,0.742,-2.69,-47.5,2.24,57.3,-1.603,24.2,-7.646,-25.8
500.0,-140.0,278.0,38.7,6.28,-1.36,1.36,0.956,1.68,0.201,-0.622,-5.49,0.184,15.9,-0.081,5.78,-0.84,-5.71
500.0,-140.0,298.0,38.9,5.36,-1.71,0.608,0.471,0.78,0.036,-0.029,0.015,0.029,2.03,0.067,0.345,0.006,-0.221
500.0,-140.0,318.0,39.0,4.61,-1.82,0.435,0.38,0.462,0.009,-0.007,0.011,-0.047,0.084,-0.002,0.012,0.001,0.001
500.0,-140.0,338.0,39.1,3.91,-1.78,0.381,0.372,0.351,-0.004,-0.004,-0.002,-0.022,0.002,-0.01,-0.001,-0.001,0.0
500.0,-140.0,358.0,39.1,3.31,-1.77,0.36,0.348,0.311,-0.006,-0.005,-0.008,-0.017,-0.005,-0.011,-0.004,-0.002,-0.001
500.0,-140.0,378.0,39.2,2.89,-1.86,0.35,0.35,0.296,-0.007,-0.007,-0.011,-0.026,-0.009,-0.011,-0.005,-0.002,-0.002
500.0,-140.0,398.0,39.3,2.68,-1.84,0.343,0.353,0.277,-0.007,-0.004,-0.012,-0.026,-0.006,-0.013,-0.003,-0.005,-0.001
500.0,-140.0,418.0,39.4,2.34,-1.81,0.336,0.359,0.269,-0.009,-0.004,-0.012,-0.02,-0.01,-0.011,-0.003,-0.002,-0.001
500.0,-140.0,438.0,39.5,2.14,-1.73,0.334,0.357,0.263,-0.013,-0.005,-0.016,-0.02,-0.012,-0.009,-0.004,-0.003,-0.002
500.0,-140.0,488.0,39.6,1.67,-1.68,0.331,0.348,0.257,-0.005,-0.003,-0.016,-0.014,-0.009,-0.014,-0.002,-0.004,-0.001
500.0,-140.0,538.0,39.7,1.16,-1.46,0.327,0.337,0.245,-0.004,-0.004,-0.01,-0.012,-0.007,-0.01,-0.002,-0.001,0.0
500.0,-120.0,28.0,28.6,-9.15,-3.83,5.75,6.592,6.33,-2.682,-9.64,-57.7,72.26,38.2,5.683,33.6,-13.123,-17.4
500.0,-120.0,38.0,30.2,-8.26,-4.46,5.52,6.483,6.61,-2.553,-9.06,-55.3,63.716,49.5,14.281,31.6,-25.473,-25.4
500.0,-120.0,58.0,31.9,-7.05,-4.77,5.37,6.607,6.8,-2.465,-5.42,-54.1,71.408,78.7,18.999,25.0,-44.248,-38.8
500.0,-120.0,78.0,31.8,-7.04,-4.29,5.61,6.63,6.65,-0.597,-0.302,-41.3,110.23,70.7,15.514,-3.48,-45.512,-11.7
500.0,-120.0,98.0,30.3,-6.82,-2.85,6.03,6.81,6.48,-2.298,2.24,-19.2,145.83,43.7,9.915,-11.3,-19.872,6.51
500.0,-120.0,118.0,27.8,-4.87,-0.905,6.27,7.572,6.36,-6.722,5.78,36.9,152.14,28.3,-9.518,-2.32,8.963,14.7
500.0,-120.0,138.0,25.7,-0.64,0.61,5.87,8.241,6.32,-2.513,7.11,52.3,-9.917,11.3,-42.327,6.67,67.152,17.3
500.0,-120.0,158.0,25.4,4.49,1.16,5.65,7.583,6.35,8.31,4.62,33.4,-133.76,2.81,-6.595,2.38,32.192,15.7
500.0,-120.0,178.0,26.5,7.99,0.849,5.69,6.208,6.39,11.283,0.531,11.0,-82.046,7.7,-5.492,-6.58,-4.707,8.19
500.0,-120.0,198.0,28.2,9.2,-0.017,5.58,5.383,6.2,8.443,-3.29,-17.3,-34.051,34.7,-4.06,4.48,-4.664,-7.98
500.0,-120.0,218.0,30.4,9.24,-1.04,5.27,4.701,5.69,6.04,-5.54,-34.7,-19.892,60.5,-3.497,15.4,-13.545,-25.5
500.0,-120.0,238.0,33.5,8.98,-1.8,4.65,3.628,4.73,2.999,-5.6,-71.5,-7.726,81.8,-6.7,31.0,-22.419,-40.2
500.0,-120.0,258.0,36.7,7.88,-2.4,3.16,2.178,3.34,0.273,-3.33,-49.3,8.135,54.5,1.97,25.4,-8.824,-29.0
500.0,-120.0,278.0,38.4,6.27,-2.59,1.41,0.999,1.73,0.063,-0.56,-5.26,3.419,13.7,1.22,4.52,-0.809,-4.98
500.0,-120.0,298.0,38.7,5.22,-2.51,0.682,0.468,0.771,0.032,-0.087,-1.13,0.168,1.63,0.104,1.0,-0.036,-0.495
500.0,-120.0,318.0,38.8,4.47,-2.49,0.446,0.393,0.479,0.009,-0.017,-0.1,-0.02,0.361,-0.004,0.167,0.002,-0.189
500.0,-120.0,338.0,38.9,3.81,-2.43,0.375,0.369,0.358,-0.001,-0.004,-0.001,-0.018,0.007,-0.008,-0.001,-0.001,0.0
500.0,-120.0,358.0,39.0,3.26,-2.37,0.359,0.344,0.313,-0.005,-0.003,-0.004,-0.017,-0.001,-0.012,-0.002,-0.003,0.0
500.0,-120.0,378.0,39.1,2.78,-2.3,0.351,0.348,0.301,-0.008,-0.005,-0.008,-0.026,-0.006,-0.01,-0.006,-0.001,-0.003
500.0,-120.0,398.0,39.3,2.51,-2.19,0.341,0.357,0.279,-0.009,-0.006,-0.011,-0.023,-0.008,-0.009,-0.004,-0.002,-0.002
500.0,-120.0,418.0,39.3,2.21,-2.08,0.335,0.354,0.27,-0.011,-0.004,-0.013,-0.02,-0.01,-0.009,-0.005,-0.002,-0.002
500.0,-120.0,438.0,39.4,1.97,-1.99,0.332,0.363,0.265,-0.01,-0.005,-0.011,-0.018,-0.008,-0.012,-0.003,0.0,-0.002
500.0,-120.0,488.0,39.6,1.46,-1.82,0.329,0.345,0.255,-0.004,-0.005,-0.01,-0.013,-0.007,-0.014,-0.003,-0.004,-0.001
500.0,-120.0,538.0,39.7,0.99,-1.61,0.33,0.327,0.251,-0.005,-0.004,-0.02,-0.018,-0.008,-0.011,-0.003,-0.002,-0.001
500.0,-100.0,28.0,28.7,-8.4,-4.55,5.67,5.959,6.44,-1.527,-9.06,-53.4,57.984,61.8,-1.981,43.7,-19.457,-20.9
500.0,-100.0,38.0,30.5,-7.43,-5.45,5.38,6.051,6.64,-1.849,-8.41,-55.9,72.966,93.3,16.703,42.4,-28.498,-29.3
500.0,-100.0,58.0,32.8,-6.74,-6.79,5.04,6.085,6.85,-2.325,-5.33,-58.0,73.477,138.0,27.141,30.9,-37.284,-35.5
500.0,-100.0,78.0,32.9,-7.09,-7.32,5.28,5.996,6.67,1.407,-0.309,-58.2,85.174,158.0,20.127,10.9,-37.498,-18.2
500.0,-100.0,98.0,30.8,-7.4,-7.19,6.08,5.756,6.48,0.09,3.41,-44.6,78.235,132.0,25.393,0.786,-23.33,14.3
500.0,-100.0,118.0,27.3,-5.72,-6.3,6.5,6.471,6.24,-9.704,6.24,38.6,137.57,89.5,8.633,20.1,-20.355,38.2
500.0,-100.0,138.0,24.3,-1.76,-5.21,5.82,7.485,6.17,-9.541,5.4,64.2,95.613,66.0,-48.274,28.5,64.844,37.7
500.0,-100.0,158.0,23.5,3.36,-4.49,5.43,7.276,6.19,2.377,2.91,39.3,-46.786,45.4,-12.426,14.7,71.948,34.8
500.0,-100.0,178.0,24.8,7.06,-4.19,5.44,6.363,6.15,7.121,-0.611,26.5,-35.695,38.0,13.939,5.99,22.384,19.4
500.0,-100.0,198.0,26.8,8.67,-4.13,5.34,5.664,5.9,6.047,-3.36,2.93,-7.621,49.1,12.238,6.55,7.067,-0.119
500.0,-100.0,218.0,29.5,9.03,-4.42,5.03,4.839,5.46,2.74,-6.08,-24.4,5.538,67.5,5.426,17.7,-8.76,-14.0
500.0,-100.0,238.0,33.1,8.77,-4.83,4.27,3.544,4.47,-0.222,-5.75,-53.1,14.811,74.7,8.192,27.1,-18.939,-31.9
500.0,-100.0,258.0,36.7,7.4,-4.55,2.87,2.103,3.04,-0.565,-3.1,-39.3,16.735,40.7,7.441,21.4,-8.297,-22.2
500.0,-100.0,278.0,38.2,5.84,-4.0,1.23,0.912,1.5,0.042,-0.484,-2.7,3.298,10.2,1.404,3.63,-0.338,-2.86
500.0,-100.0,298.0,38.6,4.84,-3.68,0.548,0.443,0.701,0.024,-0.036,0.058,0.0,1.01,0.007,0.173,0.017,-0.056
500.0,-100.0,318.0,38.7,4.12,-3.43,0.418,0.399,0.418,0.003,-0.011,0.038,-0.023,0.036,-0.004,-0.003,0.002,0.008
500.0,-100.0,338.0,38.8,3.5,-3.21,0.359,0.368,0.331,-0.002,-0.008,0.006,-0.015,0.003,-0.013,-0.003,-0.001,0.001
500.0,-100.0,358.0,38.9,3.06,-2.98,0.347,0.354,0.293,-0.008,-0.005,-0.003,-0.022,-0.003,-0.011,-0.003,-0.003,-0.001
500.0,-100.0,378.0,39.0,2.6,-2.72,0.345,0.357,0.275,-0.006,-0.005,-0.007,-0.023,-0.005,-0.011,-0.005,-0.004,-0.001
500.0,-100.0,398.0,39.2,2.25,-2.47,0.341,0.367,0.267,-0.008,-0.007,-0.015,-0.019,-0.006,-0.013,-0.004,-0.001,-0.001
500.0,-100.0,418.0,39.3,1.93,-2.26,0.338,0.365,0.268,-0.01,-0.005,-0.01,-0.019,-0.006,-0.015,-0.003,-0.002,-0.002
500.0,-100.0,438.0,39.4,1.65,-2.18,0.335,0.356,0.276,-0.012,-0.004,-0.012,-0.015,-0.008,-0.011,-0.003,-0.004,-0.002
500.0,-100.0,488.0,39.6,1.26,-1.96,0.334,0.339,0.263,-0.008,-0.005,-0.013,-0.012,-0.007,-0.013,-0.001,-0.004,-0.001
500.0,-100.0,538.0,39.7,0.94,-1.66,0.33,0.329,0.252,-0.004,-0.004,-0.016,-0.012,-0.009,-0.015,-0.005,-0.004,0.0
500.0,-80.0,28.0,28.5,-6.73,-4.75,5.8,5.708,6.49,3.155,-6.95,-55.0,62.285,71.4,-7.195,39.3,-21.669,-16.5
500.0,-80.0,38.0,30.3,-6.02,-5.89,5.31,5.636,6.8,0.331,-7.75,-58.1,59.405,111.0,9.773,51.0,-26.853,-34.8
500.0,-80.0,58.0,33.2,-5.46,-8.06,4.76,5.425,6.62,-0.439,-5.05,-53.5,63.896,184.0,19.659,51.3,-33.235,-37.4
500.0,-80.0,78.0,34.0,-5.88,-9.66,4.62,5.288,6.47,1.567,-1.38,-54.2,62.834,230.0,14.052,23.8,-28.987,-26.3
500.0,-80.0,98.0,32.5,-6.11,-11.1,5.4,5.062,6.01,0.741,2.85,-76.4,52.452,184.0,29.589,2.79,-27.171,-2.45
500.0,-80.0,118.0,29.3,-4.99,-11.7,6.19,5.16,5.69,-7.492,4.56,-41.8,66.594,121.0,49.866,18.6,-44.634,18.9
500.0,-80.0,138.0,25.9,-2.15,-11.3,5.98,6.105,5.48,-15.521,-0.603,14.6,98.907,73.2,6.577,23.3,-30.633,-1.15
500.0,-80.0,158.0,24.9,1.88,-10.6,5.28,6.446,5.52,-10.475,-3.43,-3.19,53.667,54.3,-17.225,8.25,32.049,12.2
500.0,-80.0,178.0,25.7,5.24,-9.6,5.16,6.051,5.6,-4.795,-4.73,13.3,26.012,50.0,2.71,9.95,29.862,3.99
500.0,-80.0,198.0,27.9,7.38,-8.98,4.84,5.412,5.36,-2.622,-6.51,-23.9,31.121,60.4,12.239,11.4,-0.652,-4.78
500.0,-80.0,218.0,31.3,8.08,-8.54,4.52,4.444,4.81,-3.321,-7.66,-49.9,44.965,72.9,17.435,20.3,-20.938,-22.9
500.0,-80.0,238.0,35.2,7.62,-7.84,3.51,3.02,3.61,-2.024,-4.85,-58.4,35.597,57.4,17.21,30.1,-15.27,-32.9
500.0,-80.0,258.0,37.5,6.24,-6.42,1.99,1.568,2.2,-0.222,-1.43,-16.3,13.113,21.3,4.864,10.6,-2.929,-10.6
500.0,-80.0,278.0,38.2,5.15,-5.34,0.893,0.712,1.06,0.034,-0.2,-1.21,1.947,3.54,0.569,1.21,-0.255,-0.64
500.0,-80.0,298.0,38.4,4.25,-4.71,0.478,0.448,0.536,0.015,-0.034,0.059,0.008,0.486,0.001,0.064,0.011,-0.065
500.0,-80.0,318.0,38.6,3.52,-4.27,0.38,0.39,0.394,-0.001,-0.011,0.006,-0.011,0.023,-0.011,0.0,0.001,0.003
500.0,-80.0,338.0,38.7,3.12,-3.81,0.353,0.358,0.33,-0.005,-0.008,0.0,-0.019,0.0,-0.01,-0.001,-0.003,-0.001
500.0,-80.0,358.0,38.8,2.7,-3.42,0.345,0.36,0.292,-0.009,-0.008,-0.003,-0.026,-0.009,-0.015,-0.005,-0.002,-0.003
500.0,-80.0,378.0,39.0,2.24,-3.02,0.341,0.367,0.264,-0.007,-0.006,-0.006,-0.019,-0.007,-0.016,-0.002,-0.004,-0.001
500.0,-80.0,398.0,39.1,1.86,-2.73,0.337,0.367,0.261,-0.009,-0.007,-0.01,-0.019,-0.004,-0.014,-0.004,-0.003,-0.001
500.0,-80.0,418.0,39.2,1.62,-2.52,0.338,0.36,0.264,-0.008,-0.005,-0.01,-0.017,-0.007,-0.018,-0.003,-0.005,-0.002
500.0,-80.0,438.0,39.3,1.42,-2.29,0.337,0.347,0.27,-0.01,-0.004,-0.012,-0.014,-0.011,-0.015,-0.004,-0.003,-0.002
500.0,-80.0,488.0,39.5,1.1,-1.92,0.336,0.322,0.258,-0.005,-0.004,-0.018,-0.015,-0.006,-0.014,-0.003,-0.003,-0.002
500.0,-80.0,538.0,39.7,0.87,-1.67,0.333,0.332,0.256,-0.006,-0.005,-0.011,-0.018,-0.009,-0.011,-0.004,0.0,-0.001
500.0,-60.0,28.0,27.9,-4.89,-4.72,5.63,5.69,6.47,3.374,-4.98,-17.4,36.413,72.1,-7.802,41.6,-18.146,-2.91
500.0,-60.0,38.0,29.6,-4.23,-5.86,5.35,5.371,6.7,2.188,-5.22,-35.4,67.269,98.2,8.403,47.7,-21.609,-20.6
500.0,-60.0,58.0,32.8,-3.88,-8.27,4.71,4.923,6.77,1.442,-5.31,-49.9,51.159,237.0,17.334,55.7,-19.771,-30.8
500.0,-60.0,78.0,34.4,-4.08,-10.7,4.19,4.464,6.29,2.092,-4.48,-47.5,37.46,273.0,6.777,49.1,-21.291,-35.3
500.0,-60.0,98.0,34.7,-4.11,-12.9,4.05,4.122,5.44,1.554,0.871,-53.4,15.621,208.0,11.041,12.9,-16.166,-16.8
500.0,-60.0,118.0,33.2,-3.36,-14.8,4.76,4.009,4.8,-2.335,2.34,-105.0,22.234,104.0,26.231,0.533,-29.005,-10.7
500.0,-60.0,138.0,31.4,-1.39,-15.6,5.3,4.524,4.36,-8.778,0.038,-106.0,68.118,26.8,51.399,17.0,-54.984,-19.7
500.0,-60.0,158.0,30.2,1.43,-15.3,5.23,5.028,4.5,-10.691,-4.72,-74.8,82.401,38.8,39.329,25.9,-47.505,-33.8
500.0,-60.0,178.0,30.8,4.03,-14.3,4.85,4.988,4.42,-9.011,-5.94,-76.2,82.706,45.0,33.883,17.8,-39.523,-30.5
500.0,-60.0,198.0,32.8,5.68,-13.0,4.35,4.243,4.09,-5.949,-5.77,-81.4,69.411,49.0,33.288,24.7,-32.337,-33.4
