x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
-178.0,-50.0,353.0,51.29,1.43,-7.68,0.607,0.79,1.081,-0.054,-0.201,-0.074,0.001,-0.058,-0.038,0.029,0.006,-0.092
-178.0,-50.0,358.0,50.63,1.3,-7.47,0.51,0.692,0.861,-0.051,-0.122,-0.055,-0.007,-0.053,-0.028,0.004,0.005,-0.033
-178.0,-50.0,368.0,49.51,1.19,-7.01,0.488,0.615,0.593,-0.071,-0.061,-0.062,-0.018,0.007,-0.022,0.002,0.014,-0.02
-178.0,-50.0,388.0,47.79,1.14,-6.15,0.458,0.55,0.407,-0.076,-0.021,-0.056,-0.045,-0.008,-0.015,-0.009,0.01,-0.002
-178.0,-50.0,438.0,45.18,1.01,-4.49,0.407,0.507,0.299,-0.064,-0.007,-0.043,-0.055,-0.004,-0.004,-0.011,0.012,-0.004
-178.0,-50.0,538.0,43.11,0.66,-2.38,0.367,0.496,0.28,-0.063,-0.006,-0.031,-0.07,-0.007,0.0,-0.008,0.016,-0.002
-178.0,-40.0,343.0,50.09,1.84,-7.71,2.07,1.62,2.353,-0.118,-2.206,-6.047,0.325,5.66,0.106,3.462,-1.07,-3.052
-178.0,-40.0,348.0,51.61,1.62,-7.86,1.099,0.993,1.583,-0.048,-0.714,-1.657,-0.043,1.255,0.019,0.989,-0.074,-0.979
-178.0,-40.0,353.0,51.33,1.46,-7.68,0.619,0.793,1.11,-0.055,-0.208,-0.086,0.029,0.082,-0.044,0.033,0.01,-0.103
-178.0,-40.0,358.0,50.67,1.24,-7.48,0.511,0.709,0.879,-0.052,-0.119,-0.058,0.016,-0.039,-0.018,0.01,0.011,-0.034
-178.0,-40.0,368.0,49.55,1.03,-6.96,0.488,0.609,0.607,-0.067,-0.061,-0.064,-0.029,-0.014,-0.024,-0.007,0.008,-0.015
-178.0,-40.0,388.0,47.85,0.97,-6.11,0.439,0.553,0.416,-0.079,-0.017,-0.047,-0.053,-0.003,-0.008,-0.006,0.014,-0.001
-178.0,-40.0,438.0,45.22,0.85,-4.58,0.402,0.507,0.287,-0.065,-0.006,-0.03,-0.062,-0.003,-0.003,-0.008,0.015,-0.002
-178.0,-40.0,538.0,43.1,0.54,-2.36,0.376,0.498,0.28,-0.065,-0.007,-0.03,-0.07,-0.005,0.003,-0.007,0.015,-0.001
-178.0,-30.0,343.0,49.87,1.69,-7.82,2.088,1.53,2.33,-0.275,-2.288,-5.437,0.562,5.57,0.434,3.659,-1.13,-3.457
-178.0,-30.0,348.0,51.54,1.44,-7.95,1.155,0.965,1.576,-0.022,-0.747,-1.746,-0.023,1.518,-0.024,1.03,-0.047,-1.044
-178.0,-30.0,353.0,51.38,1.3,-7.74,0.623,0.79,1.099,-0.058,-0.202,-0.115,0.009,0.078,-0.028,0.053,0.006,-0.095
-178.0,-30.0,358.0,50.72,1.1,-7.47,0.52,0.714,0.875,-0.06,-0.113,-0.066,-0.014,-0.023,-0.027,0.004,0.007,-0.043
-178.0,-30.0,368.0,49.61,0.82,-6.96,0.487,0.623,0.607,-0.069,-0.055,-0.058,-0.058,-0.005,-0.028,-0.009,0.015,-0.013
-178.0,-30.0,388.0,47.89,0.77,-6.09,0.441,0.548,0.424,-0.08,-0.019,-0.057,-0.063,-0.008,-0.018,-0.008,0.019,-0.002
-178.0,-30.0,438.0,45.25,0.71,-4.6,0.399,0.513,0.285,-0.068,-0.007,-0.035,-0.066,-0.001,-0.003,-0.008,0.014,-0.001
-178.0,-30.0,538.0,43.1,0.42,-2.35,0.371,0.501,0.273,-0.069,-0.006,-0.032,-0.072,-0.005,-0.001,-0.007,0.02,-0.002
-178.0,-20.0,343.0,49.65,1.26,-8.32,2.027,1.59,2.238,0.046,-1.845,-4.122,6.99,4.189,-0.901,2.431,-1.05,-2.485
-178.0,-20.0,348.0,50.9,1.11,-8.26,1.487,0.964,1.647,-0.055,-0.87,-3.231,-0.013,1.477,-0.041,1.351,-0.015,-1.304
-178.0,-20.0,353.0,51.23,1.01,-8.07,0.809,0.794,1.161,-0.046,-0.257,-0.63,0.002,0.358,-0.026,0.264,-0.01,-0.339
-178.0,-20.0,358.0,50.77,0.86,-7.66,0.518,0.709,0.856,-0.065,-0.097,-0.065,-0.018,-0.029,-0.032,-0.002,0.014,-0.029
-178.0,-20.0,368.0,49.64,0.57,-7.08,0.495,0.623,0.596,-0.07,-0.05,-0.07,-0.056,-0.003,-0.029,-0.005,0.011,-0.013
-178.0,-20.0,388.0,47.88,0.53,-6.23,0.464,0.557,0.42,-0.08,-0.02,-0.064,-0.071,-0.005,-0.012,-0.01,0.02,-0.002
-178.0,-20.0,438.0,45.24,0.52,-4.72,0.401,0.515,0.275,-0.069,-0.008,-0.029,-0.074,-0.002,-0.007,-0.009,0.016,-0.001
-178.0,-20.0,538.0,43.1,0.31,-2.44,0.379,0.505,0.276,-0.069,-0.006,-0.025,-0.074,-0.006,-0.003,-0.005,0.019,0.0
-178.0,-10.0,343.0,49.23,0.42,-8.77,2.131,1.57,2.333,-0.148,-2.17,-4.407,0.183,4.338,0.059,2.622,-1.04,-2.336
-178.0,-10.0,348.0,51.02,0.49,-8.84,1.428,1.0,1.621,-0.066,-0.893,-2.986,-0.054,1.854,-0.047,1.375,-0.064,-1.445
-178.0,-10.0,353.0,51.35,0.53,-8.5,0.701,0.813,1.094,-0.068,-0.201,-0.261,-0.022,0.305,-0.02,0.144,0.006,-0.223
-178.0,-10.0,358.0,50.76,0.47,-8.13,0.514,0.72,0.824,-0.065,-0.079,-0.046,-0.048,-0.012,-0.024,-0.006,0.01,-0.032
-178.0,-10.0,368.0,49.64,0.28,-7.5,0.498,0.637,0.585,-0.08,-0.045,-0.061,-0.061,-0.026,-0.033,-0.013,0.022,-0.008
-178.0,-10.0,388.0,47.87,0.28,-6.54,0.452,0.57,0.395,-0.091,-0.017,-0.062,-0.071,0.004,-0.024,-0.01,0.015,-0.004
-178.0,-10.0,438.0,45.24,0.34,-4.77,0.4,0.52,0.275,-0.078,-0.01,-0.034,-0.071,-0.001,-0.016,-0.007,0.02,-0.002
-178.0,-10.0,538.0,43.09,0.25,-2.5,0.377,0.501,0.264,-0.066,-0.004,-0.032,-0.068,-0.005,-0.002,-0.008,0.02,-0.001
-178.0,0.0,343.0,49.22,-0.39,-7.35,2.251,2.24,2.403,-0.302,-2.662,-5.827,0.459,3.994,-0.232,3.066,-1.4,-2.494
-178.0,0.0,348.0,50.91,-0.27,-7.36,1.541,2.15,1.807,-1.07,-1.409,-3.658,2.79,1.679,0.829,1.787,-1.98,-1.539
-178.0,0.0,353.0,51.34,-0.27,-7.29,0.729,2.06,1.288,-1.22,-0.456,-0.311,3.64,0.199,1.81,0.233,-2.79,-0.25
-178.0,0.0,358.0,50.83,-0.29,-7.15,0.507,1.94,1.023,-1.21,-0.246,-0.017,3.96,-0.081,2.57,0.024,-3.2,-0.039
-178.0,0.0,368.0,49.78,-0.24,-6.95,0.434,1.58,0.733,-0.77,-0.12,-0.032,3.61,-0.009,2.05,0.023,-2.7,-0.024
-178.0,0.0,388.0,48.17,-0.12,-6.2,0.367,0.822,0.481,-0.172,-0.037,-0.03,0.553,0.014,0.251,0.012,-0.274,-0.007
-178.0,0.0,438.0,45.64,0.12,-4.75,0.348,0.505,0.3,-0.09,-0.01,-0.02,-0.061,0.017,-0.037,0.008,0.023,-0.005
-178.0,0.0,538.0,43.44,0.24,-2.75,0.325,0.478,0.266,-0.088,-0.005,-0.007,-0.062,0.012,-0.031,0.007,0.027,-0.003
-178.0,10.0,343.0,49.11,-0.86,-7.39,2.348,2.4,2.476,-1.65,-2.818,-6.439,3.25,5.138,1.33,3.732,-3.66,-3.381
-178.0,10.0,348.0,50.9,-0.73,-7.48,1.575,2.17,1.836,-1.76,-1.4,-3.904,5.45,1.971,3.14,1.954,-4.4,-1.757
-178.0,10.0,353.0,51.35,-0.67,-7.44,0.79,2.05,1.295,-1.69,-0.484,-0.605,6.83,0.501,4.34,0.401,-4.9,-0.413
-178.0,10.0,358.0,50.84,-0.67,-7.27,0.503,1.87,0.991,-1.31,-0.223,-0.017,6.41,-0.018,4.18,0.033,-4.78,-0.035
-178.0,10.0,368.0,49.79,-0.56,-7.03,0.426,1.54,0.709,-0.799,-0.108,-0.025,4.62,-0.017,2.88,0.018,-3.14,-0.02
-178.0,10.0,388.0,48.16,-0.4,-6.38,0.374,0.777,0.475,-0.143,-0.034,-0.044,0.524,0.019,0.257,0.011,-0.195,-0.008
-178.0,10.0,438.0,45.66,-0.03,-4.84,0.338,0.503,0.286,-0.086,-0.009,-0.018,-0.055,0.018,-0.025,0.007,0.023,-0.007
-178.0,10.0,538.0,43.47,0.14,-2.86,0.331,0.48,0.266,-0.079,-0.005,-0.014,-0.059,0.013,-0.015,0.006,0.019,-0.004
-178.0,20.0,343.0,49.23,-0.97,-7.46,2.285,2.47,2.374,-0.939,-2.561,-5.893,3.58,4.481,2.26,3.199,-5.13,-2.943
-178.0,20.0,348.0,50.9,-0.98,-7.61,1.558,2.22,1.754,-1.38,-1.278,-3.603,5.95,1.468,3.47,1.739,-5.9,-1.464
-178.0,20.0,353.0,51.37,-0.97,-7.55,0.768,2.08,1.239,-1.43,-0.427,-0.496,7.58,0.448,4.31,0.344,-5.21,-0.33
-178.0,20.0,358.0,50.88,-0.91,-7.37,0.495,2.09,0.945,-1.51,-0.195,-0.021,10.3,-0.002,5.35,0.031,-5.73,-0.04
-178.0,20.0,368.0,49.8,-0.89,-7.02,0.426,1.93,0.678,-1.32,-0.1,-0.038,8.93,0.009,5.8,0.02,-5.21,-0.019
-178.0,20.0,388.0,48.15,-0.64,-6.51,0.362,1.35,0.46,-0.495,-0.029,-0.026,3.88,0.029,2.25,0.011,-2.27,-0.009
-178.0,20.0,438.0,45.63,-0.21,-4.88,0.344,0.521,0.276,-0.081,-0.007,-0.022,-0.011,0.014,0.003,0.008,0.0,-0.004
-178.0,20.0,538.0,43.47,0.03,-2.91,0.32,0.486,0.262,-0.075,-0.006,-0.007,-0.054,0.013,-0.012,0.006,0.019,-0.003
-178.0,30.0,343.0,49.54,-0.98,-7.74,2.17,2.7,2.278,-0.302,-2.216,-5.445,4.33,3.619,0.131,3.021,-6.23,-2.432
-178.0,30.0,348.0,51.1,-1.12,-7.82,1.468,2.48,1.642,-0.757,-1.073,-3.27,7.13,1.365,1.68,1.508,-7.73,-1.343
-178.0,30.0,353.0,51.46,-1.11,-7.72,0.711,2.24,1.169,-1.17,-0.34,-0.373,8.29,0.446,3.91,0.261,-6.56,-0.309
-178.0,30.0,358.0,50.91,-1.15,-7.5,0.477,2.05,0.891,-1.15,-0.162,-0.005,9.16,0.0,4.45,0.024,-5.7,-0.03
-178.0,30.0,368.0,49.82,-1.19,-7.1,0.42,1.85,0.649,-1.08,-0.09,-0.028,9.71,0.007,5.22,0.018,-5.07,-0.018
-178.0,30.0,388.0,48.14,-0.91,-6.57,0.36,1.33,0.443,-0.421,-0.028,-0.031,3.63,0.026,1.86,0.011,-1.64,-0.01
-178.0,30.0,438.0,45.6,-0.45,-4.85,0.34,0.531,0.279,-0.075,-0.008,-0.013,-0.019,0.014,-0.006,0.008,0.016,-0.003
-178.0,30.0,538.0,43.44,-0.11,-2.82,0.317,0.49,0.256,-0.065,-0.006,-0.011,-0.06,0.011,-0.011,0.005,0.015,-0.003
-178.0,40.0,343.0,49.88,-0.83,-8.09,2.102,2.44,2.174,0.035,-1.991,-4.84,2.37,3.886,1.36,2.577,-4.75,-2.401
-178.0,40.0,348.0,51.39,-0.87,-8.14,1.318,1.98,1.559,-0.29,-0.886,-2.56,3.69,1.534,1.4,1.247,-3.93,-1.247
-178.0,40.0,353.0,51.53,-0.99,-7.98,0.649,1.73,1.094,-0.537,-0.265,-0.248,4.64,0.281,2.02,0.183,-3.5,-0.213
-178.0,40.0,358.0,50.92,-1.08,-7.7,0.46,1.53,0.84,-0.65,-0.147,-0.009,5.38,0.004,2.59,0.02,-3.1,-0.038
-178.0,40.0,368.0,49.83,-1.21,-7.26,0.414,1.25,0.618,-0.4,-0.077,-0.027,3.86,0.005,1.69,0.021,-1.5,-0.019
-178.0,40.0,388.0,48.13,-1.01,-6.62,0.359,0.805,0.422,-0.12,-0.027,-0.03,0.91,0.024,0.28,0.008,-0.147,-0.006
-178.0,40.0,438.0,45.57,-0.64,-4.91,0.333,0.5,0.275,-0.056,-0.007,-0.014,-0.046,0.015,-0.013,0.007,0.008,-0.004
-178.0,40.0,538.0,43.4,-0.28,-2.77,0.323,0.492,0.259,-0.049,-0.004,-0.009,-0.055,0.011,-0.012,0.006,0.007,-0.002
-178.0,50.0,343.0,50.28,-0.68,-8.71,1.979,2.45,2.09,0.352,-1.782,-4.523,1.07,2.982,0.678,2.223,-3.07,-1.853
-178.0,50.0,348.0,51.63,-0.95,-8.63,1.183,2.04,1.47,0.167,-0.706,-2.093,2.33,1.157,0.223,1.068,-3.05,-1.028
-178.0,50.0,353.0,51.59,-1.0,-8.36,0.582,1.58,1.025,-0.089,-0.203,-0.146,1.52,0.185,0.566,0.116,-1.97,-0.13
-178.0,50.0,358.0,50.93,-1.09,-8.03,0.438,1.25,0.817,-0.193,-0.12,-0.01,2.25,0.013,0.838,0.018,-1.19,-0.029
-178.0,50.0,368.0,49.81,-1.3,-7.5,0.407,0.938,0.604,-0.134,-0.066,-0.028,1.62,-0.013,0.547,0.015,-0.404,-0.015
-178.0,50.0,388.0,48.1,-1.16,-6.68,0.364,0.641,0.411,-0.064,-0.025,-0.026,0.216,0.026,0.071,0.01,0.027,-0.01
-178.0,50.0,438.0,45.53,-0.81,-4.93,0.338,0.497,0.275,-0.049,-0.007,-0.018,-0.048,0.015,-0.016,0.007,0.006,-0.005
-178.0,50.0,538.0,43.38,-0.43,-2.72,0.317,0.489,0.261,-0.045,-0.004,-0.007,-0.058,0.012,-0.009,0.005,0.009,-0.002
-178.0,60.0,343.0,50.8,-0.66,-9.38,1.843,2.39,1.998,0.091,-1.554,-4.249,2.72,3.036,0.277,2.279,-1.11,-2.195
-178.0,60.0,348.0,51.91,-0.95,-9.19,0.988,1.94,1.382,-0.101,-0.513,-1.409,1.2,0.966,0.244,0.761,-1.98,-0.697
-178.0,60.0,353.0,51.61,-1.04,-8.83,0.52,1.47,0.983,-0.059,-0.157,-0.052,1.22,0.137,0.436,0.066,-1.55,-0.082
-178.0,60.0,358.0,50.91,-1.17,-8.47,0.417,1.06,0.788,-0.105,-0.099,-0.004,1.03,0.048,0.472,0.015,-0.576,-0.033
-178.0,60.0,368.0,49.77,-1.37,-7.83,0.396,0.739,0.601,-0.049,-0.056,-0.025,0.476,-0.007,0.084,0.018,0.003,-0.013
-178.0,60.0,388.0,48.04,-1.32,-6.77,0.354,0.572,0.396,-0.052,-0.02,-0.023,0.006,0.021,-0.008,0.009,-0.009,-0.007
-178.0,60.0,438.0,45.49,-1.0,-4.94,0.331,0.491,0.272,-0.047,-0.007,-0.013,-0.052,0.016,-0.018,0.007,0.007,-0.004
-178.0,60.0,538.0,43.34,-0.57,-2.6,0.318,0.483,0.27,-0.043,-0.007,-0.009,-0.048,0.016,-0.006,0.007,0.005,-0.005
-178.0,70.0,343.0,51.17,-0.75,-10.11,1.731,2.19,1.969,-0.444,-1.3,-4.113,2.42,3.217,0.471,2.159,-0.753,-1.919
-178.0,70.0,348.0,52.05,-1.05,-9.89,0.797,1.78,1.304,-0.457,-0.309,-0.676,2.05,0.875,0.825,0.451,-1.85,-0.485
-178.0,70.0,353.0,51.55,-1.21,-9.42,0.484,1.31,0.933,-0.183,-0.101,-0.024,0.892,0.152,0.422,0.035,-1.29,-0.062
-178.0,70.0,358.0,50.85,-1.36,-8.99,0.397,0.915,0.755,-0.087,-0.063,-0.006,0.585,0.054,0.259,0.01,-0.36,-0.027
-178.0,70.0,368.0,49.68,-1.51,-8.19,0.391,0.644,0.584,-0.041,-0.048,-0.023,0.104,0.031,0.011,0.012,-0.042,-0.014
-178.0,70.0,388.0,47.95,-1.52,-6.94,0.372,0.55,0.385,-0.043,-0.019,-0.028,-0.06,0.022,-0.014,0.01,0.006,-0.007
-178.0,70.0,438.0,45.44,-1.21,-4.86,0.333,0.491,0.279,-0.041,-0.008,-0.014,-0.06,0.015,-0.046,0.008,0.001,-0.004
-178.0,70.0,538.0,43.32,-0.7,-2.5,0.317,0.481,0.275,-0.041,-0.006,-0.012,-0.05,0.017,-0.003,0.007,0.003,-0.004
-178.0,80.0,343.0,51.33,-1.24,-11.12,1.543,2.01,1.821,-0.426,-0.962,-3.192,1.01,3.331,0.733,1.723,-1.5,-1.69
-178.0,80.0,348.0,52.03,-1.26,-10.64,0.673,1.58,1.179,-0.41,-0.176,-0.381,1.28,0.831,0.753,0.268,-1.63,-0.323
-178.0,80.0,353.0,51.45,-1.44,-10.0,0.462,1.09,0.869,-0.173,-0.066,-0.019,0.738,0.203,0.524,0.022,-0.764,-0.045
-178.0,80.0,358.0,50.75,-1.52,-9.43,0.386,0.777,0.713,-0.056,-0.05,-0.007,0.161,0.103,0.078,0.014,-0.148,-0.028
-178.0,80.0,368.0,49.6,-1.65,-8.44,0.389,0.604,0.548,-0.042,-0.042,-0.019,-0.062,0.056,-0.025,0.014,0.003,-0.016
-178.0,80.0,388.0,47.88,-1.71,-6.93,0.365,0.546,0.378,-0.053,-0.017,-0.029,-0.071,0.022,-0.019,0.008,0.009,-0.006
-178.0,80.0,438.0,45.38,-1.39,-4.74,0.327,0.495,0.286,-0.046,-0.008,-0.011,-0.066,0.015,-0.009,0.006,0.006,-0.004
-178.0,80.0,538.0,43.29,-0.84,-2.43,0.31,0.477,0.27,-0.047,-0.005,-0.01,-0.053,0.011,-0.005,0.005,0.009,-0.004
-178.0,90.0,343.0,51.38,-1.47,-12.32,1.348,1.75,1.417,-0.549,-0.597,-2.501,0.856,2.076,0.486,1.091,-1.4,-1.08
-178.0,90.0,348.0,51.88,-1.62,-11.39,0.591,1.26,0.948,-0.28,-0.086,-0.216,0.692,0.581,0.612,0.143,-1.06,-0.151
-178.0,90.0,353.0,51.3,-1.71,-10.53,0.441,0.887,0.74,-0.119,-0.031,-0.006,0.244,0.182,0.183,0.019,-0.286,-0.021
-178.0,90.0,358.0,50.64,-1.79,-9.78,0.372,0.703,0.638,-0.054,-0.027,-0.016,0.08,0.063,0.065,0.01,-0.068,-0.015
-178.0,90.0,368.0,49.5,-1.88,-8.54,0.389,0.604,0.512,-0.042,-0.029,-0.022,-0.056,0.057,-0.023,0.013,0.005,-0.013
-178.0,90.0,388.0,47.8,-1.94,-6.73,0.364,0.556,0.371,-0.059,-0.017,-0.022,-0.066,0.023,-0.017,0.009,0.009,-0.007
-178.0,90.0,438.0,45.31,-1.58,-4.54,0.325,0.506,0.299,-0.05,-0.007,-0.005,-0.069,0.015,-0.01,0.007,0.008,-0.004
-178.0,90.0,538.0,43.27,-0.92,-2.36,0.316,0.47,0.272,-0.047,-0.005,-0.004,-0.052,0.01,-0.004,0.007,0.008,-0.002
-178.0,100.0,343.0,51.19,-1.75,-12.88,1.343,1.56,1.315,-0.386,-0.523,-2.414,0.52,1.859,1.67,1.07,-0.962,-1.067
-178.0,100.0,348.0,51.73,-1.3,-11.87,0.568,0.839,0.838,-0.068,-0.025,-0.17,0.025,0.389,0.136,0.108,-0.103,-0.09
-178.0,100.0,353.0,51.15,-1.51,-10.87,0.425,0.652,0.648,-0.059,-0.01,-0.005,-0.07,0.154,-0.03,0.018,0.017,-0.009
-178.0,100.0,358.0,50.53,-1.6,-9.99,0.366,0.61,0.595,-0.079,-0.017,-0.02,-0.059,0.074,-0.014,0.013,0.016,-0.014
-178.0,100.0,368.0,49.37,-1.71,-8.59,0.38,0.581,0.474,-0.077,-0.021,-0.011,-0.073,0.049,-0.034,0.011,0.019,-0.01
-178.0,100.0,388.0,47.66,-1.94,-6.72,0.363,0.553,0.35,-0.087,-0.013,-0.013,-0.055,0.021,-0.023,0.009,0.015,-0.004
-178.0,100.0,438.0,45.21,-1.59,-4.44,0.322,0.501,0.295,-0.082,-0.008,-0.006,-0.068,0.016,-0.014,0.006,0.022,-0.004
-178.0,100.0,538.0,43.25,-0.87,-2.29,0.314,0.471,0.277,-0.077,-0.006,-0.012,-0.055,0.012,-0.006,0.005,0.019,-0.003
-178.0,110.0,343.0,51.05,-1.68,-13.2,1.29,1.16,1.33,-0.076,-0.396,-2.031,0.044,1.72,0.026,0.972,-0.381,-0.919
-178.0,110.0,348.0,51.54,-1.84,-12.2,0.559,0.736,0.836,-0.04,0.034,-0.115,-0.007,0.422,-0.025,0.092,-0.011,-0.084
-178.0,110.0,353.0,50.94,-1.99,-11.1,0.408,0.644,0.631,-0.062,0.024,0.0,-0.044,0.128,-0.037,0.016,0.02,-0.001
-178.0,110.0,358.0,50.38,-2.13,-10.09,0.369,0.617,0.567,-0.065,-0.002,-0.024,-0.046,0.079,-0.04,0.012,0.015,-0.008
-178.0,110.0,368.0,49.22,-2.17,-8.55,0.367,0.584,0.46,-0.076,-0.01,-0.011,-0.052,0.046,-0.033,0.01,0.02,-0.006
-178.0,110.0,388.0,47.51,-2.36,-6.74,0.364,0.55,0.34,-0.083,-0.016,-0.015,-0.047,0.023,-0.024,0.01,0.017,-0.008
-178.0,110.0,438.0,45.12,-1.77,-4.35,0.32,0.515,0.294,-0.08,-0.009,-0.012,-0.071,0.018,-0.013,0.008,0.023,-0.005
-178.0,110.0,538.0,43.24,-0.98,-2.28,0.311,0.468,0.274,-0.074,-0.008,-0.008,-0.058,0.011,-0.009,0.007,0.019,-0.005
-178.0,120.0,343.0,50.94,-2.34,-13.56,1.168,0.992,1.32,-0.019,-0.192,-1.454,0.082,1.845,0.035,0.827,-0.304,-0.697
-178.0,120.0,348.0,51.21,-2.46,-12.39,0.551,0.69,0.846,-0.03,0.106,-0.05,-0.001,0.501,-0.034,0.073,0.012,0.001
-178.0,120.0,353.0,50.65,-2.62,-11.15,0.401,0.632,0.637,-0.037,0.047,-0.011,-0.008,0.155,-0.037,0.02,0.009,0.008
-178.0,120.0,358.0,50.11,-2.71,-10.1,0.387,0.601,0.559,-0.071,0.018,-0.03,-0.003,0.077,-0.036,0.012,0.014,-0.002
-178.0,120.0,368.0,48.96,-2.68,-8.52,0.357,0.566,0.452,-0.075,-0.006,-0.013,-0.023,0.053,-0.028,0.01,0.011,-0.009
-178.0,120.0,388.0,47.3,-2.78,-6.62,0.349,0.533,0.335,-0.081,-0.01,-0.017,-0.037,0.03,-0.023,0.012,0.018,-0.006
-178.0,120.0,438.0,45.02,-1.92,-4.08,0.316,0.515,0.299,-0.082,-0.007,-0.017,-0.068,0.017,-0.01,0.008,0.021,-0.004
-178.0,120.0,538.0,43.18,-1.04,-2.18,0.313,0.47,0.277,-0.073,-0.006,-0.006,-0.059,0.013,-0.011,0.006,0.02,-0.004
-178.0,130.0,343.0,50.56,-3.43,-14.21,0.997,0.826,1.069,-0.033,-0.056,-0.93,0.015,1.333,0.026,0.485,-0.038,-0.31
-178.0,130.0,348.0,50.76,-3.46,-12.69,0.496,0.65,0.698,-0.029,0.108,0.001,-0.035,0.358,-0.021,0.062,0.025,0.064
-178.0,130.0,353.0,50.3,-3.44,-11.3,0.406,0.611,0.556,-0.056,0.045,-0.025,-0.037,0.134,-0.037,0.021,0.018,0.011
-178.0,130.0,358.0,49.75,-3.36,-10.22,0.412,0.583,0.51,-0.062,0.02,-0.023,-0.04,0.085,-0.042,0.013,0.015,0.003
-178.0,130.0,368.0,48.7,-3.29,-8.54,0.345,0.553,0.41,-0.069,-0.002,-0.02,-0.056,0.044,-0.032,0.011,0.018,-0.004
-178.0,130.0,388.0,47.12,-3.19,-6.45,0.345,0.524,0.323,-0.077,-0.01,-0.007,-0.058,0.023,-0.014,0.009,0.018,-0.007
-178.0,130.0,438.0,44.92,-2.1,-3.89,0.313,0.52,0.287,-0.083,-0.007,-0.02,-0.061,0.013,-0.01,0.008,0.018,-0.005
-178.0,130.0,538.0,43.16,-1.05,-2.15,0.31,0.465,0.282,-0.071,-0.004,-0.004,-0.062,0.013,-0.004,0.006,0.021,-0.003
-178.0,140.0,343.0,50.24,-4.64,-14.66,0.718,0.73,0.727,-0.022,0.005,-0.374,0.083,0.548,-0.039,0.241,0.019,-0.108
-178.0,140.0,348.0,50.2,-4.56,-12.98,0.449,0.66,0.509,-0.049,0.058,-0.02,0.018,0.15,-0.033,0.03,0.027,0.039
-178.0,140.0,353.0,49.78,-4.4,-11.53,0.417,0.627,0.445,-0.059,0.031,-0.033,0.007,0.06,-0.038,0.019,0.007,0.01
-178.0,140.0,358.0,49.28,-4.19,-10.37,0.388,0.605,0.426,-0.055,0.012,-0.013,-0.027,0.054,-0.042,0.014,0.013,0.003
-178.0,140.0,368.0,48.4,-4.02,-8.51,0.342,0.584,0.375,-0.085,-0.004,-0.024,-0.05,0.033,-0.028,0.009,0.02,-0.005
-178.0,140.0,388.0,46.91,-3.51,-6.18,0.33,0.532,0.308,-0.08,-0.008,-0.002,-0.069,0.016,-0.016,0.007,0.014,-0.005
-178.0,140.0,438.0,44.8,-2.3,-3.78,0.309,0.513,0.286,-0.078,-0.006,-0.015,-0.052,0.015,-0.012,0.007,0.019,-0.006
-178.0,140.0,538.0,43.13,-1.06,-2.12,0.304,0.467,0.276,-0.069,-0.006,-0.011,-0.059,0.011,-0.007,0.005,0.016,-0.004
-178.0,150.0,343.0,49.72,-6.01,-14.68,0.503,0.679,0.442,-0.041,0.013,-0.031,-0.027,0.085,-0.05,0.039,0.023,0.001
-178.0,150.0,348.0,49.58,-5.73,-12.93,0.429,0.629,0.374,-0.053,0.011,-0.011,-0.037,0.052,-0.044,0.021,0.009,0.006
-178.0,150.0,353.0,49.23,-5.45,-11.42,0.397,0.595,0.347,-0.058,0.004,-0.011,-0.034,0.027,-0.034,0.015,0.016,0.0
-178.0,150.0,358.0,48.83,-5.2,-10.17,0.363,0.579,0.362,-0.063,-0.002,-0.018,-0.022,0.028,-0.02,0.013,0.013,-0.001
-178.0,150.0,368.0,48.06,-4.8,-8.23,0.361,0.56,0.338,-0.074,-0.009,-0.022,-0.022,0.021,-0.028,0.013,0.01,-0.005
-178.0,150.0,388.0,46.68,-3.89,-5.81,0.323,0.542,0.303,-0.078,-0.008,-0.02,-0.061,0.015,-0.014,0.009,0.018,-0.005
-178.0,150.0,438.0,44.7,-2.52,-3.57,0.299,0.511,0.282,-0.073,-0.006,-0.014,-0.048,0.013,-0.003,0.008,0.014,-0.004
-178.0,150.0,538.0,43.09,-1.1,-2.04,0.313,0.464,0.278,-0.063,-0.003,-0.011,-0.058,0.011,-0.002,0.003,0.014,-0.005
-178.0,160.0,343.0,48.17,-7.42,-14.42,1.217,0.955,0.833,0.069,-0.038,-2.079,6.25,0.121,-0.308,0.152,-0.267,-0.398
-178.0,160.0,348.0,48.83,-7.0,-12.49,0.681,0.63,0.567,-0.056,-0.036,-0.48,-0.054,0.13,-0.04,0.105,0.012,-0.108
-178.0,160.0,353.0,48.72,-6.64,-10.95,0.38,0.599,0.356,-0.072,-0.007,-0.02,-0.008,0.053,-0.028,0.018,0.01,-0.008
-178.0,160.0,358.0,48.41,-6.22,-9.64,0.357,0.581,0.316,-0.068,-0.006,-0.031,-0.032,0.013,-0.029,0.013,0.009,-0.004
-178.0,160.0,368.0,47.64,-5.51,-7.7,0.373,0.538,0.307,-0.07,-0.008,-0.019,-0.056,0.013,-0.025,0.011,0.02,-0.005
-178.0,160.0,388.0,46.41,-4.34,-5.44,0.329,0.54,0.275,-0.083,-0.007,-0.022,-0.042,0.009,-0.022,0.006,0.014,-0.004
