x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
-138.0,-80.0,343.0,47.9,2.32,-13.4,1.25,0.602,1.43,-0.126,0.172,0.771,-0.11,6.04,-0.198,1.21,0.109,0.218
-138.0,-80.0,348.0,47.7,2.47,-12.6,0.897,0.566,0.966,-0.129,0.158,0.107,-0.107,1.38,-0.172,0.264,0.099,0.096
-138.0,-80.0,368.0,46.8,2.73,-10.1,0.505,0.506,0.487,-0.123,0.044,-0.02,-0.09,0.028,-0.17,0.001,0.102,0.005
-138.0,-80.0,388.0,46.0,2.59,-8.16,0.45,0.515,0.372,-0.136,0.013,-0.042,-0.113,-0.004,-0.172,-0.01,0.123,-0.004
-138.0,-80.0,438.0,44.4,2.13,-5.04,0.409,0.522,0.259,-0.143,-0.004,-0.052,-0.116,-0.005,-0.204,-0.009,0.133,-0.001
-138.0,-80.0,538.0,42.7,1.22,-2.48,0.368,0.48,0.274,-0.132,-0.002,-0.034,-0.094,-0.011,-0.186,-0.008,0.115,-0.004
-138.0,-70.0,323.0,24.4,1.86,-11.3,12.3,7.248,11.4,-1.291,-79.1,-1180.0,-3.871,1270.0,3.899,796.0,-314.656,-961.0
-138.0,-70.0,328.0,36.6,1.83,-13.5,9.19,4.351,8.36,-0.066,-40.7,-1110.0,9.866,910.0,1.891,691.0,-124.644,-735.0
-138.0,-70.0,333.0,44.2,1.83,-13.8,5.11,1.721,5.33,0.078,-12.5,-313.0,1.412,352.0,0.675,205.0,-8.48,-231.0
-138.0,-70.0,338.0,47.6,1.91,-13.5,2.55,0.826,3.15,-0.066,-2.41,-39.1,-0.048,101.0,-0.125,39.4,0.23,-39.6
-138.0,-70.0,343.0,48.2,2.02,-13.0,1.44,0.609,1.7,-0.073,0.237,0.969,-0.072,10.2,-0.091,2.17,0.06,0.398
-138.0,-70.0,348.0,48.0,2.09,-12.3,1.03,0.558,1.16,-0.064,0.245,0.246,-0.045,2.33,-0.059,0.561,0.04,0.328
-138.0,-70.0,368.0,46.9,2.41,-10.1,0.52,0.492,0.527,-0.069,0.058,-0.02,-0.074,0.043,-0.1,0.005,0.055,0.005
-138.0,-70.0,388.0,46.1,2.34,-8.26,0.454,0.489,0.383,-0.067,0.014,-0.057,-0.063,-0.002,-0.087,-0.008,0.052,-0.001
-138.0,-70.0,438.0,44.4,1.85,-5.23,0.409,0.481,0.265,-0.078,-0.003,-0.048,-0.065,-0.009,-0.123,-0.01,0.059,-0.002
-138.0,-70.0,538.0,42.8,1.17,-2.54,0.367,0.444,0.268,-0.073,-0.005,-0.038,-0.061,-0.005,-0.105,-0.006,0.061,-0.002
-138.0,-60.0,323.0,22.5,1.7,-10.4,13.2,6.628,12.0,-2.161,-91.4,-1390.0,58.955,1380.0,-5.96,931.0,-251.978,-1100.0
-138.0,-60.0,328.0,34.8,1.65,-12.7,10.2,3.633,9.16,-0.991,-52.8,-1360.0,17.779,1070.0,23.179,837.0,-68.919,-888.0
-138.0,-60.0,333.0,43.2,1.61,-13.2,6.12,1.726,6.19,0.045,-19.7,-528.0,8.897,504.0,-0.362,362.0,-7.641,-371.0
-138.0,-60.0,338.0,47.2,1.65,-13.1,3.03,0.817,3.72,0.001,-4.34,-67.7,0.904,146.0,0.275,69.0,-0.083,-77.4
-138.0,-60.0,343.0,48.3,1.72,-12.7,1.66,0.618,2.12,-0.037,0.035,0.439,0.014,24.0,0.001,4.64,0.039,-2.29
-138.0,-60.0,348.0,48.1,1.78,-12.1,1.14,0.556,1.36,-0.032,0.285,0.414,-0.03,4.67,-0.042,0.874,0.005,0.393
-138.0,-60.0,368.0,47.1,2.03,-10.1,0.539,0.483,0.566,-0.04,0.073,-0.029,-0.045,0.052,-0.037,0.008,0.001,0.008
-138.0,-60.0,388.0,46.2,2.03,-8.4,0.449,0.468,0.388,-0.041,0.019,-0.051,-0.045,0.003,-0.037,-0.005,0.005,0.0
-138.0,-60.0,438.0,44.5,1.6,-5.4,0.4,0.443,0.277,-0.039,-0.006,-0.054,-0.034,-0.012,-0.043,-0.007,0.01,0.0
-138.0,-60.0,538.0,42.8,1.09,-2.71,0.376,0.397,0.267,-0.033,-0.004,-0.041,-0.031,-0.006,-0.046,-0.007,0.011,-0.003
-138.0,-50.0,323.0,21.7,1.25,-9.58,14.0,5.026,12.3,-2.794,-103.0,-1600.0,84.548,1390.0,28.523,1070.0,-164.56,-1180.0
-138.0,-50.0,328.0,33.9,1.29,-12.2,10.8,2.814,9.51,-1.245,-57.2,-1590.0,27.52,1140.0,32.357,960.0,-42.712,-991.0
-138.0,-50.0,333.0,42.6,1.37,-12.8,6.73,1.347,6.57,-0.032,-23.4,-694.0,1.328,596.0,2.593,449.0,-1.127,-467.0
-138.0,-50.0,338.0,47.0,1.42,-12.7,3.29,0.77,4.06,-0.01,-5.52,-88.6,0.104,187.0,0.096,85.4,0.051,-101.0
-138.0,-50.0,343.0,48.3,1.46,-12.4,1.81,0.611,2.39,-0.024,-0.251,-4.25,0.023,38.1,0.012,8.83,0.037,-7.26
-138.0,-50.0,348.0,48.2,1.5,-11.9,1.22,0.562,1.52,-0.032,0.312,0.823,-0.026,6.12,-0.018,1.35,0.005,0.05
-138.0,-50.0,368.0,47.1,1.68,-9.92,0.557,0.49,0.606,-0.036,0.083,-0.014,-0.033,0.071,-0.015,0.01,-0.004,0.001
-138.0,-50.0,388.0,46.2,1.76,-8.44,0.452,0.467,0.403,-0.03,0.02,-0.057,-0.031,0.001,-0.006,-0.007,-0.006,-0.003
-138.0,-50.0,438.0,44.5,1.42,-5.59,0.402,0.439,0.283,-0.026,-0.004,-0.059,-0.029,-0.01,-0.011,-0.009,-0.008,-0.002
-138.0,-50.0,538.0,42.8,1.02,-2.75,0.372,0.395,0.264,-0.021,-0.005,-0.035,-0.033,-0.006,-0.01,-0.008,-0.003,-0.002
-138.0,-40.0,323.0,21.7,0.84,-9.83,13.8,4.082,12.0,0.398,-97.3,-1700.0,-4.328,1390.0,-5.219,1040.0,-72.736,-1160.0
-138.0,-40.0,328.0,33.9,1.03,-12.2,10.7,2.152,9.33,0.169,-57.3,-1620.0,4.17,1130.0,1.204,983.0,-7.768,-986.0
-138.0,-40.0,333.0,42.2,1.11,-12.7,6.78,1.28,6.47,0.027,-22.5,-685.0,0.493,555.0,0.223,432.0,-0.633,-439.0
-138.0,-40.0,338.0,46.6,1.14,-12.6,3.46,0.769,3.98,0.004,-6.02,-114.0,-0.124,159.0,-0.067,93.1,-0.058,-94.4
-138.0,-40.0,343.0,48.2,1.13,-12.3,1.88,0.597,2.48,-0.027,-0.674,-7.05,-0.027,45.7,-0.015,12.1,0.019,-11.5
-138.0,-40.0,348.0,48.3,1.18,-11.8,1.23,0.549,1.61,-0.039,0.383,0.765,-0.034,8.42,-0.014,1.55,0.008,0.815
-138.0,-40.0,368.0,47.2,1.37,-9.85,0.568,0.471,0.62,-0.039,0.084,-0.037,-0.022,0.072,-0.012,0.006,-0.007,-0.006
-138.0,-40.0,388.0,46.3,1.46,-8.35,0.453,0.462,0.421,-0.032,0.022,-0.053,-0.03,0.008,-0.007,-0.008,-0.006,-0.001
-138.0,-40.0,438.0,44.5,1.18,-5.66,0.4,0.42,0.287,-0.03,-0.003,-0.056,-0.031,-0.009,-0.003,-0.008,-0.004,-0.003
-138.0,-40.0,538.0,42.8,0.91,-2.78,0.372,0.401,0.262,-0.026,-0.005,-0.038,-0.041,-0.009,-0.006,-0.007,-0.006,-0.002
-138.0,-30.0,323.0,22.4,0.81,-10.2,13.7,3.962,12.0,-0.643,-97.1,-1670.0,38.419,1350.0,1.829,1100.0,-78.804,-1200.0
-138.0,-30.0,328.0,34.3,0.87,-12.3,10.5,1.909,9.18,-0.129,-54.1,-1510.0,-0.47,1100.0,1.551,911.0,-3.593,-945.0
-138.0,-30.0,333.0,42.5,0.9,-12.7,6.51,1.301,6.22,0.231,-20.7,-632.0,-0.761,520.0,-0.724,389.0,-1.141,-396.0
-138.0,-30.0,338.0,46.7,0.95,-12.6,3.35,0.877,3.93,0.009,-5.64,-92.9,-0.362,157.0,-0.163,83.1,-0.2,-89.7
-138.0,-30.0,343.0,48.3,0.9,-12.3,1.78,0.666,2.38,-0.03,-0.39,-2.69,-0.091,37.4,-0.053,8.26,-0.019,-8.09
-138.0,-30.0,348.0,48.3,0.86,-11.8,1.21,0.572,1.52,-0.061,0.343,0.511,-0.052,6.41,-0.027,1.24,0.007,0.301
-138.0,-30.0,368.0,47.2,1.13,-9.83,0.572,0.47,0.624,-0.037,0.084,-0.034,-0.031,0.075,-0.012,0.014,-0.006,0.005
-138.0,-30.0,388.0,46.3,1.14,-8.27,0.442,0.45,0.426,-0.034,0.024,-0.056,-0.024,0.001,-0.008,-0.01,0.004,0.002
-138.0,-30.0,438.0,44.5,0.98,-5.72,0.394,0.417,0.286,-0.028,-0.005,-0.052,-0.036,-0.01,-0.005,-0.007,-0.003,-0.002
-138.0,-30.0,538.0,42.8,0.76,-2.84,0.361,0.403,0.256,-0.028,-0.007,-0.035,-0.044,-0.005,-0.003,-0.006,-0.005,-0.002
-138.0,-20.0,323.0,23.6,0.67,-10.5,13.3,3.662,11.4,2.24,-89.4,-1730.0,-19.027,1290.0,-41.727,1100.0,-56.753,-1160.0
-138.0,-20.0,328.0,35.4,0.63,-12.7,9.86,2.112,8.67,0.638,-47.6,-1400.0,-3.548,999.0,-1.836,853.0,-4.332,-885.0
-138.0,-20.0,333.0,42.7,0.65,-13.0,6.12,1.558,5.9,0.338,-18.4,-557.0,-2.4,463.0,-1.074,356.0,-0.77,-354.0
-138.0,-20.0,338.0,46.6,0.63,-12.8,3.06,1.135,3.67,0.073,-4.36,-63.0,-1.156,134.0,-0.414,56.2,-0.652,-63.5
-138.0,-20.0,343.0,48.1,0.58,-12.5,1.68,0.814,2.26,-0.032,-0.391,-2.61,-0.248,34.3,-0.131,7.14,-0.116,-6.53
-138.0,-20.0,348.0,48.2,0.57,-11.9,1.13,0.622,1.42,-0.056,0.248,0.241,-0.134,5.18,-0.037,1.14,-0.012,-0.227
-138.0,-20.0,368.0,47.2,0.88,-9.93,0.563,0.467,0.617,-0.04,0.086,-0.03,-0.046,0.083,-0.017,0.01,-0.004,0.002
-138.0,-20.0,388.0,46.3,0.87,-8.31,0.451,0.433,0.428,-0.032,0.02,-0.062,-0.043,0.01,-0.009,-0.009,-0.001,-0.001
-138.0,-20.0,438.0,44.5,0.79,-5.79,0.389,0.417,0.286,-0.025,-0.004,-0.047,-0.043,-0.009,-0.008,-0.008,-0.001,0.0
-138.0,-20.0,538.0,42.8,0.62,-2.91,0.374,0.407,0.255,-0.027,-0.007,-0.032,-0.041,-0.006,-0.009,-0.008,-0.003,-0.001
-138.0,-10.0,323.0,23.7,0.54,-10.5,13.2,4.964,11.3,3.524,-87.4,-1560.0,-117.188,1250.0,-66.115,1020.0,-163.024,-1130.0
-138.0,-10.0,328.0,35.3,0.32,-12.4,9.89,2.933,8.48,1.4,-46.4,-1420.0,-42.304,889.0,-26.76,827.0,-31.164,-814.0
-138.0,-10.0,333.0,42.7,0.3,-12.7,6.12,1.821,5.88,-0.007,-18.9,-536.0,-4.265,441.0,-0.941,339.0,-2.025,-348.0
-138.0,-10.0,338.0,46.7,0.24,-13.1,2.84,1.288,3.3,-0.132,-3.71,-61.2,-0.622,106.0,-0.14,58.2,-0.557,-62.7
-138.0,-10.0,343.0,48.1,0.23,-12.7,1.52,0.898,1.96,-0.118,-0.176,-0.338,-0.146,22.5,-0.071,3.99,-0.169,-3.98
-138.0,-10.0,348.0,48.2,0.21,-12.1,1.06,0.667,1.3,-0.097,0.258,0.148,-0.078,4.1,-0.05,0.746,0.003,-0.059
-138.0,-10.0,368.0,47.2,0.59,-10.1,0.549,0.475,0.603,-0.048,0.082,-0.024,-0.052,0.081,-0.014,0.015,-0.004,0.012
-138.0,-10.0,388.0,46.3,0.64,-8.53,0.443,0.442,0.415,-0.03,0.022,-0.058,-0.046,0.012,-0.014,-0.006,-0.001,0.001
-138.0,-10.0,438.0,44.5,0.63,-5.8,0.388,0.418,0.288,-0.029,-0.005,-0.046,-0.044,-0.009,-0.011,-0.01,-0.005,-0.003
-138.0,-10.0,538.0,42.8,0.42,-2.96,0.366,0.414,0.253,-0.025,-0.006,-0.042,-0.044,-0.007,-0.013,-0.006,-0.001,0.0
-138.0,0.0,323.0,21.6,0.24,-9.53,14.5,7.697,12.2,4.642,-109.0,-1690.0,-112.034,1290.0,-82.641,1130.0,-447.938,-1200.0
-138.0,0.0,328.0,34.5,-0.09,-11.9,11.4,4.771,9.5,1.609,-62.3,-1850.0,-98.056,1160.0,-43.535,1070.0,-123.433,-1060.0
-138.0,0.0,333.0,43.3,-0.13,-12.1,7.18,2.604,6.65,0.412,-25.6,-813.0,-35.035,582.0,-16.401,490.0,-22.448,-478.0
-138.0,0.0,338.0,47.8,-0.14,-12.1,3.54,1.454,4.09,-0.12,-6.17,-142.0,-6.593,181.0,-5.225,104.0,-2.967,-107.0
-138.0,0.0,343.0,49.2,-0.05,-11.9,1.85,0.856,2.57,-0.185,-0.306,-6.05,-0.155,40.6,-0.05,9.97,0.101,-8.81
-138.0,0.0,348.0,49.1,-0.03,-11.5,1.22,0.644,1.71,-0.096,0.426,0.217,-0.107,7.58,-0.069,1.56,0.049,-0.19
-138.0,0.0,368.0,47.9,0.37,-9.99,0.537,0.477,0.75,-0.038,0.121,-0.042,-0.047,0.163,-0.019,0.027,-0.001,-0.018
-138.0,0.0,388.0,46.8,0.31,-8.6,0.373,0.445,0.469,-0.032,0.033,-0.019,-0.04,0.038,-0.011,0.009,0.0,-0.003
-138.0,0.0,438.0,45.1,0.42,-6.12,0.312,0.42,0.295,-0.026,-0.003,-0.008,-0.041,0.011,-0.007,0.007,-0.004,-0.003
-138.0,0.0,538.0,43.2,0.29,-3.24,0.311,0.406,0.253,-0.016,-0.008,-0.013,-0.038,0.009,-0.012,0.007,-0.007,-0.005
-138.0,10.0,323.0,20.9,-0.24,-9.26,14.3,8.738,12.3,5.775,-106.0,-1640.0,-52.354,1240.0,-52.062,1050.0,-483.65,-1120.0
-138.0,10.0,328.0,33.7,-0.37,-11.8,11.1,5.688,9.38,2.747,-59.8,-1630.0,-62.537,1030.0,-35.777,945.0,-225.598,-959.0
-138.0,10.0,333.0,42.6,-0.19,-12.4,6.83,3.026,6.44,1.01,-22.8,-648.0,-27.208,525.0,-23.405,413.0,-38.523,-416.0
-138.0,10.0,338.0,47.1,-0.1,-12.3,3.61,1.488,4.1,-0.062,-6.28,-116.0,-3.805,172.0,-1.519,98.0,-2.097,-103.0
-138.0,10.0,343.0,48.8,-0.05,-12.0,1.92,0.901,2.6,-0.12,-0.715,-7.58,-0.945,44.3,-0.464,12.4,0.318,-12.0
-138.0,10.0,348.0,49.0,-0.01,-11.6,1.2,0.655,1.69,-0.081,0.348,0.328,-0.097,7.52,-0.065,1.47,0.065,-0.235
-138.0,10.0,368.0,47.8,0.11,-10.0,0.53,0.499,0.727,-0.031,0.118,-0.046,-0.045,0.161,-0.018,0.023,-0.004,-0.008
-138.0,10.0,388.0,46.8,0.04,-8.68,0.37,0.457,0.462,-0.028,0.031,-0.021,-0.036,0.042,-0.015,0.011,-0.005,-0.004
-138.0,10.0,438.0,45.0,0.22,-6.15,0.319,0.424,0.29,-0.021,-0.004,-0.012,-0.034,0.011,-0.01,0.008,-0.005,-0.004
-138.0,10.0,538.0,43.2,0.24,-3.35,0.318,0.408,0.256,-0.02,-0.008,-0.012,-0.039,0.009,-0.008,0.006,-0.004,-0.003
-138.0,20.0,323.0,21.6,-0.02,-10.0,13.6,8.696,11.8,2.591,-93.7,-1410.0,35.764,1150.0,-47.268,944.0,-438.734,-1030.0
-138.0,20.0,328.0,33.8,0.02,-12.1,10.6,6.031,9.21,-1.203,-55.5,-1430.0,23.647,1010.0,5.619,879.0,-238.91,-901.0
-138.0,20.0,333.0,42.3,-0.07,-12.4,6.55,3.474,6.37,-0.372,-22.5,-623.0,23.375,550.0,11.235,425.0,-41.934,-432.0
-138.0,20.0,338.0,46.6,-0.15,-12.3,3.38,1.641,3.99,0.007,-5.12,-79.5,1.557,149.0,-1.989,66.1,-4.222,-77.8
-138.0,20.0,343.0,48.4,-0.08,-12.2,1.92,0.892,2.48,-0.051,-0.956,-9.9,-0.08,36.1,-0.029,12.2,0.341,-11.0
-138.0,20.0,348.0,48.9,0.0,-11.8,1.17,0.642,1.58,-0.037,0.245,-0.063,-0.042,5.85,0.003,1.54,0.07,-0.286
-138.0,20.0,368.0,47.8,-0.16,-10.2,0.52,0.503,0.696,-0.023,0.109,-0.04,-0.031,0.154,-0.013,0.018,-0.003,0.0
-138.0,20.0,388.0,46.8,-0.2,-8.82,0.363,0.455,0.432,-0.019,0.028,-0.017,-0.032,0.036,-0.008,0.009,-0.003,-0.001
-138.0,20.0,438.0,45.0,0.04,-6.18,0.311,0.431,0.286,-0.008,-0.002,-0.015,-0.03,0.009,-0.01,0.005,-0.003,-0.004
-138.0,20.0,538.0,43.3,0.16,-3.35,0.312,0.413,0.25,-0.007,-0.007,-0.006,-0.034,0.006,-0.01,0.004,-0.004,-0.003
-138.0,30.0,323.0,22.9,-0.01,-10.7,12.9,8.712,11.6,1.638,-84.9,-1260.0,-77.068,1210.0,-84.644,843.0,-532.438,-997.0
-138.0,30.0,328.0,35.0,0.16,-12.7,9.89,6.045,8.69,-3.234,-46.8,-1270.0,65.478,915.0,27.2,763.0,-256.064,-785.0
-138.0,30.0,333.0,43.1,-0.07,-13.0,5.74,3.143,5.65,-0.966,-15.7,-395.0,17.276,381.0,21.095,262.0,-37.07,-273.0
-138.0,30.0,338.0,46.7,-0.2,-12.7,3.04,1.491,3.5,-0.189,-3.79,-54.4,3.192,106.0,3.152,48.5,-1.893,-51.4
-138.0,30.0,343.0,48.4,-0.14,-12.5,1.69,0.854,2.17,-0.01,-0.42,-2.6,0.102,24.1,-0.202,4.63,0.392,-3.27
-138.0,30.0,348.0,48.8,-0.07,-12.1,1.09,0.63,1.42,0.012,0.19,-0.145,0.026,4.12,0.034,0.974,0.067,-0.357
-138.0,30.0,368.0,47.7,-0.38,-10.4,0.509,0.481,0.634,-0.009,0.091,-0.038,-0.017,0.115,-0.013,0.016,0.003,-0.002
-138.0,30.0,388.0,46.7,-0.44,-8.92,0.355,0.45,0.408,-0.017,0.025,-0.016,-0.019,0.029,-0.009,0.007,-0.002,-0.001
-138.0,30.0,438.0,45.0,-0.21,-6.07,0.31,0.429,0.293,-0.012,-0.004,-0.011,-0.024,0.02,-0.011,0.009,-0.002,-0.006
-138.0,30.0,538.0,43.2,-0.01,-3.28,0.31,0.413,0.244,-0.015,-0.006,-0.013,-0.033,0.006,-0.011,0.005,-0.003,-0.003
-138.0,40.0,323.0,24.4,-0.32,-11.3,12.3,7.994,11.1,-3.483,-75.7,-1170.0,123.31,1100.0,71.972,764.0,-372.796,-886.0
-138.0,40.0,328.0,36.5,-0.04,-13.2,9.1,5.187,8.35,-1.672,-40.7,-1020.0,68.952,839.0,1.796,626.0,-169.374,-671.0
-138.0,40.0,333.0,44.1,-0.15,-13.4,5.22,2.738,5.31,-0.826,-13.4,-328.0,23.394,331.0,10.118,221.0,-26.168,-235.0
-138.0,40.0,338.0,47.3,-0.29,-13.3,2.58,1.354,3.1,0.064,-2.34,-29.4,2.432,74.7,1.261,28.7,-1.413,-29.6
-138.0,40.0,343.0,48.6,-0.3,-12.9,1.48,0.778,1.92,0.06,-0.248,-4.31,0.267,18.6,0.106,6.48,0.077,-5.74
-138.0,40.0,348.0,48.7,-0.2,-12.4,0.982,0.628,1.26,0.049,0.235,0.051,0.038,3.08,0.03,0.673,0.045,0.013
-138.0,40.0,368.0,47.6,-0.45,-10.5,0.489,0.483,0.587,-0.005,0.084,-0.018,-0.024,0.104,-0.012,0.02,0.004,0.009
-138.0,40.0,388.0,46.7,-0.64,-9.0,0.351,0.448,0.392,-0.008,0.019,-0.023,-0.023,0.025,-0.014,0.01,-0.001,-0.001
-138.0,40.0,438.0,45.0,-0.48,-6.04,0.304,0.422,0.278,-0.016,-0.003,-0.021,-0.02,0.008,-0.01,0.006,-0.003,-0.003
-138.0,40.0,538.0,43.2,-0.17,-3.23,0.305,0.413,0.245,-0.016,-0.008,-0.009,-0.024,0.007,-0.004,0.006,-0.004,-0.003
-138.0,50.0,323.0,26.3,-0.46,-12.2,11.7,6.852,10.6,-2.909,-67.8,-1100.0,56.728,1030.0,-3.291,713.0,-322.319,-826.0
-138.0,50.0,328.0,38.2,-0.2,-13.9,8.23,4.107,7.66,-1.28,-33.2,-814.0,48.375,740.0,13.202,505.0,-83.294,-572.0
-138.0,50.0,333.0,45.1,-0.35,-14.1,4.51,2.03,4.69,-0.326,-9.74,-231.0,10.202,260.0,7.249,171.0,-8.45,-180.0
-138.0,50.0,338.0,47.9,-0.52,-13.8,2.18,1.063,2.7,0.181,-1.49,-16.0,1.706,53.3,0.683,17.0,0.328,-18.0
-138.0,50.0,343.0,48.6,-0.53,-13.4,1.24,0.718,1.56,0.097,0.13,0.016,0.173,7.4,0.103,1.76,0.118,-0.675
-138.0,50.0,348.0,48.5,-0.47,-12.8,0.867,0.611,1.07,0.051,0.241,0.118,0.039,1.72,0.018,0.358,0.035,0.175
-138.0,50.0,368.0,47.5,-0.54,-10.7,0.46,0.486,0.536,-0.006,0.063,-0.015,-0.01,0.081,-0.017,0.019,0.004,0.004
-138.0,50.0,388.0,46.6,-0.85,-9.05,0.354,0.445,0.376,-0.02,0.017,-0.022,-0.02,0.023,-0.01,0.008,0.001,-0.002
-138.0,50.0,438.0,44.9,-0.7,-6.1,0.308,0.421,0.283,-0.022,-0.005,-0.016,-0.02,0.01,-0.014,0.008,0.001,-0.003
-138.0,50.0,538.0,43.2,-0.34,-3.16,0.303,0.415,0.24,-0.023,-0.006,-0.009,-0.021,0.007,-0.008,0.005,0.0,-0.003
-138.0,60.0,323.0,29.0,-0.85,-13.0,10.9,5.973,9.77,-1.459,-57.9,-1040.0,13.176,939.0,5.317,648.0,-216.785,-740.0
-138.0,60.0,328.0,39.9,-0.42,-14.5,7.26,3.417,6.61,-1.5,-24.0,-653.0,65.994,492.0,39.264,376.0,-59.623,-396.0
-138.0,60.0,333.0,45.8,-0.61,-14.7,3.55,1.579,3.85,0.149,-5.72,-112.0,4.065,159.0,0.054,88.1,-1.083,-98.3
-138.0,60.0,338.0,48.0,-0.71,-14.4,1.74,0.873,2.2,0.106,-0.605,-6.53,0.301,33.4,-0.165,10.1,0.387,-9.86
-138.0,60.0,343.0,48.4,-0.74,-13.8,1.05,0.684,1.28,0.064,0.201,0.354,0.928,4.16,0.037,0.844,-0.085,-0.013
-138.0,60.0,348.0,48.2,-0.73,-13.2,0.775,0.572,0.895,0.037,0.175,0.044,0.004,0.895,-0.01,0.231,0.019,0.062
-138.0,60.0,368.0,47.3,-0.8,-10.8,0.445,0.464,0.483,-0.021,0.053,-0.011,-0.02,0.056,-0.022,0.015,0.005,0.004
-138.0,60.0,388.0,46.5,-1.1,-9.07,0.354,0.432,0.353,-0.03,0.014,-0.023,-0.032,0.018,-0.022,0.007,0.001,-0.001
-138.0,60.0,438.0,44.9,-0.94,-6.17,0.299,0.412,0.276,-0.029,-0.003,-0.013,-0.022,0.008,-0.026,0.006,0.004,-0.004
-138.0,60.0,538.0,43.2,-0.51,-3.08,0.305,0.414,0.243,-0.032,-0.006,-0.005,-0.017,0.008,-0.023,0.005,0.0,-0.002
-138.0,70.0,323.0,31.6,-1.19,-14.1,9.74,4.824,8.59,-1.416,-44.2,-851.0,-5.11,699.0,5.608,500.0,-117.545,-559.0
-138.0,70.0,328.0,41.3,-0.85,-15.5,6.11,2.509,5.63,-0.531,-16.1,-458.0,23.975,347.0,12.804,259.0,-16.7,-281.0
-138.0,70.0,333.0,46.1,-0.87,-15.4,2.76,1.266,3.08,-0.116,-2.95,-48.7,3.312,83.9,3.614,38.5,-2.781,-41.1
-138.0,70.0,338.0,47.8,-0.95,-14.9,1.39,0.748,1.68,0.102,-0.178,-0.659,0.169,13.9,0.054,3.55,0.12,-1.93
-138.0,70.0,343.0,48.1,-1.02,-14.2,0.895,0.594,0.986,0.036,0.171,0.316,0.032,1.43,-0.033,0.385,0.034,0.193
-138.0,70.0,348.0,47.9,-1.03,-13.5,0.689,0.546,0.74,0.009,0.142,0.016,-0.02,0.486,-0.035,0.13,0.023,0.096
-138.0,70.0,368.0,47.1,-1.23,-10.9,0.423,0.462,0.446,-0.04,0.044,-0.003,-0.039,0.051,-0.055,0.017,0.011,0.007
-138.0,70.0,388.0,46.4,-1.38,-9.0,0.36,0.443,0.341,-0.051,0.008,-0.034,-0.048,0.017,-0.054,0.008,0.019,-0.003
-138.0,70.0,438.0,44.8,-1.17,-6.03,0.296,0.412,0.285,-0.051,-0.005,-0.014,-0.04,0.008,-0.055,0.006,0.014,-0.003
-138.0,70.0,538.0,43.1,-0.66,-2.99,0.298,0.412,0.244,-0.053,-0.006,-0.009,-0.032,0.009,-0.055,0.005,0.019,-0.004
-138.0,80.0,323.0,36.2,-1.9,-15.3,8.11,3.814,6.63,-1.025,-25.9,-738.0,18.295,435.0,8.403,367.0,-58.131,-386.0
-138.0,80.0,328.0,43.2,-1.4,-16.0,4.34,1.871,4.02,-0.15,-7.47,-208.0,5.856,166.0,1.073,116.0,-4.016,-123.0
-138.0,80.0,333.0,46.5,-1.23,-15.9,1.92,1.014,2.12,0.109,-1.11,-12.4,0.377,30.7,0.226,8.88,0.04,-11.5
-138.0,80.0,338.0,47.6,-1.28,-15.3,1.08,0.667,1.24,0.044,0.015,0.581,0.017,8.79,-0.022,1.83,0.048,-0.27
-138.0,80.0,343.0,47.6,-1.36,-14.5,0.747,0.591,0.765,-0.005,0.093,0.127,-0.036,0.814,-0.041,0.213,0.031,0.068
-138.0,80.0,348.0,47.5,-1.42,-13.7,0.619,0.558,0.615,-0.023,0.097,0.035,-0.06,0.249,-0.049,0.087,0.02,0.066
-138.0,80.0,368.0,46.9,-1.66,-10.9,0.399,0.488,0.403,-0.051,0.027,-0.007,-0.05,0.035,-0.06,0.012,0.023,0.001
-138.0,80.0,388.0,46.2,-1.67,-8.93,0.365,0.473,0.324,-0.063,0.007,-0.028,-0.057,0.016,-0.063,0.008,0.025,-0.003
-138.0,80.0,438.0,44.8,-1.4,-5.79,0.299,0.435,0.27,-0.058,-0.005,-0.017,-0.05,0.007,-0.06,0.005,0.023,-0.003
-138.0,80.0,538.0,43.1,-0.78,-2.88,0.296,0.414,0.24,-0.06,-0.005,-0.007,-0.034,0.009,-0.056,0.005,0.023,-0.003
-138.0,90.0,323.0,40.1,-2.09,-16.0,4.85,3.586,4.26,0.398,-8.66,-229.0,-3.792,151.0,-1.24,114.0,-61.739,-122.0
-138.0,90.0,328.0,44.3,-1.61,-16.3,2.54,1.616,2.4,0.065,-2.29,-36.2,0.314,41.7,-0.141,22.0,-2.63,-25.2
-138.0,90.0,333.0,46.5,-1.55,-16.1,1.34,0.84,1.34,-0.005,-0.37,-1.95,-0.034,4.89,-0.08,1.84,0.052,-1.62
-138.0,90.0,338.0,47.2,-1.65,-15.4,0.799,0.627,0.784,-0.011,0.024,0.246,-0.037,0.737,-0.055,0.213,0.044,0.055
-138.0,90.0,343.0,47.3,-1.82,-14.6,0.631,0.579,0.582,-0.041,0.055,0.086,-0.059,0.226,-0.062,0.083,0.034,0.04
-138.0,90.0,348.0,47.2,-1.95,-13.8,0.544,0.569,0.502,-0.055,0.057,0.036,-0.056,0.096,-0.082,0.049,0.041,0.026
