x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
87.0,-195.0,158.0,31.22,2.72,3.57,6.899,4.745,5.351,14.485,-1.684,-274.541,-83.023,12.393,-92.074,21.219,-81.692,-83.839
87.0,-195.0,178.0,31.99,2.78,3.74,6.401,4.46,4.992,13.591,-0.856,-214.935,-69.104,8.015,-91.836,6.238,-72.578,-69.284
87.0,-195.0,198.0,32.92,2.81,4.04,6.116,4.309,4.731,12.258,0.113,-199.946,-59.612,1.507,-66.262,6.331,-57.977,-59.972
87.0,-195.0,218.0,32.21,2.99,4.62,5.987,4.255,4.683,12.338,0.234,-152.372,-55.5,-9.596,-62.532,-1.146,-53.118,-51.911
87.0,-195.0,238.0,32.72,3.98,5.51,5.852,4.649,4.868,9.806,1.916,-139.552,-90.808,-22.304,-44.267,-2.424,-39.253,-44.496
87.0,-195.0,258.0,33.65,5.82,8.13,5.598,4.835,4.202,6.903,-1.535,-97.58,-123.592,-2.787,-26.876,9.511,-19.169,-28.021
87.0,-195.0,278.0,40.89,11.18,6.23,0.71,0.675,0.784,-0.017,-0.032,0.045,-0.115,0.693,-0.003,0.165,0.012,-0.086
87.0,-195.0,298.0,40.3,10.94,1.93,0.446,0.567,0.452,-0.023,-0.009,-0.06,-0.092,0.005,0.008,-0.008,0.011,-0.001
87.0,-195.0,318.0,40.18,9.31,-0.38,0.422,0.573,0.347,-0.021,-0.01,-0.047,-0.079,-0.001,0.011,-0.006,0.013,-0.001
87.0,-195.0,338.0,40.21,8.22,-1.57,0.414,0.575,0.311,-0.027,-0.006,-0.053,-0.093,-0.01,0.009,-0.007,0.014,-0.002
87.0,-195.0,358.0,40.35,6.86,-2.35,0.395,0.55,0.307,-0.03,-0.009,-0.043,-0.089,-0.005,0.01,-0.005,0.011,-0.002
87.0,-195.0,388.0,40.53,5.34,-2.81,0.392,0.552,0.264,-0.027,-0.007,-0.045,-0.078,-0.005,0.007,-0.005,0.009,-0.001
