x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
0.0,-150.0,348.0,40.17,8.72,-8.23,0.362,0.388,0.294,-0.053,-0.019,-0.02,-0.044,-0.006,-0.039,-0.003,0.021,-0.003
0.0,-150.0,368.0,40.67,7.11,-7.17,0.376,0.36,0.26,-0.053,-0.015,-0.033,-0.033,-0.008,-0.045,-0.003,0.02,-0.002
0.0,-150.0,388.0,41.01,5.89,-6.38,0.37,0.379,0.279,-0.051,-0.013,-0.04,-0.032,-0.008,-0.034,-0.004,0.017,-0.003
0.0,-150.0,413.0,41.24,4.98,-5.51,0.364,0.364,0.273,-0.044,-0.012,-0.043,-0.035,-0.013,-0.034,-0.004,0.015,-0.003
0.0,-150.0,438.0,41.41,4.11,-4.82,0.353,0.387,0.259,-0.042,-0.01,-0.036,-0.034,-0.004,-0.036,-0.001,0.01,-0.003
0.0,-150.0,488.0,41.47,2.88,-3.59,0.349,0.362,0.276,-0.036,-0.009,-0.035,-0.03,-0.008,-0.035,-0.006,0.007,-0.002
0.0,-150.0,538.0,41.47,2.02,-2.86,0.349,0.389,0.254,-0.035,-0.009,-0.035,-0.027,-0.007,-0.024,-0.003,0.007,-0.002
0.0,-140.0,243.0,28.31,-4.0,-14.07,3.983,3.422,3.56,1.717,-8.785,-31.651,-6.683,22.284,-2.735,18.967,-8.031,-18.465
0.0,-140.0,248.0,34.52,-2.72,-18.55,2.064,1.563,1.992,0.158,-0.843,-6.213,-4.821,11.313,-3.608,5.393,-3.153,-5.815
0.0,-140.0,253.0,36.16,-1.37,-21.35,1.589,1.527,1.73,0.772,-0.845,-4.094,-2.407,6.085,-1.398,2.392,-0.503,-2.318
0.0,-140.0,258.0,37.14,0.37,-23.6,0.919,1.101,1.071,0.103,-0.217,-0.73,-1.74,2.56,-0.368,0.802,-0.191,-0.783
0.0,-140.0,268.0,36.15,5.63,-25.48,0.697,0.579,0.716,-0.04,0.025,-0.458,0.113,0.163,0.059,-0.127,-0.061,-0.086
0.0,-140.0,278.0,35.85,9.37,-24.04,0.518,0.515,0.523,-0.038,0.0,-0.074,-0.006,0.084,0.016,0.022,-0.012,-0.006
0.0,-140.0,288.0,36.39,11.45,-20.63,0.424,0.455,0.39,-0.038,-0.011,-0.004,-0.023,0.011,-0.014,0.0,0.001,-0.001
0.0,-140.0,298.0,37.31,11.86,-17.17,0.389,0.437,0.323,-0.041,-0.019,-0.027,-0.024,0.003,-0.015,0.001,0.001,-0.002
0.0,-140.0,308.0,38.13,11.4,-14.46,0.374,0.401,0.325,-0.035,-0.021,-0.007,-0.025,-0.002,-0.012,-0.001,0.002,-0.001
0.0,-140.0,318.0,38.86,10.66,-12.5,0.38,0.399,0.312,-0.033,-0.024,-0.019,-0.04,-0.005,-0.016,0.001,0.004,-0.003
0.0,-140.0,328.0,39.39,9.73,-11.09,0.351,0.395,0.285,-0.035,-0.017,-0.033,-0.024,-0.005,-0.012,-0.001,0.0,-0.002
0.0,-140.0,338.0,39.79,8.89,-9.99,0.353,0.377,0.297,-0.029,-0.02,-0.022,-0.035,-0.007,-0.011,-0.003,0.003,-0.001
0.0,-140.0,348.0,40.11,8.1,-9.18,0.364,0.39,0.275,-0.031,-0.016,-0.018,-0.027,-0.006,-0.008,-0.003,0.004,-0.002
0.0,-140.0,368.0,40.64,6.76,-7.88,0.368,0.364,0.288,-0.026,-0.015,-0.026,-0.036,-0.009,-0.017,-0.002,0.002,-0.002
0.0,-140.0,388.0,40.99,5.64,-6.98,0.363,0.37,0.255,-0.029,-0.01,-0.034,-0.025,-0.005,-0.012,-0.003,0.003,-0.001
0.0,-140.0,413.0,41.26,4.76,-5.86,0.358,0.366,0.274,-0.024,-0.01,-0.036,-0.036,-0.01,-0.012,-0.003,0.0,-0.003
0.0,-140.0,438.0,41.4,3.96,-5.11,0.352,0.381,0.246,-0.021,-0.008,-0.032,-0.032,-0.009,-0.018,-0.004,0.0,-0.002
0.0,-140.0,488.0,41.5,2.77,-3.8,0.349,0.367,0.276,-0.022,-0.01,-0.032,-0.032,-0.007,-0.013,-0.003,0.002,-0.001
0.0,-140.0,538.0,41.49,1.92,-2.97,0.353,0.381,0.25,-0.021,-0.009,-0.03,-0.025,-0.005,-0.014,-0.003,0.006,0.001
0.0,-130.0,243.0,26.78,-0.81,-13.25,4.185,3.767,3.697,2.876,-9.531,-27.359,-6.02,13.072,-5.102,17.101,-6.347,-13.178
0.0,-130.0,248.0,34.88,1.03,-17.93,2.845,2.219,2.579,1.285,-2.863,-40.421,-16.712,32.375,-12.32,23.314,-13.204,-23.371
0.0,-130.0,253.0,35.19,1.7,-19.35,2.062,1.589,1.811,-0.46,-0.705,-6.537,-4.664,11.631,-2.453,5.216,-2.136,-5.595
0.0,-130.0,258.0,35.31,2.64,-20.53,1.677,1.524,1.518,-0.352,-0.451,-1.668,-1.407,5.808,-1.153,2.175,0.063,-2.06
0.0,-130.0,268.0,36.32,5.65,-22.09,1.057,0.985,0.999,-0.257,-0.262,-0.887,0.331,1.648,0.099,0.617,-0.235,-0.549
0.0,-130.0,278.0,36.76,7.59,-21.44,0.689,0.617,0.651,-0.07,-0.078,0.053,0.062,0.595,0.008,0.084,-0.049,-0.032
0.0,-130.0,288.0,37.22,9.01,-19.48,0.528,0.472,0.5,-0.04,-0.045,-0.019,-0.029,0.835,-0.008,0.07,-0.007,-0.229
0.0,-130.0,298.0,37.81,9.6,-17.15,0.455,0.43,0.387,-0.032,-0.022,0.065,-0.02,0.023,-0.016,0.029,0.002,0.007
0.0,-130.0,308.0,38.45,9.58,-15.02,0.419,0.405,0.353,-0.032,-0.019,-0.01,-0.022,0.014,-0.012,-0.001,0.0,0.003
0.0,-130.0,318.0,38.98,9.2,-13.28,0.392,0.382,0.312,-0.03,-0.016,-0.03,-0.028,0.0,-0.013,-0.001,0.001,-0.001
0.0,-130.0,328.0,39.44,8.67,-11.88,0.362,0.38,0.322,-0.027,-0.017,-0.025,-0.033,-0.005,-0.014,0.001,0.0,-0.003
0.0,-130.0,338.0,39.79,8.05,-10.81,0.353,0.386,0.301,-0.029,-0.012,-0.019,-0.027,0.001,-0.016,-0.002,-0.003,-0.002
0.0,-130.0,348.0,40.11,7.4,-9.9,0.364,0.362,0.301,-0.026,-0.012,-0.017,-0.02,-0.008,-0.014,-0.003,-0.001,0.0
0.0,-130.0,368.0,40.6,6.33,-8.56,0.365,0.374,0.286,-0.03,-0.011,-0.021,-0.029,-0.006,-0.013,-0.006,0.0,-0.002
0.0,-130.0,388.0,40.97,5.38,-7.43,0.359,0.356,0.262,-0.024,-0.008,-0.033,-0.021,-0.008,-0.016,-0.002,0.002,-0.001
0.0,-130.0,413.0,41.24,4.56,-6.18,0.346,0.365,0.267,-0.025,-0.006,-0.036,-0.034,-0.012,-0.017,-0.005,0.001,-0.004
0.0,-130.0,438.0,41.36,3.82,-5.35,0.343,0.377,0.246,-0.024,-0.006,-0.034,-0.028,-0.01,-0.016,-0.005,0.0,-0.001
0.0,-130.0,488.0,41.49,2.64,-4.0,0.347,0.373,0.274,-0.022,-0.005,-0.035,-0.032,-0.014,-0.013,-0.004,-0.001,-0.005
0.0,-130.0,538.0,41.5,1.86,-3.11,0.34,0.377,0.247,-0.022,-0.006,-0.029,-0.022,-0.005,-0.012,-0.003,0.001,-0.003
0.0,-120.0,243.0,24.74,0.35,-12.27,4.442,4.175,3.782,3.952,-10.208,-21.22,-33.07,12.9,-8.66,13.089,-5.706,-13.417
0.0,-120.0,248.0,33.22,2.96,-16.65,3.849,3.158,3.416,4.286,-6.823,-90.592,-30.578,52.745,-23.915,44.593,-28.499,-45.552
0.0,-120.0,253.0,35.83,3.9,-18.41,2.779,2.225,2.525,1.233,-3.044,-55.816,-17.249,37.703,-11.285,27.894,-14.523,-29.067
0.0,-120.0,258.0,36.54,4.43,-19.28,2.102,1.836,1.989,0.096,-1.328,-21.531,-11.193,21.619,-5.164,11.001,-7.484,-13.339
0.0,-120.0,268.0,37.3,5.78,-19.89,1.44,0.727,1.294,-0.088,-0.348,-3.47,0.034,6.03,-0.004,1.812,-0.017,-2.758
0.0,-120.0,278.0,37.67,6.72,-19.42,1.031,0.543,0.874,-0.042,-0.095,-0.813,-0.007,1.163,-0.003,0.258,-0.006,-0.132
0.0,-120.0,288.0,38.01,7.54,-18.26,0.672,0.47,0.655,-0.031,-0.044,0.17,-0.014,0.38,-0.023,-0.021,0.009,0.095
0.0,-120.0,298.0,38.35,8.03,-16.75,0.526,0.451,0.505,-0.029,-0.029,0.076,-0.024,0.103,-0.018,0.019,0.003,0.02
0.0,-120.0,308.0,38.73,8.14,-15.18,0.456,0.428,0.411,-0.029,-0.021,0.002,-0.034,0.03,-0.023,-0.001,0.005,0.007
0.0,-120.0,318.0,39.16,7.98,-13.7,0.407,0.411,0.37,-0.03,-0.019,-0.027,-0.03,0.001,-0.024,0.001,0.003,-0.001
0.0,-120.0,328.0,39.54,7.65,-12.43,0.373,0.384,0.354,-0.03,-0.02,-0.015,-0.02,0.005,-0.02,-0.001,0.006,0.001
0.0,-120.0,338.0,39.85,7.24,-11.34,0.369,0.363,0.308,-0.025,-0.013,-0.022,-0.023,-0.006,-0.02,-0.003,0.004,-0.001
0.0,-120.0,348.0,40.15,6.77,-10.45,0.376,0.36,0.315,-0.027,-0.014,-0.017,-0.028,-0.003,-0.021,-0.003,0.004,-0.003
0.0,-120.0,368.0,40.61,5.83,-9.0,0.375,0.364,0.277,-0.031,-0.012,-0.029,-0.023,-0.006,-0.018,-0.003,0.002,-0.004
0.0,-120.0,388.0,40.98,5.08,-7.68,0.366,0.344,0.274,-0.028,-0.011,-0.03,-0.026,-0.011,-0.018,-0.005,0.001,-0.001
0.0,-120.0,413.0,41.25,4.35,-6.52,0.352,0.371,0.261,-0.028,-0.01,-0.038,-0.03,-0.007,-0.018,-0.002,0.003,-0.002
0.0,-120.0,438.0,41.38,3.6,-5.51,0.346,0.37,0.25,-0.027,-0.005,-0.039,-0.022,-0.012,-0.018,-0.005,0.002,-0.003
0.0,-120.0,488.0,41.5,2.51,-4.11,0.346,0.369,0.267,-0.025,-0.006,-0.032,-0.031,-0.006,-0.021,-0.004,0.001,-0.002
0.0,-120.0,538.0,41.5,1.76,-3.22,0.347,0.37,0.252,-0.025,-0.006,-0.034,-0.02,-0.008,-0.016,-0.003,0.001,-0.002
0.0,-110.0,243.0,23.19,1.33,-11.3,4.501,4.511,3.767,3.797,-9.896,-22.816,-45.953,5.238,-10.926,7.973,0.314,-8.808
0.0,-110.0,248.0,30.15,3.71,-14.95,4.421,4.105,4.109,6.008,-8.766,-92.055,-52.818,59.999,-25.429,41.756,-34.638,-47.36
0.0,-110.0,253.0,33.19,4.73,-16.81,3.953,3.198,3.653,3.553,-6.882,-103.164,-39.409,75.287,-21.144,49.36,-28.536,-56.064
0.0,-110.0,258.0,35.05,5.09,-17.95,3.12,2.558,3.083,2.065,-4.298,-64.591,-26.913,62.158,-12.503,33.462,-16.165,-40.225
0.0,-110.0,268.0,37.44,5.49,-19.01,1.897,1.143,2.009,0.087,-1.51,-24.045,-6.592,25.476,-2.145,13.168,-2.361,-15.496
0.0,-110.0,278.0,38.13,6.09,-18.72,1.141,0.646,1.222,-0.098,-0.347,-3.198,-0.45,3.281,-0.214,1.72,0.167,-1.216
0.0,-110.0,288.0,38.41,6.58,-17.77,0.787,0.513,0.832,-0.045,-0.141,0.354,-0.018,1.13,0.001,0.129,0.056,0.061
0.0,-110.0,298.0,38.71,6.83,-16.55,0.63,0.436,0.659,-0.038,-0.05,0.436,-0.034,0.577,-0.022,0.217,0.008,0.314
0.0,-110.0,308.0,39.02,6.9,-15.27,0.509,0.413,0.516,-0.028,-0.031,0.103,-0.032,0.206,-0.024,0.092,0.001,0.135
0.0,-110.0,318.0,39.35,6.88,-14.05,0.432,0.4,0.45,-0.025,-0.024,0.014,-0.027,0.023,-0.018,-0.001,0.004,0.007
0.0,-110.0,328.0,39.67,6.72,-12.95,0.38,0.394,0.376,-0.015,-0.018,0.0,-0.035,0.013,-0.015,0.0,-0.002,-0.001
0.0,-110.0,338.0,39.95,6.45,-11.87,0.376,0.403,0.354,-0.012,-0.019,-0.006,-0.035,-0.005,-0.011,-0.003,-0.002,0.001
0.0,-110.0,348.0,40.23,6.12,-10.9,0.391,0.398,0.316,-0.012,-0.017,-0.015,-0.033,0.001,-0.013,-0.004,-0.001,0.0
0.0,-110.0,368.0,40.68,5.36,-9.29,0.383,0.375,0.279,-0.013,-0.013,-0.02,-0.035,-0.01,-0.015,-0.004,0.004,0.0
0.0,-110.0,388.0,40.99,4.72,-7.98,0.365,0.383,0.285,-0.019,-0.01,-0.033,-0.047,-0.008,-0.023,-0.005,0.006,0.0
0.0,-110.0,413.0,41.25,4.02,-6.81,0.354,0.392,0.251,-0.017,-0.007,-0.035,-0.03,-0.004,-0.022,-0.003,0.001,-0.003
0.0,-110.0,438.0,41.4,3.34,-5.67,0.345,0.377,0.259,-0.013,-0.008,-0.036,-0.021,-0.009,-0.026,-0.003,0.0,-0.004
0.0,-110.0,488.0,41.53,2.37,-4.14,0.34,0.387,0.271,-0.01,-0.006,-0.023,-0.028,-0.006,-0.019,-0.006,-0.001,0.0
0.0,-110.0,538.0,41.49,1.62,-3.24,0.342,0.381,0.255,-0.005,-0.005,-0.03,-0.016,-0.007,-0.016,-0.003,-0.003,-0.001
0.0,-100.0,243.0,21.21,1.89,-10.56,4.804,4.94,3.865,5.003,-11.505,-10.317,-45.419,1.73,-10.551,5.577,2.863,-6.566
0.0,-100.0,248.0,26.82,4.11,-13.29,4.939,4.885,4.642,7.112,-9.999,-75.12,-91.718,37.174,-26.122,34.005,-38.158,-40.959
0.0,-100.0,253.0,29.61,5.03,-14.86,4.833,4.253,4.784,5.648,-9.855,-101.042,-62.459,86.295,-34.406,50.253,-44.872,-64.89
0.0,-100.0,258.0,31.98,5.3,-16.3,4.495,3.602,4.451,3.504,-8.782,-114.278,-56.464,98.04,-23.88,53.164,-33.907,-67.289
0.0,-100.0,268.0,35.96,5.0,-18.25,3.339,2.069,3.258,1.168,-4.422,-81.148,-21.316,69.306,-9.536,39.058,-11.662,-46.054
0.0,-100.0,278.0,37.76,5.37,-18.45,2.157,1.039,2.2,-0.086,-1.721,-36.071,-3.486,31.7,-1.126,16.69,-0.839,-20.351
0.0,-100.0,288.0,38.49,5.72,-17.69,1.302,0.61,1.431,-0.104,-0.396,-4.509,-0.199,10.309,-0.098,1.589,0.095,-1.815
0.0,-100.0,298.0,38.88,5.93,-16.63,0.885,0.487,0.907,-0.047,-0.117,-0.927,-0.042,0.828,-0.025,0.136,0.012,0.11
0.0,-100.0,308.0,39.2,5.94,-15.47,0.664,0.434,0.704,-0.026,-0.028,0.63,-0.03,0.865,-0.015,0.291,0.002,0.415
0.0,-100.0,318.0,39.5,5.93,-14.32,0.509,0.418,0.543,-0.021,-0.028,0.138,-0.034,0.123,-0.011,0.063,0.003,0.082
0.0,-100.0,328.0,39.78,5.81,-13.26,0.431,0.404,0.439,-0.019,-0.018,0.018,-0.032,0.037,-0.015,-0.002,0.001,0.009
0.0,-100.0,338.0,40.06,5.62,-12.23,0.405,0.396,0.388,-0.023,-0.018,-0.003,-0.031,0.007,-0.019,-0.003,0.007,0.001
0.0,-100.0,348.0,40.33,5.47,-11.23,0.395,0.388,0.326,-0.019,-0.016,-0.017,-0.027,0.0,-0.016,-0.002,0.002,0.0
0.0,-100.0,368.0,40.77,4.98,-9.56,0.374,0.355,0.296,-0.018,-0.01,-0.023,-0.034,-0.008,-0.014,-0.005,0.002,-0.001
0.0,-100.0,388.0,41.05,4.3,-8.32,0.354,0.38,0.288,-0.016,-0.009,-0.035,-0.036,-0.007,-0.016,-0.005,0.001,-0.003
0.0,-100.0,413.0,41.3,3.7,-7.0,0.335,0.381,0.242,-0.01,-0.007,-0.032,-0.025,-0.004,-0.018,-0.004,-0.005,-0.002
0.0,-100.0,438.0,41.45,3.11,-5.91,0.338,0.356,0.257,-0.015,-0.009,-0.034,-0.024,-0.006,-0.016,-0.004,-0.002,-0.001
0.0,-100.0,488.0,41.56,2.23,-4.17,0.323,0.387,0.267,-0.014,-0.005,-0.022,-0.025,-0.007,-0.014,-0.007,-0.001,-0.002
0.0,-100.0,538.0,41.5,1.54,-3.28,0.326,0.368,0.256,-0.014,-0.005,-0.02,-0.018,-0.013,-0.017,-0.005,-0.004,-0.002
0.0,-90.0,243.0,19.53,1.92,-9.77,5.054,5.334,4.035,3.471,-12.501,13.904,-38.036,-0.212,-19.356,-3.066,11.168,-3.645
0.0,-90.0,248.0,23.86,4.2,-11.81,5.331,5.521,5.334,6.507,-10.618,-42.879,-88.515,27.45,-22.64,19.417,-21.609,-32.703
0.0,-90.0,253.0,26.34,5.06,-13.3,5.369,5.246,5.659,7.383,-11.181,-68.349,-100.553,59.434,-33.752,29.53,-44.419,-47.556
0.0,-90.0,258.0,28.73,5.32,-14.71,5.366,4.653,5.725,6.068,-11.89,-110.842,-71.53,130.705,-36.083,45.576,-50.606,-73.153
0.0,-90.0,268.0,33.39,4.47,-17.11,4.779,3.256,4.657,2.807,-9.096,-145.487,-35.623,142.093,-23.728,62.248,-30.459,-82.266
0.0,-90.0,278.0,36.67,4.66,-18.08,3.578,1.744,3.423,0.278,-4.43,-110.821,-13.694,84.292,-6.52,46.077,-5.888,-56.359
0.0,-90.0,288.0,38.34,4.92,-17.6,2.113,0.849,2.279,-0.135,-1.388,-28.414,-2.025,32.256,-0.765,13.721,-0.268,-15.795
0.0,-90.0,298.0,39.0,5.1,-16.62,1.306,0.512,1.464,-0.079,-0.355,-3.752,-0.081,9.771,-0.043,3.015,0.029,-3.252
0.0,-90.0,308.0,39.38,5.18,-15.56,0.843,0.431,0.913,-0.043,-0.101,0.875,-0.036,1.332,-0.017,0.194,0.006,0.169
0.0,-90.0,318.0,39.66,5.19,-14.48,0.635,0.389,0.67,-0.031,-0.043,0.255,-0.026,0.46,-0.008,0.102,0.003,0.062
0.0,-90.0,328.0,39.92,5.08,-13.41,0.506,0.375,0.503,-0.025,-0.03,0.083,-0.028,0.03,-0.01,-0.005,0.001,0.029
0.0,-90.0,338.0,40.18,4.92,-12.46,0.445,0.371,0.44,-0.022,-0.02,0.015,-0.027,0.022,-0.007,-0.001,-0.003,0.007
0.0,-90.0,348.0,40.41,4.81,-11.54,0.408,0.377,0.365,-0.022,-0.018,-0.004,-0.031,-0.008,-0.007,-0.003,0.003,0.001
0.0,-90.0,368.0,40.81,4.51,-9.91,0.38,0.383,0.327,-0.021,-0.012,-0.021,-0.035,-0.008,-0.008,-0.006,0.0,-0.001
0.0,-90.0,388.0,41.06,3.89,-8.66,0.359,0.381,0.288,-0.017,-0.01,-0.031,-0.024,-0.005,-0.007,-0.006,-0.003,-0.002
0.0,-90.0,413.0,41.32,3.32,-7.32,0.342,0.374,0.256,-0.015,-0.009,-0.03,-0.02,-0.009,-0.004,-0.004,0.002,-0.001
0.0,-90.0,438.0,41.47,2.85,-6.21,0.325,0.362,0.252,-0.017,-0.009,-0.026,-0.028,-0.007,-0.011,-0.006,-0.002,-0.002
0.0,-90.0,488.0,41.56,2.04,-4.32,0.331,0.383,0.261,-0.015,-0.006,-0.017,-0.025,-0.007,-0.011,-0.006,-0.005,-0.002
0.0,-90.0,538.0,41.49,1.52,-3.23,0.326,0.362,0.252,-0.012,-0.006,-0.023,-0.017,-0.008,-0.011,-0.005,-0.002,-0.001
0.0,-80.0,243.0,17.96,2.1,-9.05,5.383,5.665,4.271,3.612,-13.352,32.856,-54.301,-12.567,-8.989,-11.769,17.592,1.541
0.0,-80.0,248.0,21.46,4.07,-10.78,5.693,6.283,5.749,6.86,-11.421,-7.628,-122.668,-21.314,-12.956,6.16,-11.876,-12.971
0.0,-80.0,253.0,23.64,5.14,-12.18,5.727,5.843,6.429,6.834,-11.442,-38.815,-77.328,33.734,-22.157,15.394,-29.63,-37.351
0.0,-80.0,258.0,25.97,5.15,-13.52,5.826,5.831,6.581,6.863,-13.001,-67.236,-96.811,93.518,-29.482,32.845,-45.035,-50.771
0.0,-80.0,268.0,30.36,3.56,-15.71,5.767,4.117,6.084,3.643,-14.275,-145.084,-40.015,210.043,-19.092,70.303,-34.169,-99.584
0.0,-80.0,278.0,34.74,3.78,-17.36,4.943,2.479,4.791,0.436,-9.588,-194.917,-20.602,178.034,-6.366,89.098,-14.833,-110.565
0.0,-80.0,288.0,37.66,4.17,-17.43,3.307,1.114,3.414,-0.153,-3.655,-92.428,-3.8,90.071,-1.0,40.632,-0.387,-54.428
0.0,-80.0,298.0,38.98,4.31,-16.64,1.978,0.665,2.171,-0.095,-0.821,-20.364,-0.362,27.094,-0.116,8.271,0.108,-12.376
0.0,-80.0,308.0,39.54,4.41,-15.57,1.156,0.552,1.294,-0.051,-0.158,1.083,-0.119,4.643,-0.012,1.657,0.05,-0.206
0.0,-80.0,318.0,39.83,4.48,-14.57,0.792,0.523,0.862,-0.042,-0.05,0.627,-0.125,0.711,-0.015,-0.058,0.059,0.029
0.0,-80.0,328.0,40.05,4.47,-13.58,0.597,0.515,0.606,-0.035,-0.025,0.219,-0.124,0.126,-0.004,0.047,0.07,0.1
0.0,-80.0,338.0,40.28,4.28,-12.69,0.496,0.52,0.49,-0.021,-0.016,0.052,-0.137,0.049,-0.006,0.0,0.065,0.02
0.0,-80.0,348.0,40.5,4.06,-11.77,0.442,0.523,0.409,-0.019,-0.021,0.006,-0.133,0.001,-0.014,-0.005,0.069,0.004
0.0,-80.0,368.0,40.85,3.94,-10.26,0.39,0.533,0.344,-0.025,-0.011,0.016,-0.138,-0.001,-0.025,-0.002,0.083,0.0
0.0,-80.0,388.0,41.09,3.55,-8.99,0.356,0.52,0.275,-0.038,-0.011,-0.027,-0.142,-0.003,-0.044,-0.002,0.097,-0.001
0.0,-80.0,413.0,41.34,2.92,-7.66,0.338,0.499,0.273,-0.038,-0.009,-0.028,-0.146,-0.013,-0.039,-0.004,0.092,-0.002
0.0,-80.0,438.0,41.48,2.65,-6.42,0.33,0.501,0.257,-0.03,-0.007,-0.025,-0.144,-0.009,-0.034,-0.007,0.092,-0.002
0.0,-80.0,488.0,41.55,1.79,-4.49,0.329,0.499,0.256,-0.028,-0.005,-0.022,-0.122,-0.006,-0.027,-0.006,0.079,-0.002
0.0,-80.0,538.0,41.48,1.45,-3.25,0.328,0.49,0.246,-0.033,-0.005,-0.027,-0.121,-0.007,-0.031,-0.005,0.089,-0.001
0.0,-70.0,243.0,16.8,1.94,-8.59,5.75,5.865,4.565,3.903,-16.034,77.111,-50.495,-24.638,-2.907,-31.821,40.641,14.266
0.0,-70.0,248.0,19.52,3.58,-10.05,5.943,6.56,6.206,7.915,-11.812,35.577,-81.746,-29.644,-2.882,-14.881,14.193,-5.034
0.0,-70.0,253.0,21.46,4.99,-11.28,6.154,6.648,6.976,7.219,-13.133,2.101,-113.922,-3.82,-14.382,-7.068,-7.537,-13.058
0.0,-70.0,258.0,23.41,4.94,-12.29,6.26,6.604,7.364,6.763,-14.431,-23.371,-105.275,74.718,-15.548,14.452,-22.001,-21.11
0.0,-70.0,268.0,27.55,3.3,-14.38,6.395,4.908,7.186,1.932,-17.632,-118.651,-29.411,225.522,-14.143,60.555,-41.682,-99.684
0.0,-70.0,278.0,32.54,3.1,-16.35,5.976,3.031,6.087,0.488,-15.423,-230.785,-20.653,273.473,-8.704,119.197,-22.517,-159.875
0.0,-70.0,288.0,36.62,3.47,-17.11,4.447,1.398,4.436,-0.275,-7.016,-174.937,-3.8,153.859,-1.247,77.518,-0.994,-99.865
0.0,-70.0,298.0,38.73,3.73,-16.62,2.737,0.736,3.016,-0.132,-1.947,-44.833,-0.493,58.845,-0.249,23.357,0.05,-31.246
0.0,-70.0,308.0,39.59,3.86,-15.7,1.557,0.542,1.9,-0.069,-0.357,-1.021,-0.091,19.113,-0.047,3.285,0.034,-4.323
0.0,-70.0,318.0,39.96,3.91,-14.72,1.033,0.492,1.149,-0.041,-0.055,1.932,-0.069,2.855,-0.025,0.748,0.023,0.157
0.0,-70.0,328.0,40.18,3.93,-13.69,0.712,0.468,0.756,-0.024,-0.024,0.468,-0.064,0.336,-0.017,0.057,0.019,0.174
0.0,-70.0,338.0,40.39,3.8,-12.76,0.556,0.463,0.552,-0.01,-0.022,0.132,-0.064,0.065,-0.004,0.011,0.022,0.033
0.0,-70.0,348.0,40.59,3.56,-11.9,0.48,0.444,0.463,-0.009,-0.014,0.022,-0.05,0.013,-0.005,0.003,0.022,0.014
0.0,-70.0,368.0,40.9,3.32,-10.47,0.39,0.436,0.356,-0.011,-0.014,-0.017,-0.054,-0.001,-0.013,-0.003,0.018,-0.001
0.0,-70.0,388.0,41.12,3.17,-9.24,0.358,0.432,0.28,-0.006,-0.009,-0.028,-0.057,-0.008,0.002,-0.005,0.027,-0.002
0.0,-70.0,413.0,41.37,2.6,-7.79,0.337,0.453,0.278,-0.01,-0.007,-0.027,-0.085,-0.009,-0.004,-0.004,0.023,-0.002
0.0,-70.0,438.0,41.49,2.38,-6.56,0.328,0.46,0.25,-0.014,-0.005,-0.021,-0.083,-0.006,-0.013,-0.006,0.035,-0.001
0.0,-70.0,488.0,41.55,1.62,-4.69,0.331,0.453,0.246,-0.013,-0.005,-0.026,-0.069,-0.003,-0.024,-0.005,0.037,-0.001
0.0,-70.0,538.0,41.48,1.34,-3.34,0.339,0.444,0.255,-0.008,-0.007,-0.028,-0.072,-0.009,-0.02,-0.004,0.041,-0.002
0.0,-60.0,243.0,15.53,1.85,-8.08,6.033,6.101,4.837,4.066,-18.013,108.623,-29.401,-28.378,3.597,-44.56,34.592,17.981
0.0,-60.0,248.0,18.07,3.37,-9.46,6.314,6.604,6.437,6.409,-13.17,81.334,-62.798,-51.922,-0.699,-28.271,22.828,17.726
0.0,-60.0,253.0,19.49,4.31,-10.42,6.439,6.984,7.382,7.425,-12.672,34.301,-88.447,-20.336,0.9,-14.934,-1.273,7.655
0.0,-60.0,258.0,21.34,4.23,-11.38,6.532,7.194,7.854,7.101,-14.331,13.308,-94.201,40.837,-7.638,5.972,-3.001,-5.017
0.0,-60.0,268.0,25.29,2.99,-13.27,6.762,5.442,7.89,1.348,-18.503,-82.313,-36.549,207.845,-9.619,45.315,-41.118,-78.34
0.0,-60.0,278.0,30.42,2.61,-15.37,6.692,3.605,7.087,1.204,-20.453,-230.656,-32.025,368.157,-14.595,135.629,-42.719,-190.857
0.0,-60.0,288.0,35.16,2.87,-16.36,5.433,1.839,5.717,-0.029,-12.138,-247.367,-9.23,291.211,-5.664,127.097,-6.8,-166.437
0.0,-60.0,298.0,38.14,3.08,-16.37,3.703,0.926,4.014,-0.142,-4.333,-117.28,-1.537,131.593,-0.438,59.353,-0.202,-77.104
0.0,-60.0,308.0,39.52,3.3,-15.65,2.043,0.64,2.52,-0.101,-0.495,-8.507,-0.445,35.043,-0.228,7.564,0.288,-8.45
0.0,-60.0,318.0,39.97,3.4,-14.81,1.26,0.525,1.521,-0.041,-0.108,2.361,-0.095,10.027,-0.046,1.488,0.036,-0.619
0.0,-60.0,328.0,40.21,3.39,-13.85,0.831,0.471,0.915,-0.02,-0.043,0.865,-0.056,0.924,-0.033,0.065,0.013,0.164
0.0,-60.0,338.0,40.43,3.31,-12.92,0.622,0.429,0.655,-0.023,-0.027,0.223,-0.045,0.155,-0.027,0.014,0.013,0.081
0.0,-60.0,348.0,40.6,3.11,-12.1,0.509,0.414,0.516,-0.015,-0.017,0.058,-0.039,0.04,-0.021,0.006,0.012,0.025
0.0,-60.0,368.0,40.88,2.86,-10.68,0.403,0.395,0.362,-0.014,-0.015,-0.014,-0.044,0.008,-0.023,-0.002,0.009,0.0
