x_mm,y_mm,z_mm,U,V,W,urms,vrms,wrms,uv,uw,uuu,vvv,www,uuv,uuw,uvv,uww
87.0,195.0,198.0,34.5,-1.96,2.68,5.53,4.561,4.23,-14.644,0.031,-166.0,52.119,-3.39,69.127,-2.48,-54.634,-47.0
87.0,195.0,218.0,34.4,-1.88,3.56,5.63,4.494,4.17,-14.683,0.43,-161.0,43.284,-6.22,50.704,-1.84,-42.101,-47.9
87.0,195.0,238.0,34.1,-2.71,3.99,5.56,5.021,4.58,-10.485,2.1,-120.0,103.776,-33.1,33.042,-2.61,-28.018,-33.4
87.0,195.0,258.0,38.9,-5.81,7.8,4.21,4.354,2.93,-7.301,-2.0,-100.0,85.549,13.2,17.318,11.2,-17.195,-22.8
87.0,195.0,278.0,41.2,-11.01,4.55,0.434,0.59,0.584,-0.064,-0.011,-0.012,0.018,0.063,0.008,0.021,0.003,-0.001
87.0,195.0,298.0,40.6,-10.48,0.806,0.337,0.489,0.401,-0.061,-0.004,-0.009,-0.028,0.008,-0.007,0.004,0.01,0.0
87.0,195.0,318.0,40.4,-9.01,-1.21,0.315,0.464,0.33,-0.049,-0.01,-0.008,-0.028,0.008,-0.008,0.005,0.009,-0.003
87.0,195.0,338.0,40.5,-7.65,-2.27,0.301,0.46,0.316,-0.05,-0.01,-0.006,-0.05,0.008,-0.007,0.005,0.009,-0.002
87.0,195.0,358.0,40.6,-6.44,-2.9,0.301,0.468,0.271,-0.047,-0.009,-0.008,-0.037,0.015,-0.002,0.005,0.007,-0.004
87.0,195.0,388.0,40.8,-5.18,-3.27,0.298,0.457,0.261,-0.048,-0.009,-0.008,-0.024,0.006,0.0,0.004,0.009,-0.003
