zone,x/c,cf
"alpha=15 deg, Dwight 2022",0.2144592723263506,0.004910313272590635
"alpha=15 deg, Dwight 2022",0.2144592723263506,0.004910313272590635
"alpha=15 deg, Dwight 2022",0.22836657662624035,0.0047129749280649166
"alpha=15 deg, Dwight 2022",0.22836657662624035,0.0047129749280649166
"alpha=15 deg, Dwight 2022",0.24284105843439913,0.004522319525184573
"alpha=15 deg, Dwight 2022",0.24284105843439913,0.004522319525184573
"alpha=15 deg, Dwight 2022",0.25787334619625135,0.00433794319010305
"alpha=15 deg, Dwight 2022",0.25787334619625135,0.00433794319010305
"alpha=15 deg, Dwight 2022",0.2734501323042999,0.004159537366202797
"alpha=15 deg, Dwight 2022",0.2734501323042999,0.004159537366202797
"alpha=15 deg, Dwight 2022",0.28955404630650494,0.0039868118100850084
"alpha=15 deg, Dwight 2022",0.28955404630650494,0.0039868118100850084
"alpha=15 deg, Dwight 2022",0.3061635336273429,0.003819548225737124
"alpha=15 deg, Dwight 2022",0.3061635336273429,0.003819548225737124
"alpha=15 deg, Dwight 2022",0.3232528390297684,0.003657540118410023
"alpha=15 deg, Dwight 2022",0.3232528390297684,0.003657540118410023
"alpha=15 deg, Dwight 2022",0.340792006615215,0.0035006160474491347
"alpha=15 deg, Dwight 2022",0.340792006615215,0.0035006160474491347
"alpha=15 deg, Dwight 2022",0.35874698456449833,0.0033486273300637154
"alpha=15 deg, Dwight 2022",0.35874698456449833,0.0033486273300637154
"alpha=15 deg, Dwight 2022",0.377079796030871,0.0032014603382539185
"alpha=15 deg, Dwight 2022",0.377079796030871,0.0032014603382539185
"alpha=15 deg, Dwight 2022",0.395748776185226,0.003058969000897882
"alpha=15 deg, Dwight 2022",0.395748776185226,0.003058969000897882
"alpha=15 deg, Dwight 2022",0.41470888092613006,0.002920946650481305
"alpha=15 deg, Dwight 2022",0.41470888092613006,0.002920946650481305
"alpha=15 deg, Dwight 2022",0.43391206725468573,0.002787158398603534
"alpha=15 deg, Dwight 2022",0.43391206725468573,0.002787158398603534
"alpha=15 deg, Dwight 2022",0.45330775633958104,0.0026574436675846943
"alpha=15 deg, Dwight 2022",0.45330775633958104,0.0026574436675846943
"alpha=15 deg, Dwight 2022",0.47284330760749727,0.0025316293555948804
"alpha=15 deg, Dwight 2022",0.47284330760749727,0.0025316293555948804
"alpha=15 deg, Dwight 2022",0.4924646030871003,0.0024094364192066816
"alpha=15 deg, Dwight 2022",0.4924646030871003,0.0024094364192066816
"alpha=15 deg, Dwight 2022",0.512116598676957,0.0022907031896803854
"alpha=15 deg, Dwight 2022",0.512116598676957,0.0022907031896803854
"alpha=15 deg, Dwight 2022",0.53174394707828,0.002175294179765341
"alpha=15 deg, Dwight 2022",0.53174394707828,0.002175294179765341
"alpha=15 deg, Dwight 2022",0.5512916207276737,0.002062936014653881
"alpha=15 deg, Dwight 2022",0.5512916207276737,0.002062936014653881
"alpha=15 deg, Dwight 2022",0.5707054024255789,0.0019534506912479927
"alpha=15 deg, Dwight 2022",0.5707054024255789,0.0019534506912479927
"alpha=15 deg, Dwight 2022",0.5899328004410144,0.001846826231503438
"alpha=15 deg, Dwight 2022",0.5899328004410144,0.001846826231503438
"alpha=15 deg, Dwight 2022",0.6089230429988974,0.0017430003619889542
"alpha=15 deg, Dwight 2022",0.6089230429988974,0.0017430003619889542
"alpha=15 deg, Dwight 2022",0.6276282800441014,0.0016418400823498174
"alpha=15 deg, Dwight 2022",0.6276282800441014,0.0016418400823498174
"alpha=15 deg, Dwight 2022",0.6460033076074972,0.0015432946343828075
"alpha=15 deg, Dwight 2022",0.6460033076074972,0.0015432946343828075
"alpha=15 deg, Dwight 2022",0.6640065600882029,0.001447464599052208
"alpha=15 deg, Dwight 2022",0.6640065600882029,0.001447464599052208
"alpha=15 deg, Dwight 2022",0.6816001102535832,0.0013544854891153202
"alpha=15 deg, Dwight 2022",0.6816001102535832,0.0013544854891153202
"alpha=15 deg, Dwight 2022",0.6987499448732083,0.0012644053688470151
"alpha=15 deg, Dwight 2022",0.6987499448732083,0.0012644053688470151
"alpha=15 deg, Dwight 2022",0.7154261852260198,0.0011772511672115433
"alpha=15 deg, Dwight 2022",0.7154261852260198,0.0011772511672115433
"alpha=15 deg, Dwight 2022",0.7316031422271223,0.0010931070465178881
"alpha=15 deg, Dwight 2022",0.7316031422271223,0.0010931070465178881
"alpha=15 deg, Dwight 2022",0.7472594266813671,0.00101211011269879
"alpha=15 deg, Dwight 2022",0.7472594266813671,0.00101211011269879
"alpha=15 deg, Dwight 2022",0.7623777287761851,0.0009344559619412593
"alpha=15 deg, Dwight 2022",0.7623777287761851,0.0009344559619412593
"alpha=15 deg, Dwight 2022",0.7769449283351709,0.0008603596165587335
"alpha=15 deg, Dwight 2022",0.7769449283351709,0.0008603596165587335
"alpha=15 deg, Dwight 2022",0.7909517640573318,0.0007900039817126478
"alpha=15 deg, Dwight 2022",0.7909517640573318,0.0007900039817126478
"alpha=15 deg, Dwight 2022",0.8043927232635061,0.0007235463566572524
"alpha=15 deg, Dwight 2022",0.8043927232635061,0.0007235463566572524
"alpha=15 deg, Dwight 2022",0.8172657662624034,0.0006611215451651165
"alpha=15 deg, Dwight 2022",0.8172657662624034,0.0006611215451651165
"alpha=15 deg, Dwight 2022",0.8295721609702316,0.0006028163914860197
"alpha=15 deg, Dwight 2022",0.8295721609702316,0.0006028163914860197
"alpha=15 deg, Dwight 2022",0.84131598676957,0.0005486457642985893
"alpha=15 deg, Dwight 2022",0.84131598676957,0.0005486457642985893
"alpha=15 deg, Dwight 2022",0.8525041345093715,0.0004985523431907428
"alpha=15 deg, Dwight 2022",0.8525041345093715,0.0004985523431907428
"alpha=15 deg, Dwight 2022",0.8631457552370452,0.00045242555189826863
"alpha=15 deg, Dwight 2022",0.8631457552370452,0.00045242555189826863
"alpha=15 deg, Dwight 2022",0.8732520396912898,0.0004100823790794466
"alpha=15 deg, Dwight 2022",0.8732520396912898,0.0004100823790794466
"alpha=15 deg, Dwight 2022",0.8828360529217198,0.000371271668523682
"alpha=15 deg, Dwight 2022",0.8828360529217198,0.000371271668523682
"alpha=15 deg, Dwight 2022",0.8919121830209481,0.0003357190860754674
"alpha=15 deg, Dwight 2022",0.8919121830209481,0.0003357190860754674
"alpha=15 deg, Dwight 2022",0.9004962513781698,0.00030316626839651547
"alpha=15 deg, Dwight 2022",0.9004962513781698,0.00030316626839651547
"alpha=15 deg, Dwight 2022",0.9086049062844542,0.00027340964653799476
"alpha=15 deg, Dwight 2022",0.9086049062844542,0.00027340964653799476
"alpha=15 deg, Dwight 2022",0.916255512679162,0.0002462948919138007
"alpha=15 deg, Dwight 2022",0.916255512679162,0.0002462948919138007
"alpha=15 deg, Dwight 2022",0.9234660418963616,0.00022166936977349928
"alpha=15 deg, Dwight 2022",0.9234660418963616,0.00022166936977349928
"alpha=15 deg, Dwight 2022",0.930254796030871,0.00019938566763274895
"alpha=15 deg, Dwight 2022",0.930254796030871,0.00019938566763274895
"alpha=15 deg, Dwight 2022",0.9366401874310915,0.0001793043685140314
"alpha=15 deg, Dwight 2022",0.9366401874310915,0.0001793043685140314
"alpha=15 deg, Dwight 2022",0.9426406835722161,0.0001613198792359842
"alpha=15 deg, Dwight 2022",0.9426406835722161,0.0001613198792359842
"alpha=15 deg, Dwight 2022",0.948274696802646,0.00014530253625119532
"alpha=15 deg, Dwight 2022",0.948274696802646,0.00014530253625119532
"alpha=15 deg, Dwight 2022",0.9535602535832415,0.00013118077827831964
"alpha=15 deg, Dwight 2022",0.9535602535832415,0.00013118077827831964
"alpha=15 deg, Dwight 2022",0.9585151598676956,0.0001187721948983564
"alpha=15 deg, Dwight 2022",0.9585151598676956,0.0001187721948983564
"alpha=15 deg, Dwight 2022",0.9631568357221609,0.00010812998481170569
"alpha=15 deg, Dwight 2022",0.9631568357221609,0.00010812998481170569
"alpha=15 deg, Dwight 2022",0.9675021499448732,9.882684747803384e-05
"alpha=15 deg, Dwight 2022",0.9675021499448732,9.882684747803384e-05
"alpha=15 deg, Dwight 2022",0.9715675303197353,9.125687432599228e-05
"alpha=15 deg, Dwight 2022",0.9715675303197353,9.125687432599228e-05
"alpha=15 deg, Dwight 2022",0.9753687982359427,8.417816664188511e-05
"alpha=15 deg, Dwight 2022",0.9753687982359427,8.417816664188511e-05
"alpha=15 deg, Dwight 2022",0.9789211135611907,7.939129331604014e-05
"alpha=15 deg, Dwight 2022",0.9789211135611907,7.939129331604014e-05
"alpha=15 deg, Dwight 2022",0.9822391951488423,7.305108651472846e-05
"alpha=15 deg, Dwight 2022",0.9822391951488423,7.305108651472846e-05
"alpha=15 deg, Dwight 2022",0.9853368798235943,7.194009463807393e-05
"alpha=15 deg, Dwight 2022",0.9853368798235943,7.194009463807393e-05
"alpha=15 deg, Dwight 2022",0.9882276736493936,6.326851598687771e-05
"alpha=15 deg, Dwight 2022",0.9882276736493936,6.326851598687771e-05
"alpha=15 deg, Dwight 2022",0.9909241455347298,7.107432113292807e-05
"alpha=15 deg, Dwight 2022",0.9909241455347298,7.107432113292807e-05
"alpha=15 deg, Dwight 2022",0.9934384785005512,5.0679456628826514e-05
"alpha=15 deg, Dwight 2022",0.9934384785005512,5.0679456628826514e-05
"alpha=15 deg, Dwight 2022",0.9957820837927233,1.9356072030596957e-05
"alpha=15 deg, Dwight 2022",0.9957820837927233,1.9356072030596957e-05
"alpha=15 deg, Dwight 2022",0.9979658213891952,0.0005899556850422139
"alpha=15 deg, Dwight 2022",0.9979658213891952,0.0005899556850422139
"alpha=15 deg, Dwight 2022",1.0,0.0010360441633268209
"alpha=15 deg, Dwight 2022",1.0,0.0010360441633268209
"alpha=17 deg, Dwight 2022",0.0,0.060051217015904365
"alpha=17 deg, Dwight 2022",0.0,0.060051217015904365
"alpha=17 deg, Dwight 2022",1.3469169239250276e-06,0.05902906713050773
"alpha=17 deg, Dwight 2022",1.3469169239250276e-06,0.05902906713050773
"alpha=17 deg, Dwight 2022",5.818606394707828e-06,0.0586732352534321
"alpha=17 deg, Dwight 2022",5.818606394707828e-06,0.0586732352534321
"alpha=17 deg, Dwight 2022",1.4150627342888643e-05,0.05916885110297394
"alpha=17 deg, Dwight 2022",1.4150627342888643e-05,0.05916885110297394
"alpha=17 deg, Dwight 2022",2.7212759647188533e-05,0.059755656105359614
"alpha=17 deg, Dwight 2022",2.7212759647188533e-05,0.059755656105359614
"alpha=17 deg, Dwight 2022",4.6029342337375965e-05,0.06014178943122876
"alpha=17 deg, Dwight 2022",4.6029342337375965e-05,0.06014178943122876
"alpha=17 deg, Dwight 2022",7.180327453142227e-05,0.06042169491286317
"alpha=17 deg, Dwight 2022",7.180327453142227e-05,0.06042169491286317
"alpha=17 deg, Dwight 2022",0.000105940407938258,0.06065652436849405
"alpha=17 deg, Dwight 2022",0.000105940407938258,0.06065652436849405
"alpha=17 deg, Dwight 2022",0.00015007861631753032,0.06084335409374189
"alpha=17 deg, Dwight 2022",0.00015007861631753032,0.06084335409374189
"alpha=17 deg, Dwight 2022",0.00020611403528114663,0.06095874181812698
"alpha=17 deg, Dwight 2022",0.00020611403528114663,0.06095874181812698
"alpha=17 deg, Dwight 2022",0.0002762360143329658,0.06097906451122208
"alpha=17 deg, Dwight 2022",0.0002762360143329658,0.06097906451122208
"alpha=17 deg, Dwight 2022",0.0003629542998897464,0.06088248444049395
"alpha=17 deg, Dwight 2022",0.0003629542998897464,0.06088248444049395
"alpha=17 deg, Dwight 2022",0.00046912844542447625,0.060648404626856146
"alpha=17 deg, Dwight 2022",0.00046912844542447625,0.060648404626856146
"alpha=17 deg, Dwight 2022",0.000597992282249173,0.060249014091984965
"alpha=17 deg, Dwight 2022",0.000597992282249173,0.060249014091984965
"alpha=17 deg, Dwight 2022",0.0007531893054024256,0.05965608914547813
"alpha=17 deg, Dwight 2022",0.0007531893054024256,0.05965608914547813
"alpha=17 deg, Dwight 2022",0.0009387642227122381,0.058843262014637555
"alpha=17 deg, Dwight 2022",0.0009387642227122381,0.058843262014637555
"alpha=17 deg, Dwight 2022",0.0011591931091510473,0.05772155279862634
"alpha=17 deg, Dwight 2022",0.0011591931091510473,0.05772155279862634
"alpha=17 deg, Dwight 2022",0.0014193778941565599,0.05629191241646872
"alpha=17 deg, Dwight 2022",0.0014193778941565599,0.05629191241646872
"alpha=17 deg, Dwight 2022",0.0017246230429988974,0.0546543999940622
"alpha=17 deg, Dwight 2022",0.0017246230429988974,0.0546543999940622
"alpha=17 deg, Dwight 2022",0.0020806233186328555,0.05284180834079019
"alpha=17 deg, Dwight 2022",0.0020806233186328555,0.05284180834079019
"alpha=17 deg, Dwight 2022",0.0024934342337375962,0.05087287996459134
"alpha=17 deg, Dwight 2022",0.0024934342337375962,0.05087287996459134
"alpha=17 deg, Dwight 2022",0.0029694416207276734,0.04877521301360267
"alpha=17 deg, Dwight 2022",0.0029694416207276734,0.04877521301360267
"alpha=17 deg, Dwight 2022",0.0035153198456449835,0.04657921137533061
"alpha=17 deg, Dwight 2022",0.0035153198456449835,0.04657921137533061
"alpha=17 deg, Dwight 2022",0.004137967089305403,0.04428579677782646
"alpha=17 deg, Dwight 2022",0.004137967089305403,0.04428579677782646
"alpha=17 deg, Dwight 2022",0.004844550275633958,0.04187430259349811
"alpha=17 deg, Dwight 2022",0.004844550275633958,0.04187430259349811
"alpha=17 deg, Dwight 2022",0.005642485115766262,0.03936837741852182
"alpha=17 deg, Dwight 2022",0.005642485115766262,0.03936837741852182
"alpha=17 deg, Dwight 2022",0.006539262403528114,0.03684364785845964
"alpha=17 deg, Dwight 2022",0.006539262403528114,0.03684364785845964
"alpha=17 deg, Dwight 2022",0.007542786659316428,0.034374014510741326
"alpha=17 deg, Dwight 2022",0.007542786659316428,0.034374014510741326
"alpha=17 deg, Dwight 2022",0.00866097794928335,0.0320018364880334
"alpha=17 deg, Dwight 2022",0.00866097794928335,0.0320018364880334
"alpha=17 deg, Dwight 2022",0.009902279492833517,0.02974811422985627
"alpha=17 deg, Dwight 2022",0.009902279492833517,0.02974811422985627
"alpha=17 deg, Dwight 2022",0.011275160418963617,0.02762313148070095
"alpha=17 deg, Dwight 2022",0.011275160418963617,0.02762313148070095
"alpha=17 deg, Dwight 2022",0.0127887177508269,0.02563750993910258
"alpha=17 deg, Dwight 2022",0.0127887177508269,0.02563750993910258
"alpha=17 deg, Dwight 2022",0.014452201764057333,0.02379957546569148
"alpha=17 deg, Dwight 2022",0.014452201764057333,0.02379957546569148
"alpha=17 deg, Dwight 2022",0.0162755170893054,0.022105075737799733
"alpha=17 deg, Dwight 2022",0.0162755170893054,0.022105075737799733
"alpha=17 deg, Dwight 2022",0.018268856670341786,0.020548186151871182
"alpha=17 deg, Dwight 2022",0.018268856670341786,0.020548186151871182
"alpha=17 deg, Dwight 2022",0.020443036934950386,0.019122582084483676
"alpha=17 deg, Dwight 2022",0.020443036934950386,0.019122582084483676
"alpha=17 deg, Dwight 2022",0.022809438257993385,0.017819581979275762
"alpha=17 deg, Dwight 2022",0.022809438257993385,0.017819581979275762
"alpha=17 deg, Dwight 2022",0.025379999448732083,0.016632260230845096
"alpha=17 deg, Dwight 2022",0.025379999448732083,0.016632260230845096
"alpha=17 deg, Dwight 2022",0.028167238699007717,0.015551944896218362
"alpha=17 deg, Dwight 2022",0.028167238699007717,0.015551944896218362
"alpha=17 deg, Dwight 2022",0.031184335170893054,0.014567114822474348
"alpha=17 deg, Dwight 2022",0.031184335170893054,0.014567114822474348
"alpha=17 deg, Dwight 2022",0.03444508599779493,0.013667560933023874
"alpha=17 deg, Dwight 2022",0.03444508599779493,0.013667560933023874
"alpha=17 deg, Dwight 2022",0.03796391179713341,0.012845875117852847
"alpha=17 deg, Dwight 2022",0.03796391179713341,0.012845875117852847
"alpha=17 deg, Dwight 2022",0.04175587651598677,0.012095443279362624
"alpha=17 deg, Dwight 2022",0.04175587651598677,0.012095443279362624
"alpha=17 deg, Dwight 2022",0.045836630099228226,0.011409325522636913
"alpha=17 deg, Dwight 2022",0.045836630099228226,0.011409325522636913
"alpha=17 deg, Dwight 2022",0.050222412899669236,0.010779677976345806
"alpha=17 deg, Dwight 2022",0.050222412899669236,0.010779677976345806
"alpha=17 deg, Dwight 2022",0.05493000551267916,0.010199556547894405
"alpha=17 deg, Dwight 2022",0.05493000551267916,0.010199556547894405
"alpha=17 deg, Dwight 2022",0.0599766703417861,0.009664283726278524
"alpha=17 deg, Dwight 2022",0.0599766703417861,0.009664283726278524
"alpha=17 deg, Dwight 2022",0.06538009371554575,0.009170246107539467
"alpha=17 deg, Dwight 2022",0.06538009371554575,0.009170246107539467
"alpha=17 deg, Dwight 2022",0.07115830760749724,0.008712814404449126
"alpha=17 deg, Dwight 2022",0.07115830760749724,0.008712814404449126
"alpha=17 deg, Dwight 2022",0.07732958103638368,0.008286945155466878
"alpha=17 deg, Dwight 2022",0.07732958103638368,0.008286945155466878
"alpha=17 deg, Dwight 2022",0.08391230429988975,0.007889496268389772
"alpha=17 deg, Dwight 2022",0.08391230429988975,0.007889496268389772
"alpha=17 deg, Dwight 2022",0.09092487320837928,0.007518162661097984
"alpha=17 deg, Dwight 2022",0.09092487320837928,0.007518162661097984
"alpha=17 deg, Dwight 2022",0.09838551819184124,0.007169741861938562
"alpha=17 deg, Dwight 2022",0.09838551819184124,0.007169741861938562
"alpha=17 deg, Dwight 2022",0.1063121223814774,0.006841352862560057
"alpha=17 deg, Dwight 2022",0.1063121223814774,0.006841352862560057
"alpha=17 deg, Dwight 2022",0.11472206174200661,0.006531288990000097
"alpha=17 deg, Dwight 2022",0.11472206174200661,0.006531288990000097
"alpha=17 deg, Dwight 2022",0.12363196251378168,0.00623766717735921
"alpha=17 deg, Dwight 2022",0.12363196251378168,0.00623766717735921
"alpha=17 deg, Dwight 2022",0.13305746416758546,0.005958535450276925
"alpha=17 deg, Dwight 2022",0.13305746416758546,0.005958535450276925
"alpha=17 deg, Dwight 2022",0.14301298787210584,0.005692598417694789
"alpha=17 deg, Dwight 2022",0.14301298787210584,0.005692598417694789
"alpha=17 deg, Dwight 2022",0.1535114553472988,0.0054384549787688235
"alpha=17 deg, Dwight 2022",0.1535114553472988,0.0054384549787688235
"alpha=17 deg, Dwight 2022",0.16456401323043,0.005195022115837891
"alpha=17 deg, Dwight 2022",0.16456401323043,0.005195022115837891
"alpha=17 deg, Dwight 2022",0.17617972987872108,0.004961442224047699
"alpha=17 deg, Dwight 2022",0.17617972987872108,0.004961442224047699
"alpha=17 deg, Dwight 2022",0.18836531422271222,0.004736584081363737
"alpha=17 deg, Dwight 2022",0.18836531422271222,0.004736584081363737
"alpha=17 deg, Dwight 2022",0.20112480154355017,0.0045196304828646885
"alpha=17 deg, Dwight 2022",0.20112480154355017,0.0045196304828646885
"alpha=17 deg, Dwight 2022",0.2144592723263506,0.004309953140028008
"alpha=17 deg, Dwight 2022",0.2144592723263506,0.004309953140028008
"alpha=17 deg, Dwight 2022",0.22836657662624035,0.004107083852109316
"alpha=17 deg, Dwight 2022",0.22836657662624035,0.004107083852109316
"alpha=17 deg, Dwight 2022",0.24284105843439913,0.003910616624439041
"alpha=17 deg, Dwight 2022",0.24284105843439913,0.003910616624439041
"alpha=17 deg, Dwight 2022",0.25787334619625135,0.0037201128885672326
"alpha=17 deg, Dwight 2022",0.25787334619625135,0.0037201128885672326
"alpha=17 deg, Dwight 2022",0.2734501323042999,0.0035352178830427516
"alpha=17 deg, Dwight 2022",0.2734501323042999,0.0035352178830427516
"alpha=17 deg, Dwight 2022",0.28955404630650494,0.003355594906831786
"alpha=17 deg, Dwight 2022",0.28955404630650494,0.003355594906831786
"alpha=17 deg, Dwight 2022",0.3061635336273429,0.0031809611884105046
"alpha=17 deg, Dwight 2022",0.3061635336273429,0.0031809611884105046
"alpha=17 deg, Dwight 2022",0.3232528390297684,0.0030110534856342946
"alpha=17 deg, Dwight 2022",0.3232528390297684,0.0030110534856342946
"alpha=17 deg, Dwight 2022",0.340792006615215,0.00284565888709312
"alpha=17 deg, Dwight 2022",0.340792006615215,0.00284565888709312
"alpha=17 deg, Dwight 2022",0.35874698456449833,0.002684601337456073
"alpha=17 deg, Dwight 2022",0.35874698456449833,0.002684601337456073
"alpha=17 deg, Dwight 2022",0.377079796030871,0.002527745341891853
"alpha=17 deg, Dwight 2022",0.377079796030871,0.002527745341891853
"alpha=17 deg, Dwight 2022",0.395748776185226,0.0023750278544337547
"alpha=17 deg, Dwight 2022",0.395748776185226,0.0023750278544337547
"alpha=17 deg, Dwight 2022",0.41470888092613006,0.0022263353047572237
"alpha=17 deg, Dwight 2022",0.41470888092613006,0.0022263353047572237
"alpha=17 deg, Dwight 2022",0.43391206725468573,0.002081582802208998
"alpha=17 deg, Dwight 2022",0.43391206725468573,0.002081582802208998
"alpha=17 deg, Dwight 2022",0.45330775633958104,0.0019408359126738919
"alpha=17 deg, Dwight 2022",0.45330775633958104,0.0019408359126738919
"alpha=17 deg, Dwight 2022",0.47284330760749727,0.0018041225587012194
"alpha=17 deg, Dwight 2022",0.47284330760749727,0.0018041225587012194
"alpha=17 deg, Dwight 2022",0.4924646030871003,0.0016715938001737377
"alpha=17 deg, Dwight 2022",0.4924646030871003,0.0016715938001737377
"alpha=17 deg, Dwight 2022",0.512116598676957,0.0015435247222350425
"alpha=17 deg, Dwight 2022",0.512116598676957,0.0015435247222350425
"alpha=17 deg, Dwight 2022",0.53174394707828,0.0014199375864183963
"alpha=17 deg, Dwight 2022",0.53174394707828,0.0014199375864183963
"alpha=17 deg, Dwight 2022",0.5512916207276737,0.0013009597592886623
"alpha=17 deg, Dwight 2022",0.5512916207276737,0.0013009597592886623
"alpha=17 deg, Dwight 2022",0.5707054024255789,0.001186840967939775
"alpha=17 deg, Dwight 2022",0.5707054024255789,0.001186840967939775
"alpha=17 deg, Dwight 2022",0.5899328004410144,0.0010775446953832778
"alpha=17 deg, Dwight 2022",0.5899328004410144,0.0010775446953832778
"alpha=17 deg, Dwight 2022",0.6089230429988974,0.0009730541648980381
"alpha=17 deg, Dwight 2022",0.6089230429988974,0.0009730541648980381
"alpha=17 deg, Dwight 2022",0.6276282800441014,0.0008735562982413236
"alpha=17 deg, Dwight 2022",0.6276282800441014,0.0008735562982413236
"alpha=17 deg, Dwight 2022",0.6460033076074972,0.0007792120391917313
"alpha=17 deg, Dwight 2022",0.6460033076074972,0.0007792120391917313
"alpha=17 deg, Dwight 2022",0.6640065600882029,0.0006902463561027673
"alpha=17 deg, Dwight 2022",0.6640065600882029,0.0006902463561027673
"alpha=17 deg, Dwight 2022",0.6816001102535832,0.0006069510801346537
"alpha=17 deg, Dwight 2022",0.6816001102535832,0.0006069510801346537
"alpha=17 deg, Dwight 2022",0.6987499448732083,0.0005294801392708292
"alpha=17 deg, Dwight 2022",0.6987499448732083,0.0005294801392708292
"alpha=17 deg, Dwight 2022",0.7154261852260198,0.00045789636436155304
"alpha=17 deg, Dwight 2022",0.7154261852260198,0.00045789636436155304
"alpha=17 deg, Dwight 2022",0.7316031422271223,0.00039222279296279613
"alpha=17 deg, Dwight 2022",0.7316031422271223,0.00039222279296279613
"alpha=17 deg, Dwight 2022",0.7472594266813671,0.00033242684744960895
"alpha=17 deg, Dwight 2022",0.7472594266813671,0.00033242684744960895
"alpha=17 deg, Dwight 2022",0.7623777287761851,0.0002783573580035946
"alpha=17 deg, Dwight 2022",0.7623777287761851,0.0002783573580035946
"alpha=17 deg, Dwight 2022",0.7769449283351709,0.00022966311517320391
"alpha=17 deg, Dwight 2022",0.7769449283351709,0.00022966311517320391
"alpha=17 deg, Dwight 2022",0.7909517640573318,0.00018589097639524788
"alpha=17 deg, Dwight 2022",0.7909517640573318,0.00018589097639524788
"alpha=17 deg, Dwight 2022",0.8043927232635061,0.0001466256779600054
"alpha=17 deg, Dwight 2022",0.8043927232635061,0.0001466256779600054
"alpha=17 deg, Dwight 2022",0.8172657662624034,0.00011149300937047645
"alpha=17 deg, Dwight 2022",0.8172657662624034,0.00011149300937047645
"alpha=17 deg, Dwight 2022",0.8295721609702316,8.013949320709943e-05
"alpha=17 deg, Dwight 2022",0.8295721609702316,8.013949320709943e-05
"alpha=17 deg, Dwight 2022",0.84131598676957,5.2235972631901144e-05
"alpha=17 deg, Dwight 2022",0.84131598676957,5.2235972631901144e-05
"alpha=17 deg, Dwight 2022",0.8525041345093715,2.7397132172352838e-05
"alpha=17 deg, Dwight 2022",0.8525041345093715,2.7397132172352838e-05
"alpha=17 deg, Dwight 2022",0.8631457552370452,5.202739054222611e-06
"alpha=17 deg, Dwight 2022",0.8631457552370452,5.202739054222611e-06
"alpha=17 deg, Dwight 2022",0.8732520396912898,1.4743598390000491e-05
"alpha=17 deg, Dwight 2022",0.8732520396912898,1.4743598390000491e-05
"alpha=17 deg, Dwight 2022",0.8828360529217198,3.2688114414496875e-05
"alpha=17 deg, Dwight 2022",0.8828360529217198,3.2688114414496875e-05
"alpha=17 deg, Dwight 2022",0.8919121830209481,4.890678312070277e-05
"alpha=17 deg, Dwight 2022",0.8919121830209481,4.890678312070277e-05
"alpha=17 deg, Dwight 2022",0.9004962513781698,6.363350904372329e-05
"alpha=17 deg, Dwight 2022",0.9004962513781698,6.363350904372329e-05
"alpha=17 deg, Dwight 2022",0.9086049062844542,7.70717226736607e-05
"alpha=17 deg, Dwight 2022",0.9086049062844542,7.70717226736607e-05
"alpha=17 deg, Dwight 2022",0.916255512679162,8.933016368101496e-05
"alpha=17 deg, Dwight 2022",0.916255512679162,8.933016368101496e-05
"alpha=17 deg, Dwight 2022",0.9234660418963616,0.00010038101930876346
"alpha=17 deg, Dwight 2022",0.9234660418963616,0.00010038101930876346
"alpha=17 deg, Dwight 2022",0.930254796030871,0.00011011049571192202
"alpha=17 deg, Dwight 2022",0.930254796030871,0.00011011049571192202
"alpha=17 deg, Dwight 2022",0.9366401874310915,0.00011846974138313348
"alpha=17 deg, Dwight 2022",0.9366401874310915,0.00011846974138313348
"alpha=17 deg, Dwight 2022",0.9426406835722161,0.00012558127024696138
"alpha=17 deg, Dwight 2022",0.9426406835722161,0.00012558127024696138
"alpha=17 deg, Dwight 2022",0.948274696802646,0.00013176424395277658
"alpha=17 deg, Dwight 2022",0.948274696802646,0.00013176424395277658
"alpha=17 deg, Dwight 2022",0.9535602535832415,0.00013741943613185804
"alpha=17 deg, Dwight 2022",0.9535602535832415,0.00013741943613185804
"alpha=17 deg, Dwight 2022",0.9585151598676956,0.0001430357305760458
"alpha=17 deg, Dwight 2022",0.9585151598676956,0.0001430357305760458
"alpha=17 deg, Dwight 2022",0.9631568357221609,0.00014886036812000142
"alpha=17 deg, Dwight 2022",0.9631568357221609,0.00014886036812000142
"alpha=17 deg, Dwight 2022",0.9675021499448732,0.00015513998805965628
"alpha=17 deg, Dwight 2022",0.9675021499448732,0.00015513998805965628
"alpha=17 deg, Dwight 2022",0.9715675303197353,0.0001614352624972995
"alpha=17 deg, Dwight 2022",0.9715675303197353,0.0001614352624972995
"alpha=17 deg, Dwight 2022",0.9753687982359427,0.0001680763254288334
"alpha=17 deg, Dwight 2022",0.9753687982359427,0.0001680763254288334
"alpha=17 deg, Dwight 2022",0.9789211135611907,0.00017327794695148405
"alpha=17 deg, Dwight 2022",0.9789211135611907,0.00017327794695148405
"alpha=17 deg, Dwight 2022",0.9822391951488423,0.00017928674827793833
"alpha=17 deg, Dwight 2022",0.9822391951488423,0.00017928674827793833
"alpha=17 deg, Dwight 2022",0.9853368798235943,0.00017961488498640141
"alpha=17 deg, Dwight 2022",0.9853368798235943,0.00017961488498640141
"alpha=17 deg, Dwight 2022",0.9882276736493936,0.00018583368863653023
"alpha=17 deg, Dwight 2022",0.9882276736493936,0.00018583368863653023
"alpha=17 deg, Dwight 2022",0.9909241455347298,0.00017331189923550693
