zone,x/c,cp
"alpha=10 deg, Dwight 2022",0.22836657662624035,-1.1963809680464057
"alpha=10 deg, Dwight 2022",0.22836657662624035,-1.1963809680464057
"alpha=10 deg, Dwight 2022",0.24284105843439913,-1.1447664477420199
"alpha=10 deg, Dwight 2022",0.24284105843439913,-1.1447664477420199
"alpha=10 deg, Dwight 2022",0.25787334619625135,-1.094658943600469
"alpha=10 deg, Dwight 2022",0.25787334619625135,-1.094658943600469
"alpha=10 deg, Dwight 2022",0.2734501323042999,-1.0460020600065054
"alpha=10 deg, Dwight 2022",0.2734501323042999,-1.0460020600065054
"alpha=10 deg, Dwight 2022",0.28955404630650494,-0.9987513070858767
"alpha=10 deg, Dwight 2022",0.28955404630650494,-0.9987513070858767
"alpha=10 deg, Dwight 2022",0.3061635336273429,-0.9528709676156055
"alpha=10 deg, Dwight 2022",0.3061635336273429,-0.9528709676156055
"alpha=10 deg, Dwight 2022",0.3232528390297684,-0.908325950990646
"alpha=10 deg, Dwight 2022",0.3232528390297684,-0.908325950990646
"alpha=10 deg, Dwight 2022",0.340792006615215,-0.8650962054366953
"alpha=10 deg, Dwight 2022",0.340792006615215,-0.8650962054366953
"alpha=10 deg, Dwight 2022",0.35874698456449833,-0.8231566662358634
"alpha=10 deg, Dwight 2022",0.35874698456449833,-0.8231566662358634
"alpha=10 deg, Dwight 2022",0.377079796030871,-0.782495427647164
"alpha=10 deg, Dwight 2022",0.377079796030871,-0.782495427647164
"alpha=10 deg, Dwight 2022",0.395748776185226,-0.7430936911321843
"alpha=10 deg, Dwight 2022",0.395748776185226,-0.7430936911321843
"alpha=10 deg, Dwight 2022",0.41470888092613006,-0.704932658152493
"alpha=10 deg, Dwight 2022",0.41470888092613006,-0.704932658152493
"alpha=10 deg, Dwight 2022",0.43391206725468573,-0.6679935301696954
"alpha=10 deg, Dwight 2022",0.43391206725468573,-0.6679935301696954
"alpha=10 deg, Dwight 2022",0.45330775633958104,-0.6322763071837826
"alpha=10 deg, Dwight 2022",0.45330775633958104,-0.6322763071837826
"alpha=10 deg, Dwight 2022",0.47284330760749727,-0.5977371259384606
"alpha=10 deg, Dwight 2022",0.47284330760749727,-0.5977371259384606
"alpha=10 deg, Dwight 2022",0.4924646030871003,-0.5643634540747755
"alpha=10 deg, Dwight 2022",0.4924646030871003,-0.5643634540747755
"alpha=10 deg, Dwight 2022",0.512116598676957,-0.5321302268748647
"alpha=10 deg, Dwight 2022",0.512116598676957,-0.5321302268748647
"alpha=10 deg, Dwight 2022",0.53174394707828,-0.5010123796208198
"alpha=10 deg, Dwight 2022",0.53174394707828,-0.5010123796208198
"alpha=10 deg, Dwight 2022",0.5512916207276737,-0.47095978287687923
"alpha=10 deg, Dwight 2022",0.5512916207276737,-0.47095978287687923
"alpha=10 deg, Dwight 2022",0.5707054024255789,-0.4419411057456943
"alpha=10 deg, Dwight 2022",0.5707054024255789,-0.4419411057456943
"alpha=10 deg, Dwight 2022",0.5899328004410144,-0.413931283509375
"alpha=10 deg, Dwight 2022",0.5899328004410144,-0.413931283509375
"alpha=10 deg, Dwight 2022",0.6089230429988974,-0.38687392055267344
"alpha=10 deg, Dwight 2022",0.6089230429988974,-0.38687392055267344
"alpha=10 deg, Dwight 2022",0.6276282800441014,-0.3607251536193051
"alpha=10 deg, Dwight 2022",0.6276282800441014,-0.3607251536193051
"alpha=10 deg, Dwight 2022",0.6460033076074972,-0.335441119452967
"alpha=10 deg, Dwight 2022",0.6460033076074972,-0.335441119452967
"alpha=10 deg, Dwight 2022",0.6640065600882029,-0.3109842209768151
"alpha=10 deg, Dwight 2022",0.6640065600882029,-0.3109842209768151
"alpha=10 deg, Dwight 2022",0.6816001102535832,-0.287316861114051
"alpha=10 deg, Dwight 2022",0.6816001102535832,-0.287316861114051
"alpha=10 deg, Dwight 2022",0.6987499448732083,-0.26438264424940855
"alpha=10 deg, Dwight 2022",0.6987499448732083,-0.26438264424940855
"alpha=10 deg, Dwight 2022",0.7154261852260198,-0.24215023948554817
"alpha=10 deg, Dwight 2022",0.7154261852260198,-0.24215023948554817
"alpha=10 deg, Dwight 2022",0.7316031422271223,-0.2205820497456349
"alpha=10 deg, Dwight 2022",0.7316031422271223,-0.2205820497456349
"alpha=10 deg, Dwight 2022",0.7472594266813671,-0.1996467441323108
"alpha=10 deg, Dwight 2022",0.7472594266813671,-0.1996467441323108
"alpha=10 deg, Dwight 2022",0.7623777287761851,-0.1793067255687501
"alpha=10 deg, Dwight 2022",0.7623777287761851,-0.1793067255687501
"alpha=10 deg, Dwight 2022",0.7769449283351709,-0.15954946169601691
"alpha=10 deg, Dwight 2022",0.7769449283351709,-0.15954946169601691
"alpha=10 deg, Dwight 2022",0.7909517640573318,-0.14034988779622132
"alpha=10 deg, Dwight 2022",0.7909517640573318,-0.14034988779622132
"alpha=10 deg, Dwight 2022",0.8043927232635061,-0.12169547151042744
"alpha=10 deg, Dwight 2022",0.8043927232635061,-0.12169547151042744
"alpha=10 deg, Dwight 2022",0.8172657662624034,-0.10357368047967205
"alpha=10 deg, Dwight 2022",0.8172657662624034,-0.10357368047967205
"alpha=10 deg, Dwight 2022",0.8295721609702316,-0.08599078088345044
"alpha=10 deg, Dwight 2022",0.8295721609702316,-0.08599078088345044
"alpha=10 deg, Dwight 2022",0.84131598676957,-0.06893424036280853
"alpha=10 deg, Dwight 2022",0.84131598676957,-0.06893424036280853
"alpha=10 deg, Dwight 2022",0.8525041345093715,-0.052416591276691266
"alpha=10 deg, Dwight 2022",0.8525041345093715,-0.052416591276691266
"alpha=10 deg, Dwight 2022",0.8631457552370452,-0.036444099804575726
"alpha=10 deg, Dwight 2022",0.8631457552370452,-0.036444099804575726
"alpha=10 deg, Dwight 2022",0.8732520396912898,-0.021029298305388636
"alpha=10 deg, Dwight 2022",0.8732520396912898,-0.021029298305388636
"alpha=10 deg, Dwight 2022",0.8828360529217198,-0.006184719138084097
"alpha=10 deg, Dwight 2022",0.8828360529217198,-0.006184719138084097
"alpha=10 deg, Dwight 2022",0.8919121830209481,0.008089637697337889
"alpha=10 deg, Dwight 2022",0.8919121830209481,0.008089637697337889
"alpha=10 deg, Dwight 2022",0.9004962513781698,0.021768707482996485
"alpha=10 deg, Dwight 2022",0.9004962513781698,0.021768707482996485
"alpha=10 deg, Dwight 2022",0.9086049062844542,0.03485249021888257
"alpha=10 deg, Dwight 2022",0.9086049062844542,0.03485249021888257
"alpha=10 deg, Dwight 2022",0.916255512679162,0.047328453546069404
"alpha=10 deg, Dwight 2022",0.916255512679162,0.047328453546069404
"alpha=10 deg, Dwight 2022",0.9234660418963616,0.059196597464547876
"alpha=10 deg, Dwight 2022",0.9234660418963616,0.059196597464547876
"alpha=10 deg, Dwight 2022",0.930254796030871,0.0704631881537859
"alpha=10 deg, Dwight 2022",0.930254796030871,0.0704631881537859
"alpha=10 deg, Dwight 2022",0.9366401874310915,0.08113449179326054
"alpha=10 deg, Dwight 2022",0.9366401874310915,0.08113449179326054
"alpha=10 deg, Dwight 2022",0.9426406835722161,0.09121050838297179
"alpha=10 deg, Dwight 2022",0.9426406835722161,0.09121050838297179
"alpha=10 deg, Dwight 2022",0.948274696802646,0.10070377028186463
"alpha=10 deg, Dwight 2022",0.948274696802646,0.10070377028186463
"alpha=10 deg, Dwight 2022",0.9535602535832415,0.10962054366939786
"alpha=10 deg, Dwight 2022",0.9535602535832415,0.10962054366939786
"alpha=10 deg, Dwight 2022",0.9585151598676956,0.11797962708399351
"alpha=10 deg, Dwight 2022",0.9585151598676956,0.11797962708399351
"alpha=10 deg, Dwight 2022",0.9631568357221609,0.1257998190640645
"alpha=10 deg, Dwight 2022",0.9631568357221609,0.1257998190640645
"alpha=10 deg, Dwight 2022",0.9675021499448732,0.13309365196855583
"alpha=10 deg, Dwight 2022",0.9675021499448732,0.13309365196855583
"alpha=10 deg, Dwight 2022",0.9715675303197353,0.13988619051535742
"alpha=10 deg, Dwight 2022",0.9715675303197353,0.13988619051535742
"alpha=10 deg, Dwight 2022",0.9753687982359427,0.14620249942234098
"alpha=10 deg, Dwight 2022",0.9753687982359427,0.14620249942234098
"alpha=10 deg, Dwight 2022",0.9789211135611907,0.15208644194580942
"alpha=10 deg, Dwight 2022",0.9789211135611907,0.15208644194580942
"alpha=10 deg, Dwight 2022",0.9822391951488423,0.1575693489831206
"alpha=10 deg, Dwight 2022",0.9822391951488423,0.1575693489831206
"alpha=10 deg, Dwight 2022",0.9853368798235943,0.1627013499700362
"alpha=10 deg, Dwight 2022",0.9853368798235943,0.1627013499700362
"alpha=10 deg, Dwight 2022",0.9882276736493936,0.1674824449065745
"alpha=10 deg, Dwight 2022",0.9882276736493936,0.1674824449065745
"alpha=10 deg, Dwight 2022",0.9909241455347298,0.17205675592056163
"alpha=10 deg, Dwight 2022",0.9909241455347298,0.17205675592056163
"alpha=10 deg, Dwight 2022",0.9934384785005512,0.17626762852521735
"alpha=10 deg, Dwight 2022",0.9934384785005512,0.17626762852521735
"alpha=10 deg, Dwight 2022",0.9957820837927233,0.18054116292457972
"alpha=10 deg, Dwight 2022",0.9957820837927233,0.18054116292457972
"alpha=10 deg, Dwight 2022",0.9979658213891952,0.18366172030125028
"alpha=10 deg, Dwight 2022",0.9979658213891952,0.18366172030125028
"alpha=15 deg, Dwight 2022",1.0,0.060355840666725884
"alpha=15 deg, Dwight 2022",0.9979658213891952,0.06404662037526986
"alpha=15 deg, Dwight 2022",0.9979658213891952,0.06404662037526986
"alpha=15 deg, Dwight 2022",1.0,0.060355840666725884
"alpha=15 deg, Dwight 2022",0.9957820837927233,0.07171015786856053
"alpha=15 deg, Dwight 2022",0.9957820837927233,0.07171015786856053
"alpha=15 deg, Dwight 2022",0.9934384785005512,0.07600875698581286
"alpha=15 deg, Dwight 2022",0.9934384785005512,0.07600875698581286
"alpha=15 deg, Dwight 2022",0.9909241455347298,0.07936742918238328
"alpha=15 deg, Dwight 2022",0.9909241455347298,0.07936742918238328
"alpha=15 deg, Dwight 2022",0.9882276736493936,0.08217467758548405
"alpha=15 deg, Dwight 2022",0.9882276736493936,0.08217467758548405
"alpha=15 deg, Dwight 2022",0.9853368798235943,0.08469368173291414
"alpha=15 deg, Dwight 2022",0.9853368798235943,0.08469368173291414
"alpha=15 deg, Dwight 2022",0.9822391951488423,0.08701216813726105
"alpha=15 deg, Dwight 2022",0.9822391951488423,0.08701216813726105
"alpha=15 deg, Dwight 2022",0.9789211135611907,0.08919906477271759
"alpha=15 deg, Dwight 2022",0.9789211135611907,0.08919906477271759
"alpha=15 deg, Dwight 2022",0.9753687982359427,0.09130450107504545
"alpha=15 deg, Dwight 2022",0.9753687982359427,0.09130450107504545
"alpha=15 deg, Dwight 2022",0.9715675303197353,0.09335354176212546
"alpha=15 deg, Dwight 2022",0.9715675303197353,0.09335354176212546
"alpha=15 deg, Dwight 2022",0.9675021499448732,0.0953712515518567
"alpha=15 deg, Dwight 2022",0.9675021499448732,0.0953712515518567
"alpha=15 deg, Dwight 2022",0.9631568357221609,0.09737642898264297
"alpha=15 deg, Dwight 2022",0.9631568357221609,0.09737642898264297
"alpha=15 deg, Dwight 2022",0.9585151598676956,0.09939413877237421
"alpha=15 deg, Dwight 2022",0.9585151598676956,0.09939413877237421
"alpha=15 deg, Dwight 2022",0.9535602535832415,0.10143691327999542
"alpha=15 deg, Dwight 2022",0.9535602535832415,0.10143691327999542
"alpha=15 deg, Dwight 2022",0.948274696802646,0.1035110186849654
"alpha=15 deg, Dwight 2022",0.948274696802646,0.1035110186849654
"alpha=15 deg, Dwight 2022",0.9426406835722161,0.10564778588465114
"alpha=15 deg, Dwight 2022",0.9426406835722161,0.10564778588465114
"alpha=15 deg, Dwight 2022",0.9366401874310915,0.10784721487904354
"alpha=15 deg, Dwight 2022",0.9366401874310915,0.10784721487904354
"alpha=15 deg, Dwight 2022",0.930254796030871,0.11013437038603256
"alpha=15 deg, Dwight 2022",0.930254796030871,0.11013437038603256
"alpha=15 deg, Dwight 2022",0.9234660418963616,0.11251551858509524
"alpha=15 deg, Dwight 2022",0.9234660418963616,0.11251551858509524
"alpha=15 deg, Dwight 2022",0.916255512679162,0.11500319183516744
"alpha=15 deg, Dwight 2022",0.916255512679162,0.11500319183516744
"alpha=15 deg, Dwight 2022",0.9086049062844542,0.11760992249519416
"alpha=15 deg, Dwight 2022",0.9086049062844542,0.11760992249519416
"alpha=15 deg, Dwight 2022",0.9004962513781698,0.12036077528305619
"alpha=15 deg, Dwight 2022",0.9004962513781698,0.12036077528305619
"alpha=15 deg, Dwight 2022",0.8919121830209481,0.12325575019875358
"alpha=15 deg, Dwight 2022",0.8919121830209481,0.12325575019875358
"alpha=15 deg, Dwight 2022",0.8828360529217198,0.12630737960124042
"alpha=15 deg, Dwight 2022",0.8828360529217198,0.12630737960124042
"alpha=15 deg, Dwight 2022",0.8732520396912898,0.12953446202891133
"alpha=15 deg, Dwight 2022",0.8732520396912898,0.12953446202891133
"alpha=15 deg, Dwight 2022",0.8631457552370452,0.13294952984072048
"alpha=15 deg, Dwight 2022",0.8631457552370452,0.13294952984072048
"alpha=15 deg, Dwight 2022",0.8525041345093715,0.13655884921613576
"alpha=15 deg, Dwight 2022",0.8525041345093715,0.13655884921613576
"alpha=15 deg, Dwight 2022",0.84131598676957,0.14037495251411128
"alpha=15 deg, Dwight 2022",0.84131598676957,0.14037495251411128
"alpha=15 deg, Dwight 2022",0.8295721609702316,0.1444166382730417
"alpha=15 deg, Dwight 2022",0.8295721609702316,0.1444166382730417
"alpha=15 deg, Dwight 2022",0.8172657662624034,0.14868390649293614
"alpha=15 deg, Dwight 2022",0.8172657662624034,0.14868390649293614
"alpha=15 deg, Dwight 2022",0.8043927232635061,0.15319555571220753
"alpha=15 deg, Dwight 2022",0.8043927232635061,0.15319555571220753
"alpha=15 deg, Dwight 2022",0.7909517640573318,0.1579578521103329
"alpha=15 deg, Dwight 2022",0.7909517640573318,0.1579578521103329
"alpha=15 deg, Dwight 2022",0.7769449283351709,0.1629833280462481
"alpha=15 deg, Dwight 2022",0.7769449283351709,0.1629833280462481
"alpha=15 deg, Dwight 2022",0.7623777287761851,0.16828451587888898
"alpha=15 deg, Dwight 2022",0.7623777287761851,0.16828451587888898
"alpha=15 deg, Dwight 2022",0.7472594266813671,0.17386768178774178
"alpha=15 deg, Dwight 2022",0.7472594266813671,0.17386768178774178
"alpha=15 deg, Dwight 2022",0.7316031422271223,0.17975162431121022
"alpha=15 deg, Dwight 2022",0.7316031422271223,0.17975162431121022
"alpha=15 deg, Dwight 2022",0.7154261852260198,0.18594260962877135
"alpha=15 deg, Dwight 2022",0.7154261852260198,0.18594260962877135
"alpha=15 deg, Dwight 2022",0.6987499448732083,0.19245317009936108
"alpha=15 deg, Dwight 2022",0.6987499448732083,0.19245317009936108
"alpha=15 deg, Dwight 2022",0.6816001102535832,0.19930210426139228
"alpha=15 deg, Dwight 2022",0.6816001102535832,0.19930210426139228
"alpha=15 deg, Dwight 2022",0.6640065600882029,0.20650194447381903
"alpha=15 deg, Dwight 2022",0.6640065600882029,0.20650194447381903
"alpha=15 deg, Dwight 2022",0.6460033076074972,0.21407148927504516
"alpha=15 deg, Dwight 2022",0.6460033076074972,0.21407148927504516
"alpha=15 deg, Dwight 2022",0.6276282800441014,0.22202953720348356
"alpha=15 deg, Dwight 2022",0.6276282800441014,0.22202953720348356
"alpha=15 deg, Dwight 2022",0.6089230429988974,0.2304011529770242
"alpha=15 deg, Dwight 2022",0.6089230429988974,0.2304011529770242
"alpha=15 deg, Dwight 2022",0.5899328004410144,0.23921766749301585
"alpha=15 deg, Dwight 2022",0.5899328004410144,0.23921766749301585
"alpha=15 deg, Dwight 2022",0.5707054024255789,0.24850414546935756
"alpha=15 deg, Dwight 2022",0.5707054024255789,0.24850414546935756
"alpha=15 deg, Dwight 2022",0.5512916207276737,0.2582856516239211
"alpha=15 deg, Dwight 2022",0.5512916207276737,0.2582856516239211
"alpha=15 deg, Dwight 2022",0.53174394707828,0.2686060492130093
"alpha=15 deg, Dwight 2022",0.53174394707828,0.2686060492130093
"alpha=15 deg, Dwight 2022",0.512116598676957,0.27949666913397087
"alpha=15 deg, Dwight 2022",0.512116598676957,0.27949666913397087
"alpha=15 deg, Dwight 2022",0.4924646030871003,0.29099510846365
"alpha=15 deg, Dwight 2022",0.4924646030871003,0.29099510846365
"alpha=15 deg, Dwight 2022",0.47284330760749727,0.3031389642788633
"alpha=15 deg, Dwight 2022",0.47284330760749727,0.3031389642788633
"alpha=15 deg, Dwight 2022",0.45330775633958104,0.3159720998359045
"alpha=15 deg, Dwight 2022",0.45330775633958104,0.3159720998359045
"alpha=15 deg, Dwight 2022",0.43391206725468573,0.3295321122116086
"alpha=15 deg, Dwight 2022",0.43391206725468573,0.3295321122116086
"alpha=15 deg, Dwight 2022",0.41470888092613006,0.34385659848280137
"alpha=15 deg, Dwight 2022",0.41470888092613006,0.34385659848280137
"alpha=15 deg, Dwight 2022",0.395748776185226,0.3589831557263087
"alpha=15 deg, Dwight 2022",0.395748776185226,0.3589831557263087
"alpha=15 deg, Dwight 2022",0.377079796030871,0.37494311483948833
"alpha=15 deg, Dwight 2022",0.377079796030871,0.37494311483948833
"alpha=15 deg, Dwight 2022",0.35874698456449833,0.3917678067196983
"alpha=15 deg, Dwight 2022",0.35874698456449833,0.3917678067196983
"alpha=15 deg, Dwight 2022",0.340792006615215,0.4094760299053424
"alpha=15 deg, Dwight 2022",0.340792006615215,0.4094760299053424
"alpha=15 deg, Dwight 2022",0.3232528390297684,0.42808031675537456
"alpha=15 deg, Dwight 2022",0.3232528390297684,0.42808031675537456
"alpha=15 deg, Dwight 2022",0.3061635336273429,0.4475994658081987
"alpha=15 deg, Dwight 2022",0.3061635336273429,0.4475994658081987
"alpha=15 deg, Dwight 2022",0.28955404630650494,0.46802721088435606
"alpha=15 deg, Dwight 2022",0.28955404630650494,0.46802721088435606
"alpha=15 deg, Dwight 2022",0.2734501323042999,0.48935728580436033
"alpha=15 deg, Dwight 2022",0.2734501323042999,0.48935728580436033
"alpha=15 deg, Dwight 2022",0.25787334619625135,0.5115708920298078
"alpha=15 deg, Dwight 2022",0.25787334619625135,0.5115708920298078
"alpha=15 deg, Dwight 2022",0.24284105843439913,0.5346366986633497
"alpha=15 deg, Dwight 2022",0.24284105843439913,0.5346366986633497
"alpha=15 deg, Dwight 2022",0.22836657662624035,0.5585233748076099
"alpha=15 deg, Dwight 2022",0.22836657662624035,0.5585233748076099
"alpha=15 deg, Dwight 2022",0.2144592723263506,0.5831807910268267
"alpha=15 deg, Dwight 2022",0.2144592723263506,0.5831807910268267
"alpha=15 deg, Dwight 2022",0.20112480154355017,0.6085337531673577
"alpha=15 deg, Dwight 2022",0.20112480154355017,0.6085337531673577
"alpha=15 deg, Dwight 2022",0.18836531422271222,0.6345133332550099
"alpha=15 deg, Dwight 2022",0.18836531422271222,0.6345133332550099
"alpha=15 deg, Dwight 2022",0.17617972987872108,0.6610318047771776
"alpha=15 deg, Dwight 2022",0.17617972987872108,0.6610318047771776
"alpha=15 deg, Dwight 2022",0.16456401323043,0.6879826426828605
"alpha=15 deg, Dwight 2022",0.16456401323043,0.6879826426828605
"alpha=15 deg, Dwight 2022",0.1535114553472988,0.7152405233826361
"alpha=15 deg, Dwight 2022",0.1535114553472988,0.7152405233826361
"alpha=15 deg, Dwight 2022",0.14301298787210584,0.742680123287082
"alpha=15 deg, Dwight 2022",0.14301298787210584,0.742680123287082
"alpha=15 deg, Dwight 2022",0.13305746416758546,0.7701385217299317
"alpha=15 deg, Dwight 2022",0.13305746416758546,0.7701385217299317
"alpha=15 deg, Dwight 2022",0.12363196251378168,0.7974339995065421
"alpha=15 deg, Dwight 2022",0.12363196251378168,0.7974339995065421
"alpha=15 deg, Dwight 2022",0.11472206174200661,0.8243723050532801
"alpha=15 deg, Dwight 2022",0.11472206174200661,0.8243723050532801
"alpha=15 deg, Dwight 2022",0.1063121223814774,0.8507153235502637
"alpha=15 deg, Dwight 2022",0.1063121223814774,0.8507153235502637
"alpha=15 deg, Dwight 2022",0.09838551819184124,0.87621240781863
"alpha=15 deg, Dwight 2022",0.09838551819184124,0.87621240781863
"alpha=15 deg, Dwight 2022",0.09092487320837928,0.9005565150642862
"alpha=15 deg, Dwight 2022",0.09092487320837928,0.9005565150642862
"alpha=15 deg, Dwight 2022",0.08391230429988975,0.9234280701342128
"alpha=15 deg, Dwight 2022",0.08391230429988975,0.9234280701342128
"alpha=15 deg, Dwight 2022",0.07732958103638368,0.9444699007985464
"alpha=15 deg, Dwight 2022",0.07732958103638368,0.9444699007985464
"alpha=15 deg, Dwight 2022",0.07115830760749724,0.9632371083148269
"alpha=15 deg, Dwight 2022",0.07115830760749724,0.9632371083148269
"alpha=15 deg, Dwight 2022",0.06538009371554575,0.9792346645048324
"alpha=15 deg, Dwight 2022",0.06538009371554575,0.9792346645048324
"alpha=15 deg, Dwight 2022",0.0599766703417861,0.9919174117545704
"alpha=15 deg, Dwight 2022",0.0599766703417861,0.9919174117545704
"alpha=15 deg, Dwight 2022",0.05493000551267916,1.0006211350400847
"alpha=15 deg, Dwight 2022",0.05493000551267916,1.0006211350400847
"alpha=15 deg, Dwight 2022",0.050222412899669236,1.0046064251837763
"alpha=15 deg, Dwight 2022",0.050222412899669236,1.0046064251837763
"alpha=15 deg, Dwight 2022",0.045836630099228226,1.0030774773927988
"alpha=15 deg, Dwight 2022",0.045836630099228226,1.0030774773927988
"alpha=15 deg, Dwight 2022",0.04175587651598677,0.9951382280027734
"alpha=15 deg, Dwight 2022",0.04175587651598677,0.9951382280027734
"alpha=15 deg, Dwight 2022",0.03796391179713341,0.9797359588625313
"alpha=15 deg, Dwight 2022",0.03796391179713341,0.9797359588625313
"alpha=15 deg, Dwight 2022",0.03444508599779493,0.9557114267699036
"alpha=15 deg, Dwight 2022",0.03444508599779493,0.9557114267699036
"alpha=15 deg, Dwight 2022",0.031184335170893054,0.9217550002154001
"alpha=15 deg, Dwight 2022",0.031184335170893054,0.9217550002154001
"alpha=15 deg, Dwight 2022",0.028167238699007717,0.8764003932027591
"alpha=15 deg, Dwight 2022",0.028167238699007717,0.8764003932027591
"alpha=15 deg, Dwight 2022",0.025379999448732083,0.8180434637873607
"alpha=15 deg, Dwight 2022",0.025379999448732083,0.8180434637873607
"alpha=15 deg, Dwight 2022",0.022809438257993385,0.7449422140761902
"alpha=15 deg, Dwight 2022",0.022809438257993385,0.7449422140761902
"alpha=15 deg, Dwight 2022",0.020443036934950386,0.6552230564073608
"alpha=15 deg, Dwight 2022",0.020443036934950386,0.6552230564073608
"alpha=15 deg, Dwight 2022",0.018268856670341786,0.5469184104269214
"alpha=15 deg, Dwight 2022",0.018268856670341786,0.5469184104269214
"alpha=15 deg, Dwight 2022",0.0162755170893054,0.4179917678067183
"alpha=15 deg, Dwight 2022",0.0162755170893054,0.4179917678067183
"alpha=15 deg, Dwight 2022",0.014452201764057333,0.266375289321259
"alpha=15 deg, Dwight 2022",0.014452201764057333,0.266375289321259
"alpha=15 deg, Dwight 2022",0.0127887177508269,0.09015152405233537
"alpha=15 deg, Dwight 2022",0.0127887177508269,0.09015152405233537
"alpha=15 deg, Dwight 2022",0.011275160418963617,-0.11248418768773735
"alpha=15 deg, Dwight 2022",0.011275160418963617,-0.11248418768773735
"alpha=15 deg, Dwight 2022",0.009902279492833517,-0.34301066425418403
"alpha=15 deg, Dwight 2022",0.009902279492833517,-0.34301066425418403
"alpha=15 deg, Dwight 2022",0.00866097794928335,-0.6023803649266315
"alpha=15 deg, Dwight 2022",0.00866097794928335,-0.6023803649266315
"alpha=15 deg, Dwight 2022",0.007542786659316428,-0.8910626265474529
"alpha=15 deg, Dwight 2022",0.007542786659316428,-0.8910626265474529
"alpha=15 deg, Dwight 2022",0.006539262403528114,-1.2086025244870506
"alpha=15 deg, Dwight 2022",0.006539262403528114,-1.2086025244870506
"alpha=15 deg, Dwight 2022",0.005642485115766262,-1.5536547100129658
"alpha=15 deg, Dwight 2022",0.005642485115766262,-1.5536547100129658
"alpha=15 deg, Dwight 2022",0.004844550275633958,-1.9239639851334898
"alpha=15 deg, Dwight 2022",0.004844550275633958,-1.9239639851334898
"alpha=15 deg, Dwight 2022",0.004137967089305403,-2.316272563141552
"alpha=15 deg, Dwight 2022",0.004137967089305403,-2.316272563141552
"alpha=15 deg, Dwight 2022",0.0035153198456449835,-2.726423460575938
"alpha=15 deg, Dwight 2022",0.0035153198456449835,-2.726423460575938
"alpha=15 deg, Dwight 2022",0.0029694416207276734,-3.149500859641498
"alpha=15 deg, Dwight 2022",0.0029694416207276734,-3.149500859641498
"alpha=15 deg, Dwight 2022",0.0024934342337375962,-3.580041278457266
"alpha=15 deg, Dwight 2022",0.0024934342337375962,-3.580041278457266
"alpha=15 deg, Dwight 2022",0.0020806233186328555,-4.0123487598839205
"alpha=15 deg, Dwight 2022",0.0020806233186328555,-4.0123487598839205
"alpha=15 deg, Dwight 2022",0.0017246230429988974,-4.440865829348438
"alpha=15 deg, Dwight 2022",0.0017246230429988974,-4.440865829348438
"alpha=15 deg, Dwight 2022",0.0014193778941565599,-4.860468631897203
"alpha=15 deg, Dwight 2022",0.0014193778941565599,-4.860468631897203
"alpha=15 deg, Dwight 2022",0.0011591931091510473,-5.266659303905787
"alpha=15 deg, Dwight 2022",0.0011591931091510473,-5.266659303905787
"alpha=15 deg, Dwight 2022",0.0009387642227122381,-5.65566059238894
"alpha=15 deg, Dwight 2022",0.0009387642227122381,-5.65566059238894
"alpha=15 deg, Dwight 2022",0.0007531893054024256,-6.024634544664153
"alpha=15 deg, Dwight 2022",0.0007531893054024256,-6.024634544664153
"alpha=15 deg, Dwight 2022",0.000597992282249173,-6.3717119593951566
"alpha=15 deg, Dwight 2022",0.000597992282249173,-6.3717119593951566
"alpha=15 deg, Dwight 2022",0.00046912844542447625,-6.695676571146596
"alpha=15 deg, Dwight 2022",0.00046912844542447625,-6.695676571146596
"alpha=15 deg, Dwight 2022",0.0003629542998897464,-6.996124211342566
"alpha=15 deg, Dwight 2022",0.0003629542998897464,-6.996124211342566
"alpha=15 deg, Dwight 2022",0.0002762360143329658,-7.2733525235079695
"alpha=15 deg, Dwight 2022",0.0002762360143329658,-7.2733525235079695
"alpha=15 deg, Dwight 2022",0.00020611403528114663,-7.527986245736062
"alpha=15 deg, Dwight 2022",0.00020611403528114663,-7.527986245736062
"alpha=15 deg, Dwight 2022",0.00015007861631753032,-7.7610141811474165
"alpha=15 deg, Dwight 2022",0.00015007861631753032,-7.7610141811474165
"alpha=15 deg, Dwight 2022",0.000105940407938258,-7.973707737556737
"alpha=15 deg, Dwight 2022",0.000105940407938258,-7.973707737556737
"alpha=15 deg, Dwight 2022",7.180327453142227e-05,-8.167426675909285
"alpha=15 deg, Dwight 2022",7.180327453142227e-05,-8.167426675909285
"alpha=15 deg, Dwight 2022",4.6029342337375965e-05,-8.343525744206726
"alpha=15 deg, Dwight 2022",4.6029342337375965e-05,-8.343525744206726
"alpha=15 deg, Dwight 2022",2.7212759647188533e-05,-8.503422352245451
"alpha=15 deg, Dwight 2022",2.7212759647188533e-05,-8.503422352245451
"alpha=15 deg, Dwight 2022",1.4150627342888643e-05,-8.64806081327177
"alpha=15 deg, Dwight 2022",1.4150627342888643e-05,-8.64806081327177
"alpha=15 deg, Dwight 2022",5.818606394707828e-06,-8.77972201661321
"alpha=15 deg, Dwight 2022",5.818606394707828e-06,-8.77972201661321
"alpha=15 deg, Dwight 2022",1.3469169239250276e-06,-8.894547875569344
"alpha=15 deg, Dwight 2022",1.3469169239250276e-06,-8.894547875569344
"alpha=15 deg, Dwight 2022",0.0,-9.025560529335513
"alpha=15 deg, Dwight 2022",0.0,-9.025560529335513
