"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
9.12011514e-02,5.50865643e-01,1.03207789e-02,5.50623694e-03,-1.29118665e-03,2.47794077e-03,5.62984881e-04,-5.18584633e-05,2.80720209e-03,5.39568990e-03
9.54993297e-02,5.63945777e-01,9.51433830e-03,5.26640354e-03,-1.22133050e-03,2.34305055e-03,4.35725890e-04,-4.56233867e-05,2.70683122e-03,5.15814265e-03
1.00000075e-01,5.75867363e-01,9.02171101e-03,5.18707591e-03,-1.23747066e-03,2.24900970e-03,2.93182263e-04,-4.39097658e-05,2.72421830e-03,5.08015196e-03
1.04712934e-01,5.87325778e-01,8.74705749e-03,4.96418299e-03,-1.28165645e-03,2.14789901e-03,1.67537697e-04,-7.57923780e-05,2.55990232e-03,4.83599216e-03
1.09647903e-01,5.99039150e-01,7.83068299e-03,4.95622121e-03,-1.27603734e-03,2.04968252e-03,6.41945456e-05,-8.72391969e-05,2.45870621e-03,4.73230497e-03
1.14815450e-01,6.10922410e-01,6.44554923e-03,4.63493232e-03,-1.22881817e-03,1.90373992e-03,2.94674721e-05,-8.87814391e-05,2.23814371e-03,4.38840798e-03
1.20226536e-01,6.23643324e-01,5.61045839e-03,4.42585107e-03,-1.16081066e-03,1.79448524e-03,4.30660421e-05,-7.54924811e-05,2.05782923e-03,4.13908277e-03
1.25892639e-01,6.35977820e-01,5.34545498e-03,4.20257746e-03,-1.08944999e-03,1.69975833e-03,1.19612226e-04,-5.34155734e-05,1.86875844e-03,3.88554712e-03
1.31825777e-01,6.47949792e-01,5.01882613e-03,3.89952180e-03,-1.06045712e-03,1.60076986e-03,1.71422879e-04,-5.39469783e-05,1.68101691e-03,3.59065428e-03
1.38038535e-01,6.59431757e-01,4.26606801e-03,3.68145283e-03,-1.04068319e-03,1.50983488e-03,2.02014119e-04,-7.76653540e-05,1.67629069e-03,3.43378920e-03
1.44544091e-01,6.71257657e-01,3.69616076e-03,3.25622916e-03,-9.64449625e-04,1.39180440e-03,1.60171096e-04,-8.78487878e-05,1.48729924e-03,3.06766640e-03
1.51356245e-01,6.84994601e-01,3.25337899e-03,2.78256799e-03,-8.67040903e-04,1.34175556e-03,1.09083254e-04,-7.11613353e-05,1.41133800e-03,2.76783077e-03
1.58489446e-01,6.97874543e-01,2.56050891e-03,2.33611329e-03,-8.13287202e-04,1.24710603e-03,8.37684325e-05,-2.84902319e-05,1.19172023e-03,2.38746978e-03
1.65958824e-01,7.08508438e-01,1.45314860e-03,2.20150471e-03,-7.54142516e-04,1.13044128e-03,5.87703979e-05,-1.94335725e-05,1.10375076e-03,2.21784837e-03
1.73780224e-01,7.18726461e-01,-7.16054625e-06,1.97850256e-03,-6.36286836e-04,1.00702364e-03,4.14178475e-05,-1.40239786e-05,9.85226819e-04,1.98537651e-03
1.81970234e-01,7.28868521e-01,-1.39670568e-03,1.79061800e-03,-4.88631751e-04,9.20115646e-04,-2.90709590e-05,-5.00831911e-06,8.53941565e-04,1.78233760e-03
1.90546228e-01,7.39649917e-01,-2.27984225e-03,1.46860429e-03,-3.72614975e-04,8.43933933e-04,-9.41711811e-05,-3.70367069e-06,6.55191635e-04,1.48386493e-03
1.99526396e-01,7.50296213e-01,-2.73074060e-03,1.12822951e-03,-3.11832634e-04,7.13935166e-04,-7.23795801e-05,-3.12505913e-06,4.82596976e-04,1.16238083e-03
2.08929786e-01,7.58486469e-01,-3.58765226e-03,9.49626366e-04,-2.65094976e-04,5.68694144e-04,-2.97627440e-05,4.02473905e-06,3.89795093e-04,9.54057802e-04
2.18776345e-01,7.65556927e-01,-4.64971952e-03,6.88642929e-04,-1.90215205e-04,4.26468502e-04,9.94462654e-06,-8.85320351e-06,2.76312966e-04,6.95712198e-04
2.29086958e-01,7.71382855e-01,-5.80389614e-03,4.26674092e-04,-1.23828691e-04,3.19816104e-04,2.62342529e-05,-1.61862870e-05,2.11786990e-04,4.79138593e-04
2.39883495e-01,7.75914257e-01,-7.26272548e-03,2.39673295e-04,-6.50175238e-05,2.28383366e-04,2.94952320e-05,-1.95636315e-05,1.33310996e-04,3.00683828e-04
2.51188857e-01,7.78861214e-01,-8.47911597e-03,1.14193305e-04,-2.16780712e-05,1.65796138e-04,9.51690009e-06,-1.61150163e-05,9.72218154e-05,1.88605629e-04
2.63027024e-01,7.80161556e-01,-9.51305916e-03,6.44658634e-05,-6.71063192e-06,1.06017938e-04,-3.22908264e-06,-8.50275121e-06,5.47013084e-05,1.12592555e-04
2.75423107e-01,7.79957164e-01,-1.04710010e-02,4.23177817e-05,-2.44812677e-06,6.39358169e-05,-1.90576305e-06,-5.25368957e-06,2.87286400e-05,6.74911193e-05
2.88403400e-01,7.79197859e-01,-1.14454158e-02,2.75113003e-05,8.42174107e-07,4.05352149e-05,-1.78881758e-07,-3.80203912e-06,1.59919472e-05,4.20192312e-05
3.01995435e-01,7.78151385e-01,-1.23921413e-02,1.84708860e-05,1.60168353e-06,2.69112761e-05,1.01415109e-07,-2.70497883e-06,9.89277145e-06,2.76374668e-05
3.16228043e-01,7.76990450e-01,-1.32816936e-02,1.27979010e-05,1.71024449e-06,1.82481457e-05,-6.90682362e-08,-1.91937900e-06,6.87532884e-06,1.89606878e-05
3.31131413e-01,7.75749754e-01,-1.40836298e-02,9.31393597e-06,1.59049499e-06,1.28834260e-05,-5.72396746e-08,-1.49584941e-06,4.88912590e-06,1.35432439e-05
3.46737157e-01,7.74439464e-01,-1.48148345e-02,6.94373750e-06,1.44663727e-06,9.20422738e-06,-2.18515746e-08,-1.17006241e-06,3.51892968e-06,9.83344728e-06
3.63078378e-01,7.73066849e-01,-1.54546405e-02,5.35068783e-06,1.27101807e-06,6.73116889e-06,-1.27754015e-09,-9.15139426e-07,2.60228777e-06,7.34207225e-06
3.80189737e-01,7.71645511e-01,-1.60088355e-02,4.18661529e-06,1.09036415e-06,4.94476759e-06,4.34791080e-09,-7.16855364e-07,1.95239877e-06,5.54189083e-06
3.98107529e-01,7.70179479e-01,-1.64738234e-02,3.31899240e-06,9.13506414e-07,3.63697250e-06,2.98608597e-09,-5.60276310e-07,1.48452289e-06,4.22024389e-06
4.16869761e-01,7.68682000e-01,-1.68331531e-02,2.67336002e-06,7.51721478e-07,2.70328618e-06,-1.31914004e-09,-4.40024094e-07,1.15756567e-06,3.26710593e-06
4.36516229e-01,7.67161849e-01,-1.70990375e-02,2.16468423e-06,6.06211200e-07,2.00236225e-06,-7.08629883e-09,-3.45075407e-07,9.18273273e-07,2.54265988e-06
4.57088608e-01,7.65626336e-01,-1.72693901e-02,1.75917159e-06,4.78936746e-07,1.47852082e-06,-1.25054785e-08,-2.70437942e-07,7.44676545e-07,1.99118447e-06
4.78630533e-01,7.64088296e-01,-1.73387851e-02,1.43456683e-06,3.71580611e-07,1.09362903e-06,-1.63617506e-08,-2.11554970e-07,6.20738267e-07,1.57446706e-06
5.01187697e-01,7.62558801e-01,-1.73140362e-02,1.17132442e-06,2.82636996e-07,8.08076273e-07,-1.93600796e-08,-1.65439847e-07,5.31678056e-07,1.25553937e-06
5.24807948e-01,7.61044002e-01,-1.72003794e-02,9.54384281e-07,2.10083223e-07,5.94892529e-07,-2.10941636e-08,-1.28867682e-07,4.67061803e-07,1.00816931e-06
5.49541388e-01,7.59552695e-01,-1.70016948e-02,7.75400971e-07,1.52066309e-07,4.36686505e-07,-2.18606620e-08,-9.97112485e-08,4.20233677e-07,8.16160577e-07
5.75440478e-01,7.58093344e-01,-1.67232142e-02,6.27799249e-07,1.06694185e-07,3.19944495e-07,-2.16044092e-08,-7.65352874e-08,3.86636389e-07,6.67190066e-07
6.02560155e-01,7.56674208e-01,-1.63710623e-02,5.06260162e-07,7.20245973e-08,2.34205879e-07,-2.07198278e-08,-5.80722026e-08,3.62631408e-07,5.51548724e-07
6.30957944e-01,7.55301136e-01,-1.59522977e-02,4.06493199e-07,4.61185397e-08,1.71514109e-07,-1.93431295e-08,-4.34478436e-08,3.45600320e-07,4.61803814e-07
6.60694079e-01,7.53980397e-01,-1.54745569e-02,3.24911924e-07,2.72868558e-08,1.25826754e-07,-1.76703291e-08,-3.18659890e-08,3.33584156e-07,3.92161417e-07
6.91831635e-01,7.52716642e-01,-1.49457297e-02,2.58483432e-07,1.40006692e-08,9.26079354e-08,-1.58897163e-08,-2.27647300e-08,3.25239114e-07,3.38165240e-07
7.24436659e-01,7.51512694e-01,-1.43738592e-02,2.04652053e-07,4.96065655e-09,6.84782666e-08,-1.40680719e-08,-1.56747039e-08,3.19485403e-07,2.96307861e-07
7.58578311e-01,7.50371066e-01,-1.37668316e-02,1.61231702e-07,-8.97828422e-10,5.09386820e-08,-1.22978868e-08,-1.01910989e-08,3.15565631e-07,2.63868007e-07
7.94329009e-01,7.49292862e-01,-1.31321697e-02,1.26365727e-07,-4.43837625e-09,3.81585987e-08,-1.06409331e-08,-6.00821457e-09,3.12953800e-07,2.38739063e-07
8.31764586e-01,7.48278073e-01,-1.24769173e-02,9.84891574e-08,-6.33704452e-09,2.88069051e-08,-9.12118439e-09,-2.86961854e-09,3.11243177e-07,2.19269620e-07
8.70964448e-01,7.47330055e-01,-1.18089040e-02,7.65125623e-08,-7.09017820e-09,2.19995971e-08,-7.76113981e-09,-5.90118345e-10,3.10154148e-07,2.04333154e-07
9.12011742e-01,7.46446317e-01,-1.11332725e-02,5.91994793e-08,-7.09622626e-09,1.69900194e-08,-6.55818571e-09,1.01932599e-09,3.09473782e-07,1.92831641e-07
9.54993536e-01,7.45625404e-01,-1.04567255e-02,4.56241239e-08,-6.66423078e-09,1.32645794e-08,-5.51276671e-09,2.10785427e-09,3.09055539e-07,1.83972121e-07
1.00000100e+00,7.44865114e-01,-9.78373488e-03,3.50234573e-08,-5.98713237e-09,1.04699343e-08,-4.61221367e-09,2.79126729e-09,3.08800069e-07,1.77146730e-07
