"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
9.12011514e-02,4.61500211e-01,1.61619784e-02,7.66789747e-03,-2.09966696e-03,3.49993444e-03,2.56868072e-04,1.68967868e-04,3.74015467e-03,7.45399329e-03
9.54993297e-02,4.78471102e-01,1.52251367e-02,6.94808131e-03,-1.82628291e-03,3.39356762e-03,4.50185925e-04,1.08463788e-04,3.54310031e-03,6.94237462e-03
1.00000075e-01,4.95094616e-01,1.32187289e-02,6.50162759e-03,-1.66555713e-03,3.24512491e-03,5.00590352e-04,5.49067742e-05,3.45929040e-03,6.60302145e-03
1.04712934e-01,5.12206270e-01,1.08153401e-02,5.76162344e-03,-1.55817348e-03,3.03493671e-03,3.63951457e-04,1.49741027e-05,3.13435678e-03,5.96545847e-03
1.09647903e-01,5.28998721e-01,8.72945579e-03,5.56236331e-03,-1.42435388e-03,2.82315817e-03,2.99504321e-04,-1.42394442e-05,2.99696203e-03,5.69124176e-03
1.14815450e-01,5.44230845e-01,6.40737204e-03,5.38644189e-03,-1.33403374e-03,2.56114434e-03,2.51251127e-04,-4.38508528e-05,2.68731748e-03,5.31745185e-03
1.20226536e-01,5.59356202e-01,3.73358021e-03,5.02882453e-03,-1.26207625e-03,2.34392537e-03,1.05116449e-04,3.75055616e-06,2.45938768e-03,4.91606879e-03
1.25892639e-01,5.73966765e-01,1.16656446e-03,4.55271349e-03,-1.18133441e-03,2.16555115e-03,-1.14093410e-05,5.66377763e-05,2.20708210e-03,4.46267337e-03
1.31825777e-01,5.87353283e-01,-1.27838462e-03,4.26233147e-03,-1.10202601e-03,1.97371955e-03,-3.69244722e-05,5.64545436e-05,1.92972230e-03,4.08288666e-03
1.38038535e-01,6.00008329e-01,-3.98618738e-03,4.20317026e-03,-1.04253478e-03,1.77602394e-03,-5.18543391e-05,2.11489259e-05,1.78065973e-03,3.87992697e-03
1.44544091e-01,6.14096926e-01,-6.81949427e-03,3.69714928e-03,-9.60265780e-04,1.56990129e-03,-2.89809797e-05,6.84486825e-06,1.48934110e-03,3.37819584e-03
1.51356245e-01,6.27426527e-01,-9.85657296e-03,3.32622513e-03,-9.05510857e-04,1.46404575e-03,-3.33316248e-06,7.59933017e-06,1.44363634e-03,3.11695361e-03
1.58489446e-01,6.38821769e-01,-1.23212467e-02,2.75641843e-03,-8.39914579e-04,1.36813973e-03,2.17113050e-05,-1.65756666e-05,1.15897089e-03,2.64176452e-03
1.65958824e-01,6.48370860e-01,-1.46328624e-02,2.57331509e-03,-7.32814688e-04,1.29428286e-03,6.15708625e-05,-7.97059217e-06,1.06254679e-03,2.46507237e-03
1.73780224e-01,6.58495879e-01,-1.76976503e-02,2.17823248e-03,-6.02556698e-04,1.17031173e-03,7.58505348e-05,-2.75333095e-07,9.68847871e-04,2.15869604e-03
1.81970234e-01,6.68495134e-01,-2.07763773e-02,1.77637207e-03,-4.51606691e-04,1.04136175e-03,4.12254678e-05,-1.90677179e-06,8.52267323e-04,1.83500057e-03
1.90546228e-01,6.78590925e-01,-2.31697794e-02,1.39914298e-03,-3.23425837e-04,9.25786800e-04,-1.27964401e-05,-1.59522431e-05,6.52446410e-04,1.48868809e-03
1.99526396e-01,6.87935052e-01,-2.50866489e-02,1.14138371e-03,-2.49491736e-04,7.95302386e-04,-3.60760547e-05,-1.21930316e-05,4.75845965e-04,1.20626603e-03
2.08929786e-01,6.94232670e-01,-2.69974247e-02,9.42135832e-04,-2.33548336e-04,6.63651043e-04,-8.26427376e-06,4.75690126e-06,3.66582605e-04,9.86184739e-04
2.18776345e-01,6.99577288e-01,-2.91194158e-02,6.62252241e-04,-1.78292126e-04,5.32626472e-04,1.50520360e-05,1.11129173e-05,2.78198804e-04,7.36538759e-04
2.29086958e-01,7.03599809e-01,-3.12959083e-02,4.29641398e-04,-9.74728061e-05,3.99986807e-04,3.48709077e-05,-6.44293667e-06,1.95036226e-04,5.12332215e-04
2.39883495e-01,7.05615506e-01,-3.33123398e-02,2.74452894e-04,-4.76554340e-05,2.79362404e-04,2.38828560e-05,-1.47785706e-05,1.20460270e-04,3.37137784e-04
2.51188857e-01,7.05892164e-01,-3.48622393e-02,1.46552578e-04,-1.70571703e-05,1.97379401e-04,3.04916522e-07,-1.11236186e-05,9.15619666e-05,2.17746973e-04
2.63027024e-01,7.04643020e-01,-3.59516111e-02,9.91468296e-05,-8.13229416e-06,1.21079666e-04,-7.45730839e-06,-7.16467227e-06,5.00551329e-05,1.35140814e-04
2.75423107e-01,7.01717815e-01,-3.67413630e-02,6.73169043e-05,-3.53646340e-06,6.97816301e-05,-3.11395673e-06,-3.44038998e-06,2.42057563e-05,8.06521454e-05
2.88403400e-01,6.98373800e-01,-3.73672011e-02,4.79526547e-05,-1.71235238e-06,4.29524153e-05,-1.62382102e-06,-2.01674331e-06,1.44692971e-05,5.26871835e-05
3.01995435e-01,6.94872328e-01,-3.77872683e-02,3.47318424e-05,-7.12685312e-07,2.76178632e-05,-9.36750426e-07,-1.52289201e-06,8.79504573e-06,3.55723757e-05
3.16228043e-01,6.91346807e-01,-3.80147113e-02,2.54390687e-05,-6.41571341e-07,1.81250478e-05,-9.22924355e-07,-1.04660668e-06,6.02422897e-06,2.47941727e-05
3.31131413e-01,6.87871892e-01,-3.80264316e-02,1.91569800e-05,-6.82041732e-07,1.23853946e-05,-7.70624991e-07,-7.82521765e-07,4.24671937e-06,1.78945470e-05
3.46737157e-01,6.84445732e-01,-3.78625071e-02,1.45594532e-05,-6.94071349e-07,8.54573472e-06,-6.24173781e-07,-5.79976482e-07,3.04968124e-06,1.30774346e-05
3.63078378e-01,6.81112864e-01,-3.75104293e-02,1.12568098e-05,-6.94598488e-07,6.06263538e-06,-5.02197457e-07,-4.22688055e-07,2.26112993e-06,9.79028757e-06
3.80189737e-01,6.77870351e-01,-3.69990208e-02,8.73303493e-06,-6.81849001e-07,4.33973435e-06,-4.10719158e-07,-3.07053114e-07,1.71389462e-06,7.39333195e-06
3.98107529e-01,6.74723972e-01,-3.63400622e-02,6.78810111e-06,-6.58168216e-07,3.13126829e-06,-3.38884650e-07,-2.17031403e-07,1.32897599e-06,5.62417270e-06
4.16869761e-01,6.71714992e-01,-3.55372029e-02,5.31785828e-06,-6.22759094e-07,2.30657266e-06,-2.84074435e-07,-1.51599018e-07,1.06929600e-06,4.34686347e-06
4.36516229e-01,6.68823691e-01,-3.46163395e-02,4.15696598e-06,-5.79522995e-07,1.70994147e-06,-2.39603281e-07,-1.02179567e-07,8.84007781e-07,3.37545762e-06
4.57088608e-01,6.66057998e-01,-3.35899591e-02,3.24317721e-06,-5.30308995e-07,1.27808593e-06,-2.03950231e-07,-6.55311694e-08,7.54888579e-07,2.63807586e-06
4.78630533e-01,6.63439687e-01,-3.24705046e-02,2.53128958e-06,-4.77176573e-07,9.68483333e-07,-1.73698791e-07,-3.94819125e-08,6.65083238e-07,2.08242807e-06
5.01187697e-01,6.60964904e-01,-3.12755603e-02,1.97320902e-06,-4.23164533e-07,7.41494539e-07,-1.48285605e-07,-2.09424099e-08,6.03212281e-07,1.65895792e-06
5.24807948e-01,6.58629928e-01,-3.00198767e-02,1.53213568e-06,-3.69683210e-07,5.71878378e-07,-1.26473205e-07,-7.67185952e-09,5.59628863e-07,1.33182146e-06
5.49541388e-01,6.56436536e-01,-2.87169517e-02,1.18514118e-06,-3.18615089e-07,4.44234502e-07,-1.07550580e-07,1.60881568e-09,5.28962405e-07,1.07916904e-06
5.75440478e-01,6.54384626e-01,-2.73801261e-02,9.13348007e-07,-2.71064776e-07,3.47317587e-07,-9.09725896e-08,7.77500406e-09,5.07329321e-07,8.83997457e-07
6.02560155e-01,6.52473382e-01,-2.60221435e-02,7.01224903e-07,-2.27836411e-07,2.73016355e-07,-7.65303594e-08,1.18188176e-08,4.91917704e-07,7.33079481e-07
6.30957944e-01,6.50699485e-01,-2.46548199e-02,5.36550150e-07,-1.89395032e-07,2.15515488e-07,-6.40003761e-08,1.42715004e-08,4.80878010e-07,6.16471824e-07
6.60694079e-01,6.49058673e-01,-2.32890196e-02,4.09141737e-07,-1.55795572e-07,1.70616167e-07,-5.31693204e-08,1.55916067e-08,4.72863425e-07,5.26310665e-07
6.91831635e-01,6.47545878e-01,-2.19343965e-02,3.10927366e-07,-1.26923028e-07,1.35309199e-07,-4.38952973e-08,1.61476739e-08,4.67002337e-07,4.56619451e-07
7.24436659e-01,6.46155016e-01,-2.05992278e-02,2.35558574e-07,-1.02468435e-07,1.07368106e-07,-3.60046438e-08,1.61256452e-08,4.62665747e-07,4.02796213e-07
7.58578311e-01,6.44879057e-01,-1.92905728e-02,1.77863683e-07,-8.20093303e-08,8.51604957e-08,-2.93348013e-08,1.57107742e-08,4.59417925e-07,3.61221052e-07
7.94329009e-01,6.43711307e-01,-1.80141571e-02,1.33845998e-07,-6.50827509e-08,6.74534628e-08,-2.37443548e-08,1.50317273e-08,4.56964485e-07,3.29131973e-07
8.31764586e-01,6.42643998e-01,-1.67744083e-02,1.00327799e-07,-5.12154292e-08,5.33127490e-08,-1.90876943e-08,1.41746496e-08,4.55088646e-07,3.04364597e-07
8.70964448e-01,6.41674925e-01,-1.55783835e-02,7.51424438e-08,-4.00523730e-08,4.21150712e-08,-1.52661111e-08,1.31991823e-08,4.53644099e-07,2.85450807e-07
9.12011742e-01,6.40795220e-01,-1.44279301e-02,5.61894302e-08,-3.11171386e-08,3.32291260e-08,-1.21420033e-08,1.21600692e-08,4.52510390e-07,2.70964473e-07
9.54993536e-01,6.39997920e-01,-1.33252065e-02,4.19439247e-08,-2.40185268e-08,2.61879320e-08,-9.60461972e-09,1.10953623e-08,4.51604465e-07,2.59868161e-07
1.00000100e+00,6.39276478e-01,-1.22714026e-02,3.12610295e-08,-1.84193218e-08,2.06243428e-08,-7.55729569e-09,1.00314929e-08,4.50866921e-07,2.51376146e-07
