"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
9.12011514e-02,3.17789456e-01,-2.41626778e-01,8.60240265e-03,-1.82060515e-03,5.10744918e-03,2.99747234e-04,2.69507914e-04,3.00549385e-03,8.35767284e-03
9.54993297e-02,3.29757146e-01,-2.39047177e-01,7.72809366e-03,-1.75025769e-03,4.48866126e-03,2.45596285e-04,2.53858433e-04,2.64166946e-03,7.42921219e-03
1.00000075e-01,3.42224274e-01,-2.36839074e-01,7.19071041e-03,-1.53535017e-03,3.92525662e-03,1.81405588e-04,1.90037763e-04,2.42411612e-03,6.77004157e-03
1.04712934e-01,3.55664497e-01,-2.34888840e-01,6.37431239e-03,-1.18830755e-03,3.38168356e-03,8.06856337e-05,1.52379574e-04,1.96967262e-03,5.86283428e-03
1.09647903e-01,3.68084953e-01,-2.32837444e-01,6.00861712e-03,-8.42864716e-04,2.93189855e-03,-8.49577054e-05,1.91795072e-04,1.68933915e-03,5.31492741e-03
1.14815450e-01,3.78408224e-01,-2.30367711e-01,5.39864451e-03,-6.43751830e-04,2.58982025e-03,-8.33337044e-05,2.11696344e-04,1.39057045e-03,4.68951761e-03
1.20226536e-01,3.87012244e-01,-2.27646285e-01,4.99311974e-03,-4.61780987e-04,2.35656523e-03,-2.20293921e-05,1.20866537e-04,1.29034830e-03,4.32001663e-03
1.25892639e-01,3.94526363e-01,-2.24482516e-01,4.49525883e-03,-2.82522720e-04,2.11791170e-03,8.62505674e-05,1.46181477e-05,1.18938596e-03,3.90127825e-03
1.31825777e-01,4.01175790e-01,-2.21090192e-01,3.75346647e-03,-1.02262873e-04,1.91415341e-03,2.34309482e-04,-6.32255839e-05,1.09112087e-03,3.37937038e-03
1.38038535e-01,4.07755618e-01,-2.18340391e-01,2.91424038e-03,4.42851787e-05,1.76110780e-03,2.71125262e-04,-1.31492587e-04,9.83144194e-04,2.82924618e-03
1.44544091e-01,4.14119155e-01,-2.15351730e-01,2.38944530e-03,5.42272766e-05,1.63621236e-03,2.43617201e-04,-1.62749376e-04,8.38700257e-04,2.43217896e-03
1.51356245e-01,4.19919863e-01,-2.11869849e-01,2.01163117e-03,3.79074338e-05,1.51126756e-03,1.93779296e-04,-1.28926866e-04,7.30270906e-04,2.12658482e-03
1.58489446e-01,4.25073293e-01,-2.07934634e-01,1.57327906e-03,4.73507316e-05,1.38293954e-03,1.36741235e-04,-9.56557950e-05,6.33773209e-04,1.79499591e-03
1.65958824e-01,4.29216365e-01,-2.03511761e-01,1.28596656e-03,6.62462127e-05,1.24064179e-03,8.21346863e-05,-4.79657789e-05,5.34017457e-04,1.53031290e-03
1.73780224e-01,4.31968363e-01,-1.98568077e-01,1.07037770e-03,4.64017788e-05,1.09332450e-03,4.35600186e-05,-3.01457697e-06,4.14132964e-04,1.28891758e-03
1.81970234e-01,4.33332429e-01,-1.93067488e-01,9.19108318e-04,2.15440736e-05,9.42258282e-04,1.32447679e-05,2.23807607e-05,3.15511145e-04,1.08843887e-03
1.90546228e-01,4.33812843e-01,-1.87256356e-01,7.32550153e-04,2.73021906e-05,7.85895139e-04,-3.95730137e-06,1.81651287e-05,2.42757809e-04,8.80601550e-04
1.99526396e-01,4.33402142e-01,-1.81229404e-01,5.35936051e-04,4.25421330e-05,6.48064200e-04,-1.18272211e-05,9.26688336e-06,1.87933092e-04,6.85966671e-04
2.08929786e-01,4.31594325e-01,-1.74723410e-01,4.17661261e-04,2.24533020e-05,5.27954780e-04,-1.81870414e-05,3.71090572e-06,1.41228968e-04,5.43422504e-04
2.18776345e-01,4.28362363e-01,-1.67716067e-01,2.99808765e-04,2.55071017e-06,3.97878687e-04,-2.12827092e-05,-5.98262679e-06,1.02223972e-04,3.99955712e-04
2.29086958e-01,4.23660312e-01,-1.60154444e-01,1.80461580e-04,-8.47310458e-06,2.77810485e-04,-8.34133372e-06,-5.88890223e-06,6.90977908e-05,2.63684928e-04
2.39883495e-01,4.18073213e-01,-1.52262750e-01,1.22995517e-04,-2.07995358e-05,1.85544740e-04,-1.68187485e-06,-3.59607255e-06,4.73414867e-05,1.77940872e-04
2.51188857e-01,4.11942295e-01,-1.44279960e-01,9.24747674e-05,-2.34734410e-05,1.23579723e-04,6.60393792e-08,-1.05404472e-06,3.19512891e-05,1.24002890e-04
2.63027024e-01,4.05856008e-01,-1.36399300e-01,6.04219536e-05,-2.14061303e-05,8.68794264e-05,1.36847501e-06,3.13454280e-07,2.26155668e-05,8.49584735e-05
2.75423107e-01,4.00136443e-01,-1.28789130e-01,4.16497870e-05,-1.89031191e-05,6.35719841e-05,1.50462504e-06,7.22845196e-07,1.64853390e-05,6.08535550e-05
2.88403400e-01,3.94703886e-01,-1.21401926e-01,2.89292893e-05,-1.57235503e-05,4.79348759e-05,9.27634749e-07,9.49062340e-07,1.24989968e-05,4.46815810e-05
3.01995435e-01,3.89670758e-01,-1.14300773e-01,2.02351928e-05,-1.32817420e-05,3.71893197e-05,5.61121998e-07,1.09978092e-06,9.79085512e-06,3.36076838e-05
3.16228043e-01,3.84981598e-01,-1.07442970e-01,1.43344123e-05,-1.11030943e-05,2.92171414e-05,3.29644152e-07,1.15212424e-06,7.74244530e-06,2.56469995e-05
3.31131413e-01,3.80697173e-01,-1.00882104e-01,1.03943459e-05,-9.20152535e-06,2.32139266e-05,1.78137902e-07,1.12757275e-06,6.20635178e-06,1.99073122e-05
3.46737157e-01,3.76707376e-01,-9.45713608e-02,7.53691351e-06,-7.54633046e-06,1.84306573e-05,6.70223966e-08,1.06796239e-06,5.00463254e-06,1.54861017e-05
3.63078378e-01,3.73092157e-01,-8.85492362e-02,5.56837224e-06,-6.14973383e-06,1.47018788e-05,-9.70176376e-09,9.85207695e-07,4.08880351e-06,1.21795273e-05
3.80189737e-01,3.69757834e-01,-8.28035266e-02,4.11658621e-06,-4.96874049e-06,1.17041720e-05,-6.19223456e-08,8.93269918e-07,3.37494708e-06,9.59785262e-06
3.98107529e-01,3.66698045e-01,-7.73075319e-02,3.04684075e-06,-3.97485751e-06,9.28019185e-06,-9.53872980e-08,7.98579191e-07,2.81574819e-06,7.57139040e-06
4.16869761e-01,3.63954410e-01,-7.21047873e-02,2.28581307e-06,-3.17101140e-06,7.37051258e-06,-1.13388370e-07,7.06140704e-07,2.38864158e-06,6.02248361e-06
4.36516229e-01,3.61434088e-01,-6.71606164e-02,1.70649686e-06,-2.50649937e-06,5.82652817e-06,-1.20681832e-07,6.18367356e-07,2.05474844e-06,4.79388674e-06
4.57088608e-01,3.59145147e-01,-6.24627500e-02,1.27238229e-06,-1.96497790e-06,4.58358070e-06,-1.20320398e-07,5.36623008e-07,1.79387922e-06,3.82492111e-06
4.78630533e-01,3.57086167e-01,-5.80270456e-02,9.52691388e-07,-1.53454417e-06,3.59931463e-06,-1.14734352e-07,4.62435875e-07,1.59290917e-06,3.07245759e-06
5.01187697e-01,3.55232780e-01,-5.38421477e-02,7.13451860e-07,-1.19207227e-06,2.81757959e-06,-1.05868680e-07,3.96142072e-07,1.43795956e-06,2.48449550e-06
5.24807948e-01,3.53554178e-01,-4.98934813e-02,5.32151372e-07,-9.19825695e-07,2.19602829e-06,-9.53085769e-08,3.37191854e-07,1.31760126e-06,2.02289046e-06
5.49541388e-01,3.52042113e-01,-4.61721476e-02,3.95796338e-07,-7.05411090e-07,1.70389182e-06,-8.40332095e-08,2.85463435e-07,1.22437480e-06,1.66203148e-06
5.75440478e-01,3.50685372e-01,-4.26722482e-02,2.93964967e-07,-5.38300881e-07,1.31659874e-06,-7.28678049e-08,2.40520119e-07,1.15232994e-06,1.38144682e-06
6.02560155e-01,3.49467066e-01,-3.93865384e-02,2.17779012e-07,-4.08770677e-07,1.01335502e-06,-6.22326647e-08,2.01798669e-07,1.09660390e-06,1.16386897e-06
6.30957944e-01,3.48378247e-01,-3.63073668e-02,1.61150451e-07,-3.09142034e-07,7.77109262e-07,-5.24516740e-08,1.68751080e-07,1.05356095e-06,9.95910332e-07
6.60694079e-01,3.47405401e-01,-3.34256336e-02,1.19160531e-07,-2.32979725e-07,5.93874104e-07,-4.37203082e-08,1.40728076e-07,1.02022162e-06,8.66628128e-07
6.91831635e-01,3.46535584e-01,-3.07320646e-02,8.79478756e-08,-1.74922722e-07,4.52305340e-07,-3.60247029e-08,1.17125428e-07,9.94295579e-07,7.67274397e-07
7.24436659e-01,3.45760579e-01,-2.82170810e-02,6.48883990e-08,-1.30926002e-07,3.43339639e-07,-2.93953716e-08,9.73454839e-08,9.74078504e-07,6.91153271e-07
7.58578311e-01,3.45069473e-01,-2.58705854e-02,4.78485054e-08,-9.76850389e-08,2.59736559e-07,-2.37667524e-08,8.08281473e-08,9.58224641e-07,6.32904853e-07
7.94329009e-01,3.44452948e-01,-2.36825569e-02,3.52406836e-08,-7.26200492e-08,1.95775622e-07,-1.90293538e-08,6.70771454e-08,9.45713454e-07,5.88364880e-07
8.31764586e-01,3.43902091e-01,-2.16436583e-02,2.58883344e-08,-5.37422723e-08,1.47002522e-07,-1.50816488e-08,5.56561580e-08,9.35790100e-07,5.54340479e-07
8.70964448e-01,3.43414041e-01,-1.97513037e-02,1.90681579e-08,-3.97384550e-08,1.10257890e-07,-1.18634953e-08,4.62312288e-08,9.27923667e-07,5.28624858e-07
9.12011742e-01,3.42981318e-01,-1.79934687e-02,1.40825264e-08,-2.93409448e-08,8.25448145e-08,-9.25796971e-09,3.84248651e-08,9.21613840e-07,5.09120590e-07
9.54993536e-01,3.42595794e-01,-1.63626035e-02,1.03945183e-08,-2.15960093e-08,6.17229032e-08,-7.15719718e-09,3.19654721e-08,9.16534354e-07,4.94325888e-07
1.00000100e+00,3.42253749e-01,-1.48494285e-02,7.68753415e-09,-1.58571837e-08,4.61065235e-08,-5.48354867e-09,2.65969942e-08,9.12405209e-07,4.83099633e-07
