"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
9.54993297e-02,1.92077802e-01,-3.20367429e-01,2.97593693e-03,1.61216932e-04,2.16863713e-03,2.16336512e-04,-2.16655011e-04,1.15283976e-03,3.14870691e-03
1.00000075e-01,2.00830980e-01,-3.19322879e-01,2.76938874e-03,2.06318341e-04,2.06142998e-03,2.26854260e-04,-2.19829501e-04,1.08774971e-03,2.95928421e-03
1.04712934e-01,2.09224552e-01,-3.17744844e-01,2.54013229e-03,2.18919595e-04,1.95853813e-03,2.29101161e-04,-2.08970664e-04,1.01643537e-03,2.75755290e-03
1.09647903e-01,2.17231835e-01,-3.15645479e-01,2.34761955e-03,2.12908237e-04,1.85310932e-03,2.27541263e-04,-1.88703132e-04,9.44671628e-04,2.57270025e-03
1.14815450e-01,2.24670207e-01,-3.12940359e-01,2.12531956e-03,1.98473748e-04,1.76358010e-03,2.12773722e-04,-1.61395864e-04,8.61374189e-04,2.37513692e-03
1.20226536e-01,2.31302172e-01,-3.09523897e-01,1.89315242e-03,2.04237284e-04,1.66149308e-03,1.95127547e-04,-1.18483697e-04,8.00443742e-04,2.17754462e-03
1.25892639e-01,2.37437086e-01,-3.05483201e-01,1.65555773e-03,2.12388017e-04,1.54999932e-03,1.67464638e-04,-6.44631559e-05,7.37238419e-04,1.97139773e-03
1.31825777e-01,2.43066968e-01,-3.00781885e-01,1.45916575e-03,2.10603809e-04,1.45339438e-03,1.25771658e-04,-8.62769734e-06,6.66119696e-04,1.78933991e-03
1.38038535e-01,2.48104262e-01,-2.95283037e-01,1.31029185e-03,1.84750743e-04,1.35064395e-03,7.18185961e-05,3.08857251e-05,5.91950177e-04,1.62644299e-03
1.44544091e-01,2.52333119e-01,-2.88962513e-01,1.15438845e-03,1.53346304e-04,1.25294349e-03,2.93270543e-05,5.60155220e-05,5.17897017e-04,1.46261448e-03
1.51356245e-01,2.55795838e-01,-2.81942264e-01,1.00780871e-03,1.24538078e-04,1.15036733e-03,-3.66430564e-06,6.95345516e-05,4.47197413e-04,1.30268672e-03
1.58489446e-01,2.58651289e-01,-2.74329898e-01,8.47653300e-04,9.00520089e-05,1.05063157e-03,-2.81816454e-05,6.39076785e-05,3.75142390e-04,1.13671363e-03
1.65958824e-01,2.60636822e-01,-2.66016113e-01,7.14757364e-04,5.13953214e-05,9.56475709e-04,-3.54758586e-05,4.75454067e-05,3.16486853e-04,9.93859963e-04
1.73780224e-01,2.61592938e-01,-2.56894096e-01,5.73991681e-04,1.40468194e-05,8.59972997e-04,-3.51936835e-05,3.19984440e-05,2.64163744e-04,8.49064211e-04
1.81970234e-01,2.61385847e-01,-2.46880206e-01,4.66957774e-04,-2.42288654e-05,7.42193111e-04,-3.67637007e-05,2.36283352e-05,2.19975272e-04,7.14563078e-04
1.90546228e-01,2.60150204e-01,-2.36243847e-01,3.56875874e-04,-5.01827152e-05,5.99541555e-04,-3.58460779e-05,1.40929753e-05,1.77371457e-04,5.66894443e-04
1.99526396e-01,2.57974832e-01,-2.25058272e-01,2.45836141e-04,-5.45929370e-05,4.65022198e-04,-2.23662825e-05,2.23242318e-07,1.36143305e-04,4.23500822e-04
2.08929786e-01,2.54905485e-01,-2.13469921e-01,1.62933705e-04,-5.98016565e-05,3.53997388e-04,-5.10627590e-06,-4.86971064e-06,1.03156124e-04,3.10043609e-04
2.18776345e-01,2.51375967e-01,-2.01795027e-01,1.15326314e-04,-6.29645779e-05,2.62165738e-04,7.81548015e-07,-4.52746218e-06,7.90799544e-05,2.28286004e-04
2.29086958e-01,2.47620647e-01,-1.90290277e-01,8.19438266e-05,-5.45386204e-05,1.93347393e-04,1.80723535e-06,-3.59618554e-06,6.09409721e-05,1.68116096e-04
2.39883495e-01,2.43759969e-01,-1.79071355e-01,5.34584214e-05,-4.16983499e-05,1.43130732e-04,2.19368947e-06,-2.42757197e-06,4.63748401e-05,1.21481997e-04
2.51188857e-01,2.40073688e-01,-1.68306696e-01,3.53275069e-05,-3.15754995e-05,1.08279285e-04,2.01465318e-06,-1.43397475e-06,3.55879665e-05,8.95973793e-05
2.63027024e-01,2.36523171e-01,-1.57985818e-01,2.41537243e-05,-2.41053426e-05,8.33632691e-05,1.58589600e-06,-6.57426132e-07,2.77556575e-05,6.76363255e-05
2.75423107e-01,2.33180296e-01,-1.48102278e-01,1.62236525e-05,-1.84005089e-05,6.53603220e-05,1.22074792e-06,-2.40604819e-08,2.19298627e-05,5.17569186e-05
2.88403400e-01,2.30018509e-01,-1.38658580e-01,1.09001055e-05,-1.40758423e-05,5.18656749e-05,9.40037388e-07,4.06674965e-07,1.74449496e-05,4.01053650e-05
3.01995435e-01,2.27112045e-01,-1.29673954e-01,7.48126585e-06,-1.08883095e-05,4.15092958e-05,7.06324134e-07,6.91021714e-07,1.39336023e-05,3.14620820e-05
3.16228043e-01,2.24390151e-01,-1.21106158e-01,5.13521905e-06,-8.44283659e-06,3.32736607e-05,5.08037579e-07,8.67993773e-07,1.11472809e-05,2.47780804e-05
3.31131413e-01,2.21923870e-01,-1.13011558e-01,3.61665461e-06,-6.61914730e-06,2.68031381e-05,3.50402743e-07,9.59764588e-07,8.97910218e-06,1.96994475e-05
3.46737157e-01,2.19625447e-01,-1.05296245e-01,2.53948358e-06,-5.17777826e-06,2.15022151e-05,2.24108508e-07,9.93740388e-07,7.24215028e-06,1.56419245e-05
3.63078378e-01,2.17552604e-01,-9.80386199e-02,1.82558508e-06,-4.08013106e-06,1.72810359e-05,1.30352985e-07,9.80970648e-07,5.89846274e-06,1.25025419e-05
3.80189737e-01,2.15657100e-01,-9.11636586e-02,1.31923552e-06,-3.20788439e-06,1.38242950e-05,6.12650860e-08,9.38214410e-07,4.83429578e-06,9.98891317e-06
3.98107529e-01,2.13914329e-01,-8.46599385e-02,9.54589045e-07,-2.51103582e-06,1.09994401e-05,1.20719836e-08,8.75095766e-07,3.99562038e-06,7.97482474e-06
4.16869761e-01,2.12363579e-01,-7.85780626e-02,7.03633191e-07,-1.97040395e-06,8.75065457e-06,-1.89214812e-08,7.99141531e-07,3.35314129e-06,6.40371453e-06
4.36516229e-01,2.10952036e-01,-7.28364230e-02,5.19721773e-07,-1.53941340e-06,6.91687194e-06,-3.85676041e-08,7.17833347e-07,2.84661896e-06,5.14160634e-06
4.57088608e-01,2.09667937e-01,-6.74326861e-02,3.82256576e-07,-1.19187073e-06,5.43410294e-06,-4.88875564e-08,6.35283013e-07,2.45157742e-06,4.13396847e-06
4.78630533e-01,2.08519879e-01,-6.23791719e-02,2.83907230e-07,-9.23309358e-07,4.25806000e-06,-5.30042046e-08,5.55589622e-07,2.14775907e-06,3.34486315e-06
5.01187697e-01,2.07491765e-01,-5.76484257e-02,2.11208522e-07,-7.11867248e-07,3.32301724e-06,-5.26655737e-08,4.80914008e-07,1.91324537e-06,2.72373557e-06
5.24807948e-01,2.06567959e-01,-5.32139695e-02,1.56974920e-07,-5.45896692e-07,2.57919236e-06,-4.97687194e-08,4.12411631e-07,1.73123882e-06,2.23370305e-06
5.49541388e-01,2.05735729e-01,-4.90646140e-02,1.16418799e-07,-4.16329826e-07,1.99184487e-06,-4.54048239e-08,3.50838765e-07,1.59076660e-06,1.84951513e-06
5.75440478e-01,2.04992327e-01,-4.51888683e-02,8.61731337e-08,-3.15829863e-07,1.53128509e-06,-4.02298126e-08,2.96429493e-07,1.48267263e-06,1.55006543e-06
6.02560155e-01,2.04326218e-01,-4.15726282e-02,6.37810114e-08,-2.38771506e-07,1.17233879e-06,-3.49610589e-08,2.49006837e-07,1.39951415e-06,1.31781697e-06
6.30957944e-01,2.03733027e-01,-3.82030603e-02,4.71562780e-08,-1.79761738e-07,8.94015663e-07,-2.98061186e-08,2.08178687e-07,1.33561974e-06,1.13839584e-06
6.60694079e-01,2.03206350e-01,-3.50667436e-02,3.49011277e-08,-1.34986830e-07,6.79365430e-07,-2.50413398e-08,1.73382150e-07,1.28644082e-06,1.00035369e-06
6.91831635e-01,2.02734974e-01,-3.21496106e-02,2.57937761e-08,-1.01021074e-07,5.14475017e-07,-2.07740855e-08,1.43974082e-07,1.24846834e-06,8.94368565e-07
7.24436659e-01,2.02316769e-01,-2.94386047e-02,1.90703344e-08,-7.53929238e-08,3.88301218e-07,-1.70216692e-08,1.19291195e-07,1.21907302e-06,8.13222288e-07
7.58578311e-01,2.01945267e-01,-2.69202480e-02,1.41102233e-08,-5.61281462e-08,2.92084438e-07,-1.37987179e-08,9.86819858e-08,1.19618293e-06,7.51188793e-07
7.94329009e-01,2.01613274e-01,-2.45818401e-02,1.04171248e-08,-4.16163170e-08,2.18931122e-07,-1.10601285e-08,8.15505107e-08,1.17827787e-06,7.03813060e-07
8.31764586e-01,2.01317308e-01,-2.24104340e-02,7.67624856e-09,-3.07244436e-08,1.63440169e-07,-8.76273002e-09,6.73347323e-08,1.16415369e-06,6.67635056e-07
8.70964448e-01,2.01056520e-01,-2.04024279e-02,5.68532295e-09,-2.26928960e-08,1.21889179e-07,-6.88416138e-09,5.56350646e-08,1.15302536e-06,6.40299930e-07
9.12011742e-01,2.00824909e-01,-1.85443343e-02,4.21626625e-09,-1.67275177e-08,9.07645719e-08,-5.35330105e-09,4.59953248e-08,1.14417259e-06,6.19576716e-07
9.54993536e-01,2.00619788e-01,-1.68251846e-02,3.13509480e-09,-1.23091889e-08,6.74858337e-08,-4.12049999e-09,3.80382363e-08,1.13706287e-06,6.03841898e-07
1.00000100e+00,2.00437358e-01,-1.52354701e-02,2.33237713e-09,-9.02954746e-09,5.01359585e-08,-3.13360574e-09,3.14647908e-08,1.13131944e-06,5.91893889e-07
