"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
1.00000075e-01,4.30573665e-02,-3.82214146e-01,2.32454860e-04,7.81062664e-05,2.78879247e-03,1.81301238e-05,1.31510333e-04,8.09091226e-04,1.91516928e-03
1.04712934e-01,4.55077392e-02,-3.79026200e-01,2.12147936e-04,5.04240635e-05,2.64852820e-03,1.29975728e-05,1.20533512e-04,7.65947239e-04,1.81331169e-03
1.09647903e-01,4.77339960e-02,-3.74784944e-01,1.91881474e-04,2.63743653e-05,2.50233694e-03,8.71738765e-06,1.09484671e-04,7.20164851e-04,1.70719163e-03
1.14815450e-01,4.97253034e-02,-3.69478601e-01,1.70501805e-04,4.75832758e-06,2.34924107e-03,4.74309811e-06,9.71621172e-05,6.72504537e-04,1.59612371e-03
1.20226536e-01,5.14072545e-02,-3.62967817e-01,1.50861795e-04,-1.32999547e-05,2.18877282e-03,1.06215932e-06,8.28573403e-05,6.23525407e-04,1.48158001e-03
1.25892639e-01,5.28665088e-02,-3.55412362e-01,1.31389858e-04,-2.87712980e-05,2.02062550e-03,-1.76478935e-06,6.82850537e-05,5.73419544e-04,1.36271745e-03
1.31825777e-01,5.41034158e-02,-3.46841504e-01,1.11960737e-04,-4.09994759e-05,1.84770685e-03,-3.70334766e-06,5.47133349e-05,5.22611757e-04,1.24113967e-03
1.38038535e-01,5.50650555e-02,-3.37267374e-01,9.36050764e-05,-4.98808591e-05,1.66974480e-03,-4.70826213e-06,4.29744665e-05,4.71705125e-04,1.11752750e-03
1.44544091e-01,5.57833588e-02,-3.26858676e-01,7.67876660e-05,-5.63576770e-05,1.48605169e-03,-4.47299568e-06,3.28165983e-05,4.20514822e-04,9.91677088e-04
1.51356245e-01,5.62980066e-02,-3.15760643e-01,6.13138032e-05,-6.04635259e-05,1.29764197e-03,-3.39858242e-06,2.45647311e-05,3.69325442e-04,8.64140605e-04
1.58489446e-01,5.65903179e-02,-3.04019633e-01,4.85859826e-05,-6.10701781e-05,1.11035600e-03,-2.49678329e-06,1.76279740e-05,3.20759074e-04,7.39850528e-04
1.65958824e-01,5.66505907e-02,-2.91714694e-01,3.76749163e-05,-5.79177604e-05,9.32910941e-04,-1.98971664e-06,1.11690851e-05,2.75994961e-04,6.23290409e-04
1.73780224e-01,5.65178310e-02,-2.78976508e-01,2.81048352e-05,-5.28712272e-05,7.68561254e-04,-1.41002557e-06,5.84082640e-06,2.34029551e-04,5.15347820e-04
1.81970234e-01,5.62013029e-02,-2.66005279e-01,2.06617968e-05,-4.62433701e-05,6.23555685e-04,-8.95919496e-07,2.40040628e-06,1.96026213e-04,4.20121848e-04
1.90546228e-01,5.57404922e-02,-2.52939425e-01,1.48816737e-05,-3.89004926e-05,4.98285133e-04,-5.34552914e-07,3.96561169e-07,1.62116930e-04,3.37641868e-04
1.99526396e-01,5.51613172e-02,-2.39866273e-01,1.03767560e-05,-3.14996286e-05,3.92411202e-04,-2.79338474e-07,-7.24391106e-07,1.32302109e-04,2.67545034e-04
2.08929786e-01,5.45028324e-02,-2.26990617e-01,7.37978389e-06,-2.50613619e-05,3.08772054e-04,-1.04988595e-07,-1.33104865e-06,1.07459473e-04,2.11805656e-04
2.18776345e-01,5.37724356e-02,-2.14265946e-01,5.06244090e-06,-1.92760314e-05,2.40336621e-04,6.25286252e-08,-1.66522513e-06,8.63314378e-05,1.65865250e-04
2.29086958e-01,5.30246159e-02,-2.01910708e-01,3.52159689e-06,-1.47341935e-05,1.87677441e-04,2.21876212e-07,-1.74092159e-06,6.92984587e-05,1.30248748e-04
2.39883495e-01,5.22601658e-02,-1.89890786e-01,2.39469739e-06,-1.10162872e-05,1.46102170e-04,3.25055800e-07,-1.55470072e-06,5.53583804e-05,1.01927624e-04
2.51188857e-01,5.15200415e-02,-1.78326990e-01,1.62603794e-06,-8.22326926e-06,1.14166806e-04,3.69427892e-07,-1.16698049e-06,4.42342347e-05,8.00135395e-05
2.63027024e-01,5.08003793e-02,-1.67207068e-01,1.08934019e-06,-6.05099490e-06,8.94756373e-05,3.48908735e-07,-6.96210013e-07,3.53174441e-05,6.29412108e-05
2.75423107e-01,5.01239590e-02,-1.56576015e-01,7.28830931e-07,-4.47377988e-06,7.05285304e-05,3.05519820e-07,-2.31954711e-07,2.82117967e-05,4.97345790e-05
2.88403400e-01,4.94854416e-02,-1.46418346e-01,4.89152465e-07,-3.31337933e-06,5.58524394e-05,2.51804396e-07,1.67916022e-07,2.25425614e-05,3.94420766e-05
3.01995435e-01,4.88970404e-02,-1.36771360e-01,3.31445593e-07,-2.48197282e-06,4.45032471e-05,1.98401019e-07,4.86615128e-07,1.80505783e-05,3.14426355e-05
3.16228043e-01,4.83463455e-02,-1.27574508e-01,2.23609346e-07,-1.86479681e-06,3.55001935e-05,1.48281219e-07,7.25181221e-07,1.44454044e-05,2.50846037e-05
3.31131413e-01,4.78515991e-02,-1.18911520e-01,1.55237103e-07,-1.42654451e-06,2.84788218e-05,1.06761518e-07,8.78766029e-07,1.16306143e-05,2.01323366e-05
3.46737157e-01,4.73871839e-02,-1.10662537e-01,1.06459992e-07,-1.08777500e-06,2.27641639e-05,7.21105931e-08,9.67520029e-07,9.36473838e-06,1.61176811e-05
3.63078378e-01,4.69738253e-02,-1.02923919e-01,7.53637068e-08,-8.42905434e-07,1.82507037e-05,4.61301122e-08,9.95681377e-07,7.60960818e-06,1.29678378e-05
3.80189737e-01,4.65958303e-02,-9.56081325e-02,5.34395890e-08,-6.52260349e-07,1.45719291e-05,2.66810796e-08,9.81781192e-07,6.21776209e-06,1.04215654e-05
3.98107529e-01,4.62493016e-02,-8.86938874e-02,3.79834099e-08,-5.03906362e-07,1.15752119e-05,1.24503458e-08,9.36958029e-07,5.11768333e-06,8.36543933e-06
4.16869761e-01,4.59446173e-02,-8.22462799e-02,2.77105039e-08,-3.92562971e-07,9.19910399e-06,3.17137862e-09,8.69810590e-07,4.27650370e-06,6.75165909e-06
4.36516229e-01,4.56667699e-02,-7.61667216e-02,2.02056254e-08,-3.04098838e-07,7.26399978e-06,-2.82860108e-09,7.90907648e-07,3.61343204e-06,5.44881872e-06
4.57088608e-01,4.54145417e-02,-7.04507778e-02,1.47365517e-08,-2.34569329e-07,5.70143497e-06,-6.49699450e-09,7.06718722e-07,3.09535430e-06,4.40576291e-06
4.78630533e-01,4.51910806e-02,-6.51119856e-02,1.08328620e-08,-1.80474771e-07,4.46252000e-06,-8.37223179e-09,6.22173640e-07,2.69783285e-06,3.58559286e-06
5.01187697e-01,4.49920632e-02,-6.01213225e-02,8.05117703e-09,-1.39097984e-07,3.47998928e-06,-9.04813186e-09,5.41213190e-07,2.39125822e-06,2.93964934e-06
5.24807948e-01,4.48120309e-02,-5.54456548e-02,5.95234708e-09,-1.06303671e-07,2.69817579e-06,-8.91867235e-09,4.65754525e-07,2.15362087e-06,2.42887450e-06
5.49541388e-01,4.46516936e-02,-5.10747335e-02,4.41105311e-09,-8.10470848e-08,2.08164382e-06,-8.43678234e-09,3.97185837e-07,1.97032766e-06,2.02819126e-06
5.75440478e-01,4.45065664e-02,-4.69921728e-02,3.25127763e-09,-6.12834617e-08,1.59849491e-06,-7.57292741e-09,3.36085586e-07,1.82943248e-06,1.71558934e-06
6.02560155e-01,4.43795254e-02,-4.31873246e-02,2.41646623e-09,-4.64117731e-08,1.22226898e-06,-6.71058420e-09,2.82524622e-07,1.72123675e-06,1.47296110e-06
6.30957944e-01,4.42647399e-02,-3.96422733e-02,1.79858891e-09,-3.50466268e-08,9.31112551e-07,-5.78810824e-09,2.36255349e-07,1.63830361e-06,1.28560737e-06
6.60694079e-01,4.41638355e-02,-3.63443903e-02,1.32393127e-09,-2.61914486e-08,7.06524092e-07,-4.86801824e-09,1.96708699e-07,1.57462643e-06,1.14123723e-06
6.91831635e-01,4.40732804e-02,-3.32794574e-02,9.92737482e-10,-1.97403597e-08,5.34425324e-07,-4.07572664e-09,1.63221699e-07,1.52558051e-06,1.03049929e-06
7.24436659e-01,4.39922270e-02,-3.04313401e-02,7.38786346e-10,-1.47627112e-08,4.02802060e-07,-3.35251426e-09,1.35091956e-07,1.48772644e-06,9.45633646e-07
7.58578311e-01,4.39209000e-02,-2.77878305e-02,5.49358044e-10,-1.09996854e-08,3.02537129e-07,-2.72059522e-09,1.11589038e-07,1.45833098e-06,8.80708733e-07
7.94329009e-01,4.38581301e-02,-2.53345542e-02,4.11100921e-10,-8.19999260e-09,2.26412938e-07,-2.16829616e-09,9.20369244e-08,1.43538424e-06,8.31104139e-07
8.31764586e-01,4.38003622e-02,-2.30581371e-02,3.05220962e-10,-6.06633240e-09,1.68737174e-07,-1.71488631e-09,7.58148131e-08,1.41733892e-06,7.93190656e-07
8.70964448e-01,4.37500487e-02,-2.09549575e-02,2.28047924e-10,-4.49133720e-09,1.25617313e-07,-1.33989223e-09,6.24805719e-08,1.40317452e-06,7.64509941e-07
9.12011742e-01,4.37057202e-02,-1.90109069e-02,1.71151158e-10,-3.32333813e-09,9.33704733e-08,-1.03105188e-09,5.14990409e-08,1.39193105e-06,7.42736335e-07
9.54993536e-01,4.36664131e-02,-1.72145532e-02,1.28809709e-10,-2.45451207e-09,6.92964529e-08,-7.79901790e-10,4.24478625e-08,1.38292989e-06,7.26177577e-07
1.00000100e+00,4.36316614e-02,-1.55554468e-02,9.73775317e-11,-1.81018454e-09,5.13815992e-08,-5.72938702e-10,3.49788970e-08,1.37567066e-06,7.13574818e-07
