"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
1.00000075e-01,5.20466501e-01,1.27081251e-02,6.30873420e-03,-1.65574620e-03,2.67281436e-03,5.46390180e-04,-1.15141419e-04,3.24354048e-03,6.11254452e-03
1.04712934e-01,5.35649517e-01,1.13463595e-02,6.03132255e-03,-1.56450886e-03,2.56824439e-03,4.28189713e-04,-1.72682304e-04,2.99799896e-03,5.79878295e-03
1.09647903e-01,5.51196328e-01,9.73125968e-03,5.60725854e-03,-1.42395731e-03,2.44935759e-03,2.52151224e-04,-1.82191930e-04,2.80511088e-03,5.43086350e-03
1.14815450e-01,5.66644622e-01,7.68201966e-03,4.90454339e-03,-1.24672039e-03,2.25449270e-03,9.71172418e-05,-1.00583263e-04,2.46587184e-03,4.81245396e-03
1.20226536e-01,5.80657283e-01,5.90101012e-03,4.63234304e-03,-1.18856408e-03,2.11432236e-03,-1.42736180e-05,-2.44353185e-05,2.28507945e-03,4.51587243e-03
1.25892639e-01,5.93518995e-01,4.69235525e-03,4.47451525e-03,-1.21729202e-03,1.98375563e-03,-1.28277513e-05,3.05607849e-06,2.07091907e-03,4.26459498e-03
1.31825777e-01,6.06469984e-01,3.53502521e-03,4.21312332e-03,-1.18514849e-03,1.83920345e-03,2.98663557e-05,2.71130167e-05,1.80436870e-03,3.92834773e-03
1.38038535e-01,6.19667814e-01,1.88084716e-03,3.99566475e-03,-1.09647981e-03,1.71613568e-03,5.44873246e-05,3.29715369e-05,1.64373498e-03,3.67776771e-03
1.44544091e-01,6.32807037e-01,1.53745464e-05,3.63601229e-03,-1.02559418e-03,1.54466857e-03,5.97993808e-05,-9.45349407e-06,1.40745511e-03,3.29406799e-03
1.51356245e-01,6.46130912e-01,-1.93509294e-03,3.23746219e-03,-9.75356853e-04,1.42971960e-03,2.53706464e-05,-2.86593228e-05,1.40425492e-03,3.03571835e-03
1.58489446e-01,6.58393068e-01,-3.33685263e-03,2.68519204e-03,-8.90290829e-04,1.34313312e-03,6.98057947e-05,-2.07920159e-05,1.16512204e-03,2.59672360e-03
1.65958824e-01,6.69081457e-01,-4.97036907e-03,2.41010786e-03,-7.42727602e-04,1.25839318e-03,9.78939043e-05,-9.09673291e-06,1.10212239e-03,2.38531171e-03
1.73780224e-01,6.79553444e-01,-7.41768154e-03,2.07166183e-03,-6.09717323e-04,1.12459539e-03,7.05144340e-05,1.34105655e-06,9.86298671e-04,2.09127795e-03
1.81970234e-01,6.89748850e-01,-9.76906714e-03,1.76727540e-03,-4.85641428e-04,1.01979412e-03,1.82969797e-05,3.97908567e-06,8.69422460e-04,1.82824599e-03
1.90546228e-01,7.00613692e-01,-1.15573531e-02,1.42484953e-03,-3.46324910e-04,9.16492381e-04,-3.98581394e-05,-2.84977985e-06,6.67988153e-04,1.50466503e-03
1.99526396e-01,7.10879842e-01,-1.29668212e-02,1.17538341e-03,-2.70802398e-04,7.79068420e-04,-5.83071625e-05,-1.32660942e-06,4.80386140e-04,1.21741898e-03
2.08929786e-01,7.18283979e-01,-1.44946210e-02,9.75815284e-04,-2.52604011e-04,6.44303455e-04,-1.65384188e-05,1.29845408e-05,3.78513364e-04,9.99316052e-04
2.18776345e-01,7.24916353e-01,-1.63110203e-02,6.83797869e-04,-1.78803710e-04,5.10155762e-04,1.50564362e-05,8.12770608e-06,2.86428668e-04,7.40191150e-04
2.29086958e-01,7.30025239e-01,-1.83127597e-02,4.37936431e-04,-1.09099063e-04,3.77269685e-04,3.34266098e-05,-1.22327335e-05,2.07481070e-04,5.11343593e-04
2.39883495e-01,7.33426111e-01,-2.03202326e-02,2.64239018e-04,-5.76625130e-05,2.65269562e-04,2.85718336e-05,-1.86031075e-05,1.26050710e-04,3.27779645e-04
2.51188857e-01,7.35022459e-01,-2.19646255e-02,1.34441183e-04,-1.85542722e-05,1.88963142e-04,5.38551832e-06,-1.46800045e-05,9.17447182e-05,2.07574521e-04
2.63027024e-01,7.35094689e-01,-2.32807185e-02,8.41220455e-05,-3.92108789e-06,1.18608473e-04,-5.49126949e-06,-8.53968378e-06,5.41629999e-05,1.28446759e-04
2.75423107e-01,7.33434695e-01,-2.43775160e-02,5.69470963e-05,-3.86233046e-09,6.89702167e-05,-3.17391677e-06,-4.35920306e-06,2.62540979e-05,7.60857054e-05
2.88403400e-01,7.31264328e-01,-2.53915524e-02,3.98522798e-05,1.86651573e-06,4.26620499e-05,-1.13256204e-06,-2.94100908e-06,1.56732985e-05,4.90938141e-05
3.01995435e-01,7.28819448e-01,-2.62618250e-02,2.84651160e-05,2.38407916e-06,2.75748049e-05,-5.23211322e-07,-2.19189100e-06,9.53764366e-06,3.27887823e-05
3.16228043e-01,7.26294861e-01,-2.69909408e-02,2.07099879e-05,2.03402252e-06,1.81463912e-05,-5.96548853e-07,-1.55202407e-06,6.55536122e-06,2.27058702e-05
3.31131413e-01,7.23724169e-01,-2.75374034e-02,1.55722763e-05,1.58516749e-06,1.24159941e-05,-5.03687334e-07,-1.19751846e-06,4.62165400e-06,1.63049622e-05
3.46737157e-01,7.21140513e-01,-2.79401791e-02,1.18785750e-05,1.20824218e-06,8.57569665e-06,-4.02267966e-07,-9.23373565e-07,3.30829554e-06,1.18812836e-05
3.63078378e-01,7.18561307e-01,-2.81723149e-02,9.24395584e-06,8.91084972e-07,6.07781854e-06,-3.21359352e-07,-7.07737241e-07,2.43721112e-06,8.87949275e-06
3.80189737e-01,7.15996212e-01,-2.82543710e-02,7.23657841e-06,6.30429612e-07,4.33345987e-06,-2.62625174e-07,-5.41460389e-07,1.82589633e-06,6.69796731e-06
3.98107529e-01,7.13465533e-01,-2.82005080e-02,5.69299103e-06,4.16514967e-07,3.10145697e-06,-2.19613360e-07,-4.09992113e-07,1.39325690e-06,5.09385245e-06
4.16869761e-01,7.10985414e-01,-2.79898701e-02,4.51493774e-06,2.55897485e-07,2.25752153e-06,-1.87288584e-07,-3.11336061e-07,1.09851026e-06,3.93548476e-06
4.36516229e-01,7.08558924e-01,-2.76525116e-02,3.57789804e-06,1.32447227e-07,1.64574259e-06,-1.61739328e-07,-2.34006159e-07,8.87133925e-07,3.05538728e-06
4.57088608e-01,7.06200428e-01,-2.71997259e-02,2.83380912e-06,4.09371783e-08,1.20363443e-06,-1.41339075e-07,-1.74217880e-07,7.37861714e-07,2.38765263e-06
4.78630533e-01,7.03925256e-01,-2.66310125e-02,2.24591010e-06,-2.15613601e-08,8.89157681e-07,-1.23316017e-07,-1.29047758e-07,6.34042635e-07,1.88455521e-06
5.01187697e-01,7.01737096e-01,-2.59603728e-02,1.77759330e-06,-6.21700663e-08,6.61829465e-07,-1.07757649e-07,-9.46691992e-08,5.61974261e-07,1.50069851e-06
5.24807948e-01,6.99640585e-01,-2.52034210e-02,1.40183069e-06,-8.62947390e-08,4.95197631e-07,-9.39387013e-08,-6.83229557e-08,5.10998412e-07,1.20401337e-06
5.49541388e-01,6.97641574e-01,-2.43712547e-02,1.10137724e-06,-9.82157871e-08,3.72942398e-07,-8.15265856e-08,-4.81292644e-08,4.75117682e-07,9.74718659e-07
5.75440478e-01,6.95745426e-01,-2.34772375e-02,8.62155897e-07,-1.01402880e-07,2.82952614e-07,-7.02331278e-08,-3.28566505e-08,4.49927173e-07,7.97517842e-07
6.02560155e-01,6.93954628e-01,-2.25307736e-02,6.72209118e-07,-9.83836440e-08,2.16341411e-07,-6.00841176e-08,-2.12889153e-08,4.32232220e-07,6.60391374e-07
6.30957944e-01,6.92270159e-01,-2.15431533e-02,5.22059441e-07,-9.14757675e-08,1.66709724e-07,-5.10083424e-08,-1.26290962e-08,4.19806964e-07,5.54288065e-07
6.60694079e-01,6.90692594e-01,-2.05255844e-02,4.03856263e-07,-8.23521146e-08,1.29392689e-07,-4.29612323e-08,-6.20170962e-09,4.11044309e-07,4.72146631e-07
6.91831635e-01,6.89221017e-01,-1.94885589e-02,3.11195785e-07,-7.22915208e-08,1.01077581e-07,-3.59312504e-08,-1.46831043e-09,4.04890442e-07,4.08581904e-07
7.24436659e-01,6.87852839e-01,-1.84416627e-02,2.38896158e-07,-6.21590057e-08,7.93782196e-08,-2.98313637e-08,1.92086704e-09,4.00551085e-07,3.59412731e-07
7.58578311e-01,6.86584802e-01,-1.73940561e-02,1.82680835e-07,-5.25325991e-08,6.25996624e-08,-2.45927269e-08,4.28867201e-09,3.97481092e-07,3.21380794e-07
7.94329009e-01,6.85412956e-01,-1.63538235e-02,1.39142103e-07,-4.37504523e-08,4.95211080e-08,-2.01440869e-08,5.87878830e-09,3.95314021e-07,2.91988616e-07
8.31764586e-01,6.84332092e-01,-1.53262878e-02,1.05501047e-07,-3.59356175e-08,3.92447888e-08,-1.63890952e-08,6.85958333e-09,3.93778335e-07,2.69262086e-07
8.70964448e-01,6.83342007e-01,-1.43179482e-02,7.98556918e-08,-2.91531770e-08,3.11779340e-08,-1.32612289e-08,7.34946947e-09,3.92684855e-07,2.51859240e-07
9.12011742e-01,6.82435847e-01,-1.33354627e-02,6.03001253e-08,-2.34184941e-08,2.48207852e-08,-1.06776682e-08,7.49354504e-09,3.91893352e-07,2.38507131e-07
9.54993536e-01,6.81608429e-01,-1.23807691e-02,4.54195677e-08,-1.86139756e-08,1.97762258e-08,-8.55255132e-09,7.37253923e-09,3.91304260e-07,2.28250027e-07
1.00000100e+00,6.80854244e-01,-1.14590634e-02,3.41290583e-08,-1.46704080e-08,1.57874935e-08,-6.82230429e-09,7.07080954e-09,3.90854043e-07,2.20385298e-07
