"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
8.31764378e-02,4.29210287e-01,-2.33551354e-02,1.49149286e-02,-4.22305470e-03,1.70395504e-02,-9.41004428e-04,4.59229898e-04,1.27829497e-02,2.23687144e-02
8.70964230e-02,4.41460299e-01,-2.54723160e-02,1.21541684e-02,-3.32177480e-03,1.47924019e-02,-1.02444413e-04,-2.83548142e-04,1.08780221e-02,1.89122962e-02
9.12011514e-02,4.53666739e-01,-2.84432721e-02,9.80151700e-03,-3.06895845e-03,1.20948917e-02,1.13046486e-05,-2.53824812e-04,7.87295859e-03,1.48846836e-02
9.54993297e-02,4.66272274e-01,-3.17590831e-02,8.17236811e-03,-3.04994676e-03,1.00507355e-02,6.24652060e-05,3.17993021e-04,5.89428269e-03,1.20586932e-02
1.00000075e-01,4.78621880e-01,-3.54286205e-02,7.88680097e-03,-2.81407975e-03,8.68183202e-03,7.87741787e-05,8.35906453e-04,5.16870848e-03,1.08686707e-02
1.04712934e-01,4.93117824e-01,-3.96772579e-02,7.35355215e-03,-2.45070387e-03,7.32368156e-03,-3.43369924e-05,7.95950210e-04,4.21493148e-03,9.44608259e-03
1.09647903e-01,5.07197341e-01,-4.50108757e-02,7.48058106e-03,-2.04004766e-03,5.86805399e-03,2.44660670e-04,3.50828105e-04,3.69914229e-03,8.52388867e-03
1.14815450e-01,5.21619686e-01,-4.98427123e-02,5.87774396e-03,-1.59646204e-03,4.72105845e-03,2.78284857e-04,9.70557493e-05,2.91258862e-03,6.75569551e-03
1.20226536e-01,5.35479045e-01,-5.39850670e-02,5.10329460e-03,-1.34162970e-03,3.89403483e-03,1.46774680e-04,2.79430859e-05,2.55981291e-03,5.77857117e-03
1.25892639e-01,5.46351052e-01,-5.78352686e-02,4.76803886e-03,-1.17405728e-03,3.18695734e-03,1.38527228e-04,2.92142696e-05,2.19069800e-03,5.07284710e-03
1.31825777e-01,5.55603188e-01,-6.17944257e-02,4.40420248e-03,-1.09387784e-03,2.67602930e-03,9.86209430e-05,8.87829079e-05,1.81011564e-03,4.44517371e-03
1.38038535e-01,5.64981800e-01,-6.55761430e-02,4.20014241e-03,-1.01233452e-03,2.30827453e-03,5.77695397e-05,8.67892257e-05,1.54901230e-03,4.02871462e-03
1.44544091e-01,5.73642893e-01,-6.87149453e-02,3.71990991e-03,-9.64204019e-04,2.00525052e-03,1.81820733e-05,6.20418637e-05,1.29347466e-03,3.50931755e-03
1.51356245e-01,5.81299095e-01,-7.15073825e-02,3.26465498e-03,-8.69532327e-04,1.80877128e-03,2.65756871e-05,6.56833193e-05,1.28582572e-03,3.17962599e-03
1.58489446e-01,5.87235351e-01,-7.38835851e-02,2.76345858e-03,-7.37897467e-04,1.62285136e-03,7.29954089e-05,-2.92953218e-06,1.08380778e-03,2.73505886e-03
1.65958824e-01,5.93045798e-01,-7.59930254e-02,2.49843184e-03,-6.47551173e-04,1.50780392e-03,1.00331996e-04,-5.87530008e-05,9.77455713e-04,2.49184574e-03
1.73780224e-01,6.00073678e-01,-7.81797132e-02,1.92449169e-03,-5.21292474e-04,1.38645156e-03,9.71276199e-05,-7.38925229e-05,7.97435256e-04,2.05418925e-03
1.81970234e-01,6.06876573e-01,-7.99238701e-02,1.50260949e-03,-4.08681132e-04,1.23088836e-03,6.83456554e-05,-8.55502168e-05,6.72581392e-04,1.70303962e-03
1.90546228e-01,6.12382959e-01,-8.10937412e-02,1.21976995e-03,-3.24970565e-04,1.04688830e-03,2.33766112e-05,-5.32587359e-05,5.32151021e-04,1.39940463e-03
1.99526396e-01,6.16414057e-01,-8.18713593e-02,9.87063543e-04,-2.58523955e-04,8.69554697e-04,6.36016321e-07,-5.99680836e-06,3.79954581e-04,1.11828641e-03
2.08929786e-01,6.18306402e-01,-8.21680096e-02,7.52888741e-04,-2.01312072e-04,7.20081199e-04,3.75549506e-06,7.72268464e-06,2.85658348e-04,8.79314144e-04
2.18776345e-01,6.19138913e-01,-8.23924961e-02,5.01105026e-04,-1.28265756e-04,5.80339637e-04,2.02927915e-05,4.87992710e-06,2.04716922e-04,6.43080793e-04
2.29086958e-01,6.18582341e-01,-8.23905381e-02,3.62316488e-04,-6.11896453e-05,4.39065699e-04,1.65862517e-05,-6.02149845e-07,1.39280964e-04,4.70331576e-04
2.39883495e-01,6.16235370e-01,-8.18319652e-02,2.29528720e-04,-3.33049069e-05,3.11657426e-04,2.15898292e-06,-5.64646717e-06,9.17928385e-05,3.16489492e-04
2.51188857e-01,6.12553733e-01,-8.06643606e-02,1.36235676e-04,-3.09248645e-05,2.07750743e-04,-5.58971417e-06,-5.01196930e-06,6.18236696e-05,2.02905044e-04
2.63027024e-01,6.07300759e-01,-7.89477464e-02,9.92878532e-05,-2.14139108e-05,1.25066911e-04,-6.38099938e-06,-2.38860985e-06,3.14435015e-05,1.27899133e-04
2.75423107e-01,6.01348113e-01,-7.69862308e-02,6.61188968e-05,-1.62491451e-05,7.73102433e-05,-2.54188979e-06,1.20731498e-07,1.75252238e-05,8.04771819e-05
2.88403400e-01,5.95504004e-01,-7.48133829e-02,4.86145004e-05,-1.30193829e-05,5.03356439e-05,-1.11741802e-06,4.09745261e-07,1.10012432e-05,5.49756937e-05
3.01995435e-01,5.89859376e-01,-7.25084185e-02,3.54847324e-05,-1.05233071e-05,3.41010341e-05,-9.51003419e-07,4.38680137e-07,7.20982521e-06,3.83977959e-05
3.16228043e-01,5.84451697e-01,-7.00675644e-02,2.60656430e-05,-8.81891402e-06,2.37224667e-05,-9.16714202e-07,5.08187172e-07,5.15052865e-06,2.74693192e-05
3.31131413e-01,5.79367458e-01,-6.75099867e-02,1.96267245e-05,-7.40479008e-06,1.70825317e-05,-7.82303237e-07,5.07980305e-07,3.81895024e-06,2.02641032e-05
3.46737157e-01,5.74547201e-01,-6.48797821e-02,1.48276567e-05,-6.16463370e-06,1.24315495e-05,-6.57198919e-07,4.85619885e-07,2.89738390e-06,1.50782950e-05
3.63078378e-01,5.70049741e-01,-6.21655322e-02,1.13552226e-05,-5.11756145e-06,9.25630334e-06,-5.49196648e-07,4.49613578e-07,2.27794054e-06,1.14447332e-05
3.80189737e-01,5.65831211e-01,-5.94306519e-02,8.69413357e-06,-4.22501576e-06,6.96509524e-06,-4.60994556e-07,4.08228092e-07,1.83371562e-06,8.74647221e-06
3.98107529e-01,5.61879288e-01,-5.66653334e-02,6.64715578e-06,-3.46399150e-06,5.28351730e-06,-3.88366294e-07,3.65581241e-07,1.51199612e-06,6.72133460e-06
4.16869761e-01,5.58234982e-01,-5.38876624e-02,5.11634096e-06,-2.83043728e-06,4.07126752e-06,-3.30803400e-07,3.23563541e-07,1.28686472e-06,5.23723660e-06
4.36516229e-01,5.54842138e-01,-5.11341524e-02,3.91788117e-06,-2.29838486e-06,3.15417033e-06,-2.81602505e-07,2.84536336e-07,1.11911296e-06,4.09558223e-06
4.57088608e-01,5.51694939e-01,-4.84016801e-02,2.98961008e-06,-1.85368810e-06,2.45456558e-06,-2.40366959e-07,2.48432816e-07,9.95833601e-07,3.22000463e-06
4.78630533e-01,5.48806053e-01,-4.57061708e-02,2.28169983e-06,-1.48711124e-06,1.92203246e-06,-2.05408425e-07,2.15998696e-07,9.05844944e-07,2.55478862e-06
5.01187697e-01,5.46153953e-01,-4.30682700e-02,1.73826899e-06,-1.18747539e-06,1.51077763e-06,-1.75240295e-07,1.86854677e-07,8.39143630e-07,2.04409513e-06
5.24807948e-01,5.43716196e-01,-4.04946086e-02,1.31807090e-06,-9.42210679e-07,1.18863731e-06,-1.48934930e-07,1.61133828e-07,7.89109736e-07,1.64790897e-06
5.49541388e-01,5.41484456e-01,-3.79907215e-02,9.95556468e-07,-7.42956002e-07,9.34948390e-07,-1.25988458e-07,1.38535747e-07,7.51363493e-07,1.34093418e-06
5.75440478e-01,5.39447390e-01,-3.55648737e-02,7.49442628e-07,-5.82397016e-07,7.34730577e-07,-1.05986672e-07,1.18685295e-07,7.22697431e-07,1.10343532e-06
6.02560155e-01,5.37593029e-01,-3.32241672e-02,5.62221989e-07,-4.53942341e-07,5.76474229e-07,-8.85596610e-08,1.01441792e-07,7.00676713e-07,9.19686465e-07
6.30957944e-01,5.35910447e-01,-3.09741690e-02,4.20716417e-07,-3.52030213e-07,4.51397887e-07,-7.35279119e-08,8.65562281e-08,6.83687826e-07,7.77901065e-07
6.60694079e-01,5.34386075e-01,-2.88184230e-02,3.14041338e-07,-2.71646565e-07,3.52582100e-07,-6.06239352e-08,7.37497928e-08,6.70449308e-07,6.68536373e-07
6.91831635e-01,5.33007643e-01,-2.67595169e-02,2.33823840e-07,-2.08621326e-07,2.74632759e-07,-4.96181640e-08,6.28227548e-08,6.60027088e-07,5.84241844e-07
7.24436659e-01,5.31764007e-01,-2.47985028e-02,1.73779722e-07,-1.59508141e-07,2.13261266e-07,-4.03322923e-08,5.34973560e-08,6.51780142e-07,5.19410565e-07
7.58578311e-01,5.30642688e-01,-2.29350653e-02,1.28887466e-07,-1.21399060e-07,1.65045973e-07,-3.25477786e-08,4.55547129e-08,6.45204224e-07,4.69568831e-07
7.94329009e-01,5.29632632e-01,-2.11680071e-02,9.53733437e-08,-9.19531626e-08,1.27261277e-07,-2.60685407e-08,3.88051049e-08,6.39920963e-07,4.31277792e-07
8.31764586e-01,5.28722895e-01,-1.94959458e-02,7.03673304e-08,-6.92933897e-08,9.77572643e-08,-2.07161748e-08,3.30706614e-08,6.35655345e-07,4.01889970e-07
8.70964448e-01,5.27908693e-01,-1.79215084e-02,5.19528298e-08,-5.20912871e-08,7.49888124e-08,-1.63659319e-08,2.82143724e-08,6.32218086e-07,3.79579864e-07
9.12011742e-01,5.27180102e-01,-1.64385066e-02,3.83799794e-08,-3.90239745e-08,5.73721626e-08,-1.28443810e-08,2.40689348e-08,6.29409912e-07,3.62581027e-07
9.54993536e-01,5.26527021e-01,-1.50461814e-02,2.83251300e-08,-2.91316094e-08,4.38451456e-08,-1.00116487e-08,2.05430131e-08,6.27116158e-07,3.49643217e-07
1.00000100e+00,5.25943178e-01,-1.37392909e-02,2.09101861e-08,-2.16636901e-08,3.34613299e-08,-7.75046836e-09,1.75189887e-08,6.25221744e-07,3.39796630e-07
