"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
1.00000075e-01,5.49347617e-01,1.14045254e-02,5.67364236e-03,-1.47864325e-03,2.44665548e-03,5.01894596e-04,-1.57672143e-04,2.95879035e-03,5.53954409e-03
1.04712934e-01,5.63321722e-01,1.04088060e-02,5.20856761e-03,-1.35381188e-03,2.29876000e-03,3.54599469e-04,-1.34524272e-04,2.68179163e-03,5.09455962e-03
1.09647903e-01,5.76832460e-01,9.00457425e-03,5.05893762e-03,-1.25024643e-03,2.20575044e-03,1.29711070e-04,-1.23497192e-04,2.51347208e-03,4.88908007e-03
1.14815450e-01,5.89774739e-01,7.23506694e-03,4.74930374e-03,-1.21242333e-03,2.04908751e-03,-3.05843761e-05,-8.95956274e-05,2.28581838e-03,4.54210482e-03
1.20226536e-01,6.02273238e-01,6.02342741e-03,4.57176837e-03,-1.22505817e-03,1.90861366e-03,-4.81161520e-05,-1.59927434e-05,2.09302163e-03,4.28670183e-03
1.25892639e-01,6.14486356e-01,5.47743971e-03,4.41665807e-03,-1.21049338e-03,1.79049965e-03,8.12201601e-06,1.83742613e-05,1.89728609e-03,4.05222190e-03
1.31825777e-01,6.27439885e-01,4.89664374e-03,4.09295863e-03,-1.12977054e-03,1.68667063e-03,9.77606382e-05,1.00673220e-05,1.67134090e-03,3.72548508e-03
1.38038535e-01,6.39941213e-01,3.77995230e-03,3.88404988e-03,-1.06103953e-03,1.58374049e-03,1.44964473e-04,-2.70704174e-05,1.64411596e-03,3.55595317e-03
1.44544091e-01,6.52004477e-01,2.50404927e-03,3.52218804e-03,-1.00802177e-03,1.42899583e-03,1.12839235e-04,-5.85498615e-05,1.44442110e-03,3.19780248e-03
1.51356245e-01,6.65683114e-01,1.49236040e-03,3.03468576e-03,-9.28195783e-04,1.35138258e-03,9.63803225e-05,-6.72172827e-05,1.42155324e-03,2.90381079e-03
1.58489446e-01,6.78652772e-01,7.32361852e-04,2.46924500e-03,-8.33518960e-04,1.28564712e-03,1.08929201e-04,-1.84188997e-05,1.19828651e-03,2.47658932e-03
1.65958824e-01,6.89499730e-01,-5.61806706e-04,2.24980335e-03,-7.38458297e-04,1.19577040e-03,7.14235569e-05,-1.12333147e-05,1.10928633e-03,2.27743004e-03
1.73780224e-01,6.99631807e-01,-2.45130771e-03,1.99949896e-03,-6.44380540e-04,1.06848999e-03,5.72860887e-05,-1.61088332e-05,9.79012665e-04,2.02350081e-03
1.81970234e-01,7.09906783e-01,-4.18413110e-03,1.77916262e-03,-5.02308950e-04,9.74025985e-04,4.82993354e-06,-3.78438859e-06,8.65263599e-04,1.80922610e-03
1.90546228e-01,7.20810024e-01,-5.45927845e-03,1.47678217e-03,-3.60631232e-04,8.79577643e-04,-7.10105660e-05,2.14187873e-06,6.68245629e-04,1.51230272e-03
1.99526396e-01,7.31338264e-01,-6.35495602e-03,1.18002873e-03,-2.97437631e-04,7.48533367e-04,-7.25474509e-05,2.15502226e-06,4.79768220e-04,1.20416516e-03
2.08929786e-01,7.39355795e-01,-7.49638702e-03,9.71503783e-04,-2.58593527e-04,6.15811572e-04,-2.21173211e-05,1.12383701e-05,3.81540829e-04,9.84428092e-04
2.18776345e-01,7.46426227e-01,-8.94765295e-03,6.98586226e-04,-1.81774076e-04,4.72787311e-04,8.93712982e-06,-3.25497071e-08,2.81161951e-04,7.26267744e-04
2.29086958e-01,7.52033889e-01,-1.05368473e-02,4.39407553e-04,-1.21051557e-04,3.49756385e-04,2.60760690e-05,-1.48253970e-05,2.10861542e-04,5.00012740e-04
2.39883495e-01,7.56275820e-01,-1.22820546e-02,2.52919400e-04,-6.40004886e-05,2.49514377e-04,2.88377599e-05,-1.97642957e-05,1.29219811e-04,3.15826794e-04
2.51188857e-01,7.58715549e-01,-1.37300674e-02,1.23633558e-04,-2.10645575e-05,1.79042054e-04,7.89698884e-06,-1.55385865e-05,9.53666340e-05,1.99021123e-04
2.63027024e-01,7.59576414e-01,-1.49432007e-02,7.24486318e-05,-4.89382650e-06,1.13776687e-04,-4.11761433e-06,-8.91772582e-06,5.55529734e-05,1.20889146e-04
2.75423107e-01,7.58796901e-01,-1.60238521e-02,4.83387413e-05,-7.09893091e-07,6.74388372e-05,-2.38945911e-06,-5.00860812e-06,2.79636611e-05,7.18706198e-05
2.88403400e-01,7.57463706e-01,-1.70867831e-02,3.25776334e-05,2.03143366e-06,4.22480665e-05,-5.96764543e-07,-3.53417759e-06,1.61580154e-05,4.54918576e-05
3.01995435e-01,7.55834835e-01,-1.80755692e-02,2.26166300e-05,2.65953419e-06,2.77095504e-05,-1.44006465e-07,-2.57438534e-06,9.90763692e-06,3.01169087e-05
3.16228043e-01,7.54097457e-01,-1.89703100e-02,1.61113433e-05,2.48204838e-06,1.85196840e-05,-2.84674877e-07,-1.82665658e-06,6.84778543e-06,2.07394064e-05
3.31131413e-01,7.52277494e-01,-1.97348169e-02,1.19700134e-05,2.11301367e-06,1.28632751e-05,-2.43996958e-07,-1.41888337e-06,4.84792631e-06,1.48406074e-05
3.46737157e-01,7.50413687e-01,-2.03949595e-02,9.08213891e-06,1.77144058e-06,9.02618797e-06,-1.84574543e-07,-1.10624415e-06,3.47776405e-06,1.07930455e-05
3.63078378e-01,7.48500585e-01,-2.09225578e-02,7.06883964e-06,1.44742714e-06,6.48613606e-06,-1.40752383e-07,-8.60850343e-07,2.56393335e-06,8.05945452e-06
3.80189737e-01,7.46561981e-01,-2.13324847e-02,5.56147297e-06,1.15789452e-06,4.68100967e-06,-1.13884828e-07,-6.69663185e-07,1.91742007e-06,6.07995135e-06
3.98107529e-01,7.44607767e-01,-2.16262068e-02,4.41275689e-06,9.03773176e-07,3.38333887e-06,-9.73871334e-08,-5.18432861e-07,1.45614693e-06,4.62612135e-06
4.16869761e-01,7.42648337e-01,-2.17833450e-02,3.53791776e-06,6.92866268e-07,2.47707666e-06,-8.64360100e-08,-4.03145183e-07,1.13758283e-06,3.57628862e-06
4.36516229e-01,7.40698173e-01,-2.18273018e-02,2.84209141e-06,5.16957168e-07,1.80947717e-06,-7.90498205e-08,-3.11933754e-07,9.06729691e-07,2.77914914e-06
4.57088608e-01,7.38767420e-01,-2.17607358e-02,2.28565171e-06,3.73903196e-07,1.32002599e-06,-7.34647072e-08,-2.40588497e-07,7.41367277e-07,2.17352249e-06
4.78630533e-01,7.36868102e-01,-2.15784288e-02,1.84026106e-06,2.62073417e-07,9.67815561e-07,-6.76114360e-08,-1.85109391e-07,6.24949532e-07,1.71651308e-06
5.01187697e-01,7.35009271e-01,-2.12910675e-02,1.48045696e-06,1.75934323e-07,7.11346956e-07,-6.22102265e-08,-1.42005308e-07,5.42788519e-07,1.36729622e-06
5.24807948e-01,7.33199956e-01,-2.09108361e-02,1.18742844e-06,1.10759117e-07,5.22754625e-07,-5.68020883e-08,-1.08201775e-07,4.83922731e-07,1.09705290e-06
5.49541388e-01,7.31448641e-01,-2.04460649e-02,9.49295399e-07,6.26480039e-08,3.84619389e-07,-5.14333467e-08,-8.15716851e-08,4.41910874e-07,8.87912831e-07
5.75440478e-01,7.29760888e-01,-1.99032139e-02,7.55918542e-07,2.84456507e-08,2.83823587e-07,-4.59291761e-08,-6.07871839e-08,4.12171494e-07,7.25956812e-07
6.02560155e-01,7.28143579e-01,-1.92914664e-02,5.99393081e-07,5.15247757e-09,2.10345075e-07,-4.05704982e-08,-4.44981698e-08,3.91167101e-07,6.00452629e-07
6.30957944e-01,7.26600938e-01,-1.86205228e-02,4.73249675e-07,-9.87466905e-09,1.56776397e-07,-3.54266295e-08,-3.18349943e-08,3.76406644e-07,5.03216357e-07
6.60694079e-01,7.25137093e-01,-1.79002112e-02,3.72029686e-07,-1.87587256e-08,1.17634228e-07,-3.05991065e-08,-2.20134468e-08,3.66056283e-07,4.27860099e-07
6.91831635e-01,7.23754422e-01,-1.71401899e-02,2.91170077e-07,-2.32591544e-08,8.89308942e-08,-2.61965081e-08,-1.44436565e-08,3.58887009e-07,3.69493990e-07
7.24436659e-01,7.22453444e-01,-1.63497634e-02,2.26891744e-07,-2.47444017e-08,6.77624996e-08,-2.22193241e-08,-8.68783687e-09,3.53939548e-07,3.24296896e-07
7.58578311e-01,7.21234157e-01,-1.55376583e-02,1.76009529e-07,-2.42537686e-08,5.20384866e-08,-1.86873083e-08,-4.35847448e-09,3.50548222e-07,2.89298119e-07
7.94329009e-01,7.20095399e-01,-1.47122924e-02,1.35909044e-07,-2.25701155e-08,4.02592599e-08,-1.56024133e-08,-1.15475903e-09,3.48258527e-07,2.62213415e-07
8.31764586e-01,7.19034980e-01,-1.38818278e-02,1.04433167e-07,-2.02666729e-08,3.13568084e-08,-1.29410210e-08,1.15966952e-09,3.46726652e-07,2.41258314e-07
8.70964448e-01,7.18054000e-01,-1.30515343e-02,8.00284844e-08,-1.76545959e-08,2.46286648e-08,-1.06679142e-08,2.73877174e-09,3.45717798e-07,2.25187474e-07
9.12011742e-01,7.17148259e-01,-1.22282172e-02,6.11307179e-08,-1.50315001e-08,1.94775551e-08,-8.74723013e-09,3.76287491e-09,3.45052312e-07,2.12830292e-07
9.54993536e-01,7.16314268e-01,-1.14174540e-02,4.65440731e-08,-1.25647347e-08,1.54975316e-08,-7.13974205e-09,4.36340301e-09,3.44609324e-07,2.03325464e-07
1.00000100e+00,7.15548289e-01,-1.06235539e-02,3.53267160e-08,-1.03361956e-08,1.24020369e-08,-5.80472422e-09,4.64252722e-09,3.44306626e-07,1.96017689e-07
