"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
9.12011514e-02,4.44230445e-01,1.67713517e-02,8.83800059e-03,-3.20522603e-03,6.91346921e-03,-2.51438996e-05,9.09320542e-04,5.82079119e-03,1.07861305e-02
9.54993297e-02,4.62954182e-01,1.30113224e-02,7.44482885e-03,-2.67068601e-03,6.00624562e-03,-1.95043077e-04,7.89522806e-04,4.53249128e-03,8.99178288e-03
1.00000075e-01,4.82838439e-01,8.77442872e-03,6.89233842e-03,-2.02822311e-03,5.10194239e-03,-4.89750137e-05,4.89714583e-04,3.76951601e-03,7.88189841e-03
1.04712934e-01,5.01654036e-01,4.27700009e-03,5.89424074e-03,-1.56804506e-03,4.20609802e-03,1.91968383e-04,3.20541476e-04,3.22459265e-03,6.66246570e-03
1.09647903e-01,5.17734927e-01,-3.18832520e-04,5.59622196e-03,-1.30199587e-03,3.61162906e-03,2.32776225e-04,2.34371710e-04,3.01136125e-03,6.10960613e-03
1.14815450e-01,5.32402215e-01,-5.10907340e-03,5.07293110e-03,-1.24385619e-03,3.07796218e-03,7.50875710e-05,1.68651093e-04,2.77933072e-03,5.46511200e-03
1.20226536e-01,5.47213285e-01,-9.68027531e-03,5.07510216e-03,-1.17738666e-03,2.67896613e-03,-5.73543824e-05,1.55802459e-04,2.57788039e-03,5.16597433e-03
1.25892639e-01,5.60658341e-01,-1.36936760e-02,4.97516882e-03,-1.14143983e-03,2.36838174e-03,-3.29755228e-07,1.13855878e-04,2.23479169e-03,4.78917113e-03
1.31825777e-01,5.72966323e-01,-1.75105183e-02,4.54286464e-03,-1.07001957e-03,2.07976149e-03,6.22233352e-06,8.17483422e-05,1.90854124e-03,4.26558368e-03
1.38038535e-01,5.85045785e-01,-2.15428437e-02,4.28179617e-03,-9.74157445e-04,1.87204272e-03,-8.06062260e-05,1.03916170e-04,1.74641831e-03,3.95012860e-03
1.44544091e-01,5.97288811e-01,-2.56169990e-02,3.81952426e-03,-9.49861444e-04,1.64579146e-03,-7.46064064e-05,7.32048494e-05,1.43679728e-03,3.45105650e-03
1.51356245e-01,6.08832743e-01,-2.98316987e-02,3.46601220e-03,-8.64605729e-04,1.48059803e-03,-2.73985817e-05,4.89611252e-05,1.40886988e-03,3.17774005e-03
1.58489446e-01,6.18212658e-01,-3.31222629e-02,2.85558902e-03,-7.63582665e-04,1.36591910e-03,3.10757253e-05,-3.69144356e-06,1.15503520e-03,2.68827166e-03
1.65958824e-01,6.26112798e-01,-3.59693528e-02,2.64597435e-03,-6.86266563e-04,1.31326201e-03,7.29966522e-05,-2.26373001e-05,1.03316934e-03,2.49620285e-03
1.73780224e-01,6.34665010e-01,-3.92421503e-02,2.18943042e-03,-5.82785459e-04,1.21963586e-03,6.84736565e-05,-1.86228995e-05,9.16744177e-04,2.16290523e-03
1.81970234e-01,6.43561124e-01,-4.23472553e-02,1.73555006e-03,-4.50920102e-04,1.09293490e-03,5.93150505e-05,-4.10223840e-05,7.76778382e-04,1.80263167e-03
1.90546228e-01,6.52005711e-01,-4.48362478e-02,1.36945278e-03,-3.32451627e-04,9.53036560e-04,1.00233876e-05,-4.48741873e-05,6.10269868e-04,1.46637960e-03
1.99526396e-01,6.59234839e-01,-4.68417321e-02,1.10668176e-03,-2.61258548e-04,8.09827354e-04,-1.59610718e-05,-1.92715456e-05,4.48066832e-04,1.18228797e-03
2.08929786e-01,6.63629800e-01,-4.85786688e-02,8.89089729e-04,-2.28899027e-04,6.83238362e-04,-2.69693990e-06,-5.46930938e-07,3.37147614e-04,9.54737852e-04
2.18776345e-01,6.66920092e-01,-5.03886323e-02,6.08227254e-04,-1.71874598e-04,5.53031464e-04,1.82859532e-05,7.46300675e-06,2.50459103e-04,7.05858910e-04
2.29086958e-01,6.68895689e-01,-5.20972734e-02,4.09059355e-04,-9.16248178e-05,4.20521866e-04,2.82523893e-05,-2.73071192e-06,1.71667429e-04,5.00624325e-04
2.39883495e-01,6.68895955e-01,-5.34357945e-02,2.70828639e-04,-4.18118983e-05,2.95825535e-04,1.43448395e-05,-9.89872020e-06,1.08628393e-04,3.37641284e-04
2.51188857e-01,6.67344670e-01,-5.41919793e-02,1.49810669e-04,-2.49855478e-05,2.06108845e-04,-3.83498857e-06,-8.37826167e-06,7.97667174e-05,2.17843116e-04
2.63027024e-01,6.64199445e-01,-5.43790406e-02,1.06661216e-04,-1.72390697e-05,1.23942404e-04,-7.88940661e-06,-5.06072661e-06,4.15583803e-05,1.36081000e-04
2.75423107e-01,6.59693819e-01,-5.42287286e-02,7.16989421e-05,-1.08614733e-05,7.31427774e-05,-3.32394095e-06,-1.85248281e-06,2.07971956e-05,8.28194576e-05
2.88403400e-01,6.55019175e-01,-5.38571605e-02,5.19483783e-05,-8.23516198e-06,4.58334470e-05,-1.70644747e-06,-8.02964811e-07,1.27067578e-05,5.52442915e-05
3.01995435e-01,6.50339584e-01,-5.32668230e-02,3.78361394e-05,-6.13048621e-06,2.99465441e-05,-1.16894354e-06,-5.83618020e-07,7.85524571e-06,3.78189646e-05
3.16228043e-01,6.45751409e-01,-5.24703315e-02,2.77562266e-05,-5.05784544e-06,2.00524919e-05,-1.10093835e-06,-3.11276740e-07,5.42577520e-06,2.66172468e-05
3.31131413e-01,6.41347157e-01,-5.14748853e-02,2.08819903e-05,-4.25519479e-06,1.39598554e-05,-9.16898768e-07,-1.74721074e-07,3.87678788e-06,1.93593168e-05
3.46737157e-01,6.37094434e-01,-5.03147532e-02,1.58107687e-05,-3.56678413e-06,9.82301740e-06,-7.49666976e-07,-7.88995752e-08,2.83241203e-06,1.42330991e-05
3.63078378e-01,6.33047861e-01,-4.89891244e-02,1.21537079e-05,-3.00072337e-06,7.10057453e-06,-6.08073530e-07,-1.27825948e-08,2.14749098e-06,1.07008867e-05
3.80189737e-01,6.29188890e-01,-4.75386236e-02,9.35863291e-06,-2.52311720e-06,5.19048944e-06,-4.98587592e-07,2.85684033e-08,1.66977596e-06,8.10944916e-06
3.98107529e-01,6.25514302e-01,-4.59734633e-02,7.20837555e-06,-2.11687645e-06,3.83242488e-06,-4.10839739e-07,5.60246572e-08,1.33317472e-06,6.18698757e-06
4.16869761e-01,6.22067112e-01,-4.43091768e-02,5.59078977e-06,-1.77540544e-06,2.88937267e-06,-3.43177446e-07,7.10966784e-08,1.10574119e-06,4.79295182e-06
4.36516229e-01,6.18811775e-01,-4.25730828e-02,4.32158335e-06,-1.48284269e-06,2.19569261e-06,-2.87541895e-07,7.88038201e-08,9.41527516e-07,3.72940174e-06
4.57088608e-01,6.15748580e-01,-4.07772296e-02,3.33122784e-06,-1.23195580e-06,1.68259733e-06,-2.42612571e-07,8.14000537e-08,8.26135603e-07,2.91998039e-06
4.78630533e-01,6.12895185e-01,-3.89371019e-02,2.56766449e-06,-1.01821200e-06,1.30446562e-06,-2.05101563e-07,7.99235826e-08,7.44631846e-07,2.30838097e-06
5.01187697e-01,6.10240517e-01,-3.70762241e-02,1.97624858e-06,-8.37856986e-07,1.01971575e-06,-1.73673811e-07,7.61082516e-08,6.87240196e-07,1.84160226e-06
5.24807948e-01,6.07771008e-01,-3.52034809e-02,1.51461222e-06,-6.84488587e-07,8.00640285e-07,-1.46884112e-07,7.11266568e-08,6.45955814e-07,1.48060416e-06
5.49541388e-01,6.05482991e-01,-3.33323975e-02,1.15631617e-06,-5.55349723e-07,6.30827475e-07,-1.23880871e-07,6.54856147e-08,6.16105972e-07,1.20162481e-06
5.75440478e-01,6.03370452e-01,-3.14754567e-02,8.79604102e-07,-4.47459571e-07,4.98198419e-07,-1.04007324e-07,5.94825468e-08,5.94338624e-07,9.86070572e-07
6.02560155e-01,6.01426891e-01,-2.96438887e-02,6.66689283e-07,-3.58068033e-07,3.93926082e-07,-8.68548006e-08,5.35766746e-08,5.78222131e-07,8.19418748e-07
6.30957944e-01,5.99644659e-01,-2.78476562e-02,5.03814190e-07,-2.84708603e-07,3.11537146e-07,-7.21342257e-08,4.79336866e-08,5.66182073e-07,6.90766705e-07
6.60694079e-01,5.98014370e-01,-2.60951028e-02,3.79587925e-07,-2.24944229e-07,2.46190402e-07,-5.95310124e-08,4.26642147e-08,5.57044052e-07,5.91411189e-07
6.91831635e-01,5.96526924e-01,-2.43932084e-02,2.85151632e-07,-1.76645739e-07,1.94266073e-07,-4.88159594e-08,3.78689686e-08,5.50016264e-07,5.14716985e-07
7.24436659e-01,5.95173111e-01,-2.27474499e-02,2.13679474e-07,-1.37912072e-07,1.52964504e-07,-3.97756657e-08,3.35139076e-08,5.44555476e-07,4.55599727e-07
7.58578311e-01,5.93942718e-01,-2.11618536e-02,1.59690846e-07,-1.07039980e-07,1.20118559e-07,-3.21913018e-08,2.95939352e-08,5.40262308e-07,4.10035857e-07
7.94329009e-01,5.92826128e-01,-1.96391824e-02,1.18995871e-07,-8.25829823e-08,9.40254112e-08,-2.58738268e-08,2.60909888e-08,5.36855548e-07,3.74938415e-07
8.31764586e-01,5.91813983e-01,-1.81809723e-02,8.83850197e-08,-6.33122072e-08,7.33256525e-08,-2.06468705e-08,2.29599716e-08,5.34126559e-07,3.47918615e-07
8.70964448e-01,5.90901997e-01,-1.67932568e-02,6.56419865e-08,-4.83613731e-08,5.71102743e-08,-1.63881105e-08,2.01793915e-08,5.31941487e-07,3.27346874e-07
9.12011742e-01,5.90080277e-01,-1.54736279e-02,4.87191316e-08,-3.67660497e-08,4.43763358e-08,-1.29289491e-08,1.76956443e-08,5.30164834e-07,3.11630151e-07
9.54993536e-01,5.89340330e-01,-1.42227779e-02,3.61195920e-08,-2.78223249e-08,3.44271953e-08,-1.01384435e-08,1.54839313e-08,5.28710082e-07,2.99628435e-07
1.00000100e+00,5.88675118e-01,-1.30391245e-02,2.67607323e-08,-2.09518668e-08,2.66746349e-08,-7.90252257e-09,1.35074437e-08,5.27505875e-07,2.90470621e-07
