"y","u","v","Re_xx","Re_yx","Re_yy","Re_zx","Re_zy","Re_zz","k"
9.12011514e-02,4.19283667e-01,-1.26156684e-01,1.24488893e-02,-1.12267622e-03,1.56560634e-02,3.69985180e-04,-3.56313870e-04,5.85450890e-03,1.69797308e-02
9.54993297e-02,4.29764167e-01,-1.28785002e-01,1.09198464e-02,-1.71636063e-03,1.35345040e-02,3.72973493e-04,-2.72315510e-04,5.19873159e-03,1.48265410e-02
1.00000075e-01,4.42341588e-01,-1.30713506e-01,1.01521439e-02,-1.84641947e-03,1.15055629e-02,5.59676240e-04,-2.68141094e-04,4.78279724e-03,1.32202520e-02
1.04712934e-01,4.56280511e-01,-1.31857006e-01,9.16885151e-03,-1.40730001e-03,9.15704375e-03,4.20817504e-04,6.28358425e-06,3.70379994e-03,1.10148476e-02
1.09647903e-01,4.70250646e-01,-1.32743904e-01,8.23016845e-03,-6.09892816e-04,7.15943330e-03,3.39051910e-04,2.71870854e-04,3.05668935e-03,9.22314555e-03
1.14815450e-01,4.83248069e-01,-1.33108473e-01,6.04649093e-03,-3.24421204e-04,5.98537006e-03,6.88660790e-05,3.54796825e-04,2.39237672e-03,7.21211885e-03
1.20226536e-01,4.92691828e-01,-1.33912849e-01,5.24215917e-03,-3.18236087e-04,5.08717775e-03,-3.02211648e-05,3.75281421e-04,1.94952481e-03,6.13943086e-03
1.25892639e-01,5.00367758e-01,-1.35279422e-01,4.67625912e-03,-2.49266533e-04,3.96535375e-03,7.60053997e-05,2.40394876e-04,1.60273709e-03,5.12217498e-03
1.31825777e-01,5.06917193e-01,-1.36452895e-01,4.31325043e-03,-3.20393505e-04,3.10633323e-03,1.42297923e-04,6.89421463e-05,1.36270055e-03,4.39114211e-03
1.38038535e-01,5.13486867e-01,-1.36896413e-01,4.27383592e-03,-4.56110881e-04,2.59120346e-03,1.33201715e-04,-1.55917300e-06,1.28317209e-03,4.07410573e-03
1.44544091e-01,5.18218297e-01,-1.36539987e-01,3.45667814e-03,-4.89254016e-04,2.23680140e-03,1.03348485e-04,-2.37383802e-05,1.18191851e-03,3.43769902e-03
1.51356245e-01,5.22530520e-01,-1.36097014e-01,2.93836091e-03,-4.08159557e-04,1.95540952e-03,1.19353661e-04,-5.72830021e-05,1.08494956e-03,2.98935999e-03
1.58489446e-01,5.27948737e-01,-1.35875441e-01,2.36134018e-03,-3.30455025e-04,1.73224539e-03,1.58406575e-04,-1.09831051e-04,8.81876962e-04,2.48773127e-03
1.65958824e-01,5.33508222e-01,-1.35427505e-01,1.89607978e-03,-2.82038563e-04,1.60179466e-03,1.55816198e-04,-1.13683139e-04,7.50162893e-04,2.12401867e-03
1.73780224e-01,5.38786022e-01,-1.34548993e-01,1.43973797e-03,-2.24294135e-04,1.43795693e-03,1.10607004e-04,-1.01951486e-04,6.33373760e-04,1.75553433e-03
1.81970234e-01,5.42787900e-01,-1.33145054e-01,1.15492708e-03,-1.80773304e-04,1.23801821e-03,5.46870092e-05,-6.16793618e-05,5.24967377e-04,1.45895633e-03
1.90546228e-01,5.45090915e-01,-1.31287526e-01,9.67454313e-04,-1.62442543e-04,1.03371457e-03,2.50720159e-05,-4.60471877e-06,3.80210887e-04,1.19068988e-03
1.99526396e-01,5.46182507e-01,-1.29101341e-01,7.73594543e-04,-1.25368227e-04,8.44227874e-04,6.00082026e-06,1.55960801e-05,2.79415128e-04,9.48618772e-04
2.08929786e-01,5.45810698e-01,-1.26474834e-01,5.72558497e-04,-7.39534101e-05,6.87666897e-04,1.15325074e-05,6.44670363e-06,2.10351129e-04,7.35288262e-04
2.18776345e-01,5.44560293e-01,-1.23779431e-01,3.95023450e-04,-2.13573833e-05,5.42059083e-04,7.33222873e-06,2.90861632e-06,1.48385948e-04,5.42734240e-04
2.29086958e-01,5.41596762e-01,-1.20556802e-01,2.86925204e-04,-1.28177237e-05,4.05766691e-04,-4.51097384e-06,-4.11068073e-06,1.02287759e-04,3.97489827e-04
2.39883495e-01,5.37160374e-01,-1.16769888e-01,1.64433191e-04,-1.61071245e-05,2.77245361e-04,-4.52126717e-06,-5.05757191e-06,6.75492610e-05,2.54613907e-04
2.51188857e-01,5.31464158e-01,-1.12466186e-01,1.11242651e-04,-2.03210069e-05,1.77687083e-04,-3.66004581e-06,-3.14112056e-06,4.21409178e-05,1.65535326e-04
2.63027024e-01,5.24902276e-01,-1.07877514e-01,8.29617520e-05,-1.74561414e-05,1.10665489e-04,-2.48162092e-06,-8.92719849e-08,2.38939507e-05,1.08760596e-04
2.75423107e-01,5.18329700e-01,-1.03224272e-01,5.56588807e-05,-1.65459187e-05,7.33382545e-05,-5.18547226e-07,1.19136427e-06,1.55509827e-05,7.22740589e-05
2.88403400e-01,5.12051610e-01,-9.85543457e-02,4.05798643e-05,-1.40086604e-05,5.06418756e-05,2.62688192e-08,1.09651928e-06,1.04755817e-05,5.08486608e-05
3.01995435e-01,5.06142493e-01,-9.39091241e-02,2.93149335e-05,-1.21924400e-05,3.63735861e-05,-2.19457106e-07,1.10646428e-06,7.59754583e-06,3.66430327e-05
3.16228043e-01,5.00575123e-01,-8.93153899e-02,2.13615378e-05,-1.05566956e-05,2.67863234e-05,-3.20173137e-07,1.08336052e-06,5.75753449e-06,2.69526978e-05
3.31131413e-01,4.95435381e-01,-8.47675521e-02,1.59469904e-05,-9.00475811e-06,2.02584480e-05,-3.33643096e-07,1.01140184e-06,4.48181271e-06,2.03436256e-05
3.46737157e-01,4.90615576e-01,-8.03143204e-02,1.19095595e-05,-7.56348873e-06,1.54269430e-05,-3.23713571e-07,9.20814674e-07,3.54586967e-06,1.54411861e-05
3.63078378e-01,4.86196851e-01,-7.59406220e-02,9.01757795e-06,-6.28589835e-06,1.19305758e-05,-3.06582424e-07,8.22319962e-07,2.87239220e-06,1.19102730e-05
3.80189737e-01,4.82098000e-01,-7.16803627e-02,6.82570308e-06,-5.16774044e-06,9.26991165e-06,-2.85651464e-07,7.25594384e-07,2.36553155e-06,9.23057314e-06
3.98107529e-01,4.78304292e-01,-6.75314317e-02,5.15522015e-06,-4.20033896e-06,7.22101309e-06,-2.62836831e-07,6.34121819e-07,1.98146188e-06,7.17884756e-06
4.16869761e-01,4.74860388e-01,-6.35107407e-02,3.92773898e-06,-3.39603073e-06,5.67041043e-06,-2.40407709e-07,5.50408695e-07,1.69646902e-06,5.64730922e-06
4.36516229e-01,4.71685029e-01,-5.96263348e-02,2.97574300e-06,-2.71959007e-06,4.45122892e-06,-2.17029481e-07,4.75171023e-07,1.47729497e-06,4.45213344e-06
4.57088608e-01,4.68772742e-01,-5.58789949e-02,2.24692799e-06,-2.15995431e-06,3.49249548e-06,-1.93928453e-07,4.07712929e-07,1.30897278e-06,3.52419812e-06
4.78630533e-01,4.66130123e-01,-5.22787992e-02,1.69791158e-06,-1.70603688e-06,2.74384694e-06,-1.71666483e-07,3.48893539e-07,1.18128850e-06,2.81152351e-06
5.01187697e-01,4.63732952e-01,-4.88290043e-02,1.28227079e-06,-1.34006986e-06,2.15412462e-06,-1.50519546e-07,2.97394139e-07,1.08338032e-06,2.25988787e-06
5.24807948e-01,4.61549214e-01,-4.55311034e-02,9.63878082e-07,-1.04549080e-06,1.68724905e-06,-1.30584316e-07,2.52510835e-07,1.00778283e-06,1.82945498e-06
5.49541388e-01,4.59568008e-01,-4.23855038e-02,7.21641425e-07,-8.10550481e-07,1.31811194e-06,-1.12125397e-07,2.13778785e-07,9.49530266e-07,1.49464181e-06
5.75440478e-01,4.57776702e-01,-3.93910382e-02,5.38848515e-07,-6.24948598e-07,1.02664574e-06,-9.53878117e-08,1.80414895e-07,9.04488780e-07,1.23499152e-06
6.02560155e-01,4.56159852e-01,-3.65481204e-02,4.01117944e-07,-4.79293977e-07,7.97111394e-07,-8.03386517e-08,1.51852144e-07,8.69516947e-07,1.03387314e-06
6.30957944e-01,4.54705472e-01,-3.38557898e-02,2.98033138e-07,-3.65931420e-07,6.16953420e-07,-6.70636504e-08,1.27555392e-07,8.42351759e-07,8.78669158e-07
6.60694079e-01,4.53398141e-01,-3.13116326e-02,2.21047435e-07,-2.78214897e-07,4.75986564e-07,-5.55031947e-08,1.06963822e-07,8.21149012e-07,7.59091506e-07
6.91831635e-01,4.52224356e-01,-2.89123125e-02,1.63607482e-07,-2.10656202e-07,3.66031180e-07,-4.55177837e-08,8.96171381e-08,8.04499735e-07,6.67069199e-07
7.24436659e-01,4.51172921e-01,-2.66534310e-02,1.20962149e-07,-1.58919585e-07,2.80541660e-07,-3.70310978e-08,7.50367936e-08,7.91384036e-07,5.96443922e-07
7.58578311e-01,4.50230913e-01,-2.45298043e-02,8.93106322e-08,-1.19437102e-07,2.14271592e-07,-2.98839451e-08,6.28102931e-08,7.80990157e-07,5.42286190e-07
7.94329009e-01,4.49387388e-01,-2.25357068e-02,6.58319018e-08,-8.93996281e-08,1.63047965e-07,-2.39125630e-08,5.25808927e-08,7.72701809e-07,5.00790838e-07
8.31764586e-01,4.48630457e-01,-2.06666473e-02,4.83586092e-08,-6.65967688e-08,1.23648134e-07,-1.89626574e-08,4.40484615e-08,7.66074481e-07,4.69040612e-07
8.70964448e-01,4.47957873e-01,-1.89202028e-02,3.56121520e-08,-4.95396580e-08,9.36066391e-08,-1.49412998e-08,3.69366608e-08,7.60756538e-07,4.44987664e-07
9.12011742e-01,4.47358569e-01,-1.72889560e-02,2.62525298e-08,-3.67609619e-08,7.07250257e-08,-1.16870179e-08,3.09972076e-08,7.56456107e-07,4.26716831e-07
9.54993536e-01,4.46823948e-01,-1.57674891e-02,1.93503734e-08,-2.71948607e-08,5.33634443e-08,-9.07026447e-09,2.60335132e-08,7.52962701e-07,4.12838260e-07
1.00000100e+00,4.46347685e-01,-1.43492348e-02,1.42719103e-08,-2.00549949e-08,4.02244735e-08,-6.98407675e-09,2.18683330e-08,7.50104569e-07,4.02300476e-07
