# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
0                      	N/A	N/A	N/A	N/A
937                    	2.682697226345368e-05	6.555778864958786e-05	1.092418036417550e-05	2.513856527009764e-05	2.526567727532208e-06
938                    	2.671396568846672e-05	6.536424288949395e-05	1.099042144802234e-05	2.521651841254607e-05	2.515723575695513e-06
939                    	2.660134749395408e-05	6.517076536228325e-05	1.116960772771229e-05	2.477959671655382e-05	2.504283970485532e-06
940                    	2.648911606690718e-05	6.497717238200262e-05	1.120849606580589e-05	2.500653840781500e-05	2.493317877441407e-06
941                    	2.637727846761242e-05	6.478357937818638e-05	1.111180563391778e-05	2.465388202860289e-05	2.482012313511034e-06
942                    	2.626584495338802e-05	6.458988914034435e-05	1.079077795567779e-05	2.454222786190854e-05	2.470373039775860e-06
943                    	2.615478996935990e-05	6.439620600207010e-05	1.097886484228272e-05	2.429333391184627e-05	2.459518929059971e-06
944                    	2.604412335575804e-05	6.420239099376585e-05	1.079934702944754e-05	2.464526064176091e-05	2.448889850154931e-06
945                    	2.593385068782520e-05	6.400854428327725e-05	1.048324981390787e-05	2.413245793694226e-05	2.436986494559979e-06
946                    	2.582398620642904e-05	6.381452768866152e-05	1.069098942098970e-05	2.416082868210982e-05	2.426491549557350e-06
947                    	2.571447588792200e-05	6.362042071493203e-05	1.065450118451882e-05	2.397868464331604e-05	2.415264586525708e-06
948                    	2.560536612894825e-05	6.342613153947571e-05	1.061373864402474e-05	2.404577364353889e-05	2.404446087341385e-06
949                    	2.549663078334772e-05	6.323179802103865e-05	1.066312701899013e-05	2.370402864831523e-05	2.393684136053723e-06
950                    	2.538830360835771e-05	6.303728833865681e-05	1.054307792279059e-05	2.363234482591838e-05	2.382748701075954e-06
951                    	2.528032865612719e-05	6.284259888812454e-05	1.044151287386944e-05	2.345874928045547e-05	2.372496999448876e-06
952                    	2.517276290011898e-05	6.264774737550310e-05	1.048235175441276e-05	2.354598977603988e-05	2.361720277407443e-06
953                    	2.506555291240722e-05	6.245280837471342e-05	1.043062380831813e-05	2.310084196124110e-05	2.350921072252449e-06
954                    	2.495874713754306e-05	6.225757931756963e-05	1.078958597306783e-05	2.334343195226561e-05	2.340245731427819e-06
955                    	2.485228707804029e-05	6.206228871945510e-05	1.069929220273088e-05	2.309060609479924e-05	2.328617868649870e-06
956                    	2.474624692984945e-05	6.186676726414555e-05	1.052081649767951e-05	2.329910989562854e-05	2.318160516493839e-06
957                    	2.464055929249346e-05	6.167124223904324e-05	1.048957506064127e-05	2.277663537370951e-05	2.307151485445906e-06
958                    	2.453529057100192e-05	6.147552094741172e-05	1.036099964089482e-05	2.297068279296705e-05	2.296848066836898e-06
959                    	2.443035874303777e-05	6.127963262018660e-05	1.024955255613938e-05	2.253382602522599e-05	2.286268071457221e-06
960                    	2.432584558671482e-05	6.108349642046876e-05	1.015942870717971e-05	2.266836913603879e-05	2.276084772599712e-06
961                    	2.422166397067568e-05	6.088732003230102e-05	1.011694903529785e-05	2.251628187657994e-05	2.265817250482142e-06
962                    	2.411789544921824e-05	6.069100765753913e-05	1.006509823970449e-05	2.239915624531789e-05	2.255701617756201e-06
963                    	2.401446326416083e-05	6.049462531106043e-05	1.003773760369044e-05	2.207362843697087e-05	2.245534124092787e-06
964                    	2.391143325076226e-05	6.029797636723952e-05	1.012705065951387e-05	2.232605664761184e-05	2.235697208592378e-06
965                    	2.380873220912450e-05	6.010136003949957e-05	1.010154262670009e-05	2.202505961780404e-05	2.225261316997374e-06
966                    	2.370645630704864e-05	5.990459268292861e-05	1.026224500501824e-05	2.216909931404327e-05	2.215267629623384e-06
967                    	2.360451559557096e-05	5.970775794549058e-05	1.008958179033487e-05	2.179057117929363e-05	2.204833399647993e-06
968                    	2.350299264268088e-05	5.951075562192514e-05	9.799979475571849e-06	2.196329345750776e-05	2.194820296880353e-06
969                    	2.340179810050370e-05	5.931374675992367e-05	9.964349770914612e-06	2.143111417607645e-05	2.184945057494659e-06
970                    	2.330100354367608e-05	5.911653585639175e-05	1.001037206689750e-05	2.166882169900532e-05	2.175344547657761e-06
971                    	2.320054358456988e-05	5.891929527644061e-05	9.785610721662526e-06	2.134898037923005e-05	2.165312724226603e-06
972                    	2.310048952312856e-05	5.872190110539485e-05	9.741009326024687e-06	2.153721852491315e-05	2.155799077085089e-06
973                    	2.300075785601697e-05	5.852459513536423e-05	9.733152815456293e-06	2.111838797076577e-05	2.145840888492088e-06
974                    	2.290143116642144e-05	5.832721249368108e-05	9.892663461007205e-06	2.127261934579327e-05	2.135864620851715e-06
975                    	2.280243231997340e-05	5.812982140778658e-05	9.940990542174798e-06	2.115032114560037e-05	2.126327257271109e-06
976                    	2.270385022545127e-05	5.793224374404472e-05	9.732996819713638e-06	2.128199644133144e-05	2.116151256946734e-06
977                    	2.260559444139749e-05	5.773470338994445e-05	9.636864260892152e-06	2.095933506958373e-05	2.106156844147677e-06
978                    	2.250775310627289e-05	5.753717753221883e-05	9.668440543022087e-06	2.089896436030649e-05	2.096799992140899e-06
979                    	2.241023865352431e-05	5.733970266936086e-05	9.611370050723530e-06	2.054852067756135e-05	2.087300828919154e-06
980                    	2.231312136029593e-05	5.714203552222206e-05	9.592776239240400e-06	2.070164698005983e-05	2.078234040619380e-06
981                    	2.221631841428614e-05	5.694443775162601e-05	9.529581707794023e-06	2.046307850951827e-05	2.068389785134205e-06
982                    	2.211993405230531e-05	5.674689117022648e-05	9.574623349623528e-06	2.044557223729685e-05	2.059642254144749e-06
983                    	2.202386482743800e-05	5.654943021702905e-05	9.611120956882549e-06	2.021563762095800e-05	2.050112601867014e-06
984                    	2.192820376915434e-05	5.635186433135537e-05	9.489579414897997e-06	2.041214901847117e-05	2.040796426583737e-06
985                    	2.183285846429398e-05	5.615433499986334e-05	9.542737720172064e-06	2.011116485706742e-05	2.031359923289522e-06
986                    	2.173792533855433e-05	5.595682289699490e-05	9.341993854136603e-06	2.033906811633282e-05	2.022126472679493e-06
987                    	2.164331606159418e-05	5.575948803238042e-05	9.248419226587522e-06	1.981762542013673e-05	2.012663190197146e-06
988                    	2.154911614562506e-05	5.556207531136908e-05	9.519428033377729e-06	1.997943439076703e-05	2.004096705191328e-06
989                    	2.145521239843547e-05	5.536465196686278e-05	9.363031095905339e-06	1.981225709789755e-05	1.994756521508981e-06
990                    	2.136172974891851e-05	5.516724270370159e-05	9.157205723134266e-06	1.975131823949370e-05	1.985567604712268e-06
991                    	2.126856119491802e-05	5.497002629949138e-05	9.143029216356648e-06	1.939117915923527e-05	1.976603624642432e-06
992                    	2.117579423194158e-05	5.477279627120252e-05	9.286507405948979e-06	1.951982906979975e-05	1.968118724630417e-06
993                    	2.108332139681866e-05	5.457561028001424e-05	9.273596989923763e-06	1.942416159015384e-05	1.958286158120791e-06
994                    	2.099127681107854e-05	5.437847551237154e-05	9.373513143699998e-06	1.949753746205363e-05	1.949703203964920e-06
995                    	2.089953183753235e-05	5.418146277766072e-05	9.171787865996340e-06	1.924345484652969e-05	1.939945034788412e-06
996                    	2.080820232986762e-05	5.398444481875079e-05	9.091178391734796e-06	1.968224163351687e-05	1.931724397455882e-06
997                    	2.071718751996927e-05	5.378760447143881e-05	8.945703426006279e-06	1.892454312742122e-05	1.922032473960533e-06
998                    	2.062658608593587e-05	5.359079163398067e-05	9.307959776811045e-06	1.894365181610164e-05	1.913973175913104e-06
999                    	2.053627017971278e-05	5.339404417721171e-05	9.209364874848059e-06	1.889254437078250e-05	1.905409920589981e-06
1000                   	2.044636282588436e-05	5.319725985610810e-05	9.094404822534665e-06	1.908789563135955e-05	1.897170626915376e-06
1001                   	2.035675739724797e-05	5.300072346456597e-05	8.882474181505956e-06	1.854596680146501e-05	1.888161389412433e-06
1002                   	2.026756617049767e-05	5.280430826363340e-05	8.956635830262089e-06	1.874567991424693e-05	1.880026916008999e-06
1003                   	2.017865574318573e-05	5.260799918384880e-05	8.863574688177446e-06	1.860093571658309e-05	1.870965069384173e-06
1004                   	2.009017266456830e-05	5.241173610306578e-05	9.088473422225835e-06	1.873120609848127e-05	1.863124129650227e-06
1005                   	2.000198661910428e-05	5.221563797897301e-05	9.004761943489401e-06	1.841727685649350e-05	1.854227520021460e-06
1006                   	1.991421793330607e-05	5.201969064179642e-05	8.995297808152688e-06	1.853602347880645e-05	1.845477081877230e-06
1007                   	1.982673429100962e-05	5.182393646071810e-05	8.873662187064649e-06	1.836423593461217e-05	1.836778609921367e-06
1008                   	1.973966501800404e-05	5.162820844211184e-05	8.827173031490566e-06	1.851369578612008e-05	1.829127500444484e-06
1009                   	1.965288737653043e-05	5.143271926264720e-05	8.698892292239200e-06	1.788692403508449e-05	1.819939630180257e-06
1010                   	1.956651900787380e-05	5.123733381102479e-05	9.087796808126022e-06	1.798797779616549e-05	1.812322045420355e-06
1011                   	1.948041982184884e-05	5.104213127421967e-05	8.864950508244958e-06	1.789611310226894e-05	1.803783390898123e-06
1012                   	1.939473913283173e-05	5.084707053834906e-05	8.772837265962578e-06	1.805735135620190e-05	1.796359982294238e-06
1013                   	1.930933794580588e-05	5.065233857557736e-05	8.626943275365295e-06	1.772920878649282e-05	1.787820715884826e-06
1014                   	1.922435017337762e-05	5.045778260748426e-05	8.605929613437308e-06	1.786216888058469e-05	1.780384537870754e-06
1015                   	1.913962732746572e-05	5.026345439907734e-05	8.562556591555127e-06	1.757121438104976e-05	1.771912603183852e-06
1016                   	1.905532416268543e-05	5.006931349009550e-05	8.794124940673215e-06	1.769166195995538e-05	1.764699889582156e-06
1017                   	1.897129246225062e-05	4.987545082234309e-05	8.721638678135986e-06	1.746655117974531e-05	1.756043739548504e-06
1018                   	1.888768866260504e-05	4.968183748989957e-05	8.636177420252438e-06	1.768710544968583e-05	1.747662534728100e-06
1019                   	1.880435407425722e-05	4.948853582923973e-05	8.612506893012334e-06	1.736372686507146e-05	1.739701390370842e-06
1020                   	1.872142721319549e-05	4.929543928365194e-05	8.471878950419467e-06	1.743623856712223e-05	1.731911701927473e-06
1021                   	1.863876778524921e-05	4.910271778295846e-05	8.351381452925126e-06	1.703452306857964e-05	1.723733655091513e-06
1022                   	1.855652288117056e-05	4.891021399263395e-05	8.639654547270188e-06	1.713023143989774e-05	1.715992598610308e-06
1023                   	1.847454207231720e-05	4.871800959891105e-05	8.498829178747733e-06	1.699881650747927e-05	1.708520809210606e-06
1024                   	1.839296722853034e-05	4.852605459792610e-05	8.330018691799983e-06	1.715720098390109e-05	1.700807385677387e-06
1025                   	1.831165772962006e-05	4.833457845943927e-05	8.235980175010276e-06	1.667821533462476e-05	1.692840950101373e-06
1026                   	1.823075878577028e-05	4.814343773712422e-05	8.280956055728639e-06	1.686651608183814e-05	1.685790812863478e-06
1027                   	1.815010789314398e-05	4.795259945500564e-05	8.182545520342131e-06	1.679101586599366e-05	1.677953588837441e-06
1028                   	1.806987188893319e-05	4.776201390043502e-05	8.397471276305994e-06	1.697285192874583e-05	1.671347433902491e-06
1029                   	1.798989553029607e-05	4.757185691272691e-05	8.249655060348216e-06	1.644862221338341e-05	1.662703829126075e-06
1030                   	1.791033827880882e-05	4.738213198895041e-05	8.403143364541310e-06	1.658473007312679e-05	1.655089750032202e-06
1031                   	1.783102826577200e-05	4.719278572628441e-05	8.378969277216212e-06	1.643674075048821e-05	1.647418069306565e-06
1032                   	1.775212383277055e-05	4.700365435154852e-05	8.273791284139624e-06	1.672112208606239e-05	1.639874796153519e-06
1033                   	1.767348553776211e-05	4.681506100951778e-05	8.061785478567857e-06	1.620552003433903e-05	1.632059491649591e-06
1034                   	1.759525667823642e-05	4.662690950838843e-05	8.315752471316433e-06	1.623988417639455e-05	1.625030654777414e-06
1035                   	1.751726210214625e-05	4.643917837723905e-05	8.059832531019371e-06	1.598376121809339e-05	1.617632428145016e-06
1036                   	1.743966943532022e-05	4.625174605571464e-05	8.149223457710726e-06	1.620305294803126e-05	1.611291709022847e-06
1037                   	1.736231456485010e-05	4.606480914786158e-05	7.954873172375920e-06	1.595464261560110e-05	1.603835551062682e-06
1038                   	1.728537283104209e-05	4.587831941429782e-05	8.006754357027425e-06	1.615135421626916e-05	1.597448127896027e-06
1039                   	1.720866710144616e-05	4.569233802438305e-05	7.861320287780894e-06	1.581715836645340e-05	1.589650909780992e-06
1040                   	1.713237580137279e-05	4.550677044888008e-05	8.087229589102227e-06	1.594910881770259e-05	1.583244047511901e-06
1041                   	1.705631507967574e-05	4.532166547755390e-05	8.057484797906202e-06	1.581844530567591e-05	1.575618338986450e-06
1042                   	1.698067050417000e-05	4.513699141657378e-05	7.992500031768975e-06	1.596140323468546e-05	1.568234065462117e-06
1043                   	1.690526078764622e-05	4.495285629372169e-05	7.854317061479290e-06	1.564346761133685e-05	1.560781922796160e-06
1044                   	1.683025971459372e-05	4.476915801385998e-05	7.813678987307622e-06	1.583866100698862e-05	1.553649667849976e-06
1045                   	1.675549110364757e-05	4.458600011883278e-05	7.658678855558071e-06	1.543021922810899e-05	1.546217829066960e-06
1046                   	1.668113440806243e-05	4.440327106988634e-05	7.900284118622693e-06	1.540763053726052e-05	1.539626869691120e-06
1047                   	1.660700065603611e-05	4.422108107929648e-05	7.636984748991057e-06	1.511274765808024e-05	1.532580674512504e-06
1048                   	1.653327085657400e-05	4.403932766916741e-05	7.749402568228386e-06	1.535562349763040e-05	1.526427172595387e-06
1049                   	1.645976094021761e-05	4.385812931750707e-05	7.606472960548747e-06	1.511619818612864e-05	1.519191256437352e-06
1050                   	1.638666963462404e-05	4.367741876231430e-05	7.802483857112338e-06	1.542810029245203e-05	1.512670216014545e-06
1051                   	1.631381559076444e-05	4.349730694185956e-05	7.687453327001706e-06	1.513231513760765e-05	1.505908124648304e-06
1052                   	1.624136231557518e-05	4.331764282427819e-05	7.765440760362513e-06	1.519603351688314e-05	1.499249348871564e-06
1053                   	1.616912134919242e-05	4.313852384462798e-05	7.730882225995026e-06	1.479935200940954e-05	1.491861897970775e-06
1054                   	1.609728824701808e-05	4.295990259890125e-05	7.868435023483922e-06	1.506521891179174e-05	1.485071979481151e-06
1055                   	1.602566658116838e-05	4.278180946592386e-05	7.729726942643449e-06	1.477581462167868e-05	1.477807317322867e-06
1056                   	1.595445371156567e-05	4.260421436260813e-05	7.650128535020395e-06	1.494242247460074e-05	1.471686631144648e-06
1057                   	1.588344477996991e-05	4.242728745503068e-05	7.378952434400416e-06	1.456926866958977e-05	1.464373151176635e-06
1058                   	1.581283564708195e-05	4.225084879090010e-05	7.742103651184317e-06	1.463022254565572e-05	1.458728461830491e-06
1059                   	1.574242244160909e-05	4.207492815718469e-05	7.424546787803177e-06	1.443824641369551e-05	1.452095276765360e-06
1060                   	1.567242096601578e-05	4.189946357366482e-05	7.405441580253395e-06	1.470569415995666e-05	1.446159838504187e-06
1061                   	1.560262548437860e-05	4.172464149509123e-05	7.290273215113003e-06	1.436875506557623e-05	1.439448262600649e-06
1062                   	1.553324195584332e-05	4.155038665533594e-05	7.361660110718417e-06	1.457288810241141e-05	1.433183224380606e-06
1063                   	1.546405134412857e-05	4.137673266252342e-05	7.319884429519303e-06	1.433287413852500e-05	1.427197268846705e-06
1064                   	1.539525900575481e-05	4.120352374012539e-05	7.389671613134209e-06	1.441005025230810e-05	1.420949501597967e-06
1065                   	1.532665651671809e-05	4.103088365658296e-05	7.336270216255998e-06	1.411679598139392e-05	1.413406724914923e-06
1066                   	1.525847806277180e-05	4.085882931813223e-05	7.542700792588432e-06	1.433442467588002e-05	1.407000125054479e-06
1067                   	1.519048651512592e-05	4.068735483990467e-05	7.434127504624643e-06	1.412377009196413e-05	1.400411097771442e-06
1068                   	1.512289641439834e-05	4.051636866893292e-05	7.276340324088181e-06	1.429728664024118e-05	1.394194688469779e-06
1069                   	1.505548795332047e-05	4.034605901268602e-05	7.062604319096491e-06	1.376474419860109e-05	1.387275136762132e-06
1070                   	1.498847502685145e-05	4.017626408048566e-05	7.399947414078172e-06	1.394666005520711e-05	1.381734994132076e-06
1071                   	1.492164550077101e-05	4.000701039770730e-05	7.094113171209053e-06	1.383651855896066e-05	1.375607809864345e-06
1072                   	1.485522533671252e-05	3.983823835673158e-05	7.053764110238014e-06	1.402543256382582e-05	1.369981312622391e-06
1073                   	1.478898204888378e-05	3.967015377715671e-05	6.892784387497688e-06	1.352319447391811e-05	1.363433696821239e-06
1074                   	1.472315027536909e-05	3.950267922931259e-05	7.092271021924618e-06	1.363307884207763e-05	1.357941880737939e-06
1075                   	1.465748330827421e-05	3.933574026901243e-05	6.992996948454927e-06	1.352638740503626e-05	1.352274678275402e-06
1076                   	1.459217759417177e-05	3.916921495139256e-05	7.144058810112551e-06	1.378971420527258e-05	1.346604750245465e-06
1077                   	1.452727625187265e-05	3.900333326077129e-05	6.956614823373355e-06	1.359851124189952e-05	1.340295130536931e-06
1078                   	1.446241201865964e-05	3.883815358398574e-05	7.075822916103391e-06	1.334010987463116e-05	1.334016116436276e-06
1079                   	1.439793254826043e-05	3.867357973116407e-05	7.175935074073141e-06	1.325845876615178e-05	1.327886256914274e-06
1080                   	1.433387995407740e-05	3.850942934793559e-05	7.096904867497417e-06	1.374339855228617e-05	1.322237626302695e-06
1081                   	1.426991866757535e-05	3.834583440255941e-05	6.900548438105334e-06	1.336013276594722e-05	1.315549922502800e-06
1082                   	1.420630345677886e-05	3.818290316630771e-05	7.031306500326072e-06	1.314910883550531e-05	1.309010888014187e-06
1083                   	1.414308351415350e-05	3.802071524992003e-05	6.874751761856871e-06	1.312432841107372e-05	1.303173504044766e-06
1084                   	1.407993032117301e-05	3.785895917683014e-05	6.857153985611974e-06	1.316464311400416e-05	1.298037501215330e-06
1085                   	1.401711707907888e-05	3.769769873409885e-05	6.707382462349762e-06	1.302364697887209e-05	1.291794545613308e-06
1086                   	1.395473195761497e-05	3.753707546152946e-05	6.862757881527513e-06	1.323416118332665e-05	1.286697446509101e-06
1087                   	1.389240480960922e-05	3.737713794534000e-05	6.570672795078601e-06	1.276853445874350e-05	1.280730682881853e-06
1088                   	1.383045352307723e-05	3.721774529330279e-05	6.839290176985657e-06	1.283328102321774e-05	1.275670346432133e-06
1089                   	1.376889371485755e-05	3.705892341994187e-05	6.645788994853142e-06	1.279060011212938e-05	1.269961619712365e-06
1090                   	1.370741296065499e-05	3.690062157726455e-05	6.860318475680054e-06	1.286665084433355e-05	1.264857369630327e-06
1091                   	1.364628532023094e-05	3.674294195846944e-05	6.737027517421825e-06	1.276899197771131e-05	1.258759678112518e-06
1092                   	1.358557360914516e-05	3.658587739405825e-05	6.727563541021678e-06	1.295176276581353e-05	1.253456423668603e-06
1093                   	1.352490582143148e-05	3.642945282342094e-05	6.469040153306112e-06	1.255997074255614e-05	1.246764464512960e-06
1094                   	1.346459265060856e-05	3.627354254206511e-05	6.822519779441401e-06	1.254092039906328e-05	1.241266391392004e-06
1095                   	1.340465223089295e-05	3.611822750251301e-05	6.616286751599793e-06	1.272018258491484e-05	1.235864603949345e-06
1096                   	1.334477346587408e-05	3.596341796429462e-05	6.560099509400682e-06	1.268898468316255e-05	1.230248967425116e-06
1097                   	1.328524275127861e-05	3.580929402951744e-05	6.401677555867349e-06	1.224873776983443e-05	1.223521125802487e-06
1098                   	1.322611320685452e-05	3.565583626486488e-05	6.556893430652025e-06	1.242405483651299e-05	1.218865327466262e-06
1099                   	1.316700184499520e-05	3.550289308199778e-05	6.449866111726396e-06	1.218653183855731e-05	1.213881604755989e-06
1100                   	1.310824322524038e-05	3.535035166949189e-05	6.638515059810318e-06	1.240971473684494e-05	1.209142254853259e-06
1101                   	1.304988078805954e-05	3.519848110613675e-05	6.341775896154408e-06	1.221636739775294e-05	1.203277703748219e-06
1102                   	1.299159683559367e-05	3.504732201432166e-05	6.630659025442763e-06	1.196124478863759e-05	1.198090030390208e-06
1103                   	1.293364347638305e-05	3.489672912739236e-05	6.477969339046513e-06	1.198652893506952e-05	1.192857180300341e-06
1104                   	1.287608792456492e-05	3.474653753376104e-05	6.572154903804068e-06	1.243236770523376e-05	1.188865286018453e-06
1105                   	1.281856895830954e-05	3.459696936766257e-05	6.146067086611388e-06	1.199926499531552e-05	1.182300518698182e-06
1106                   	1.276141142284844e-05	3.444806092685919e-05	6.611856043125008e-06	1.196293098349980e-05	1.176905245549739e-06
1107                   	1.270462883660045e-05	3.429967281785149e-05	6.329145176332994e-06	1.202260776292245e-05	1.171232114324776e-06
1108                   	1.264787394721823e-05	3.415169893583401e-05	6.277478083147369e-06	1.208108202141144e-05	1.166118838143129e-06
1109                   	1.259143353124017e-05	3.400430099698768e-05	6.245105301008338e-06	1.182502832637488e-05	1.160312017936950e-06
1110                   	1.253538260930996e-05	3.385760512874014e-05	6.167212068899209e-06	1.189487169892104e-05	1.155001218431526e-06
1111                   	1.247934062368182e-05	3.371154744433891e-05	6.201156204038327e-06	1.162668861761731e-05	1.150200173723674e-06
1112                   	1.242364802127607e-05	3.356595142557369e-05	6.281487243687911e-06	1.172342868137636e-05	1.145354853408768e-06
1113                   	1.236832724571319e-05	3.342092347208628e-05	6.050924386661203e-06	1.161266880595634e-05	1.140030427718934e-06
1114                   	1.231304463387457e-05	3.327648889266081e-05	6.329642215927962e-06	1.144415344825584e-05	1.135679885604653e-06
1115                   	1.225807776386962e-05	3.313263862202405e-05	6.179360030010300e-06	1.139812663692428e-05	1.130543664423878e-06
1116                   	1.220351918456316e-05	3.298930523678065e-05	6.179641336573873e-06	1.172977939536901e-05	1.126338083605585e-06
1117                   	1.214898716809367e-05	3.284656626119151e-05	5.929657390749663e-06	1.137555088992680e-05	1.120732686062445e-06
1118                   	1.209480650528913e-05	3.270438407966871e-05	6.323481794140918e-06	1.139761444508063e-05	1.115895108108868e-06
1119                   	1.204098317994362e-05	3.256279750370089e-05	6.106364245065482e-06	1.148253520603617e-05	1.111340080293859e-06
1120                   	1.198717542891836e-05	3.242165330172064e-05	5.977420692972140e-06	1.149188336352289e-05	1.106035690211278e-06
1121                   	1.193369714061729e-05	3.228111544436350e-05	5.976618203085813e-06	1.123518596755103e-05	1.100028483620542e-06
1122                   	1.188061728274687e-05	3.214122206229473e-05	6.091907967139261e-06	1.131524233383076e-05	1.095057329757156e-06
1123                   	1.182751486662896e-05	3.200185122553421e-05	5.950522676862744e-06	1.113617394981240e-05	1.090042738513671e-06
1124                   	1.177473586809047e-05	3.186286588776676e-05	6.134042570779695e-06	1.119864542190680e-05	1.085423123739432e-06
1125                   	1.172230700947868e-05	3.172448950655267e-05	5.820628321659946e-06	1.105201929840913e-05	1.080200135184954e-06
1126                   	1.166990955368114e-05	3.158675311835408e-05	6.214547226616088e-06	1.091517645361416e-05	1.075744818988014e-06
1127                   	1.161782529421949e-05	3.144955218391592e-05	5.998198088572396e-06	1.088260273567165e-05	1.070818780638803e-06
1128                   	1.156612533083967e-05	3.131274596427822e-05	5.992062594113587e-06	1.121213517139735e-05	1.067039786883904e-06
1129                   	1.151442050442835e-05	3.117651053577193e-05	5.569947224286334e-06	1.065988072756991e-05	1.061477478094863e-06
1130                   	1.146305245408002e-05	3.104087788219681e-05	6.043912016516832e-06	1.068898459947367e-05	1.057414349569879e-06
1131                   	1.141204722570845e-05	3.090583027533576e-05	5.757768414642333e-06	1.085010199326969e-05	1.053145581595243e-06
1132                   	1.136104971167003e-05	3.077113009999079e-05	5.812199639205683e-06	1.103063590286823e-05	1.049631055732823e-06
1133                   	1.131037993577307e-05	3.063700944988273e-05	5.725311480047732e-06	1.075336260329110e-05	1.043513046707665e-06
1134                   	1.126008916802539e-05	3.050354999660021e-05	5.670025808846305e-06	1.078996927474834e-05	1.038745942906367e-06
1135                   	1.120976349585528e-05	3.037063678586749e-05	5.733618106486168e-06	1.060127287849122e-05	1.033941338613265e-06
1136                   	1.115976072716064e-05	3.023808931926659e-05	5.887639777301155e-06	1.082671007906715e-05	1.029405341134320e-06
1137                   	1.111011347048978e-05	3.010606111988477e-05	5.606068922499055e-06	1.064626463140928e-05	1.023841228147009e-06
1138                   	1.106046522351409e-05	2.997462501499394e-05	5.889175604877394e-06	1.048247085489162e-05	1.019530848767561e-06
1139                   	1.101110249999650e-05	2.984376340601705e-05	5.775274855160231e-06	1.035481803408232e-05	1.014976164148233e-06
1140                   	1.096211357532843e-05	2.971335446530556e-05	5.712186682420548e-06	1.066584581218668e-05	1.011010939518615e-06
1141                   	1.091310818000116e-05	2.958343845014066e-05	5.529784988565711e-06	1.031202264521173e-05	1.006315163181751e-06
1142                   	1.086443285160704e-05	2.945401687920363e-05	5.872334985672485e-06	1.024194912519085e-05	1.002111880765856e-06
1143                   	1.081610661904878e-05	2.932518912931958e-05	5.632585671692450e-06	1.034916324438484e-05	9.984465295849814e-07
1144                   	1.076776860492514e-05	2.919680078691790e-05	5.498358757562809e-06	1.025259835545362e-05	9.945282559924228e-07
1145                   	1.071973643987574e-05	2.906896166196241e-05	5.463143486817407e-06	1.005226972390680e-05	9.896060041700317e-07
1146                   	1.067209817197648e-05	2.894168728713005e-05	5.732756314992097e-06	1.037496813197289e-05	9.861522130872071e-07
1147                   	1.062443685517469e-05	2.881493338776671e-05	5.501192271425177e-06	1.015895249621791e-05	9.811212891504212e-07
1148                   	1.057708024647389e-05	2.868857054975772e-05	5.733544720501044e-06	1.028302949776941e-05	9.768626095972094e-07
1149                   	1.053005915727613e-05	2.856279782433773e-05	5.455170085187718e-06	1.005911335379344e-05	9.715495512370030e-07
1150                   	1.048301937640843e-05	2.843760674726170e-05	5.782807031673171e-06	9.897510842890543e-06	9.666374804880629e-07
1151                   	1.043625469853230e-05	2.831288097000690e-05	5.595665959664494e-06	9.957427759720240e-06	9.621947196615546e-07
1152                   	1.038985604168357e-05	2.818852544432693e-05	5.555451592569393e-06	1.022222442872300e-05	9.584488630803679e-07
1153                   	1.034341599626143e-05	2.806475174135852e-05	5.116020294806142e-06	9.669225021703355e-06	9.531270727486526e-07
1154                   	1.029728671821965e-05	2.794157680168120e-05	5.585238618807390e-06	9.703531168430629e-06	9.496134144340962e-07
1155                   	1.025150454325050e-05	2.781894103733237e-05	5.309513060387021e-06	9.785880002144859e-06	9.459647042515802e-07
1156                   	1.020569898064695e-05	2.769660341283276e-05	5.263133752724700e-06	9.914597861694901e-06	9.425615853969123e-07
1157                   	1.016018952413906e-05	2.757476249584639e-05	5.097140125476767e-06	9.682293895671862e-06	9.379158685678322e-07
1158                   	1.011506340580235e-05	2.745356687492857e-05	5.242771631857057e-06	9.914951228561524e-06	9.347172047901454e-07
1159                   	1.006989997256236e-05	2.733294045592700e-05	5.289088286903964e-06	9.667455421652764e-06	9.303384327388806e-07
1160                   	1.002503445356164e-05	2.721264200344209e-05	5.381993594001344e-06	9.762992080993818e-06	9.262647927934815e-07
1161                   	9.980510213965645e-06	2.709281666206984e-05	5.318941496367587e-06	9.665545678940735e-06	9.214602608831662e-07
1162                   	9.935959049651871e-06	2.697353329917601e-05	5.573590208386258e-06	9.493104656430890e-06	9.168091012044170e-07
1163                   	9.891668993405319e-06	2.685477284933612e-05	5.458764865432785e-06	9.499115863983284e-06	9.121896817694970e-07
1164                   	9.847725945523823e-06	2.673644506062630e-05	5.512133774703104e-06	9.838793671436823e-06	9.090109065611058e-07
1165                   	9.803724847434617e-06	2.661865128989070e-05	5.017783637115819e-06	9.309029995677957e-06	9.035095035422203e-07
1166                   	9.760031244688223e-06	2.650137669117477e-05	5.444770072526262e-06	9.280167641009867e-06	9.001147183611665e-07
1167                   	9.716682194626672e-06	2.638463709952082e-05	5.223937355445979e-06	9.344767913227792e-06	8.966768884028110e-07
1168                   	9.673288546737707e-06	2.626823046029099e-05	5.127982638457091e-06	9.399983263203360e-06	8.935439902040742e-07
1169                   	9.630171662414192e-06	2.615231390933821e-05	4.996621558088390e-06	9.070775883744054e-06	8.891621808850627e-07
