x_over_T,y_over_T,z_over_T,Cp,U,V,W,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
0.1838570381101673,0.0426614370491379,0.327944537877099,-0.42590980896079816,0.0,0.0,0.0,0.00031427640351466835,19554440.0,-155.24412536621094,0.0,0.00020951760234311223,0.00020951760234311223,0.00020951760234311223,0.0,0.0,0.0
0.1838570381101673,0.0485058373380791,-0.327944537877099,-0.444724293566208,0.0,0.0,0.0,0.0002952290524262935,19489016.0,-162.1020050048828,0.0,0.00019681936828419566,0.00019681936828419566,0.00019681936828419566,0.0,0.0,0.0
0.1838570381101673,0.0426614370491379,-0.327944537877099,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.1838570381101673,0.0408472990931037,-0.327944537877099,-0.4436830538944616,0.0,0.0,0.0,0.0004006284580100328,19489016.0,-161.72247314453125,0.0,0.00026708563867335516,0.00026708563867335516,0.00026708563867335516,0.0,0.0,0.0
0.1838570381101673,0.0505937571255093,-0.327944537877099,-0.44592130265935787,0.0,0.0,0.0,0.0002495094668120146,19489016.0,-162.53831481933594,0.0,0.00016633964454134304,0.00016633964454134304,0.00016633964454134304,0.0,0.0,0.0
0.1838570381101673,0.0549927819774515,-0.327944537877099,-0.44852651588220166,0.0,0.0,0.0,0.00016225439321715385,19489014.0,-163.4879150390625,0.0,0.00010816959547810256,0.00010816959547810256,0.00010816959547810256,0.0,0.0,0.0
0.1838570381101673,0.0426614370491379,0.327944537877099,-0.42590980896079816,0.0,0.0,0.0,0.00031427640351466835,19554440.0,-155.24412536621094,0.0,0.00020951760234311223,0.00020951760234311223,0.00020951760234311223,0.0,0.0,0.0
0.1838570381101673,0.0485058373380791,-0.327944537877099,-0.444724293566208,0.0,0.0,0.0,0.0002952290524262935,19489016.0,-162.1020050048828,0.0,0.00019681936828419566,0.00019681936828419566,0.00019681936828419566,0.0,0.0,0.0
0.1838570381101673,0.0597018564096589,-0.327944537877099,-0.4517625931686171,0.0,0.0,0.0,0.00013036155723966658,19489014.0,-164.66746520996094,0.0,8.690770482644439e-05,8.690770482644439e-05,8.690770482644439e-05,0.0,0.0,0.0
0.1838570381101673,0.0573069727662266,0.327944537877099,-0.4333132310822831,0.0,0.0,0.0,0.00013267359463497996,19554440.0,-157.9426727294922,0.0,8.844906308998664e-05,8.844906308998664e-05,8.844906308998664e-05,0.0,0.0,0.0
0.1838570381101673,0.0464892690618041,-0.327944537877099,-0.4435945571041238,0.0,0.0,0.0,0.0003195245226379484,19489016.0,-161.69021606445312,0.0,0.00021301634842529893,0.00021301634842529893,0.00021301634842529893,0.0,0.0,0.0
0.1838570381101673,0.0426614370491379,-0.327944537877099,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.1851922332001357,0.0426614370491379,-0.3289661817458536,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.1851922332001357,0.0527560720697421,-0.3289661817458536,-0.4471852494855967,0.0,0.0,0.0,0.00020154635421931744,19489014.0,-162.9990234375,0.0,0.00013436423614621162,0.00013436423614621162,0.00013436423614621162,0.0,0.0,0.0
0.1851922332001357,0.0527560720697421,0.3289661817458536,-0.45438785840781465,0.0,0.0,0.0,0.00020718094310723245,19621272.0,-165.62437438964844,0.0,0.00013812062873815495,0.00013812062873815495,0.00013812062873815495,0.0,0.0,0.0
0.1851922332001357,0.0445411355740982,-0.3289661817458536,-0.4433708452557013,0.0,0.0,0.0,0.00031672330806031823,19489016.0,-161.60867309570312,0.0,0.00021114887204021215,0.00021114887204021215,0.00021114887204021215,0.0,0.0,0.0
0.1851922332001357,0.0549927819774515,0.3289661817458536,-0.4557699404953275,0.0,0.0,0.0,0.00016858447634149343,19621272.0,-166.12814331054688,0.0,0.00011238965089432895,0.00011238965089432895,0.00011238965089432895,0.0,0.0,0.0
0.1851922332001357,0.0464892690618041,-0.3289661817458536,-0.4435945571041238,0.0,0.0,0.0,0.0003195245226379484,19489016.0,-161.69021606445312,0.0,0.00021301634842529893,0.00021301634842529893,0.00021301634842529893,0.0,0.0,0.0
0.1851922332001357,0.0485058373380791,-0.3289661817458536,-0.444724293566208,0.0,0.0,0.0,0.0002952290524262935,19489016.0,-162.1020050048828,0.0,0.00019681936828419566,0.00019681936828419566,0.00019681936828419566,0.0,0.0,0.0
0.1851922332001357,0.0597018564096589,-0.3289661817458536,-0.4517625931686171,0.0,0.0,0.0,0.00013036155723966658,19489014.0,-164.66746520996094,0.0,8.690770482644439e-05,8.690770482644439e-05,8.690770482644439e-05,0.0,0.0,0.0
0.1851922332001357,0.0505937571255093,-0.3289661817458536,-0.44592130265935787,0.0,0.0,0.0,0.0002495094668120146,19489016.0,-162.53831481933594,0.0,0.00016633964454134304,0.00016633964454134304,0.00016633964454134304,0.0,0.0,0.0
0.1851922332001357,0.0597018564096589,0.3289661817458536,-0.45907936043863595,0.0,0.0,0.0,0.0001404593203915283,19621272.0,-167.3344268798828,0.0,9.363954692768553e-05,9.363954692768553e-05,9.363954692768553e-05,0.0,0.0,0.0
0.1851922332001357,0.0485058373380791,-0.3289661817458536,-0.444724293566208,0.0,0.0,0.0,0.0002952290524262935,19489016.0,-162.1020050048828,0.0,0.00019681936828419566,0.00019681936828419566,0.00019681936828419566,0.0,0.0,0.0
0.1851922332001357,0.0408472990931037,0.3289661817458536,-0.45082341365526407,0.0,0.0,0.0,0.00040328214527107775,19621276.0,-164.32513427734375,0.0,0.0002688547635140518,0.0002688547635140518,0.0002688547635140518,0.0,0.0,0.0
0.1851922332001357,0.0573069727662266,0.3289661817458536,-0.4573218577192644,0.0,0.0,0.0,0.0001455875753890723,19621272.0,-166.69381713867188,0.0,9.705838359271486e-05,9.705838359271486e-05,9.705838359271486e-05,0.0,0.0,0.0
0.1851922332001357,0.0549927819774515,-0.3289661817458536,-0.44852651588220166,0.0,0.0,0.0,0.00016225439321715385,19489014.0,-163.4879150390625,0.0,0.00010816959547810256,0.00010816959547810256,0.00010816959547810256,0.0,0.0,0.0
0.1851922332001357,0.0426614370491379,0.3289661817458536,-0.4503014332963606,0.0,0.0,0.0,0.00033019561669789255,19621274.0,-164.13487243652344,0.0,0.00022013041113192836,0.00022013041113192836,0.00022013041113192836,0.0,0.0,0.0
0.1851922332001357,0.0426614370491379,0.3289661817458536,-0.4503014332963606,0.0,0.0,0.0,0.00033019561669789255,19621274.0,-164.13487243652344,0.0,0.00022013041113192836,0.00022013041113192836,0.00022013041113192836,0.0,0.0,0.0
0.1851922332001357,0.0549927819774515,0.3289661817458536,-0.4557699404953275,0.0,0.0,0.0,0.00016858447634149343,19621272.0,-166.12814331054688,0.0,0.00011238965089432895,0.00011238965089432895,0.00011238965089432895,0.0,0.0,0.0
0.1851922332001357,0.0573069727662266,-0.3289661817458536,-0.45003891514489025,0.0,0.0,0.0,0.00013781939924228936,19489014.0,-164.0391845703125,0.0,9.187959949485958e-05,9.187959949485958e-05,9.187959949485958e-05,0.0,0.0,0.0
0.1851922332001357,0.0464892690618041,0.3289661817458536,-0.45073416334447874,0.0,0.0,0.0,0.0003243623941671103,19621274.0,-164.2926025390625,0.0,0.00021624159611140686,0.00021624159611140686,0.00021624159611140686,0.0,0.0,0.0
0.1851922332001357,0.0549927819774515,-0.3289661817458536,-0.44852651588220166,0.0,0.0,0.0,0.00016225439321715385,19489014.0,-163.4879150390625,0.0,0.00010816959547810256,0.00010816959547810256,0.00010816959547810256,0.0,0.0,0.0
0.1851922332001357,0.0445411355740982,0.3289661817458536,-0.45049902310260204,0.0,0.0,0.0,0.0003202623047400266,19621274.0,-164.20689392089844,0.0,0.00021350820316001773,0.00021350820316001773,0.00021350820316001773,0.0,0.0,0.0
0.1851922332001357,0.0485058373380791,0.3289661817458536,-0.45186071827578445,0.0,0.0,0.0,0.0003009838692378253,19621274.0,-164.70323181152344,0.0,0.00020065591282521683,0.00020065591282521683,0.00020065591282521683,0.0,0.0,0.0
0.1851922332001357,0.0408472990931037,-0.3289661817458536,-0.4436830538944616,0.0,0.0,0.0,0.0004006284580100328,19489016.0,-161.72247314453125,0.0,0.00026708563867335516,0.00026708563867335516,0.00026708563867335516,0.0,0.0,0.0
0.1851922332001357,0.0505937571255093,0.3289661817458536,-0.45308648673268176,0.0,0.0,0.0,0.00025549548445269465,19621274.0,-165.1500244140625,0.0,0.0001703303229684631,0.0001703303229684631,0.0001703303229684631,0.0,0.0,0.0
0.1851922332001357,0.0426614370491379,-0.3289661817458536,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.1851922332001357,0.0485058373380791,0.3289661817458536,-0.45186071827578445,0.0,0.0,0.0,0.0003009838692378253,19621274.0,-164.70323181152344,0.0,0.00020065591282521683,0.00020065591282521683,0.00020065591282521683,0.0,0.0,0.0
0.1865316950135927,0.0573069727662266,-0.3299854989423125,-0.45003891514489025,0.0,0.0,0.0,0.00013781939924228936,19489014.0,-164.0391845703125,0.0,9.187959949485958e-05,9.187959949485958e-05,9.187959949485958e-05,0.0,0.0,0.0
0.1865316950135927,0.0527560720697421,-0.3299854989423125,-0.4471852494855967,0.0,0.0,0.0,0.00020154635421931744,19489014.0,-162.9990234375,0.0,0.00013436423614621162,0.00013436423614621162,0.00013436423614621162,0.0,0.0,0.0
0.1865316950135927,0.0597018564096589,0.3299854989423125,-0.45907936043863595,0.0,0.0,0.0,0.0001404593203915283,19621272.0,-167.3344268798828,0.0,9.363954692768553e-05,9.363954692768553e-05,9.363954692768553e-05,0.0,0.0,0.0
0.1865316950135927,0.0549927819774515,-0.3299854989423125,-0.44852651588220166,0.0,0.0,0.0,0.00016225439321715385,19489014.0,-163.4879150390625,0.0,0.00010816959547810256,0.00010816959547810256,0.00010816959547810256,0.0,0.0,0.0
0.1865316950135927,0.0549927819774515,-0.3299854989423125,-0.44852651588220166,0.0,0.0,0.0,0.00016225439321715385,19489014.0,-163.4879150390625,0.0,0.00010816959547810256,0.00010816959547810256,0.00010816959547810256,0.0,0.0,0.0
0.1865316950135927,0.0505937571255093,-0.3299854989423125,-0.44592130265935787,0.0,0.0,0.0,0.0002495094668120146,19489016.0,-162.53831481933594,0.0,0.00016633964454134304,0.00016633964454134304,0.00016633964454134304,0.0,0.0,0.0
0.1865316950135927,0.0445411355740982,0.3299854989423125,-0.45049902310260204,0.0,0.0,0.0,0.0003202623047400266,19621274.0,-164.20689392089844,0.0,0.00021350820316001773,0.00021350820316001773,0.00021350820316001773,0.0,0.0,0.0
0.1865316950135927,0.0445411355740982,-0.3299854989423125,-0.4433708452557013,0.0,0.0,0.0,0.00031672330806031823,19489016.0,-161.60867309570312,0.0,0.00021114887204021215,0.00021114887204021215,0.00021114887204021215,0.0,0.0,0.0
0.1865316950135927,0.0485058373380791,-0.3299854989423125,-0.444724293566208,0.0,0.0,0.0,0.0002952290524262935,19489016.0,-162.1020050048828,0.0,0.00019681936828419566,0.00019681936828419566,0.00019681936828419566,0.0,0.0,0.0
0.1865316950135927,0.0426614370491379,0.3299854989423125,-0.4503014332963606,0.0,0.0,0.0,0.00033019561669789255,19621274.0,-164.13487243652344,0.0,0.00022013041113192836,0.00022013041113192836,0.00022013041113192836,0.0,0.0,0.0
0.1865316950135927,0.0464892690618041,0.3299854989423125,-0.45073416334447874,0.0,0.0,0.0,0.0003243623941671103,19621274.0,-164.2926025390625,0.0,0.00021624159611140686,0.00021624159611140686,0.00021624159611140686,0.0,0.0,0.0
0.1865316950135927,0.0485058373380791,0.3299854989423125,-0.45186071827578445,0.0,0.0,0.0,0.0003009838692378253,19621274.0,-164.70323181152344,0.0,0.00020065591282521683,0.00020065591282521683,0.00020065591282521683,0.0,0.0,0.0
0.1865316950135927,0.0426614370491379,0.3299854989423125,-0.4503014332963606,0.0,0.0,0.0,0.00033019561669789255,19621274.0,-164.13487243652344,0.0,0.00022013041113192836,0.00022013041113192836,0.00022013041113192836,0.0,0.0,0.0
0.1865316950135927,0.0408472990931037,0.3299854989423125,-0.45082341365526407,0.0,0.0,0.0,0.00040328214527107775,19621276.0,-164.32513427734375,0.0,0.0002688547635140518,0.0002688547635140518,0.0002688547635140518,0.0,0.0,0.0
0.1865316950135927,0.0573069727662266,0.3299854989423125,-0.4573218577192644,0.0,0.0,0.0,0.0001455875753890723,19621272.0,-166.69381713867188,0.0,9.705838359271486e-05,9.705838359271486e-05,9.705838359271486e-05,0.0,0.0,0.0
0.1865316950135927,0.0408472990931037,-0.3299854989423125,-0.4436830538944616,0.0,0.0,0.0,0.0004006284580100328,19489016.0,-161.72247314453125,0.0,0.00026708563867335516,0.00026708563867335516,0.00026708563867335516,0.0,0.0,0.0
0.1865316950135927,0.0597018564096589,-0.3299854989423125,-0.4517625931686171,0.0,0.0,0.0,0.00013036155723966658,19489014.0,-164.66746520996094,0.0,8.690770482644439e-05,8.690770482644439e-05,8.690770482644439e-05,0.0,0.0,0.0
0.1865316950135927,0.0485058373380791,0.3299854989423125,-0.45186071827578445,0.0,0.0,0.0,0.0003009838692378253,19621274.0,-164.70323181152344,0.0,0.00020065591282521683,0.00020065591282521683,0.00020065591282521683,0.0,0.0,0.0
0.1865316950135927,0.0426614370491379,-0.3299854989423125,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.1865316950135927,0.0505937571255093,0.3299854989423125,-0.45308648673268176,0.0,0.0,0.0,0.00025549548445269465,19621274.0,-165.1500244140625,0.0,0.0001703303229684631,0.0001703303229684631,0.0001703303229684631,0.0,0.0,0.0
0.1865316950135927,0.0549927819774515,0.3299854989423125,-0.4557699404953275,0.0,0.0,0.0,0.00016858447634149343,19621272.0,-166.12814331054688,0.0,0.00011238965089432895,0.00011238965089432895,0.00011238965089432895,0.0,0.0,0.0
0.1865316950135927,0.0426614370491379,-0.3299854989423125,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.1865316950135927,0.0527560720697421,0.3299854989423125,-0.45438785840781465,0.0,0.0,0.0,0.00020718094310723245,19621272.0,-165.62437438964844,0.0,0.00013812062873815495,0.00013812062873815495,0.00013812062873815495,0.0,0.0,0.0
0.1865316950135927,0.0549927819774515,0.3299854989423125,-0.4557699404953275,0.0,0.0,0.0,0.00016858447634149343,19621272.0,-166.12814331054688,0.0,0.00011238965089432895,0.00011238965089432895,0.00011238965089432895,0.0,0.0,0.0
0.1865316950135927,0.0464892690618041,-0.3299854989423125,-0.4435945571041238,0.0,0.0,0.0,0.0003195245226379484,19489016.0,-161.69021606445312,0.0,0.00021301634842529893,0.00021301634842529893,0.00021301634842529893,0.0,0.0,0.0
0.1865316950135927,0.0485058373380791,-0.3299854989423125,-0.444724293566208,0.0,0.0,0.0,0.0002952290524262935,19489016.0,-162.1020050048828,0.0,0.00019681936828419566,0.00019681936828419566,0.00019681936828419566,0.0,0.0,0.0
0.187875423430781,0.0573069727662266,0.3310024893753416,-0.4573218577192644,0.0,0.0,0.0,0.0001455875753890723,19621272.0,-166.69381713867188,0.0,9.705838359271486e-05,9.705838359271486e-05,9.705838359271486e-05,0.0,0.0,0.0
0.187875423430781,0.0597018564096589,0.3310024893753416,-0.45907936043863595,0.0,0.0,0.0,0.0001404593203915283,19621272.0,-167.3344268798828,0.0,9.363954692768553e-05,9.363954692768553e-05,9.363954692768553e-05,0.0,0.0,0.0
0.187875423430781,0.0549927819774515,0.3310024893753416,-0.4557699404953275,0.0,0.0,0.0,0.00016858447634149343,19621272.0,-166.12814331054688,0.0,0.00011238965089432895,0.00011238965089432895,0.00011238965089432895,0.0,0.0,0.0
0.187875423430781,0.0426614370491379,-0.3310024893753416,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.187875423430781,0.0505937571255093,0.3310024893753416,-0.45308648673268176,0.0,0.0,0.0,0.00025549548445269465,19621274.0,-165.1500244140625,0.0,0.0001703303229684631,0.0001703303229684631,0.0001703303229684631,0.0,0.0,0.0
0.187875423430781,0.0597018564096589,-0.3310024893753416,-0.4517625931686171,0.0,0.0,0.0,0.00013036155723966658,19489014.0,-164.66746520996094,0.0,8.690770482644439e-05,8.690770482644439e-05,8.690770482644439e-05,0.0,0.0,0.0
0.187875423430781,0.0573069727662266,-0.3310024893753416,-0.45003891514489025,0.0,0.0,0.0,0.00013781939924228936,19489014.0,-164.0391845703125,0.0,9.187959949485958e-05,9.187959949485958e-05,9.187959949485958e-05,0.0,0.0,0.0
0.187875423430781,0.0549927819774515,-0.3310024893753416,-0.44852651588220166,0.0,0.0,0.0,0.00016225439321715385,19489014.0,-163.4879150390625,0.0,0.00010816959547810256,0.00010816959547810256,0.00010816959547810256,0.0,0.0,0.0
0.187875423430781,0.0527560720697421,0.3310024893753416,-0.45438785840781465,0.0,0.0,0.0,0.00020718094310723245,19621272.0,-165.62437438964844,0.0,0.00013812062873815495,0.00013812062873815495,0.00013812062873815495,0.0,0.0,0.0
0.187875423430781,0.0527560720697421,-0.3310024893753416,-0.4471852494855967,0.0,0.0,0.0,0.00020154635421931744,19489014.0,-162.9990234375,0.0,0.00013436423614621162,0.00013436423614621162,0.00013436423614621162,0.0,0.0,0.0
0.187875423430781,0.0505937571255093,-0.3310024893753416,-0.44592130265935787,0.0,0.0,0.0,0.0002495094668120146,19489016.0,-162.53831481933594,0.0,0.00016633964454134304,0.00016633964454134304,0.00016633964454134304,0.0,0.0,0.0
0.187875423430781,0.0485058373380791,-0.3310024893753416,-0.444724293566208,0.0,0.0,0.0,0.0002952290524262935,19489016.0,-162.1020050048828,0.0,0.00019681936828419566,0.00019681936828419566,0.00019681936828419566,0.0,0.0,0.0
0.187875423430781,0.0485058373380791,-0.3310024893753416,-0.444724293566208,0.0,0.0,0.0,0.0002952290524262935,19489016.0,-162.1020050048828,0.0,0.00019681936828419566,0.00019681936828419566,0.00019681936828419566,0.0,0.0,0.0
0.187875423430781,0.0464892690618041,-0.3310024893753416,-0.4435945571041238,0.0,0.0,0.0,0.0003195245226379484,19489016.0,-161.69021606445312,0.0,0.00021301634842529893,0.00021301634842529893,0.00021301634842529893,0.0,0.0,0.0
0.187875423430781,0.0549927819774515,-0.3310024893753416,-0.44852651588220166,0.0,0.0,0.0,0.00016225439321715385,19489014.0,-163.4879150390625,0.0,0.00010816959547810256,0.00010816959547810256,0.00010816959547810256,0.0,0.0,0.0
0.187875423430781,0.0426614370491379,-0.3310024893753416,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.187875423430781,0.0445411355740982,-0.3310024893753416,-0.4433708452557013,0.0,0.0,0.0,0.00031672330806031823,19489016.0,-161.60867309570312,0.0,0.00021114887204021215,0.00021114887204021215,0.00021114887204021215,0.0,0.0,0.0
0.187875423430781,0.0485058373380791,0.3310024893753416,-0.45186071827578445,0.0,0.0,0.0,0.0003009838692378253,19621274.0,-164.70323181152344,0.0,0.00020065591282521683,0.00020065591282521683,0.00020065591282521683,0.0,0.0,0.0
0.187875423430781,0.0464892690618041,0.3310024893753416,-0.45073416334447874,0.0,0.0,0.0,0.0003243623941671103,19621274.0,-164.2926025390625,0.0,0.00021624159611140686,0.00021624159611140686,0.00021624159611140686,0.0,0.0,0.0
0.187875423430781,0.0445411355740982,0.3310024893753416,-0.45049902310260204,0.0,0.0,0.0,0.0003202623047400266,19621274.0,-164.20689392089844,0.0,0.00021350820316001773,0.00021350820316001773,0.00021350820316001773,0.0,0.0,0.0
0.187875423430781,0.0485058373380791,0.3310024893753416,-0.45186071827578445,0.0,0.0,0.0,0.0003009838692378253,19621274.0,-164.70323181152344,0.0,0.00020065591282521683,0.00020065591282521683,0.00020065591282521683,0.0,0.0,0.0
0.187875423430781,0.0549927819774515,0.3310024893753416,-0.4557699404953275,0.0,0.0,0.0,0.00016858447634149343,19621272.0,-166.12814331054688,0.0,0.00011238965089432895,0.00011238965089432895,0.00011238965089432895,0.0,0.0,0.0
0.187875423430781,0.0426614370491379,0.3310024893753416,-0.4503014332963606,0.0,0.0,0.0,0.00033019561669789255,19621274.0,-164.13487243652344,0.0,0.00022013041113192836,0.00022013041113192836,0.00022013041113192836,0.0,0.0,0.0
0.187875423430781,0.0408472990931037,0.3310024893753416,-0.45082341365526407,0.0,0.0,0.0,0.00040328214527107775,19621276.0,-164.32513427734375,0.0,0.0002688547635140518,0.0002688547635140518,0.0002688547635140518,0.0,0.0,0.0
0.187875423430781,0.0408472990931037,-0.3310024893753416,-0.4436830538944616,0.0,0.0,0.0,0.0004006284580100328,19489016.0,-161.72247314453125,0.0,0.00026708563867335516,0.00026708563867335516,0.00026708563867335516,0.0,0.0,0.0
0.187875423430781,0.0426614370491379,0.3310024893753416,-0.4503014332963606,0.0,0.0,0.0,0.00033019561669789255,19621274.0,-164.13487243652344,0.0,0.00022013041113192836,0.00022013041113192836,0.00022013041113192836,0.0,0.0,0.0
0.187875423430781,0.0445411355740982,0.3310024893753417,-0.45049902310260204,0.0,0.0,0.0,0.0003202623047400266,19621274.0,-164.20689392089844,0.0,0.00021350820316001773,0.00021350820316001773,0.00021350820316001773,0.0,0.0,0.0
0.187875423430781,0.0464892690618041,0.3310024893753417,-0.45073416334447874,0.0,0.0,0.0,0.0003243623941671103,19621274.0,-164.2926025390625,0.0,0.00021624159611140686,0.00021624159611140686,0.00021624159611140686,0.0,0.0,0.0
0.187875423430781,0.0485058373380791,0.3310024893753417,-0.45186071827578445,0.0,0.0,0.0,0.0003009838692378253,19621274.0,-164.70323181152344,0.0,0.00020065591282521683,0.00020065591282521683,0.00020065591282521683,0.0,0.0,0.0
0.187875423430781,0.0426614370491379,0.3310024893753417,-0.4503014332963606,0.0,0.0,0.0,0.00033019561669789255,19621274.0,-164.13487243652344,0.0,0.00022013041113192836,0.00022013041113192836,0.00022013041113192836,0.0,0.0,0.0
0.187875423430781,0.0485058373380791,0.3310024893753417,-0.45186071827578445,0.0,0.0,0.0,0.0003009838692378253,19621274.0,-164.70323181152344,0.0,0.00020065591282521683,0.00020065591282521683,0.00020065591282521683,0.0,0.0,0.0
0.187875423430781,0.0597018564096589,0.3310024893753417,-0.45907936043863595,0.0,0.0,0.0,0.0001404593203915283,19621272.0,-167.3344268798828,0.0,9.363954692768553e-05,9.363954692768553e-05,9.363954692768553e-05,0.0,0.0,0.0
0.187875423430781,0.0549927819774515,0.3310024893753417,-0.4557699404953275,0.0,0.0,0.0,0.00016858447634149343,19621272.0,-166.12814331054688,0.0,0.00011238965089432895,0.00011238965089432895,0.00011238965089432895,0.0,0.0,0.0
0.187875423430781,0.0408472990931037,0.3310024893753417,-0.45082341365526407,0.0,0.0,0.0,0.00040328214527107775,19621276.0,-164.32513427734375,0.0,0.0002688547635140518,0.0002688547635140518,0.0002688547635140518,0.0,0.0,0.0
0.187875423430781,0.0549927819774515,0.3310024893753417,-0.4557699404953275,0.0,0.0,0.0,0.00016858447634149343,19621272.0,-166.12814331054688,0.0,0.00011238965089432895,0.00011238965089432895,0.00011238965089432895,0.0,0.0,0.0
0.187875423430781,0.0573069727662266,0.3310024893753417,-0.4573218577192644,0.0,0.0,0.0,0.0001455875753890723,19621272.0,-166.69381713867188,0.0,9.705838359271486e-05,9.705838359271486e-05,9.705838359271486e-05,0.0,0.0,0.0
0.187875423430781,0.0505937571255093,0.3310024893753417,-0.45308648673268176,0.0,0.0,0.0,0.00025549548445269465,19621274.0,-165.1500244140625,0.0,0.0001703303229684631,0.0001703303229684631,0.0001703303229684631,0.0,0.0,0.0
0.187875423430781,0.0527560720697421,0.3310024893753417,-0.45438785840781465,0.0,0.0,0.0,0.00020718094310723245,19621272.0,-165.62437438964844,0.0,0.00013812062873815495,0.00013812062873815495,0.00013812062873815495,0.0,0.0,0.0
0.187875423430781,0.0426614370491379,0.3310024893753417,-0.4503014332963606,0.0,0.0,0.0,0.00033019561669789255,19621274.0,-164.13487243652344,0.0,0.00022013041113192836,0.00022013041113192836,0.00022013041113192836,0.0,0.0,0.0
0.187875423430781,0.0464892690618041,-0.3310024893753417,-0.4435945571041238,0.0,0.0,0.0,0.0003195245226379484,19489016.0,-161.69021606445312,0.0,0.00021301634842529893,0.00021301634842529893,0.00021301634842529893,0.0,0.0,0.0
0.187875423430781,0.0527560720697421,-0.3310024893753417,-0.4471852494855967,0.0,0.0,0.0,0.00020154635421931744,19489014.0,-162.9990234375,0.0,0.00013436423614621162,0.00013436423614621162,0.00013436423614621162,0.0,0.0,0.0
0.187875423430781,0.0573069727662266,-0.3310024893753417,-0.45003891514489025,0.0,0.0,0.0,0.00013781939924228936,19489014.0,-164.0391845703125,0.0,9.187959949485958e-05,9.187959949485958e-05,9.187959949485958e-05,0.0,0.0,0.0
0.187875423430781,0.0445411355740982,-0.3310024893753417,-0.4433708452557013,0.0,0.0,0.0,0.00031672330806031823,19489016.0,-161.60867309570312,0.0,0.00021114887204021215,0.00021114887204021215,0.00021114887204021215,0.0,0.0,0.0
0.187875423430781,0.0426614370491379,-0.3310024893753417,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.187875423430781,0.0505937571255093,-0.3310024893753417,-0.44592130265935787,0.0,0.0,0.0,0.0002495094668120146,19489016.0,-162.53831481933594,0.0,0.00016633964454134304,0.00016633964454134304,0.00016633964454134304,0.0,0.0,0.0
0.187875423430781,0.0549927819774515,-0.3310024893753417,-0.44852651588220166,0.0,0.0,0.0,0.00016225439321715385,19489014.0,-163.4879150390625,0.0,0.00010816959547810256,0.00010816959547810256,0.00010816959547810256,0.0,0.0,0.0
0.187875423430781,0.0549927819774515,-0.3310024893753417,-0.44852651588220166,0.0,0.0,0.0,0.00016225439321715385,19489014.0,-163.4879150390625,0.0,0.00010816959547810256,0.00010816959547810256,0.00010816959547810256,0.0,0.0,0.0
0.187875423430781,0.0408472990931037,-0.3310024893753417,-0.4436830538944616,0.0,0.0,0.0,0.0004006284580100328,19489016.0,-161.72247314453125,0.0,0.00026708563867335516,0.00026708563867335516,0.00026708563867335516,0.0,0.0,0.0
0.187875423430781,0.0426614370491379,-0.3310024893753417,-0.44315759896905005,0.0,0.0,0.0,0.00032774294959381223,19489016.0,-161.53094482421875,0.0,0.00021849529972920814,0.00021849529972920814,0.00021849529972920814,0.0,0.0,0.0
0.187875423430781,0.0485058373380791,-0.3310024893753417,-0.444724293566208,0.0,0.0,0.0,0.0002952290524262935,19489016.0,-162.1020050048828,0.0,0.00019681936828419566,0.00019681936828419566,0.00019681936828419566,0.0,0.0,0.0
0.187875423430781,0.0597018564096589,-0.3310024893753417,-0.4517625931686171,0.0,0.0,0.0,0.00013036155723966658,19489014.0,-164.66746520996094,0.0,8.690770482644439e-05,8.690770482644439e-05,8.690770482644439e-05,0.0,0.0,0.0
