station_x_over_c	wall_normal_over_c	Ux_over_Uref_RANS_SST	Ux_over_Uref_LES	k_over_Uref2_RANS_SST	k_over_Uref2_LES	uv_over_Uref2_RANS_SST	uv_over_Uref2_LES
0.9	0.011611642857142857	-0.20789185071957397	-0.20293139042986966	0.00905495857147268	0.030614306753591034	-0.000796620487892377	-0.004903447180114347
0.9	0.012222714285714286	-0.20594356497379684	-0.19908593384851347	0.009470168303962165	0.03099895826757641	-0.0009133121482322567	-0.0051683655470580354
0.9	0.012878738095238096	-0.20378069631827878	-0.1948400272467456	0.009896721653088567	0.03142616506778865	-0.0010376414651683318	-0.005449445209380846
0.9	0.013582833333333334	-0.20139140370416458	-0.19017263657621825	0.010335202481472903	0.031899559852296186	-0.0011699929607705407	-0.005748821690652632
0.9	0.014338309523809524	-0.19876153563404206	-0.18512438872757458	0.010786278060682051	0.03244515852032892	-0.0013107696035260098	-0.0060679069338098485
0.9	0.015148690476190477	-0.19587549658015074	-0.17985603320269516	0.011250615662282887	0.03308576920342969	-0.0014603510559076508	-0.006407130566111693
0.9	0.016017714285714288	-0.19271538056617307	-0.17432525036265617	0.011728965966788149	0.03381331540836472	-0.0016191493690996415	-0.006782653473139052
0.9	0.016949285714285715	-0.18926154877937365	-0.16845077217834575	0.012221912836818857	0.03457973880046277	-0.001787557952194919	-0.007189148591279034
0.9	0.017947595238095238	-0.18549147434632077	-0.1619216459783798	0.012730206952887744	0.03538459127011649	-0.001965963490238385	-0.007622582956319779
0.9	0.01901702380952381	-0.1813806087510952	-0.1545917259999326	0.013254598995507549	0.036265119909945326	-0.0021547602309040068	-0.008124587327068356
0.9	0.020162142857142858	-0.17690093780494207	-0.1469222143535321	0.013795756236245151	0.03723998821631521	-0.002354324717197645	-0.008689540515035747
0.9	0.021387809523809524	-0.1720215592584101	-0.13886365813995674	0.014354512764559147	0.038263686147227055	-0.0025650243686494776	-0.009258892752119469
0.9	0.022699095238095237	-0.16670810518921236	-0.13013827303318615	0.01493161926096227	0.03936410029513553	-0.0027871837668066936	-0.009845670591536628
0.9	0.024101190476190477	-0.1609212979718782	-0.12080910871308863	0.015527909814913117	0.040543564159728034	-0.0030211202026340324	-0.010456357778127673
0.9	0.025599761904761906	-0.15461810550203148	-0.11086144112991313	0.01614446874270787	0.041851602818143416	-0.0032671407240539626	-0.011158041586013722
0.9	0.02720047619047619	-0.14774885313569452	-0.09990669546458415	0.01678229695169684	0.04330868897484965	-0.003525526243146091	-0.011990526278844019
0.9	0.028909285714285717	-0.14025809010749685	-0.08787324689883491	0.017442478758176203	0.04502376885304542	-0.0037965133334458977	-0.01286137617430959
0.9	0.03073214285714286	-0.13208256788818776	-0.07515544144050762	0.018126598932117297	0.047017490421706096	-0.004080358496095459	-0.013808363160631592
0.9	0.03267571428571429	-0.12314892973607923	-0.06066936951514898	0.018836325652437313	0.0491944698906029	-0.00437734282099391	-0.014802055756692691
0.9	0.034745952380952384	-0.11337313308490665	-0.04446809012315476	0.0195738275517286	0.05154638310098214	-0.004687832245298451	-0.01585735860164109
0.9	0.03694976190476191	-0.10265640625885386	-0.02636945077115474	0.02034194053415039	0.05409144143395247	-0.005012320577902224	-0.017015342346241323
0.9	0.039294047619047624	-0.09088149399364787	-0.007023733251808349	0.021144501411212227	0.05681706116756181	-0.005351531896318275	-0.01828785657792397
0.9	0.041785	-0.07790659250909651	0.014660869417899848	0.02198659812861155	0.05967704655194473	-0.005706711975159231	-0.0197506084750772
0.9	0.044429523809523815	-0.06355784055127775	0.039795093739444704	0.022875403855692297	0.062440642982455406	-0.006079680832889052	-0.021264921075578893
0.9	0.04723452380952381	-0.047616900731545356	0.06842176530219175	0.023820844257011767	0.06566214752679232	-0.00647325176904191	-0.022839382028591062
0.9	0.050206428571428575	-0.02980334235628096	0.10063480493181108	0.024836932035474383	0.0690251968007763	-0.00689146364417376	-0.02445533595520038
0.9	0.053351666666666665	-0.009750179552795698	0.13695941659358668	0.02594376874703233	0.07222959053070016	-0.0073400122312443404	-0.02586761931479151
0.9	0.05667642857142858	0.013034857624608192	0.17811264653878103	0.027169963660115478	0.07492154384172733	-0.00784015831482878	-0.027134566148276973
0.9	0.060186666666666666	0.03931314861731705	0.2243490394847409	0.028559306471300165	0.07771476199433207	-0.008483284490538414	-0.0285051185544935
0.9	0.06388785714285715	0.07096975952246429	0.27586424733791565	0.0301856140976722	0.07967434391540221	-0.008984509283135872	-0.029947995282037666
0.9	0.0677847619047619	0.11094340762104317	0.33183210627111326	0.03211544687802761	0.0814543685014932	-0.009586791270762776	-0.03104606353106124
0.9	0.07188190476190476	0.16145934367961357	0.39448568566090636	0.03425346838724877	0.08260165214103794	-0.010295358379237441	-0.03168229712390679
0.9	0.07618285714285715	0.22295279844511975	0.462985285099746	0.03635412268872481	0.08255802287464432	-0.011118646814523245	-0.03187261442973068
0.9	0.0806904761904762	0.2934471831769601	0.535533536559768	0.03810512668915706	0.08037955012459896	-0.012097663484813212	-0.031423827788753245
0.9	0.08540714285714286	0.37027537382202874	0.6116327835616635	0.03922097156686786	0.07559968599006336	-0.013321328140097382	-0.02985929331745887
0.9	0.09033309523809524	0.4551872463562616	0.6919345314956996	0.03926592898868622	0.06835792159529581	-0.013980554659624255	-0.0270764100028583
0.9	0.09546880952380953	0.5531213845704666	0.7685894204463773	0.037515592259820846	0.059482951670210164	-0.013842060812629889	-0.023489480497775897
0.9	0.10081238095238096	0.666255386229713	0.8383798310851361	0.032732089214768216	0.048710857507253257	-0.012544579433009634	-0.019462041790456536
0.9	0.10636166666666667	0.7925358401788758	0.8986382093017607	0.023775136154680663	0.03743405757449696	-0.009350159479335715	-0.015153479510920631
0.9	0.11211190476190476	0.9185939134544173	0.9464374115405477	0.012329760603815422	0.02745455155832985	-0.004623710328424633	-0.011261577074228495
0.9	0.11805809523809524	1.0082595338948896	0.982701197800863	0.004889507474345694	0.019560963897899093	-0.0018008852043725544	-0.008062768596756146
0.9	0.12419309523809524	1.0491977942660593	1.0123169007577502	0.002835261910345988	0.01358897859603133	-0.0009341534369510739	-0.005457457034104357
0.9	0.13050833333333334	1.067409905017424	1.036584109681892	0.00240309513916323	0.009555251595538987	-0.0005943684995434721	-0.003604576169806788
0.9	0.13699380952380955	1.0813390217560588	1.057593769834206	0.002208610500102215	0.006656211308025177	-0.0005278298587539601	-0.0022806948817757078
0.9	0.14363785714285715	1.0960825716110725	1.0759495703791933	0.001978593650104976	0.004646896483439386	-0.0005150573012040798	-0.0014817982558684671
0.9	0.15042357142857143	1.1114268380909331	1.0917435947188867	0.001665459785558567	0.0032938937608076955	-0.00044975429737129227	-0.0009280672739429031
0.9	0.15799333333333335	1.127383373438426	1.1064935550651813	0.0012592999236948571	0.0021941148405156922	-0.0003236185215058513	-0.0005301321927640189
0.9	0.16768452380952384	1.144012826928175	1.1195629171134829	0.0007447367912551559	0.0012444856218348408	-0.00015400729364969107	-0.00025354497575033624
0.9	0.18063071428571428	1.1567780552061693	1.1289369155558884	0.00023074167373675916	0.000561750198781709	-2.2866153368902398e-05	-5.945029175629147e-05
0.9	0.19785380952380952	1.1605498624756398	1.1318833522286764	1.2016059558437166e-05	0.00023431907478049812	2.3323785773022128e-07	-8.248450437864921e-07
0.9	0.22064238095238095	1.158401145317534	1.1317284673787447	2.4614814012650055e-06	0.00010201732664579652	3.4821215629227783e-07	6.902357726349597e-06
0.9	0.25057857142857143	1.1556026145027432	1.1311064661543877	1.232775878911479e-06	4.452210079025945e-05	1.512163271752215e-07	4.732755035797795e-06
0.9	0.2895357142857143	1.1529167180551108	1.1308030594267027	3.518898312401094e-07	1.9793254707630464e-05	3.874103835641438e-08	2.1488959637702415e-06
0.9	0.3396142857142857	1.1494654855229383	1.1290867353509588	4.980223043862681e-08	9.126114476450584e-06	5.507135368563202e-09	9.713284158456529e-07
0.9	0.40299285714285715	1.1452113721171722	1.127485353949943	4.099524666319496e-08	4.306030459445017e-06	4.78436501135736e-09	1.350248209641163e-07
0.9	0.48110238095238095	1.1405846988815733	1.1253373667662319	4.0542669722960334e-08	2.0103427653329298e-06	4.716374937391687e-09	-1.229564716277877e-07
0.9	0.5739214285714286	1.1363970108718242	1.123024226118405	3.996239368661454e-08	8.397812099705929e-07	4.687889165748419e-09	2.39127031256694e-07
0.9	0.6842214285714285	1.132561666267033	1.1211133471088945	3.9547267363070924e-08	4.371180956616844e-07	1.8101453496414676e-09	1.3254763954898518e-07
0.9	0.817252380952381	1.1349674208271165	1.1226600884799904	3.939988375573687e-08	2.8329804632910127e-07	-2.594841953760317e-09	4.630445477628978e-08
1.0	5.4816666666666666e-05	-0.03169242285778233	-0.019582765471793415	6.07301368893786e-06	0.0020240864916721184	3.2983196058699934e-07	2.443891725312277e-07
1.0	0.000150815	-0.09160957409520498	-0.04726938472580332	0.00011287982870028025	0.009805014438912366	1.2403297375824313e-05	6.787907740278389e-06
1.0	0.0002468142857142857	-0.1422225489931737	-0.06635361608833558	0.0006261584633737423	0.01725193728962101	0.00011905770313301681	-2.171967207548842e-06
1.0	0.00034281190476190477	-0.17463034448544906	-0.07893396193688391	0.001445785644847929	0.022847721166111747	0.0003142664292784574	-3.8995319805118336e-05
1.0	0.0004388095238095238	-0.19216780425813965	-0.0872976197546346	0.0021955987045481047	0.026959649753479593	0.0004230091660478243	-9.610590015094252e-05
1.0	0.0005348095238095239	-0.20195515315209772	-0.093000821419966	0.0028270211064950514	0.03005122656828271	0.0004495074089652609	-0.00016484550579749818
1.0	0.0006324238095238095	-0.20802210225698065	-0.0970452359909341	0.0033772448996476	0.032476429994875176	0.0004428832618732506	-0.0002407420723924689
1.0	0.0007403357142857144	-0.21236776718682182	-0.1001659436812124	0.003906724887964846	0.03457140915949257	0.0004239499208713707	-0.00032763147896343374
1.0	0.0008675357142857144	-0.2156971235576073	-0.10264983573909262	0.0044510766913288735	0.03649393280903701	0.00039192012665994797	-0.0004311937077414561
1.0	0.0010174619047619048	-0.218235151297585	-0.10449531026972159	0.005014537484189353	0.038239060735932535	0.0003486317160288334	-0.0005524690573840669
1.0	0.0011931785714285714	-0.22012047732018106	-0.10569299388361929	0.005597949696899468	0.03980188278202171	0.00029488643067998414	-0.0006916737712160313
1.0	0.001397761904761905	-0.22145014046479386	-0.10623405007502837	0.006201505170034697	0.04118558221024158	0.00023078896985625523	-0.0008504008205102399
1.0	0.0016341261904761907	-0.22229258776992755	-0.10611128520644193	0.006824653404552363	0.04239453955271196	0.00015611777048223102	-0.0010318153353862656
1.0	0.0019047904761904763	-0.22269893790990805	-0.10535271148513707	0.00746590138032158	0.04342394334780579	7.062108366404612e-05	-0.0012373020562425436
1.0	0.002211595238095238	-0.2227099125405543	-0.1039879620316781	0.008122763510755728	0.044267367281282693	-2.61042746083875e-05	-0.0014658783819771076
1.0	0.002555404761904762	-0.22236045719629247	-0.1020377346596727	0.008791636529393672	0.04494756713113419	-0.00013404488929062613	-0.001716166329573516
1.0	0.002935714285714286	-0.2216837845751309	-0.09954608846750115	0.009467999671369813	0.04548158429333378	-0.0002528393612893527	-0.001985871139687669
1.0	0.0033505238095238097	-0.2207145514054262	-0.09663307110163456	0.01014611440120901	0.045882996102120426	-0.0003817796983732764	-0.002272935429185678
1.0	0.0037959761904761908	-0.21948972486409193	-0.09337695967671195	0.010819641639025922	0.04616844857555458	-0.0005196352746691924	-0.0025774094250041145
1.0	0.00426647619047619	-0.21805031541301675	-0.08987082833010304	0.01148174185126006	0.046330452183343716	-0.000664669312882739	-0.0029024651132943426
1.0	0.004754809523809524	-0.2164419544112034	-0.08626921506972733	0.01212515845962163	0.046355315774054114	-0.0008146865221751241	-0.0032473422871768434
1.0	0.00525252380952381	-0.21471171724800284	-0.08251062321837828	0.012743302157387714	0.045765848158172306	-0.0009671981803764022	-0.0035789587671539095
1.0	0.00575947619047619	-0.21287548825724523	-0.07852937867216771	0.01334051020974302	0.04589158340480205	-0.001122259012588899	-0.003930871729863318
1.0	0.0062922142857142855	-0.21088359279495278	-0.07440538234883294	0.013937634853152468	0.0461625811847866	-0.0012848063679951306	-0.004292370805393132
1.0	0.0068643809523809525	-0.2086866450232174	-0.07002828074285068	0.014548521972628759	0.046524768032910946	-0.0014586796837823919	-0.004673049673759925
1.0	0.007478761904761906	-0.20627049344462692	-0.06533353867865963	0.015174923156034954	0.046952835554577584	-0.0016445161996962144	-0.00508524953621659
1.0	0.008138309523809523	-0.2036215641739083	-0.06027810193427988	0.015817839310721366	0.04742737626948203	-0.0018429532798415293	-0.0055360217483590825
1.0	0.008846214285714287	-0.2007228176529529	-0.054932823503558964	0.016478521570875888	0.047941666532315866	-0.0020546991466182823	-0.006036202522390613
1.0	0.009605738095238096	-0.19755548148723429	-0.04928819867858548	0.017158387888578135	0.04849309186377257	-0.002280479936449312	-0.006600512563189605
1.0	0.010420500000000001	-0.19409760641545995	-0.043172696332096264	0.017858689398016006	0.04912949548046288	-0.0025209985397042613	-0.0072203737838299675
1.0	0.011294190476190477	-0.19032493272778034	-0.03660622206070113	0.018580844051269113	0.049843206176762196	-0.002776975485309285	-0.00789581678766289
1.0	0.012230785714285713	-0.18620944623544056	-0.02956026829600048	0.01932626980041707	0.05063220169546983	-0.0030491254631806438	-0.008622802463726684
1.0	0.01323447619047619	-0.18171937827078044	-0.022085639461417828	0.020096468006485353	0.0514259791828537	-0.0033381123794643686	-0.009378770892671966
1.0	0.014309666666666668	-0.17681920568723453	-0.014350037508010114	0.02089294003049943	0.05227591025203467	-0.003644653204262105	-0.010180060830896363
1.0	0.015460952380952383	-0.17146820682898392	-0.0064359104329815816	0.021717437460322363	0.053241952235037915	-0.003969377301726607	-0.01103332483603872
1.0	0.016693214285714287	-0.1656201727248865	0.0019199165827651506	0.022571545065925482	0.05426327009850899	-0.004312872197824816	-0.011887428984581177
1.0	0.018011547619047618	-0.15922311828240748	0.010514927710345215	0.023456847617280122	0.05539103756152435	-0.004675762266077008	-0.012752312465522251
1.0	0.019421261904761906	-0.15221783825727106	0.019972337277873606	0.0243751801111952	0.05659550577203364	-0.00505851212845924	-0.01364098049557459
1.0	0.020927904761904766	-0.14453617441704272	0.030079828190859685	0.025328043908696175	0.05790242354022015	-0.0054615688798504425	-0.014570612122213673
1.0	0.022537214285714285	-0.13610188195933812	0.04123263728716292	0.026317274006591975	0.059459728991270056	-0.0058852607723702795	-0.015574059637126809
1.0	0.024255238095238097	-0.12682687503291762	0.05351551223526244	0.02734428835696221	0.06117955279473157	-0.006329815186095103	-0.01666147553426174
1.0	0.026087857142857145	-0.11661122673768655	0.06729094878283437	0.02841033809399478	0.06306622886179426	-0.006795259389811498	-0.017809316272183094
1.0	0.02804190476190476	-0.10534028106399868	0.08313922015879732	0.029516757760823426	0.06496371050720019	-0.007281429796990393	-0.018945448030887706
1.0	0.030123333333333332	-0.09288320886230803	0.10084968097365223	0.0306642980379609	0.06682664410444017	-0.007787959767412245	-0.02011301939351661
1.0	0.03233904761904762	-0.0790898309764029	0.11975487964134343	0.031853375970136495	0.068594288495752	-0.008314188071737632	-0.02128564459042354
1.0	0.03469571428571429	-0.06378686376450059	0.14073697925576495	0.03308399155735021	0.07025446930588686	-0.008859058346376937	-0.022358293993033053
1.0	0.0372002380952381	-0.04677503103855094	0.1639330375112352	0.03435564434592688	0.07218933171378185	-0.009421231162050318	-0.023533134252343005
1.0	0.03985904761904762	-0.027822334882813854	0.18966566678426233	0.03566708320167862	0.07414399750215732	-0.009998807986185264	-0.024659507990273763
1.0	0.04267928571428572	-0.006659608040386824	0.2182395985607389	0.0370163063099048	0.07593475270988502	-0.010589226555051854	-0.02566746967424847
1.0	0.045667142857142864	0.01702939213498363	0.24960830209768892	0.03840056117539204	0.07737772367596181	-0.011192677871641282	-0.026765029747504297
1.0	0.048829285714285714	0.04363282100089081	0.2842092544890971	0.039816511440305964	0.0784760126984967	-0.011885401789373447	-0.027851925393681674
1.0	0.05217190476190477	0.07401666355714391	0.3205772774117105	0.04126499119410516	0.07966119248583421	-0.012490073874815414	-0.028764619997661913
1.0	0.055701190476190474	0.10975150497164764	0.3601412244700169	0.042738910676391566	0.08017176635574415	-0.012946017175983066	-0.029322380940652377
1.0	0.05942214285714286	0.15221639422692285	0.4025070622983419	0.044157112982843694	0.0797967555802972	-0.013385410425394074	-0.02954937475652931
1.0	0.06334000000000001	0.2019473553882175	0.4492402149014951	0.0453428545571849	0.0792760989698206	-0.01376327089002643	-0.029484920206118315
1.0	0.06745928571428572	0.2588854720173254	0.49980346980932855	0.04609320143413858	0.07771920278657296	-0.014027696385883609	-0.02917565557990234
1.0	0.07178333333333334	0.3225501708143692	0.5527431101825817	0.04623282800950768	0.07482626838035913	-0.014148897877218892	-0.028283614008009366
1.0	0.07631547619047618	0.39203979922993937	0.6077240959278704	0.04563211678142627	0.07085389200726123	-0.014137461587537951	-0.026839416044653935
1.0	0.08105738095238096	0.4661243322134482	0.6627356082567287	0.04420624085195505	0.0658780564612098	-0.01406251492160342	-0.024937527635263683
1.0	0.08601	0.5438160530067341	0.7168049288298045	0.041842097690508284	0.059705805757963935	-0.014044729973086896	-0.022359128729967242
1.0	0.09117333333333334	0.6258918499371231	0.7700243806246945	0.03820271515581288	0.05220284624866056	-0.01383715685071886	-0.01955731703162655
1.0	0.09654571428571429	0.7159993436641413	0.8176635871616538	0.03250046257211589	0.04469223802454169	-0.01224267074860917	-0.016830271327077425
1.0	0.1021247619047619	0.8155883406573713	0.8594934473304386	0.024101932404558886	0.03737918752459603	-0.009324755536460833	-0.014155323610059545
1.0	0.10790619047619049	0.9159975468883729	0.896954350654302	0.013968412754174687	0.030148882407337707	-0.005292131698098577	-0.011564828532281914
1.0	0.11388428571428573	0.9955838354984833	0.931350775246051	0.005981514075329791	0.02346976722942005	-0.002127372011101969	-0.009256368286321105
1.0	0.12005238095238097	1.036449894352243	0.9626009606804029	0.0030605244504292245	0.017792583687700834	-0.0009941369907463058	-0.007096665639369797
1.0	0.1264016666666667	1.0554215650667556	0.9916332666853253	0.0022781652200546017	0.012978614396151307	-0.0005919703262002203	-0.005139440634673982
1.0	0.13292214285714288	1.0700207118869502	1.0169985331490512	0.001998178070592829	0.009305368258044334	-0.0005084075769309775	-0.0036089767727034575
1.0	0.13960190476190476	1.0844956720972008	1.0381385315359068	0.001737408342257127	0.006605437128337668	-0.0004620475508061784	-0.0024897231838445864
1.0	0.14642404761904762	1.0990197293392898	1.0555077274992535	0.0014187361237056346	0.004580447606007322	-0.0003789808738394244	-0.0016503605562837788
1.0	0.15403452380952382	1.1137026299196795	1.0702303736965804	0.0010248540586724696	0.0029097404311600305	-0.000250260679206581	-0.0009204214607468847
1.0	0.16377809523809522	1.1280476273985929	1.0829956414797288	0.0005596656858238644	0.0016642978201705423	-0.00010673665537710173	-0.0003904417854979582
1.0	0.17679380952380952	1.138225153292632	1.0917058859903581	0.0001507716787148741	0.0008470535681410818	-1.0605043935913648e-05	-8.820076982651833e-05
1.0	0.19410976190476192	1.1407031093701248	1.0956954952379276	9.902310052461166e-06	0.00042227001302905085	5.334590078423078e-07	-1.891406991888004e-05
1.0	0.2170209523809524	1.1385370638478407	1.098066893734506	2.2415320110330303e-06	0.0002033718166342531	2.3315781074707417e-07	-4.82252840063898e-06
1.0	0.2471190476190476	1.136212174987256	1.100521886971175	1.124994839071601e-06	9.299348213061733e-05	9.008719299288015e-08	-1.0832682351977667e-06
1.0	0.2862857142857143	1.134346487777395	1.1032847159747678	3.1537839927949326e-07	4.1680883646415114e-05	2.0641016378210727e-08	-1.0012436117134948e-06
1.0	0.3366333333333334	1.1321891064372	1.1050098753283049	4.840763286385297e-08	1.8662021079083153e-05	2.864643056529483e-09	-8.225498809723936e-07
1.0	0.40035238095238096	1.1299421952154176	1.107151383212612	4.0993328257440187e-08	8.324215836139872e-06	2.353848126711798e-09	-1.0795342278524338e-06
1.0	0.4788833333333334	1.1275653212622976	1.1088879217366387	4.054392085714823e-08	3.6132780862561175e-06	1.9557117387667374e-09	-7.848492370799393e-07
1.0	0.572202380952381	1.1260866341857518	1.110235522908973	3.996664754285339e-08	1.396951078212465e-06	1.7283169306733189e-09	2.360185260268522e-07
1.0	0.6830976190476191	1.124137193215696	1.1114063449149747	3.955302258033524e-08	6.38047001353529e-07	-6.496138517211538e-11	1.3771801686715675e-07
1.0	0.8168452380952381	1.1265545000185653	1.1136150365744626	3.940547215510947e-08	3.6752996784608257e-07	-1.3657437058484964e-09	5.4644999804166794e-08
1.1	4.799952380952381e-05	-0.02625356919314786	0.009684650206485984	1.3552285523280746e-05	0.001455704344002979	8.011722877043846e-07	-2.5814234910771966e-06
1.1	0.00014399880952380953	-0.0739106717295868	0.029721757237261105	0.00017801053816426967	0.008819999044477085	1.8905258907944637e-05	-5.370029702625788e-05
1.1	0.00023999761904761903	-0.11062918661727715	0.04652028994546378	0.000869046147806588	0.01645114598043795	0.0001305502318839354	-0.0001461112991943083
1.1	0.00033599761904761904	-0.13101051975769193	0.058871417980346105	0.0019233685870512825	0.022322976356205417	0.0002850246021345588	-0.0002355585276853155
1.1	0.0004319952380952381	-0.1407845835724467	0.06786357397146162	0.0028924971289948998	0.026622049778319678	0.0003324377295980054	-0.00031358813122377176
1.1	0.000527995238095238	-0.14581414127519038	0.07463366105977026	0.003699386930346855	0.029816599515057843	0.00031677399836609873	-0.00038343659987384235
1.1	0.0006256119047619048	-0.14875620870659145	0.08002738421179939	0.004392832224435059	0.0322961155439555	0.0002855552660453094	-0.0004495350492273201
1.1	0.0007335238095238096	-0.15073626312002875	0.0848358905632262	0.00505134585199723	0.03442465525413252	0.00024868465830177306	-0.0005195044745499934
1.1	0.0008607261904761904	-0.1521274419574744	0.08947638585020744	0.005721036278304598	0.03637529192618372	0.0002020233384384081	-0.0006001012256501212
1.1	0.0010106523809523809	-0.15304555645285323	0.09399680009125634	0.00640946035385205	0.03815055016552245	0.00014505727238473332	-0.0006943314992534413
1.1	0.0011863714285714286	-0.15355472155362482	0.0984249935961112	0.0071183363029242944	0.03974778208620232	7.747867853877376e-05	-0.0008046055842547611
1.1	0.001390957142857143	-0.1536979693641652	0.10278793356640994	0.007848298033509869	0.04116536504632946	-1.3459336430446163e-06	-0.000933580703424155
1.1	0.0016273214285714287	-0.15350504690964709	0.10709107673661507	0.008598961864457811	0.0423963239774292	-9.215665585970424e-05	-0.001084221723670395
1.1	0.0018979880952380954	-0.1529987698695719	0.11133424206812656	0.009368743025796796	0.043432553787048356	-0.0001956300086237229	-0.001260544291777548
1.1	0.0022047952380952382	-0.1521984882506053	0.1154869014656374	0.010154788931578416	0.044286489486725526	-0.0003122431577128227	-0.0014651071457343215
1.1	0.0025485952380952383	-0.1511232632533435	0.11950063849658833	0.01095317936134727	0.04497197609215407	-0.00044212939157189804	-0.001695824301962728
1.1	0.0029289285714285715	-0.14979417772086998	0.12336377494980244	0.011758492733622476	0.04550278203118819	-0.0005849635489288236	-0.001949120686342223
1.1	0.0033437380952380954	-0.1482366465873129	0.12709812544467516	0.0125643899685187	0.04589139862281338	-0.0007398524551703186	-0.0022183516827686406
1.1	0.0037891904761904764	-0.14648070568391458	0.13073047262930368	0.01336353107880029	0.04615334537250173	-0.0009052767772254834	-0.002499674958273898
1.1	0.004259690476190477	-0.1445618781572405	0.13418483822356034	0.014148159032502296	0.046292338666766804	-0.00107910244894766	-0.002797135412925511
1.1	0.00474802380952381	-0.14252117446917928	0.13743758681936757	0.014910016343984613	0.046330501769928735	-0.0012586409025155186	-0.0031036604526730907
1.1	0.005245738095238096	-0.14040018269375867	0.14054510794006866	0.015642013252849158	0.04578711565517511	-0.0014409762535546266	-0.003418864018678027
1.1	0.005752690476190476	-0.13820410134023223	0.143760498045762	0.0163498215674144	0.04586948130115968	-0.0016262962011764433	-0.003743390663684349
1.1	0.006285428571428571	-0.13586968187934925	0.14709254492174378	0.017057129428304483	0.04607487084303899	-0.0018202426530668384	-0.004092249387815646
1.1	0.006857619047619047	-0.13333858548504288	0.15053982430372773	0.017780451806799626	0.04639195261056221	-0.0020274227945084153	-0.004481581103481392
1.1	0.007472	-0.13059261737492595	0.15404583357045945	0.018522374380221477	0.04679418959011717	-0.00224901532916729	-0.00490870849905533
1.1	0.008131571428571429	-0.12761416037875048	0.15772386358758853	0.01928448191854137	0.04723623431852378	-0.002485944718053213	-0.005368993614113946
1.1	0.008839452380952382	-0.12438357568378117	0.16167624700114966	0.02006860941856822	0.04772526148370608	-0.002739152168794379	-0.005863571182565488
1.1	0.009599	-0.12087775880444694	0.16590003748749815	0.020876341650273356	0.048213859633122434	-0.003009621493645924	-0.006386207529803935
1.1	0.010413761904761905	-0.11707071719448041	0.17037647830364566	0.021709680428357414	0.04869591686689854	-0.0032983464720313343	-0.006926684638620265
1.1	0.011287452380952382	-0.11293299263477852	0.17516543410130994	0.02257054415857517	0.049187943006119936	-0.0036064024612802335	-0.007475934695049214
1.1	0.012224071428571428	-0.10843137242733289	0.18043724446786027	0.02346085124668139	0.049699456160684795	-0.003934786057818132	-0.008046146390800592
1.1	0.013227761904761904	-0.10352715655881206	0.18619210105063255	0.024382853734214286	0.050291569872453507	-0.004284522391842362	-0.00864521198655807
1.1	0.01430295238095238	-0.09817673531270071	0.19255081223662915	0.025338553435874496	0.051010331002156614	-0.00465663269305018	-0.009286947924427398
1.1	0.015454261904761905	-0.09233014523895147	0.1994274979858343	0.026330202393200226	0.051869058711785945	-0.0050520931324735735	-0.009972307374034529
1.1	0.01668652380952381	-0.08593078034791535	0.20663606550817679	0.02735996923878383	0.052779475026037324	-0.005471829783319462	-0.010704701226136643
1.1	0.018004880952380953	-0.07891365927392378	0.21453307391454307	0.02842985578732594	0.053723227075761194	-0.005916602415054976	-0.0114718838890706
1.1	0.01941459523809524	-0.07120455885707988	0.22330015522686347	0.029541863853527195	0.05479219615373709	-0.006386984345047399	-0.012280637223766766
1.1	0.020921238095238097	-0.06271828130684043	0.23287429834669035	0.03069757820735891	0.05605318321376685	-0.006883480145126775	-0.013134347628434304
1.1	0.02253057142857143	-0.053358365395946405	0.24315614137136046	0.03189833339195486	0.05742206236671255	-0.007406181600208684	-0.014053117973033697
1.1	0.02424857142857143	-0.04301419839972648	0.2547754633393651	0.03314462986099019	0.05871179679718142	-0.007954771596849312	-0.014995234873545345
1.1	0.026081428571428575	-0.03155957206574891	0.2674337537196329	0.034436050569735616	0.05999058751582248	-0.008528486809979946	-0.015925914407334325
1.1	0.028035238095238096	-0.018851094180438482	0.281048511925898	0.035771010748219784	0.06122505711856231	-0.009125978446529702	-0.016892004705762118
1.1	0.03011666666666667	-0.0047261380459821135	0.29630144601603176	0.03714625744755418	0.06236714249242012	-0.009745029958130912	-0.017890469743636173
1.1	0.03233261904761905	0.0109995257294422	0.3135676521990606	0.03855595204152863	0.06356620689631828	-0.010382485300928824	-0.018969675209264764
1.1	0.034689285714285714	0.02853366423233195	0.3315809231357441	0.03999175363555715	0.06457639075764583	-0.011034003765915143	-0.0200130445315628
1.1	0.03719357142857143	0.04810960388634758	0.35042346480049086	0.041441150887760805	0.06547501321867753	-0.011693764030872073	-0.021108391463536703
1.1	0.039852619047619046	0.06998810769176514	0.369756611859188	0.04288729519107593	0.06621782468238674	-0.012358751363127373	-0.022243413757310256
1.1	0.04267261904761905	0.09447712956063947	0.3900626502399803	0.0443074993122287	0.06687024812332802	-0.0130633813938984	-0.023131724078696746
1.1	0.04566071428571429	0.12213435401344135	0.41341133772761324	0.04567557284221917	0.06726730572546152	-0.013727600510936938	-0.02384363308953603
1.1	0.04882285714285714	0.1539879306580816	0.43957536947927867	0.04695214675860156	0.06748133251176112	-0.01417864084427806	-0.02428070161416528
1.1	0.052165476190476186	0.19098918668794745	0.4674859004877981	0.048051476665032136	0.06754360906888558	-0.014556876734585883	-0.0245488552933753
