X,Y,Z,U,V,W,k,omega,p,nut,Cf,wss_x,wss_y,wss_z
-12.2478,-0.9059,0.0446,,,,,,,,0.0011663575901365959,-0.0005811216542497277,-4.8775504524201097e-08,-4.8940040869638324e-05
-12.2478,0.9059,0.0446,0.4275570511817932,0.0015150581020861,0.0201288107782602,0.0034333092626184,40.06974411010742,0.1433451473712921,8.633615652797744e-05,0.0011663575901365959,-0.0005811216542497277,-4.8775504524201097e-08,-4.8940040869638324e-05
-12.1808,5.5799,0.0581,0.5379084944725037,0.0012475148541852,0.0822761133313179,0.0036033259239047,31.60708808898925,0.0953129008412361,0.000114852678962,0.0017614039221976146,-0.0008558250265195966,-2.673381516160589e-08,-0.00020784481603186578
-12.1808,-5.5799,0.0581,,,,,,,,0.0017614039221976146,-0.0008558250265195966,-2.673381516160589e-08,-0.00020784481603186578
-12.1505,7.4853,0.0641,0.5894836187362671,0.000959207478445,0.0799041762948036,0.0036464678123593,28.764572143554688,0.0702165439724922,0.0001276449911529,0.001988187152977648,-0.000974027905613184,-1.7557129083911605e-08,-0.00019872513075824827
-12.1505,-7.4853,0.0641,,,,,,,,0.001988187152977648,-0.000974027905613184,-1.7557129083911605e-08,-0.00019872513075824827
-12.1471,-1.2088,0.0457,,,,,,,,0.0011861556971145936,-0.000589189410675317,-4.81521382766914e-08,-6.780243711546063e-05
-12.1471,1.2088,0.0457,0.4262889921665191,0.0016088897828012,0.0274901241064071,0.003440368687734,39.16153717041016,0.144672006368637,8.853703184286132e-05,0.0011861556971145936,-0.000589189410675317,-4.81521382766914e-08,-6.780243711546063e-05
-12.1427,-2.1838,0.0491,,,,,,,,0.0012784606731270224,-0.0006279324879869819,-4.513881535217479e-08,-0.00011965037265326828
-12.1427,2.1838,0.0491,0.4453337490558624,0.0016446695663034,0.0473115146160125,0.0034924305509775,36.67927932739258,0.1380129605531692,9.574164869263768e-05,0.0012784606731270224,-0.0006279324879869819,-4.513881535217479e-08,-0.00011965037265326828
-12.1317,6.0078,0.0593,0.5490289330482483,0.0011979592964053,0.0838702544569969,0.003611106891185,30.98740005493164,0.0898424908518791,0.0001173446798929,0.0018102146615841855,-0.0008807798731140792,-2.4782341512263883e-08,-0.00020843726815655828
-12.1317,-6.0078,0.0593,,,,,,,,0.0018102146615841855,-0.0008807798731140792,-2.4782341512263883e-08,-0.00020843726815655828
-12.1294,6.3189,0.0603,0.5579883456230164,0.0011491975747048,0.0838133916258812,0.0036189723759889,30.466035842895508,0.0855429768562316,0.0001194816795759,0.0018575716209048192,-0.0009052637033164501,-2.2871892824127826e-08,-0.00020770341507159173
-12.1294,-6.3189,0.0603,,,,,,,,0.0018575716209048192,-0.0009052637033164501,-2.2871892824127826e-08,-0.00020770341507159173
-12.1042,7.434,0.0639,0.5876179337501526,0.0009789057075977,0.0810160264372825,0.0036431509070098,28.84512710571289,0.0710692778229713,0.000127155566588,0.001988187152977648,-0.000974027905613184,-1.7557129083911605e-08,-0.00019872513075824827
-12.1042,-7.434,0.0639,,,,,,,,0.001988187152977648,-0.000974027905613184,-1.7557129083911605e-08,-0.00019872513075824827
-12.1014,-2.3177,0.0493,,,,,,,,0.0012784606731270224,-0.0006279324879869819,-4.513881535217479e-08,-0.00011965037265326828
-12.1014,2.3177,0.0493,0.4457466006278991,0.0016624394338577,0.0504147000610828,0.0034924352075904,36.554954528808594,0.1377995163202285,9.609830885892734e-05,0.0012784606731270224,-0.0006279324879869819,-4.513881535217479e-08,-0.00011965037265326828
-12.1013,6.6499,0.0612,0.5666148662567139,0.0011021501850336,0.0838768258690834,0.003625038312748,29.993284225463867,0.0812498331069946,0.0001213828945765,0.0019031687333725858,-0.0009290736052207649,-2.10194652794371e-08,-0.00020575481175910681
-12.1013,-6.6499,0.0612,,,,,,,,0.0019031687333725858,-0.0009290736052207649,-2.10194652794371e-08,-0.00020575481175910681
-12.0861,5.5607,0.0576,0.5342622995376587,0.0012807049788534,0.0844138786196708,0.0035950005985796,31.862812042236328,0.0966714695096015,0.0001136620558099,0.0017614039221976146,-0.0008558250265195966,-2.673381516160589e-08,-0.00020784481603186578
-12.0861,-5.5607,0.0576,,,,,,,,0.0017614039221976146,-0.0008558250265195966,-2.673381516160589e-08,-0.00020784481603186578
-12.0806,7.0469,0.0622,0.5766770839691162,0.0010392662370577,0.0831073224544525,0.0036319959908723,29.54976463317871,0.0761179849505424,0.0001235096569871,0.0019467779973278948,-0.0009520466555841267,-1.9243305615646022e-08,-0.00020271484390832484
-12.0806,-7.0469,0.0622,,,,,,,,0.0019467779973278948,-0.0009520466555841267,-1.9243305615646022e-08,-0.00020271484390832484
-12.0779,-6.8857,0.0467,,,,,,,,0.0019031687333725858,-0.0009290736052207649,-2.10194652794371e-08,-0.00020575481175910681
-12.0751,-1.4838,0.0468,,,,,,,,0.0012118036972704482,-0.0005997704574838281,-4.733123759592672e-08,-8.597933629062027e-05
-12.0751,1.4838,0.0468,0.4272293150424957,0.0016804351471364,0.0341430455446243,0.0034509419929236,38.27751159667969,0.1449877321720123,9.077220602193849e-05,0.0012118036972704482,-0.0005997704574838281,-4.733123759592672e-08,-8.597933629062027e-05
-12.0515,6.6149,0.061,0.5646587014198303,0.0011226361384615,0.0850213691592216,0.003621257841587,30.096586227416992,0.0820924490690231,0.0001208865651278,0.0019031687333725858,-0.0009290736052207649,-2.10194652794371e-08,-0.00020575481175910681
-12.0515,-6.6149,0.061,,,,,,,,0.0019031687333725858,-0.0009290736052207649,-2.10194652794371e-08,-0.00020575481175910681
-12.024,-5.12,0.0439,,,,,,,,0.0016067397835670438,-0.0007712217047810555,-3.453926922247774e-08,-0.0002249894751003012
-12.019,6.9916,0.062,0.574285089969635,0.0010669467737898,0.0846000611782074,0.0036276464816182,29.62840461730957,0.0772200003266334,0.0001229953486472,0.0019262231641899669,-0.0009371083579026163,-2.0975766901187853e-08,-0.0002222877519670874
-12.019,-6.9916,0.062,,,,,,,,0.0019262231641899669,-0.0009371083579026163,-2.0975766901187853e-08,-0.0002222877519670874
-12.0159,-6.1341,0.0456,,,,,,,,0.0017749127410546346,-0.0008570152567699552,-2.745146154836675e-08,-0.00023044231056701392
-12.0054,-5.3975,0.0443,,,,,,,,0.0016642259194197693,-0.0008001214009709656,-3.21574944450731e-08,-0.0002285119699081406
-11.9637,-1.2147,0.0401,,,,,,,,0.0010603414463542518,-0.0005246709333732724,-5.4782127278940607e-08,-7.616695074830204e-05
-11.9637,-1.2147,0.0401,,,,,,,,0.0010603414463542518,-0.0005246709333732724,-5.4782127278940607e-08,-7.616695074830204e-05
-11.9637,1.2147,0.0401,0.4032922387123108,0.0015081631718203,0.0293749403208494,0.0033317997585982,44.04050827026367,0.1496290862560272,7.629336323589087e-05,0.0010603414463542518,-0.0005246709333732724,-5.4782127278940607e-08,-7.616695074830204e-05
-11.9637,-1.8842,0.0484,,,,,,,,0.0011272793208024273,-0.0005515948869287968,-5.266644720336444e-08,-0.00011589971836656332
-11.9637,1.8842,0.0484,0.4289273619651794,0.0017926935106515,0.0440956018865108,0.0034655430354177,37.028926849365234,0.1450793892145156,9.397255053045228e-05,0.0011272793208024273,-0.0005515948869287968,-5.266644720336444e-08,-0.00011589971836656332
-11.9312,-6.7426,0.0463,,,,,,,,0.0018781287166988563,-0.0009113906999118626,-2.30439987092268e-08,-0.0002262937487103045
-11.9312,6.7426,0.0463,0.5402443408966064,0.0008419136283919,0.087537795305252,0.0035309786908328,39.70687484741211,0.0812178626656532,8.966185851022601e-05,0.0018781287166988563,-0.0009113906999118626,-2.30439987092268e-08,-0.0002262937487103045
-11.92,-0.6109,0.0411,,,,,,,,0.0010205172495808617,-0.0005091737839393318,-5.599128272137932e-08,-3.3255357266170904e-05
-11.92,0.6109,0.0411,0.397520512342453,0.001619693939574,0.0152793368324637,0.0033388875890523,42.91594314575195,0.1534366011619568,7.838985038688406e-05,0.0010205172495808617,-0.0005091737839393318,-5.599128272137932e-08,-3.3255357266170904e-05
-11.8943,-5.0319,0.0434,,,,,,,,0.0016067397835670438,-0.0007712217047810555,-3.453926922247774e-08,-0.0002249894751003012
-11.8943,5.0319,0.0434,0.4889907240867615,0.0011088339379057,0.0875440463423729,0.0034543888177722,41.76457977294922,0.1070240139961242,8.323984366143122e-05,0.0016067397835670438,-0.0007712217047810555,-3.453926922247774e-08,-0.0002249894751003012
-11.8839,-5.3036,0.0439,,,,,,,,0.0016642259194197693,-0.0008001214009709656,-3.21574944450731e-08,-0.0002285119699081406
-11.8839,5.3036,0.0439,0.4970703721046448,0.0010744277387857,0.0889207199215889,0.0034660177771002,41.41282272338867,0.1030261889100074,8.430948219029233e-05,0.0016642259194197693,-0.0008001214009709656,-3.21574944450731e-08,-0.0002285119699081406
-11.8774,-5.6233,0.0446,,,,,,,,0.0017203861968923088,-0.0008287910604849458,-2.974077872863745e-08,-0.000230298814130947
-11.8774,5.6233,0.0446,0.5069666504859924,0.0010327155468985,0.0898867696523666,0.0034810043871402,40.89573669433594,0.0982193052768707,8.582040754845366e-05,0.0017203861968923088,-0.0008287910604849458,-2.974077872863745e-08,-0.000230298814130947
-11.8537,-6.0039,0.0452,,,,,,,,0.0017749127410546346,-0.0008570152567699552,-2.745146154836675e-08,-0.00023044231056701392
-11.8537,6.0039,0.0452,0.517765462398529,0.0009812111966311,0.0907430201768875,0.0034951653797179,40.46928405761719,0.0926876962184906,8.710903057362884e-05,0.0017749127410546346,-0.0008570152567699552,-2.745146154836675e-08,-0.00023044231056701392
-11.841,-0.0276,0.0423,,,,,,,,0.001012297439365387,-0.0005060263210907578,-5.6232394740618474e-08,-1.1130392522318289e-05
-11.7627,0.4608,0.0435,0.3906438648700714,0.001868515391834,0.012195480056107,0.0033593547996133,40.59026336669922,0.1584759354591369,8.325355884153396e-05,0.0010205172495808617,-0.0005091737839393318,-5.599128272137932e-08,-3.3255357266170904e-05
-11.7581,11.3579,0.0798,0.6642332673072815,0.0005576924304477,0.0568278618156909,0.0037144643720239,23.199949264526367,0.0356445647776126,0.0001610135659575,0.0023112558964031443,-0.0011482362169772387,-5.503494104885931e-09,-0.0001304972975049168
-11.7138,11.7091,0.0817,0.6694789528846741,0.000532851787284,0.0543961115181446,0.0037192236632108,22.691307067871094,0.0335791669785976,0.000165003541042,0.0023112558964031443,-0.0011482362169772387,-5.503494104885931e-09,-0.0001304972975049168
-11.6925,-1.0224,0.0449,,,,,,,,0.0010367016731510734,-0.0005154236569069326,-5.550293380451876e-08,-5.5009459174470976e-05
-11.6925,1.0224,0.0449,0.3924486339092254,0.0019660999532788,0.0273385234177112,0.0033760513179004,39.51448440551758,0.1585400104522705,8.607700874563307e-05,0.0010367016731510734,-0.0005154236569069326,-5.550293380451876e-08,-5.5009459174470976e-05
-11.6832,5.0349,0.056,0.5050649642944336,0.0015908809145912,0.0929850041866302,0.0035548866726458,32.646453857421875,0.1100650131702423,0.0001095557236112,0.0016067397835670438,-0.0007712217047810555,-3.453926922247774e-08,-0.0002249894751003012
-11.6832,-5.0349,0.056,,,,,,,,0.0016067397835670438,-0.0007712217047810555,-3.453926922247774e-08,-0.0002249894751003012
-11.6505,4.6657,0.055,0.4912427365779876,0.001687683048658,0.0917724594473838,0.0035411361604928,33.13500213623047,0.1165591180324554,0.0001073595194611,0.0014866196604757676,-0.000702161225490272,-4.1748091206272875e-08,-0.0002438834053464234
-11.6505,-4.6657,0.055,,,,,,,,0.0014866196604757676,-0.000702161225490272,-4.1748091206272875e-08,-0.0002438834053464234
-11.636,-2.3767,0.0495,,,,,,,,0.0010538958712008543,-0.0005052123451605439,-5.811491377016864e-08,-0.00014978187391534448
-11.636,2.3767,0.0495,0.4190622270107269,0.0020562063436955,0.0601095557212829,0.0034514535218477,36.308692932128906,0.1491754502058029,9.562420746078716e-05,0.0010538958712008543,-0.0005052123451605439,-5.811491377016864e-08,-0.00014978187391534448
-11.6309,2.0006,0.0486,0.4094856083393097,0.0020875048357993,0.0520324259996414,0.0034350738860666,36.81028366088867,0.1531595885753631,9.372902422910556e-05,0.0010049675118050639,-0.0004855044826399535,-5.967807226170407e-08,-0.00012951956887263805
-11.6165,-2.2194,0.0492,,,,,,,,0.0010538958712008543,-0.0005052123451605439,-5.811491377016864e-08,-0.00014978187391534448
-11.6165,2.2194,0.0492,0.413857489824295,0.002093314891681,0.0571442395448684,0.0034436217974871,36.4682502746582,0.1513781100511551,9.49456516536884e-05,0.0010538958712008543,-0.0005052123451605439,-5.811491377016864e-08,-0.00014978187391534448
-11.6031,-2.5419,0.0498,,,,,,,,0.0011076830084084694,-0.0005275606526993215,-5.632357868989857e-08,-0.0001685828174231574
-11.6031,2.5419,0.0498,0.4210245609283447,0.0020723543129861,0.0641807839274406,0.0034536118619143,36.13743209838867,0.1481932699680328,9.617343312129378e-05,0.0011076830084084694,-0.0005275606526993215,-5.632357868989857e-08,-0.0001685828174231574
-11.4707,-1.7803,0.0476,,,,,,,,0.0010049675118050639,-0.0004855044826399535,-5.967807226170407e-08,-0.00012951956887263805
-11.4707,1.7803,0.0476,0.3913437128067016,0.0022565021645277,0.0497147217392921,0.0033980431035161,37.435691833496094,0.159945547580719,9.123633935814723e-05,0.0010049675118050639,-0.0004855044826399535,-5.967807226170407e-08,-0.00012951956887263805
-11.4334,-2.0256,0.0486,,,,,,,,0.0010049675118050639,-0.0004855044826399535,-5.967807226170407e-08,-0.00012951956887263805
-11.4334,2.0256,0.0486,0.3952841460704803,0.0023067768197506,0.0564037784934043,0.0034119542688131,36.7524642944336,0.1586760878562927,9.323671110905708e-05,0.0010049675118050639,-0.0004855044826399535,-5.967807226170407e-08,-0.00012951956887263805
-11.101,-1.7875,0.0477,,,,,,,,0.0008784558307321424,-0.00041490187868475914,-6.741305469404324e-08,-0.0001441443309886381
-11.101,1.7875,0.0477,0.3605086207389831,0.0027464623562991,0.056931022554636,0.0033484082669019,37.220970153808594,0.1713441610336303,9.038325515575708e-05,0.0008784558307321424,-0.00041490187868475914,-6.741305469404324e-08,-0.0001441443309886381
-11.0766,8.1809,0.0666,0.5977608561515808,0.0011429026490077,0.0971071869134903,0.0036085406318306,27.66728973388672,0.0646691918373107,0.0001313226966885,0.0020403762019226153,-0.000991816632449627,-1.7543836605682372e-08,-0.00023892159515526146
-11.0446,8.0957,0.0663,0.5950313210487366,0.0011734705185517,0.0987266525626182,0.0036042782012373,27.79203414916992,0.0659107789397239,0.0001305985933868,0.0020403762019226153,-0.000991816632449627,-1.7543836605682372e-08,-0.00023892159515526146
-11.0446,-8.0957,0.0663,,,,,,,,0.0020403762019226153,-0.000991816632449627,-1.7543836605682372e-08,-0.00023892159515526146
-11.037,-2.244,0.049,,,,,,,,0.0009355404813632464,-0.00043710542377084494,-6.569645449872041e-08,-0.00016657683590892702
-11.037,2.244,0.049,0.3687275350093841,0.0028036993462592,0.0706914365291595,0.0033681748900562,36.43794631958008,0.1681060642004013,9.288379806093872e-05,0.0009355404813632464,-0.00043710542377084494,-6.569645449872041e-08,-0.00016657683590892702
-11.0277,-1.4638,0.0468,,,,,,,,0.000827501542582203,-0.0003958950692322105,-6.885122161293111e-08,-0.00012023639283142984
-11.0277,1.4638,0.0468,0.3452991247177124,0.0028612436726689,0.0487629175186157,0.0033157262951135,37.78932189941406,0.1767647862434387,8.827714918879792e-05,0.000827501542582203,-0.0003958950692322105,-6.885122161293111e-08,-0.00012023639283142984
-11.0187,-0.8777,0.0453,,,,,,,,0.0007493992094368567,-0.00036833673948422074,-7.087218989454414e-08,-6.875925464555621e-05
-11.0187,0.8777,0.0453,0.3322233855724334,0.0028639207594096,0.0301076211035251,0.0032785581424832,38.76786804199219,0.1811934411525726,8.515267836628482e-05,0.0007493992094368567,-0.00036833673948422074,-7.087218989454414e-08,-6.875925464555621e-05
-11.0121,-2.4369,0.0495,,,,,,,,0.0009975979845815866,-0.00046227025450207293,-6.370616034701015e-08,-0.00018736766651272774
-11.0121,2.4369,0.0495,0.3729000389575958,0.0028136922046542,0.0762966200709343,0.00337576540187,36.17189407348633,0.1663916409015655,9.384688746649772e-05,0.0009975979845815866,-0.00046227025450207293,-6.370616034701015e-08,-0.00018736766651272774
-10.9789,-1.2539,0.0463,,,,,,,,0.000635642695091007,-0.00029980106046423316,-7.732394635695528e-08,-0.00010549752187216654
-10.9789,1.2539,0.0463,0.3358515202999115,0.0029386070091277,0.0429459810256958,0.003295385511592,38.08823776245117,0.1800833493471145,8.708505629329011e-05,0.000635642695091007,-0.00029980106046423316,-7.732394635695528e-08,-0.00010549752187216654
-10.9612,-0.0798,0.0428,,,,,,,,0.0005457926160584641,-0.0002724519872572273,-7.885544306418524e-08,-1.556609640829265e-05
-10.9594,-2.628,0.05,,,,,,,,0.0008861044976429006,-0.00039163054316304624,-7.126150336489445e-08,-0.0002071733761113137
-10.9594,2.628,0.05,0.3751432597637176,0.00286500249058,0.0823542773723602,0.0033793502952903,35.90233612060547,0.1652368307113647,9.470370423514396e-05,0.0008861044976429006,-0.00039163054316304624,-7.126150336489445e-08,-0.0002071733761113137
-10.9541,0.5104,0.0443,0.3197409510612488,0.002937019104138,0.0181363057345151,0.0032432253938168,39.37488555908203,0.1850614696741104,8.288721437565982e-05,0.0005620162910958108,-0.0002771550789475441,-7.860793260761056e-08,-4.637492747860961e-05
-10.9502,-2.7548,0.0503,,,,,,,,0.0008861044976429006,-0.00039163054316304624,-7.126150336489445e-08,-0.0002071733761113137
-10.9502,2.7548,0.0503,0.3788265287876129,0.0028572143055498,0.0857079625129699,0.0033848595339804,35.745365142822266,0.1636839807033538,9.530020179226996e-05,0.0008861044976429006,-0.00039163054316304624,-7.126150336489445e-08,-0.0002071733761113137
-10.9333,9.3967,0.0703,0.6272698640823364,0.0009081546450033,0.0858780816197395,0.0036355094052851,26.208881378173828,0.0499185472726821,0.0001394193677697,0.00216244348493573,-0.0010586435673758388,-1.2576485630688694e-08,-0.0002198050351580605
-10.8555,-10.8969,0.0468,,,,,,,,0.0022889499905955186,-0.0011319939512759447,-7.322814354893126e-09,-0.00016856069851201028
-10.8144,-0.6516,0.0416,,,,,,,,0.0005620162910958108,-0.0002771550789475441,-7.860793260761056e-08,-4.637492747860961e-05
-10.8144,0.6516,0.0416,0.2990716993808746,0.0029754936695098,0.0244482476264238,0.0031515839509665,41.23147964477539,0.1896697133779525,7.687197648920119e-05,0.0005620162910958108,-0.0002771550789475441,-7.860793260761056e-08,-4.637492747860961e-05
-10.8018,3.4932,0.0523,0.3968487977981567,0.0029286383651196,0.1059639900922775,0.0034088210668414,34.6676025390625,0.155423879623413,9.897333075059578e-05,0.001118446877963746,-0.0004933616728521883,-6.325947765617457e-08,-0.00026329662068746984
-10.8018,-3.4932,0.0523,,,,,,,,0.001118446877963746,-0.0004933616728521883,-6.325947765617457e-08,-0.00026329662068746984
-10.7874,5.1024,0.0571,0.4719286262989044,0.0023796323221176,0.1234188973903656,0.0034944156650453,32.13554763793945,0.1231045350432396,0.0001094754115911,0.0014446873569179865,-0.0006552853155881166,-4.894955552003921e-08,-0.0003039433213416487
-10.7874,-5.1024,0.0571,,,,,,,,0.0014446873569179865,-0.0006552853155881166,-4.894955552003921e-08,-0.0003039433213416487
-10.7844,4.7036,0.0558,0.4525909423828125,0.0025344341993331,0.121451161801815,0.0034751675557345,32.77824783325195,0.1316034942865371,0.0001066075565177,0.001363440781797904,-0.0006132764392532408,-5.277946613091444e-08,-0.00029771580011583865
-10.7844,-4.7036,0.0558,,,,,,,,0.001363440781797904,-0.0006132764392532408,-5.277946613091444e-08,-0.00029771580011583865
-10.7228,3.8825,0.0534,0.4091440141201019,0.0029237864073365,0.115170918405056,0.0034233501646667,34.05524826049805,0.1499042809009552,0.0001010719861369,0.0011996212832275385,-0.0005318457260727882,-5.998953866992451e-08,-0.0002773317974060774
-10.7228,-3.8825,0.0534,,,,,,,,0.0011996212832275385,-0.0005318457260727882,-5.998953866992451e-08,-0.0002773317974060774
-10.5865,3.7,0.053,0.3896065950393677,0.0032313761766999,0.1179123222827911,0.0033944726455956,34.30222702026367,0.1570138931274414,9.953499102266504e-05,0.0010383904263292058,-0.00043089009704999626,-7.113258249091814e-08,-0.00028965045930817723
-10.5532,-2.0274,0.0487,,,,,,,,0.0006285502841546667,-0.00026056106435135007,-8.237186932547047e-08,-0.00017571792704984546
-10.5532,2.0274,0.0487,0.3114086985588074,0.0037816630210727,0.0779208093881607,0.003269167151302,36.433250427246094,0.1866828501224517,9.00809172890149e-05,0.0006285502841546667,-0.00026056106435135007,-8.237186932547047e-08,-0.00017571792704984546
-10.5181,-2.2367,0.0493,,,,,,,,0.0007040924904703056,-0.0002877622900996357,-8.10370011095074e-08,-0.00020280388707760721
-10.5181,2.2367,0.0493,0.3154513835906982,0.0038264191243797,0.0855709239840507,0.0032782331109046,36.14806365966797,0.1849135607481002,9.112463158089668e-05,0.0007040924904703056,-0.0002877622900996357,-8.10370011095074e-08,-0.00020280388707760721
-10.4747,11.5612,0.0763,0.6638614535331726,0.000617369019892,0.0662329718470573,0.00367909274064,24.244808197021484,0.0313462615013122,0.000152601278387,0.002333766614246874,-0.0011565819149836898,-5.781340739474672e-09,-0.00015470916696358472
-10.4645,11.8953,0.078,0.6692755818367004,0.0005787920090369,0.062580794095993,0.0036879880353808,23.67962455749512,0.0292979124933481,0.0001563247787998,0.0023689016380818366,-0.0011769816046580672,-4.358936767090427e-09,-0.00013280830171424896
-10.4472,3.6524,0.0531,0.3753648102283478,0.0035327256191521,0.1230959668755531,0.0033736007753759,34.27289962768555,0.1616536378860473,9.898369171423838e-05,0.0010383904263292058,-0.00043089009704999626,-7.113258249091814e-08,-0.00028965045930817723
-10.4379,11.1832,0.0749,0.6584714651107788,0.0006679404759779,0.0708396285772323,0.0036667848471552,24.70918655395508,0.0335163474082946,0.0001494011667091,0.002333766614246874,-0.0011565819149836898,-5.781340739474672e-09,-0.00015470916696358472
-10.4352,-2.4605,0.0499,,,,,,,,0.0007835625288679384,-0.00031865370692685246,-7.925768841232639e-08,-0.00022793062089476734
-10.4352,2.4605,0.0499,0.3151622414588928,0.0039606182835996,0.0952464714646339,0.0032785104122012,35.859249114990234,0.1842550933361053,9.192399011226372e-05,0.0007835625288679384,-0.00031865370692685246,-7.925768841232639e-08,-0.00022793062089476734
-10.3993,-1.5218,0.0476,,,,,,,,0.0005580183641171571,-0.0002372444432694465,-8.330684408974776e-08,-0.00014683729386888444
-10.3993,1.5218,0.0476,0.274244487285614,0.0041959201917052,0.0643651783466339,0.0031959686893969,36.88715362548828,0.1980138719081878,8.699898171471432e-05,0.0005580183641171571,-0.0002372444432694465,-8.330684408974776e-08,-0.00014683729386888444
-10.3593,-2.6655,0.0505,,,,,,,,0.0007835625288679384,-0.00031865370692685246,-7.925768841232639e-08,-0.00022793062089476734
-10.3593,2.6655,0.0505,0.316283643245697,0.004074337426573,0.1038741692900657,0.0032812906429171,35.57672882080078,0.1832186579704284,9.277094795834272e-05,0.0007835625288679384,-0.00031865370692685246,-7.925768841232639e-08,-0.00022793062089476734
-10.3286,-1.2785,0.0474,,,,,,,,0.00036181106505736333,-0.00012802927813027054,-7.93201451187997e-08,-0.00012780966062564403
-10.3286,1.2785,0.0474,0.2572292387485504,0.004434491507709,0.0565095469355583,0.0031633339822292,36.87641143798828,0.2029789835214615,8.614508260507137e-05,0.00036181106505736333,-0.00012802927813027054,-7.93201451187997e-08,-0.00012780966062564403
-10.3075,-0.9192,0.0467,,,,,,,,0.0002913998240910126,-0.00011202129098819569,-7.82084725869936e-08,-9.316484647570178e-05
-10.3075,0.9192,0.0467,0.2443332970142364,0.0045175617560744,0.0418330430984497,0.0031291402410715,37.16382598876953,0.206659197807312,8.461005199933425e-05,0.0002913998240910126,-0.00011202129098819569,-7.82084725869936e-08,-9.316484647570178e-05
-10.2761,-2.8598,0.051,,,,,,,,0.0007765029296377372,-0.0002752486616373062,-8.163100773117549e-08,-0.00027381995460018516
-10.2761,2.8598,0.051,0.3155809938907623,0.0042711389251053,0.1129154935479164,0.0032748247031122,35.34476852416992,0.1823851466178894,9.320903336629272e-05,0.0007765029296377372,-0.0002752486616373062,-8.163100773117549e-08,-0.00027381995460018516
-10.1414,6.9219,0.0628,0.5389143824577332,0.0021026839967817,0.141176700592041,0.0035047922283411,29.314069747924805,0.0893823057413101,0.0001202123603434,0.0017842964879010233,-0.0008201065938919783,-3.536240456014639e-08,-0.00035121740074828267
-10.1414,-6.9219,0.0628,,,,,,,,0.0017842964879010233,-0.0008201065938919783,-3.536240456014639e-08,-0.00035121740074828267
-10.1382,7.2693,0.064,0.5552446842193604,0.0019025157671421,0.1361778527498245,0.0035159545950591,28.774173736572266,0.0819121152162551,0.0001229980989592,0.0019260409120947723,-0.0009062335593625903,-2.6265821517768018e-08,-0.0003258053620811552
-10.1382,-7.2693,0.064,,,,,,,,0.0019260409120947723,-0.0009062335593625903,-2.6265821517768018e-08,-0.0003258053620811552
-10.1014,6.1163,0.0611,0.49614417552948,0.0027248244732618,0.151737555861473,0.0034800483845174,30.207744598388672,0.1088805869221687,0.0001156872313003,0.001620647087243522,-0.0007226087618619204,-4.575204926027254e-08,-0.0003666889970190823
-10.1014,-6.1163,0.0611,,,,,,,,0.001620647087243522,-0.0007226087618619204,-4.575204926027254e-08,-0.0003666889970190823
-10.0983,6.5112,0.062,0.5174458622932434,0.0024311498273164,0.1480712741613388,0.0034912375267595,29.72080421447754,0.0991906151175499,0.0001179721148218,0.0017048940499092221,-0.0007725332980044186,-4.049118729199108e-08,-0.0003603584773372859
-10.0983,-6.5112,0.062,,,,,,,,0.0017048940499092221,-0.0007725332980044186,-4.049118729199108e-08,-0.0003603584773372859
-10.0875,7.2212,0.0638,0.5520453453063965,0.0019612673204392,0.1387721449136734,0.0035099927335977,28.86603164672852,0.0831002369523048,0.0001223803847096,0.0018584809036783921,-0.0008649916271679103,-3.057183661780982e-08,-0.00033952511148527265
-10.0875,-7.2212,0.0638,,,,,,,,0.0018584809036783921,-0.0008649916271679103,-3.057183661780982e-08,-0.00033952511148527265
-10.0552,6.0453,0.061,0.4903873801231384,0.0028436570428311,0.1544530838727951,0.0034738301765173,30.28932762145996,0.1111673787236213,0.0001151865726569,0.0015984406814330944,-0.0006919166771695018,-5.0736563395048506e-08,-0.00040000557783059776
-10.0552,-6.0453,0.061,,,,,,,,0.0015984406814330944,-0.0006919166771695018,-5.0736563395048506e-08,-0.00040000557783059776
-9.9284,-2.8221,0.0516,,,,,,,,0.0007229750279160668,-0.0002064608852379024,-8.556659025771296e-08,-0.0002967273467220366
-9.9284,2.8221,0.0516,0.2673438787460327,0.0053868787363171,0.1283376216888427,0.0031844063196331,34.98906707763672,0.1937374621629715,9.139244502875954e-05,0.0007229750279160668,-0.0002064608852379024,-8.556659025771296e-08,-0.0002967273467220366
-9.9154,-2.6153,0.0511,,,,,,,,0.0006348846964930957,-0.00016835577844176441,-8.371335269430347e-08,-0.0002691207337193191
-9.9154,2.6153,0.0511,0.2528159916400909,0.0054839942604303,0.1222838535904884,0.0031555159948766,35.11186218261719,0.1980156600475311,9.020102152135225e-05,0.0006348846964930957,-0.00016835577844176441,-8.371335269430347e-08,-0.0002691207337193191
-9.9112,-2.2601,0.0502,,,,,,,,0.0005492359518978888,-0.00013487633259501308,-8.077485347257607e-08,-0.00023921413230709732
-9.9112,2.2601,0.0502,0.2316543161869049,0.0055593871511518,0.1098653674125671,0.0031093778088688,35.28776931762695,0.2043278813362121,8.837946370476857e-05,0.0005492359518978888,-0.00013487633259501308,-8.077485347257607e-08,-0.00023921413230709732
-9.8425,-4.225,0.0403,,,,,,,,0.0011021593341075803,-0.0004004283109679818,-7.957962111504457e-08,-0.0003786105662584305
-9.8328,-10.0337,0.0472,,,,,,,,0.0022703178415033327,-0.0011148230405524373,-9.630883646138955e-09,-0.0002139050338882953
