x_mm,y_mm,U_mean,V_mean,W_mean,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
271.825861,40.372737,-0.34987494349479675,0.20415180921554565,0.0,0.02435174584388733,6.3754353523254395,-0.07316508144140244,0.0038261795416474342,0.013565773068623867,0.018846647479981805,0.01646746928322519,0.0009938453225492444,-0.00031401373006959,0.0026147815847632483
273.682825,40.372737,-0.3453782796859741,0.20575040578842163,0.0,0.024498241022229195,6.398831367492676,-0.07045025378465652,0.003835043404251337,0.013569017881228496,0.01899824409628023,0.016608941066325083,0.0010110001581838945,-0.00030545103404804735,0.002646984563917293
275.539819,40.372737,-0.3408815562725067,0.2073490172624588,0.0,0.02464473806321621,6.422227382659912,-0.06773538142442703,0.003843907732516527,0.013571854337493895,0.019150064307639998,0.016750614814942996,0.0010282240039025184,-0.0002968452864916919,0.00267930895587995
277.396783,40.372737,-0.3363848924636841,0.20894761383533478,0.0,0.024791231378912926,6.44562292098999,-0.06502054631710052,0.00385277159512043,0.013574282140067208,0.019302102362407293,0.016892485372470088,0.0010455161546837899,-0.00028819672911981065,0.0027117536569674083
279.253778,40.372737,-0.331792950630188,0.21052521467208862,0.0,0.024936050176620483,6.468530654907227,-0.06228603422641754,0.003861622419208288,0.013577442709867354,0.019450836556974188,0.01703354121550343,0.0010631224753170077,-0.00027962506589273087,0.002743839482413718
281.110742,40.372737,-0.3267153799533844,0.21199560165405273,0.0,0.025072311982512474,6.488946914672852,-0.059451401233673096,0.0038704045582562685,0.013586048241394866,0.01958175692782259,0.017169606616127084,0.0010820503802598143,-0.0002716247280120706,0.0027735870456556677
282.967737,40.372737,-0.32163771986961365,0.21346600353717804,0.0,0.025208575651049614,6.509363651275635,-0.05661672353744507,0.0038791869301348925,0.013594312146071322,0.01971283188630291,0.017305875016598356,0.0011010535938651752,-0.0002635850692224752,0.002803441918939234
284.824701,40.372737,-0.31656017899513245,0.21493640542030334,0.0,0.025344837456941605,6.529779434204102,-0.05378209426999092,0.0038879690691828728,0.013602234168986278,0.019844057678116495,0.017442342403573983,0.0011201313787938955,-0.0002555063750258116,0.0028334028433274483
286.681696,40.372737,-0.3114825189113617,0.21640680730342865,0.0,0.025481101125478745,6.550196170806885,-0.050947412848472595,0.003896751208230853,0.013609814753612524,0.019975437885169443,0.017579012792551352,0.0011392844949689746,-0.0002473883145431878,0.0028634709115872153
288.53866,40.372737,-0.3061140477657318,0.2177949994802475,0.0,0.025610921904444695,6.56887149810791,-0.04808131232857704,0.003905446268618107,0.013620237985867867,0.02009465708716568,0.01771184683662723,0.001158857210124993,-0.00023975018674522036,0.002891862741732476
290.395654,40.372737,-0.3005289137363434,0.2191220074892044,0.0,0.025735951960086823,6.586251735687256,-0.04519173502922058,0.0039140768349170685,0.013632740908547047,0.020204817539801967,0.017841880267451538,0.0011787634389637536,-0.00023246277207833455,0.002919023623206174
292.252618,40.372737,-0.2949438989162445,0.22044900059700012,0.0,0.025860978290438652,6.603631496429443,-0.0423022024333477,0.003922706935554743,0.013644963916813819,0.020315063457305983,0.017972110127936498,0.00119874572622004,-0.00022514097348283121,0.002946275284230526
294.109613,40.372737,-0.28935879468917847,0.22177602350711823,0.0,0.02598600648343563,6.621011734008789,-0.03941262513399124,0.0039313375018537045,0.013656907787036321,0.020425400226712048,0.018102541654778613,0.0012188048211574272,-0.00021778461178696001,0.0029736193560517543
295.966577,40.372737,-0.2837737500667572,0.22310301661491394,0.0,0.02611103281378746,6.638391494750977,-0.03652309626340866,0.003939967602491379,0.013668573237578825,0.02053582369590153,0.01823317072228094,0.0012389400860049748,-0.0002103938832144353,0.003001054200423958
297.823572,40.372737,-0.2778489589691162,0.22430986166000366,0.0,0.02622668258845806,6.65341329574585,-0.03364064544439316,0.003948424011468887,0.013683093062815267,0.020630489247208374,0.01835766130975628,0.0012591993255405276,-0.00020371641644606475,0.0030259320518835064
299.680536,40.372737,-0.2718278765678406,0.22548259794712067,0.0,0.026339666917920113,6.667765140533447,-0.03076026774942875,0.003956830594688654,0.013698273735974265,0.020720694659770056,0.01848054388364139,0.0012795468802470344,-0.0001972213032857828,0.003050134667133081
301.537531,40.372737,-0.2658066749572754,0.22665534913539886,0.0,0.026452654972672462,6.682116985321045,-0.02787983976304531,0.003965237643569708,0.013713234323808221,0.020810937705175503,0.018603624011388646,0.001299969803346051,-0.00019069665264368624,0.0030744133451381384
303.394495,40.372737,-0.25978556275367737,0.22782807052135468,0.0,0.026565639302134514,6.696468830108643,-0.024999462068080902,0.003973644692450762,0.013727972196349043,0.020901213045340334,0.018726895088337667,0.0013204675031828206,-0.0001841426765903098,0.003098767256840329
305.251489,40.372737,-0.2537643611431122,0.22900082170963287,0.0,0.026678627356886864,6.710821151733398,-0.022119037806987762,0.003982051741331816,0.013742490427873417,0.020991525647318283,0.01885036361942354,0.0013410405712501704,-0.00017755915336282145,0.0031231968754339146
307.108453,40.372737,-0.24746042490005493,0.23005153238773346,0.0,0.02678181417286396,6.7228498458862305,-0.01929340325295925,0.003990249242633581,0.013758810279025608,0.021067347027913897,0.01896678469220692,0.0013611449510451089,-0.0001716881663005928,0.003144867660792028
308.965448,40.372737,-0.24107274413108826,0.23106618225574493,0.0,0.026882106438279152,6.734192371368408,-0.016483906656503677,0.003998385276645422,0.013775552304876055,0.021138873533628772,0.019081253672719487,0.0013811596110292548,-0.00016601133113257512,0.0031657623511939237
310.822412,40.372737,-0.23468516767024994,0.23208081722259521,0.0,0.026982398703694344,6.745534420013428,-0.013674457557499409,0.004006521310657263,0.013792125302887998,0.021210392364597475,0.01919590633428835,0.0014012442799034783,-0.00016031007299466965,0.0031867157411147595
312.679407,40.372737,-0.22829748690128326,0.2330954670906067,0.0,0.027082690969109535,6.7568769454956055,-0.010864960961043835,0.004014657344669104,0.013808527364542984,0.02128190376011223,0.019310744346867154,0.0014213993755199002,-0.00015458418314267044,0.003207728068391924
314.536401,40.372737,-0.22190982103347778,0.23411013185977936,0.0,0.027182983234524727,6.768218994140625,-0.00805546622723341,0.0040227933786809444,0.013824759443130347,0.021353407242073536,0.019425766876327733,0.0014416245098773095,-0.00014883376584259866,0.0032287995728025876
316.393365,40.372737,-0.21535994112491608,0.23503908514976501,0.0,0.027275850996375084,6.777952194213867,-0.005317231174558401,0.004030721727758646,0.013841686023277157,0.021414942253924492,0.019535090650325083,0.0014613989670125768,-0.00014350939632710308,0.003247812222549773
318.25036,40.372737,-0.2086731344461441,0.2358958125114441,0.0,0.027362463995814323,6.7863287925720215,-0.002638990990817547,0.00403847498819232,0.013859210155963232,0.0214680484865234,0.019639632075464923,0.0014807998302459463,-0.00013854356558505067,0.0032650862939961056
320.107324,40.372737,-0.2019864171743393,0.23675253987312317,0.0,0.027449073269963264,6.794705867767334,3.920436211046763e-05,0.004046227782964706,0.013876610442839166,0.02152111020099956,0.019744339722654325,0.0015002639493144343,-0.00013355768269252,0.003282401844795224
321.964319,40.372737,-0.19529961049556732,0.23760926723480225,0.0,0.027535686269402504,6.803082466125488,0.0027174444403499365,0.00405398104339838,0.013893889872869325,0.02157413310720485,0.019849220573037674,0.0015197922097433467,-0.00012855161339003773,0.003299760592959722
323.821283,40.372737,-0.1886129081249237,0.23846597969532013,0.0,0.027622295543551445,6.811459064483643,0.0053956396877765656,0.004061734303832054,0.013911045434138309,0.021627111866060884,0.01995426780852912,0.0015393838976259233,-0.00012352550014638544,0.0033171614384829295
325.678278,40.372737,-0.18190772831439972,0.2393101453781128,0.0,0.027707675471901894,6.819602012634277,0.00805874913930893,0.004069438669830561,0.0139281204296293,0.02167856021076859,0.020058446501917217,0.00155896212657642,-0.00011853986303001721,0.0033342749440485597
327.535242,40.372737,-0.17499509453773499,0.24001213908195496,0.0,0.027779119089245796,6.825099468231201,0.010550763458013535,0.004076595883816481,0.013945550956884212,0.02171310176754382,0.02015101283485697,0.0015777269001476385,-0.00011422280004880821,0.0033476991355366748
329.392236,40.372737,-0.1680823415517807,0.2407141476869583,0.0,0.0278505627065897,6.830596923828125,0.013042816892266273,0.004083752632141113,0.013962903057551063,0.021747577202473185,0.020243727577623122,0.0015965478909358843,-0.00010988975760883868,0.0033611494895708915
331.2492,40.372737,-0.16116969287395477,0.24141615629196167,0.0,0.0279220063239336,6.836094379425049,0.015534831210970879,0.004090909380465746,0.013980178157282287,0.021781986882504524,0.020336589573870432,0.0016154248665760096,-0.00010554090889274004,0.0033746263876885396
333.106195,40.372737,-0.1542569398880005,0.24211816489696503,0.0,0.027993451803922653,6.841591835021973,0.018026886507868767,0.004098066594451666,0.013997375507304361,0.021816332407792283,0.0204296017279233,0.0016343585609331756,-0.00010117609790566244,0.0033881302148811854
334.963159,40.372737,-0.14734430611133575,0.2428201586008072,0.0,0.028064895421266556,6.8470892906188965,0.020518900826573372,0.0041052233427762985,0.014014494168521331,0.021850610820578743,0.020522759695131267,0.0016533481929396562,-9.679546127561861e-05,0.0034016602020292552
336.820154,40.372737,-0.14037390053272247,0.24346385896205902,0.0,0.028130145743489265,6.851499080657959,0.022922568023204803,0.004112108610570431,0.014031341061901549,0.021878006522901096,0.02061057032739847,0.0016720036981475173,-9.264806921991352e-05,0.0034136508201398907
338.677118,40.372737,-0.13330860435962677,0.24401144683361053,0.0,0.02818518690764904,6.8541154861450195,0.025180524215102196,0.004118545446544886,0.014047816947879856,0.021894090478033153,0.020689450715153997,0.0016900656316123815,-8.88981158347563e-05,0.0034230764949799986
340.534113,40.372737,-0.12624318897724152,0.24455904960632324,0.0,0.028240228071808815,6.85673189163208,0.027438517659902573,0.004124982748180628,0.014064251711458899,0.02191009482428758,0.020768454837975632,0.001708176295848159,-8.513592805836981e-05,0.0034325155631194926
342.391077,40.372737,-0.11917788535356522,0.24510665237903595,0.0,0.02829526923596859,6.859348773956299,0.029696473851799965,0.00413142004981637,0.01408064637757659,0.021926019945437143,0.020847581011500395,0.001726334964061823,-8.136163359205931e-05,0.003441967392890738
344.248071,40.372737,-0.11211246997117996,0.24565425515174866,0.0,0.028350310400128365,6.861965179443359,0.03195446729660034,0.004137856885790825,0.014097001486770434,0.021941864514943434,0.020926830484018367,0.001744541993563102,-7.757509300439225e-05,0.003451431349245082
346.105035,40.372737,-0.10504716634750366,0.24620184302330017,0.0,0.02840535156428814,6.86458158493042,0.034212421625852585,0.004144294187426567,0.014113315959415708,0.021957630206061375,0.021006202228566008,0.0017627972207579362,-7.37764551370472e-05,0.003460908701434562
347.96203,40.372737,-0.09795086085796356,0.24668511748313904,0.0,0.028452960774302483,6.8659491539001465,0.036355309188365936,0.004150395281612873,0.014128979754220151,0.021965752104693627,0.021078838870238682,0.0017806368874741726,-7.022964485851359e-05,0.003468657660957053
349.818994,40.372737,-0.09081217646598816,0.24707990884780884,0.0,0.028490345925092697,6.865597724914551,0.03833978250622749,0.004156033508479595,0.01414378622791157,0.021963384849441325,0.021142142937798702,0.001797880305108926,-6.70363884501951e-05,0.003474016059860918
351.675989,40.372737,-0.08367336541414261,0.24747468531131744,0.0,0.028527729213237762,6.865246295928955,0.040324293076992035,0.004161671735346317,0.01415858184839458,0.021960930762093323,0.021205542618809914,0.0018151640850796007,-6.383415086616464e-05,0.0034793762123493943
353.532953,40.372737,-0.07653467357158661,0.24786946177482605,0.0,0.028565114364027977,6.864894866943359,0.04230876639485359,0.004167310427874327,0.014173369051792745,0.021958393891839807,0.021269039405555513,0.0018324881532782705,-6.06230511964196e-05,0.0034847382594211385
355.389948,40.372737,-0.06939586997032166,0.24826425313949585,0.0,0.028602497652173042,6.864543437957764,0.044293276965618134,0.004172948654741049,0.014188145449661033,0.02195576961085279,0.021332631810435643,0.001849852373314355,-5.74029669267004e-05,0.003490101918815186
357.246912,40.372737,-0.062257178127765656,0.24865902960300446,0.0,0.028639882802963257,6.864192008972168,0.04627775028347969,0.004178586881607771,0.01420291347784778,0.02195306222325217,0.021396321319401786,0.0018672566841976936,-5.4174013944193605e-05,0.0034954673317938445
359.103906,40.372737,-0.05512012913823128,0.24902427196502686,0.0,0.028673291206359863,6.863229751586914,0.04820207133889198,0.004184021148830652,0.014216995837333064,0.021946561036951463,0.02145641913321632,0.0018844254954674955,-5.1062744030984115e-05,0.003500009458786285
360.96087,40.372737,-0.04799022153019905,0.2492712438106537,0.0,0.028690779581665993,6.859820365905762,0.04988538846373558,0.004188635852187872,0.014228378554857035,0.021925130901963047,0.02150182747482926,0.0019005227128076887,-4.845151254600881e-05,0.003501243295871842
362.817865,40.372737,-0.040860194712877274,0.2495182305574417,0.0,0.028708267956972122,6.856410980224609,0.051568735390901566,0.004193251021206379,0.014239772524284357,0.021903620784275414,0.021547305259646522,0.0019166511575828306,-4.583436540647745e-05,0.0035024717346923695
364.67486,40.372737,-0.033730167895555496,0.24976520240306854,0.0,0.028725754469633102,6.853001594543457,0.05325207859277725,0.004197865724563599,0.014251176593308656,0.02188202932281591,0.021592850215675696,0.0019328103982559908,-4.3211331089837435e-05,0.0035036939970556347
366.531824,40.372737,-0.02660025842487812,0.25001218914985657,0.0,0.028743242844939232,6.849592685699463,0.05493539571762085,0.004202480893582106,0.014262592657265184,0.02186036011211801,0.02163846486385374,0.0019490003771421476,-4.058247034670944e-05,0.003504910860569893
368.388818,40.372737,-0.01947023533284664,0.2502591609954834,0.0,0.02876073122024536,6.8461833000183105,0.056618738919496536,0.004207096062600613,0.01427402051995837,0.021838610601990122,0.02168414869635667,0.0019652216167994913,-3.7947688124153126e-05,0.0035061219362850227
370.245782,40.372737,-0.012340325862169266,0.25050613284111023,0.0,0.02877821959555149,6.842773914337158,0.058302056044340134,0.004211710765957832,0.01428545972065165,0.021816781504006122,0.021729900429364846,0.001981473158016332,-3.530706667081475e-05,0.003507326836418856
372.102777,40.372737,-0.005272223614156246,0.2506493330001831,0.0,0.028780924156308174,6.837507247924805,0.05976344272494316,0.004215329885482788,0.014293850539843334,0.02178165111942043,0.021761770204264508,0.0019966935628618065,-3.3015763248628316e-05,0.0035055085771045214
373.959741,40.372737,0.0017695692367851734,0.2507486045360565,0.0,0.02877737581729889,6.831455230712891,0.06113092228770256,0.00421852758154273,0.0143009666456273,0.021740865197254794,0.02178778260586986,0.0020114860395010685,-3.087106828166984e-05,0.0035024052217981494
375.816736,40.372737,0.008811479434370995,0.25084787607192993,0.0,0.028773827478289604,6.825403213500977,0.06249842420220375,0.004221725277602673,0.014308102753479268,0.021700017541980088,0.021813835571678153,0.0020262987714459602,-2.872304854866295e-05,0.003499293130263037
377.6737,40.372737,0.0158532727509737,0.25094714760780334,0.0,0.02877028100192547,6.8193511962890625,0.06386590749025345,0.004224922973662615,0.014315259601512604,0.02165911040151629,0.021839929337296272,0.0020411315051899618,-2.6571774794989858e-05,0.003496172302499184
379.530695,40.372737,0.02289518341422081,0.25104641914367676,0.0,0.028766732662916183,6.813299179077148,0.06523340940475464,0.004228120669722557,0.014322435713119381,0.021618140285417604,0.02186606242611629,0.002055984496396085,-2.4417176221662798e-05,0.003493042738506591
381.387659,40.372737,0.029936976730823517,0.25114569067955017,0.0,0.0287631843239069,6.807246685028076,0.06660088896751404,0.004231318831443787,0.014329631293505802,0.02157710970743339,0.021892235371204844,0.0020708577190782715,-2.2259326130938395e-05,0.003489904822353118
383.244653,40.372737,0.03697888180613518,0.2512449622154236,0.0,0.028759635984897614,6.801194667816162,0.06796839088201523,0.004234516527503729,0.014336847410704973,0.0215360171260524,0.02191844858595356,0.0020857509670690966,-2.009814847778093e-05,0.003486757785266942
385.101617,40.372737,0.04386429488658905,0.2512066960334778,0.0,0.028739625588059425,6.793259143829346,0.0690467432141304,0.004236496519297361,0.01434089599878437,0.02148127488974293,0.021928052732148224,0.0020990278020377538,-1.8385899664112408e-05,0.0034798781334662854
386.958612,40.372737,0.05073573812842369,0.2511560320854187,0.0,0.02871813252568245,6.785153388977051,0.07009907811880112,0.0042383670806884766,0.014344675980055399,0.02142526952877688,0.021936177803738133,0.0021121688783964088,-1.671278922765751e-05,0.0034726553074477806
388.815576,40.372737,0.05760706216096878,0.25110533833503723,0.0,0.028696637600660324,6.777048110961914,0.07115139067173004,0.0042402371764183044,0.014348472601567092,0.02136922574653551,0.02194431955974648,0.002125320255597302,-1.5038221783071279e-05,0.0034654246219223417
390.672571,40.372737,0.06447850912809372,0.25105467438697815,0.0,0.028675144538283348,6.768942356109619,0.07220371812582016,0.00424210773780942,0.014352287799201835,0.02131314500672668,0.02195248185714188,0.0021384827669377804,-1.3362142582067516e-05,0.00345818633363143
392.529535,40.372737,0.07134983688592911,0.25100401043891907,0.0,0.028653651475906372,6.760837078094482,0.07325603067874908,0.004243978299200535,0.01435612085864494,0.021257027333865898,0.021960662641958707,0.00215165606441288,-1.1684608048810607e-05,0.0034509405666282023
394.38653,40.372737,0.07822127640247345,0.25095334649086,0.0,0.028632158413529396,6.7527313232421875,0.0743083655834198,0.00424584886059165,0.014359971779896414,0.02120087108398658,0.02196886267307942,0.0021648400106187757,-1.0005561873058927e-05,0.0034436868151025146
396.243494,40.372737,0.08509260416030884,0.2509026825428009,0.0,0.02861066535115242,6.744626045227051,0.07536067813634872,0.004247719421982765,0.014363840562956254,0.02114467802820469,0.021977080938437754,0.0021780348704321852,-8.325059402186294e-06,0.003436425585087499
398.100488,40.372737,0.09176313132047653,0.2507312595844269,0.0,0.028577275574207306,6.734982967376709,0.07616088539361954,0.004248814191669226,0.014365269300895635,0.021079667849479254,0.02197258668295749,0.002189372309691959,-7.031845482355413e-06,0.0034263567177002796
399.957452,40.372737,0.09839265793561935,0.250535249710083,0.0,0.02854146808385849,6.725027561187744,0.07690978050231934,0.004249751567840576,0.014366210486324839,0.021012853519473275,0.021965511966657893,0.0022003347256959738,-5.817163608368148e-06,0.003415713667493492
401.814447,40.372737,0.10502230376005173,0.25033923983573914,0.0,0.028505658730864525,6.715072154998779,0.07765868306159973,0.004250688478350639,0.01436716284677993,0.020946017833558,0.021958443063848938,0.0022113018826222953,-4.601924407603326e-06,0.0034050649623129647
403.671411,40.372737,0.11165183037519455,0.25014322996139526,0.0,0.02846984937787056,6.7051167488098145,0.07840757071971893,0.00425162585452199,0.014368126098816436,0.02087916411050128,0.021951381101807832,0.0022222735434018525,-3.3861693469713395e-06,0.0033944116027039284
405.528406,40.372737,0.11828147619962692,0.24994723498821259,0.0,0.028434040024876595,6.695160865783691,0.07915647327899933,0.00425256323069334,0.014369100753205334,0.020812290359055387,0.021944326772176316,0.002233250187509833,-2.1698577021774554e-06,0.00338375321439377
407.38537,40.372737,0.12491100281476974,0.2497512400150299,0.0,0.02839823067188263,6.685205459594727,0.07990536093711853,0.0042535001412034035,0.014370087309388897,0.02074539802805932,0.021937278985711756,0.00224423085248247,-9.530295884051471e-07,0.003373089681634467
409.242365,40.372737,0.13154064118862152,0.24955523014068604,0.0,0.028362421318888664,6.6752495765686035,0.08065426349639893,0.004254437517374754,0.01437108476565041,0.020678486125074766,0.021930238905630534,0.0022552164879414754,2.6435509739488805e-07,0.0033624212372269924
411.099359,40.372737,0.13803841173648834,0.24930289387702942,0.0,0.0283211600035429,6.6645894050598145,0.08128253370523453,0.004255011677742004,0.014370683370533044,0.020607906929555497,0.02191729566754308,0.002265041520602057,1.2622843360409614e-06,0.0033505762950003515
412.956323,40.372737,0.14436127245426178,0.24897590279579163,0.0,0.02827267348766327,6.6529951095581055,0.08175089210271835,0.004255104809999466,0.014368416713406607,0.020532487187115422,0.021896521627577492,0.002273323542234036,1.9687759496157375e-06,0.003337177631082433
414.813318,40.372737,0.15068423748016357,0.24864891171455383,0.0,0.028224186971783638,6.641400337219238,0.08221925050020218,0.0042551979422569275,0.014366151883616674,0.02045706479565812,0.02187574834393935,0.0022816060114212444,2.6753103770892073e-06,0.0033237783774362484
416.670282,40.372737,0.15700708329677582,0.24832193553447723,0.0,0.028175700455904007,6.629806041717529,0.082687608897686,0.004255290608853102,0.014363888350332088,0.020381641102090772,0.02185497522692803,0.002289888503210165,3.381863470868998e-06,0.003310378171803352
418.527277,40.372737,0.1633300483226776,0.24799492955207825,0.0,0.028127213940024376,6.618211269378662,0.08315597474575043,0.004255383741110563,0.014361626157429974,0.02030621493904683,0.021834202947451087,0.002298171700168567,4.0884596718352285e-06,0.0032969774865343193
420.384241,40.372737,0.16965290904045105,0.24766795337200165,0.0,0.028078727424144745,6.606616973876953,0.08362432569265366,0.004255476873368025,0.014359364270042696,0.0202307876487796,0.02181343091703694,0.0023064551623838796,4.795075156371182e-06,0.0032835764651721056
422.241235,40.372737,0.17597587406635284,0.24734096229076385,0.0,0.028030240908265114,6.595022678375244,0.08409269154071808,0.004255570005625486,0.014357104717317548,0.020155357709428612,0.021792659896624156,0.0023147390721620443,5.5017324650291e-06,0.003270174600429887
424.098199,40.372737,0.18229873478412628,0.24701397120952606,0.0,0.027981754392385483,6.583428382873535,0.0845610499382019,0.004255663137882948,0.014354845977377406,0.020079926642887644,0.02177188887161688,0.002323023255119399,6.208409799851231e-06,0.0032567723996055897
425.955194,40.372737,0.18836888670921326,0.24660655856132507,0.0,0.02792556956410408,6.570878982543945,0.08485586196184158,0.004255197010934353,0.014350012983335676,0.02000009593636189,0.021742608001546444,0.0023292801552384154,6.543228123492015e-06,0.003241879160613914
427.812158,40.372737,0.19433094561100006,0.24616481363773346,0.0,0.027866100892424583,6.55792236328125,0.08507654815912247,0.004254491999745369,0.014344072499472782,0.01991840227663061,0.02170969240740006,0.002334668976288347,6.7191327359943705e-06,0.003226353750080846
429.669153,40.372737,0.20029309391975403,0.24572306871414185,0.0,0.027806628495454788,6.544965744018555,0.08529723435640335,0.004253786988556385,0.014338119102879632,0.01983671935905948,0.021676772434675473,0.002340055962708174,6.894981662190899e-06,0.003210833053416018
431.526117,40.372737,0.20625515282154083,0.24528130888938904,0.0,0.02774715982377529,6.532009124755859,0.08551791310310364,0.004253081977367401,0.014332156999847502,0.019755053545286318,0.021643852036160517,0.0023454409718628166,7.070768463993474e-06,0.0031953178312558173
433.383112,40.372737,0.212217316031456,0.24483956396579742,0.0,0.027687687426805496,6.519052505493164,0.08573859930038452,0.004252376966178417,0.014326181730371569,0.01967339834711069,0.021610927005437854,0.0023508241305145,7.2465000737113134e-06,0.0031798070695024383
435.240076,40.372737,0.2181793749332428,0.2443978190422058,0.0,0.027628218755126,6.506095886230469,0.0859592854976654,0.004251671954989433,0.014320197754540704,0.019591760125771202,0.02157800205601575,0.0023562055653414057,7.422170055143996e-06,0.0031643015286662024
437.09707,40.372737,0.22414153814315796,0.243956059217453,0.0,0.027568746358156204,6.493139266967773,0.08617997169494629,0.004250966943800449,0.014314200612181988,0.019510132647012086,0.021545072220840473,0.002361584896182923,7.597784348301073e-06,0.0031488007018662945
438.954034,40.372737,0.23010359704494476,0.2435143142938614,0.0,0.027509277686476707,6.480182647705078,0.08640065044164658,0.004250262398272753,0.014308194321878104,0.0194285223908586,0.021512142814560375,0.0023669624932936423,7.773337865809422e-06,0.0031333054391863013
440.811029,40.372737,0.23581306636333466,0.24301347136497498,0.0,0.02744409069418907,6.466556549072266,0.08649047464132309,0.0042490907944738865,0.014299706397278806,0.019344360627792632,0.02147275072267223,0.0023705037270856932,7.615211728900513e-06,0.003116861592877329
442.667993,40.372737,0.24137303233146667,0.24247771501541138,0.0,0.02737552300095558,6.4525346755981445,0.08650290966033936,0.004247643519192934,0.014289735767250851,0.019258708204448687,0.02142953662223044,0.0023729584024876488,7.259990116338113e-06,0.0030998641005612615
444.524988,40.372737,0.24693308770656586,0.24194194376468658,0.0,0.02730695717036724,6.438512325286865,0.08651534467935562,0.004246195778250694,0.014279743634320902,0.0191730833213694,0.02138632122834146,0.002375410404623718,6.905002606702373e-06,0.0030828771296311785
446.381982,40.372737,0.25249314308166504,0.2414061725139618,0.0,0.02723838947713375,6.424490451812744,0.08652778714895248,0.004244748502969742,0.014269726650083005,0.019087484218373342,0.021343102501662305,0.0023778604440867213,6.550256194385283e-06,0.003065901104998048
448.238916,40.372737,0.2580530345439911,0.2408704310655594,0.0,0.02716982364654541,6.410468578338623,0.08654022216796875,0.004243301227688789,0.014259686214477114,0.019001914659570036,0.02129988257719136,0.002380308403001387,6.195761445148976e-06,0.0030489364458496926
450.095911,40.372737,0.2636130750179291,0.2403346598148346,0.0,0.02710125595331192,6.396446704864502,0.08655265718698502,0.004241853952407837,0.014249622373612304,0.01891636950531487,0.021256658718567557,0.002382753996783671,5.841495631795507e-06,0.003031982393165933
451.952905,40.372737,0.26917314529418945,0.2397988885641098,0.0,0.02703269012272358,6.382424354553223,0.08656509220600128,0.0042404066771268845,0.014239536345981813,0.018830852567420026,0.021213433915072428,0.002385197367749857,5.487470119861426e-06,0.0030150389472055616
453.8099,40.372737,0.27473318576812744,0.239263117313385,0.0,0.02696412242949009,6.368402004241943,0.08657753467559814,0.004238958936184645,0.014229426059639179,0.018745361341016564,0.0211702050793754,0.0023876385062729637,5.133684345397401e-06,0.002998106284200497
455.666833,40.372737,0.2802080810070038,0.23871274292469025,0.0,0.026894154027104378,6.3542280197143555,0.08655727654695511,0.004237379413098097,0.01421848555984186,0.01865953034931313,0.021125342758952854,0.0023895445559098862,4.677354163307266e-06,0.002980996049376239
-66.144499,42.229716,,,,,,,,,,,,,
-64.28752,42.229716,,,,,,,,,,,,,
-62.43054,42.229716,,,,,,,,,,,,,
-60.573561,42.229716,,,,,,,,,,,,,
-58.716582,42.229716,,,,,,,,,,,,,
-56.859602,42.229716,,,,,,,,,,,,,
-55.002615,42.229716,,,,,,,,,,,,,
-53.14564,42.229716,,,,,,,,,,,,,
-51.28866,42.229716,,,,,,,,,,,,,
-49.431677,42.229716,,,,,,,,,,,,,
-47.574698,42.229716,,,,,,,,,,,,,
-45.717719,42.229716,,,,,,,,,,,,,
-43.860739,42.229716,,,,,,,,,,,,,
-42.00376,42.229716,,,,,,,,,,,,,
-40.14678,42.229716,,,,,,,,,,,,,
-38.289801,42.229716,,,,,,,,,,,,,
-36.432822,42.229716,,,,,,,,,,,,,
-34.575842,42.229716,,,,,,,,,,,,,
-32.718859,42.229716,,,,,,,,,,,,,
-30.86188,42.229716,,,,,,,,,,,,,
-29.0049,42.229716,,,,,,,,,,,,,
-27.147921,42.229716,,,,,,,,,,,,,
-25.290942,42.229716,,,,,,,,,,,,,
-23.433958,42.229716,,,,,,,,,,,,,
-21.576979,42.229716,,,,,,,,,,,,,
-19.72,42.229716,,,,,,,,,,,,,
-17.86302,42.229716,,,,,,,,,,,,,
-16.006041,42.229716,,,,,,,,,,,,,
-14.149062,42.229716,,,,,,,,,,,,,
-12.292078,42.229716,,,,,,,,,,,,,
-10.435099,42.229716,,,,,,,,,,,,,
-8.57812,42.229716,,,,,,,,,,,,,
-6.72114,42.229716,,,,,,,,,,,,,
-4.864161,42.229716,,,,,,,,,,,,,
-3.007182,42.229716,,,,,,,,,,,,,
-1.150198,42.229716,,,,,,,,,,,,,
0.706781,42.229716,,,,,,,,,,,,,
2.56376,42.229716,,,,,,,,,,,,,
4.42074,42.229716,,,,,,,,,,,,,
6.277719,42.229716,,,,,,,,,,,,,
8.134698,42.229716,,,,,,,,,,,,,
9.991678,42.229716,,,,,,,,,,,,,
11.848657,42.229716,,,,,,,,,,,,,
13.705637,42.229716,,,,,,,,,,,,,
15.562616,42.229716,,,,,,,,,,,,,
17.419603,42.229716,,,,,,,,,,,,,
19.276582,42.229716,,,,,,,,,,,,,
21.133562,42.229716,,,,,,,,,,,,,
22.990541,42.229716,,,,,,,,,,,,,
24.84752,42.229716,,,,,,,,,,,,,
26.7045,42.229716,,,,,,,,,,,,,
28.561479,42.229716,,,,,,,,,,,,,
30.418459,42.229716,,,,,,,,,,,,,
32.275438,42.229716,,,,,,,,,,,,,
34.132417,42.229716,,,,,,,,,,,,,
35.989397,42.229716,,,,,,,,,,,,,
