x_in,p,Cp
3.26415634,-0.10577696561813354,-0.2115539312362671
3.28472066,-0.10593161731958389,-0.21186323463916779
3.30525351,-0.10608644783496857,-0.21217289566993713
3.3257556,-0.10624151676893234,-0.21248303353786469
3.34622717,-0.10642325133085251,-0.21284650266170502
3.36666751,-0.10661356896162033,-0.21322713792324066
3.387079,-0.10680394619703293,-0.21360789239406586
3.40746212,-0.10699436813592911,-0.21398873627185822
3.42781711,-0.10718482732772827,-0.21436965465545654
3.44814467,-0.10737530887126923,-0.21475061774253845
3.46844411,-0.10756581276655197,-0.21513162553310394
3.48871756,-0.10775632411241531,-0.21551264822483063
3.50896525,-0.10794685035943985,-0.2158937007188797
3.52918792,-0.10813737660646439,-0.21627475321292877
3.54938555,-0.10826635360717773,-0.21653270721435547
3.56955814,-0.1083885058760643,-0.2167770117521286
3.58970738,-0.10851085186004639,-0.21702170372009277
3.60983396,-0.1086333692073822,-0.2172667384147644
3.62993813,-0.10875602811574936,-0.21751205623149872
3.65001941,-0.10887882113456726,-0.21775764226913452
3.67007923,-0.10900172591209412,-0.21800345182418823
3.69011831,-0.10912472754716873,-0.21824945509433746
3.71013737,-0.10924780368804932,-0.21849560737609863
3.73013616,-0.10938684642314911,-0.21877369284629822
3.75011516,-0.10959865897893906,-0.2191973179578781
3.77007556,-0.10981042683124542,-0.21962085366249084
3.79001784,-0.1100221574306488,-0.2200443148612976
3.80994248,-0.1102338433265686,-0.2204676866531372
3.82984924,-0.11044548451900482,-0.22089096903800964
3.84973931,-0.11065708100795746,-0.22131416201591492
3.86961341,-0.11086864024400711,-0.22173728048801422
3.88947225,-0.11108016222715378,-0.22216032445430756
3.90931463,-0.11129162460565567,-0.22258324921131134
3.92914295,-0.11146475374698639,-0.22292950749397278
3.94895721,-0.11157195270061493,-0.22314390540122986
3.96875787,-0.11167918145656586,-0.2233583629131317
3.9885447,-0.11178640276193619,-0.22357280552387238
4.0083189,-0.11189360171556473,-0.22378720343112946
4.02808142,-0.11200075596570969,-0.22400151193141937
4.04783249,-0.11210784316062927,-0.22421568632125854
4.06757164,-0.1122148409485817,-0.2244296818971634
4.0873003,-0.11232172697782516,-0.22464345395565033
4.10701895,-0.11242848634719849,-0.22485697269439697
4.12672806,-0.1125200018286705,-0.225040003657341
4.14642715,-0.11260048300027847,-0.22520096600055695
4.16611815,-0.11268095672130585,-0.2253619134426117
4.18580055,-0.11276140064001083,-0.22552280128002167
4.20547581,-0.11284182220697403,-0.22568364441394806
4.22514296,-0.11292220652103424,-0.22584441304206848
4.24480391,-0.11300253868103027,-0.22600507736206055
4.26445866,-0.11308281868696213,-0.22616563737392426
4.28410769,-0.1131630390882492,-0.2263260781764984
4.30375099,-0.11324318498373032,-0.22648636996746063
4.32338953,-0.11330638825893402,-0.22661277651786804
4.34302378,-0.11336544156074524,-0.22673088312149048
4.36265421,-0.11342442035675049,-0.22684884071350098
4.3822813,-0.11348332464694977,-0.22696664929389954
4.40190554,-0.11354216188192368,-0.22708432376384735
4.42152739,-0.11360091716051102,-0.22720183432102203
4.44114733,-0.11365961283445358,-0.22731922566890717
4.46076536,-0.11371822655200958,-0.22743645310401917
4.48038292,-0.1137767806649208,-0.2275535613298416
4.5,-0.11383458971977234,-0.22766917943954468
4.5,-0.11383458971977234,-0.22766917943954468
4.51927614,-0.1138196513056755,-0.227639302611351
4.53855228,-0.11380460858345032,-0.22760921716690063
4.55782986,-0.11378947645425797,-0.22757895290851593
4.57710838,-0.11377425491809845,-0.2275485098361969
4.59638882,-0.11375895887613297,-0.22751791775226593
4.61567163,-0.11374359577894211,-0.22748719155788422
4.63495684,-0.11372818797826767,-0.22745637595653534
4.65424585,-0.11371275037527084,-0.2274255007505417
4.67353868,-0.11369728296995163,-0.22739456593990326
4.69283533,-0.11367782205343246,-0.22735564410686493
4.71213627,-0.11356300115585327,-0.22712600231170654
4.73144198,-0.11344818770885468,-0.22689637541770935
4.7507534,-0.11333340406417847,-0.22666680812835693
4.77007055,-0.11321865022182465,-0.2264373004436493
4.78939486,-0.113103948533535,-0.22620789706707
4.80872631,-0.11298931390047073,-0.22597862780094147
4.82806444,-0.11287476867437363,-0.22574953734874725
4.8474102,-0.11276032775640488,-0.22552065551280975
4.86676454,-0.11264599859714508,-0.22529199719429016
4.88612652,-0.11254030466079712,-0.22508060932159424
4.90549898,-0.11251656711101532,-0.22503313422203064
4.92488146,-0.11249297112226486,-0.22498594224452972
4.94427347,-0.11246953904628754,-0.22493907809257507
4.96367645,-0.11244629323482513,-0.22489258646965027
4.98308992,-0.11242323368787766,-0.2248464673757553
5.00251484,-0.11240039020776749,-0.22480078041553497
5.0219512,-0.11237777769565582,-0.22475555539131165
5.04140091,-0.11235540360212326,-0.22471080720424652
5.06086445,-0.11233329027891159,-0.22466658055782318
5.08034134,-0.11228755861520767,-0.22457511723041534
5.09983206,-0.1120847761631012,-0.2241695523262024
5.11933613,-0.11188197135925293,-0.22376394271850586
5.13885546,-0.11167915165424347,-0.22335830330848694
5.15838957,-0.11147638410329819,-0.22295276820659637
5.17793941,-0.11127369850873947,-0.22254739701747894
5.19750786,-0.11107110977172852,-0.22214221954345703
5.21709251,-0.11086869984865189,-0.22173739969730377
5.23669481,-0.11066650599241257,-0.22133301198482513
5.25631428,-0.11046458035707474,-0.22092916071414948
5.27595138,-0.11027005314826965,-0.2205401062965393
5.29560709,-0.1101171225309372,-0.2202342450618744
5.31528187,-0.10996460169553757,-0.21992920339107513
5.3349781,-0.10981248319149017,-0.21962496638298035
5.35469532,-0.10966077446937561,-0.21932154893875122
5.37443352,-0.10950947552919388,-0.21901895105838776
5.39419222,-0.10935860127210617,-0.21871720254421234
5.41397285,-0.10920815169811249,-0.21841630339622498
5.43377495,-0.10905813425779343,-0.21811626851558685
5.45359993,-0.10890853404998779,-0.21781706809997559
5.4734478,-0.10879668593406677,-0.21759337186813354
5.49332142,-0.1087946966290474,-0.2175893932580948
5.51322079,-0.10879344493150711,-0.21758688986301422
5.53314495,-0.10879293084144592,-0.21758586168289185
5.55309439,-0.10879317671060562,-0.21758635342121124
5.5730691,-0.1087941825389862,-0.2175883650779724
5.59307051,-0.10879600793123245,-0.2175920158624649
5.61309815,-0.10879872739315033,-0.21759745478630066
5.63315344,-0.1088021919131279,-0.2176043838262558
5.65323639,-0.10880640894174576,-0.21761281788349152
5.67335224,-0.10874839127063751,-0.21749678254127502
5.6934967,-0.10847179591655731,-0.21694359183311462
5.71367121,-0.10819551348686218,-0.21639102697372437
5.73387527,-0.10791958123445511,-0.21583916246891022
5.75411034,-0.10764402896165848,-0.21528805792331696
5.77437687,-0.10736889392137527,-0.21473778784275055
5.79467535,-0.10709422081708908,-0.21418844163417816
5.81500578,-0.10682004690170288,-0.21364009380340576
5.83536959,-0.10654641687870026,-0.2130928337574005
5.85576868,-0.1062733381986618,-0.2125466763973236
5.87620449,-0.10610692203044891,-0.21221384406089783
5.89667511,-0.10620581358671188,-0.21241162717342377
5.91718101,-0.10630596429109573,-0.21261192858219147
5.93772316,-0.10640735179185867,-0.21281470358371735
5.95830202,-0.1065099686384201,-0.2130199372768402
5.97891808,-0.10661379992961884,-0.21322759985923767
5.9995718,-0.10671883076429367,-0.21343766152858734
6.02026415,-0.10682504624128342,-0.21365009248256683
6.04099607,-0.10693243145942688,-0.21386486291885376
6.0617671,-0.10704097151756287,-0.21408194303512573
6.08257961,-0.10702358931303024,-0.21404717862606049
6.10343599,-0.10677704215049744,-0.21355408430099487
6.12433434,-0.10653074085712433,-0.21306148171424866
6.14527512,-0.10628475993871689,-0.21256951987743378
6.16625881,-0.10603919625282288,-0.21207839250564575
6.1872859,-0.10579413175582886,-0.21158826351165771
6.20835781,-0.10554966330528259,-0.21109932661056519
6.22947407,-0.10530588030815125,-0.2106117606163025
6.2506361,-0.10506293177604675,-0.2101258635520935
6.27184486,-0.10482079535722733,-0.20964159071445465
6.29310036,-0.10466614365577698,-0.20933228731155396
6.31440306,-0.1046842411160469,-0.2093684822320938
6.33575487,-0.10470376163721085,-0.2094075232744217
6.35715532,-0.10472466051578522,-0.20944932103157043
6.37860537,-0.10474688559770584,-0.20949377119541168
6.40010595,-0.10477039963006973,-0.20954079926013947
6.42165852,-0.10479515045881271,-0.20959030091762543
6.44326496,-0.1048210859298706,-0.2096421718597412
6.46492338,-0.1048487201333046,-0.2096974402666092
6.48663473,-0.10487750917673111,-0.20975501835346222
6.50839996,-0.1049124225974083,-0.2098248451948166
6.53022003,-0.1049533262848854,-0.2099066525697708
6.55209494,-0.10499628633260727,-0.20999257266521454
6.57402611,-0.10504121333360672,-0.21008242666721344
6.59601355,-0.10508780926465988,-0.21017561852931976
6.61805868,-0.10513609647750854,-0.2102721929550171
6.64016151,-0.1051863431930542,-0.2103726863861084
6.662323,-0.10523845255374908,-0.21047690510749817
6.68454409,-0.10529225319623947,-0.21058450639247894
6.70682526,-0.10534776747226715,-0.2106955349445343
6.72916746,-0.1053367331624031,-0.2106734663248062
6.75157118,-0.10523270815610886,-0.2104654163122177
6.77403688,-0.10513008385896683,-0.21026016771793365
6.79656553,-0.10502897948026657,-0.21005795896053314
6.8191576,-0.10492953658103943,-0.20985907316207886
6.84181404,-0.10483190417289734,-0.20966380834579468
6.86453581,-0.10473620891571045,-0.2094724178314209
6.8873229,-0.10464280098676682,-0.20928560197353363
6.91017628,-0.1045520082116127,-0.2091040164232254
6.93309689,-0.10446370393037796,-0.20892740786075592
6.95608473,-0.10443760454654694,-0.20887520909309387
6.97914076,-0.10445914417505264,-0.20891828835010529
7.00226593,-0.10448303818702698,-0.20896607637405396
7.02546072,-0.10450970381498337,-0.20901940762996674
7.0487256,-0.104538694024086,-0.209077388048172
7.07206106,-0.10457008332014084,-0.20914016664028168
7.09546804,-0.10460395365953445,-0.2092079073190689
7.11894655,-0.1046404093503952,-0.2092808187007904
7.14249802,-0.10467952489852905,-0.2093590497970581
7.16612244,-0.10472138971090317,-0.20944277942180634
7.18982029,-0.10470809042453766,-0.20941618084907532
7.21359205,-0.10464595258235931,-0.20929190516471863
7.23744202,-0.10458642989397049,-0.20917285978794098
7.2613678,-0.10452944785356522,-0.20905889570713043
7.28536892,-0.10447515547275543,-0.20895031094551086
7.30944633,-0.1044239029288292,-0.2088478058576584
7.33360004,-0.1043759137392044,-0.2087518274784088
7.357831,-0.10433129221200943,-0.20866258442401886
7.38213921,-0.10429023951292038,-0.20858047902584076
7.40652513,-0.10425294935703278,-0.20850589871406555
7.43098879,-0.10420431941747665,-0.2084086388349533
7.45553112,-0.10415023565292358,-0.20830047130584717
7.48015165,-0.10409922897815704,-0.2081984579563141
7.50485086,-0.10405145585536957,-0.20810291171073914
7.52962923,-0.10400748252868652,-0.20801496505737305
7.55449152,-0.10396695137023926,-0.20793390274047852
7.57943487,-0.10393001139163971,-0.20786002278327942
7.60445738,-0.10389683395624161,-0.20779366791248322
7.62955952,-0.10386759787797928,-0.20773519575595856
7.65474081,-0.10384246706962585,-0.2076849341392517
7.68000174,-0.1038510650396347,-0.2077021300792694
7.70534182,-0.10387970507144928,-0.20775941014289856
7.73076105,-0.10391266644001007,-0.20782533288002014
7.75625944,-0.10395005345344543,-0.20790010690689087
7.78184462,-0.10399196296930313,-0.20798392593860626
7.80750799,-0.10403848439455032,-0.20807696878910065
7.83325005,-0.10408971458673477,-0.20817942917346954
7.85906935,-0.10414600372314453,-0.20829200744628906
7.8849659,-0.10420763492584229,-0.20841526985168457
7.91093969,-0.10427439957857132,-0.20854879915714264
7.93698931,-0.10418587177991867,-0.20837174355983734
7.96312332,-0.10404747724533081,-0.20809495449066162
7.98933268,-0.10391350090503693,-0.20782700181007385
8.01561546,-0.10378400981426239,-0.20756801962852478
8.04197216,-0.10365891456604004,-0.20731782913208008
8.06840134,-0.10353849083185196,-0.20707698166370392
8.09490204,-0.10342299938201904,-0.20684599876403809
8.12148094,-0.10331269353628159,-0.20662538707256317
8.14813042,-0.10320787876844406,-0.20641575753688812
8.1748476,-0.10310885310173035,-0.2062177062034607
8.2016325,-0.10311140865087509,-0.20622281730175018
8.22848225,-0.10314767062664032,-0.20629534125328064
8.2553997,-0.10319003462791443,-0.20638006925582886
8.28238583,-0.1032382920384407,-0.2064765840768814
8.30943203,-0.10329224914312363,-0.20658449828624725
8.33653832,-0.10335168242454529,-0.20670336484909058
8.36370277,-0.10341638326644897,-0.20683276653289795
8.39092636,-0.10348664969205856,-0.20697329938411713
8.41820908,-0.10356195271015167,-0.20712390542030334
8.44554424,-0.10364220291376114,-0.20728440582752228
8.47292995,-0.10362828522920609,-0.20725657045841217
8.50036335,-0.10360841453075409,-0.20721682906150818
8.52784729,-0.10359549522399902,-0.20719099044799805
8.55537891,-0.10358926653862,-0.20717853307724
8.58295155,-0.1035890206694603,-0.2071780413389206
8.61056423,-0.10359449684619904,-0.20718899369239807
8.63821411,-0.10360541194677353,-0.20721082389354706
8.66590404,-0.1036212295293808,-0.2072424590587616
8.6936264,-0.10364165902137756,-0.20728331804275513
8.72137833,-0.10366643965244293,-0.20733287930488586
8.74915791,-0.10347767919301987,-0.20695535838603973
8.77696419,-0.10327444225549698,-0.20654888451099396
8.80479431,-0.10307491570711136,-0.20614983141422272
8.83264255,-0.10287860035896301,-0.20575720071792603
8.86050892,-0.10268496721982956,-0.20536993443965912
8.88838959,-0.10249350219964981,-0.20498700439929962
8.91628265,-0.10230361670255661,-0.20460723340511322
8.94418335,-0.1021147072315216,-0.2042294144630432
8.97208977,-0.10192602872848511,-0.20385205745697021
9.0,-0.10173693299293518,-0.20347386598587036
