x_mm,y_mm,U_mean,V_mean,W_mean,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
551.8476562,17.3580265,0.553058922290802,0.13013745844364166,0.0,0.017915254458785057,7.724859714508057,0.08878996223211288,0.0023210758809000254,0.010887326465248768,0.007706207375217581,0.01728809674814611,0.0006902070027886261,-0.0007463760790204013,0.0007751469777406497
554.3051147,17.3580265,0.5566467046737671,0.12928183376789093,0.0,0.017795328050851822,7.693597793579102,0.08796001225709915,0.002314870012924075,0.010826926450401307,0.007657824174397976,0.017156221344287126,0.0006783508191425345,-0.0007433279333392551,0.0007652039804882035
556.7626343,17.3580265,0.560234546661377,0.1284261792898178,0.0,0.01767539605498314,7.66233491897583,0.08713003247976303,0.0023086636792868376,0.010766433642274632,0.007609330127232656,0.017024542394662518,0.000666547901031875,-0.0007402852818836139,0.0007553028239861564
559.2200928,17.3580265,0.5638222694396973,0.12757055461406708,0.0,0.017555469647049904,7.631072998046875,0.0863000825047493,0.0023024575784802437,0.010705854351904362,0.007560730312924072,0.016893070049206184,0.0006547990043112573,-0.0007372483489462289,0.000745444152504271
561.6776123,17.3580265,0.5674101114273071,0.12671490013599396,0.0,0.01743553951382637,7.599810600280762,0.08547010272741318,0.00229625147767365,0.010645183299270323,0.007512019771311485,0.016761795919915962,0.0006431035110633686,-0.0007342170597628497,0.0007356275452452543
564.1350708,17.3580265,0.5709978938102722,0.12585927546024323,0.0,0.017315611243247986,7.568548679351807,0.08464015275239944,0.002290045376867056,0.010584423387349554,0.007463201679476356,0.016630725924917506,0.0006314619609659646,-0.0007311914143334763,0.0007258532763135261
566.5925903,17.3580265,0.5742782354354858,0.12504278123378754,0.0,0.01719985343515873,7.538502216339111,0.08384031802415848,0.002283738926053047,0.01052492733686831,0.0074168028947136175,0.016504367644754193,0.0006200891390365504,-0.0007281844055473385,0.0007165277815166515
569.0500488,17.3580265,0.5774069428443909,0.12424562871456146,0.0,0.017086153849959373,7.509056568145752,0.08305535465478897,0.002277383580803871,0.010466017955348312,0.007371542348510191,0.016380428662867114,0.0006088759588539008,-0.0007251894403298431,0.0007074431942455939
571.5075684,17.3580265,0.5805356502532959,0.1234484389424324,0.0,0.016972452402114868,7.479609966278076,0.08227038383483887,0.0022710280027240515,0.010407028119535049,0.007326173693561819,0.01625667782250221,0.000597715433094852,-0.0007221998066624102,0.0006983979744700497
573.9650269,17.3580265,0.5836643576622009,0.12265127897262573,0.0,0.016858752816915512,7.450164318084717,0.08148542791604996,0.002264672424644232,0.010347959539187452,0.0072806981883326745,0.016133119745163366,0.0005866080994147305,-0.000719215646277041,0.0006893924663475687
576.4225464,17.3580265,0.586793065071106,0.12185409665107727,0.0,0.016745051369071007,7.420717716217041,0.08070044964551926,0.002258316846564412,0.01028881040665069,0.007235114699903492,0.016009749784533213,0.0005755534847031139,-0.0007162368239993291,0.0006804263322262513
578.8800049,17.3580265,0.589921772480011,0.1210569366812706,0.0,0.01663135178387165,7.391272068023682,0.07991549372673035,0.0022519612684845924,0.010229582531473703,0.007189424094254122,0.015886572043958564,0.0005645520607445477,-0.0007132634075111832,0.0006714999764928509
581.3375244,17.3580265,0.5930505394935608,0.12025975435972214,0.0,0.016517650336027145,7.361825466156006,0.07913051545619965,0.0022456056904047728,0.01017027410221344,0.007143625233161791,0.01576358296457845,0.0005536033570803633,-0.0007102953968126033,0.0006626130628213447
583.7949829,17.3580265,0.596179187297821,0.11946258693933487,0.0,0.01640395075082779,7.3323798179626465,0.07834555953741074,0.002239250112324953,0.010110886932207064,0.007097719794789254,0.015640786102223265,0.0005427078428433523,-0.0007073327919035893,0.0006537658592876139
-28.12000084,19.81551552,,,,,,,,,,,,,
-25.66250992,19.81551552,,,,,,,,,,,,,
-23.2050209,19.81551552,,,,,,,,,,,,,
-20.74753189,19.81551552,,,,,,,,,,,,,
-18.29004097,19.81551552,,,,,,,,,,,,,
-15.832551,19.81551552,,,,,,,,,,,,,
-13.37506104,19.81551552,,,,,,,,,,,,,
-10.91757011,19.81551552,,,,,,,,,,,,,
-8.4600811,19.81551552,,,,,,,,,,,,,
-6.002592087,19.81551552,,,,,,,,,,,,,
-3.545100927,19.81551552,,,,,,,,,,,,,
-1.087610006,19.81551552,,,,,,,,,,,,,
1.369879007,19.81551552,,,,,,,,,,,,,
3.827368021,19.81551552,,,,,,,,,,,,,
6.284861088,19.81551552,,,,,,,,,,,,,
8.742349625,19.81551552,,,,,,,,,,,,,
11.19983864,19.81551552,,,,,,,,,,,,,
13.65732765,19.81551552,,,,,,,,,,,,,
16.11481667,19.81551552,,,,,,,,,,,,,
18.57230949,19.81551552,,,,,,,,,,,,,
21.02979851,19.81551552,,,,,,,,,,,,,
23.48728752,19.81551552,,,,,,,,,,,,,
25.94478035,19.81551552,,,,,,,,,,,,,
28.40226936,19.81551552,,,,,,,,,,,,,
30.85975838,19.81551552,,,,,,,,,,,,,
33.31724548,19.81551552,,,,,,,,,,,,,
35.7747345,19.81551552,,,,,,,,,,,,,
38.23222351,19.81551552,,,,,,,,,,,,,
40.68972015,19.81551552,,,,,,,,,,,,,
43.14720917,19.81551552,,,,,,,,,,,,,
45.60469818,19.81551552,,,,,,,,,,,,,
48.06218719,19.81551552,,,,,,,,,,,,,
50.51967621,19.81551552,,,,,,,,,,,,,
52.97716522,19.81551552,,,,,,,,,,,,,
55.43465424,19.81551552,,,,,,,,,,,,,
57.89214325,19.81551552,,,,,,,,,,,,,
60.34963226,19.81551552,,,,,,,,,,,,,
62.80712891,19.81551552,,,,,,,,,,,,,
65.26461792,19.81551552,,,,,,,,,,,,,
67.72210693,19.81551552,,,,,,,,,,,,,
70.17959595,19.81551552,,,,,,,,,,,,,
72.63708496,19.81551552,,,,,,,,,,,,,
75.09457397,19.81551552,,,,,,,,,,,,,
77.55206299,19.81551552,,,,,,,,,,,,,
80.00955963,19.81551552,,,,,,,,,,,,,
82.46704865,19.81551552,,,,,,,,,,,,,
84.92453766,19.81551552,,,,,,,,,,,,,
87.38202667,19.81551552,,,,,,,,,,,,,
89.83951569,19.81551552,,,,,,,,,,,,,
92.2970047,19.81551552,,,,,,,,,,,,,
94.75449371,19.81551552,,,,,,,,,,,,,
97.21198273,19.81551552,,,,,,,,,,,,,
99.66947174,19.81551552,,,,,,,,,,,,,
102.1269608,19.81551552,,,,,,,,,,,,,
104.5844498,19.81551552,,,,,,,,,,,,,
107.0419388,19.81551552,,,,,,,,,,,,,
109.4994431,19.81551552,,,,,,,,,,,,,
111.9569321,19.81551552,,,,,,,,,,,,,
114.4144211,19.81551552,,,,,,,,,,,,,
116.8719101,19.81551552,,,,,,,,,,,,,
119.3293991,19.81551552,,,,,,,,,,,,,
121.7868881,19.81551552,,,,,,,,,,,,,
124.2443771,19.81551552,,,,,,,,,,,,,
126.7018661,19.81551552,,,,,,,,,,,,,
129.1593628,19.81551552,,,,,,,,,,,,,
131.6168518,19.81551552,,,,,,,,,,,,,
134.0743408,19.81551552,,,,,,,,,,,,,
136.5318298,19.81551552,,,,,,,,,,,,,
138.9893188,19.81551552,,,,,,,,,,,,,
141.4468079,19.81551552,,,,,,,,,,,,,
143.9042969,19.81551552,,,,,,,,,,,,,
146.3617859,19.81551552,,,,,,,,,,,,,
148.8192749,19.81551552,,,,,,,,,,,,,
151.2767792,19.81551552,,,,,,,,,,,,,
153.7342682,19.81551552,,,,,,,,,,,,,
156.1917572,19.81551552,,,,,,,,,,,,,
158.6492462,19.81551552,,,,,,,,,,,,,
161.1067352,19.81551552,,,,,,,,,,,,,
163.5642242,19.81551552,,,,,,,,,,,,,
166.0217133,19.81551552,,,,,,,,,,,,,
168.4792023,19.81551552,,,,,,,,,,,,,
170.9366913,19.81551552,,,,,,,,,,,,,
173.3941803,19.81551552,,,,,,,,,,,,,
175.8516693,19.81551552,-0.22830988466739655,0.15648716688156128,-1.8338871606903772e-22,0.0024097799323499203,54.54173278808594,-0.10443682223558426,4.527824421529658e-05,0.0020770895199623608,0.001198852102114583,0.0015472041027743315,0.0002026183573415651,-3.003374387548622e-05,1.9658946820301938e-05
178.3091583,19.81551552,-0.25343772768974304,0.16161665320396423,-8.340684529393518e-25,0.004618268460035324,12.319661140441895,-0.10561557859182358,0.00037622079253196716,0.003601908246715653,0.003016111866012046,0.002634830092169989,0.0004054143944559607,-0.0001531002024603989,9.0539904432696e-05
180.7666473,19.81551552,-0.26215052604675293,0.15605303645133972,-3.2481732342166456e-24,0.005924206227064133,8.667628288269043,-0.10691798478364944,0.0006858605775050819,0.004578327046484098,0.0040547534865682565,0.0032393549547044057,0.0005854213153651342,-0.00027336786623944134,0.00015385792332532622
183.2241364,19.81551552,-0.26895567774772644,0.149971142411232,-1.0847829518263318e-22,0.006985472049564123,7.488050937652588,-0.10804343223571777,0.0009352013585157692,0.005398965264917033,0.0047767824235546135,0.0038238580652316476,0.0007162309073870578,-0.00037408941201336025,0.00020435306638232151
185.6816254,19.81551552,-0.2752593159675598,0.14427854120731354,-2.317714015179758e-26,0.007923372089862823,6.996195316314697,-0.10893544554710388,0.0011353542795404792,0.006131711063002742,0.005309678381644246,0.0044366636320903475,0.0008086038021860205,-0.0004595193726100559,0.0002473119921437561
188.1391296,19.81551552,-0.28142327070236206,0.13936297595500946,-2.308347867679917e-22,0.00878637470304966,6.739414691925049,-0.10982737690210342,0.001305914018303156,0.006807987753264105,0.005731935062743398,0.005064993123984118,0.0008713370061644576,-0.000533056232784046,0.0002895903528849497
190.5966187,19.81551552,-0.28707918524742126,0.13491658866405487,-2.1075960517188132e-23,0.009511551819741726,6.64928674697876,-0.11063850671052933,0.0014338133623823524,0.007367592555192301,0.006026766116522449,0.005665936442696064,0.0009105332604187125,-0.0005944437434149755,0.00032612332517452554
193.0541077,19.81551552,-0.29270991683006287,0.13118019700050354,-7.491496472521861e-23,0.010194255970418453,6.60268497467041,-0.1114361584186554,0.0015473236562684178,0.007885257401506649,0.006280032517982604,0.006266374844109657,0.0009341110093176418,-0.0006493826356128302,0.0003643833431071705
195.5115967,19.81551552,-0.29832449555397034,0.12809064984321594,-6.955694825066549e-22,0.010845608077943325,6.587186813354492,-0.1121973842382431,0.001649294514209032,0.008363444135505669,0.006502011464697111,0.006870975854035873,0.0009413201195733814,-0.000698332604625318,0.0004041991365357975
197.9690857,19.81551552,-0.303864449262619,0.12555396556854248,-6.951971744541302e-32,0.011476635932922363,6.6023783683776855,-0.11286956071853638,0.0017412640154361725,0.008804991823069708,0.0066981475074423535,0.007489635702136815,0.0009336116950260931,-0.000742746338529332,0.00044471167169746195
200.4265747,19.81551552,-0.30938002467155457,0.12366829812526703,6.906884908525777e-23,0.012079979293048382,6.621659755706787,-0.11350573599338531,0.001826697145588696,0.009216421324394923,0.006884521041647551,0.00809372104213259,0.0009165297090748051,-0.0007823367028204874,0.0004892580413287106
202.8840637,19.81551552,-0.31429463624954224,0.12226616591215134,1.8624839364844906e-22,0.012608978897333145,6.671097278594971,-0.11385735869407654,0.001893149921670556,0.009554872788936181,0.007039498075889267,0.00866170319094183,0.0008962543618395522,-0.0008165395668202902,0.0005298311358295157
205.3415527,19.81551552,-0.3189283609390259,0.12126288563013077,2.133340685132882e-23,0.013115376234054565,6.726536750793457,-0.11409631371498108,0.0019521372159942985,0.00986664679224794,0.007185117330456944,0.009223553183939028,0.000871074216851887,-0.0008475000883236966,0.0005709134873606372
207.7990417,19.81551552,-0.32355284690856934,0.12062747031450272,7.39395423810984e-21,0.013590855523943901,6.782741069793701,-0.11432760953903198,0.002006271854043007,0.01014857633075102,0.007326598709253413,0.009757304304482923,0.0008408659029356495,-0.0008756919495758742,0.0006142632762883848
210.2565308,19.81551552,-0.32767727971076965,0.12065012753009796,1.035943374115523e-22,0.014055872336030006,6.857001304626465,-0.11432475596666336,0.002052655443549156,0.010404718372066541,0.0074574827419695185,0.010301877278292477,0.0008075562219065652,-0.0008973342966673292,0.000657219339953441
212.7140198,19.81551552,-0.3317539095878601,0.12098836898803711,6.217651708271151e-22,0.014508914202451706,6.9273247718811035,-0.11430952697992325,0.0020969333127141,0.01064486825980775,0.007594384954463258,0.010832505878749527,0.0007711822772201241,-0.0009165593503511482,0.0007027267132642123
215.1715088,19.81551552,-0.3355608284473419,0.12156197428703308,1.9358436789744615e-20,0.014924177899956703,7.003365516662598,-0.11419112980365753,0.0021338884253054857,0.010846427577195355,0.007725658223814083,0.01133083391855825,0.000731784422159599,-0.0009330562983294391,0.000746966757936389
217.6289978,19.81551552,-0.33846336603164673,0.12231989949941635,1.7520406645175988e-23,0.015281112864613533,7.103023052215576,-0.11370598524808884,0.0021542843896895647,0.010984817071349797,0.007830477422314666,0.011798863176645977,0.0006865424038866056,-0.0009461219923868058,0.0007826712196484231
220.0864868,19.81551552,-0.34133246541023254,0.12320538610219955,4.399727633936238e-21,0.015636924654245377,7.199510097503662,-0.11321843415498734,0.0021745096892118454,0.011120625228665063,0.00794017240292814,0.012262922119071798,0.0006410119970983036,-0.000958310879790425,0.0008198526988948407
222.5439758,19.81551552,-0.34378740191459656,0.12452255189418793,1.512661955001454e-20,0.01599743589758873,7.296185493469238,-0.11253130435943604,0.0021945417392998934,0.01125524633693597,0.008069115569367994,0.012722972194836904,0.0005985613687469263,-0.0009671808375078667,0.0008569817803719126
225.0014648,19.81551552,-0.3456042408943176,0.12642113864421844,3.5574705574927986e-26,0.01636626571416855,7.3956732749938965,-0.11152708530426025,0.0022144282702356577,0.011389659845175044,0.008224472926686283,0.013180266592797436,0.0005610870847740784,-0.0009714570560744457,0.0008928218423637155
227.4589539,19.81551552,-0.34741145372390747,0.1283184438943863,1.51900539632397e-20,0.01672576367855072,7.494802474975586,-0.11052852869033813,0.0022334051318466663,0.011516152615360091,0.008378503381917868,0.01362806993307697,0.0005237820724652287,-0.0009754856064745909,0.0009287328000120859
229.9164429,19.81551552,-0.34848934412002563,0.1303991824388504,0.0,0.017064649611711502,7.601357936859131,-0.10926500707864761,0.0022468343377113342,0.0116140782130848,0.008521469655306646,0.014064247938249785,0.0004850610081352791,-0.00097858205489465,0.0009649269232570035
232.3739319,19.81551552,-0.3489421606063843,0.13263002038002014,0.0,0.017389915883541107,7.714925765991211,-0.10776804387569427,0.0022558432538062334,0.011690173985638555,0.008654654423856387,0.014496073826292097,0.00044491024201112617,-0.0009810610223640395,0.0010013428453033019
234.8314209,19.81551552,-0.3493950068950653,0.1348608434200287,0.0,0.01771518401801586,7.828493595123291,-0.10627108067274094,0.002264851937070489,0.01176513922329235,0.00878726397337202,0.014929531655130676,0.0004044231072682959,-0.000983528281672183,0.0010380186190522833
237.2889099,19.81551552,-0.34862762689590454,0.1380120813846588,0.0,0.018045788630843163,7.924355983734131,-0.10411182790994644,0.0022789600770920515,0.011842886347219032,0.008962828794882341,0.01534858940963891,0.00037823713087337466,-0.0009830942747152197,0.001077525438044881
239.7463989,19.81551552,-0.3478301167488098,0.14118602871894836,0.0,0.01837652549147606,8.019781112670898,-0.1019362285733223,0.002293194178491831,0.011918959897587952,0.00913915496974312,0.015769474867523853,0.0003520583872076155,-0.0009825062390441258,0.001117506688870784
242.2038879,19.81551552,-0.3465961813926697,0.14437410235404968,0.0,0.01870260387659073,8.11404037475586,-0.09961509704589844,0.00230693188495934,0.011991570117428033,0.009313402470119931,0.016182224692694692,0.00033525653788830934,-0.0009814246935482551,0.0011558704724012187
244.661377,19.81551552,-0.3443562090396881,0.14759477972984314,0.0,0.019017940387129784,8.205609321594238,-0.09695848822593689,0.0023195252288132906,0.012058679884788578,0.00948329995248226,0.016572988166444175,0.00034079002821148924,-0.0009793160504733417,0.0011898937951917987
247.1188965,19.81551552,-0.34211623668670654,0.15081550180912018,0.0,0.019333278760313988,8.297179222106934,-0.09430184215307236,0.0023321188054978848,0.012124263362264992,0.009652947199720152,0.016965495210576942,0.00034636366192158236,-0.0009771262942895043,0.0012242185859975274
249.5763855,19.81551552,-0.339220255613327,0.15410925447940826,0.0,0.019637910649180412,8.385977745056152,-0.09135297685861588,0.0023438383359462023,0.012190838120285923,0.009819874713823562,0.017343028944203726,0.000358375630039931,-0.0009734922741526167,0.0012574340082687763
252.0338745,19.81551552,-0.33569544553756714,0.15747304260730743,0.0,0.019932283088564873,8.472121238708496,-0.08812398463487625,0.0023547206073999405,0.012258584500939917,0.009984258875582519,0.017705998944396617,0.0003766461297729229,-0.0009684651552205326,0.001289555534619402
254.4913635,19.81551552,-0.33217063546180725,0.1608368307352066,0.0,0.020226653665304184,8.55826473236084,-0.08489498496055603,0.0023656028788536787,0.01232518064495581,0.01014848797772667,0.01807032626917516,0.00039507015846095353,-0.0009633498646839378,0.0013219199964282502
256.9488525,19.81551552,-0.3279336094856262,0.1640707552433014,0.0,0.020508216693997383,8.639772415161133,-0.08140341192483902,0.002375916810706258,0.012392798769911537,0.010303735701656564,0.01841457706894108,0.0004219958841186061,-0.0009575467949099123,0.0013519584233223636
259.4063416,19.81551552,-0.32321128249168396,0.1672161966562271,0.0,0.020781049504876137,8.718118667602539,-0.07773291319608688,0.002385843778029084,0.012460942578719611,0.010452810394602144,0.018745351656816657,0.0004548482493014448,-0.0009512491368553061,0.0013804471938084067
261.8638306,19.81551552,-0.3184889256954193,0.17036162316799164,0.0,0.02105388417840004,8.796465873718262,-0.07406240701675415,0.0023957707453519106,0.012528185577378285,0.010601730382608938,0.01907720099018308,0.0004879592536106703,-0.0009448657083098444,0.0014091258864201844
264.3213196,19.81551552,-0.31319868564605713,0.17335213720798492,0.0,0.02131439745426178,8.869688034057617,-0.0701921358704567,0.002405415754765272,0.01259759535761612,0.010741257391553516,0.019392235172601913,0.0005233594051081633,-0.0009382318271982937,0.0014359709881818228
266.7788086,19.81551552,-0.3074427843093872,0.17621560394763947,0.0,0.02156481146812439,8.938706398010254,-0.06615804880857468,0.0024148300290107727,0.012668780401326202,0.01087304612355518,0.019693534723973134,0.0005606959252383303,-0.0009313800487484869,0.0014613186653629207
269.2362976,19.81551552,-0.3016869127750397,0.179079070687294,0.0,0.02181522361934185,9.00772476196289,-0.06212395802140236,0.0024242440704256296,0.012739266796900354,0.011004665985369134,0.019995721943984874,0.0005983075317769378,-0.0009244460545705172,0.0014868200168052514
271.6937866,19.81551552,-0.29561135172843933,0.18180684745311737,0.0,0.022057197988033295,9.072989463806152,-0.05799814686179161,0.0024335740599781275,0.012810004750600765,0.011129655028108133,0.02028712955032232,0.0006362721715010185,-0.0009176504951097439,0.0015113624672745407
274.1512756,19.81551552,-0.2889893651008606,0.18430261313915253,0.0,0.022284748032689095,9.1318359375,-0.053715527057647705,0.0024427601601928473,0.012881770561696967,0.011243418277735256,0.02055938104947469,0.0006746418628751638,-0.000911154553046023,0.001534138753365305
276.6087646,19.81551552,-0.2823673486709595,0.18679839372634888,0.0,0.022512296214699745,9.190682411193848,-0.0494329072535038,0.002451946260407567,0.012952987732578056,0.011356996458643288,0.02083237950145213,0.0007132821085642921,-0.0009045836292016773,0.001557043580192638
279.0662537,19.81551552,-0.2757106423377991,0.18927574157714844,0.0,0.022738764062523842,9.249037742614746,-0.04514358937740326,0.0024611284025013447,0.013023647199425604,0.011469582345471758,0.02110477555028774,0.0007520405670649599,-0.0008979752994312945,0.0015799428231055845
281.5237427,19.81551552,-0.2683589458465576,0.19138409197330475,0.0,0.022943560034036636,9.297564506530762,-0.04072020947933197,0.0024702337104827166,0.01309358301346393,0.01156576217681532,0.021350810132530096,0.0007880080278577437,-0.0008920462711690599,0.001600277834953076
283.9812317,19.81551552,-0.2610072195529938,0.19349244236946106,0.0,0.02314835414290428,9.346090316772461,-0.03629682958126068,0.002479338785633445,0.013163084956669197,0.011661743987375007,0.021597487999817328,0.0008242201639120407,-0.0008860490333933158,0.0016207195135711505
286.4387207,19.81551552,-0.2536555230617523,0.19560079276561737,0.0,0.023353150114417076,9.394617080688477,-0.03187345340847969,0.002488443860784173,0.013232155605557905,0.011757530205019684,0.0218448121981491,0.000860676862190872,-0.0008799835235466513,0.0016412680084274683
288.8962097,19.81551552,-0.24595695734024048,0.19748938083648682,0.0,0.023544635623693466,9.43736457824707,-0.027429429814219475,0.0024974907282739878,0.013299078772541113,0.011843902536461094,0.022076905369439938,0.000894878431275687,-0.0008744762549762614,0.0016605141628689146
291.3536987,19.81551552,-0.2380058765411377,0.19921797513961792,0.0,0.023726433515548706,9.47590446472168,-0.022970380261540413,0.0025064952205866575,0.01336439644520155,0.011923367146535198,0.022298014549764357,0.0009274780176469696,-0.000869363693860141,0.001678826852391721
293.8111877,19.81551552,-0.23005478084087372,0.20094655454158783,0.0,0.023908229544758797,9.514444351196289,-0.01851133070886135,0.002515499945729971,0.013429373245873583,0.012002629793230319,0.02251967506380999,0.0009602888307410663,-0.0008641919013232385,0.0016972282593058496
296.2686768,19.81551552,-0.22210370004177094,0.20267513394355774,0.0,0.024090025573968887,9.552984237670898,-0.014052281156182289,0.0025245044380426407,0.013494010876473395,0.012081693043046737,0.022741888139594213,0.0009933105836730932,-0.0008589606421903206,0.001715717920098614
298.7261658,19.81551552,-0.2136731594800949,0.2040562927722931,0.0,0.024250054731965065,9.582520484924316,-0.009654532186686993,0.002533381339162588,0.01355318573033228,0.01214655340278344,0.022939981597948928,0.001021690653512479,-0.0008546703486017604,0.0017317677115100127
301.1836548,19.81551552,-0.20522049069404602,0.20542140305042267,0.0,0.024409079924225807,9.611640930175781,-0.005259613506495953,0.0025422521866858006,0.013611856412908685,0.012210573289921645,0.0231374101255144,0.0010500202042258017,-0.0008503752114037699,0.0017477704968194008
303.6411438,19.81551552,-0.19676782190799713,0.20678651332855225,0.0,0.02456810511648655,9.640761375427246,-0.0008646946516819298,0.0025511232670396566,0.013670260602129204,0.012274397956184437,0.023335311709913077,0.001078522572027901,-0.0008460292915614398,0.0017638428037081433
306.0986328,19.81551552,-0.18824362754821777,0.20809313654899597,0.0,0.02472316287457943,9.668375968933105,0.003503150539472699,0.002559951739385724,0.013727317987503224,0.012335518359230292,0.023529244406093847,0.0011064845725070882,-0.0008418159475798298,0.001779511893034727
308.5561218,19.81551552,-0.17937591671943665,0.20911884307861328,0.0,0.02485916018486023,9.688759803771973,0.007740940432995558,0.0025685757864266634,0.01377895896411313,0.012384393214712797,0.02370227029589511,0.0011311749330087748,-0.000838438512247644,0.0017929688170045949
311.0136108,19.81551552,-0.1705082207918167,0.2101445496082306,0.0,0.02499515935778618,9.709142684936523,0.01197873055934906,0.0025772000662982464,0.013830400890665173,0.012433082111585725,0.02387569171747883,0.001156006029616203,-0.0008350194293015034,0.0018064761657513029
313.4710999,19.81551552,-0.16164050996303558,0.2111702561378479,0.0,0.025131158530712128,9.72952651977539,0.016216520220041275,0.0025858241133391857,0.013881643648011532,0.012481584569925763,0.024049506131249787,0.001180977923729773,-0.0008315585473027409,0.0018200333068360552
315.9285889,19.81551552,-0.1527014970779419,0.21212680637836456,0.0,0.025261901319026947,9.7481050491333,0.020401064306497574,0.0025943629443645477,0.013930988035059617,0.012526769941289945,0.024217928839711373,0.0012050981886912032,-0.000828308790262966,0.0018329792585440874
318.3860779,19.81551552,-0.14351098239421844,0.21283939480781555,0.0,0.025374101474881172,9.760315895080566,0.024397768080234528,0.0026026004925370216,0.013974177866522736,0.012560735014659891,0.024366288182413227,0.001225837661226966,-0.0008259152552858862,0.0018436294744983428
320.8435669,19.81551552,-0.134320467710495,0.21355199813842773,0.0,0.025486303493380547,9.772527694702148,0.02839447371661663,0.0026108380407094955,0.014017227645736798,0.01259452986505042,0.02451496614677865,0.0012466842074050632,-0.0008234899199622836,0.0018543104223638363
323.3010559,19.81551552,-0.12512995302677155,0.21426458656787872,0.0,0.02559850551187992,9.784738540649414,0.032391175627708435,0.0026190755888819695,0.014060135509448068,0.01262815294142594,0.024663962115480498,0.001267637807803923,-0.0008210327062376233,0.001865021791395416
325.7585449,19.81551552,-0.11591600626707077,0.21494968235492706,0.0,0.02570829726755619,9.79623031616211,0.036357633769512177,0.002627254230901599,0.014102093709944807,0.012660230615046647,0.024810592094930695,0.0012883703617523265,-0.0008186169483522521,0.0018754615739394326
328.2160645,19.81551552,-0.10647621750831604,0.21536986529827118,0.0,0.02579486556351185,9.800789833068848,0.04003285989165306,0.0026348649989813566,0.014136151566795124,0.012678910787420394,0.02493164766431627,0.0013060341400811743,-0.0008168779647767035,0.0018830104467956188
330.6735535,19.81551552,-0.09703654050827026,0.2157900482416153,0.0,0.025881435722112656,9.805349349975586,0.043708041310310364,0.0026424757670611143,0.014170125150457392,0.012697441979806174,0.02505294139162469,0.0013237784202991543,-0.0008151153143176118,0.0018905715433578524
333.1310425,19.81551552,-0.08759687095880508,0.2162102311849594,0.0,0.025968004018068314,9.809908866882324,0.04738322272896767,0.0026500863023102283,0.014204011937272738,0.01271582211520907,0.0251744713607663,0.001341602911940176,-0.0008133288472194494,0.001898144696859394
335.5885315,19.81551552,-0.07815719395875931,0.21663039922714233,0.0,0.02605457231402397,9.814468383789062,0.05105840414762497,0.002657697070389986,0.01423781262419523,0.012734050999152275,0.02529623956322798,0.001359508160067099,-0.0008115187067599255,0.0019057303990578367
338.0460205,19.81551552,-0.06860560923814774,0.21684148907661438,0.0,0.02611955814063549,9.812995910644531,0.0544297955930233,0.002664735773578286,0.014263827954147074,0.012740760707726173,0.025394187026825332,0.001374519937546787,-0.0008103806331619182,0.001910749464206371
340.5035095,19.81551552,-0.05902321636676788,0.2169950306415558,0.0,0.026178603991866112,9.809863090515137,0.05771758034825325,0.00267161731608212,0.014287681235917844,0.012744215248164416,0.025485685139809845,0.0013887711457677857,-0.0008094175683184338,0.0019150574226974998
342.9609985,19.81551552,-0.04944082722067833,0.2171485871076584,0.0,0.026237649843096733,9.806730270385742,0.0610053688287735,0.00267849862575531,0.014311496466665592,0.012747547369280927,0.025577344306602374,0.0014030775218681069,-0.0008084386908033814,0.0019193621467650246
345.4184875,19.81551552,-0.039858441799879074,0.2173021286725998,0.0,0.026296695694327354,9.803597450256348,0.06429315358400345,0.0026853799354285,0.014335273688890066,0.012750756662836538,0.025669166500120855,0.0014174390258649772,-0.0008074440714235728,0.0019236634844684575
347.8759766,19.81551552,-0.030259709805250168,0.21738509833812714,0.0,0.026347525417804718,9.7983980178833,0.06745465844869614,0.0026920000091195107,0.014355954847272995,0.012749658143738036,0.025751823189176976,0.0014309677363802357,-0.0008065615655089009,0.0019270149234248413
350.3334656,19.81551552,-0.02061958611011505,0.2172892689704895,0.0,0.026377538219094276,9.787965774536133,0.0702962800860405,0.002697957679629326,0.01436887490793944,0.012737852884615448,0.025810962787160403,0.001442289623373623,-0.000805990609735463,0.0019279566093788336
352.7909546,19.81551552,-0.010979460552334785,0.21719343960285187,0.0,0.026407549157738686,9.777533531188965,0.07313789427280426,0.002703915350139141,0.014381793464168235,0.012725953268036383,0.025870194589721063,0.0014536473645994272,-0.0008054091684523146,0.0019288837807261427
355.2484436,19.81551552,-0.001339336158707738,0.21709761023521423,0.0,0.026437561959028244,9.767101287841797,0.07597950845956802,0.0027098730206489563,0.014394713320397656,0.012713961133574259,0.025929519792478928,0.0014650412826611517,-0.0008048174026478172,0.0019297961154900456
357.7059326,19.81551552,0.008300788700580597,0.2170017808675766,0.0,0.026467574760317802,9.756668090820312,0.07882113009691238,0.0027158306911587715,0.01440763323486427,0.012701875884839509,0.025988938444418297,0.0014764712180126444,-0.0008042151509785045,0.0019306939363574749
360.1634216,19.81551552,0.01790708675980568,0.21677479147911072,0.0,0.02648044005036354,9.74292278289795,0.08138113468885422,0.0027209895197302103,0.014414544870024654,0.012681649934851453,0.02602798408414027,0.0014859647701484498,-0.0008037902611642139,0.001929526186313521
