zone,y/Dj,u/Uj
"x/Djet=10, Dwight 2022",0.20215616141732287,0.6910646131712888
"x/Djet=10, Dwight 2022",0.20839872047244096,0.6876383401677916
"x/Djet=10, Dwight 2022",0.2147169881889764,0.6841396229735196
"x/Djet=10, Dwight 2022",0.2211097440944882,0.6805709035274877
"x/Djet=10, Dwight 2022",0.22757570866141733,0.6769346237687109
"x/Djet=10, Dwight 2022",0.2341134842519685,0.6732334582018243
"x/Djet=10, Dwight 2022",0.24072163385826773,0.6694700231900584
"x/Djet=10, Dwight 2022",0.247398562992126,0.6656470513794536
"x/Djet=10, Dwight 2022",0.2541426181102362,0.6617673335574551
"x/Djet=10, Dwight 2022",0.2609521062992126,0.6578336023701038
"x/Djet=10, Dwight 2022",0.2678251968503937,0.6538487648876555
"x/Djet=10, Dwight 2022",0.27475996062992125,0.6498156700389607
"x/Djet=10, Dwight 2022",0.28175444881889766,0.6457372248942752
"x/Djet=10, Dwight 2022",0.288806594488189,0.6416163365238549
"x/Djet=10, Dwight 2022",0.29591425196850396,0.6374559119979555
"x/Djet=10, Dwight 2022",0.30307519685039375,0.6332588002454279
"x/Djet=10, Dwight 2022",0.31028716535433076,0.6290280827607431
"x/Djet=10, Dwight 2022",0.3175478149606299,0.6247665503313468
"x/Djet=10, Dwight 2022",0.32485470472440947,0.6204771100274946
"x/Djet=10, Dwight 2022",0.332205374015748,0.6161626689194425
"x/Djet=10, Dwight 2022",0.33959728346456697,0.611826017794636
"x/Djet=10, Dwight 2022",0.3470278346456693,0.6074700055819259
"x/Djet=10, Dwight 2022",0.35449440944881894,0.6030974230687576
"x/Djet=10, Dwight 2022",0.36199433070866144,0.5987110610425767
"x/Djet=10, Dwight 2022",0.3695248622047244,0.5943135940080186
"x/Djet=10, Dwight 2022",0.37708324803149607,0.5899076383283136
"x/Djet=10, Dwight 2022",0.3846666929133859,0.5854959266495022
"x/Djet=10, Dwight 2022",0.3922724212598426,0.5810810171934092
"x/Djet=10, Dwight 2022",0.3998975590551181,0.5766653460849094
"x/Djet=10, Dwight 2022",0.4075392716535433,0.5722514424751249
"x/Djet=10, Dwight 2022",0.4151947047244095,0.5678417076040875
"x/Djet=10, Dwight 2022",0.4228610039370079,0.5634384787562824
"x/Djet=10, Dwight 2022",0.4305352952755906,0.5590440350747904
"x/Djet=10, Dwight 2022",0.43821472440944886,0.5546605917471464
"x/Djet=10, Dwight 2022",0.445896437007874,0.5502902941911991
"x/Djet=10, Dwight 2022",0.4535776377952756,0.5459352296833925
"x/Djet=10, Dwight 2022",0.46125549212598427,0.5415974099163431
"x/Djet=10, Dwight 2022",0.46892722440944884,0.5372787593705606
"x/Djet=10, Dwight 2022",0.4765901181102362,0.5329811385710086
"x/Djet=10, Dwight 2022",0.48424143700787403,0.5287063382729648
"x/Djet=10, Dwight 2022",0.49187852362204726,0.5244560678337393
"x/Djet=10, Dwight 2022",0.49949877952755906,0.5202319552126757
"x/Djet=10, Dwight 2022",0.507099625984252,0.5160355527852906
"x/Djet=10, Dwight 2022",0.5146785433070866,0.5118683431574141
"x/Djet=10, Dwight 2022",0.5222331102362205,0.5077317159086289
"x/Djet=10, Dwight 2022",0.5297609251968504,0.5036269850346904
"x/Djet=10, Dwight 2022",0.5372597047244094,0.4995554005758086
"x/Djet=10, Dwight 2022",0.5447272047244095,0.4955181253600859
"x/Djet=10, Dwight 2022",0.5521612401574804,0.4915162233752359
"x/Djet=10, Dwight 2022",0.5595597440944883,0.4875507120958481
"x/Djet=10, Dwight 2022",0.5669207480314962,0.48362251597026384
"x/Djet=10, Dwight 2022",0.5742423031496063,0.4797324838629979
"x/Djet=10, Dwight 2022",0.5815226181102363,0.4758813890547383
"x/Djet=10, Dwight 2022",0.5887599409448819,0.4720699234282058
"x/Djet=10, Dwight 2022",0.5959526377952756,0.4682987149105758
"x/Djet=10, Dwight 2022",0.6030991929133859,0.4645683216593374
"x/Djet=10, Dwight 2022",0.6101981299212599,0.46087922043401247
"x/Djet=10, Dwight 2022",0.6172481496062991,0.457231818224437
"x/Djet=10, Dwight 2022",0.6242479527559055,0.4536264638790414
"x/Djet=10, Dwight 2022",0.6311964370078741,0.45006341903414887
"x/Djet=10, Dwight 2022",0.6380925590551182,0.4465429046270989
"x/Djet=10, Dwight 2022",0.644935374015748,0.44306506019726366
"x/Djet=10, Dwight 2022",0.6517240551181104,0.4396299729567509
"x/Djet=10, Dwight 2022",0.6584578346456693,0.4362376661621226
"x/Djet=10, Dwight 2022",0.6651361417322835,0.43288809911439524
"x/Djet=10, Dwight 2022",0.671758405511811,0.42956855628826984
"x/Djet=10, Dwight 2022",0.6785703346456693,0.4261792321477241
"x/Djet=10, Dwight 2022",0.6856226968503937,0.4226991376455108
"x/Djet=10, Dwight 2022",0.6927233267716535,0.41920164142074634
"x/Djet=10, Dwight 2022",0.6998781102362205,0.4156943309267982
"x/Djet=10, Dwight 2022",0.7070928937007874,0.41217474678223004
"x/Djet=10, Dwight 2022",0.7143734448818898,0.4086405284459942
"x/Djet=10, Dwight 2022",0.7217254133858267,0.4050894142174315
"x/Djet=10, Dwight 2022",0.729154311023622,0.4015192819352554
"x/Djet=10, Dwight 2022",0.7366654133858268,0.3979281664199728
"x/Djet=10, Dwight 2022",0.7442638385826773,0.3943142536597441
"x/Djet=10, Dwight 2022",0.7519543503937008,0.3906759156952262
"x/Djet=10, Dwight 2022",0.7597414763779528,0.387011722247853
"x/Djet=10, Dwight 2022",0.7676294094488189,0.3833204349056958
"x/Djet=10, Dwight 2022",0.7756220275590552,0.3796010245658838
"x/Djet=10, Dwight 2022",0.78372281496063,0.3758526539921834
"x/Djet=10, Dwight 2022",0.7919350196850393,0.37207464293015485
"x/Djet=10, Dwight 2022",0.800262283464567,0.36826509596999124
"x/Djet=10, Dwight 2022",0.8087323228346457,0.36441327439416765
"x/Djet=10, Dwight 2022",0.8173766338582678,0.3605072534004947
"x/Djet=10, Dwight 2022",0.8262071653543307,0.3565421432968022
"x/Djet=10, Dwight 2022",0.8352365157480316,0.3525139032554346
"x/Djet=10, Dwight 2022",0.8444778937007874,0.3484183761659259
"x/Djet=10, Dwight 2022",0.853945255905512,0.3442512711925788
"x/Djet=10, Dwight 2022",0.8636533070866141,0.3400081812168853
"x/Djet=10, Dwight 2022",0.8736175196850394,0.33568457702338683
"x/Djet=10, Dwight 2022",0.8838542913385826,0.3312757782289717
"x/Djet=10, Dwight 2022",0.894380905511811,0.32677698816771766
"x/Djet=10, Dwight 2022",0.9052157283464567,0.32218325900604944
"x/Djet=10, Dwight 2022",0.9163781102362205,0.31748951499930034
"x/Djet=10, Dwight 2022",0.9278886220472442,0.3126905350492909
"x/Djet=10, Dwight 2022",0.9397690748031496,0.307780952704329
"x/Djet=10, Dwight 2022",0.9520425984251968,0.30275527941577146
"x/Djet=10, Dwight 2022",0.9647337795275591,0.2976078754673223
"x/Djet=10, Dwight 2022",0.9778687795275591,0.2923330023022963
"x/Djet=10, Dwight 2022",0.9914753740157481,0.2869247760104959
"x/Djet=10, Dwight 2022",1.0055831692913386,0.28137721965547496
"x/Djet=10, Dwight 2022",1.020223720472441,0.2756842632745395
"x/Djet=10, Dwight 2022",1.0354306496062993,0.26983976132116866
"x/Djet=10, Dwight 2022",1.051239783464567,0.2638375159215771
"x/Djet=10, Dwight 2022",1.0676894291338583,0.2576713117595579
"x/Djet=10, Dwight 2022",1.0848204527559056,0.2513349451471851
"x/Djet=10, Dwight 2022",1.102676535433071,0.24482227053793795
"x/Djet=10, Dwight 2022",1.1213043700787402,0.23812722959740343
"x/Djet=10, Dwight 2022",1.1407538976377953,0.23124394422952413
"x/Djet=10, Dwight 2022",1.1610786220472442,0.22416675146144188
"x/Djet=10, Dwight 2022",1.182335748031496,0.2168902964697454
"x/Djet=10, Dwight 2022",1.2045866338582678,0.2094096314208593
"x/Djet=10, Dwight 2022",1.2278970275590553,0.20172030849729228
"x/Djet=10, Dwight 2022",1.252337401574803,0.1938185136228686
"x/Djet=10, Dwight 2022",1.2779833858267717,0.18570120600210072
"x/Djet=10, Dwight 2022",1.3049161417322834,0.17736628091612344
"x/Djet=10, Dwight 2022",1.33322281496063,0.1688127325186283
"x/Djet=10, Dwight 2022",1.362997007874016,0.1600408922156244
"x/Djet=15, Dwight 2022",0.0016368366732283466,0.44587483662575184
"x/Djet=15, Dwight 2022",0.004940817125984252,0.44586789454198095
"x/Djet=15, Dwight 2022",0.008305913188976378,0.44585545228128604
"x/Djet=15, Dwight 2022",0.011733126968503938,0.44583794590420556
"x/Djet=15, Dwight 2022",0.015223460236220471,0.44581501493402775
"x/Djet=15, Dwight 2022",0.018777913385826774,0.4457862640091978
"x/Djet=15, Dwight 2022",0.022397484251968504,0.4457513384671445
"x/Djet=15, Dwight 2022",0.026083163385826773,0.4457098836452966
"x/Djet=15, Dwight 2022",0.029835940944881893,0.445661556509364
"x/Djet=15, Dwight 2022",0.033656799212598426,0.44560600821091606
"x/Djet=15, Dwight 2022",0.037546706692913386,0.4455428724591004
"x/Djet=15, Dwight 2022",0.041506631889763786,0.44547178877720534
"x/Djet=15, Dwight 2022",0.04553752165354331,0.44539237343195714
"x/Djet=15, Dwight 2022",0.049640320866141736,0.445304254318363
"x/Djet=15, Dwight 2022",0.05381595275590551,0.4452070302607277
"x/Djet=15, Dwight 2022",0.058065328740157476,0.44510029426921544
"x/Djet=15, Dwight 2022",0.06238933858267717,0.44498364516813077
"x/Djet=15, Dwight 2022",0.0667888562992126,0.44485664689693555
"x/Djet=15, Dwight 2022",0.07126473622047244,0.4447188750233722
"x/Djet=15, Dwight 2022",0.07581780511811023,0.44456988185862145
"x/Djet=15, Dwight 2022",0.08044887007874016,0.4444092255280044
"x/Djet=15, Dwight 2022",0.0851587066929134,0.4442364350861396
"x/Djet=15, Dwight 2022",0.08994806692913387,0.4440510395876456
"x/Djet=15, Dwight 2022",0.09481766929133859,0.44385257390128147
"x/Djet=15, Dwight 2022",0.09976819881889765,0.4436405496392442
"x/Djet=15, Dwight 2022",0.10480030905511813,0.44341447259959044
"x/Djet=15, Dwight 2022",0.10991461811023623,0.44317384276623606
"x/Djet=15, Dwight 2022",0.11511170275590553,0.4429181601230971
"x/Djet=15, Dwight 2022",0.12039209842519685,0.44264691883994906
"x/Djet=15, Dwight 2022",0.1257563031496063,0.44235960145828634
"x/Djet=15, Dwight 2022",0.13120476771653544,0.4420557021478846
"x/Djet=15, Dwight 2022",0.13673789566929134,0.44173469182195696
"x/Djet=15, Dwight 2022",0.14235604330708662,0.4413960530219983
"x/Djet=15, Dwight 2022",0.1480595196850394,0.44103927410364324
"x/Djet=15, Dwight 2022",0.15384857677165356,0.44066383760838646
"x/Djet=15, Dwight 2022",0.15972341929133857,0.4402692202635819
"x/Djet=15, Dwight 2022",0.16568418897637796,0.43985491623900497
"x/Djet=15, Dwight 2022",0.1717309783464567,0.4394204138902906
"x/Djet=15, Dwight 2022",0.17786381496062992,0.4389652132013549
"x/Djet=15, Dwight 2022",0.18408267322834646,0.4384888199702544
"x/Djet=15, Dwight 2022",0.19038745866141735,0.437990757437467
"x/Djet=15, Dwight 2022",0.19677801771653544,0.4374705372151899
"x/Djet=15, Dwight 2022",0.20325413385826774,0.4369277058004631
"x/Djet=15, Dwight 2022",0.209815531496063,0.4363618155044672
"x/Djet=15, Dwight 2022",0.21646185039370078,0.43577241863838284
"x/Djet=15, Dwight 2022",0.22319269685039372,0.4351591140265147
"x/Djet=15, Dwight 2022",0.23000755905511813,0.43452148886488645
"x/Djet=15, Dwight 2022",0.2369059251968504,0.4338591594202243
"x/Djet=15, Dwight 2022",0.24388714566929134,0.4331717710299571
"x/Djet=15, Dwight 2022",0.2509505511811024,0.4324589806597946
"x/Djet=15, Dwight 2022",0.25809541338582676,0.43172048016028985
"x/Djet=15, Dwight 2022",0.2653208661417323,0.43095596719613594
"x/Djet=15, Dwight 2022",0.272626062992126,0.43016518594515063
"x/Djet=15, Dwight 2022",0.2800100590551181,0.42934788639929183
"x/Djet=15, Dwight 2022",0.2874717913385827,0.42850386506364163
"x/Djet=15, Dwight 2022",0.29501023622047245,0.42763294169984417
"x/Djet=15, Dwight 2022",0.3026242125984252,0.4267349651402461
"x/Djet=15, Dwight 2022",0.31031251968503937,0.42580981328789674
"x/Djet=15, Dwight 2022",0.3180739173228347,0.4248573931165479
"x/Djet=15, Dwight 2022",0.3259070669291339,0.4238776581130755
"x/Djet=15, Dwight 2022",0.3338106102362205,0.4228705733926364
"x/Djet=15, Dwight 2022",0.3417831102362205,0.42183615639765215
"x/Djet=15, Dwight 2022",0.3498230905511811,0.42077444201296593
"x/Djet=15, Dwight 2022",0.3579290354330709,0.41968551163654483
"x/Djet=15, Dwight 2022",0.36609937007874016,0.41856946410877743
"x/Djet=15, Dwight 2022",0.37433248031496064,0.4174264505973172
"x/Djet=15, Dwight 2022",0.3826267322834646,0.41625663389809847
"x/Djet=15, Dwight 2022",0.3909804527559055,0.4150602233201795
"x/Djet=15, Dwight 2022",0.3993919291338583,0.4138374514291808
"x/Djet=15, Dwight 2022",0.40785940944881893,0.41258859148970656
"x/Djet=15, Dwight 2022",0.4163811811023622,0.41131392839464176
"x/Djet=15, Dwight 2022",0.42495543307086614,0.41001379354999556
"x/Djet=15, Dwight 2022",0.4335803937007874,0.40868852999005806
"x/Djet=15, Dwight 2022",0.44225429133858274,0.40733852144810323
"x/Djet=15, Dwight 2022",0.4509753149606299,0.40596416328568563
"x/Djet=15, Dwight 2022",0.4597416535433071,0.4045658857492033
"x/Djet=15, Dwight 2022",0.4685515551181102,0.40314411908505404
"x/Djet=15, Dwight 2022",0.4774032283464567,0.4016993342386192
"x/Djet=15, Dwight 2022",0.4862949015748032,0.4002320195977019
"x/Djet=15, Dwight 2022",0.495224842519685,0.39874265773596446
"x/Djet=15, Dwight 2022",0.5041913385826772,0.3972317661119125
"x/Djet=15, Dwight 2022",0.5131927362204725,0.3956998679981922
"x/Djet=15, Dwight 2022",0.5222273425196851,0.3941474866674493
"x/Djet=15, Dwight 2022",0.5312935826771654,0.3925751686488922
"x/Djet=15, Dwight 2022",0.5403898818897638,0.3909834546575882
"x/Djet=15, Dwight 2022",0.5495147637795276,0.38937289703688616
"x/Djet=15, Dwight 2022",0.5586667322834645,0.3877440365018535
"x/Djet=15, Dwight 2022",0.5678444291338582,0.38609742539583886
"x/Djet=15, Dwight 2022",0.5770465157480315,0.38443361024805034
"x/Djet=15, Dwight 2022",0.5862717322834646,0.3827531375876961
"x/Djet=15, Dwight 2022",0.5955189173228347,0.3810565248732815
"x/Djet=15, Dwight 2022",0.6047869291338583,0.3793443128198743
"x/Djet=15, Dwight 2022",0.614074783464567,0.37761700725769887
"x/Djet=15, Dwight 2022",0.6233815157480315,0.37587511401697976
"x/Djet=15, Dwight 2022",0.6327062795275591,0.37411912148552007
"x/Djet=15, Dwight 2022",0.6420483464566928,0.3723495006087011
"x/Djet=15, Dwight 2022",0.6514070669291339,0.37056671070362335
"x/Djet=15, Dwight 2022",0.6607818503937009,0.3687711762025441
"x/Djet=15, Dwight 2022",0.6701722834645669,0.3669633215377207
"x/Djet=15, Dwight 2022",0.6795780118110236,0.36514354207070804
"x/Djet=15, Dwight 2022",0.6889987992125984,0.3633121982782177
"x/Djet=15, Dwight 2022",0.6984345472440945,0.36146963900868045
"x/Djet=15, Dwight 2022",0.7078852362204724,0.359616189853965
"x/Djet=15, Dwight 2022",0.717351003937008,0.3577521415210968
"x/Djet=15, Dwight 2022",0.7268320669291339,0.3558777614605395
"x/Djet=15, Dwight 2022",0.7363287992125984,0.35399328805205404
"x/Djet=15, Dwight 2022",0.7458416929133859,0.3520989306046988
"x/Djet=15, Dwight 2022",0.7553713582677165,0.35019486354268914
"x/Djet=15, Dwight 2022",0.7649185433070866,0.34828124384781894
"x/Djet=15, Dwight 2022",0.7744841141732284,0.34635818198875784
"x/Djet=15, Dwight 2022",0.784069094488189,0.3444257651776135
"x/Djet=15, Dwight 2022",0.793674625984252,0.342474231472467
"x/Djet=15, Dwight 2022",0.8035070669291339,0.3404794405619141
"x/Djet=15, Dwight 2022",0.8136104330708661,0.3384345143177294
"x/Djet=15, Dwight 2022",0.8238263385826772,0.33635413925884544
"x/Djet=15, Dwight 2022",0.834161437007874,0.33424499583270995
"x/Djet=15, Dwight 2022",0.8446225196850394,0.3321059095829397
"x/Djet=15, Dwight 2022",0.8552162992125985,0.32993571768143215
"x/Djet=15, Dwight 2022",0.8659494488188976,0.32773328055664724
"x/Djet=15, Dwight 2022",0.8768286417322835,0.32549746445118516
"x/Djet=15, Dwight 2022",0.8878604133858269,0.3232271763066296
"x/Djet=15, Dwight 2022",0.8990511811023623,0.3209213579494076
"x/Djet=15, Dwight 2022",0.9104072440944883,0.31857899190492955
"x/Djet=15, Dwight 2022",0.9219347244094488,0.31619912465415156
"x/Djet=15, Dwight 2022",0.9336395472440946,0.3137808491911538
"x/Djet=15, Dwight 2022",0.9455274803149607,0.3113233166514216
"x/Djet=15, Dwight 2022",0.9576040748031497,0.3088257595684074
"x/Djet=15, Dwight 2022",0.9698747440944882,0.30628741047556374
"x/Djet=15, Dwight 2022",0.9823453149606299,0.303706525130737
"x/Djet=15, Dwight 2022",0.9950418700787401,0.3010789929365856
"x/Djet=15, Dwight 2022",1.0079936614173228,0.2984001974655432
"x/Djet=15, Dwight 2022",1.0212138385826772,0.2956671444352464
"x/Djet=15, Dwight 2022",1.0347161417322834,0.2928775837733171
"x/Djet=15, Dwight 2022",1.048515,0.29002916656698874
"x/Djet=15, Dwight 2022",1.0626255708661418,0.28711947413380845
"x/Djet=15, Dwight 2022",1.0770637992125984,0.2841459889509346
"x/Djet=15, Dwight 2022",1.0918464173228346,0.28110611209755865
"x/Djet=15, Dwight 2022",1.1069910433070866,0.27799714581248314
"x/Djet=15, Dwight 2022",1.1225162795275592,0.2748162934941219
"x/Djet=15, Dwight 2022",1.1384417125984252,0.27156067714292176
"x/Djet=15, Dwight 2022",1.1547879724409449,0.26822729084823826
"x/Djet=15, Dwight 2022",1.1715768897637795,0.2648130589297406
"x/Djet=15, Dwight 2022",1.188831535433071,0.2613147777960071
"x/Djet=15, Dwight 2022",1.2065762992125986,0.257729156643508
"x/Djet=15, Dwight 2022",1.224836968503937,0.254052794200044
"x/Djet=15, Dwight 2022",1.2436409055118112,0.25028219035302723
"x/Djet=15, Dwight 2022",1.2630170866141732,0.2464137345211999
"x/Djet=15, Dwight 2022",1.2829962598425197,0.24244373472533717
"x/Djet=15, Dwight 2022",1.3036110236220473,0.23836838270340385
"x/Djet=15, Dwight 2022",1.324896062992126,0.2341838062378193
"x/Djet=15, Dwight 2022",1.346888188976378,0.22988602845647343
"x/Djet=15, Dwight 2022",1.369626594488189,0.22547102015999185
"x/Djet=20, Dwight 2022",0.001932078031496063,0.32041147526896013
"x/Djet=20, Dwight 2022",0.005826568503937008,0.3204063995242935
"x/Djet=20, Dwight 2022",0.009782208070866142,0.3203985446204623
"x/Djet=20, Dwight 2022",0.013799959251968506,0.3203886024401874
"x/Djet=20, Dwight 2022",0.01788078622047244,0.3203762822764433
"x/Djet=20, Dwight 2022",0.022025655511811022,0.32036135737775
"x/Djet=20, Dwight 2022",0.02623553346456693,0.32034363587747056
"x/Djet=20, Dwight 2022",0.030511385826771653,0.3203229491655302
"x/Djet=20, Dwight 2022",0.03485417716535433,0.3202991460742757
"x/Djet=20, Dwight 2022",0.0392648720472441,0.32027206962191307
"x/Djet=20, Dwight 2022",0.04374442716535433,0.32024156864078906
"x/Djet=20, Dwight 2022",0.04829379921259843,0.3202075035915315
"x/Djet=20, Dwight 2022",0.05291393897637795,0.3201697058640655
"x/Djet=20, Dwight 2022",0.05760578543307087,0.3201280359190187
"x/Djet=20, Dwight 2022",0.06237027755905512,0.3200823309604569
"x/Djet=20, Dwight 2022",0.06720833661417323,0.32003243400658615
"x/Djet=20, Dwight 2022",0.07212088188976377,0.3199781822614723
"x/Djet=20, Dwight 2022",0.07710881496062992,0.3199194129291808
"x/Djet=20, Dwight 2022",0.08217302755905512,0.3198559515854965
"x/Djet=20, Dwight 2022",0.0873143937007874,0.31978762962034446
"x/Djet=20, Dwight 2022",0.09253377559055118,0.31971427260950935
"x/Djet=20, Dwight 2022",0.0978320157480315,0.31963569450049484
"x/Djet=20, Dwight 2022",0.10320993897637797,0.31955171505494495
"x/Djet=20, Dwight 2022",0.10866835039370079,0.319462154034504
"x/Djet=20, Dwight 2022",0.11420803149606298,0.319366807944254
"x/Djet=20, Dwight 2022",0.11982974212598425,0.31926549654583897
"x/Djet=20, Dwight 2022",0.125534218503937,0.31915801053020065
"x/Djet=20, Dwight 2022",0.13132216929133858,0.3190441638448427
"x/Djet=20, Dwight 2022",0.1371942755905512,0.31892374718070654
"x/Djet=20, Dwight 2022",0.1431511909448819,0.31879655122873385
"x/Djet=20, Dwight 2022",0.14919353740157482,0.3186623724940067
"x/Djet=20, Dwight 2022",0.15532190551181102,0.31852100166746666
"x/Djet=20, Dwight 2022",0.16153685236220472,0.3183722178117743
"x/Djet=20, Dwight 2022",0.16783890157480316,0.31821581743201177
"x/Djet=20, Dwight 2022",0.17422853740157482,0.31805157377669907
"x/Djet=20, Dwight 2022",0.18070621062992126,0.31787927172263725
"x/Djet=20, Dwight 2022",0.18727233267716534,0.3176986961466273
"x/Djet=20, Dwight 2022",0.19392727362204726,0.3175096202971895
"x/Djet=20, Dwight 2022",0.20067135826771654,0.31731182323698426
"x/Djet=20, Dwight 2022",0.20750490157480317,0.31710508984281255
"x/Djet=20, Dwight 2022",0.21442811023622046,0.31688919336319465
"x/Djet=20, Dwight 2022",0.22144120078740157,0.31666390704665043
"x/Djet=20, Dwight 2022",0.2285443503937008,0.3164290215841215
"x/Djet=20, Dwight 2022",0.23573765748031497,0.31618431022412796
"x/Djet=20, Dwight 2022",0.2430211811023622,0.3159295578434709
"x/Djet=20, Dwight 2022",0.2503949606299213,0.31566454350481077
"x/Djet=20, Dwight 2022",0.2578589763779528,0.3153890578990892
"x/Djet=20, Dwight 2022",0.26541312992125987,0.3151028800889668
"x/Djet=20, Dwight 2022",0.2730573228346457,0.3148058123936661
"x/Djet=20, Dwight 2022",0.28079137795275594,0.3144976396899883
"x/Djet=20, Dwight 2022",0.2886151181102362,0.31417816429715584
"x/Djet=20, Dwight 2022",0.29652826771653545,0.31384718853439136
"x/Djet=20, Dwight 2022",0.30453051181102364,0.31350450890677706
"x/Djet=20, Dwight 2022",0.31262155511811024,0.313149945175957
"x/Djet=20, Dwight 2022",0.32080096456692914,0.3127833054752943
"x/Djet=20, Dwight 2022",0.3290683464566929,0.3124044211947141
"x/Djet=20, Dwight 2022",0.3374232283464567,0.31201311209586063
"x/Djet=20, Dwight 2022",0.3458650787401575,0.31160920375451845
"x/Djet=20, Dwight 2022",0.35439338582677166,0.3111925508171748
"x/Djet=20, Dwight 2022",0.36300755905511817,0.31076298467375485
"x/Djet=20, Dwight 2022",0.3717069881889764,0.31032035997074575
"x/Djet=20, Dwight 2022",0.3804910236220473,0.3098645371687754
"x/Djet=20, Dwight 2022",0.3893590157480315,0.3093953825426118
"x/Djet=20, Dwight 2022",0.39831025590551183,0.3089127623670233
"x/Djet=20, Dwight 2022",0.4073440354330709,0.3084165661733402
"x/Djet=20, Dwight 2022",0.41645958661417326,0.3079066776787522
"x/Djet=20, Dwight 2022",0.42565620078740163,0.30738299222873017
"x/Djet=20, Dwight 2022",0.43493307086614175,0.3068454051687448
"x/Djet=20, Dwight 2022",0.44428942913385827,0.306293835100829
"x/Djet=20, Dwight 2022",0.45372450787401575,0.3057281948128751
"x/Djet=20, Dwight 2022",0.4632375,0.30514841453519703
"x/Djet=20, Dwight 2022",0.47282761811023627,0.30455441286982743
"x/Djet=20, Dwight 2022",0.48249411417322835,0.30394614330364234
"x/Djet=20, Dwight 2022",0.4922361811023622,0.3033235360669556
"x/Djet=20, Dwight 2022",0.5020530708661417,0.30268655046078363
"x/Djet=20, Dwight 2022",0.5119440551181103,0.3020351457861429
"x/Djet=20, Dwight 2022",0.5219084055118111,0.30136927552990916
"x/Djet=20, Dwight 2022",0.5319454330708662,0.30068891062138
"x/Djet=20, Dwight 2022",0.5420545078740158,0.2999940336181338
"x/Djet=20, Dwight 2022",0.5522349606299213,0.2992846096353276
"x/Djet=20, Dwight 2022",0.5624862598425197,0.2985606270446803
"x/Djet=20, Dwight 2022",0.5728078149606299,0.29782206840377035
"x/Djet=20, Dwight 2022",0.5831991929133858,0.2970689162701762
"x/Djet=20, Dwight 2022",0.5936599212598426,0.29630117064389794
"x/Djet=20, Dwight 2022",0.6041896653543307,0.29551881408251396
"x/Djet=20, Dwight 2022",0.6147880708661417,0.29472184658602424
"x/Djet=20, Dwight 2022",0.6254549409448819,0.29391025652614783
"x/Djet=20, Dwight 2022",0.6361900787401575,0.29308403227460367
"x/Djet=20, Dwight 2022",0.6469934251968504,0.2922431738313918
"x/Djet=20, Dwight 2022",0.6578649409448819,0.29138766956823114
"x/Djet=20, Dwight 2022",0.6688047047244094,0.29051750204270016
"x/Djet=20, Dwight 2022",0.6798129330708661,0.28963266544065835
"x/Djet=20, Dwight 2022",0.6908898425196851,0.2887331306914032
"x/Djet=20, Dwight 2022",0.7020358267716535,0.2878188803525132
"x/Djet=20, Dwight 2022",0.7132513385826773,0.28688989116742614
"x/Djet=20, Dwight 2022",0.7245369488188976,0.2859461166230181
"x/Djet=20, Dwight 2022",0.7358933858267717,0.2849875218344459
"x/Djet=20, Dwight 2022",0.7473213976377954,0.2840140602885855
"x/Djet=20, Dwight 2022",0.7588219488188976,0.28302566802989126
"x/Djet=20, Dwight 2022",0.7703960826771654,0.2820222869169581
"x/Djet=20, Dwight 2022",0.7820449803149606,0.2810038413659593
"x/Djet=20, Dwight 2022",0.7937699212598426,0.2799702441647872
"x/Djet=20, Dwight 2022",0.8055723425196851,0.2789213964730532
"x/Djet=20, Dwight 2022",0.8174538779527559,0.27785719945036846
"x/Djet=20, Dwight 2022",0.8294161811023621,0.2767775251856418
"x/Djet=20, Dwight 2022",0.8414611614173229,0.27568225158192244
"x/Djet=20, Dwight 2022",0.8535908267716537,0.27457122165741665
"x/Djet=20, Dwight 2022",0.865807342519685,0.27344427843033053
"x/Djet=20, Dwight 2022",0.8781130511811025,0.27230125329058924
"x/Djet=20, Dwight 2022",0.8905103937007873,0.27114195437155597
"x/Djet=20, Dwight 2022",0.9030020669291339,0.26996617236417225
"x/Djet=20, Dwight 2022",0.9155908464566929,0.26877033157202346
"x/Djet=20, Dwight 2022",0.9284437992125985,0.2675444491158511
"x/Djet=20, Dwight 2022",0.9415981889763779,0.2662854842001677
"x/Djet=20, Dwight 2022",0.9549293307086614,0.26499919282407963
"x/Djet=20, Dwight 2022",0.968444783464567,0.26368748202567477
"x/Djet=20, Dwight 2022",0.9821521456692914,0.26234955526770304
"x/Djet=20, Dwight 2022",0.9960591338582677,0.2609846043846333
"x/Djet=20, Dwight 2022",1.0101734842519685,0.2595918270250749
"x/Djet=20, Dwight 2022",1.024502972440945,0.25817040339521574
"x/Djet=20, Dwight 2022",1.0390553937007874,0.2567195253295248
"x/Djet=20, Dwight 2022",1.0538385433070867,0.25523837303418984
"x/Djet=20, Dwight 2022",1.068860157480315,0.2537261383436797
"x/Djet=20, Dwight 2022",1.084127972440945,0.2521820305348849
"x/Djet=20, Dwight 2022",1.09964968503937,0.25060524725641486
"x/Djet=20, Dwight 2022",1.1154329527559057,0.24899501522758138
"x/Djet=20, Dwight 2022",1.1314853346456692,0.2473505669818371
"x/Djet=20, Dwight 2022",1.1478144488188977,0.2456711466809154
"x/Djet=20, Dwight 2022",1.1644283661417323,0.24395559731085448
"x/Djet=20, Dwight 2022",1.1813514370078741,0.24220175601138405
