zone,y+,u+
zone,74.50304396079203,15.50529857986253
zone,74.60304804664544,15.50868449236985
zone,74.70305213249885,15.51206528994333
zone,74.80305621835227,15.51544098905591
zone,74.90306030420568,15.51881160610158
zone,75.0030643900591,15.5221771573961
zone,75.10306847591251,15.52553765917632
zone,75.20307256176592,15.52889312760167
zone,75.30307664761933,15.53224357875479
zone,75.40308073347275,15.53558902864062
zone,75.50308481932615,15.53892949318857
zone,75.60308890517956,15.54226498825235
zone,75.70309299103297,15.54559552960981
zone,75.80309707688639,15.54892113296405
zone,75.9031011627398,15.55224181394406
zone,76.00310524859322,15.55555758810465
zone,76.10310933444663,15.55886847092689
zone,76.20311342030004,15.56217447781903
zone,76.30311750615346,15.56547562411698
zone,76.40312159200687,15.56877192508407
zone,76.50312567786027,15.5720633959119
zone,76.60312976371368,15.57535005172099
zone,76.7031338495671,15.57863190756114
zone,76.80313793542051,15.58190897841139
zone,76.90314202127392,15.58518127918075
zone,77.00314610712734,15.5884488247089
zone,77.10315019298075,15.59171162976626
zone,77.20315427883416,15.59496970905473
zone,77.30315836468758,15.59822307720748
zone,77.40316245054099,15.6014717487899
zone,77.5031665363944,15.60471573830002
zone,77.6031706222478,15.60795506016868
zone,77.70317470810122,15.61118972876032
zone,77.80317879395463,15.61441975837242
zone,77.90318287980804,15.61764516323699
zone,78.00318696566146,15.62086595752062
zone,78.10319105151487,15.62408215532461
zone,78.20319513736828,15.62729377068561
zone,78.3031992232217,15.63050081757616
zone,78.40320330907511,15.63370330990436
zone,78.50320739492852,15.636901261515
zone,78.60321148078192,15.64009468618962
zone,78.70321556663534,15.64328359764699
zone,78.80321965248875,15.64646800954341
zone,78.90322373834216,15.64964793547304
zone,79.00322782419558,15.65282338896844
zone,79.10323191004899,15.65599438350084
zone,79.2032359959024,15.65916093248025
zone,79.30324008175582,15.66232304925615
zone,79.40324416760923,15.66548074711777
zone,79.50324825346264,15.66863403929442
zone,79.60325233931606,15.67178293895586
zone,79.70325642516946,15.67492745921261
zone,79.80326051102287,15.67806761311631
zone,79.90326459687628,15.68120341366002
zone,80.0032686827297,15.68433487377869
zone,80.10327276858311,15.68746200634939
zone,80.20327685443652,15.69058482419163
zone,80.30328094028994,15.69370334006775
zone,80.40328502614335,15.69681756668315
zone,80.50328911199676,15.69992751668685
zone,80.60329319785018,15.70303320267169
zone,80.70329728370358,15.70613463717453
zone,80.80330136955699,15.70923183267682
zone,80.9033054554104,15.7123248016046
zone,81.00330954126382,15.71541355632912
zone,81.10331362711723,15.71849810916699
zone,81.20331771297064,15.72157847238061
zone,81.30332179882406,15.72465465817829
zone,81.40332588467747,15.72772667871478
zone,81.50332997053088,15.73079454609142
zone,81.6033340563843,15.73385827235649
zone,81.70333814223771,15.73691786950555
zone,81.80334222809111,15.73997334948175
zone,81.90334631394452,15.74302472417605
zone,82.00335039979794,15.7460720054276
zone,82.10335448565135,15.74911520502391
zone,82.20335857150476,15.75215433470125
zone,82.30336265735818,15.75518940614499
zone,82.40336674321159,15.75822043098973
zone,82.503370829065,15.76124742081979
zone,82.60337491491842,15.76427038716924
zone,82.70337900077183,15.76728934152239
zone,82.80338308662525,15.77030429531392
zone,82.90338717247865,15.77331525992926
zone,83.00339125833206,15.77632224670492
zone,83.10339534418547,15.7793252669287
zone,83.20339943003889,15.78232433183987
zone,83.3034035158923,15.78531945262956
zone,83.40340760174571,15.78831064044102
zone,83.50341168759913,15.7912979063698
zone,83.60341577345254,15.79428126146411
zone,83.70341985930595,15.79726071672509
zone,83.80342394515937,15.80023628310704
zone,83.90342803101277,15.80320797151756
zone,84.00343211686618,15.80617579281797
zone,84.10343620271959,15.80913975782349
zone,84.203440288573,15.81209987730354
zone,84.30344437442642,15.81505616198204
zone,84.40344846027983,15.81800862253754
zone,84.50345254613325,15.82095726960346
zone,84.60345663198666,15.82390211376859
zone,84.70346071784007,15.82684316557727
zone,84.80346480369349,15.82978043552893
zone,84.9034688895469,15.83271393407938
zone,85.0034729754003,15.83564367164047
zone,85.10347706125371,15.83856965858046
zone,85.20348114710713,15.84149190522432
zone,85.30348523296054,15.84441042185386
zone,85.40348931881395,15.847325218708
zone,85.50349340466737,15.85023630598294
zone,85.60349749052078,15.85314369383248
zone,85.7035015763742,15.85604739236829
zone,85.80350566222761,15.85894741166005
zone,85.90350974808102,15.86184376173575
zone,86.00351383393442,15.86473645258204
zone,86.10351791978783,15.86762549414385
zone,86.20352200564125,15.87051089632519
zone,86.30352609149466,15.87339266898933
zone,86.40353017734807,15.87627082195895
zone,86.50353426320149,15.87914536501663
zone,86.6035383490549,15.88201630790406
zone,86.70354243490831,15.88488366032342
zone,86.80354652076173,15.88774743193696
zone,86.90355060661514,15.89060763236748
zone,87.00355469246855,15.89346427119893
zone,87.10355877832195,15.89631735797526
zone,87.20356286417537,15.89916690220185
zone,87.30356695002878,15.90201291334549
zone,87.4035710358822,15.90485540083464
zone,87.50357512173561,15.90769437405938
zone,87.60357920758902,15.91052984237126
zone,87.70358329344243,15.91336181508436
zone,87.80358737929585,15.91619030147506
zone,87.90359146514926,15.91901531078247
zone,88.00359555100268,15.92183685220779
zone,88.10359963685607,15.92465493491551
zone,88.20360372270949,15.92746956803325
zone,88.3036078085629,15.93028076065244
zone,88.40361189441631,15.93308852182692
zone,88.50361598026973,15.93589286057478
zone,88.60362006612314,15.93869378587804
zone,88.70362415197656,15.94149130668322
zone,88.80362823782997,15.94428543190003
zone,88.90363232368338,15.94707617040326
zone,89.0036364095368,15.94986353103258
zone,89.10364049539021,15.95264752259219
zone,89.20364458124361,15.95542815385096
zone,89.30364866709702,15.95820543354326
zone,89.40365275295044,15.9609793703695
zone,89.50365683880385,15.96374997299434
zone,89.60366092465726,15.96651725004877
zone,89.70366501051068,15.96928121012999
zone,89.80366909636409,15.9720418618011
zone,89.9036731822175,15.97479921359097
zone,90.00367726807092,15.9775532739953
zone,90.10368135392433,15.98030405147699
zone,90.20368543977773,15.98305155446444
zone,90.30368952563114,15.98579579135367
zone,90.40369361148456,15.98853677050831
zone,90.50369769733797,15.99127450025837
zone,90.60370178319138,15.9940089889016
zone,90.7037058690448,15.99674024470401
zone,90.80370995489821,15.99946827589853
zone,90.90371404075162,16.00219309068617
zone,91.00371812660504,16.00491469723703
zone,91.10372221245845,16.00763310368857
zone,91.20372629831186,16.01034831814547
zone,91.30373038416526,16.01306034868383
zone,91.40373447001868,16.01576920334742
zone,91.50373855587209,16.01847489014676
zone,91.6037426417255,16.02117741706479
zone,91.70374672757892,16.02387679205268
zone,91.80375081343233,16.0265730230284
zone,91.90375489928574,16.02926611788298
zone,92.00375898513916,16.0319560844767
zone,92.10376307099257,16.0346429306363
zone,92.20376715684598,16.03732666416192
zone,92.30377124269938,16.04000729282471
zone,92.4037753285528,16.04268482436155
zone,92.50377941440621,16.04535926648311
zone,92.60378350025962,16.04803062687268
zone,92.70378758611304,16.05069891317864
zone,92.80379167196645,16.05336413302345
zone,92.90379575781986,16.05602629400348
zone,93.00379984367328,16.05868540368045
zone,93.10380392952669,16.06134146959009
zone,93.2038080153801,16.06399449924224
zone,93.30381210123352,16.06664450011453
zone,93.40381618708692,16.06929147965678
zone,93.50382027294033,16.07193544529312
zone,93.60382435879374,16.07457640441884
zone,93.70382844464716,16.07721436439867
zone,93.80383253050057,16.07984933257239
zone,93.90383661635398,16.0824813162543
zone,94.0038407022074,16.08511032272578
zone,94.10384478806081,16.08773635924357
zone,94.20384887391423,16.09035943304038
zone,94.30385295976764,16.09297955131712
zone,94.40385704562105,16.09559672124894
zone,94.50386113147445,16.09821094998662
zone,94.60386521732786,16.10082224465349
zone,94.70386930318128,16.10343061234344
zone,94.80387338903469,16.10603606012648
zone,94.9038774748881,16.10863859504958
zone,95.00388156074152,16.11123822412691
zone,95.10388564659493,16.1138349543499
zone,95.20388973244835,16.11642879268619
zone,95.30389381830176,16.11901974607566
zone,95.40389790415517,16.12160782143099
zone,95.50390199000857,16.12419302564113
zone,95.60390607586199,16.12677536557315
zone,95.7039101617154,16.1293548480621
zone,95.80391424756881,16.13193147992137
zone,95.90391833342223,16.13450526794071
zone,96.00392241927564,16.13707621888431
zone,96.10392650512905,16.13964433948868
zone,96.20393059098247,16.14220963646822
zone,96.30393467683588,16.14477211651537
zone,96.4039387626893,16.14733178629334
zone,96.5039428485427,16.14988865244251
zone,96.6039469343961,16.15244272158027
zone,96.70395102024952,16.15499400030216
zone,96.80395510610293,16.1575424951742
zone,96.90395919195635,16.16008821274146
zone,97.00396327780976,16.16263115952712
zone,97.10396736366317,16.16517134202961
zone,97.20397144951659,16.16770876672134
zone,97.30397553537,16.1702434400537
zone,97.40397962122341,16.17277536845695
zone,97.50398370707683,16.17530455833469
zone,97.60398779293023,16.17783101606769
zone,97.70399187878364,16.18035474801492
zone,97.80399596463705,16.18287576051538
zone,97.90400005049047,16.18539405988009
zone,98.00400413634388,16.18790965239959
zone,98.1040082221973,16.19042254434212
zone,98.20401230805071,16.19293274195756
zone,98.30401639390412,16.195440251466
zone,98.40402047975753,16.19794507906922
zone,98.50402456561095,16.20044723094708
zone,98.60402865146436,16.20294671326032
zone,98.70403273731776,16.20544353214155
zone,98.80403682317117,16.20793769370475
zone,98.90404090902459,16.21042920404298
zone,99.004044994878,16.21291806923005
zone,99.10404908073141,16.21540429531212
zone,99.20405316658483,16.21788788831753
zone,99.30405725243824,16.2203688542534
zone,99.40406133829165,16.22284719910868
zone,99.50406542414507,16.22532292884489
zone,99.60406950999848,16.22779604940584
zone,99.70407359585188,16.23026656671473
zone,99.8040776817053,16.23273448667726
zone,99.90408176755871,16.23519981517162
zone,100.0040858534121,16.237662085705
zone,102.0041675704804,16.28618079913127
zone,104.0042492875486,16.33376594320073
zone,106.0043310046169,16.38045325024159
zone,108.0044127216851,16.42627644860508
zone,110.0044944387533,16.47126740976666
zone,112.0045761558216,16.51545628217276
zone,114.0046578728898,16.55887161324061
zone,116.0047395899581,16.60154046074777
zone,118.0048213070263,16.64348849469974
zone,120.0049030240945,16.68474009063596
zone,122.0049847411628,16.72531841522355
zone,124.005066458231,16.76524550489112
zone,126.0051481752993,16.80454233817119
zone,128.0052298923675,16.8432289023455
zone,130.0053116094358,16.88132425492343
zone,132.005393326504,16.91884658042682
zone,134.0054750435722,16.95581324290477
zone,136.0055567606405,16.99224083455801
zone,138.0056384777087,17.02814522081361
zone,140.005720194777,17.06354158215663
zone,142.0058019118452,17.09844445299464
zone,144.0058836289135,17.13286775780411
zone,146.0059653459817,17.16682484478385
zone,148.0060470630499,17.20032851721868
zone,150.0061287801182,17.23339106273815
zone,152.0062104971864,17.2660242806373
zone,154.0062922142547,17.29823950741163
zone,156.0063739313229,17.33004764064452
zone,158.0064556483912,17.36145916137301
zone,160.0065373654594,17.39248415504683
zone,162.0066190825276,17.42313233118553
zone,164.0067007995959,17.4534130418295
zone,166.0067825166641,17.48333529887276
zone,168.0068642337324,17.5129077903577
zone,170.0069459508006,17.54213889580558
zone,172.0070276678688,17.57103670065051
zone,174.0071093849371,17.59960900983893
zone,176.0071911020054,17.62786336065201
zone,178.0072728190736,17.65580703480355
zone,180.0073545361418,17.68344706986199
zone,182.0074362532101,17.71079027004125
zone,184.0075179702783,17.73784321640201
zone,186.0075996873466,17.76461227650141
zone,188.0076814044148,17.79110361352676
zone,190.007763121483,17.81732319494595
zone,192.0078448385513,17.8432768007049
zone,194.0079265556195,17.86897003100033
zone,196.0080082726878,17.89440831365375
zone,198.008089989756,17.91959691111132
zone,200.0081717068242,17.94454092709178
zone,202.0082534238925,17.96924531290366
zone,204.0083351409607,17.99371487345134
zone,206.008416858029,18.01795427294807
zone,208.0084985750972,18.04196804035296
zone,210.0085802921654,18.06576057454787
zone,212.0086620092337,18.08933614926892
zone,214.008743726302,18.11269891780642
zone,216.0088254433702,18.13585291748629
zone,218.0089071604384,18.15880207394485
zone,220.0089888775067,18.18155020520843
zone,222.0090705945749,18.20410102558846
zone,224.0091523116432,18.22645814940174
zone,226.0092340287114,18.2486250945255
zone,228.0093157457796,18.27060528579573
zone,230.0093974628479,18.29240205825719
zone,232.0094791799161,18.31401866027268
zone,234.0095608969844,18.33545825649885
zone,236.0096426140526,18.35672393073542
zone,238.0097243311209,18.37781868865413
zone,240.0098060481891,18.39874546041353
zone,242.0098877652573,18.41950710316524
zone,244.0099694823256,18.44010640345714
zone,246.0100511993938,18.46054607953837
zone,248.0101329164621,18.48082878357107
zone,250.0102146335303,18.50095710375328
zone,252.0102963505986,18.52093356635726
zone,254.0103780676668,18.54076063768724
zone,256.010459784735,18.56044072596038
zone,258.0105415018033,18.57997618311455
zone,260.0106232188715,18.59936930654635
zone,262.0107049359398,18.61862234078244
zone,264.010786653008,18.63773747908742
zone,266.0108683700763,18.65671686501097
zone,268.0109500871445,18.67556259387707
zone,270.0110318042127,18.69427671421787
zone,272.011113521281,18.71286122915462
zone,274.0111952383492,18.73131809772799
zone,276.0112769554175,18.74964923618012
zone,278.0113586724857,18.76785651919025
zone,280.011440389554,18.78594178106618
zone,282.0115221066222,18.80390681689325
zone,284.0116038236905,18.82175338364271
zone,286.0116855407587,18.83948320124131
zone,288.0117672578269,18.85709795360349
zone,290.0118489748951,18.87459928962793
zone,292.0119306919634,18.89198882415981
zone,294.0120124090316,18.90926813892028
zone,296.0120941260999,18.92643878340437
zone,298.0121758431681,18.9435022757487
zone,300.0122575602364,18.96046010357017
zone,302.0123392773046,18.97731372477673
zone,304.0124209943729,18.9940645683515
zone,306.0125027114411,19.01071403511107
zone,308.0125844285093,19.02726349843914
zone,310.0126661455776,19.04371430499649
zone,312.0127478626458,19.06006777540797
zone,314.0128295797141,19.07632520492767
zone,316.0129112967823,19.09248786408295
zone,318.0129930138506,19.10855699929809
zone,320.0130747309188,19.12453383349844
zone,322.0131564479871,19.14041956669577
zone,324.0132381650553,19.15621537655546
zone,326.0133198821235,19.17192241894622
zone,328.0134015991918,19.18754182847304
zone,330.01348331626,19.20307471899397
zone,332.0135650333282,19.21852218412116
zone,334.0136467503965,19.23388529770702
zone,336.0137284674647,19.24916511431574
zone,338.013810184533,19.26436266968087
zone,340.0138919016012,19.27947898114941
zone,342.0139736186695,19.29451504811286
zone,344.0140553357377,19.30947185242568
zone,346.0141370528059,19.32435035881169
zone,348.0142187698742,19.33915151525869
zone,350.0143004869424,19.35387625340179
zone,352.0143822040107,19.36852548889585
zone,354.0144639210789,19.38310012177734
zone,356.0145456381472,19.397601036816
zone,358.0146273552154,19.41202910385666
zone,360.0147090722837,19.42638517815158
zone,362.0147907893519,19.4406701006835
zone,364.0148725064201,19.45488469847988
zone,366.0149542234884,19.46902978491843
zone,368.0150359405566,19.48310616002443
zone,370.0151176576248,19.4971146107599
zone,372.0151993746931,19.51105591130504
zone,374.0152810917613,19.52493082333204
zone,376.0153628088296,19.53874009627173
zone,378.0154445258978,19.55248446757298
zone,380.0155262429661,19.56616466295543
zone,382.0156079600343,19.57978139665542
zone,384.0156896771026,19.59333537166567
zone,386.0157713941708,19.60682727996858
zone,388.015853111239,19.6202578027636
zone,390.0159348283073,19.63362761068874
zone,392.0160165453755,19.64693736403636
zone,394.0160982624438,19.66018771296353
zone,396.016179979512,19.67337929769704
zone,398.0162616965803,19.68651274873329
zone,400.0163434136485,19.69958868703304
zone,402.0164251307168,19.71260772421149
zone,404.016506847785,19.72557046272348
zone,406.0165885648532,19.73847749604424
zone,408.0166702819214,19.75132940884557
zone,410.0167519989897,19.76412677716788
zone,412.0168337160579,19.77687016858787
zone,414.0169154331262,19.78956014238229
zone,416.0169971501944,19.80219724968764
zone,418.0170788672627,19.81478203365615
zone,420.0171605843309,19.82731502960795
zone,422.0172423013992,19.83979676517967
zone,424.0173240184674,19.85222776046952
zone,426.0174057355356,19.86460852817895
zone,428.0174874526039,19.87693957375098
zone,430.0175691696721,19.88922139550534
zone,432.0176508867404,19.90145448477047
zone,434.0177326038086,19.91363932601242
zone,436.0178143208769,19.92577639696086
zone,438.0178960379451,19.93786616873213
zone,440.0179777550134,19.94990910594959
zone,442.0180594720816,19.96190566686112
zone,444.0181411891498,19.97385630345408
zone,446.0182229062181,19.98576146156757
zone,448.0183046232863,19.99762158100233
zone,450.0183863403545,20.00943709562801
zone,452.0184680574228,20.02120843348825
zone,454.018549774491,20.03293601690327
zone,456.0186314915593,20.04462026257035
zone,458.0187132086275,20.05626158166199
zone,460.0187949256958,20.06786037992203
zone,462.018876642764,20.07941705775962
zone,464.0189583598323,20.09093201034119
zone,466.0190400769005,20.10240562768043
zone,468.0191217939687,20.11383829472635
zone,470.019203511037,20.12523039144948
zone,472.0192852281052,20.1365822929262
zone,474.0193669451735,20.14789436942131
zone,476.0194486622417,20.15916698646887
zone,478.01953037931,20.17040050495134
zone,480.0196120963782,20.18159528117705
zone,482.0196938134465,20.1927516669561
zone,484.0197755305147,20.20387000967463
zone,486.0198572475829,20.21495065236761
zone,488.0199389646511,20.22599393379011
zone,490.0200206817194,20.23700018848716
zone,492.0201023987876,20.24796974686208
zone,494.0201841158559,20.25890293524353
zone,496.0202658329241,20.26980007595118
zone,498.0203475499924,20.28066148736002
zone,500.0204292670606,20.29148748396343
zone,502.0205109841289,20.30227837643494
zone,504.0205927011971,20.31303447168883
zone,506.0206744182653,20.32375607293946
zone,508.0207561353336,20.3344434797595
zone,510.0208378524018,20.34509698813691
zone,512.02091956947,20.35571689053096
zone,514.0210012865383,20.366303475927
zone,516.0210830036066,20.37685702989031
zone,518.0211647206748,20.38737783461874
zone,520.021246437743,20.39786616899453
zone,522.0213281548113,20.40832230863499
zone,524.0214098718795,20.41874652594226
zone,526.0214915889478,20.42913909015214
zone,528.021573306016,20.43950026738197
zone,530.0216550230842,20.44983032067758
zone,532.0217367401525,20.46012951005947
zone,534.0218184572208,20.47039809256795
zone,536.0219001742889,20.48063632230757
zone,538.0219818913572,20.49084445049069
zone,540.0220636084255,20.50102272548021
zone,542.0221453254937,20.51117139283154
zone,544.022227042562,20.52129069533381
zone,546.0223087596302,20.53138087305027
zone,548.0223904766984,20.54144216335801
zone,550.0224721937667,20.55147480098695
zone,552.022553910835,20.56147901805803
zone,554.0226356279031,20.57145504412089
zone,556.0227173449714,20.5814031061907
zone,558.0227990620397,20.5913234287844
zone,560.0228807791079,20.6012162339563
zone,562.0229624961761,20.61108174133304
zone,564.0230442132444,20.62092016814792
zone,566.0231259303126,20.63073172927459
zone,568.0232076473809,20.64051663726026
zone,570.023289364449,20.65027510235815
zone,572.0233710815173,20.66000733255954
zone,574.0234527985856,20.66971353362517
zone,576.0235345156539,20.67939390911611
zone,578.0236162327221,20.68904866042412
zone,580.0236979497903,20.69867798680143
zone,582.0237796668586,20.70828208539007
zone,584.0238613839268,20.71786115125066
zone,586.0239431009951,20.72741537739075
zone,588.0240248180633,20.73694495479258
zone,590.0241065351315,20.74645007244052
zone,592.0241882521998,20.75593091734789
zone,594.0242699692681,20.76538767458344
zone,596.0243516863362,20.77482052729732
zone,598.0244334034045,20.78422965674665
zone,600.0245151204728,20.79361524232068
zone,602.024596837541,20.80297746156547
zone,604.0246785546092,20.81231649020817
zone,606.0247602716775,20.82163250218101
zone,608.0248419887457,20.83092566964475
zone,610.024923705814,20.84019616301178
zone,612.0250054228821,20.84944415096895
zone,614.0250871399504,20.85866980049986
zone,616.0251688570187,20.86787327690693
zone,618.025250574087,20.87705474383304
zone,620.0253322911552,20.88621436328282
zone,622.0254140082234,20.89535229564362
zone,624.0254957252916,20.90446869970616
zone,626.0255774423599,20.91356373268479
zone,628.0256591594282,20.92263755023751
zone,630.0257408764963,20.93169030648557
zone,632.0258225935646,20.94072215403285
zone,634.0259043106329,20.94973324398492
zone,636.0259860277012,20.95872372596773
zone,638.0260677447693,20.96769374814608
zone,640.0261494618376,20.97664345724179
zone,642.0262311789058,20.98557299855157
zone,644.0263128959741,20.99448251596459
zone,646.0263946130423,21.00337215197985
zone,648.0264763301105,21.01224204772319
zone,650.0265580471788,21.02109234296413
zone,652.0266397642471,21.02992317613237
zone,654.0267214813152,21.03873468433407
zone,656.0268031983835,21.04752700336795
zone,658.0268849154518,21.05630026774099
zone,660.02696663252,21.06505461068406
zone,662.0270483495883,21.07379016416717
zone,664.0271300666565,21.08250705891462
zone,666.0272117837247,21.09120542441982
zone,668.027293500793,21.09988538895993
zone,670.0273752178613,21.1085470796103
zone,672.0274569349294,21.11719062225866
zone,674.0275386519977,21.1258161416191
zone,676.027620369066,21.13442376124587
zone,678.0277020861342,21.14301360354699
zone,680.0277838032024,21.15158578979757
zone,682.0278655202707,21.16014044015305
zone,684.0279472373389,21.16867767366219
zone,686.0280289544072,21.17719760827982
zone,688.0281106714754,21.18570036087955
zone,690.0281923885436,21.19418604726612
zone,692.0282741056119,21.2026547821877
zone,694.0283558226802,21.21110667934797
zone,696.0284375397484,21.21954185141799
zone,698.0285192568166,21.22796041004799
zone,700.0286009738849,21.23636246587889
zone,702.0286826909531,21.24474812855373
zone,704.0287644080214,21.25311750672889
zone,706.0288461250896,21.26147070808519
zone,708.0289278421578,21.26980783933881
zone,710.0290095592261,21.27812900625205
zone,712.0290912762944,21.28643431364398
zone,714.0291729933625,21.29472386540086
zone,716.0292547104308,21.30299776448652
zone,718.0293364274991,21.3112561129525
zone,720.0294181445673,21.31949901194812
zone,722.0294998616355,21.32772656173036
zone,724.0295815787038,21.33593886167363
zone,726.029663295772,21.3441360102794
zone,728.0297450128403,21.35231810518571
zone,730.0298267299085,21.36048524317651
zone,732.0299084469767,21.36863752019094
zone,734.029990164045,21.3767750313324
zone,736.0300718811133,21.38489787087756
zone,738.0301535981815,21.39300613228524
zone,740.0302353152497,21.40109990820514
zone,742.030317032318,21.40917929048647
zone,744.0303987493862,21.4172443701865
zone,746.0304804664545,21.4252952375789
zone,748.0305621835226,21.43333198216209
zone,750.0306439005909,21.44135469266738
zone,752.0307256176592,21.44936345706703
zone,754.0308073347275,21.45735836258227
zone,756.0308890517956,21.46533949569109
zone,758.0309707688639,21.47330694213604
zone,760.0310524859322,21.48126078693185
zone,762.0311342030004,21.48920111437303
zone,764.0312159200686,21.49712800804125
zone,766.0312976371368,21.50504155081276
zone,768.0313793542051,21.51294182486562
zone,770.0314610712734,21.52082891168688
zone,772.0315427883417,21.52870289207963
zone,774.0316245054098,21.53656384617001
zone,776.0317062224781,21.54441185341408
zone,778.0317879395463,21.55224699260464
zone,780.0318696566146,21.56006934187794
zone,782.0319513736828,21.56787897872031
zone,784.032033090751,21.5756759799747
zone,786.0321148078193,21.58346042184716
zone,788.0321965248876,21.59123237991319
zone,790.0322782419557,21.5989919291241
zone,792.032359959024,21.60673914381316
zone,794.0324416760923,21.61447409770179
zone,796.0325233931605,21.62219686390561
zone,798.0326051102287,21.62990751494043
zone,800.032686827297,21.63760612272818
zone,802.0327685443652,21.64529275860273
zone,804.0328502614335,21.65296749331565
zone,806.0329319785017,21.66063039704198
zone,808.0330136955699,21.66828153938575
zone,810.0330954126382,21.67592098938562
zone,812.0331771297065,21.68354881552034
zone,814.0332588467747,21.69116508571418
zone,816.0333405638429,21.69876986734226
zone,818.0334222809112,21.70636322723589
zone,820.0335039979794,21.71394523168777
zone,822.0335857150477,21.72151594645712
zone,824.0336674321159,21.72907543677485
zone,826.0337491491841,21.73662376734854
zone,828.0338308662524,21.74416100236746
zone,830.0339125833207,21.75168720550745
zone,832.0339943003888,21.75920243993581
zone,834.0340760174571,21.76670676831609
zone,836.0341577345254,21.77420025281286
zone,838.0342394515936,21.78168295509632
zone,840.0343211686618,21.78915493634703
zone,842.0344028857301,21.79661625726044
zone,844.0344846027983,21.80406697805138
zone,846.0345663198666,21.81150715845862
zone,848.0346480369349,21.8189368577492
zone,850.034729754003,21.82635613472284
zone,852.0348114710713,21.83376504771623
zone,854.0348931881396,21.84116365460735
zone,856.0349749052078,21.8485520128196
zone,858.035056622276,21.85593017932602
zone,860.0351383393443,21.86329821065342
zone,862.0352200564125,21.87065616288641
zone,864.0353017734808,21.87800409167144
zone,866.035383490549,21.88534205222077
zone,868.0354652076172,21.89267009931643
zone,870.0355469246855,21.89998828731406
zone,872.0356286417538,21.9072966701468
zone,874.0357103588219,21.91459530132905
zone,876.0357920758902,21.92188423396023
zone,878.0358737929585,21.92916352072853
zone,880.0359555100267,21.93643321391452
zone,882.0360372270949,21.94369336539483
zone,884.0361189441631,21.9509440266457
zone,886.0362006612314,21.95818524874657
zone,888.0362823782997,21.96541708238355
zone,890.036364095368,21.9726395778529
zone,892.0364458124361,21.97985278506447
zone,894.0365275295044,21.98705675354507
zone,896.0366092465727,21.99425153244186
zone,898.0366909636409,22.00143717052562
zone,900.0367726807091,22.00861371619408
zone,902.0368543977773,22.01578121747513
zone,904.0369361148456,22.02293972203003
zone,906.0370178319139,22.03008927715661
zone,908.037099548982,22.03722992979235
zone,910.0371812660503,22.04436172651759
zone,912.0372629831186,22.05148471355847
zone,914.0373447001868,22.05859893679006
zone,916.037426417255,22.06570444173934
zone,918.0375081343233,22.07280127358817
zone,920.0375898513915,22.0798894771762
zone,922.0376715684598,22.08696909700382
zone,924.0377532855281,22.09404017723504
zone,926.0378350025962,22.10110276170028
zone,928.0379167196645,22.10815689389925
zone,930.0379984367328,22.11520261700369
zone,932.038080153801,22.12223997386014
zone,934.0381618708692,22.12926900699268
zone,936.0382435879375,22.1362897586056
zone,938.0383253050057,22.14330227058611
zone,940.038407022074,22.15030658450693
zone,942.0384887391422,22.15730274162891
zone,944.0385704562104,22.16429078290368
zone,946.0386521732787,22.17127074897612
zone,948.038733890347,22.17824268018695
zone,950.0388156074151,22.1852066165752
zone,952.0388973244834,22.19216259788073
zone,954.0389790415517,22.19911066354661
zone,956.0390607586199,22.20605085272165
zone,958.0391424756881,22.2129832042627
zone,960.0392241927564,22.21990775673711
zone,962.0393059098246,22.22682454842503
zone,964.0393876268929,22.23373361732175
zone,966.0394693439612,22.24063500114001
zone,968.0395510610293,22.24752873731231
zone,970.0396327780976,22.2544148629931
zone,972.0397144951659,22.26129341506109
zone,974.0397962122341,22.2681644301214
zone,976.0398779293023,22.27502794450778
zone,978.0399596463706,22.2818839942848
zone,980.0400413634388,22.28873261524994
zone,982.0401230805071,22.29557384293576
zone,984.0402047975753,22.30240771261197
zone,986.0402865146435,22.30923425928755
zone,988.0403682317118,22.31605351771277
zone,990.0404499487801,22.32286552238127
zone,992.0405316658482,22.32967030753202
zone,994.0406133829165,22.33646790715139
zone,996.0406950999848,22.3432583549751
zone,998.040776817053,22.35004168449015
zone,1000.040858534121,22.35681792893682
zone,1002.040940251189,22.36358712131053
zone,1004.041021968258,22.37034929436379
zone,1006.041103685326,22.37710448060806
zone,1008.041185402394,22.38385271231562
zone,1010.041267119462,22.39059402152143
zone,1012.041348836531,22.39732844002493
zone,1014.041430553599,22.40405599939188
zone,1016.041512270667,22.41077673095614
zone,1018.041593987735,22.41749066582144
zone,1020.041675704804,22.42419783486317
zone,1022.041757421872,22.43089826873008
zone,1024.04183913894,22.43759199784602
zone,1026.041920856008,22.44427905241168
zone,1028.042002573077,22.45095946240623
zone,1030.042084290145,22.45763325758903
zone,1032.042166007213,22.46430046750128
zone,1034.042247724281,22.47096112146768
zone,1036.04232944135,22.47761524859801
zone,1038.042411158418,22.48426287778882
zone,1040.042492875486,22.49090403772496
zone,1042.042574592554,22.49753875688118
zone,1044.042656309623,22.50416706352372
zone,1046.042738026691,22.51078898571185
zone,1048.042819743759,22.51740455129939
zone,1050.042901460827,22.52401378793626
zone,1052.042983177896,22.53061672306998
zone,1054.043064894964,22.53721338394716
zone,1056.043146612032,22.54380379761499
zone,1058.0432283291,22.55038799092269
zone,1060.043310046168,22.55696599052301
zone,1062.043391763237,22.56353782287359
zone,1064.043473480305,22.57010351423848
zone,1066.043555197373,22.57666309068948
