# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
0                      	N/A	N/A	N/A	N/A
590                    	1.504721020403305e-03	3.257873338341076e-03	1.310121692143970e-02	2.436264030265078e-03	4.992893934322493e-05
591                    	1.501954309935017e-03	3.250896120507172e-03	1.315292959199756e-02	2.436480310245887e-03	5.002955748265835e-05
592                    	1.499169666620006e-03	3.244060199657364e-03	1.321611756891551e-02	2.437962863940151e-03	5.013445977235140e-05
593                    	1.496295800631244e-03	3.237171945253973e-03	1.322885640125189e-02	2.437485978447336e-03	5.025872748967815e-05
594                    	1.493344833594287e-03	3.230490009105475e-03	1.329919509875522e-02	2.437392304642894e-03	5.040539690125499e-05
595                    	1.490433375659765e-03	3.224263992587322e-03	1.335780588408138e-02	2.438553652728442e-03	5.049104767307653e-05
596                    	1.487464008519379e-03	3.218018471654491e-03	1.333240523985344e-02	2.437923048948654e-03	5.054694988845563e-05
597                    	1.484381652490251e-03	3.211976013375636e-03	1.334987126061129e-02	2.437459510288958e-03	5.072180985629609e-05
598                    	1.481258541689434e-03	3.206456370814213e-03	1.326452199283374e-02	2.438399696145997e-03	5.085719488646596e-05
599                    	1.478221928442515e-03	3.201340848476434e-03	1.323831489308400e-02	2.436979248558694e-03	5.089448273679385e-05
600                    	1.475039542831357e-03	3.196660825520810e-03	1.322790098930623e-02	2.435275118216014e-03	5.097212890833123e-05
601                    	1.471727494089725e-03	3.192284425226061e-03	1.322791642330357e-02	2.436349616829620e-03	5.107373084458714e-05
602                    	1.468252979770035e-03	3.188346167667142e-03	1.320013437831483e-02	2.435213317993197e-03	5.124197325061219e-05
603                    	1.464869665406857e-03	3.184976832888017e-03	1.308089090094436e-02	2.432833359103643e-03	5.129659671554693e-05
604                    	1.461220123033109e-03	3.181930518248944e-03	1.415337046249141e-02	2.428748359378538e-03	5.103994699761828e-05
605                    	1.473351351907253e-03	3.097794169077126e-03	1.351508053405372e-02	2.426660017537364e-03	5.049662035575324e-05
606                    	1.476966753929971e-03	3.055115930345160e-03	1.290197523026245e-02	2.421486795956500e-03	5.006952909129290e-05
607                    	1.470862092273960e-03	3.065024557253649e-03	1.291505857462767e-02	2.415753202775849e-03	4.971723676071699e-05
608                    	1.463773487558465e-03	3.081947091794821e-03	1.271353788010056e-02	2.412513122301011e-03	4.942265467530263e-05
609                    	1.460084285746390e-03	3.079924872341347e-03	1.254658053682075e-02	2.410402183247529e-03	4.914601784068990e-05
610                    	1.458559751195152e-03	3.065069376554932e-03	1.226977303859232e-02	2.405044952654292e-03	4.891932224754389e-05
611                    	1.456754131372241e-03	3.052032409559403e-03	1.209179333126205e-02	2.398884584260954e-03	4.872914071117867e-05
612                    	1.453800724354022e-03	3.045995034110383e-03	1.196092450065565e-02	2.394386057049101e-03	4.856204815871505e-05
613                    	1.450308688352056e-03	3.042861948515169e-03	1.188938401234483e-02	2.392759310015703e-03	4.840812931062255e-05
614                    	1.447164693579839e-03	3.037674646804930e-03	1.187356715137223e-02	2.387735333149062e-03	4.821706737398516e-05
615                    	1.444281438706722e-03	3.030390575051519e-03	1.177399772962227e-02	2.381224646032690e-03	4.808579591069365e-05
616                    	1.441327500803557e-03	3.022911587324020e-03	1.158981805055890e-02	2.375148609780831e-03	4.801668364688487e-05
617                    	1.438236438473288e-03	3.016269303098581e-03	1.139672590214552e-02	2.372441919800828e-03	4.789255686883854e-05
618                    	1.435128423795457e-03	3.009920029028197e-03	1.134118728700111e-02	2.368184113580139e-03	4.777006685991327e-05
619                    	1.432021810641462e-03	3.003618830900895e-03	1.134034980676620e-02	2.361807963459223e-03	4.760517091462344e-05
620                    	1.428931578578163e-03	2.997147340386347e-03	1.129160404378573e-02	2.354970219964266e-03	4.745510050351312e-05
621                    	1.425876402626052e-03	2.990689459792158e-03	1.116333337370425e-02	2.349711671138293e-03	4.739629419743247e-05
622                    	1.422910504497361e-03	2.984137266086871e-03	1.098445221544342e-02	2.347700310798771e-03	4.725510094717164e-05
623                    	1.419896316705571e-03	2.977669459600624e-03	1.095382723465918e-02	2.343031523894246e-03	4.758340533185988e-05
624                    	1.416850130903033e-03	2.971170318118998e-03	1.090495136061490e-02	2.336797267267429e-03	4.776810508539377e-05
625                    	1.413846146029994e-03	2.964424428444564e-03	1.083538361420184e-02	2.331213784760349e-03	4.793186498985445e-05
626                    	1.410822211217093e-03	2.957456230565243e-03	1.074223309154454e-02	2.329387438709523e-03	4.808277725067717e-05
627                    	1.407866999512151e-03	2.950484419151823e-03	1.068189609768214e-02	2.324870173947227e-03	4.823531404045486e-05
628                    	1.404947726218330e-03	2.943739802496819e-03	1.065998335535692e-02	2.318568684509755e-03	4.826383058225555e-05
629                    	1.401985941858987e-03	2.936816474555926e-03	1.061144212040331e-02	2.313019425131315e-03	4.827765403207846e-05
630                    	1.399046227518358e-03	2.929685039723833e-03	1.059133944662184e-02	2.311202638409918e-03	4.829440174061588e-05
631                    	1.396102841471227e-03	2.922495826633647e-03	1.168063176709304e-02	2.305247760840617e-03	4.789100428351405e-05
632                    	1.409767257227263e-03	2.847766602295042e-03	1.114172775063693e-02	2.298322054155432e-03	4.781844710469605e-05
633                    	1.412643811286658e-03	2.816757047702581e-03	1.071551090600262e-02	2.292098377740692e-03	4.771503161634759e-05
634                    	1.405285245307096e-03	2.829294478416309e-03	1.065161757241529e-02	2.288983761941403e-03	4.763876725144426e-05
635                    	1.397499367339245e-03	2.844423679399717e-03	1.040835779789216e-02	2.283062972186418e-03	4.758937671827974e-05
636                    	1.393302881399150e-03	2.843454167193378e-03	1.024342188530250e-02	2.275807656335316e-03	4.749470573846882e-05
637                    	1.391463359888464e-03	2.831806933356611e-03	1.010068691673969e-02	2.270570692055051e-03	4.740970684550994e-05
638                    	1.389670304567968e-03	2.820511380583406e-03	1.015174812535585e-02	2.266489059994398e-03	4.740115008691215e-05
639                    	1.386768784343590e-03	2.814034848286956e-03	1.023940395238691e-02	2.259316698420481e-03	4.737366210384532e-05
640                    	1.383195634705720e-03	2.810024291055280e-03	1.025675747978001e-02	2.250865649519675e-03	4.734289398155557e-05
641                    	1.379812410278645e-03	2.804267204893217e-03	1.019245417174847e-02	2.246573451488919e-03	4.686039751361896e-05
642                    	1.376791953628509e-03	2.796197260568967e-03	1.017822646694536e-02	2.239190337191098e-03	4.654293257432109e-05
643                    	1.373906603147844e-03	2.787339950279705e-03	1.022935658510113e-02	2.229731820139298e-03	4.628952911602840e-05
644                    	1.371007379986499e-03	2.778909470910112e-03	1.026928487770702e-02	2.224522078821655e-03	4.604198057276499e-05
645                    	1.367974190823172e-03	2.770460817552929e-03	1.034814990061815e-02	2.219235310715359e-03	4.582931862396362e-05
646                    	1.364951435557980e-03	2.761293054833358e-03	1.038181715730526e-02	2.210363473214487e-03	4.565478047682374e-05
647                    	1.361946809129953e-03	2.751588834911465e-03	1.040382974713405e-02	2.203579927688749e-03	4.556773586806569e-05
648                    	1.358837579634924e-03	2.741231200089728e-03	1.041509807919910e-02	2.198922330089538e-03	4.551338865076697e-05
649                    	1.355649645049143e-03	2.730252341038875e-03	1.038781525802639e-02	2.190982280216645e-03	4.545541669731845e-05
650                    	1.352632923334618e-03	2.718602680484068e-03	1.032452553596035e-02	2.183946557533290e-03	4.538745003551402e-05
651                    	1.349645243658835e-03	2.706648792870918e-03	1.027545943411597e-02	2.178944419583463e-03	4.526074656506949e-05
652                    	1.346600140958910e-03	2.694270811828715e-03	1.022628901549050e-02	2.171424277183919e-03	4.513507265390862e-05
653                    	1.343438638759922e-03	2.681335026818731e-03	1.013691317327450e-02	2.164340028492226e-03	4.507607627169532e-05
654                    	1.340313311555010e-03	2.667959957735804e-03	9.970241453883626e-03	2.157196308836430e-03	4.491778736656547e-05
655                    	1.336979206450117e-03	2.654457327222635e-03	9.806219694258281e-03	2.147080618382164e-03	4.471336145644436e-05
656                    	1.333530046526313e-03	2.640902312343210e-03	9.618138268706394e-03	2.138329965558239e-03	4.448527782512240e-05
657                    	1.330214331660867e-03	2.627180307656804e-03	9.498897246759036e-03	2.130098945320235e-03	4.414467682724855e-05
658                    	1.326958418556257e-03	2.613239664705007e-03	9.406178286417681e-03	2.117037737935127e-03	4.378547461985433e-05
659                    	1.323719476488980e-03	2.599068740946603e-03	9.280151236077764e-03	2.104542517163109e-03	4.234764927489920e-05
660                    	1.320285667717613e-03	2.584711906407631e-03	9.181448142740301e-03	2.096833531508731e-03	4.239106775855444e-05
661                    	1.316846824656183e-03	2.570309454956198e-03	9.188218161715018e-03	2.086886718322466e-03	4.187416095642544e-05
662                    	1.313381963305433e-03	2.555733924612034e-03	9.169195289243278e-03	2.074881719365318e-03	4.178942693683159e-05
663                    	1.309942322871674e-03	2.540785606305129e-03	9.112804571769580e-03	2.064474595994323e-03	4.169221067326810e-05
664                    	1.306721183755450e-03	2.525879233055460e-03	9.113280585987208e-03	2.058437604309497e-03	4.169660899803156e-05
665                    	1.303399705475569e-03	2.511025325305785e-03	9.128648228843950e-03	2.050118538577789e-03	4.181067416308515e-05
666                    	1.300155283713621e-03	2.496097622834850e-03	9.195129009597689e-03	2.040190431191479e-03	4.148225685158755e-05
667                    	1.296921924706167e-03	2.481004678109561e-03	9.231403957672531e-03	2.031968129897397e-03	4.135978672836794e-05
668                    	1.293649590020527e-03	2.465763460969892e-03	9.235509675189298e-03	2.024635067651722e-03	4.122751405103007e-05
669                    	1.290431527546036e-03	2.450546122844725e-03	9.206988207385223e-03	2.016916876966951e-03	4.109470079689789e-05
670                    	1.287110204358742e-03	2.435154946123130e-03	9.195639309328844e-03	2.008624243490407e-03	4.089067294799757e-05
671                    	1.283673967925689e-03	2.419664532268154e-03	9.189910259431134e-03	2.002104054205982e-03	4.070103554154427e-05
672                    	1.280445362609212e-03	2.404137358535552e-03	9.162317691264623e-03	1.992197150563509e-03	4.059723719170987e-05
673                    	1.277382027205645e-03	2.388580436537618e-03	9.111781191718668e-03	1.979824686619033e-03	4.042567260515389e-05
674                    	1.274360100173440e-03	2.372936649735583e-03	9.064871904431624e-03	1.971682903678092e-03	4.007809377324029e-05
675                    	1.271235028445449e-03	2.357108161939146e-03	8.988521753556172e-03	1.965512477726785e-03	3.972971268960583e-05
676                    	1.268042954743184e-03	2.341244523420278e-03	8.907696453404383e-03	1.956076852316088e-03	3.947367913556215e-05
677                    	1.264862904982990e-03	2.325161935976198e-03	8.811172308489931e-03	1.944831316771658e-03	3.920461588255792e-05
678                    	1.261744710875853e-03	2.309041268093267e-03	8.687094544148956e-03	1.933312333636709e-03	3.891475271265105e-05
679                    	1.258559176768085e-03	2.293145106182551e-03	8.626550374553111e-03	1.929298553911003e-03	3.864416120426432e-05
680                    	1.255308483215894e-03	2.277098282900092e-03	8.531201241766083e-03	1.920868808597740e-03	3.837446782960827e-05
681                    	1.251949601430396e-03	2.260804110356529e-03	8.408509742194583e-03	1.910675278605992e-03	3.806204582972464e-05
682                    	1.248778415143359e-03	2.244202349128867e-03	8.325906206785123e-03	1.900091725380932e-03	3.790694296657478e-05
683                    	1.245753901326934e-03	2.227592389988738e-03	8.281012643207870e-03	1.890136321741612e-03	3.763343501218469e-05
684                    	1.242720564875263e-03	2.211042553623077e-03	8.256297662164028e-03	1.883772631420490e-03	3.736549374238837e-05
685                    	1.239699211834324e-03	2.194332495829242e-03	1.006844426885934e-02	1.875282502430626e-03	3.752920463995868e-05
686                    	1.223948994633116e-03	2.239384289531552e-03	9.751974448044497e-03	1.865731966050157e-03	3.738659188638386e-05
687                    	1.214398741818326e-03	2.255543648196770e-03	9.031380573215200e-03	1.857299204846723e-03	3.720103328984712e-05
688                    	1.212841136036235e-03	2.229895239084531e-03	8.949617667979739e-03	1.851308493730264e-03	3.702636678664600e-05
689                    	1.212560133848779e-03	2.196340093221903e-03	8.666551722082805e-03	1.844685341412095e-03	3.688573504549982e-05
690                    	1.209484508271395e-03	2.177381498590787e-03	8.457720523182596e-03	1.835903578059155e-03	3.674434760747119e-05
691                    	1.204419937460610e-03	2.170299919760978e-03	8.316657778344368e-03	1.827737585311152e-03	3.661010657223030e-05
692                    	1.199428556268805e-03	2.163055215930210e-03	8.229202926794835e-03	1.821175199200027e-03	3.649922186944463e-05
693                    	1.195595929807078e-03	2.150134598700034e-03	8.191179059733820e-03	1.813791979600196e-03	3.637878695124427e-05
694                    	1.192276550602932e-03	2.134387051407784e-03	8.135443997204070e-03	1.805023293504149e-03	3.627699648740253e-05
695                    	1.188709874336367e-03	2.119930477071181e-03	8.036992802224877e-03	1.798494638484614e-03	3.616784673450632e-05
696                    	1.184761066739287e-03	2.107585343215279e-03	7.941451297965861e-03	1.791046189533862e-03	3.608744606201213e-05
697                    	1.180730140852583e-03	2.095870743498932e-03	7.903836000569981e-03	1.781895339918063e-03	3.600899231252558e-05
698                    	1.176828264946353e-03	2.083469948829630e-03	7.906601620274621e-03	1.774496235777068e-03	3.587619636806588e-05
699                    	1.173096393436233e-03	2.070640832849113e-03	7.893243642386638e-03	1.765960341765652e-03	3.573656102039409e-05
700                    	1.169449671587221e-03	2.058137429772956e-03	7.900479151762138e-03	1.758155751880409e-03	3.565270619933096e-05
701                    	1.165988292158497e-03	2.045846370583740e-03	7.908533075324244e-03	1.749957664072894e-03	3.556896938530009e-05
702                    	1.162567716449048e-03	2.033875478770313e-03	7.862891531060505e-03	1.741855222994184e-03	3.551813598284894e-05
703                    	1.159018999213971e-03	2.021911943324705e-03	7.833312142615272e-03	1.732993717899196e-03	3.545884224572202e-05
704                    	1.155499996205983e-03	2.009871909546037e-03	7.841034300195312e-03	1.723521060626791e-03	3.541725947532614e-05
705                    	1.151938490073817e-03	1.997780397015693e-03	7.846205204963735e-03	1.713321287537349e-03	3.538383872073141e-05
706                    	1.148379431409357e-03	1.985883735673694e-03	7.864677983545367e-03	1.702562015055182e-03	3.535212680583175e-05
707                    	1.144857344732279e-03	1.974307734644359e-03	7.868891180163625e-03	1.691955114865301e-03	3.532411017486899e-05
708                    	1.141405867531332e-03	1.962848530035741e-03	7.880965639940488e-03	1.681213787640620e-03	3.528576395601338e-05
709                    	1.138023341997787e-03	1.951563726340432e-03	7.826661160076928e-03	1.669432015471638e-03	3.525353614944508e-05
710                    	1.134729004457476e-03	1.940524152061093e-03	7.823033762549255e-03	1.657134999700249e-03	3.519475985294128e-05
711                    	1.131388884409926e-03	1.929712105548883e-03	7.828711118429092e-03	1.643965813236237e-03	3.512032146326196e-05
712                    	1.128130059968424e-03	1.918894770923080e-03	7.828436212750549e-03	1.630479480985547e-03	3.509319350851228e-05
713                    	1.124866415163505e-03	1.908076208355567e-03	7.821971821709225e-03	1.616759944402288e-03	3.505145693366277e-05
714                    	1.121553125872500e-03	1.897228803045821e-03	7.806172098449231e-03	1.602197750264579e-03	3.498601758303604e-05
715                    	1.118258556945161e-03	1.886676246952845e-03	7.785898137416654e-03	1.586856879104056e-03	3.491649769749260e-05
716                    	1.115006863323451e-03	1.876272486183200e-03	7.766458104422339e-03	1.571277196356158e-03	3.482960273351668e-05
717                    	1.111898397242498e-03	1.865841835048058e-03	7.749930863732144e-03	1.554526164842305e-03	3.473793876379731e-05
718                    	1.108914070367941e-03	1.855491690365694e-03	7.754666843436520e-03	1.537445700993897e-03	3.466061596456628e-05
719                    	1.105871981302749e-03	1.845435275121024e-03	7.747635301346117e-03	1.519879596975594e-03	3.458626512890552e-05
720                    	1.102791107794684e-03	1.835560986255486e-03	7.753022374145246e-03	1.501749072822491e-03	3.451267314598800e-05
721                    	1.099755851263706e-03	1.825753162132244e-03	7.742405570267157e-03	1.482875438642775e-03	3.442863798948270e-05
722                    	1.096751208699467e-03	1.815940327980886e-03	7.729383790065324e-03	1.463757462654891e-03	3.433620123122138e-05
723                    	1.093797795294694e-03	1.806212992397123e-03	7.724022130235942e-03	1.444188307330047e-03	3.424163065230222e-05
724                    	1.090941168935132e-03	1.796519610608657e-03	7.702365582157904e-03	1.424101343370235e-03	3.416145071482238e-05
725                    	1.088038775359000e-03	1.786693768348563e-03	7.682440643691814e-03	1.403651165351807e-03	3.410355833135945e-05
726                    	1.085115412780793e-03	1.776791349773565e-03	7.685040501116759e-03	1.382909706978459e-03	3.404006122810103e-05
727                    	1.082364359931381e-03	1.766982499176685e-03	7.679530209941225e-03	1.362565947320686e-03	3.390791596986545e-05
728                    	1.079549657408636e-03	1.757468746566553e-03	7.669017040060204e-03	1.342258344049618e-03	3.378332908042185e-05
729                    	1.076793786047829e-03	1.748216909019312e-03	7.653089836979755e-03	1.322968565646368e-03	3.363486829611992e-05
730                    	1.074097837712845e-03	1.738895273562433e-03	7.655963858313431e-03	1.304091991524655e-03	3.351178611031797e-05
731                    	1.071550383225760e-03	1.729577486044165e-03	7.658633440252850e-03	1.285204448820449e-03	3.340064587953826e-05
732                    	1.068963174783557e-03	1.720553553585447e-03	7.682267005577403e-03	1.266759943984895e-03	3.328658864443350e-05
733                    	1.066337732442635e-03	1.711720783248712e-03	7.704296057908797e-03	1.248511529199242e-03	3.316966538267397e-05
734                    	1.063729024392182e-03	1.702879445349691e-03	7.707701809412808e-03	1.230622262788583e-03	3.305752769054316e-05
735                    	1.061205779541269e-03	1.694159077539215e-03	7.726904942507000e-03	1.213225032668861e-03	3.295203819505781e-05
736                    	1.058674865314784e-03	1.685656903264843e-03	7.716525554750069e-03	1.196627359981993e-03	3.286453745424541e-05
737                    	1.056134041154261e-03	1.677366653350535e-03	7.693590118109145e-03	1.181151306541616e-03	3.278194338652201e-05
738                    	1.053690880094191e-03	1.669390449194904e-03	7.672800918587836e-03	1.166687569928987e-03	3.270842714043817e-05
739                    	1.051259409798437e-03	1.661468663663279e-03	7.653238244961658e-03	1.153387414382777e-03	3.264801403873187e-05
740                    	1.048783012142243e-03	1.653639179290279e-03	7.645694557016955e-03	1.141244639622809e-03	3.262562414435687e-05
741                    	1.046287922720246e-03	1.645879830430535e-03	7.641492606554150e-03	1.130112956301727e-03	3.259689008827417e-05
742                    	1.043889795125523e-03	1.638385270576325e-03	7.637080570457373e-03	1.120146232591102e-03	3.255631526044650e-05
743                    	1.041465957565095e-03	1.631440796477533e-03	7.625400417172358e-03	1.110587401864988e-03	3.254325973096416e-05
744                    	1.039011210910496e-03	1.624739214355195e-03	7.609206241811478e-03	1.102332749702622e-03	3.245986807474704e-05
745                    	1.036524627408582e-03	1.618240970872931e-03	7.610584957936727e-03	1.094575131735237e-03	3.241946662643897e-05
746                    	1.034088378085683e-03	1.612085752965872e-03	7.616058247627891e-03	1.087816425260641e-03	3.237786983162299e-05
747                    	1.031643452434663e-03	1.606327277158230e-03	8.807631338704195e-03	1.082690321484663e-03	3.261004142943353e-05
748                    	1.023771186593981e-03	1.653715163045817e-03	8.338768167634202e-03	1.077236305046048e-03	3.268675743125649e-05
749                    	1.019385045101403e-03	1.668698026170614e-03	8.454020068680408e-03	1.072464524551705e-03	3.273809298335102e-05
750                    	1.018754985890946e-03	1.646936512289627e-03	8.291811779209263e-03	1.068375443869836e-03	3.277366130275715e-05
751                    	1.018061869066475e-03	1.625008637080008e-03	7.918727193391536e-03	1.065257671734404e-03	3.283430669476033e-05
752                    	1.015529116694350e-03	1.621504355097799e-03	7.784379215341457e-03	1.062894579492486e-03	3.289495752623510e-05
753                    	1.012251875592474e-03	1.627642663661901e-03	7.767593594675915e-03	1.061119314322070e-03	3.294162524038828e-05
754                    	1.009553565103303e-03	1.630105700072451e-03	7.844052400823536e-03	1.060087914141979e-03	3.297223515698208e-05
755                    	1.007576496615851e-03	1.627448423739780e-03	7.898680750625452e-03	1.059646218659661e-03	3.300006322145770e-05
756                    	1.005628231648320e-03	1.624713913610071e-03	7.891137336147326e-03	1.060134709409651e-03	3.301273015939725e-05
757                    	1.003383549074590e-03	1.625458357260355e-03	7.857706429089650e-03	1.061424202385105e-03	3.303030954886734e-05
758                    	1.001000963829357e-03	1.628718204836066e-03	7.818657897593928e-03	1.063370585654552e-03	3.305376059815597e-05
759                    	9.987245158079026e-04	1.631823468643515e-03	7.778577303384274e-03	1.066234022422200e-03	3.307000888852354e-05
760                    	9.965506748037297e-04	1.634068589632344e-03	7.769316720006866e-03	1.068652057323500e-03	3.311800432561860e-05
761                    	9.944707192227850e-04	1.636533877305274e-03	7.770801025113496e-03	1.071453450937198e-03	3.319506985035706e-05
762                    	9.924647304956622e-04	1.640095150097238e-03	7.756359178081342e-03	1.076622880371281e-03	3.322053261291107e-05
763                    	9.904193298719301e-04	1.644644809085649e-03	7.742599929038928e-03	1.082206179975194e-03	3.326346472019902e-05
764                    	9.884244782116726e-04	1.649542603833872e-03	7.731878362440690e-03	1.088337950869097e-03	3.326301776988093e-05
765                    	9.864604982540803e-04	1.654562120486292e-03	7.724671475529234e-03	1.095074150531374e-03	3.329690147357611e-05
766                    	9.844491893270916e-04	1.659839684157810e-03	7.743344187112388e-03	1.102542434250788e-03	3.333683124725609e-05
767                    	9.825224077385734e-04	1.665469171972416e-03	7.718618281371208e-03	1.110619497753162e-03	3.339239534168811e-05
768                    	9.807338692743349e-04	1.671550130333900e-03	7.720708730546534e-03	1.118954809132938e-03	3.347125499816960e-05
769                    	9.789739306879689e-04	1.678190657067255e-03	7.735534490933997e-03	1.127860108538804e-03	3.354467637417016e-05
770                    	9.772797544550043e-04	1.685314860937255e-03	7.752949966304921e-03	1.136918834686622e-03	3.362230891448857e-05
771                    	9.756130883318922e-04	1.692649699079266e-03	7.778348386566392e-03	1.146025586027619e-03	3.366298478526465e-05
772                    	9.739646634553901e-04	1.700365790485242e-03	7.803335531892102e-03	1.155637930804846e-03	3.375234882390522e-05
773                    	9.723657196567896e-04	1.708348117043278e-03	7.808189534676411e-03	1.165482623203966e-03	3.383348906640052e-05
774                    	9.709371462673933e-04	1.716698984259060e-03	7.805213530493816e-03	1.175408960665174e-03	3.393356284774767e-05
775                    	9.695505839212947e-04	1.725305222562320e-03	7.842560677013249e-03	1.185206850860025e-03	3.404952983908223e-05
776                    	9.682639631782587e-04	1.734262346878663e-03	7.881651867388791e-03	1.195286435764335e-03	3.416050023863692e-05
777                    	9.669716568851811e-04	1.743453946995395e-03	7.899943887796929e-03	1.205987737634618e-03	3.430439468642338e-05
778                    	9.657769500943484e-04	1.752851044755681e-03	7.945858546008634e-03	1.216698418449602e-03	3.437308386761885e-05
779                    	9.646299836021024e-04	1.762434835469875e-03	7.948434115256671e-03	1.226964160044330e-03	3.446541857632183e-05
780                    	9.634720684885261e-04	1.772117986393262e-03	7.943997814092302e-03	1.237155347766280e-03	3.455521980964057e-05
781                    	9.623697451171129e-04	1.781966564069328e-03	7.984620756078012e-03	1.247313469529675e-03	3.464130688503569e-05
782                    	9.613722312850068e-04	1.792007063398000e-03	8.026873643412792e-03	1.257598715851085e-03	3.473814880992867e-05
783                    	9.605666767762147e-04	1.801993228430858e-03	8.054321469489112e-03	1.267838962266263e-03	3.484655988207833e-05
784                    	9.598648143703645e-04	1.812093656513838e-03	8.080562597072167e-03	1.277797330198010e-03	3.491534302612718e-05
785                    	9.592572191803494e-04	1.822373662473165e-03	8.137724037855435e-03	1.287839879513947e-03	3.499904283680111e-05
786                    	9.586836555383248e-04	1.832916607629309e-03	8.852500262206593e-03	1.295461087928437e-03	3.490826219322105e-05
787                    	9.645332399433074e-04	1.790626873488860e-03	8.678620792592890e-03	1.303866405484394e-03	3.485261116656626e-05
788                    	9.673259428948866e-04	1.773004994218459e-03	8.405017252252669e-03	1.312245220750888e-03	3.484778656987957e-05
789                    	9.659877365524838e-04	1.791081221806168e-03	8.379730070975436e-03	1.320263708760618e-03	3.486307708613262e-05
790                    	9.639138612667165e-04	1.815878446163291e-03	8.357683226113801e-03	1.327903151810641e-03	3.487356077110112e-05
791                    	9.632746342967592e-04	1.827794348945609e-03	8.319893379928150e-03	1.335364009511397e-03	3.487625511504859e-05
792                    	9.637999842683426e-04	1.830017953700729e-03	8.284793861010701e-03	1.342786818262884e-03	3.489002132234914e-05
793                    	9.642156128950173e-04	1.832412661335449e-03	8.324662982868688e-03	1.350422375019126e-03	3.491280277179721e-05
794                    	9.640611829006045e-04	1.839225836821255e-03	8.427717792080175e-03	1.357575408391470e-03	3.492695661909633e-05
795                    	9.636149402908687e-04	1.848048390334165e-03	8.525147492470481e-03	1.364398541629687e-03	3.492583591853757e-05
796                    	9.632326091195205e-04	1.855425654530100e-03	8.608747063439365e-03	1.370980066437834e-03	3.491711910535242e-05
797                    	9.630638275461122e-04	1.861422286774694e-03	8.653154811102470e-03	1.377206534601459e-03	3.491118505653262e-05
798                    	9.628620740437286e-04	1.866751825528232e-03	8.676265576025540e-03	1.383316858225351e-03	3.489757277442618e-05
799                    	9.625070190865880e-04	1.872245579562531e-03	8.759036673963435e-03	1.389100111516244e-03	3.486794711489294e-05
800                    	9.620788853338956e-04	1.877990310862386e-03	8.856432116910142e-03	1.394879641295449e-03	3.482725808235238e-05
801                    	9.615616999434894e-04	1.883737404799925e-03	8.924499741535238e-03	1.400524246781884e-03	3.479009128347456e-05
802                    	9.610476527519394e-04	1.889152490771138e-03	8.964129311346332e-03	1.405738304200631e-03	3.478773021334107e-05
803                    	9.604502557553259e-04	1.894259426439521e-03	9.013754984367569e-03	1.410562554246333e-03	3.477365857010882e-05
804                    	9.598019280345156e-04	1.898915863802980e-03	9.086113243000241e-03	1.415231884084141e-03	3.475722347728981e-05
805                    	9.590729185969934e-04	1.903612799969969e-03	9.139962696781799e-03	1.419706044145079e-03	3.473201447479865e-05
806                    	9.582721794031929e-04	1.908459170449458e-03	9.193012170672869e-03	1.423844449626824e-03	3.470692899395905e-05
807                    	9.573991381009484e-04	1.913010941159742e-03	9.245585688358116e-03	1.428511294206011e-03	3.468073427582885e-05
808                    	9.565439848502202e-04	1.917415310334517e-03	9.299419782676361e-03	1.433168529089439e-03	3.463943716697140e-05
809                    	9.555303219941116e-04	1.922083710315286e-03	9.365415964601187e-03	1.437725307788853e-03	3.459455865145795e-05
810                    	9.544185290057944e-04	1.926766016975756e-03	9.424742898932435e-03	1.442588583819022e-03	3.454179013457450e-05
811                    	9.532417921209412e-04	1.931098766771287e-03	9.468367667429331e-03	1.447394299163903e-03	3.447861787208174e-05
812                    	9.520999462769517e-04	1.935111360037799e-03	9.476226013612397e-03	1.452015319810659e-03	3.441524360748456e-05
813                    	9.508105518913519e-04	1.939195807356616e-03	9.473973291844457e-03	1.456778456846112e-03	3.434037291526621e-05
814                    	9.493681457535782e-04	1.943228642630520e-03	9.500168045812144e-03	1.461615692711002e-03	3.426575859301643e-05
815                    	9.478749103823710e-04	1.947134265059988e-03	9.548712416011847e-03	1.466375487837663e-03	3.419454889062539e-05
816                    	9.464284292123503e-04	1.950784231189866e-03	9.579258050295247e-03	1.470827768517237e-03	3.411805970635023e-05
817                    	9.448788677134156e-04	1.954234060801106e-03	9.559856975914228e-03	1.475562198035432e-03	3.403381376039842e-05
818                    	9.432543818089247e-04	1.957498709083781e-03	9.587383763781491e-03	1.480535697473750e-03	3.394466176158835e-05
819                    	9.415118659766390e-04	1.960536607206687e-03	9.629855823285080e-03	1.486068866807023e-03	3.387994297457067e-05
820                    	9.396732659757185e-04	1.963358159869252e-03	9.659791278883294e-03	1.491802993035467e-03	3.380067121006812e-05
821                    	9.378988860142261e-04	1.966206640129973e-03	9.665201514295306e-03	1.497449650549367e-03	3.372545625691829e-05
822                    	9.360919687536445e-04	1.968668999682358e-03	9.654053960248930e-03	1.502910476311194e-03	3.362385317439692e-05
823                    	9.340907667511839e-04	1.970892526906684e-03	9.671114282883751e-03	1.508419392593964e-03	3.350641363026945e-05
824                    	9.320762582997018e-04	1.972943841446498e-03	9.698841121230085e-03	1.513743805826454e-03	3.339234326362226e-05
825                    	9.300717105764131e-04	1.974964285498048e-03	9.743456416700163e-03	1.519340910346373e-03	3.328129709764924e-05
